"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
865142																																																																																																																																																																																																	7334	0	0	0	63961	217416	0	1717	0	15974	220072	0	0	0	0	17519	0	0	0	3273	0	0	1717	1717	7198	59845	19180	8532	132724	0	0	0.0718	0.1117	0.1008	0.0000	0.0000	0.0000	15802	1717	172	0	0	0	0	0	0	0	0	
865151																																																																																																																																																																																																	14953	0	0	24556	31106	257534	0	2056	0	37268	256126	0	0	0	0	39014	1845	0	0	0	0	0	2056	2056	13819	59578	62173	8334	123723	0	0	0.1445	0.2315	0.2193	0.0000	0.0000	0.0000	36958	2056	-25	0	0	0	0	0	0	0	0	
865450																																																																																																																																																																																																	13819	0	0	0	67208	301436	0	4993	0	29104	303435	0	0	0	0	27773	0	0	0	1391	0	0	2793	2793	13446	71285	21944	15145	195656	0	346	0.0835	0.1255	0.1129	0.0000	0.0000	0.0000	24980	2793	-38	0	0	0	0	0	0	0	0	
865544																																																																																																																																																																																																	21278	0	0	0	20307	242749	0	2594	0	21049	241339	58	0	0	0	22276	0	0	0	6246	0	0	2364	2364	18129	27122	38673	9225	160252	0	0	0.0827	0.1184	0.1058	0.0000	0.0000	0.0000	19912	2364	579	0	0	0	0	0	0	0	0	
865674																																																																																																																																																																																																	13077	0	0	3777	28457	160843	0	642	0	14433	160650	0	0	0	0	15261	0	0	0	0	0	0	642	642	13571	34635	87436	3597	26029	0	0	0.090999	0.199037	0.190664	0.000000	0.000000	0.000000	14619	642	-186	0	0	0	0	0	0	0	0	
865759																																																																																																																																																																																																	950	0	0	127	82027	137595	0	1212	0	14232	135887	175	0	0	0	14090	0	0	0	1455	0	0	799	799	9143	76052	9578	2193	42507	0	0	0.0978	0.2219	0.2093	0.0000	0.0000	0.0000	13291	799	941	0	6000	0	0	0	0	0	0	
865852																																																																																																																																																																																																	5852	0	0	0	5400	43758	0	313	0	4062	44517	0	0	0	0	4231	0	0	0	0	0	0	313	313	985	8542	8990	1897	25409	0	0	0.088011	0.133512	0.123635	0	0	0	3918	313	144	0	0	0	0	0	0	0	0	
866000																																																																																																																																																																																																	67933	0	0	142525	479633	1697891	0	12067	0	151289	1658574	0	0	0	0	149886	0	0	390	12551	-8791	0	12067	12067	100336	602808	298426	56648	683339	777	0	0.084014	0.155055	0.142572	0.000000	0.000000	0.000000	137819	12067	4167	0	0	0	0	0	0	0	0	
866055																																																																																																																																																																																																	6320	0	0	0	1035	66903	0	968	0	7907	66354	0	0	0	0	8518	0	0	4	478	0	0	612	612	3836	4047	25434	5901	34553	0	0	0.119149	0.177592	0.164832	0	0	0	7906	612	1	0	0	0	0	0	0	0	0	
866121																																																																																																																																																																																																	8921	0	0	0	106302	290577	0	2342	0	28698	288613	0	0	0	0	28653	0	0	0	567	0	0	2147	2147	30830	64373	73083	18616	122517	628	0	0.0926	0.1547	0.1431	0.0000	0.0000	0.0000	26506	2147	-148	0	0	0	0	0	0	0	0	
866251																																																																																																																																																																																																	2357	0	0	2782	10809	28232	0	120	0	3878	28001	12	0	0	0	3970	0	0	0	0	0	0	120	120	119	15800	2693	549	9711	0	0	0.1375	0.2792	0.2708	0.0000	0.0000	0.0000	3850	120	28	0	0	0	0	0	0	0	0	
866859																																																																																																																																																																																																	6568	0	0	0	17078	160672	0	1373	0	14704	156354	0	0	0	0	15803	0	0	0	578	0	0	1373	1373	7890	33535	24711	9489	95493	931	0	0.0923	0.1369	0.1250	0.0000	0.0000	0.0000	14430	1373	274	0	0	0	0	0	0	0	0	
867258																																																																																																																																																																																																	4751	0	0	0	16518	99893	0	1979	0	22946	102655	0	0	0	0	22777	0	0	0	4075	0	0	950	950	5552	12618	22274	2969	60309	0	0	0.212625	0.303892	0.291217	0	0	0	21827	950	1119	0	0	0	0	0	0	0	0	
867632	34336	0	0	5755	98233	473874	0	11507	0	37560	510062	59	0	0	0	37370	0	0	0	7938	0	0	3872	3872	46971	96610	97938	10192	240279	0	4860	0.066306	0.123703	0.110886	0.000000	0.000000	0.000000	33498	3872	-798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7635	302095	505202	0	0	0	0	0	329443	0	0	0	1859	1859	0	877	0	982	0	0	0	0	0	0	0	0	0	30074	4262	0	0	3112	2643	0	0	-1279	11823	64214	0	23473	0	0	0	0	0	0	478	24413	97938	206614	0	0	0	0	0	17614	4860	1484	1078	0	-7926	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3969	0	0	0	0	0	0	0	46971	97499	97938	241261	0	19500	48969	241261	309730	0	0	0	38358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34336			0	0																																												
867650																																																																																																																																																																																																	9376	0	0	0	177336	528834	0	4809	0	78022	522767	0	0	0	0	45368	0	0	0	4095	0	0	3996	3996	9943	176507	56897	23915	253647	0	0	0.084699	0.142262	0.129732	0.000000	0.000000	0.000000	41372	3996	2341	0	0	0	0	0	0	0	0	
867856																																																																																																																																																																																																	7067	0	0	0	22264	140799	0	3343	0	6282	144121	0	0	0	0	7499	0	0	146	1850	0	0	1347	1347	8905	22608	25545	16826	87754	0	0	0.0427	0.0709	0.0582	0.0000	0.0000	0.0000	6152	1347	130	0	0	0	0	0	0	0	0	
867940																																																																																																																																																																																																	11397	0	0	1611	2984	46581	0	697	0	3666	45389	5	0	0	0	3950	0	0	0	0	0	0	351	351	11985	4921	6002	2311	24263	0	0	0.0793	0.1416	0.1290	0.0000	0.0000	0.0000	3599	351	66	0	0	0	0	0	0	0	0	
868059																																																																																																																																																																																																	9777	0	0	0	26954	82160	0	940	0	15316	80199	0	0	0	0	16108	0	0	0	1430	0	0	692	692	2839	32822	0	2004	47605	0	0	0.1922	0.2921	0.2796	0.0000	0.0000	0.0000	15416	692	-100	0	0	0	0	0	0	0	0	
868068																																																																																																																																																																																																	5904	0	0	53600	13379	170156	0	683	0	15422	166323	0	0	0	0	15863	0	0	382	4944	0	0	683	683	3714	79488	4322	7951	82949	0	0	0.0913	0.1529	0.1463	0.0000	0.0000	0.0000	15180	683	242	0	0	0	0	0	0	0	0	
868442																																																																																																																																																																																																	1054	0	0	14	21807	36388	0	155	0	3782	36110	0	0	0	0	3421	0	0	0	447	0	0	155	155	2521	17115	8262	594	8140	0	0	0.092294	0.214914	0.205177	0	0	0	3266	155	-207	0	0	0	0	0	0	0	0	
868844																																																																																																																																																																																																	1814	0	0	0	12277	29502	0	152	0	2937	29129	0	0	0	0	2926	0	0	0	0	0	0	152	152	248	5798	9011	1429	14338	0	0	0.0952	0.1463	0.1387	0.0000	0.0000	0.0000	2774	152	163	0	0	0	0	0	0	0	0	
868956																																																																																																																																																																																																	19612	0	0	0	60490	206667	0	1955	0	17548	207590	0	0	0	0	18929	0	0	738	6114	0	0	1654	1654	16897	61192	27154	11224	103107	3054	0	0.0832	0.1434	0.1308	0.0000	0.0000	0.0000	17275	1654	273	0	0	0	0	0	0	0	0	
869346																																																																																																																																																																																																	13039	0	0	0	48314	191543	0	1144	0	14970	180686	0	0	0	0	14214	0	0	0	0	0	0	1144	1144	6576	53386	30619	8138	100110	0	0	0.0730	0.1126	0.1035	0.0000	0.0000	0.0000	13070	1144	162	0	0	0	0	0	0	0	0	
869524																																																																																																																																																																																																	8853	0	0	0	44469	259154	0	4490	0	20336	262705	0	0	0	0	22895	0	0	0	0	0	0	2623	2623	658	37997	46887	11492	177561	465	0	0.077166	0.110101	0.097487	0.000000	0.000000	0.000000	20272	2623	64	0	0	0	0	0	0	0	0	
869551																																																																																																																																																																																																	3290	0	0	0	65901	270943	0	4102	0	31298	269489	0	0	0	0	32363	0	0	110	3987	0	0	2346	2346	6467	64060	62684	6930	140970	0	0	0.1116	0.1741	0.1615	0.0000	0.0000	0.0000	30017	2346	864	0	0	0	0	0	0	0	0	
869663																																																																																																																																																																																																	6114	0	0	305	485175	740371	0	1843	0	122967	730700	0	0	0	0	113535	0	0	0	390	0	0	1843	1843	14181	471440	98673	7600	146657	0	0	0.152856	0.378250	0.372109	0.000000	0.000000	0.000000	111692	1843	11264	0	0	0	0	0	0	0	0	
869953																																																																																																																																																																																																	37761	0	0	4559	30628	162476	0	1319	0	15007	158063	0	0	0	0	16033	0	0	0	0	0	0	1143	1143	16902	56220	21680	3919	68876	0	0	0.0942	0.1757	0.1632	0.0000	0.0000	0.0000	14890	1143	117	0	0	0	0	0	0	0	0	
869971																																																																																																																																																																																																	14316	0	0	0	40509	236419	0	4930	0	25637	233863	0	0	0	0	27494	0	0	1827	8180	0	0	2362	2362	24351	26325	22298	12986	167568	0	0	0.1075	0.1475	0.1348	0.0000	0.0000	0.0000	25132	2362	505	0	0	0	0	0	0	0	0	
870539																																																																																																																																																																																																	42450	0	0	1916	318724	827900	0	7106	0	97041	790394	0	0	0	0	104465	0	0	3312	101618	0	0	6536	6536	51518	312195	76835	62550	395817	0	0	0.123899	0.199996	0.187483	0.000000	0.000000	0.000000	97929	6536	-888	0	0	0	0	0	0	0	0	
870650																																																																																																																																																																																																	4881	0	0	0	85430	486101	0	7153	0	50525	485873	0	0	0	0	55040	0	0	1959	35322	0	0	5224	5224	3513	99655	27727	27874	361205	1372	0	0.1025	0.1261	0.1141	0.0000	0.0000	0.0000	49816	5224	709	0	0	0	0	0	0	0	0	
870856																																																																																																																																																																																																	4339	0	0	0	9279	47758	0	682	0	5973	47383	250	0	0	0	6369	0	0	0	0	0	0	542	542	240	12455	1474	2285	34119	0	0	0.1230	0.1475	0.1350	0.0000	0.0000	0.0000	5827	542	146	0	0	0	0	0	0	0	0	
870913																																																																																																																																																																																																	1191	0	0	0	13042	29801	0	100	0	3533	29044	0	0	0	0	3628	0	0	0	852	0	0	100	100	925	10502	4566	2373	13900	0	0	0.121471	0.193917	0.188572	0.000000	0.000000	0.000000	3528	100	5	0	0	0	0	0	0	0	0	
871358																																																																																																																																																																																																	3119	0	0	0	11724	52768	0	369	0	4940	50997	0	0	0	0	5199	0	0	0	0	0	0	369	369	4644	18756	7156	412	22471	0	0	0.0947	0.1744	0.1620	0.0000	0.0000	0.0000	4830	369	110	0	0	0	0	0	0	0	0	
871648																																																																																																																																																																																																	2084	0	0	0	43910	102160	0	342	0	9067	99822	0	0	0	0	8805	0	0	0	1679	0	0	342	342	18847	27496	23006	3590	32166	17	0	0.0848	0.1761	0.1692	0.0000	0.0000	0.0000	8463	342	582	0	0	0	0	0	0	0	0	
871769																																																																																																																																																																																																	220425	0	0	1448197	534594	4398606	0	57094	0	635544	4332641	0	0	0	0	660048	0	0	6789	0	0	0	30932	30932	576962	1490903	466100	162549	1910643	0	0	0.145204	0.269829	0.257184	0.000000	0.000000	0.000000	629116	30932	6428	0	0	0	0	0	0	0	0	
871956																																																																																																																																																																																																	12361	0	0	3944	0	39569	0	377	0	3477	39143	0	0	0	0	3743	0	0	0	115	0	0	266	266	10850	7473	3751	790	17872	0	0	0.088828	0.176640	0.164087	0	0	0	3477	266	0	0	0	0	0	0	0	0	0	
872047																																																																																																																																																																																																	11501	0	0	0	92413	340071	0	3650	0	38341	332977	0	0	0	0	33960	4309	0	0	17441	0	0	3189	3189	13568	90121	37123	15988	201619	524	0	0.0942	0.1334	0.1208	0.0000	0.0000	0.0000	30771	3189	1290	0	0	0	0	0	0	0	0	
872551																																																																																																																																																																																																	15323	0	0	495	51263	165301	0	2612	0	18553	171312	0	0	0	0	19346	0	0	0	1812	0	0	1381	1381	10417	39840	31727	6839	85289	0	0	0.104867	0.177085	0.164444	0.000000	0.000000	0.000000	17965	1381	588	0	0	0	0	0	0	0	0	
872953																																																																																																																																																																																																	34911	0	0	7983	0	129137	0	1472	0	12242	126299	0	0	0	0	13327	0	0	0	112	0	0	1085	1085	34085	11972	744	2339	83808	0	0	0.0969	0.1542	0.1417	0.0000	0.0000	0.0000	12242	1085	0	0	0	0	0	0	0	0	0	
873138	696090	0	0	676881	1959624	11477590	0	213970	0	1501305	11541959	3369	0	0	3405	1208396	0	16412	20905	1046980	-33386	149843	106643	256486	875827	2621541	883236	510073	6741781	68999	122051	0.086473	0.143472	0.113020	0.086477	0.113032	0.143488	951910	256486	22880	3760	306738	30514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5916	0	108927	8422522	11008209	0	0	944	604	0	6990471	0	0	0	297490	297490	0	14111	0	283379	0	0	437850	0	0	0	0	0	-26151	510129	185961	0	0	0	564631	12250	100000	35200	221201	1698513	960	3750	0	0	0	11780	57219	0	58141	6750	858246	6067334	0	0	0	0	3405	1295515	533975	86356	165111	0	355205	10453	0	43	0	10410	674	0	0	0	674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523490	0	0	0	523490	0	0	5916	875827	2635695	889152	7559734	0	527139	444576	7559734	8531449	0	575	575	1073961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696090			676881	1959624										3405																																		
873259																																																																																																																																																																																																	14985	0	0	0	39185	248349	0	1827	0	19174	265733	527	0	0	0	21199	0	0	0	2420	0	0	1827	1827	3989	24712	85576	10111	136097	0	0	0.0729	0.1145	0.1046	0.0000	0.0000	0.0000	19372	1827	-198	0	0	0	0	0	0	0	0	
873679																																																																																																																																																																																																	9203	0	0	0	28322	77226	0	303	0	6714	75427	0	0	0	0	6796	180	0	97	2455	0	0	303	303	7872	30370	23873	2077	15080	0	0	0.086097	0.186832	0.178502	0.000000	0.000000	0.000000	6493	303	209	18	0	0	0	0	0	0	0	
873950																																																																																																																																																																																																	1282	0	0	0	55836	118784	0	1550	0	15791	117762	0	0	0	0	14745	0	0	23	56	0	0	962	962	6488	34580	20326	11288	56977	117	0	0.117041	0.193451	0.180829	0.000000	0.000000	0.000000	13783	962	2008	0	0	0	0	0	0	0	0	
874050																																																																																																																																																																																																	7411	0	0	0	100148	292688	0	1650	0	30950	296515	300	0	0	0	29942	0	0	0	9302	0	0	1650	1650	13004	97651	42849	17643	137494	0	0	0.0959	0.1549	0.1463	0.0000	0.0000	0.0000	28292	1650	998	0	0	0	0	0	0	0	0	
874452																																																																																																																																																																																																	976	0	0	0	18229	88327	0	922	0	7756	87273	0	0	0	0	8270	0	0	0	822	0	0	822	822	6434	14113	11959	1902	56435	0	0	0.0853	0.1257	0.1132	0.0000	0.0000	0.0000	7448	822	308	0	0	0	0	0	0	0	0	
874649																																																																																																																																																																																																	81960	0	0	0	202234	1228237	0	32345	0	65118	1274705	0	0	0	0	76861	0	0	0	681	143	0	11782	11782	143050	136357	143093	226686	839048	2894	0	0.051100	0.083352	0.070575	0.000000	0.000000	0.000000	65079	11782	-1109	0	0	0	0	0	0	0	0	
874845																																																																																																																																																																																																	166302	0	0	0	368722	2746108	0	48496	0	276777	2687100	0	0	0	0	298332	0	0	0	4916	-1627	0	28293	28293	159338	387746	136885	71162	2100354	697	0	0.100694	0.132993	0.120380	0.000000	0.000000	0.000000	270039	28293	3046	0	0	0	0	0	0	0	0	
875048																																																																																																																																																																																																	7585	0	0	243	39094	235922	0	2143	0	16508	234240	0	0	0	0	17027	671	0	692	1814	0	0	1822	1822	25352	62824	33560	10517	114921	365	0	0.065221	0.117101	0.104571	0.000000	0.000000	0.000000	15205	1822	193	0	0	0	0	0	0	0	0	
875057																																																																																																																																																																																																	11608	0	0	0	110142	332286	0	2546	0	37164	329829	0	0	0	0	36188	0	0	0	0	0	0	2546	2546	12840	97845	26163	14460	194462	0	0	0.102573	0.159247	0.148044	0.000000	0.000000	0.000000	33642	2546	1675	0	0	0	0	0	0	0	0	
875132																																																																																																																																																																																																	1499	0	0	0	15211	51742	0	183	0	9269	49558	0	0	0	0	8893	0	0	16	0	0	0	183	183	1837	24017	5249	1236	20252	0	0	0.1777	0.3212	0.3146	0.0000	0.0000	0.0000	8710	183	23	0	0	0	0	0	0	0	0	
875655																																																																																																																																																																																																	7316	0	0	0	2034	85649	0	610	0	10340	85581	0	0	0	0	7765	328	0	0	2182	0	0	610	610	7536	4885	5372	5734	65281	328	0	0.086817	0.107348	0.098915	0	0	0	7155	610	19	0	0	0	0	0	0	0	0	
875758																																																																																																																																																																																																	4053	0	0	56170	5321	110910	0	284	0	14066	108305	0	0	0	0	14143	0	0	0	727	0	0	284	284	1824	74887	7184	5038	26985	0	0	0.1280	0.3076	0.3015	0.0000	0.0000	0.0000	13859	284	207	0	0	0	0	0	0	0	0	
875909																																																																																																																																																																																																	2225	0	0	0	16265	62039	24	290	0	3660	61958	0	0	0	0	4067	0	0	0	4092	0	0	290	314	2538	15761	29935	2472	14427	0	220	0.0608	0.1174	0.1083	0.0000	0.0000	0.0000	3753	314	-313	0	0	0	0	0	0	0	0	
875918																																																																																																																																																																																																	60976	0	0	57246	240047	894996	0	9684	0	73279	879178	0	0	0	0	81017	0	0	661	25991	-4427	0	6668	6668	214466	157546	101678	38999	428429	126	0	0.0850	0.1528	0.1402	0.0000	0.0000	0.0000	74349	6668	-1262	0	0	0	0	0	0	0	0	
875936																																																																																																																																																																																																	29552	0	0	78893	46025	358391	0	3135	0	34667	336824	235	0	0	0	35735	0	0	0	0	0	0	2551	2551	8531	168062	26033	12938	157417	0	0	0.098520	0.175594	0.163059	0.000000	0.000000	0.000000	33184	2551	1483	0	0	0	0	0	0	0	0	
875954																																																																																																																																																																																																	199217	0	0	0	141277	1066036	0	38472	0	22007	1125729	0	0	0	0	32311	1002	0	1946	20751	0	0	8837	8837	339922	25258	93923	99616	643595	0	0	0.020868	0.047714	0.034664	0.000000	0.000000	0.000000	23474	8837	-2342	0	0	0	0	0	0	0	0	
876157																																																																																																																																																																																																	1411	0	0	0	9826	35018	0	444	0	4471	35374	0	0	0	0	4658	0	0	0	0	0	0	302	302	381	12793	1332	601	20841	0	0	0.123141	0.194213	0.181621	0	0	0	4356	302	101	0	0	0	0	0	0	0	0	
876634																																																																																																																																																																																																	322752	0	0	0	299292	2635644	0	34264	0	312516	2617227	0	0	0	0	264630	0	0	0	150248	-16418	0	23038	23038	537880	123822	367809	222657	1549806	7273	3061	0.095455	0.144467	0.131890	0.000000	0.000000	0.000000	241592	23038	1069	0	0	0	0	0	0	0	0	
876700																																																																																																																																																																																																	37188	0	0	0	540691	985481	21201	2213	0	205383	946934	0	0	0	0	210784	0	0	0	28711	-6961	0	2227	23428	139865	319580	366793	16119	141051	0	0	0.1979	0.5234	0.4652	0.0000	0.0000	0.0000	187356	23428	24988	0	0	0	0	0	0	0	0	
877015																																																																																																																																																																																																	12701	0	0	0	41632	100086	0	380	0	9429	96820	0	0	0	0	10811	0	0	0	0	0	1300	380	1680	10917	44002	21808	3283	23288	0	0	0.0943	0.2515	0.2124	0.0000	0.0000	0.0000	9131	1680	298	0	0	0	0	0	0	0	0	
877154																																																																																																																																																																																																	49131	0	0	0	34027	259301	0	1659	0	23181	255855	0	0	0	0	26081	0	0	75	0	0	0	1659	1659	48117	41064	26928	13248	146730	0	0	0.0955	0.1547	0.1449	0.0000	0.0000	0.0000	24422	1659	-1241	0	0	0	0	0	0	0	0	
877350																																																																																																																																																																																																	11064	0	0	12086	1135	98136	0	1221	0	10338	103772	81	0	0	0	11266	0	0	0	2406	0	0	947	947	11968	12865	5034	3105	69461	0	0	0.0994	0.1492	0.1367	0.0000	0.0000	0.0000	10319	947	19	0	0	0	0	0	0	0	0	
877369																																																																																																																																																																																																	406000	0	0	0	1539000	10992000	0	144000	0	2144000	11027000	5000	0	0	20000	1281000	131000	0	12000	1265000	0	0	104000	104000	1662000	699000	566000	497000	7207000	18000	0	0.116812	0.154611	0.142059	0.000000	0.000000	0.000000	1177000	104000	16000	25000	200000	172000	0	0	0	0	0	
877752																																																																																																																																																																																																	2331	0	0	0	45541	195525	0	2380	0	17788	197334	0	0	0	0	19009	0	0	0	3670	0	0	1643	1643	9804	37871	57024	6699	92768	0	0	0.088003	0.145405	0.132838	0	0	0	17366	1643	422	0	0	0	0	0	0	0	0	
877958																																																																																																																																																																																																	1041	0	0	0	14829	22502	0	86	0	4549	22304	0	0	0	0	4660	0	0	0	784	0	0	86	86	1089	15644	292	0	4793	0	0	0.205075	0.577590	0.566931	0.000000	0.000000	0.000000	4574	86	-25	0	0	0	0	0	0	0	0	
879000																																																																																																																																																																																																	14938	0	0	0	10913	276310	0	3119	0	24370	274441	0	0	0	16183	26802	0	0	1288	10359	0	0	2390	2390	29172	26100	88040	6908	136189	0	0	0.0890	0.1407	0.1282	0.0000	0.0000	0.0000	24412	2390	-42	0	0	0	0	0	0	0	0	
879336																																																																																																																																																																																																	5711	0	0	4719	31459	190380	0	3558	0	12818	196514	1203	0	0	0	14564	0	0	0	1119	0	0	1758	1758	580	45940	36963	8106	110441	100	0	0.0652	0.1049	0.0922	0.0000	0.0000	0.0000	12806	1758	-61	0	0	0	0	0	0	0	0	
879439																																																																																																																																																																																																	6986	0	0	0	27193	118779	0	646	0	10829	117652	0	0	0	0	11884	0	0	0	0	0	0	646	646	0	23563	41134	4954	55138	0	0	0.0955	0.1476	0.1395	0.0000	0.0000	0.0000	11238	646	-409	0	0	0	0	0	0	0	0	
879457																																																																																																																																																																																																	40409	0	0	28686	49907	194110	0	612	0	16457	190917	0	0	0	0	15396	0	0	66	5827	0	0	612	612	32440	79315	14032	5162	67185	0	0	0.0777	0.1655	0.1589	0.0000	0.0000	0.0000	14784	612	1009	0	0	0	0	0	0	0	0	
879532																																																																																																																																																																																																	52240	0	0	0	150467	825318	11	14214	0	57001	828647	0	0	0	0	60544	0	0	61	13133	0	5000	7121	12132	204474	11527	142909	82508	489188	0	12619	0.0594	0.1076	0.0861	0.0000	0.0000	0.0000	48412	12132	-4406	0	1978	0	0	0	0	0	0	
879550																																																																																																																																																																																																	4369	0	0	0	8849	31289	0	282	0	3150	31681	0	0	0	0	3400	0	0	0	0	0	0	247	247	3874	5418	7175	1291	15108	0	0	0.099523	0.172195	0.159686	0	0	0	3153	247	-3	0	0	0	0	0	0	0	0	
879644																																																																																																																																																																																																	5578	0	0	0	47806	242416	0	3187	0	36771	242350	0	0	0	0	38049	0	0	0	11214	0	0	2155	2155	6117	54032	59441	11507	125137	0	0	0.148108	0.221952	0.209381	0.000000	0.000000	0.000000	35894	2155	877	0	0	0	0	0	0	0	0	
879747																																																																																																																																																																																																	9103	0	0	0	41265	183999	0	1482	0	24782	184754	421	0	0	0	26542	0	0	0	0	0	0	1482	1482	1507	10890	84272	13679	89275	0	0	0.1356	0.1986	0.1875	0.0000	0.0000	0.0000	25060	1482	-278	0	0	0	0	0	0	0	0	
880332																																																																																																																																																																																																	9352	0	0	7007	43620	207228	0	1820	0	23927	201924	0	0	0	0	25817	0	0	0	2002	0	0	1720	1720	13149	55653	32120	17964	108488	0	0	0.119426	0.187772	0.175262	0.000000	0.000000	0.000000	24097	1720	-320	0	0	0	0	0	0	0	0	
880556																																																																																																																																																																																																	4929	0	0	0	14242	45574	0	243	0	5129	45572	0	0	0	0	5526	0	0	0	41	0	0	243	243	2061	18231	4860	1872	20812	0	0	0.1159	0.2054	0.1963	0.0000	0.0000	0.0000	5283	243	-154	0	0	0	0	0	0	0	0	
880855																																																																																																																																																																																																	8642	0	0	5042	116727	261080	0	2989	0	26053	261517	0	0	0	0	29533	0	0	0	0	0	0	2138	2138	2678	91062	41898	19713	130464	292	0	0.1048	0.1735	0.1610	0.0000	0.0000	0.0000	27395	2138	-1342	0	0	0	0	0	0	0	0	
881012																																																																																																																																																																																																	31479	0	0	0	202114	617601	0	4859	0	68581	614984	0	0	0	0	61077	0	0	55	16979	0	0	4375	4375	50626	187725	146017	27978	224636	3063	0	0.093725	0.174721	0.162206	0.000000	0.000000	0.000000	56702	4375	1877	0	0	0	0	0	0	0	0	
881441																																																																																																																																																																																																	1534	0	0	10945	1517	53102	0	355	0	9489	51746	0	0	0	0	9841	0	0	0	0	0	0	355	355	928	18311	11169	861	23046	0	0	0.1833	0.3028	0.2918	0.0000	0.0000	0.0000	9486	355	3	0	0	0	0	0	0	0	0	
881478																																																																																																																																																																																																	105011	0	0	8241	129491	1174315	0	20550	0	162919	1189581	0	0	0	0	157713	0	0	607	16747	0	0	10203	10203	159485	179378	134887	49913	705135	478	0	0.1256	0.1957	0.1830	0.0000	0.0000	0.0000	147510	10203	557	0	0	0	0	0	0	0	0	
881544																																																																																																																																																																																																	5986	0	0	0	23074	120531	0	1002	0	11420	124607	0	0	0	0	11277	0	0	0	0	0	0	1002	1002	1030	27587	17668	7158	73471	0	775	0.0831	0.1279	0.1165	0.0000	0.0000	0.0000	10275	1002	172	0	0	0	0	0	0	0	0	
