"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
294256												CONF																																																																																																																																																																							17387	0	0	0	45702	466497	0	4624	0	53236	469617	0	0	0	0	50931	0	0	270	11276	0	0	4307	4307	13189	54654	142086	12843	254580	903	0	0.1006	0.1479	0.1354	0.0000	0.0000	0.0000	46624	4307	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	344259	463286	
294331												CONF																																																																																																																																																																							12079	0	0	35954	527	231778	0	1912	0	25392	231265	0	0	0	0	26107	0	0	1278	18352	0	0	1812	1812	7839	98984	21212	5815	104555	0	0	0.1056	0.1802	0.1677	0.0000	0.0000	0.0000	24295	1812	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	144893	230172	
294564												CONF																																																																																																																																																																							4716	0	0	0	46373	268349	0	1242	0	21900	259549	0	0	0	0	20861	0	0	0	320	0	0	1242	1242	19362	36584	36901	31085	174629	8863	0	0.0763	0.1034	0.0972	0.0000	0.0000	0.0000	19619	1242	-33	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	201788	257235	
294751												CONF																																																																																																																																																																							15070	0	0	297	16053	183318	0	2200	0	22796	191131	0	0	0	0	24385	0	0	0	0	0	0	1669	1669	10425	26488	41325	13239	107159	0	0	0.1189	0.1833	0.1707	0.0000	0.0000	0.0000	22716	1669	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	133050	191131	
294779												CONF																																																																																																																																																																							20854	0	0	160	87062	531584	0	3994	0	65301	518783	0	0	0	0	61317	915	0	0	0	0	0	3994	3994	9675	111603	119820	31101	286825	1938	0	0.1123	0.1661	0.1554	0	0	0	57366	3994	-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	369056	510934	
294827												CONF																																																																																																																																																																							1764	0	0	0	3886	57437	0	497	0	7472	57682	0	0	0	0	7375	0	0	0	542	0	0	488	488	2962	491	29946	2524	23934	0	91	0.1206	0.1878	0.1754	0.0000	0.0000	0.0000	6887	488	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	39272	57122	
295011												CONF																																																																																																																																																																							6773	0	0	9832	36191	287948	0	2815	0	24873	289172	0	0	0	0	26651	0	0	189	3748	0	0	2231	2231	12527	49020	123823	8836	104705	0	0	0.0844	0.1498	0.1373	0.0000	0.0000	0.0000	24420	2231	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	177908	289172	
295057												CONF																																																																																																																																																																							1890	0	0	458	19013	73721	0	530	0	10413	73377	0	0	0	0	11056	0	0	74	0	0	0	530	530	773	23216	3928	2670	46523	0	0	0.1435	0.2079	0.1980				10526	530	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53167	73377	
295356												CONF																																																																																																																																																																							8883	0	0	0	0	22384	0	213	0	1514	22485	0	0	0	0	1653	0	0	0	0	0	0	139	139	827	8381	7921	658	5468	0	0	0.0673	0.1499	0.1372				1514	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	11031	22485	
295552												CONF																																																																																																																																																																							89387	0	0	0	182701	3477922	0	7358	0	292650	3233982	0	0	0	0	223700	86000	0	15222	160043	0	0	7358	7358	16401	354463	2358872	28739	678975	202263	0	0.0685	0.1109	0.1072	0.0000	0.0000	0.0000	216342	7358	-472	276	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	442	0	2017370	3157644	
295637												CONF																																																																																																																																																																							10167	0	0	56	50399	215286	36	830	0	20221	213148	177	0	0	0	16529	0	0	0	278	0	0	830	866	3270	65084	52897	9214	90288	0	0	0.0751	0.1262	0.1196	0.0000	0.0000	0.0000	15663	866	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130928	208697	
295646												CONF																																																																																																																																																																							902	0	0	12776	0	20093	0	61	0	2694	19124	0	0	0	0	2755	0	0	0	0	0	0	61	61	0	0	0	444	20154	0	0	0.1409	0.1367	0.1337	0.0000	0.0000	0.0000	2694	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20154	19124	
295758												CONF																																																																																																																																																																							1025	0	0	420	4790	38013	0	373	0	3289	38403	0	0	0	0	3680	0	0	0	0	0	0	373	373	219	6892	573	1064	30732	0	0	0.0861	0.1136	0.1021	0.0000	0.0000	0.0000	3307	373	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32397	38403	
296438												CONF																																																																																																																																																																							12190	0	0	300	11232	217253	0	1304	0	21403	216788	0	0	0	0	19029	0	0	0	4586	0	0	1304	1304	6967	17486	69552	15304	120874	0	0	0.0832	0.1161	0.1081	0.0000	0.0000	0.0000	17725	1304	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163894	213048	
296456												CONF																																																																																																																																																																							3012	0	0	1045	5680	101232	0	790	0	10247	99903	18	0	0	0	9880	0	0	0	2259	0	0	790	790	5601	13742	28921	6307	53769	0	0	0.0921	0.1372	0.1262				9090	790	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72011	98735	
296559												CONF																																																																																																																																																																							11770	0	0	0	71337	193604	0	1283	0	27438	191266	0	0	0	0	28807	0	0	1586	0	0	0	1283	1283	5273	88643	22356	7161	78704	0	0	0.1439	0.2657	0.2539	0.0000	0.0000	0.0000	27524	1283	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108404	191259	
296755												CONF																																																																																																																																																																							5296	0	0	0	4995	36427	0	426	0	3309	35729	0	0	0	0	3584	0	0	0	416	0	0	266	266	780	12364	10268	1820	13455	0	0	0.0929	0.1698	0.1572	0.0000	0.0000	0.0000	3318	266	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	21110	35729	
296858												CONF																																																																																																																																																																							1256	0	0	0	6836	26143	0	138	0	2847	26113	0	0	0	0	2986	0	0	0	0	0	0	138	138	1489	6409	2778	1607	15606	0	0	0.1091	0.1634	0.1558	0.0000	0.0000	0.0000	2848	138	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18277	26113	
297042												CONF																																																																																																																																																																							2647	0	0	0	24900	137543	0	1146	0	13646	135518	0	0	0	0	11948	0	0	0	2745	0	0	1146	1146	611	26443	17289	4103	91418	0	0	0.0813	0.1118	0.1011	0.0000	0.0000	0.0000	10802	1146	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106872	132840	
297051												CONF																																																																																																																																																																							1743	0	0	0	14159	62271	0	423	0	5937	64370	499	0	0	0	6124	0	0	0	114	0	0	423	423	736	15184	12120	4441	34421	0	0	0.0890	0.1402	0.1305	0.0000	0.0000	0.0000	5701	423	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43675	64063	
297257												CONF																																																																																																																																																																							3685	0	0	0	6700	38874	0	213	0	5252	37439	0	0	0	0	4741	0	0	0	189	0	0	213	213	600	15265	1228	2774	22044	0	0	0.1234	0.1831	0.1749	0.0000	0.0000	0.0000	4528	213	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25893	36682	
297453												CONF																																																																																																																																																																							7570	0	0	43239	178404	319693	0	736	0	21572	317373	265	0	0	0	19204	0	0	10	1857	0	0	736	736	3109	208716	60483	11909	43113	0	0	0.0582	0.1654	0.1590	0.0000	0.0000	0.0000	18468	736	3104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116115	317373	
297547												CONF																																																																																																																																																																							4010	0	0	81	36	13025	0	146	0	1342	13408	0	0	0	0	1438	0	0	0	0	0	0	96	96	573	4129	3208	435	5261	0	0	0.1001	0.1882	0.1756	0.0000	0.0000	0.0000	1342	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	7641	13408	
297631												CONF																																																																																																																																																																							9398	0	0	3065	36014	144752	0	1835	0	9384	136216	0	0	0	0	9984	0	0	37	11	0	0	1045	1045	4198	55643	30107	5846	56194	0	0	0.0656	0.1206	0.1079	0.0000	0.0000	0.0000	8939	1045	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	82817	136216	
297734												CONF																																																																																																																																																																							4654	0	0	42333	13381	122722	0	1471	0	14374	123092	656	0	0	0	15045	0	0	0	0	0	0	800	800	3202	61848	15241	2926	43815	0	0	0.1159	0.2374	0.2248	0.0000	0.0000	0.0000	14245	800	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	63357	122881	
297761												CONF																																																																																																																																																																							5255	0	0	6219	6835	132622	0	963	0	12597	126923	0	0	0	0	13250	0	0	0	5654	0	0	963	963	4355	25048	11526	6905	92443	4540	226	0.0970	0.1248	0.1158	0.0000	0.0000	0.0000	12287	963	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106148	126689	
298049												CONF																																																																																																																																																																							2899	0	0	0	19166	63294	0	521	0	5421	63647	0	0	0	0	5831	0	0	0	4645	0	0	521	521	792	17026	11332	923	34554	0	0	0.0834	0.1257	0.1145	0.0000	0.0000	0.0000	5310	521	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46377	63647	
298058												CONF																																																																																																																																																																							1155	0	0	638	3745	20098	0	221	0	2123	18897	0	0	0	0	2326	0	0	0	679	0	0	181	181	193	7551	243	1496	12408	0	0	0.1138	0.1610	0.1485	0.0000	0.0000	0.0000	2145	181	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	14459	18844	
298218												CONF																																																																																																																																																																							9202	0	0	110857	15607	285757	0	903	0	40301	291213	0	0	0	0	40671	0	0	0	0	0	0	903	903	6954	113105	39590	23953	127011	4036	0	0.1366	0.2401	0.2347	0.0000	0.0000	0.0000	39768	903	-1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091	0	169427	291213	
298245												CONF																																																																																																																																																																							3683	0	0	0	59423	157432	0	1369	0	23759	154573	0	0	0	0	24645	0	0	0	2611	0	0	1222	1222	1370	39943	57308	2541	59671	0	0	0.1515	0.2525	0.2400	0.0000	0.0000	0.0000	23423	1222	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	97604	154573	
299046												CONF																																																																																																																																																																							25342	0	0	4963	220525	959840	0	9953	0	70739	942199	0	0	0	0	74983	6325	0	2538	19753	0	0	8054	8054	24610	297736	152919	29569	491234	2900	0	0.0714	0.1167	0.1042	0.0000	0.0000	0.0000	66929	8054	-839	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	1899	642442	937550	
299251												CONF																																																																																																																																																																							2385	0	0	357	6018	25287	18	169	0	1960	25127	0	0	0	0	2144	0	0	0	0	0	0	169	187	161	9599	4291	469	11420	0	0	0.0779	0.1384	0.1264	0.0000	0.0000	0.0000	1957	187	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15486	25127	
299644												CONF																																																																																																																																																																							5943	0	0	0	30675	107471	0	741	0	10637	108209	0	0	0	0	8880	0	0	0	0	0	0	741	741	3114	34367	9537	3842	58692	0	0	0.0769	0.1261	0.1156	0.0000	0.0000	0.0000	8139	741	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70417	105773	
299653												CONF																																																																																																																																																																							1616	0	0	1565	1613	20936	0	298	0	1845	21008	0	0	0	0	2033	0	0	0	572	0	0	195	195	120	4248	5028	631	11830	0	0	0.0875	0.1309	0.1184	0.0000	0.0000	0.0000	1838	195	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	15527	21008	
299868												CONF																																																																																																																																																																							17352	0	0	0	0	268673	0	3882	0	29248	265962	0	0	0	0	32306	0	0	0	0	0	0	3058	3058	13	24339	16890	17019	231313	0	0	0.1100	0.1325	0.1200	0.0000	0.0000	0.0000	29248	3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	243802	265962	
300009												CONF																																																																																																																																																																							7831	0	0	11328	49677	383207	368	3614	0	44206	388380	0	0	0	0	47183	3369	0	0	0	0	0	3614	3982	4315	46377	99732	20297	235174	1684	0	0.1113	0.1597	0.1462	0.0000	0.0000	0.0000	43201	3982	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295524	388270	
300036												CONF																																																																																																																																																																							11613	0	0	1532	64855	392889	0	2414	0	27156	390230	0	0	0	0	29993	0	0	4752	18253	0	0	2414	2414	1782	104670	92014	28752	197260	0	0	0.0707	0.1100	0.1011	0.0000	0.0000	0.0000	27579	2414	-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	0	187	71	0	272772	390230	
300063												CONF																																																																																																																																																																							3036	0	0	0	22655	194283	0	1965	0	22569	197609	65	0	0	0	24651	0	0	1884	8482	0	0	1947	1947	4744	26351	40230	2473	125147	0	0	0.1149	0.1583	0.1458	0.0000	0.0000	0.0000	22704	1947	-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	18	155710	197609	
300157												CONF																																																																																																																																																																							1568	0	0	18476	5232	59365	0	341	0	8537	59029	0	0	0	0	8853	0	0	0	174	0	0	341	341	24329	2548	2963	667	29840	0	25	0.1443	0.2774	0.2667	0.0000	0.0000	0.0000	8512	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31919	59004	
300250												CONF																																																																																																																																																																							1303	0	0	259	4447	37252	0	424	0	3411	38248	0	0	0	0	3787	0	0	0	0	0	0	378	378	593	8197	5236	1695	23646	0	0	0.0891	0.1254	0.1129	0.0000	0.0000	0.0000	3409	378	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	30193	38248	
300353												CONF																																																																																																																																																																							7693	0	0	0	54655	163170	0	1102	0	15855	165422	0	0	0	0	16025	0	0	682	0	0	0	1102	1102	3610	58697	27269	8353	74755	0	0	0.0908	0.1595	0.1485	0.0000	0.0000	0.0000	14923	1102	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100470	164431	
300456												CONF																																																																																																																																																																							1415	0	0	3742	6650	21955	0	136	0	2229	22396	0	0	0	0	2361	0	0	0	97	0	0	136	136	334	8002	5371	605	8377	0	0	0.0993	0.1854	0.1748	0	0	0	2225	136	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12728	22396	
300531												CONF																																																																																																																																																																							19904	0	0	0	43145	457983	0	4806	0	35448	442180	0	0	0	0	40369	0	0	0	37535	0	0	4806	4806	2479	67842	74089	8521	318565	0	0	0.0804	0.1021	0.0899	0.0000	0.0000	0.0000	35563	4806	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395566	442180	
300933												CONF																																																																																																																																																																							11321	0	0	0	50071	323818	0	4134	0	30665	308003	0	0	0	0	32534	0	0	0	15908	0	0	3123	3123	4405	67923	52731	19830	201638	127	0	0.0959	0.1307	0.1182	0.0000	0.0000	0.0000	29411	3123	-99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1011	248830	306677	
300942												CONF																																																																																																																																																																							2406	0	0	0	27265	97834	0	636	0	9923	98024	40	0	0	0	10180	0	0	0	601	0	0	636	636	465	10064	35267	3989	52274	0	0	0.0974	0.1409	0.1321	0.0000	0.0000	0.0000	9544	636	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72230	98024	
300960												CONF																																																																																																																																																																							5709	0	0	5967	33983	180812	0	1892	0	15396	182528	0	0	0	0	17035	1500	0	0	8847	0	0	1725	1725	5237	47016	15244	6233	115067	3230	0	0.0839	0.1236	0.1111	0.0000	0.0000	0.0000	15310	1725	86	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	137810	182528	
301640												CONF																																																																																																																																																																							1785	0	0	1953	11343	54996	0	291	0	4874	55158	0	0	0	0	5042	0	0	0	2036	0	0	291	291	570	15179	10908	2061	28426	70	0	0.0861	0.1329	0.1252	0.0000	0.0000	0.0000	4751	291	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37936	55158	
301668												CONF																																																																																																																																																																							21578	0	0	0	114417	915483	0	5760	0	69888	902386	2026	0	0	0	74251	0	0	17581	42988	0	0	6285	6285	42339	202356	4059	32140	670764	0	0	0.0755	0.0998	0.0914	0.0000	0.0000	0.0000	67966	6285	-282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743924	900182	
301800												CONF																																																																																																																																																																							11311	0	0	249	103323	572088	0	3663	0	73265	536784	0	0	0	0	73115	21000	0	0	58287	0	0	3663	3663	4216	104649	224472	44775	238573	8905	0	0.1303	0.1814	0.1723	0.0000	0.0000	0.0000	69452	3663	-275	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	336	0	403005	533032	
302030												CONF																																																																																																																																																																							1993	0	0	1247	18315	54811	0	202	0	5975	50071	0	0	0	0	6244	0	0	0	0	0	0	202	202	8682	20523	12653	1243	13261	0	0	0.1207	0.2605	0.2521	0.0000	0.0000	0.0000	6042	202	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23971	50071	
302133												CONF																																																																																																																																																																							378	0	0	0	4104	13069	0	49	0	3379	12898	0	0	0	0	3420	0	0	0	0	0	0	49	49	2118	4096	0	1581	6896	0	0	0.2614	0.4433	0.4369				3371	49	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7715	12898	
302450												CONF																																																																																																																																																																							1522	0	0	99	22879	52409	0	264	0	7987	51293	0	0	0	0	6678	0	0	55	1547	0	0	264	264	628	26164	6655	1604	17748	0	0	0.1294	0.2463	0.2366	0.0000	0.0000	0.0000	6414	264	-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27111	49569	
302553												CONF																																																																																																																																																																							3014	0	0	0	7955	53722	0	524	0	6400	54054	0	0	0	0	6911	0	0	0	0	0	0	524	524	1373	9796	1488	2635	41576	0	0	0.1181	0.1551	0.1433	0.0000	0.0000	0.0000	6387	524	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44559	54054	
302656												CONF																																																																																																																																																																							10841	0	0	0	25445	347321	0	3488	0	28804	333556	0	0	0	0	31367	0	0	0	0	0	0	3488	3488	5152	46921	31361	9364	266397	0	0	0.0838	0.1065	0.0946	0.0000	0.0000	0.0000	27879	3488	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294577	332708	
302665												CONF																																																																																																																																																																							5490	0	0	2474	16452	74247	0	415	0	7612	75836	0	0	0	0	7611	0	0	0	1092	0	0	415	415	1160	22649	22534	1300	27903	0	0	0.0949	0.1695	0.1603	0.0000	0.0000	0.0000	7196	415	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44892	75836	
303345												CONF																																																																																																																																																																							269616	0	0	0	69	393643	0	2688	0	36703	383697	0	0	0	0	38394	0	0	0	258	0	0	1694	1694	3671	319153	5307	7281	68195	0	0	0.0956	0.2855	0.2729	0.0000	0.0000	0.0000	36700	1694	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	134489	383697	
303550												CONF																																																																																																																																																																							2536	0	0	0	6908	69667	0	752	0	8269	66379	0	0	0	0	7181	0	0	2095	7571	0	0	752	752	723	6991	9485	2837	51376	387	0	0.0996	0.1152	0.1031	0.0000	0.0000	0.0000	6429	752	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62359	64550	
303653												CONF																																																																																																																																																																							3998	0	0	11260	46502	135026	0	1052	0	17839	134839	0	0	0	0	18335	0	0	0	0	0	0	996	996	17089	33927	23702	2716	60860	0	0	0.1286	0.2303	0.2176	0.0000	0.0000	0.0000	17339	996	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	79619	134839	
303701												CONF																																																																																																																																																																							5699	0	0	0	39250	114042	0	881	0	13528	112018	0	0	0	0	13496	0	0	179	3466	0	0	817	817	4425	34531	36651	6244	38030	0	0	0.1132	0.2072	0.1947	0.0000	0.0000	0.0000	12679	817	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	65126	112018	
303747												CONF																																																																																																																																																																							2018	0	0	0	18859	53755	0	413	0	5477	52337	61	0	0	0	5830	0	0	0	0	0	0	413	413	5572	12947	6918	910	28641	0	0	0.1035	0.1680	0.1561	0.0000	0.0000	0.0000	5417	413	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34701	52337	
303952												CONF																																																																																																																																																																							7153	0	0	15072	68074	248746	0	2349	0	26760	247133	475	0	0	0	24960	0	0	0	0	0	0	1949	1949	4538	92523	25842	7137	124433	0	0	0.0945	0.1605	0.1479	0.0000	0.0000	0.0000	23011	1949	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	155554	243395	
304034												CONF																																																																																																																																																																							11935	0	0	0	26714	440970	0	5050	0	97301	443150	0	0	0	0	40207	0	0	3915	9069	0	0	4375	4375	3579	33123	24786	14233	323164	0	0	0.0939	0.1151	0.1026	0.0000	0.0000	0.0000	35832	4375	-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	349360	381520	
304155												CONF																																																																																																																																																																							24090	0	0	0	4201	40451	196	101	0	5705	39834	0	0	0	0	5712	0	0	0	0	0	0	101	297	208	28054	4783	511	7262	0	0	0.1359	0.3742	0.3547	0.0000	0.0000	0.0000	5415	297	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15265	39834	
304173												CONF																																																																																																																																																																							17694	0	0	87960	139077	474693	0	298	0	76141	474370	0	0	0	0	77032	0	0	0	0	0	0	298	298	4541	199053	177608	16099	94742	0	0	0.1618	0.3449	0.3435	0.0000	0.0000	0.0000	76734	298	-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	223357	474370	
304520												CONF																																																																																																																																																																							6869	0	0	0	17041	85377	0	683	0	8755	86095	0	0	0	0	9581	0	0	564	6036	0	0	667	667	452	25168	28536	3092	32063	0	0	0.1035	0.1796	0.1671	0.0000	0.0000	0.0000	8914	667	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	53361	86095	
304762												CONF																																																																																																																																																																							1369	0	0	6253	750	24335	0	229	0	1838	24871	0	0	0	0	2013	0	0	0	0	0	0	175	175	589	10819	2633	1374	10523	0	0	0.0739	0.1443	0.1320	0.0000	0.0000	0.0000	1838	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	13950	24871	
304913	2548	0	0	0	44465	697701	0	940	0	192777	697710	CONF	0	0	1826	248581	0	0	0	15376	0	75000	1040	76040	29773	1613	1394	45441	637435	0	20741	0.2549	0.3837	0.2663	0.0000	0.0000	0.0000	172541	76040	-505	6503	18354	3493	0	0	0	0	0	0	0	0	0	0	0	0	15740	0	7906	0	0	647839	676969	0	0	0	0	0	578623	0	0	0	115	115	0	0	0	115	0	0	0	0	0	0	0	0	0	1057	1491	0	0	0	0	0	0	907	28701	121	1366	13370	0	0	0	0	0	0	0	0	0	578624	1826	0	0	0	0	71179	25694	15	1	28	27487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7688	0	0	0	7688	0	7906	0	29773	9519	1394	645238	0	1904	697	645238	647839	0	0	0	193282	0	2548					697701																																																									
305059												CONF																																																																																																																																																																							1324	0	0	2306	7976	21325	0	378	0	1800	21586	0	0	0	0	1989	0	0	0	0	0	0	139	139	231	12631	651	1370	8240	0	0	0.0857	0.1833	0.1705	0.0000	0.0000	0.0000	1850	139	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	10852	21586	
305152												CONF																																																																																																																																																																							2843	0	0	0	19876	79407	0	675	0	7322	77093	76	0	0	0	7393	0	0	0	301	0	0	661	661	5026	22321	7842	2902	44350	0	3	0.0883	0.1399	0.1274	0.0000	0.0000	0.0000	6732	661	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	52887	76338	
