"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
193470																							19462	0	0	0	0	528267	0	0	0	0	0	0	0	0	0	0	0	0	19462	0	0	0	0	false	0	528267	
193537																							0	0	140	0	0	0	0	0	0	0	0	0	95	0	45	683	0	0	0	0	0	0	0	false	0	0	
193649																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540	1	0	0	0	0	0	0	false	0	0	
193809																							961	0	0	0	961	6133	0	0	0	0	0	0	0	0	0	1699	0	961	0	0	0	0	0	true	0	6133	
194253																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	true	0	0	
194440																							0	0	56	0	0	0	0	0	0	0	0	0	56	0	0	411	0	0	0	0	0	0	0	true	0	0	
194936																							0	0	0	5000	0	42465	0	0	0	0	0	0	0	0	0	0	0	0	0	22232	15233	0	0	false	0	0	
195072																							295	0	0	0	295	50914	0	0	0	0	0	0	0	0	0	2621	0	295	0	50000	0	0	0	true	0	914	
195111																							431	0	0	1000	431	2500	0	0	0	0	0	0	0	0	0	0	0	753	0	1500	0	0	0	false	0	0	
195157																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	false	0	0	
195353																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	2166	3	0	0	0	0	0	0	false	0	500	
195456																							0	0	682	0	0	0	0	0	0	0	0	42	202	125	313	228	0	0	0	0	0	0	0	false	0	0	
195634																							0	0	280	6000	0	6000	0	0	0	0	280	0	0	0	0	759	0	0	0	0	0	0	0	false	0	0	
195867																							146	0	0	0	74	2974	0	0	0	72	0	0	0	0	0	13592	6	74	0	0	0	0	0	false	0	2974	
196257																							0	0	0	2500	0	2500	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	false	0	0	
196350																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	1	0	0	0	0	0	0	false	0	0	
196426																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1566	1	0	0	0	0	0	0	false	0	0	
196743																							0	0	278	0	0	2316	0	0	0	0	0	0	237	0	41	1225	1	0	0	1000	0	0	0	false	0	1316	
196752																							0	0	0	150	0	150	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	false	0	0	
196800																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657	0	0	0	0	0	0	0	false	0	0	
197142																							0	0	0	0	0	14625	0	0	0	0	0	0	0	0	0	722	0	0	0	0	14625	0	0	false	0	0	
197254																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	2	0	0	0	0	0	0	false	0	0	
197302																							32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	3485	1	32	0	0	0	0	0	true	0	0	
197357																							38	0	60	0	0	0	0	0	0	38	0	0	0	0	60	156	2	0	0	0	0	0	0	false	0	0	
197478																							9787	11436	8442	35000	0	69000	8442	11436	0	9787	0	0	0	0	0	0	0	0	0	34000	0	0	0	true	0	0	
197740																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	2	0	0	0	0	0	0	true	0	0	
197759																							0	0	0	802	0	9355	0	0	0	0	0	0	0	0	0	3637	3	0	0	1363	7190	0	0	true	0	0	
198046																							0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	225	0	0	0	0	0	0	0	false	0	0	
198103																							0	0	0	257	0	2051	0	0	0	0	0	0	0	0	0	1404	1	0	0	1021	773	0	0	false	0	0	
198149																							0	0	130	4000	0	7703	0	0	0	0	0	0	0	130	0	2248	2	0	0	2000	1000	0	0	true	0	703	
198251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	false	0	0	
198448																							0	0	301	0	0	0	0	0	0	0	0	0	301	0	0	3005	1	0	0	0	0	0	0	false	0	0	
198831																							0	0	50	0	0	0	0	0	0	0	22	0	28	0	0	519	0	0	0	0	0	0	0	false	0	0	
198859																							0	0	71	2600	0	3600	0	0	0	0	0	0	50	0	21	935	1	0	0	1000	0	0	0	false	0	0	
198961																							0	0	399	0	0	816	0	0	0	0	5	65	148	0	181	352	0	0	0	0	765	0	0	false	0	51	
199052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
199137																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	false	0	0	
199351																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	false	0	0	
199436																							0	0	1670	0	0	0	0	0	0	0	0	0	44	0	1626	1408	2	0	0	0	0	0	0	false	0	0	
199454																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	2	0	0	0	0	0	0	false	0	0	
199463																							0	0	0	0	0	2013	0	0	0	0	0	0	0	0	0	409	2	0	0	200	1813	0	0	false	0	0	
199940																							0	0	1727	0	0	265	0	0	0	0	1727	0	0	0	0	1286	1	0	0	0	0	0	0	false	0	265	
200042																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	false	0	0	
200435																							312	192	274	0	0	5214	0	0	192	312	0	46	130	0	98	315	0	0	0	500	4714	0	0	false	0	0	
200547																							0	0	183	0	0	4270	0	0	0	0	0	0	75	108	0	18	0	0	0	7	4263	0	0	false	0	0	
200640																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17808	4	0	0	0	0	0	0	true	0	0	
201049																							0	0	103	0	0	3500	0	0	0	0	0	100	3	0	0	1570	1	0	0	0	3500	0	0	false	0	0	
201124																							0	0	20	0	0	0	0	0	0	0	0	0	20	0	0	1018	2	0	0	0	0	0	0	false	0	0	
201254																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	false	0	0	
201441																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	175	0	0	0	0	500	0	0	false	0	0	
201638																							0	0	1261	0	0	0	0	0	0	0	1261	0	0	0	0	609	0	0	0	0	0	0	0	false	0	0	
201647																							0	0	0	1500	0	8874	0	0	0	0	0	0	0	0	0	379	0	0	0	5950	1424	0	0	true	1379	0	
201834																							0	0	500	0	0	0	0	0	0	0	0	0	500	0	0	1729	1	0	0	0	0	0	0	false	0	0	
202251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	false	0	0	
202514																							388	0	12	4390	388	6537	0	0	0	0	0	0	0	0	12	1667	1	388	0	0	2147	0	0	false	0	0	
202541																							0	0	0	0	0	9764	0	0	0	0	0	0	0	0	0	93	0	0	0	0	1600	0	0	false	0	8164	
202550																							0	0	716	0	0	20225	0	0	0	0	496	0	220	0	0	1702	1	0	0	2000	18225	0	0	true	0	0	
202907																							9495	0	1835	100000	456	332382	0	0	0	9039	923	0	559	44	309	14391	3	456	0	17000	215000	0	382	true	0	0	
202970																							0	136	78	0	0	320	0	0	136	0	78	0	0	0	0	786	1	0	0	0	320	0	0	false	0	0	
203052																							0	0	0	1500	0	1500	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	false	0	0	
203333																							6504	0	2903	149	0	40559	1600	0	0	6504	285	0	564	0	454	709	0	0	0	8000	32410	0	0	true	0	0	
203418																							194	0	827	1500	194	18000	724	0	0	0	0	0	40	0	63	2333	1	194	0	1500	15000	0	0	false	0	0	
203575																							16	0	0	0	16	4565	0	0	0	0	0	0	0	0	0	45	0	16	0	0	4565	0	0	false	0	0	
203753																							0	201	274	0	0	3200	0	0	201	0	0	0	129	0	145	3387	3	0	0	0	0	1400	0	false	0	1800	
203847																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	1	0	0	0	0	0	0	true	0	0	
204004																							4488	0	0	0	4488	125411	0	0	0	0	0	0	0	0	0	975	0	5704	0	0	0	77954	547	false	0	46910	
204237																							0	0	482	300	0	2325	0	0	0	0	0	0	482	0	0	792	1	0	0	600	1425	0	0	false	0	0	
204808																							0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	1623	0	0	0	0	0	0	0	false	0	450	
204826																							0	0	46	469	0	10811	0	0	0	0	0	0	46	0	0	1273	1	0	0	790	3123	2542	797	true	0	3090	
205159																							0	0	190	0	0	500	0	0	0	0	0	0	99	0	91	290	0	0	0	0	500	0	0	false	0	0	
205243																							0	50	130	0	0	0	0	0	50	0	0	0	130	0	0	278	0	0	0	0	0	0	0	false	0	0	
205346																							0	0	113	0	0	6059	0	0	0	0	0	0	0	0	113	366	0	0	0	4000	2000	0	59	true	0	0	
205430																							0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	280	0	0	0	0	0	0	0	false	0	0	
205458																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
205542																							0	0	0	0	0	13406	0	0	0	0	0	0	0	0	0	485	0	0	0	0	13000	0	0	true	0	406	
205654																							4131	0	2140	15000	4131	23754	0	0	0	0	1300	0	840	0	0	9680	4	4131	0	5000	3754	0	0	true	0	0	
206156																							0	0	100	0	0	12046	0	0	0	0	100	0	0	0	0	172	0	0	0	0	12046	0	0	false	0	0	
206567																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
206772																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
206950																							0	0	92	2000	0	5047	0	0	0	0	0	0	55	0	37	144	1	0	0	950	2097	0	0	false	0	0	
207041																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	1	0	0	0	0	0	0	false	0	0	
207050																							0	0	0	30000	0	32553	0	0	0	0	0	0	0	0	0	421	0	0	0	2034	519	0	0	false	0	0	
207452																							0	0	56	0	0	8625	0	0	0	0	0	0	56	0	0	172	0	0	0	0	8625	0	0	true	0	0	
207555																							0	0	103	0	0	2500	0	0	0	0	0	0	103	0	0	193	0	0	0	0	2500	0	0	false	0	0	
207564																							0	0	176	0	0	0	0	0	0	0	0	0	20	0	156	1782	4	0	0	0	0	0	0	false	0	0	
207845																							0	0	100	5000	0	13950	0	0	0	0	0	0	100	0	0	2404	1	0	0	5200	3750	0	0	true	0	0	
207872																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	1	0	0	0	0	0	0	true	0	0	
207957																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	false	0	0	
208057																							0	0	65	0	0	2000	0	0	0	0	0	0	0	0	65	1025	1	0	0	0	2000	0	0	false	0	0	
208169																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3684	4	0	0	0	0	0	0	false	0	0	
208244																							11817	0	4876	55987	7578	910938	0	0	0	4239	273	278	2702	0	1623	130251	9	7578	0	287700	442409	0	0	false	0	124842	
208329																							2869	0	1025	0	0	0	0	0	0	2869	886	0	139	0	0	4855	1	0	0	0	0	0	0	true	0	0	
208347																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	false	0	0	
208440																							0	0	0	468	0	4788	0	0	0	0	0	0	0	0	0	862	1	0	0	966	3354	0	0	false	0	0	
208459																							0	127	0	1600	0	3665	0	127	0	0	0	0	0	0	0	161	1	0	0	2000	0	0	0	false	0	65	
208655																							0	0	55	0	0	9500	0	0	0	0	0	0	0	0	55	1974	1	0	0	0	9500	0	0	false	0	0	
208927																							375	0	0	0	340	130000	0	0	0	35	0	0	0	0	0	144732	6	340	0	0	0	0	0	true	2557997	130000	
208972																							0	0	0	4000	0	7000	0	0	0	0	0	0	0	0	0	706	0	0	0	0	3000	0	0	false	0	0	
209139																							0	0	1574	500	0	8272	0	0	0	0	0	0	1416	0	158	0	0	0	0	2000	5500	0	0	false	0	272	
209148																							200	0	101	0	0	0	0	0	0	200	0	0	101	0	0	404	0	0	0	0	0	0	0	false	0	0	
209335																							0	0	183	0	0	0	0	0	0	0	0	0	183	0	0	870	3	0	0	0	0	0	0	false	0	0	
209362																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
209447																							0	0	150	0	0	0	0	0	0	0	0	0	150	0	0	385	0	0	0	0	0	0	0	false	0	0	
209559																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	false	0	0	
209652																							0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	1809	1	0	0	0	0	0	0	true	0	66	
209830																							0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	1676	2	0	0	0	3000	0	0	false	0	0	
209858																							0	0	50	0	0	0	0	0	0	0	0	0	0	0	50	2311	2	0	0	0	0	0	0	false	0	0	
210238																							683	0	465	0	0	7181	0	0	0	683	0	0	318	0	147	2469	2	0	0	0	5000	0	0	false	0	2181	
210256																							0	0	0	64	0	8525	0	0	0	0	0	0	0	0	0	466	0	0	0	3078	4950	0	0	false	0	433	
210434	11216	0	707	0	0	3941379	0	0	0	11216	91509	13	0	0	225000	455974	210000	281136	true	42528628	2769269	0						3694895					0	0	707	0	0												
210443																							0	0	26	0	0	0	0	0	0	0	0	0	26	0	0	260	0	0	0	0	0	0	0	false	0	0	
210452																							0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	43	0	0	0	3700	0	0	0	false	0	0	
210555																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
211114																							0	67	81	0	0	0	0	0	67	0	0	0	81	0	0	1935	2	0	0	0	0	0	0	false	0	0	
211338																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	false	0	0	
211543																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	false	0	0	
211628																							701	0	193	0	446	30280	0	0	0	255	0	0	51	142	0	3001	1	546	0	0	30163	117	0	true	0	0	
211851																							0	0	0	900	0	1920	0	0	0	0	0	0	0	0	0	738	1	0	0	0	1020	0	0	false	0	0	
211954																							0	0	1052	0	0	0	0	0	0	0	0	0	310	0	742	558	1	0	0	0	0	0	0	false	0	0	
212018																							28	0	0	200	0	8300	0	0	0	28	0	0	0	0	0	789	0	0	0	0	8000	0	0	true	0	100	
212120																							344	0	114	0	0	0	0	0	0	344	0	0	14	0	100	1054	1	0	0	0	0	0	0	false	0	0	
212335																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	false	0	0	
212344																							0	0	0	52	0	1271	0	0	0	0	0	0	0	0	0	309	0	0	0	113	1106	0	0	false	0	0	
212456																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040	2	0	0	0	0	0	0	false	0	0	
212465	23958	6162	378	0	1361	537043	0	0	6162	22597	157905	3	1723	0	0	0	0	46055	true	0	490988	0						537043					0	0	378	0	0												
212522																							85	0	115	5600	19	64100	0	0	0	66	0	0	0	0	115	4993	5	19	0	5000	52500	0	0	true	0	1000	
213538																							0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3002	2	0	0	0	0	0	0	false	0	0	
213912																							38	0	0	2500	38	5000	0	0	0	0	0	0	0	0	0	1155	0	38	0	2500	0	0	0	false	0	0	
213921																							0	24	43	0	0	3000	0	0	24	0	0	0	0	0	43	389	0	0	0	0	3000	0	0	false	0	0	
213958																							0	0	0	1000	0	1500	0	0	0	0	0	0	0	0	0	394	0	0	0	0	500	0	0	false	0	0	
214106																							0	0	30	0	0	5000	0	0	0	0	0	0	0	0	30	304	0	0	0	2500	2500	0	0	false	0	0	
214414																							1408	0	183	5000	1408	17711	0	0	0	0	0	0	139	0	44	20027	8	1408	0	5890	6821	0	0	true	0	0	
214571																							0	0	84	2000	0	12000	0	0	0	0	0	0	84	0	0	1251	0	0	0	8000	2000	0	0	false	0	0	
214722																							0	1	55	5000	0	5000	0	0	1	0	0	0	55	0	0	5842	4	0	0	0	0	0	0	false	0	0	
214807	9000	2766000	108000	0	0	1480000	0	0	2766000	0	0	0	0	9000	0	0	10000	17000	false	0	1453000	23000						1480000					0	0	0	0	85000												
214843																							0	0	80	0	0	3418	0	0	0	0	0	0	0	0	80	137	0	0	0	0	3418	0	0	false	0	0	
215130																							0	0	592	0	0	0	0	0	0	0	335	0	0	0	257	1070	0	0	0	0	0	0	0	false	0	0	
215251																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	1	0	0	0	0	0	0	false	0	0	
215345																							1906	0	35	0	0	20301	0	0	0	1906	0	0	35	0	0	345	3	0	0	1701	18594	0	0	true	0	6	
215354																							0	0	717	0	0	2100	0	0	0	0	0	0	717	0	0	5942	4	0	0	1350	750	0	0	false	0	0	
215363																							1964	0	211	0	1964	0	0	0	0	0	0	0	211	0	0	2957	2	1964	0	0	0	0	0	false	0	0	
215523																							0	124	0	1000	0	5212	0	0	124	0	0	0	0	0	0	162	0	0	0	0	4100	0	0	false	0	112	
215653																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	1	0	0	0	0	0	0	false	0	0	
215662																							0	0	1291	0	0	610	0	0	0	0	0	1291	0	0	0	1862	1	0	0	0	0	0	610	true	0	0	
215710																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3113	2	0	0	0	0	0	0	true	0	0	
215756																							0	0	1693	0	0	0	0	0	0	0	0	0	438	0	1255	13	0	0	0	0	0	0	0	false	0	0	
215952																							0	0	387	1500	0	1500	0	0	0	0	0	0	11	0	376	708	1	0	0	0	0	0	0	false	0	0	
216100																							85	0	1081	42000	85	85135	1081	0	0	0	0	0	0	0	0	832	0	95	0	16934	26201	0	0	true	0	0	
216164																							0	0	3	0	0	698	0	0	0	0	0	0	3	0	0	229	0	0	0	0	698	0	0	false	0	0	
216230																							0	0	265	0	0	0	0	0	0	0	0	0	0	0	265	876	1	0	0	0	0	0	0	false	0	0	
216258																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	false	0	0	
216445																							0	0	0	4200	0	7553	0	0	0	0	0	0	0	0	0	543	0	0	0	3318	35	0	0	false	0	0	
216632																							0	0	283	0	0	0	0	0	0	0	0	0	55	0	228	667	0	0	0	0	0	0	0	false	0	0	
216922																							551	0	477	5000	0	15000	0	0	0	551	68	0	344	0	65	13699	6	0	0	5000	5000	0	0	true	0	0	
217059																							0	0	0	2500	0	4298	0	0	0	0	0	0	0	0	0	434	0	0	0	0	1798	0	0	true	1484	0	
217479																							0	0	0	0	0	24000	0	0	0	0	0	0	0	0	0	678	0	0	0	0	24000	0	0	false	0	0	
217620																							57	0	0	0	0	3525	0	0	0	57	0	0	0	0	0	5720	3	0	0	1525	1000	0	0	false	0	1000	
218131																							0	324	59	0	0	1575	0	0	324	0	0	0	0	0	59	1872	1	0	0	0	1575	0	0	true	0	0	
218261																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	false	0	0	
218757																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	
218775																							0	0	0	0	0	1882	0	0	0	0	0	0	0	0	0	130	0	0	0	0	1882	0	0	false	0	0	
218832																							0	0	47	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	false	0	0	
218850																							0	0	41	2000	0	2500	0	0	0	0	0	0	0	0	41	6	0	0	0	500	0	0	0	false	0	0	
218878																							0	0	0	4400	0	7107	0	0	0	0	0	0	0	0	0	444	0	0	0	2707	0	0	0	false	0	0	
219044																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	0	0	0	0	false	0	0	
219259																							0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	456	0	0	0	0	0	0	0	false	0	0	
219343																							283	0	427	15000	0	25000	0	0	0	283	0	0	162	0	265	12172	3	0	0	10000	0	0	0	false	0	0	
219651																							0	0	16	0	0	0	0	0	0	0	1	0	15	0	0	9234	4	0	0	0	0	0	0	false	0	0	
219857																							0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	109	
220040																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	false	0	0	
220059																							0	0	300	250	0	1200	0	0	0	0	0	0	0	0	300	2744	2	0	0	950	0	0	0	true	0	0	
220527																							1059	0	135	0	952	54095	0	0	0	107	35	0	100	0	0	13946	6	952	0	215	52000	0	280	true	0	1600	
220545																							0	0	436	4700	0	24286	0	0	0	0	140	0	0	0	296	8970	4	0	0	5564	12635	519	760	true	0	108	
220554																							0	0	0	425	0	425	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	false	0	0	
220844																							0	0	0	73	0	4790	0	0	0	0	0	0	0	0	0	499	0	0	0	459	4258	0	0	false	0	0	
221476																							2015	0	1039	0	1910	26837	0	0	0	0	0	64	581	0	394	606	0	1910	105	0	25500	19	1318	true	0	0	
221533																							0	0	107	0	0	123	0	0	0	0	0	0	107	0	0	5902	4	0	0	123	0	0	0	true	0	0	
221654																							0	0	0	51	0	2313	0	0	0	0	0	0	0	0	0	84	0	0	0	112	687	0	0	true	0	1463	
222053																							0	39	712	1224	0	14577	0	0	39	0	0	0	181	0	531	1901	1	0	0	50	13303	0	0	false	0	0	
222147																							0	0	1611	75000	0	503405	0	0	0	0	0	0	336	0	1275	21361	3	0	0	75000	310150	0	193	true	609789	43062	
222156																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	false	0	0	
222446																							0	0	1380	15000	0	32000	0	0	0	0	55	0	0	0	1325	3208	1	0	0	3000	14000	0	0	true	0	0	
222558																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	false	0	0	
222754																							0	0	0	4000	0	9500	0	0	0	0	0	0	0	0	0	2475	1	0	0	4500	1000	0	0	false	0	0	
223005																							0	0	105	15123	0	40623	0	0	0	0	0	0	105	0	0	511	0	0	0	12000	13500	0	0	true	0	0	
223238																							0	0	76	2000	0	2000	41	0	0	0	0	0	0	35	0	430	0	0	0	0	0	0	0	false	0	0	
223322																							0	0	75	191	0	7997	0	0	0	0	0	0	75	0	0	5221	3	0	0	197	7609	0	0	true	0	0	
223331																							0	0	328	5400	0	5400	0	0	0	0	0	0	0	0	328	1098	1	0	0	0	0	0	0	true	0	0	
223452																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	0	false	0	0	
223658																							0	0	699	1700	0	1700	0	0	0	0	0	0	699	0	0	44	0	0	0	0	0	0	0	false	0	0	
223751																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	0	0	0	0	0	0	0	false	0	0	
223845																							0	0	69	0	0	2000	0	0	0	0	0	0	0	0	69	77	0	0	0	2000	0	0	0	true	0	0	
224552																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	2	0	0	0	0	0	0	false	0	0	
224637																							0	0	0	0	0	10100	0	0	0	0	0	0	0	0	0	5672	6	0	0	1700	8400	0	0	true	0	0	
224655																							0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6072	4	0	0	3000	7000	0	0	true	0	0	
224749																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2113	5	0	0	0	0	0	0	false	0	0	
224954																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	false	0	0	
225054																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	false	0	0	
225157																							0	0	83	700	0	700	0	0	0	0	0	0	0	0	83	441	1	0	0	0	0	0	0	true	1000	0	
225166																							282	513	2610	4400	282	4400	0	513	0	0	2222	0	14	0	374	8860	3	282	0	0	0	0	0	false	0	0	
225241																							0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	331	1	0	0	0	0	52	0	false	0	0	
225250																							51	0	105	0	0	0	0	0	0	51	105	0	0	0	0	4658	1	0	0	0	0	0	0	false	0	0	
225335																							0	0	0	0	0	40008	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	30000	0	0	false	0	8	
225559																							0	48	2999	0	0	147	0	0	48	0	2271	0	728	0	0	362	0	0	0	0	0	0	0	true	955	147	
225773																							54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	450	1	54	0	0	0	0	0	false	0	0	
225942																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	1	0	0	0	0	0	0	false	0	0	
226051																							0	0	935	0	0	0	0	0	0	0	0	0	438	0	497	501	0	0	0	0	0	0	0	false	0	0	
226659																							0	0	21	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	false	0	0	
226734																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	false	0	0	
226752																							0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	353	6	0	0	0	833	0	0	false	0	0	
226949																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
227151																							0	0	137	0	0	1840	0	0	0	0	0	0	0	0	137	27	0	0	0	0	1840	0	0	true	0	0	
227179																							0	0	3330	0	0	0	0	0	0	0	0	630	0	1136	1564	5501	2	0	0	0	0	0	0	false	0	0	
227357																							0	0	157	1000	0	4500	0	0	0	0	0	0	0	0	157	157	0	0	0	2000	1500	0	0	true	0	0	
227405																							287	0	0	0	287	22148	0	0	0	0	0	0	0	0	0	1024	0	287	0	2641	19507	0	0	true	0	0	
227656																							0	0	533	0	0	3000	0	0	0	0	130	0	403	0	0	1172	3	0	0	0	3000	0	0	false	0	0	
228000																							0	0	109	0	0	555	0	0	0	0	0	0	109	0	0	377	0	0	0	0	0	0	555	true	0	0	
228055																							0	0	43	0	0	0	0	0	0	0	0	0	0	0	43	200	0	0	0	0	0	0	0	true	0	0	
228158																							0	0	160	0	0	3432	0	0	0	0	0	0	0	0	160	1555	1	0	0	0	3432	0	0	false	0	0	
228345																							0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	false	0	278	
228952																							0	0	28	0	0	0	0	0	0	0	0	0	28	0	0	89	0	0	0	0	0	0	0	false	0	0	
229146																							0	0	46	4000	0	10000	0	0	0	0	0	0	43	0	3	830	0	0	0	2000	4000	0	0	true	0	0	
229342																							0	0	0	3000	0	3000	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	false	0	0	
229427																							0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	10821	4	0	0	0	0	0	236	true	0	0	
229454																							0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	225	0	0	0	0	0	0	0	false	0	0	
229650																							0	0	127	2640	0	2751	0	0	0	0	0	0	97	0	30	2450	2	0	0	0	0	0	0	false	0	111	
229801	30861	0	394	110000	28452	769792	0	0	0	2409	51333	7	27689	0	214000	358500	0	1007	false	0	86285	0						746616					330	0	64	0	0												
229913	0	0	0	0	0	211596	0	0	0	0	0	0	0	0	0	0	30794	68931	false	0	111871	0						211596					0	0	0	0	0												
229940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	false	0	0	
229959																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	false	0	0	
