"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
591209																														0	315	0	279	136		0		0	0			0	3947	2104	0	0	107598	0	0			0	100768	49	97793	750	4670	17287	33371	42995	2445	0	3707	1071	525	185	378	964								0	0		
591320																														0	1811	85	0	34184		548		249	0			24985	4906	12100	0	862	124838	0	0			0	43287	910	0	21620	2554	4092	9482	14935	7070	4843	23922	7886	12252	22087	12390	2947								771	140		
591357																														0	0	1532	0	1886		0		43	0			2122	0	5340	0	0	20401	16	0			0	9494	0	4982	11790	1471	3890	1257	1887	659	329	2031	4398	2071	1744	298	295								0	0		
591366																														0	4543	3078	656	13054		0		3141	0			9568	104	14993	0	0	63528	0	0			0	13500	891	95	21881	2188	1756	2265	6087	385	762	17796	7447	9069	13296	2155	0								0	0		
591740																														0	1659	540	541	363		0		330	0			391	6	434	0	0	6913	0	0			0	2649	0	0	2051	368	314	1350	588	29	0	717	789	1137	1407	213	0								0	0		
591825																														0	10820	742	5230	6345	24	2614	2590	5333	0	168423	0	168423	32388	16263	0	4020	395635	0	10017	10017	0	0	127010	960	63234	67557	5732	17700	38197	11384	38590	15382	158864	9605	32167	25648	37543	1118	0	0	0	0	0	0	0	2901	2569	0	
591852																														0	20	1046	4	4739		27		3923	0			5332	0	8469	0	256	29883	37	0			85	6054	50	1092	4910	208	294	2281	1840	865	539	3947	5495	7427	4864	1064	405								0	0		
591937																														0	20476	0	8920	142917	1003	1391	388	277	0	53144	0	53144	15985	1417	0	0	274379	366	0	0	0	0	27083	2992	5593	171753	12404	603	4819	3453	4331	1369	133529	26000	54496	18787	8974	1019	0	0	0	0	0	0	0	0	143	0	
592439																														0	0	0	13028	6455		1131		0	0			4868	0	2064	0	0	56316	7	0			0	25898	2879	0	2563	564	27	216	731	16677	7683	4127	197	773	1323	17022	6983								0	0		
592448																														0	2798	75	140	573		48		504	0			4613	0	5254	0	0	23159	0	0			0	8322	824	101	7101	106	831	3385	2979	631	0	3731	2439	4579	2880	527	0								0	0		
592550																														0	9	13164	0	4292		10		18680	0			17710	0	4515	0	374	60740	0	0			10	1502	15	4	39199	7	211	409	850	25	0	24761	14438	7055	9597	2943	444								459	10		
592644																														0	5872	571	0	15534		2353		9254	0			10312	2075	13941	0	139	92263	0	0			0	30559	451	0	32947	628	619	264	905	18597	9546	10743	20957	11004	7549	9076	2375								668	534		
592822																														0	10110	0	340	40251		2		0	0			5013	8570	1530	0	0	109922	0	0			0	42109	1580	20466	12853	554	3936	12976	41	5453	19149	18499	5671	28628	11797	2878	328								417	0		
592831																														0	1208	2494	14	7228		0		1317	0			2574	122	414	0	89	17656	0	0			104	1885	311	0	4371	42	198	903	742	0	0	2802	2209	6546	1809	1747	481								0	0		
592859																														0	0	862	0	72		9		773	0			669	0	815	0	0	6178	0	0			0	2936	42	2605	1085	416	1634	457	35	394	0	871	1256	637	349	129	0								0	0		
593007																														0	15969	0	0	158625	0	290	290	0	0	120320	0	120320	25787	22988	0	4924	460687	533	0	0	0	0	108195	0	43152	42817	8597	22961	12336	3401	46610	13740	161247	21553	70958	63776	31250	1753	0	0	0	0	0	0	0	4122	0	0	
593052																														0	1066	12065	1970	4712		69		39740	0			8256	243	8920	0	0	97499	0	0			0	5209	555	0	56040	575	697	1509	2082	123	223	46366	8402	11965	20910	4206	437								14694	0		
593249																														0	11447	10630	648	17171		11653		1760	0			21975	0	17855	0	1207	137278	963	322			375	39248	3271	3532	50254	3040	3922	7060	7452	17650	98	36892	25116	14289	18973	1021	416								1054	0		
593333																														0	829	4113	69	2516		39		3943	0			2406	0	1979	0	43	24734	0	2132			0	6228	414	0	6835	289	418	2806	1099	1403	213	2849	6124	6311	1576	1470	162								0	23		
593351																														0	557	22	0	0		0		194	0			3110	1596	718	0	0	8141	0	0			0	1944	0	443	3661	994	264	70	353	96	167	3345	965	482	956	447	0								0	0		
593753																														10600	1334	0	329	4874	0	28790	28790	0	0	59768	0	59768	1359	100222	0	6409	235742	0	0	0	0	0	19552	2421	19552	94877	4939	3678	3910	4260	2765	0	84382	11464	39797	69879	9900	768	10600	0	10600	0	0	0	0	0	84	0	
593771																														0	1829	9	15	1157		0		0	0			15	644	146	0	0	6001	6	0			0	1934	233	45	1928	0	335	337	281	58	923	2576	129	407	512	439	0								0	25		
593838																														0	10400	210	30	20720		19		0	0			3726	0	5135	0	0	52744	18	0			0	11119	997	551	36903	2501	4077	4442	0	99	0	19875	10450	8191	1827	0	0								222	184		
593865																														0	99913	11907	69309	513358	512	512	0	36899	0	147705	0	147705	37135	28587	0	0	1040250	0	1120	1120	0	0	67710	8066	27730	214246	14815	4715	14032	6574	19489	7312	325256	75120	268958	146722	140398	12048	0	0	0	0	0	0	0	5264	12765	0	
593940																														0	146	5312	0	1356		7		3943	1008			1328	0	2118	0	92	19157	0	0			0	4855	0	0	5798	245	121	517	1651	2321	0	3613	1825	2131	3395	2842	496								0	0		
593977																														0	258	0	0	0		0		0	0			0	0	21	0	0	19160	0	0			0	18589	292	1938	302	474	969	533	589	6229	9760	2	278	31	153	107	0								0	0		
594134																														0	3201	10037	911	29391	710	710	0	33593	0	109848	0	109848	2308	123384	0	7346	510542	72	0	0	0	0	183097	5485	101024	126030	21011	11679	45294	42601	41803	18739	95383	49614	76171	63724	33670	4167	0	0	0	0	0	0	0	1303	0	0	
594433																														818	10051	12038	3214	37160	0	53	53	2355	0	25545	0	25545	4891	30824	0	256	222097	22	1134	1134	0	0	91776	1356	29997	49302	9510	16589	32170	23284	7292	2114	27376	22391	38161	34771	6268	67	818	0	818	0	0	0	0	513	135	0	
594451																														0	614	257	0	1141		189		86	0			540	0	1434	0	0	6906	142	0			0	2787	0	0	939	0	15	693	1447	511	121	390	536	1150	1564	463	158								0	0		
594714																														0	7486	782	7328	40305		194		76	0			13047	9034	25299	0	0	208188	0	5253			123	84242	14756	52980	37520	14673	37636	4940	5260	6978	14212	33793	20939	23404	31601	11431	1216								0	386		
594853																														0	14958	61	440	26123		59		0	0			9774	0	10056	0	0	81487	2	0			0	14118	5900	0	28321	2000	1424	3319	6232	1103	0	16885	10649	19903	17254	2680	0								0	0		
594938																														0	2244	4843	494	3764		0		10162	0			12909	459	11392	0	305	85794	0	0			0	35888	3334	1979	22488	2982	4967	14703	11436	1740	60	4732	9803	14784	19176	1407	0								0	0		
594947																														0	13117	9395	10591	72793	0	139	139	3286	230	78954	0	78954	3130	23470	0	4101	334357	0	1286	1286	0	3085	98957	13856	30307	159176	14824	38993	38876	4091	1417	206	80223	44998	65653	31200	7458	3618	0	0	0	0	0	0	0	766	516	0	
595038																														0	300	4562	605	1648		1		308	0			601	0	634	0	0	13234	0	544			0	4029	2	0	2808	136	362	1265	2185	81	0	361	1963	3917	2958	6	0								0	0		
595337																														0	301	346	0	4016		631		23029	0			2683	186	4740	0	568	44965	8	0			0	8249	213	1673	10785	838	915	5597	876	23	0	3807	6264	21492	3026	442	0								11	0		
595430																														0	20017	213	839	50426	0	1655	1655	0	0	23723	0	23723	11785	46635	0	382	199685	0	1142	1142	0	0	27218	13113	8756	45343	1469	3253	11163	4247	4689	2397	45840	13809	45491	47301	19965	0	0	0	0	0	0	0	0	2196	341	0	
595449																														0	683	704	277	1796		85		1435	0			10670	0	3365	0	2300	40110	0	0			0	16349	2264	0	14982	419	1192	1603	2190	10945	0	8585	4786	4527	2422	3419	0								182	0		
595560																														0	5691	6459	0	6998		8		3793	0			4577	0	9702	0	863	56778	12	0			0	18292	155	0	9250	51	348	1607	6197	8144	1762	7364	3893	7784	13664	4587	735								252	0		
595618																														0	3916	2747	2406	30476	0	1050	1050	80	10	21168	0	21168	11482	21632	0	5218	238386	0	0	0	0	0	74517	62060	3336	19167	9346	6226	7611	3229	26216	20780	23007	13316	28929	34234	54842	7215	0	0	0	0	0	0	0	974	660	0	
595869																														0	218017	0	71465	664816	0	588	588	0	4487	391417	0	391417	56412	20452	0	0	1633803	3951	0	0	0	7673	208773	5811	16414	660653	17899	1139	3236	8923	142617	34734	1161044	42848	48546	51502	113390	1196	0	0	0	0	0	0	0	3	0	609	
595944																														0	1073	5534	195	2500		0		5859	0			2156	0	2689	0	31	26623	0	0			0	6179	218	29	8144	49	330	1874	2326	1600	0	4624	3520	4619	6089	1504	88								189	0		
595953																														0	0	544	0	0		276		7951	0			1710	0	1550	0	0	12050	0	0			0	19	0	0	6022	0	0	0	0	19	0	6388	4365	492	287	0	68								0	0		
596026																														0	0	0	0	15053		73		4	0			9092	2036	4122	0	0	38488	0	0			0	7740	9	4789	9420	285	856	2023	1951	788	1837	4763	3516	10318	8513	3403	235								359	0		
596053																														0	113	4376	0	2318		204		5234	0			8517	0	6469	0	269	30390	42	0			0	2365	0	0	8594	211	651	366	441	696	0	5589	4571	4262	4659	6637	2262								567	0		
596062																														0	5694	9253	0	12859		359		15598	234			16710	0	15733	0	241	109857	93	82			545	32719	702	29291	34632	3178	11969	13624	1718	1323	907	21463	28735	20255	3813	1493	46								0	0		
596156																														0	2312	0	1182	22548		31		0	0			12220	0	13038	0	0	56902	189	0			0	5309	451	1955	9752	1894	19	291	534	2571	0	32131	2229	6450	7375	2761	0								0	0		
596361																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
596400																														0	8910	0	288	236	0	0	0	0	0	2206	0	2206	232716	16290	0	0	1246290	0	0	0	0	2201	874201	111247	655451	17673	8398	656460	5681	3383	100401	99878	252540	13010	9853	14635	78478	0	0	0	0	0	0	0	0	0	196	0	
596455																														50	1411	983	296	4363		194		2120	0			12162	0	5360	0	63	37368	0	0			0	9013	1353	0	13192	1141	1681	3412	1984	153	524	9590	5418	4912	6666	1078	440								0	0		
596642																														0	115	0	28	178		120		54	0			1218	0	1759	0	0	4167	0	0			0	695	0	0	726	39	4	335	317	0	0	180	503	1273	1470	31	0								0	0		
596848																														0	33444	1790	6156	80079	10426	16453	6027	20738	0	137727	0	137727	6932	29446	0	4755	385324	0	1490	1490	0	0	42289	1311	21329	143621	2872	6583	16463	5359	8430	2582	118812	45596	92763	53915	24289	3617	0	0	0	0	0	0	0	2071	643	0	
596978																														0	1431	0	6189	10321		0		0	0			4517	0	4432	0	0	98412	10	0			0	65660	5872	62164	45023	27660	6906	20871	1633	7286	0	7656	2801	9014	7949	5163	0								0	0		
597041																														0	0	291	74	1832		0		719	0			3224	0	2097	0	30	13625	8	0			0	5366	0	0	4956	189	355	2595	2189	38	0	1391	3021	2209	1634	0	0								0	0		
597162																														0	1971	1098	206	23081		95		0	0			17851	292	969	0	0	46617	508	0			0	1512	0	1490	20988	920	268	278	0	0	22	12449	7351	17380	6659	1585	0								0	50		
597256																														0	0	176	0	0		7		2868	0			111	0	179	0	0	3354	0	0			0	13	0	0	2823	13	0	0	0	0	0	2851	126	229	135	0	0								0	0		
597313																														0	739	1816	0	11141		55		154	0			9747	90	9606	0	12	82032	52	0			0	39701	8013	1384	6623	369	1311	763	2024	20968	14266	9507	3038	6386	6017	14265	3064								479	531		
597452																														0	1371	88	0	3346		124		82	0			12281	0	11027	0	0	43068	6	0			0	10963	3792	1758	20186	3769	1039	693	596	4385	0	4022	11356	6131	4623	5340	0								0	0		
597546																														0	1139	12093	0	11292		162		7141	0			5087	243	5398	0	1825	73630	0	0			0	20127	8898	14583	28026	1465	2931	7121	3045	5014	551	7188	16683	15941	9490	4199	0								135	90		
597555																														0	310	5068	607	10658	2018	8303	6285	18346	0	38314	0	38314	454	27093	0	1214	132240	0	0	0	0	0	21625	192	21468	55383	2915	13217	2162	2992	310	29	48057	27004	15572	18965	778	216	0	0	0	0	0	0	0	0	56	0	
597658																														0	127	2605	0	3689		0		11211	0			3475	0	6713	0	0	32074	0	0			0	4002	192	1214	12226	279	462	1005	64	1112	1001	18942	1159	3499	2795	959	124								0	60		
597751																														0	498	8434	0	7559		33		2289	0			8322	0	7064	0	190	47171	2	159			0	11956	456	0	16877	681	1454	4255	3233	2161	172	6489	8393	11828	5472	2733	0								213	0		
598002																														0	1638	0	0	23557		21		0	0			12168	4092	5146	0	0	124215	0	0			0	76916	601	19981	7195	3270	12759	2534	2474	53149	2339	17497	16966	4287	6439	1833	0								0	76		
598048																														0	4371	0	418	9563		70		311	0			65879	1230	5510	0	0	120375	0	0			0	30423	2168	1913	29888	3241	4907	13852	3907	4287	0	42067	10813	29518	6032	1157	0								249	183		
598132																														0	33	384	0	5		23		610	0			4989	0	3477	0	0	19838	0	19			0	10196	102	11	8821	1947	2464	3037	595	1881	261	2634	1776	3163	1037	921	0								0	0		
598150																														0	80	814	0	1514		3		1266	0			972	0	388	0	0	7644	0	1731			0	876	0	0	3686	69	167	372	268	0	0	2442	1007	1936	650	575	158								0	0		
598338																														0	359	5	0	551		91		39	0			1199	0	2604	0	0	9280	1	0			0	4169	264	3248	1665	138	812	1541	1170	508	0	685	841	1453	2133	0	0								0	0		
598534																														0	97020	1832	68	40363	2206	5813	3607	0	0	71204	0	71204	46819	356863	0	1065	796001	0	0	0	0	1582	89253	2179	19797	159819	39992	3497	6573	5408	19521	14262	219882	13635	179429	215625	73798	940	0	0	0	0	0	0	0	82476	1046	0	
598543																														0	4	2473	0	1524		466		15992	0			7426	0	1774	0	817	41660	0	0			0	4784	175	4585	17152	9	1015	364	2467	929	0	13523	6010	7564	6791	2460	500								6225	0		
598646																														0	1359	4506	422	5332		9		7278	0			8519	49	7684	0	0	51457	609	1212			0	14344	1352	8452	15337	456	869	4791	3236	2944	2030	9136	8156	8887	5373	3300	688								0	0		
598954																														0	50540	402	20464	195434	0	13192	13192	0	0	114874	0	114874	10353	4749	0	7630	462746	96	0	0	0	0	44644	541	32194	142131	4321	5388	25118	8074	282	1325	148900	19451	170979	71509	6731	4	0	0	0	0	0	0	0	0	19	0	
599643																														0	574	8646	179	6979		0		6498	0			5933	452	4111	0	124	46676	0	0			0	12516	641	5205	24779	2207	5311	4640	49	48	16	5461	13190	11857	1466	406	1546								23	0		
599755																														0	0	10006	0	1111		30		6813	0			1064	0	1018	0	0	21041	0	0			0	770	220	54	7110	12	14	208	271	26	239	9685	4012	2655	2120	817	981								0	9		
599764																														0	42270	7955	308	101334	293	863	570	7658	0	81033	0	81033	0	85574	0	4274	459237	146	7391	7391	0	0	103747	15901	20732	72405	4348	12049	5584	7783	50456	22652	82164	52618	66992	90958	50534	11282	0	0	0	0	0	0	0	0	1075	0	
599951	1200417	39071	43207	0	343589	47	370326	0	4765	2107309	0	80202	0	65	415436	859532	47950	263815	268022	297340	54634	0	4964	0	0	0	176	20545	0	4964	136032	26656	25931	531586	2626	39071	36445	43207		343589	47	343636	68977	370326	0	4765	2107309	0	80202				291477	119758	55138		21859	21459	18812	19301	88403	116754							4964			0	0			176	20545		
600129																														0	191	72	1434	30882		171		0	0			13238	477	13139	0	4626	96811	83	0			0	28993	2829	13205	3498	1215	5144	4854	3544	9786	4450	7954	15461	15709	14304	12414	869								842	0		
600174																														0	0	0	679240	299974	0	0	0	0	571	583110	0	583110	102029	426834	0	0	2486772	0	48755	48755	0	6111	307754	39076	134017	59015	12241	120094	390	377	20553	150372	402848	713317	66545	130020	659821	141628	0	0	0	0	0	0	0	0	0	0	
600222																														0	4432	739	1760	20594		1218		118	0			11765	3187	15694	0	3140	101968	0	0			0	33151	5919	9039	24454	326	5659	4586	4036	11820	6724	13725	5305	12877	24067	10710	2092								0	251		
600419																														0	1133	10446	145	48596		2857		5600	0			21751	4831	13616	0	9040	206155	0	40			95	75057	11793	32496	22204	1051	6758	5552	2935	42899	15693	30404	18892	14747	12176	36371	17525								0	1250		
600651																														0	541	1455	647	9283		0		29371	50			15530	269	5956	0	904	68151	0	0			0	3588	404	293	42426	330	828	781	1351	141	61	36159	5109	9286	8948	4056	1005								0	203		
601032																														0	0	787	0	470		3		814	0			478	0	3782	0	0	9543	0	0			0	3209	0	0	3230	173	634	2179	5	145	34	662	1761	1475	1255	689	402								0	0		
601041																														0	403	1545	0	3162		71		1786	0			2548	115	3825	0	0	24101	11	0			0	10131	526	0	7706	644	1905	6881	134	421	146	2681	5025	4540	1564	171	0								0	0		
601050																														3	386942	45052	26250	1093902	1969	50370	48401	65280	0	1720787	10	1720797	238112	1164609	0	15832	6775541	0	207201	207201	0	76222	1252291	34165	856029	2392174	113159	207402	358286	278197	252092	42414	2884265	971038	1067092	549966	27922	2877	0	0	0	3	0	0	0	452280	22455	0	
601153																														0	279	1404	0	3218		10		18926	0			3820	0	7005	0	0	36683	0	1			0	1839	91	1469	16944	116	144	767	682	125	5	8821	13882	4994	4090	2084	973								90	0		
601416																														0	4083	479	652	23445		750		0	0			14577	3928	18385	0	0	93698	0	0			0	23780	3004	10145	9580	1789	5335	2129	2258	5781	6455	23233	1739	10129	24616	9087	1039								379	236		
601434																														0	0	1425	0	779		0		3128	0			2771	0	3470	0	52	16815	6	0			0	4784	412	410	6626	271	640	3231	642	0	0	4314	1405	4273	1946	99	0								0	0		
601443																														0	6463	687	1489	35263		19		468	0			12891	19	28207	0	2088	121928	0	98			0	30025	4211	10796	26822	764	15730	8384	2245	752	1392	13708	1905	32192	19323	11589	12207								0	0		
601564																														0	0	213	0	507		4		3099	0			1946	0	1355	0	0	11074	0	0			0	3933	17	0	4048	2	44	234	343	2790	520	3923	652	1160	730	674	0								0	0		
601658																														0	320	1444	0	2250		335		2400	0			2695	0	3060	0	0	15941	0	0			0	3382	55	571	6147	456	645	672	365	1224	0	3760	2726	2874	1112	2066	0								0	0		
601733																														0	3179	252	143	18572		0		1189	0			5954	677	9383	0	0	51458	0	0			0	11766	343	0	17992	593	1585	3197	4560	1711	120	9096	9454	9557	9189	1431	952								0	0		
602048																														0	23136	65	1785	33296		0		5	0			31944	13302	52695	0	971	184856	0	0			0	21792	4299	211	51642	1756	589	3692	6276	4433	5046	70776	9135	35752	24921	21169	885								1346	220		
602150																														0	417	1225	832	8656		20		4250	0			8591	0	6879	0	0	33395	67	0			0	2592	0	2111	14174	212	942	142	674	622	0	9692	9440	4650	3958	3116	0								0	0		
602235																														0	5082	3647	1626	49853		15		3256	0			20219	3842	8256	0	33	137011	0	0			0	31299	4576	7078	44286	8472	3085	11451	6662	655	199	47339	12455	23061	16665	4392	371								5307	0		
602356																														0	49556	0	957	16337		3612		0	0			39882	16356	2054	0	0	190017	668	268			0	52175	9319	570	91196	30458	2763	12188	645	4286	1796	72543	31945	17786	5386	9745	1105								0	169		
602543																														0	0	4799	0	2913		34		14876	0			6800	0	7365	0	405	45576	0	0			0	8059	17	0	20717	598	940	5537	774	142	68	7279	11900	10038	5975	2152	173								300	8		
602842																														0	32	693	0	299		10		1341	0			755	0	144	0	0	3801	0	0			0	527	0	404	3498	140	271	79	0	0	0	487	2600	130	46	0	0								0	0		
602851																														0	75971	2446	10981	144451	5103	7881	2778	0	0	107612	0	107612	11419	5411	0	0	419632	0	17188	17188	0	0	25136	6890	13468	186906	13632	3870	5834	1386	184	0	222049	38967	111332	15591	1078	146	0	0	0	0	0	0	0	0	4246	0	
603232																														0	0	495	0	577		17		3683	0			1270	0	5390	0	0	14382	0	0			0	2950	0	0	10534	598	2022	168	135	9	0	2599	5317	1748	1105	583	0								0	0		
603540																														0	516	5346	0	6681		5		2343	51			2866	217	3856	0	422	40782	0	0			0	16200	2132	23	16390	1560	2927	9200	2001	512	0	3671	9186	8491	2996	225	0								105	93		
603559																														0	234	2331	0	495		0		2167	250			2694	0	1204	0	0	11102	0	0			628	1792	185	0	3266	91	224	902	375	200	0	3744	1363	2547	683	580	0								0	0		
603755																														0	0	4741	0	1291		13		754	0			969	0	932	0	0	13111	7	149			0	4264	5	3638	1328	1083	2888	69	185	39	0	1653	3081	1242	1108	1000	770								0	0		
603951																														0	2077	6297	2347	8538		125		8452	2			3261	111	2551	0	1020	53197	56	617			0	17631	166	1338	15382	1132	2046	6299	7779	269	96	11116	4202	9557	8878	1869	0								0	60		
604024																														0	4212	18637	5730	51323		183		7194	0			23069	4013	7050	0	469	164565	23	0			453	38040	4668	35634	10916	4271	23624	7096	502	627	497	39037	43154	21862	14715	3937	2305								0	0		
604033																														0	24	842	0	257		0		1517	0			1206	0	1146	0	193	9158	12	0			0	3599	180	0	4272	61	884	1439	1159	0	0	2910	534	1039	869	215	0								206	0		
604378																														0	68733	0	450303	554868	0	1749	1749	1044	0	483700	0	483700	10361	80420	0	0	1952843	3084	0	0	0	0	213426	91323	61697	352550	25766	34319	9856	10739	62854	67561	697860	72216	391455	266602	296435	10616	0	0	0	0	0	0	0	0	0	0	
604453																														0	916	18	401	2612		0		154	0			11752	35	1165	0	0	18330	0	0			0	1261	16	933	9964	290	958	0	13	0	0	8572	5573	1676	869	6	35								0	0		
604547																														0	0	5903	7	1703		110		15834	0			2331	0	2475	0	559	36186	0	0			0	7103	161	4533	12842	406	1636	1518	1997	1371	43	14197	3217	4831	4904	1840	0								0	0		
604556																														0	1341	212	2717	15729		179		3277	0			16735	423	3895	0	732	89978	0	0			1218	38637	6101	12478	16705	962	11508	4913	4672	10133	6449	15162	8395	7269	12473	7024	862								0	0		
604640																														0	0	1574	12	907		0		2927	0			589	0	1121	0	183	12769	0	0			0	5158	298	0	4221	36	408	2418	2296	0	0	2278	1912	1478	1943	0	0								0	0		
604734																														0	14723	397	1804	22218		34		0	0			10373	29897	6665	0	1352	153802	0	0			959	42842	23223	26568	22861	550	4248	13750	11652	10424	2218	46591	9500	13486	21997	15339	3969								0	274		
605058																														0	362	29	0	4248		8		355	0			17039	1176	1853	0	1136	43858	0	0			0	17605	0	5074	5160	327	1715	2624	2947	2803	7119	1509	5797	8512	4693	4441	1279								0	47		
605133																														0	29331	370	1429	39529		36		0	0			21095	2271	8523	0	0	107607	195	0			0	4720	461	198	31507	470	213	0	67	136	3834	44704	3167	11788	16900	22974	3501								0	37		
605610																														0	4883	1042	2445	7246		0		0	0			6444	215	1652	0	0	67308	83	0			0	40546	2868	8421	9448	2595	2370	3745	2561	15712	13563	6350	4743	3735	6611	4595	680								0	50		
605638																														0	2782	1237	685	10756		59		1456	0			3571	76	2700	0	0	39710	0	0			0	15834	554	10833	7335	1852	4980	7364	575	474	502	6035	5536	9535	1817	936	0								0	0		
605656																														0	16501	8498	2478	28076		40		3882	0			14331	1303	8354	0	2650	120419	0	0			0	29335	4527	12881	60537	2974	6263	7846	3146	6288	2792	31105	20195	20097	12013	6907	0								384	60		
605852																														0	571	56	0	6822		32		281	0			1885	0	2293	0	0	13511	0	0			0	1108	455	0	3165	0	204	13	538	353	0	868	2133	3562	3789	1540	511								0	8		
606046																														1704	618231	141905	124019	1544030	512	24968	24456	58234	46	652249	751	653000	88708	791488	0	5113	6114448	0	249569	249569	0	55208	309515	1427500	147001	1200060	241	52119	9454	46324	100285	96796	1329957	875344	1738847	1458970	354006	38867	1704	0	1704	0	0	0	0	76464	0	0	
606073																														0	67	0	139	299		0		0	0			0	774	480	0	0	45138	153	0			0	43273	259	0	99	0	26	375	382	20905	21585	69	4	156	337	1112	328								0	0		
606130																														0	250	655	0	3051		0		3542	0			2215	0	5134	0	342	21531	0	0			0	6176	166	5064	5952	1269	2127	1920	511	63	286	3849	4499	4421	2220	345	0								0	0		
606309																														0	30365	2332	33104	277453	0	520	520	1137	0	113064	0	113064	39253	104427	0	9398	1509491	0	0	0	0	9850	888996	7422	303670	75242	48269	124313	54439	57610	220329	377957	94335	84240	90747	119432	181723	39582	0	0	0	0	0	0	0	0	2020	0	
606569																														0	1085	0	1378	28278		721		0	0			29233	659	182	0	0	62960	208	0			3543	614	947	614	20462	500	0	0	114	0	0	54222	800	2706	2020	2629	0								0	71		
606653																														0	1924	33306	1682	10206		353		53814	0			18710	535	12496	0	603	145374	0	0			0	10137	766	313	35267	228	549	1691	6243	1048	378	54867	17673	23674	31509	6857	454								573	269		
607146																														0	453	1914	0	2742		47		6734	0			2334	0	7872	0	0	26472	0	0			0	4376	0	0	13507	195	436	2517	1008	220	0	5431	7445	5801	2649	698	0								0	0		
607333																														0	3490	4097	1714	19690		29		612	0			6893	3718	3445	0	111	67208	0	0			0	22121	1213	692	16380	1790	3975	9126	3673	2280	1277	9179	7259	16173	9843	2564	0								0	75		
607511																														0	6725	3214	4895	36747		93		3979	0			25973	4192	6451	0	2807	115950	0	17			0	19686	934	19686	22632	5589	5103	4562	2182	912	1098	45491	12867	23733	11490	601	2054								0	237		
607931																														0	1558	8335	1024	29492		82		247	0			10103	4694	10241	0	758	130661	133	0			0	63404	791	54510	22282	13289	40887	4329	1634	2463	541	17801	6967	25359	11417	5017	695								0	65		
607959																														0	344	424	38	2404		302		953	0			4294	0	1702	0	4	12335	1	0			0	1870	0	36	5849	21	123	555	1154	17	0	3449	2400	2191	1718	594	0								0	1		
608358																														0	0	5543	0	773		20		8518	170			741	0	657	0	4	16755	0	0			0	283	0	244	8141	151	103	0	0	0	0	11509	294	1829	2070	568	0								216	0		
608367																														0	273	682	607	2788		67		386	0			1966	0	4938	0	0	18620	20	0			0	6669	264	5861	3499	102	273	2684	3217	363	30	2273	2135	2742	4095	726	0								0	0		
608451																														0	1030	908	160	4336		69		1252	0			2415	0	7008	0	0	24055	0	0			0	6852	24	6004	4819	1579	4750	165	344	14	0	2569	6954	4702	2327	166	0								0	1		
608844																														0	8832	0	0	15593		55		15	0			18631	7688	3975	0	250	95187	0	558			0	36220	3153	345	26113	2689	343	4064	9121	15689	4314	21900	4767	9561	16302	6436	0								150	67		
608938																														0	375	3898	0	4480		58		3863	0			2669	1440	3985	0	453	33610	0	0			0	11545	826	2643	6947	403	1140	2500	5595	1473	434	3736	4825	5676	5488	2265	0								0	18		
609010																														0	9296	3664	1243	19039		262		962	0			11636	2721	8079	0	0	110468	916	0			0	47112	7312	2461	22096	2537	427	1504	7305	23841	11279	21736	1292	5484	19779	14202	1751								0	58		
609243																														0	208	2989	307	3142		25		5963	0			3496	0	2042	0	1090	23200	0	0			0	3705	233	14	6132	247	231	784	2219	207	17	3672	3257	5793	4267	1580	923								0	0		
609373																														0	423	0	53	3837		0		0	0			540	7253	40	0	0	86706	0	0			0	72233	410	9444	1104	236	3777	5487	695	19740	42298	9583	364	1681	299	2019	527								1902	15		
609467																														0	6856	0	2961	46897		0		0	2332			29977	0	1397	0	0	95220	248	0			0	4580	19	3635	47761	3635	0	0	0	945	0	67521	4529	3298	2056	12831	0								174	2607		
609609																														0	57	0	0	70563		1889		0	0			16921	1465	0	0	0	101924	79	0			0	1121	9987	1121	8108	1059	62	0	0	0	0	68712	13158	3103	12775	2886	0								0	0		
609618																														0	977	1711	0	4591		6		1078	0			2723	0	2553	0	0	18570	0	0			0	4893	38	192	2544	166	116	17	1025	971	2525	3511	581	2223	2472	1650	3118								0	0		
