"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
315357	515	110	17	0	437	49	
315629	3019	247	17	0	2839	84	
315656	1287	25	27	0	1267	32	
315674	587	27	5	0	566	11	
315852	1927	273	32	0	1809	187	
315973	568	27	50	0	779	288	
316158	669	273	44	0	697	345	
316354	841	132	4	0	720	15	
316738	1163	876	74	0	808	595	
316840	8462	2118	1287	0	7862	2805	
316859	539	150	49	0	449	109	
316916	0	0	0	0	0	0	
316934	160	152	9	0	102	103	
317100	3019	207	67	0	2833	88	
317258	1833	135	35	0	1744	81	
317342	10643	2775	179	0	9331	1642	
317650	222	0	0	0	225	3	
317735	543	15	38	0	533	43	
318125	100	50	0	0	50	0	
318639	242	66	32	0	248	104	
318835	841	310	15	0	838	322	
318947	18	14	0	0	4	0	
319047	954	214	75	0	903	238	
319458	267	40	56	0	228	57	
319542	779	45	40	0	705	11	
319551	2696	375	60	0	3031	770	
320034	411	0	4	0	411	4	
320052	1711	962	173	0	1209	633	
320070	236	8	0	0	228	0	
320119	52753	4196	2074	-44	49178	2651	
320155	2109	1409	53	0	2047	1400	
320276	189	150	0	0	39	0	
320856	111	215	13	0	173	290	
321152	84	9	0	0	75	0	
321255	277	63	10	0	249	45	
321330	367	0	3	0	439	75	
321536	782	105	72	0	802	197	
321844	497	70	15	0	476	64	
321947	983	275	175	0	928	395	
322056	2254	795	223	0	1891	655	
322449	183	27	0	0	156	0	
322458	913	212	81	0	743	123	
322476	144	70	6	0	134	66	
322551	168	16	2	0	150	0	
322757	302	88	30	0	323	139	
322850	925	280	115	0	632	102	
323035	1711	375	35	0	1301	0	
323204	894	170	30	0	817	123	
323651	924	301	62	0	865	304	
323718	1103	0	38	0	1153	88	
324153	1082	401	1	0	681	1	
324229	163	9	3	0	160	9	
324256	203	27	0	0	186	10	
324274	314	36	0	0	278	0	
324340	2122	675	148	0	2101	802	
324649	1383	59	45	0	1340	61	
324751	217	15	1	0	201	0	
324854	695	68	12	0	643	28	
324863	2977	450	30	0	2647	150	
324902	838	-900	0	0	1738	0	
324975	90	6	8	0	80	4	
325141	1158	100	22	0	1279	243	
325459	114	0	12	0	104	2	
325534	550	44	9	0	508	11	
325824	519	97	59	0	445	82	
326054	417	15	7	0	502	107	
326250	329	90	20	0	281	62	
326344	1653	90	72	417	1102	28	
326670	156	142	15	0	177	178	
326858	5286	675	78	0	5136	603	
326979	708	89	0	0	709	90	
327015	518	40	0	145	420	87	
327220	514	45	21	0	487	39	
327305	2178	225	61	0	2277	385	
327435	2190	909	32	0	2228	979	
327453	2027	1394	44	0	1852	1263	
327556	451	45	9	0	417	20	
327855	909	180	78	0	884	233	
327949	1005	60	0	0	945	0	
328058	664	0	29	0	670	35	
328151	90	0	0	0	90	0	
328357	210	12	34	0	289	125	
328423	3653	1125	187	0	3802	1461	
328450	498	227	30	0	593	352	
328553	979	125	46	0	969	161	
328656	358	27	0	0	331	0	
328777	6236	0	0	0	6456	220	
329149	405	47	34	0	377	53	
329345	369	125	11	0	329	96	
329550	5753	220	660	-173	8396	3350	
329578	511	-28	6	0	537	4	
329756	203	55	1	0	245	98	
329952	668	182	24	0	546	84	
330239	683	465	70	0	702	554	
330248	588	0	5	0	608	25	
330417	382	63	12	0	387	80	
330453	235	30	0	0	205	0	
330659	512	45	1	0	484	18	
330855	1776	270	60	5	1634	193	
330873	229	-68	7	0	290	0	
330949	1171	387	88	0	1200	504	
331106	1712	320	9	0	1814	431	
331375	440	16	1	0	429	6	
331544	663	63	16	0	653	69	
331553	218	25	2	0	195	4	
331647	421894	211746	15829	-2490	389574	192765	
331656	130	0	2	0	132	4	
331713	1033	0	86	0	1142	195	
332055	298	30	9	0	278	19	
332224	1590	419	39	0	1748	616	
332345	62	0	8	0	56	2	
332402	1146	183	21	0	960	18	
332644	63	14	1	0	60	12	
332756	131	0	0	0	131	0	
332907	93853	12145	5537	0	89365	13194	
332970	93	12	0	0	81	0	
333034	3290	594	395	716	2329	744	
333043	140	100	0	0	232	192	
333052	222	5	2	0	217	2	
333203	1742	30	22	0	1792	102	
333249	1201	116	15	208	890	28	
333650	893	0	24	0	903	34	
333856	247	44	12	0	274	83	
333940	266	20	0	0	295	49	
334059	999	211	2	0	950	164	
334255	68	9	1	0	61	3	
334264	280	45	16	0	240	21	
334648	403	40	3	140	227	7	
334657	337	50	5	0	291	9	
334750	932	225	71	0	893	257	
335243	546	348	8	0	306	116	
335346	883	185	71	0	764	137	
335355	533	340	19	0	442	268	
335757	127	0	15	0	115	3	
336071	185	0	0	0	191	6	
336147	756	0	38	0	773	55	
336352	96	0	0	0	96	0	
336361	394	377	59	0	544	586	
336576	2275	298	709	0	1789	521	
336932	5279	2325	43	0	6002	3091	
336950	101	0	0	0	113	12	
337050	1475	1180	57	0	1106	868	
337247	262	0	29	0	233	0	
337340	687	180	2	0	597	92	
337658	396	36	8	0	390	38	
337733	405	130	220	0	237	182	
337966	72	2	0	0	72	2	
338178	485	0	0	0	487	2	
338646	904	307	47	0	678	128	
338758	1934	211	32	0	1775	84	
338851	990	235	35	0	746	26	
338945	181	27	8	0	147	1	
339054	172	0	10	0	190	28	
339353	1033	20	5	0	1034	26	
339456	953	830	116	0	1013	1006	
339607	2583	0	91	0	2504	12	
339773	2611	-855	1256	0	2210	0	
339858	72379	17727	2312	0	66060	13720	
339951	7101	0	628	0	6571	98	
340135	4227	567	108	0	4000	448	
340144	2777	450	2	0	2407	82	
340256	901	75	1	0	898	73	
340443	387	0	17	0	384	14	
340555	398	38	3	0	362	5	
340649	547	27	11	0	509	0	
340742	9062	1468	169	0	8120	695	
340751	1185	68	53	0	1094	30	
341310	644	255	3	0	427	41	
341356	3631	4444	36	0	805	1654	
341646	23703	2505	1297	0	24936	5035	
341851	378	0	0	0	379	1	
341918	1048	148	37	0	1008	145	
341954	163	0	3	0	162	2	
341972	123	42	13	0	110	42	
342054	1170	94	23	0	1156	103	
342175	3054	389	120	0	2837	292	
342362	446	45	8	0	410	17	
342410	2900	290	2	0	2691	83	
342634	67845	8600	5658	3861	65850	16124	
342643	1235	442	88	0	1070	365	
342960	4046	3188	310	0	2651	2103	
343051	359	68	29	0	333	71	
343248	127	10	1	0	130	14	
343257	259	0	6	0	294	41	
343314	942	41	8	0	903	10	
343341	1273	63	0	0	1210	0	
343556	676	144	2	0	589	59	
343770	76	18	0	0	58	0	
343903	1322	36	48	0	1270	32	
343958	152	100	20	0	153	121	
344236	637	45	4	0	620	32	
344423	68	0	2	0	70	4	
344647	2129	360	34	0	1951	216	
344674	162	-3	3	0	185	23	
344816	1733	701	129	0	1361	458	
344852	254	0	40	0	217	3	
345149	266	34	1	0	231	0	
345309	5155	0	137	0	5050	32	
345345	1304	210	17	0	1187	110	
345747	1560	74	10	0	1508	32	
345756	1277	555	26	0	1381	695	
346566	198	35	3	0	212	52	
347022	964	90	13	0	1069	208	
347639	2356	360	329	0	2149	482	
347657	334	90	49	0	284	89	
347956	822	113	10	0	701	2	
348159	364	72	0	0	302	10	
348207	910	131	3	-8	795	11	
348458	1206	64	37	0	1149	44	
348542	802	35	57	0	779	69	
348551	2637	769	164	0	2030	326	
348720	3178	300	61	0	2931	114	
348748	691	95	17	0	610	31	
349129	637	108	7	0	586	64	
349165	634	50	34	0	599	49	
349343	537	73	15	0	480	31	
349370	2402	935	3	0	1858	394	
350433	537	92	14	0	534	103	
350554	1338	800	267	0	1136	865	
350657	103	0	26	0	110	33	
350750	418	194	41	0	397	214	
351122	15429	3091	1133	0	15217	4012	
351131	369	711	4	0	404	750	
351207	2974	40	19	0	3020	105	
351355	432	62	17	0	444	91	
351560	1448	120	17	0	1428	117	
351850	1194	525	50	0	873	254	
352035	1375	674	14	0	1131	444	
352558	13161	636	984	0	13161	1620	
352651	45	0	0	0	45	0	
352745	524	75	36	0	450	37	
352772	18592	9859	92	1869	13445	6673	
352820	435	16	30	0	403	14	
352857	4392	575	122	0	4440	745	
353023	130	13	0	0	124	7	
353069	360	0	10	0	365	15	
353238	978	352	101	0	830	305	
353322	148	18	10	0	127	7	
353359	371	72	0	0	335	36	
353546	328	75	6	0	250	3	
353555	11505	941	1449	0	12877	3762	
353724	1009	180	41	0	1001	213	
353751	1049	90	8	0	971	20	
353957	831	0	13	0	818	0	
354057	361	52	8	0	338	37	
354132	436	0	3	0	461	28	
354253	368	50	0	0	326	8	
354310	9221	402	392	-754	9793	612	
354552	619	146	0	0	625	152	
354851	370	100	90	0	184	4	
354954	374	0	22	0	352	0	
355120	1526	210	24	0	1407	115	
355559	401	65	5	0	388	57	
355737	75	14	4	0	58	1	
355746	583	108	65	0	519	109	
355821	1167	400	5	0	1109	347	
355858	18834	10871	2146	0	18057	12240	
356145	101	20	2	0	103	24	
356239	882	135	14	0	776	43	
356350	1462	270	8	0	1309	125	
356659	683	105	151	0	625	198	
356752	151	45	23	0	430	347	
356930	738	50	2	0	737	51	
356949	590	1376	51	0	520	1357	
357049	1505	112	34	0	1490	131	
357151	765	200	36	0	724	195	
357375	6647	854	1974	0	6731	2912	
357432	1032	402	93	0	1065	528	
357526	992	90	4	0	926	28	
357553	876	0	82	0	855	61	
357740	1334	112	2	0	1251	31	
357777	645	90	2	0	601	48	
357834	370	5	1	0	370	6	
357937	931	135	31	0	1007	242	
358112	593	55	25	0	645	132	
358149	110	0	0	0	110	0	
358233	427	245	42	0	524	384	
358448	895	40	79	0	847	71	
358635	10227	2555	367	0	8957	1652	
358756	301	65	2	0	265	31	
359070	38	0	0	0	38	0	
359324	121	29	8	0	106	22	
359351	334	2	0	0	336	4	
359360	164	12	22	0	158	28	
359548	1035	135	32	0	972	104	
359650	110	0	21	0	133	44	
359744	178	0	16	0	169	7	
359838	352	36	20	0	310	14	
359847	754	135	54	0	729	164	
359856	217	0	106	0	141	30	
359959	247	53	7	0	230	43	
360777	101	0	0	0	101	0	
360834	601	46	2	0	556	3	
360843	307	70	16	0	233	12	
360852	7647	6350	897	0	9868	9468	
360955	138	18	16	0	148	44	
361055	4415	1111	494	0	3800	990	
361121	221	288	9	0	471	547	
361167	5646	1214	427	0	5033	1028	
361279	503	68	0	0	510	75	
361354	664	0	146	0	659	141	
361439	1752	327	12	0	1688	275	
361457	635	0	17	0	682	64	
361541	400	38	16	0	351	5	
361653	386	133	171	0	239	157	
362007	21563	0	856	-2082	23430	641	
362043	34	0	0	0	34	0	
362052	1495	1283	862	704	228	1582	
362155	513	136	122	0	327	72	
362445	207374	99349	17730	-2399	161350	68656	
362463	1722	878	48	0	1204	408	
362717	3357	420	156	0	3242	461	
362753	592	310	11	0	498	227	
362856	726	2	81	0	653	10	
362940	437	0	1	0	437	1	
363264	318	282	6	0	495	465	
363415	41598	14429	301	3251	28422	4805	
363442	73	0	0	0	73	0	
363648	502	0	36	0	486	21	
363657	1493	180	45	0	1441	173	
363844	1257	437	17	0	1376	573	
363956	96300	79965	3959	0	73300	60924	
364056	131	19	13	0	141	42	
364131	713	162	31	0	779	259	
364337	339	48	5	0	380	94	
364430	633	135	15	0	640	157	
364449	13274	6500	856	0	10600	4682	
364850	248	19	8	0	298	77	
364971	118	0	0	0	118	0	
365138	3232	701	339	0	2912	720	
365325	13618	0	550	0	13225	157	
365455	538	93	1	0	452	8	
365558	278	0	41	0	292	55	
365651	1037	-21	29	0	1119	90	
365745	405	4	3	0	408	10	
365848	396	155	2	0	292	53	
365941	423	12	1	0	448	38	
365950	251	19	0	0	233	1	
366078	1066	420	42	0	804	200	
366238	1992	675	485	0	2352	1520	
366247	483	24	12	0	459	12	
366359	656	740	60	0	536	680	
366434	5228	380	38	0	4861	51	
366658	599	137	18	0	533	89	
366854	155	50	0	0	219	114	
367150	394	189	3	0	364	162	
367208	4063	270	21	0	3868	96	
367244	761	0	1	0	760	0	
367431	948	579	69	0	873	573	
367543	1303	140	22	0	1227	86	
367552	109	0	0	0	109	0	
367673	736	166	115	0	764	309	
367851	502	35	100	0	503	136	
367954	364	0	36	0	563	235	
368054	823	0	18	0	867	62	
368111	602	400	144	-17440	18535	1037	
368344	312	0	4	0	336	28	
368429	1284	0	45	0	1250	11	
368447	3387	135	11	0	3284	43	
368522	905	54	6	-13	982	124	
368755	106	9	0	0	107	10	
368933	361	23	25	0	365	52	
368951	1259	0	527	0	828	96	
369257	466	90	46	0	517	187	
369426	149	67	30	0	130	78	
369435	961	109	7	0	869	24	
369453	458	70	8	0	433	53	
369659	1901	225	43	0	1738	105	
370020	963	90	14	0	928	69	
370150	268	29	18	0	248	27	
370338	1362	0	2	0	1364	4	
370347	310	63	1	0	274	28	
370646	490	0	32	0	563	105	
370721	835	271	4	0	607	47	
370730	501	41	2	0	461	3	
370758	192	0	1	0	191	0	
370833	188	120	13	0	184	129	
370954	175	13	16	0	164	18	
371223	499	67	3	0	449	20	
371232	551	103	16	0	470	38	
371353	516	76	6	0	455	21	
371362	963	63	31	0	997	128	
371559	299	18	10	0	301	30	
371755	501	100	17	0	469	85	
371849	355	46	19	0	320	30	
371858	362	455	7	0	372	472	
371915	466	756	0	0	1104	1394	
371924	1858	240	90	0	1984	456	
371942	293	27	2	0	278	14	
372109	0	0	0	0	0	0	
372248	749	135	16	-33	699	68	
372257	76	20	4	0	78	26	
372444	502	30	72	0	511	111	
372538	3589	82	155	0	3585	233	
372556	326	0	5	0	328	7	
372640	390	32	44	0	374	60	
372855	528	0	2	0	533	7	
373058	397	27	0	0	370	0	
373115	3325	576	65	0	3388	704	
373553	375	0	136	0	245	6	
373601	629	0	0	0	629	0	
374130	872	45	23	0	914	110	
374149	99558	20368	4892	0	99558	25260	
374354	226	0	0	0	227	1	
374653	3636	1488	99	0	3359	1310	
374774	758	55	0	0	703	0	
374934	1268	225	12	0	1171	140	
375034	12284	1175	176	0	11399	466	
375043	3369	756	82	0	3190	659	
375155	305	9	17	0	310	31	
375409	7883	360	116	0	7854	447	
375502	1714	0	173	0	1545	4	
375566	844	190	9	0	735	90	
375650	103	3	0	0	100	0	
375735	1353	216	17	0	1222	102	
376068	485	0	11	0	525	51	
376125	1653	165	27	324	1281	144	
376237	274	12	20	0	252	10	
376433	739	232	2	0	554	49	
376442	1027	65	8	0	999	45	
376657	388	0	3	0	385	0	
376947	665	68	102	0	564	69	
377506	551	45	78	0	576	148	
377663	269	63	15	0	227	36	
377823	1381	45	15	0	1412	91	
377850	290	54	35	0	221	20	
377908	7051	1125	327	0	5662	63	
378026	1093	90	23	0	1080	100	
378044	123	25	0	0	106	8	
378110	156	7	1	0	167	19	
378259	380	132	17	0	328	97	
378549	634	194	7	0	509	76	
378558	879	225	69	0	814	229	
378642	911	77	14	0	853	33	
378651	1473	90	137	0	1253	7	
378950	1619	180	65	0	1483	109	
379050	179	65	17	0	263	166	
379153	290	0	20	0	336	66	
379359	3806	3802	294	0	4148	4438	
379470	441	0	3	0	438	0	
379573	897	45	25	-15	934	92	
379649	722	0	6	0	720	4	
379920	13570	2503	415	1309	12363	3020	
380038	0	0	0	0	0	0	
380346	237	56	7	0	222	48	
380458	103	70	3	0	58	28	
380533	179	48	0	0	138	7	
380654	552	18	6	0	580	52	
380841	276	23	2	0	257	6	
380944	517	27	1	0	489	0	
381026	329	36	27	0	280	14	
381259	168	75	26	0	204	137	
381334	614	110	99	0	593	188	
381343	7463	313	906	2810	4636	1202	
381727	73	20	3	0	51	1	
381754	159	61	4	0	99	5	
381839	605	180	13	0	595	183	
381857	446	15	2	0	430	1	
381950	1085	90	67	0	998	70	
382050	1387	91	31	0	1340	75	
382069	655	90	34	0	567	36	
382256	255	1350	12	0	247	1354	
382443	542	0	9	0	555	22	
382537	622	206	43	0	500	127	
382649	878	225	76	0	758	181	
382658	546	47	45	0	502	48	
382667	5868	2585	35	0	4968	1720	
382733	261	38	0	0	300	77	
382742	551	54	8	0	561	72	
382751	540	27	4	0	547	38	
382854	727	214	0	0	623	110	
383253	213	16	10	1	215	29	
383534	1597	409	101	0	2078	991	
384018	2151	0	437	0	1945	231	
384335	725	90	30	0	689	84	
384353	50	0	4	0	47	1	
384652	2518	725	74	0	1997	278	
384830	498	36	21	0	484	43	
385350	380	45	5	0	333	3	
385547	482	68	20	0	447	53	
385631	159	0	1	0	158	0	
385976	259	26	0	0	245	12	
386049	297	21	2	0	274	0	
386142	406	37	2	0	404	37	
386357	74	18	1	0	75	20	
386432	538	90	42	0	549	143	
386731	696	144	80	0	654	182	
386825	320	25	4	0	333	42	
386852	972	135	10	0	862	35	
387000	5816	900	181	0	5568	833	
387055	237	146	2	0	159	70	
387336	734	0	15	0	773	54	
387345	442	0	9	0	434	1	
387457	240	47	1	0	388	196	
388155	1726	12	14	0	1724	24	
388258	258	85	0	0	253	80	
388557	36	0	1	0	35	0	
388744	1744	297	105	0	1645	303	
388753	205	35	1	0	211	42	
388931	585	124	15	0	506	60	
388940	385	120	1	0	268	4	
389059	320	0	26	0	332	38	
389358	20	0	1	0	19	0	
389657	153	0	15	0	154	16	
389826	90	0	0	0	95	5	
390167	0	0	0	0	0	0	
390336	1697	840	54	0	1671	868	
390457	775	393	1	0	566	185	
390505	5524	-28	135	0	5682	265	
390765	618	122	0	0	496	0	
390840	1556	144	16	0	1400	4	
390925	6560	798	112	0	6311	661	
391137	3258	675	115	0	2673	205	
391249	952	200	3	0	826	77	
391418	1530	896	136	0	1386	888	
391557	252	23	5	0	244	20	
391650	872	56	3	0	820	7	
391838	3331	497	135	0	2874	175	
391856	205	9	1	0	197	2	
391959	424	0	2	0	422	0	
391977	2047	135	49	0	1916	53	
392031	423	54	1	0	393	25	
392152	156	0	44	0	177	65	
392228	61698	9140	2596	10017	50444	10499	
392255	327	80	20	0	348	121	
392358	591	40	197	0	479	125	
392451	272	120	9	0	247	104	
392620	781423	114382	2580	-127419	807181	15301	
392778	297	15	13	0	277	8	
392844	94	13	18	0	94	31	
393252	822	0	1	0	835	14	
393355	328	180	23	0	281	156	
393757	498	59	27	0	453	41	
393850	780	215	71	0	588	94	
393953	730	133	19	0	661	83	
394053	508	320	32	0	536	380	
394156	364	0	32	0	349	17	
394259	2128	315	101	0	1768	56	
394352	192	25	7	73	98	11	
394932	188	31	3	0	176	22	
395238	28840	14590	1289	3	25566	12608	
395256	366	0	2	0	366	2	
395377	3282	550	460	0	2862	590	
395452	317	0	1	0	316	0	
395555	2908	315	14	0	2697	118	
395836	2346	1127	365	1655	884	1685	
396057	245	37	9	0	203	4	
396244	360	1395	602	0	351	1988	
396253	424	550	12	0	475	613	
396271	2110	330	0	0	1881	101	
396356	179	90	1	0	271	183	
396879	639	68	0	0	574	3	
396954	400	70	41	0	359	70	
397447	839	216	15	0	888	280	
397456	307	0	7	0	305	5	
397531	4607	1575	194	0	5249	2411	
397540	2500	2900	465	0	3448	4313	
397559	84	5	0	0	79	0	
397652	36	9	0	0	29	2	
397755	217	27	2	0	194	6	
397858	400	56	21	0	400	77	
398051	247	9	0	0	246	8	
398248	1205	0	7	0	1243	45	
398350	11189	2850	681	0	12125	4467	
398631	445	36	15	0	440	46	
398668	0	0	0	0	0	0	
398837	680	73	24	0	680	97	
399067	450	205	54	0	550	359	
399142	10944	5475	124	0	9917	4572	
399151	363	300	48	0	394	379	
399357	824	666	13	0	532	387	
399517	4001	810	115	0	3879	803	
399656	633	0	11	0	689	67	
399731	366	30	19	0	380	63	
400057	1203	200	71	0	1122	190	
400141	1299	550	159	0	1234	644	
400253	9373	1878	113	-385	8749	982	
400356	696	80	70	0	563	17	
400365	1069	275	56	0	1297	559	
400552	125	0	2	0	123	0	
400758	674	126	65	0	491	8	
400767	403	84	11	0	400	92	
400945	1215	132	24	0	1160	101	
401148	4446	479	118	0	4032	183	
401447	420	233	0	0	189	2	
401559	606	0	66	0	541	1	
401755	398	224	3	0	415	244	
401906	3619	843	55	0	3122	401	
401951	111	15	12	0	128	44	
402462	82	0	1	0	105	24	
402837	513	125	157	0	522	291	
402846	299	135	1	0	203	40	
402949	908	108	25	108	765	98	
403058	725	20	0	0	764	59	
403067	1125	0	50	0	1075	0	
403106	1081	189	1	0	972	81	
403151	2996	135	39	250	2629	57	
403254	257	0	6	0	263	12	
403348	339	0	13	0	352	26	
403357	248	9	0	0	239	0	
403441	2108	4600	286	0	2848	5626	
403553	876	0	10	0	876	10	
403656	294	69	24	0	312	111	
403937	269	72	2	0	226	31	
403946	2072	340	60	0	1837	165	
404653	99	0	7	0	100	8	
404747	74879	50542	5845	0	63804	45312	
404774	47	0	0	0	47	0	
404943	610	45	30	0	607	72	
405061	569	6	1	0	568	6	
405641	1851	597	79	1201	954	980	
405744	2460	270	50	0	2218	78	
405959	9354	1425	327	0	8175	573	
406022	1076	130	25	0	969	48	
406059	472	54	47	0	388	17	
406255	622	20	1	0	604	3	
406349	1472	230	22	0	1640	420	
406554	125	0	0	0	125	0	
406666	638	105	31	0	675	173	
406974	748	0	21	0	1120	393	
407168	528	0	9	0	529	10	
407252	303	18	1	0	284	0	
407373	2171	540	0	0	1801	170	
407506	2834	0	57	0	2805	28	
407645	1322	300	21	0	1017	16	
407850	488	0	0	0	488	0	
408147	282	0	0	0	287	5	
408307	1800	180	9	0	1615	4	
408473	618	361	0	0	591	334	
408642	1953	650	0	0	1303	0	
409265	185	0	59	0	155	29	
409555	752	35	38	0	751	72	
409649	252	0	0	0	252	0	
410056	459	80	1	0	380	2	
410159	142	0	3	0	142	3	
410337	453	30	0	0	423	0	
410560	722	90	27	0	652	47	
410748	1829	100	24	0	1732	27	
410917	1657	1180	132	0	1957	1612	
410944	239	0	4	0	240	5	
411053	238	0	3	0	243	8	
411062	99	8	8	0	98	15	
411231	656	113	16	0	566	39	
411240	392	-150	25	0	612	95	
411464	1343	975	108	0	889	629	
411512	597	37	10	0	551	1	
411549	215	0	5	0	275	65	
411576	78	0	0	0	78	0	
411624	666	90	5	0	607	36	
411651	600	338	13	0	637	388	
412135	32369	6700	514	0	29568	4413	
412153	755	0	6	0	752	3	
412452	121	10	0	0	114	3	
412555	289	128	4	0	297	140	
412667	301	72	2	0	270	43	
412751	6789	1500	43	0	5682	436	
412845	536	450	44	0	1373	1331	
413141	8973	2095	160	701	8213	2196	
413208	514152	143050	30776	-19455	499234	139453	
413347	111	4	4	0	107	4	
413543	751	27	2	257	465	0	
413570	190	0	6	0	198	14	
413646	962	310	65	347	466	226	
413730	124	0	3	0	122	1	
413758	543	150	28	0	521	156	
413851	313	0	7	0	313	7	
414102	728	150	200	0	1063	685	
414652	600	15	12	0	603	30	
414728	137	60	6	0	120	49	
414764	1761	1027	46	0	1133	445	
414858	584	395	25	0	450	286	
415051	105	23	0	0	88	6	
415444	167	20	21	0	171	45	
415855	116	18	0	0	109	11	
416245	10537	800	79	0	9829	171	
416339	251	120	3	0	210	82	
416348	2411	560	14	0	2212	375	
416357	213	50	0	0	163	0	
416656	1290	68	49	0	1241	68	
416674	501	102	0	0	489	90	
417149	1818	-714	85	1583	979	115	
417158	509	87	21	0	428	27	
417251	310	0	7	0	304	1	
417448	32159	24023	2548	8401	23758	26571	
417626	2705	661	33	0	3000	989	
417710	267	72	20	0	197	22	
417738	0	294	11	-615	507	197	
417859	1244	460	86	0	1348	650	
417943	1055	135	40	0	1098	218	
417952	443	61	8	0	405	31	
418034	274	486	23	-243	567	559	
418100	2380	45	1	0	2386	52	
418249	6356	225	23	0	6194	86	
418342	760	362	151	0	389	142	
418436	100	9	1	0	92	2	
418753	96	0	8	0	92	4	
418856	203	9	3	0	196	5	
419152	12198	3700	298	238	11433	3471	
419255	617	170	13	0	559	125	
419406	13578	3513	982	0	13013	3930	
419460	952	130	82	0	829	89	
419675	3676	1823	320	0	3256	1723	
419947	227	28	1	0	222	24	
420233	156	0	27	0	129	0	
420457	3045	675	55	0	2991	676	
420644	507	23	1	0	491	8	
420653	388	35	2	0	358	7	
420868	5377	720	0	0	4681	24	
420934	148	61	3	0	118	34	
421155	40	0	1	0	41	2	
421203	2686	225	28	0	2503	70	
421445	957	91	55	0	922	111	
421539	1034	562	65	0	1170	763	
421838	1000	360	6	0	796	162	
422059	79	0	1	0	78	0	
422116	690	150	47	0	694	201	
422358	313	0	2	0	315	4	
422433	3489	905	95	580	3215	1306	
422657	591	0	9	0	606	24	
422750	1316	143	21	0	1221	69	
423065	1043	654	18	0	1283	912	
423159	1079	889	109	0	1077	996	
423355	333546	95003	53844	-2013	331940	145228	
423449	4280	710	344	0	3963	737	
423458	1573	150	60	0	1560	197	
423636	246	45	36	0	285	120	
423739	947	177	19	0	1146	395	
423841	135	23	0	0	120	8	
424035	4953	390	389	0	4799	625	
424156	1328	1087	60	0	1066	885	
424240	1463	0	113	0	1463	113	
424343	356	15	0	0	341	0	
424352	189	27	15	0	252	105	
424437	130	29	2	0	130	31	
424633	360	90	23	0	328	81	
425050	134	0	8	0	126	0	
425108	369	0	6	0	429	66	
425818	1010	140	57	0	958	145	
425845	364	45	10	0	311	2	
425911	2347	210	28	0	2222	113	
425957	96	13	11	0	116	44	
425975	839	176	7	0	692	36	
426057	225	0	31	0	218	24	
426141	73	0	3	0	78	8	
426347	154	0	6	0	168	20	
426534	4719	452	19	338	4084	174	
426758	415	90	19	0	397	91	
426945	397	45	28	0	338	14	
427241	1034	255	36	0	839	96	
427353	918	197	148	0	894	321	
427456	224	24	11	0	199	10	
427719	124343	66270	4149	64000	60273	70349	
427858	509	87	9	0	433	20	
427915	1121	60	4	0	1070	13	
427933	1300	434	49	0	1256	439	
427960	249	61	2	0	301	115	
428033	514	35	147	0	561	229	
428060	2155	358	83	0	2011	297	
428462	958	419	38	0	823	322	
428547	1571	360	19	0	1443	251	
428631	837	0	70	0	786	19	
428659	267	0	0	0	275	8	
428752	95412	57604	4996	0	59086	26274	
428855	879	209	36	0	730	96	
428958	175	38	1	0	152	16	
429021	1829	135	136	0	1697	139	
429526	5837	900	645	0	4936	644	
429535	347	45	6	0	311	15	
429759	590	190	205	0	736	541	
430036	1363	306	62	0	1173	178	
430054	391	15	21	0	418	63	
430157	750	170	20	0	610	50	
430344	339	0	0	0	339	0	
430670	1987	403	7	0	1852	275	
430858	128	9	7	0	134	22	
431323	811	45	21	0	790	45	
431350	294	50	2	0	269	27	
431743	2866	125	43	0	2768	70	
431846	124	0	0	0	124	0	
431958	123	11	8	0	116	12	
432012	70	0	0	0	70	0	
432058	176	36	15	-8	252	119	
432348	126	5	2	0	126	7	
432432	653	68	10	0	587	12	
433158	30	0	5	0	31	6	
433354	563	237	27	0	454	155	
433439	370	90	18	0	287	25	
433505	2123	170	11	0	1983	41	
433550	895	154	109	0	817	185	
433608	5454	175	536	0	5179	436	
433859	478	69	22	0	502	115	
433943	986	235	16	0	1056	321	
434203	1369	251	97	0	1440	419	
434539	925	176	21	0	869	141	
435059	757	200	32	0	613	88	
435152	318	179	3	0	268	132	
435255	734	40	15	0	715	36	
435349	3055	350	33	0	2707	35	
435358	380	45	2	0	345	12	
435451	1042	47	50	0	1046	101	
435666	687	0	15	0	713	41	
435750	1293	200	79	0	1138	124	
436131	1519	243	157	60	1336	277	
436159	6504	5201	358	581	5736	5372	
436252	818	255	41	0	716	194	
436467	3625	280	8	0	3379	42	
436542	748	30	242	0	527	51	
436711	7296	2464	245	0	4816	229	
436739	448	53	3	0	414	22	
436823	1760	188	117	0	1658	203	
436953	1517	270	30	0	1383	166	
436971	1012	162	3	0	971	124	
437044	138	0	18	0	120	0	
437053	4684	0	138	3805	1042	301	
437138	425	115	56	0	458	204	
437156	1764	597	94	0	1404	331	
437231	510	67	11	0	465	33	
437455	601	51	3	0	556	9	
437521	34704	15170	1166	-690	38374	19316	
438050	488	150	58	0	489	209	
438238	3333	490	346	0	3248	751	
438265	207	0	43	0	274	110	
438368	202442	26038	13613	23498	158633	19340	
438434	1150	692	106	0	1044	692	
438715	3756	20	164	0	3983	411	
