"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4522	RIAD4769	RIAD5523	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
188757	7	0	21	14	1	0	0	0	7	4	3	0	0	0	0	0	0	0	0	false	0	0	11	0	0	2	0	1	2	13	6				Other Insurance                                                                                                                                                                                  	Telephone                                                                                                                                                                                        	Dues & Subscription                                                                                                                                                                              									
188917	90	0	22	128	13	16	0	0	126	6	41	0	0	0	0	0	0	0	0	false	0	0	30	0	0	17	0	38	0	169	83	INCOME EXCHANGE                                                                                                                                                                                  			SERVICE CONTRACTS                                                                                                                                                                                	DONATIONS AND CHARITY                                                                                                                                                                            	MISCELLANEOUS                                                                                                                                                                                    									
188926	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				PA SHARES TAX                                                                                                                                                                                    											
189044	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	300	0	Gain on Sale of Loans                                                                                                                                                                            														
189129	208	22	253	190	96	0	0	0	259	541	0	0	0	0	0	0	0	0	0	false	-1609	0	158	0	0	0	0	16	15	234	98				CORPORATE FRANCHISE TAX                                                                                                                                                                          	OTHER OUTSIDE SERVICE FEES                                                                                                                                                                       										
189352	0	0	0	460	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Letters of Credit                                                                                                                                                                                														
189419	0	0	0	0	0	0	0	0	229	2054	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	387	0	0	0	0				Telephone Expense                                                                                                                                                                                	Intercompany Management Fees                                                                                                                                                                     										
189530	33	0	25	131	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	26	0	0	0	0	24	17	235	45															
189549	0	0	35	35	15	0	0	0	0	0	0	0	0	0	0	0	0	0	-49	false	0	0	0	0	0	0	0	0	0	0	23											DUE TO RESTATING BEGINNING BALANCE                                                                                                                                                               				
189745	0	0	0	0	0	0	0	0	80	79	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	175	0				professional services                                                                                                                                                                            	telephone                                                                                                                                                                                        										
189820	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
189950	19	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	16	65	0	0	30	1	3	18	0													Correction of over accrual of income tax                                                                                                                                                         		
190246	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	51	0				Correspondent Bank Charges                                                                                                                                                                       											
190451	89	4	18	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	60	5	0	6	0	13	0	32	77													DIVIDENDS DUE FROM FHLB S/B IN LAST YR                                                                                                                                                           		
190554	24	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	false	0	0	27	0	0	0	0	13	0	0	25				Telephone                                                                                                                                                                                        											
190563	28	0	29	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	25	0	0	3	0	6	11	34	45															
190639	14	0	23	34	8	2215	651	346	930	1007	736	0	0	0	0	0	0	0	0	false	0	0	54	0	0	0	86	0	0	136	25	Credit Card processing income                                                                                                                                                                    	Agency Fed Funds Transaction Fees                                                                                                                                                                	Foreign exhange income                                                                                                                                                                           	Credit Card processing expenses                                                                                                                                                                  	Respondent bank charges FRB                                                                                                                                                                      	Armored Car Expense                                                                                                                                                                              									
190648	90	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	137	73				FDIC dep ins/consulting/exams                                                                                                                                                                    											
190732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	402	0															
190947	47	0	1	45	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	25	0	0	0	0	7	0	126	33															
190956	14	0	10	11	11	0	0	0	12	23	4	0	0	0	0	0	0	0	0	false	0	0	42	0	0	11	0	3	0	0	88				Telephone                                                                                                                                                                                        	Bankers Bond, Dues & Education                                                                                                                                                                   	Misc                                                                                                                                                                                             									
191177	135	21	53	4	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	45	0	0	0	0	10	73	545	174															
191355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
191449	8	0	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	14	0	0	5	0	7	0	106	17															
191458	0	0	0	0	0	4	0	0	42	21	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	7	0	6	8	13	0	Other Misc Fees                                                                                                                                                                                  			ITEM PROCESSING                                                                                                                                                                                  	ACCOUNTING/AUDIT/EXAM                                                                                                                                                                            										
191663	729	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	518				COST TRANSFERRED FROM HOLDING COMPANY                                                                                                                                                            											
191805	0	0	51	0	0	0	0	0	71	53	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	51	159	0				BANK ACCOUNT CHARGES                                                                                                                                                                             	EXTERNAL AUDIT FEES                                                                                                                                                                              										
191832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	false	0	0	0	26	0	0	0	0	0	7	6											PUSH DOWN ACCOUNTING                                                                                                                                                                             		ACQUISITION ENTRIES                                                                                                                                                                              		
191935	0	0	329	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	307	0	0	MERCHANT SERVICE NET                                                                                                                                                                             														
191944	30	0	34	53	13	0	0	0	117	75	0	0	0	0	0	0	0	0	0	false	0	0	34	0	0	21	0	0	11	227	57				Management Fees                                                                                                                                                                                  	Bank Share Tax                                                                                                                                                                                   										
192147	61	0	42	49	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	81	0	0	0	0	44	0	168	95															
192156	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Check card interchange                                                                                                                                                                           														
192352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2374	false	0	0	0	0	0	0	0	0	0	0	0											PURCHASE ACCOUNTING  EFFECT OF BUS COMB                                                                                                                                                          				
192558	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	282	0				Professional fees                                                                                                                                                                                											
192606	180	0	33	74	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	59	0	0	19	107	31	114	312	92															
192651	8	5	9	9	2	5	3	4	23	8	12	0	0	0	0	0	0	0	0	false	0	0	4	0	0	1	0	3	0	6	8	FARM MANAGEMENT                                                                                                                                                                                  	CD FORFEITURE                                                                                                                                                                                    	REC-CHEK                                                                                                                                                                                         	SERVICE CHARGES OTHER BANKS                                                                                                                                                                      	SOFTWARE MAINT AGREEMENT                                                                                                                                                                         	EXAM AUDIT                                                                                                                                                                                       									
192857	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	36	0	0	0	0															
193162	13	0	19	3	17	0	0	0	34	30	0	0	0	0	0	0	0	0	0	false	0	0	11	-50	-1	4	0	10	5	117	20				accounting                                                                                                                                                                                       	taxes on bldgs                                                                                                                                                                                   								adjust book depreciation to actual -36, loss-rec disp as                                                                                                                                         	franchise tax correction -6, prepaid fed taxes overpay 5                                                                                                                                         	
193247	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	27	0	LOAN FEES                                                                                                                                                                                        														
193452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	88	0	0	63	0															
193461	129	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	189	0															
193470	21182	0	0	0	0	1062	0	0	8063	1136	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Bankcard Membership Fees                                                                                                                                                                         			Account Servicing Fees                                                                                                                                                                           	Net Fraud Losses                                                                                                                                                                                 										
193537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	145	0															
193649	0	0	34	0	0	0	0	0	41	23	0	0	0	0	0	0	0	0	0	false	0	0	42	0	0	0	0	0	0	91	5				Directors Bonus                                                                                                                                                                                  	ATM Activity                                                                                                                                                                                     										
193809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	736	0															
194253	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
194440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	103	0															
194936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
195072	373	0	0	0	0	0	0	0	303	464	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	339	609	0				COMMUNICATION                                                                                                                                                                                    	INTERAFFILIATE ALLOCATIONS                                                                                                                                                                       										
195111	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	191															
195157	0	0	0	0	0	0	0	0	126	23	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	9	0	54	21				First National Bank Insurance Expense                                                                                                                                                            	Postage & Freight                                                                                                                                                                                										
195353	377	0	0	25	45	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	false	0	0	80	0	0	23	0	29	194	0	302									Capital infusion from SNB  Bancshares, Inc. via SNB Corp                                                                                                                                         						
195456	17	4	19	14	28	0	0	0	56	0	0	0	0	0	0	0	0	0	568	true	0	0	39	0	0	0	22	8	16	34	85				Other Miscellaneous Expense                                                                                                                                                                      							Push Down Accounting                                                                                                                                                                             				
195634	0	0	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				MANAGEMENT FEES                                                                                                                                                                                  											
195867	882	813	0	0	0	2742	0	0	8367	2386	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Merchant Card Fees                                                                                                                                                                               			Allocated Admin Expense                                                                                                                                                                          	Interchange Fees                                                                                                                                                                                 										
196257	0	0	8	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	4	0	0	2	0	2	0	32	10															
196350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	0															
196426	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				Mgtmt/service fee to parent                                                                                                                                                                      											
196743	36	0	35	73	20	0	0	0	0	0	0	0	0	0	0	0	1500	0	-72	false	0	0	66	0	0	5	102	18	0	130	71									CAPITAL INFUSION FROM PARENT                                                                                                                                                                     		LOAN LOSS PROV ALLOCATED TO RC-G #3                                                                                                                                                              				
196752	0	0	2	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	0	0	0	0	4	3	Misc.                                                                                                                                                                                            			Bonds and Ins.                                                                                                                                                                                   											
196800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	308	0															
197142	0	0	96	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	147	0				Taxes Paid - Bankshares                                                                                                                                                                          											
197254	2	0	13	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	0	0	0	0	0	13															
197302	214	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	297	0	0	520	174															
197357	11	10	8	23	5	4	65	9	23	0	0	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	3	2	0	0	18	other service charges                                                                                                                                                                            	life insurance proceeds                                                                                                                                                                          	adj entry/accr too much RE tax 2000                                                                                                                                                              	corresponding bank ser charges                                                                                                                                                                   											
197478	0	0	0	0	0	1707	0	0	2798	2243	0	-62	0	0	0	0	0	0	1550	false	0	-149	0	0	0	0	0	0	0	0	0	CREDIT ENHANCEMENT                                                                                                                                                                               			AMORT ON INVT ON AFFORDABLE PARNERTSHIP                                                                                                                                                          	COMMERICAL CUSTOMER EXPENSE                                                                                                                                                                      						LOAN LOSS RESERVE TRANSF FROM PRIME BANK                                                                                                                                                         				
197740	26	0	18	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	22	0	0	7	0	8	20	90	26															
197759	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Data processing                                                                                                                                                                                  														
198046	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	77	0															
198103	31	0	30	0	0	0	0	0	32	27	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	156	0				Audits, Tax Preparation                                                                                                                                                                          	Insurance - Prepaid                                                                                                                                                                              										
198149	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
198251	34	0	20	23	12	50	0	0	32	6	21	0	0	0	0	0	100	12	0	false	0	0	20	-30	0	6	0	10	11	37	37	Sale of Checks, Checks Cashed                                                                                                                                                                    			Telephone                                                                                                                                                                                        	Education                                                                                                                                                                                        	Entertain, Home Eq, Other                                                                                                                                                                        			Capital Injection                                                                                                                                                                                	Capital Injection                                                                                                                                                                                			Delinquent Tax Accounting Information                                                                                                                                                            		
198448	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1000	0	0	false	0	0	0	0	0	0	0	0	0	139	0							Tax Loss Carryforward                                                                                                                                                                            		CApital Injection from Holding Company                                                                                                                                                           						
198831	0	0	0	0	0	0	0	0	1117	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0				other operating expenses                                                                                                                                                                         											
198859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	57	0															
198961	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	50	0	0	0	0	0	0	72	82	Deferred Compensation Plan                                                                                                                                                                       														
199052	14	0	8	0	5	0	0	0	18	0	0	0	0	0	0	0	0	0	0	false	0	0	9	0	0	0	0	0	0	17	15				Inv & Holding Co Mgmt Fees                                                                                                                                                                       											
199137	20	0	11	1	9	0	0	0	22	23	21	0	0	0	0	0	0	0	0	false	0	0	37	0	0	0	0	18	41	128	25				Contract Services                                                                                                                                                                                	Correspondent banking services                                                                                                                                                                   	ATM Expense                                                                                                                                                                                      									
199351	0	0	0	0	7	0	0	0	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	7	3				Management Fee                                                                                                                                                                                   											
199436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	207	0															
199454	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	false	0	0	12	0	0	0	0	0	0	53	15				Insurance-Other                                                                                                                                                                                  											
199463	9	0	12	8	2	10	0	0	13	10	11	0	0	0	0	0	0	0	0	false	0	0	15	0	0	2	0	0	12	4	16	TELLER INCOME                                                                                                                                                                                    			AUTO TRAVEL EXPENSE                                                                                                                                                                              	EXAMINATION FEES                                                                                                                                                                                 	ARMORED CAR AND COURIER SERVICE                                                                                                                                                                  									
199940	36	0	34	27	27	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	false	0	0	54	0	0	0	0	53	31	270	45									CAPITAL CONTRIBUTION                                                                                                                                                                             						
200042	0	0	0	34	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	0	0	88	20				OFFICERS LIFE INSURANCE EXPENSE                                                                                                                                                                  											
200435	79	0	23	27	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	99	0	0	22	0	38	0	389	154															
200547	8	0	23	0	6	70	9	4	18	122	53	0	0	0	0	0	0	0	0	false	0	0	11	0	0	0	0	9	7	104	30	Reimbursement of legal fees                                                                                                                                                                      	Debit card income                                                                                                                                                                                	Time deposit forfeitures                                                                                                                                                                         	Telephone                                                                                                                                                                                        	Holding company management fees                                                                                                                                                                  	Franchise and deposit taxes                                                                                                                                                                      									
200640	0	0	0	0	0	840	308	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	774	0	Loan Origination Fees (Loans Sold)                                                                                                                                                               	Credit Card Fee Income                                                                                                                                                                           													
201049	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	137	0				Other Taxes                                                                                                                                                                                      											
201124	13	0	11	14	6	32	9	6	40	53	23	0	0	0	0	0	0	0	0	false	0	0	37	0	0	0	18	0	28	0	44	Card Merchant Fees                                                                                                                                                                               	Money Order Fees                                                                                                                                                                                 	Check Cashing Fees                                                                                                                                                                               	Other Taxes                                                                                                                                                                                      	Visa Network Expense                                                                                                                                                                             	Profit Enhancement Program Expense                                                                                                                                                               									
201254	104	0	38	4	42	0	0	0	0	0	0	0	0	0	0	0	500	0	0	false	0	0	38	0	0	0	0	10	0	191	119									SUPRLUS INJECTION                                                                                                                                                                                						
201441	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	500	0	120	true	0	0	0	0	0	0	0	3	0	0	8									Infusion of Capital                                                                                                                                                                              		Additional Provisions                                                                                                                                                                            				
201638	45	0	43	18	19	31	5	10	216	132	114	0	0	0	0	0	0	0	0	false	0	0	51	0	0	50	0	19	40	97	94	mortgage processing fees                                                                                                                                                                         	merchant credit card discount income                                                                                                                                                             	misc: ck cashing/cashiers ck & money order fees                                                                                                                                                  	ins., GA & FRB chgs, mgmt, audit, comm, travel, misc                                                                                                                                             	security, misc. loss, courier, communications                                                                                                                                                    	ore taxes & expenses                                                                                                                                                                             									
201647	26	0	15	14	7	10	6	6	39	22	20	0	0	0	0	0	0	0	0	false	0	0	29	0	0	0	0	0	0	94	28	Insurance Commissions                                                                                                                                                                            	Late Fees                                                                                                                                                                                        	Exchange & Commissions                                                                                                                                                                           	Donations & Charities                                                                                                                                                                            	Misc.                                                                                                                                                                                            	Software/Computer Maintenance                                                                                                                                                                    									
201834	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	476	0	Other Income                                                                                                                                                                                     														
202251	6	0	18	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	10	0	0	0	0	4	1	65	17															
202514	31	6	41	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	65	0	0	11	0	13	8	251	81															
202541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
202550	63	1	20	12	12	0	0	0	54	53	24	0	0	0	0	0	0	0	0	false	0	0	43	0	0	0	0	9	44	50	58				Computer software depreciation                                                                                                                                                                   	Other Real Estate Expense                                                                                                                                                                        	Correspondent Service Charges                                                                                                                                                                    									
202907	0	0	0	4080	0	0	0	0	2152	2659	0	0	0	0	0	0	0	0	6209	false	0	0	0	0	0	2281	0	0	0	5201	0				Total profit and loss expense                                                                                                                                                                    	Long-term debt payoff penalty                                                                                                                                                                    						Acquisition of Citizens 787, and First Liberty 5422                                                                                                                                              				
202970	26	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	52	32				Holding Company Management Fees                                                                                                                                                                  											
203052	19	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	28	0	0	0	0	6	0	0	46															
203333	0	0	0	0	0	712	0	0	418	605	0	0	0	0	0	0	0	0	-20	false	0	0	0	0	0	0	0	0	0	0	0	Mortgage origination fees                                                                                                                                                                        			Professional fees                                                                                                                                                                                	Telephone and communications                                                                                                                                                                     						Loan loss reserve purchased in CB&T branch acquisition                                                                                                                                           				
203418	97	0	30	17	31	282	0	0	331	265	201	0	0	0	0	0	0	0	0	false	0	0	92	0	0	41	2	12	42	273	118	Subsidiary Fees Data Processing FNB                                                                                                                                                              			Management Fees - FFC                                                                                                                                                                            	Fulton Financial Advisors Investment & Trust Services Ex                                                                                                                                         	State Taxes                                                                                                                                                                                      									
203575	0	0	64	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	63	0				Franchise Tax                                                                                                                                                                                    											
203753	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4	0	0	25	94	0															
203847	91	0	0	0	0	246	0	0	408	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	225	0	Fees from affiliates-mtge loan orig.                                                                                                                                                             			Holding co. admin. & processing fees                                                                                                                                                             											
204004	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2045	0	0	5005	0															
204237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	488	0															
204808	0	0	35	0	11	646	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	32	0	0	0	0	0	0	51	35	Deposit processing fees                                                                                                                                                                          														
204826	71	0	33	32	15	125	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	64	0	0	4	0	0	14	77	98	LOAN ORIGINATION FEES                                                                                                                                                                            														
205159	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0															
205243	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	Other Investment Income                                                                                                                                                                          														
205346	30	0	16	9	19	53	101	47	47	12	36	0	0	0	0	0	0	0	0	false	0	0	43	0	0	1	0	15	24	101	47	FREDDIE MAC - SERVICE FEE                                                                                                                                                                        	FREDDIE MAC - ORIGINATION FEE                                                                                                                                                                    	LOAN OFFICER PLUS INCOME ACCT.                                                                                                                                                                   	TELEPHONE                                                                                                                                                                                        	COURIER EXPENSE                                                                                                                                                                                  	MANAGEMENT CONSULTANT FEES                                                                                                                                                                       									
205430	34	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	51	37				Miscellaneous Expenses                                                                                                                                                                           											
205458	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	15	0	0	0	0	0	0	0	18	SALE OF BANK OWNED INSURANCE AGENCY                                                                                                                                                              														
205542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	12	0	0	0	93	0															
205654	586	0	64	266	81	413	0	0	217	0	0	0	0	0	0	0	0	0	0	false	0	0	331	0	0	0	0	74	263	547	476	Credit Card Merchant and Customer Fees                                                                                                                                                           			Examination Fees                                                                                                                                                                                 											
206156	148	0	0	0	36	12	0	0	68	66	0	0	0	0	0	0	0	0	0	false	0	0	5	0	0	10	0	10	21	262	66	EXCHANGE & COLLECTION FEES                                                                                                                                                                       			COMMUNICATIONS                                                                                                                                                                                   	OTHER INSURANCE                                                                                                                                                                                  										
