"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
575133	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	4	0	0	0											0	0	0	0			0	0	4	13	0	0	0	0														
575254	0	0	0	0	0	0	0	0	0	0	0	0	231	17		0	0	10	939	351	0	5		0	0		0	5	0		0	10	0	0	0	0			0	0	559	204	0	0	24	0			0	0	0	0	0	0	0	0	0	0		
575348	0	0	39	0	0	0	0	0	0	0	0	0	26	5			0	0	56	0	0	0											0	0	0	2			0	0	17	19	0	0	0	0			0	0	0	0	0	0	0	0				
575375	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	0											0	0	0	0			0	0	0	0	0	0	19	0														
575647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0														
575656	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	7	0	0	0						0				0	0	0	0	0			0	0	7	3	0	0	0	0														
575759	0	0	0	0	0	0	0	7	0	0	0	0	15	2			0	3	8	0	0	0						0				3	0	0	0	0			0	0	8	3	0	0	0	0														
575834	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	0	0	0											0	0	0	0			0	0	18	0	0	0	0	0			0	0	0	0	0	0	0	0				
575955	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	26	0	0	0											0	0	0	0			0	0	26	5	0	0	0	0			0	0	0	0	0	0	0	0				
576037	0	0	0	0	0	0	0	0	0	0	0	0	58	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	56	2	0	0	0			0	0	0	0	0	0	0	0				
576130	6	0	0	0	0	0	0	0	0	0	0	0	142	94		0	0	0	216	100	0	0		0	0		0	0	0		0	0	0	0	0	1			0	0	73	45	2	0	37	0			6	0	0	0	0	0	0	0	0	0		
576354	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	163	156	0	0											0	0	0	0			0	0	1	0	0	0	6	0														
576439	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	6	30	0	0	14		0	0		0	0	0		0	0	0	0	0	0			7	0	9	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
576541	0	0	0	0	0	0	0	3	0	0	0	0	34	0			0	4	58	2	0	10											0	0	0	0			9	0	37	27	0	0	0	0			0	0	0	0	0	0	0	3				
576608	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	19	4	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	15	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
576644	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
576653	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	1	5	0	0	3											0	0	0	0			2	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
576710	37	0	189	0	37	25	1287	210	0	0	0	0	3024	269		0	0	232	14364	2501	0	81		0	0		0	0	0		0	0	0	0	1774	203			12	2	5073	1827	174	82	1278	2095			0	0	37	0	0	0	1287	210	0	0		
576952	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	1	0	0	0	0			0	0	0	0	0	0	0	0				
577128	0	0	0	0	0	0	0	0	0	0	0	0	1026	736		0	0	0	1645	1024	0	0		0	0		0	0	0		0	0	0	0	344	38			0	1	251	239	12	0	26	0			0	0	0	0	0	0	0	0	0	0		
577137	0	0	0	0	0	0	0	0	0	0	0	0	53	45	0	45	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
577230	0	1	0	0	0	0	0	0	0	0	0	0	1	0			0	0	65	0	0	0											0	0	0	0			0	0	0	0	0	0	65	0														
577472	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	28	0	0	0											0	0	0	0			0	0	18	3	0	0	10	0														
578116	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	59	0	0	3											0	0	0	0			4	0	42	14	0	0	10	0														
578237	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	0											0	0	0	0			0	0	22	0	0	0	0	0														
578255	0	0	0	0	0	0	0	0	0	0	0	0	250	22		0	0	219	53	10	0	35		0	0		0	35	0		0	219	0	0	0	0			0	0	8	9	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
578554	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	32	0	0	0						0				1	0	0	0	0			0	0	0	0	0	0	32	0														
578741	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0											0	0	0	0			0	0	0	8	0	0	0	0			0	0	0	0	0	0	0	0				
578862	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	3	1	0	0						0				0	0	0	0	0			0	0	2	3	0	0	0	0	0													
579140	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
579319	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
579364	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	117	59	0	0						0				0	0	0	0	0			0	0	58	13	0	0	0	0			0	0	0	0	0	0	0	0				
579636	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	47	0	0	0											0	0	0	0			0	0	1	4	0	0	46	0														
580155	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0						0				0	0	0	0	0			0	0	7	2	0	0	0	0														
580548	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	0	38	15	0	0						0				0	0	0	0	0			0	0	23	3	6	0	0	0			0	0	0	0	0	0	0	0				
580623	79	0	0	0	0	0	1466	39	0	0	0	0	136	76		0	0	0	1877	148	0	0		0	0		0	0	0		0	0	0	0	0	5			42	8	17	8	0	0	114	11			0	0	79	0	1461	36	5	3	0	0		
580726	0	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	0	20	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	20	8	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
580847	0	0	0	0	0	0	0	0	0	0	0	0	17	1			0	0	1	0	0	0											0	0	0	0			0	0	1	3	13	0	0	0														
581237	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0														
581358	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0														
582177	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
582234	0	0	0	0	0	0	0	0	0	0	0	0	21	18		0	0	2	1	0	0	1		0	0		0	0	0		0	0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
582654	0	0	0	0	0	0	51	0	0	0	0	0	3	0			0	0	60	9	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0														
582766	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
582953	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	8	0	0	0	0			0	0	0	0	0	0	0	0				
583138	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	0	0	0	0	0	0													
583268	0	0	0	0	0	0	0	25	0	0	0	0	26	0			0	0	44	42	0	0											0	0	0	0			0	0	2	1	0	0	0	0			0	0	0	0	0	25	0	0				
583352	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	12	0	0	0											0	0	0	0			0	0	12	3	1	0	0	0														
583745	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	3	0	0	0	0	0													
583754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
583905	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	3	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
584377	0	0	0	0	0	0	0	11	0	0	0	0	13	0		0	0	0	42	36	0	0		0	0		0	0	0		0	0	0	0	0	0			4	0	2	2	0	0	0	0			0	0	0	0	0	0	0	11	0	0		
584724	0	0	0	0	0	0	17	0	0	0	0	0	23	4		0	0	2	143	0	0	21		0	0		0	0	0		0	0	0	0	0	0			0	0	65	15	2	0	40	0			0	0	0	0	0	0	17	0	0	0		
584920	20	0	0	0	0	0	313	695	0	0	0	0	747	0		0	0	0	561	0	0	0		0	0		0	0	0		0	0	0	0	0	0			9	7	37	33	12	0	182	0			20	0	0	0	241	695	72	0	0	0		
585235	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
585749	0	0	0	0	0	0	0	0	0	0	0	0	11	1			0	5	57	13	0	2						0				4	0	0	0	0			0	0	42	5	0	0	0	0														
586027	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	110	0	0	0											0	0	0	0			0	0	110	11	0	0	0	0														
586175	0	0	0	0	0	0	0	0	0	0	0	0	69	29		0	0	0	202	39	0	0		0	0		0	0	0		0	0	0	0	0	2			0	2	163	36	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
586205	0	0	0	0	0	0	0	0	0	0	0	0	423	86		0	0	111	1295	262	0	254		0	0		0	0	0		0	0	0	0	15	0			0	0	742	224	2	0	0	22			0	0	0	0	0	0	0	0	0	0		
586241	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	6	0	0	0	0														
586335	0	0	0	1	0	0	0	0	0	0	0	0	7	1			0	0	21	0	0	0											0	0	0	0			0	0	21	4	0	1	0	0			0	0	0	0	0	0	0	0				
586858	0	0	0	0	0	0	0	0	0	0	0	0	51	51			0	0	1	0	0	1											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
586960	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	2	12	0	0	2											0	0	0	0			0	0	10	3	0	0	0	0			0	0	0	0	0	0	0	0				
587350	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	1	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
587574	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
587677	0	0	0	0	0	0	0	0	0	0	0	0	2	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
587743	0	0	0	0	0	0	0	6	0	0	0	0	6	0			0	0	2	0	0	2											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	6				
587752	0	0	0	0	0	0	0	0	0	0	0	0	24	23			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
587800	0	0	0	0	0	0	0	0	0	0	0	0	88	0		0	0	0	85	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	8	75	62	18	0	10	0			0	0	0	0	0	0	0	0	0	0		
588058	0	0	0	0	0	0	0	4	0	0	0	0	30	23			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	3	0	0	0	0			0	0	0	0	0	0	0	4				
588245	0	0	0	0	0	0	0	0	0	0	0	0	15	13			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	2	0	0	0	0			0	0	0	0	0	0	0	0				
588348	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	107	20	0	33						0				0	0	0	0	0			0	0	54	2	0	0	0	0														
588441	0	0	0	0	0	0	0	14	0	0	0	0	17	0			0	0	183	163	0	0											0	0	0	0			0	0	20	3	0	0	0	0			0	0	0	0	0	0	0	14				
588553	0	0	0	0	0	0	0	0	0	0	0	0	60	0			0	0	102	0	0	0											0	0	0	0			102	60	0	0	0	0	0	0	0													
589158	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
589439	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
589523	0	0	0	0	0	0	0	0	0	0	0	0	110	41		0	0	0	294	87	0	0		0	0		0	0	0		0	0	0	0	1	0			49	15	157	54	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
589943	0	0	0	0	0	0	0	0	0	0	0	0	16	0		0	0	0	306	236	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	30	7	9	0	40	0			0	0	0	0	0	0	0	0	0	0		
590145	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	20	0	0	0	0														
590220	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	144	0	0	0											0	0	0	0			38	2	2	6	0	0	104	0			0	0	0	0	0	0	0	0				
590248	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	7	28	0	0	16											0	0	0	0			0	0	12	11	0	0	0	0			0	0	0	0	0	0	0	0				
590640	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	26	79	7	0	30											0	0	0	0			0	0	42	9	0	0	0	0			0	0	0	0	0	0	0	0				
590855	0	0	0	0	0	0	0	2	0	0	0	0	32	5		0	0	0	71	9	0	26		0	0		0	0	0		0	0	0	0	0	0			0	0	10	23	2	0	0	26			0	0	0	0	0	2	0	0	0	0		
590949	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0											0	0	0	0			0	0	5	4	0	0	0	0														
591209	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
591320	0	0	0	0	0	0	0	0	0	0	0	0	223	0		0	0	0	214	35	0	0		0	0		0	0	0		0	0	0	0	0	0			7	0	158	223	0	0	14	0			0	0	0	0	0	0	0	0	0	0		
591357	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
591366	0	0	0	0	0	0	0	5	0	0	0	0	16	0			0	0	23	0	0	0											0	0	0	0			0	0	23	11	0	0	0	0			0	0	0	0	0	0	0	5				
591740	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
591825	46	4	0	0	0	0	69	1	0	0	0	0	496	68		0	0	0	1206	325	0	0		0	0		0	0	0		0	0	0	0	6	5			0	0	645	392	24	2	115	0			46	4	0	0	69	1	0	0	0	0		
591852	0	0	0	0	0	0	17	0	0	0	0	0	11	3			0	0	19	0	0	0						0				0	0	0	0	0			0	0	2	7	1	0	0	0														
591937	0	0	0	0	0	0	0	0	0	0	0	0	9	4		0	0	0	12	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	12	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
592439	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
592448	17	38	0	0	0	0	0	0	0	0	0	0	41	1			0	0	17	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0														
592550	0	0	0	1	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
592644	0	0	0	0	0	0	0	0	0	0	0	0	106	0			0	0	139	0	0	0						0				0	0	0	0	0			2	0	137	106	0	0	0	0														
592831	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
592859	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	2	0														
593007	0	0	0	0	0	0	86	215	0	0	0	0	320	78		0	0	12	480	280	0	9		0	0		0	0	0		0	0	0	0	66	0			0	0	37	15	0	0	2	0			0	0	0	0	86	142	0	73	0	0		
593052	0	0	0	0	0	0	0	0	0	0	0	0	40	0			0	0	26	0	0	0						0				0	0	0	0	0			22	39	4	1	0	0	0	0														
593249	5	19	0	0	0	0	22	82	0	0	0	0	295	118		0	0	0	82	32	0	0		0	0		0	0	0		0	0	0	0	0	0			3	1	8	29	46	0	12	0			3	10	2	9	20	73	2	9	0	0		
593333	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	1	0	0	0	0	0		0	0	0	0	0	0	0	0				
593351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	12	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
593753	0	1	0	0	0	0	0	0	0	0	0	0	44	32		0	0	0	71	25	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	9	0	2	30	0			0	0	0	1	0	0	0	0	0	0		
593771	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
593865	0	0	0	0	0	0	0	0	0	0	0	0	167	49		0	0	0	1520	1243	0	0		0	0		0	0	0		0	0	0	0	0	9			0	1	277	108	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
593940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
593977	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
594433	2	1	0	11	0	0	0	0	0	0	0	0	158	28		0	0	2	362	0	0	4		0	0		0	0	0		0	0	0	0	17	0			0	0	339	115	1	0	0	0			2	1	0	0	0	0	0	0	0	0		
594451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
594853	0	0	0	0	0	0	61	9	0	0	0	0	10	0			0	0	68	4	0	0											0	0	1	0			0	0	2	1	0	0	0	0			0	0	0	0	61	9	0	0				
594938	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	3	25	0	0	0	0		0	0	0	0	0	0	0	0				
594947	0	0	0	0	0	0	0	0	0	0	0	0	30	1		0	0	0	646	592	0	0		0	0		0	0	0		0	0	12	0	0	0			4	3	50	2	24	0	0	0			0	0	0	0	0	0	0	0	0	0		
595038	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0											0	0	0	0			0	0	6	0	0	0	0	0														
595337	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	1	10	0	0	0														
595430	0	0	0	0	0	0	0	0	0	0	0	0	19	3		0	0	0	100	12	0	0		0	0		0	0	0		0	0	0	0	12	0			21	11	55	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
595449	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
595560	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	1	14	0	0	0						0				1	0	0	0	0			4	0	10	10	0	0	0	0														
595869	190	0	0	0	0	0	0	0	0	0	0	0	2477	2471		0	0	0	3281	3029	0	0		0	0		0	0	0		0	0	0	0	62	0			0	0	0	6	0	0	0	0	0		190	0	0	0	0	0	0	0	0	0		
595944	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	5	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
595953	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	44	44	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
596053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	776	776	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
596062	0	0	0	0	0	0	0	0	0	0	0	0	62	6			0	27	71	4	0	41						0				0	0	0	0	0			0	0	26	28	1	0	0	0			0	0	0	0	0	0	0	0				
596156	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	46	21	0	0											0	0	0	0			0	0	25	2	0	0	0	0			0	0	0	0	0	0	0	0				
596455	0	0	0	0	0	0	0	0	0	0	0	0	10	9			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
596642	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	4	0	0	0	0											0	0	0	0			0	0	0	3	0	0	0	0														
596848	0	0	0	0	0	0	0	0	0	0	0	0	6	4		0	0	0	7	0	0	0		0	0		0	0	0		0	0	0	0	0	0			5	0	2	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
596978	0	0	0	0	44	0	0	0	0	0	0	0	7	0			0	0	123	0	0	0											0	0	0	0			0	0	0	7	0	0	79	0			0	0	0	0	0	0	0	0				
597041	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
597162	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
597256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
597313	0	0	0	0	0	0	0	0	0	0	0	0	54	46			0	0	54	27	0	0											0	0	0	0			2	0	25	8	0	0	0	0			0	0	0	0	0	0	0	0				
597452	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	31	0	0	0											0	0	0	0			0	0	31	6	0	0	0	0														
597546	0	0	0	0	0	0	0	0	0	0	0	0	5	4			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0			0	0	0	0	0	0	0	0				
597555	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	0	14	6	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	8	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
597658	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
597751	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	1	0	0						0				0	0	0	0	0			0	0	7	2	0	0	0	0														
598002	0	0	0	0	0	0	0	0	0	0	0	0	79	78			0	0	8	0	0	0											0	0	0	0			0	0	8	1	0	0	0	0			0	0	0	0	0	0	0	0				
598048	0	0	0	0	0	0	0	0	0	0	0	2	2	0			0	0	15	0	0	0											0	0	0	0			5	0	10	0	0	0	0	0			0	0	0	0	0	0	0	0				
598132	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	19	0	0	0											0	0	0	0			0	0	0	2	0	0	19	0														
598534	161	0	0	0	0	0	0	0	0	0	0	0	215	13		0	0	0	1119	0	0	0		0	0		0	0	0		0	0	0	0	6	1			0	0	952	201	0	0	0	0			161	0	0	0	0	0	0	0	0	0		
598543	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	66	0	0	2						2				0	0	0	0	0			64	0	0	0	0	0	0	0														
598646	0	0	0	0	0	0	0	0	0	0	0	0	208	204			0	0	10	0	0	0						0				0	0	0	0	0			0	0	2	3	1	0	8	0														
598954	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	871	868	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	4	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
599643	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	26	18	0	0	18						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
599755	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	5	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	5	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
599764	0	0	0	0	0	0	129	12	0	0	0	0	191	44		0	0	70	555	95	0	219		0	0		0	12	0		0	1	0	0	0	0			0	0	112	59	5	1	0	0			0	0	0	0	0	2	129	10	0	0		
600129	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	19	0	0	0											0	0	0	0			9	1	10	0	0	0	0	0			0	0	0	0	0	0	0	0				
600419	0	0	0	0	0	0	0	32	0	0	0	0	35	3		0	0	0	7	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	0	0	0	0	0			0	0	0	0	0	32	0	0	0	0		
600651	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	14	3	0	0						0				0	0	0	0	0			0	0	11	9	0	0	0	0														
601032	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	0	44	20	0	0						0				0	0	0	0	0			0	0	2	12	0	0	22	0														
601041	0	0	0	0	0	0	0	0	0	0	0	0	4	3			0	0	1	1	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0	0														
601050	124	28	0	23	0	16	12	627	0	0	0	0	3887	48		0	0	889	11571	717	0	1059		0	0		0	0	0		0	14	0	0	54	4			6430	975	3118	1259	5	13	57	0	1466		0	0	124	28	0	601	12	26	0	0		
601153	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	10	0	0	0						0				0	0	0	0	0			0	0	10	0	4	0	0	0														
601416	0	0	0	0	0	6	29	96	0	0	0	0	558	113		0	0	121	692	84	0	60		0	0		0	0	0		0	76	0	0	0	0			0	2	457	172	48	0	61	1			0	0	0	0	1	53	28	43	0	0		
601434	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	11	1	0	0	0	0														
601443	0	0	0	0	0	0	5	0	0	0	0	0	7	2			0	0	71	0	0	0											0	0	0	0			0	0	1	5	0	0	0	65	0		0	0	0	0	0	0	5	0				
601564	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
601658	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
601733	0	0	0	5	0	0	37	0	0	0	0	0	28	1			0	7	44	0	0	7											0	0	0	0			0	0	0	15	0	0	0	0														
602048	30	0	0	0	0	0	0	0	0	0	0	0	104	94		0	0	0	152	7	0	0		0	0		0	0	0		0	0	0	0	18	0			0	0	60	10	0	0	30	7			30	0	0	0	0	0	0	0	0	0		
