"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
74458	7	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	50	13	Misc. Income                                                                                                                                                                                     			Correspondent Service Charges                                                                                                                                                                    													
75053	44	0	14	27	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	23	0	0	0	61	15	4	23	47																	
75259	0	0	3	2	3	16	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	true	5	0	0	0	0	0	0	0	4	NSF,OD,Late Chg,Fax,Copies                                                                                                                                                                       			Misc                                                                                                                                                                                             	Express on currency                                                                                                                                                                              	Association dues                                                                                                                                                                                 											
75446	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	100	0																	
75455	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	12	5				accounting                                                                                                                                                                                       													
75558	31	0	0	0	0	25	0	0	21	29	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	32	Recoveries & Profits                                                                                                                                                                             			Cash Letter Processing                                                                                                                                                                           	OREO Expense                                                                                                                                                                                     												
75576	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	478	0				Postage & Delivery                                                                                                                                                                               													
75633	5534	0	0	0	0				8291	5596	4131		0		0		0					true	0			0	10388	0	0	0	0				CONTRACT PROGRAMMING                                                                                                                                                                             	EXPERT SERVICE FEE                                                                                                                                                                               	COMMUNICATION & DELIVERY                                                                                                                                                                         											
75651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	15	6																	
75857	5	1	8	56	34	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	7	8	16				Bad Check/Fraud Expense                                                                                                                                                                          													
76050	22	0	31	30	5	73	0	0	30	45	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	23	0	8	44	84	46	Debit Card Income                                                                                                                                                                                			ATM Expense                                                                                                                                                                                      	Debit Card Expense                                                                                                                                                                               												
76135	12	0	0	19	1	15	0	0	73	44	29	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	27	56	14	Insurance Policy Dividend                                                                                                                                                                        			Audit and Professional                                                                                                                                                                           	Insurance                                                                                                                                                                                        	ATM Expenses                                                                                                                                                                                     											
76153	5	0	8	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	0	0	32	16				Miscellaneous                                                                                                                                                                                    	OREO Expense                                                                                                                                                                                     												
76201	80000	0	0	170000	0	44000	79000	0	54000	46000	0	0	0	0	0	0	0	0	0	6000	0	false	0	0	0	0	0	0	0	0	0	Letter of Credit Fees                                                                                                                                                                            	Credit Card Fees                                                                                                                                                                                 		Software Expense                                                                                                                                                                                 	Professional Fee Expense                                                                                                                                                                         							Allowance for Loan Loss - Progress Bank Acquisition                                                                                                                                              					
76443	8	0	8	13	3	0	0	0	6	48	29	0	0	0	0	0	0	0	0	0	0	false	11	0	0	5	0	9	4	72	13				Telephone Expense                                                                                                                                                                                	OREO Expense                                                                                                                                                                                     	Bank Shares Tax                                                                                                                                                                                  											
76854	0	0	0	0	0	0	0	0	20	25	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	43	0	0	73	0				Audit Fees                                                                                                                                                                                       	Consultant Fees                                                                                                                                                                                  	OREO/Repo Expense                                                                                                                                                                                											
77150	6	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	22	0	Misc Income                                                                                                                                                                                      			Travel                                                                                                                                                                                           													
77253	31	0	15	0	0	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	10	0	0	0	0				ATM EXPENSES                                                                                                                                                                                     	SALARY CONTINUATION                                                                                                                                                                              												
77347	51	0	0	0	0				49				0		0		0					false	0			0	0	0	0	59	50				Consulting Fees                                                                                                                                                                                  													
77374	214	0	35	5	18	297	0	0	216	62	108	0	0	0	0	0	0	63	-755	0	0	false	152	0	0	0	234	14	45	137	96	Merchant and visa credit card fees                                                                                                                                                               			Merchant and visa credit card expense                                                                                                                                                            	Insurance expense                                                                                                                                                                                	Telephone expense                                                                                                                                                                                				Dividends paid on ESOP shares = 42 and Distribution of E                                                                                                                                         	Tax benefit of purchased stock options exercised                                                                                                                                                 						
77422	24	0	0	0	0	127	30	26	273	10	17		0		0		0					false	0			0	0	0	0	19	0	Fees On Agency Fed Funds Handled                                                                                                                                                                 	Foreign Service Fees                                                                                                                                                                             	Loan Fees                                                                                                                                                                                        	FRB/BOA Bank Service Charges                                                                                                                                                                     	Telephone Expense                                                                                                                                                                                	Bank Franchise Tax                                                                                                                                                                               											
77758	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	109	0				HOLDING COMPANY MANAGEMENT FEES                                                                                                                                                                  													
77851	0	0	0	0	0	689	197	0	844	153	117	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Credit Card Income                                                                                                                                                                               	Merchant Income                                                                                                                                                                                  		Management Fees                                                                                                                                                                                  	Credit Card Outsourcing                                                                                                                                                                          	Interchange Expense                                                                                                                                                                              											
78036	4	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	4	3	18	9																	
78054	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	assignment of garnishment                                                                                                                                                                        																
78157	7	0	8	0	1	2	2	0	4	4	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	2	0	4	12	48	9	EXCHANGE                                                                                                                                                                                         	OTHER INCOME                                                                                                                                                                                     		TELEPONE/UTILITIES                                                                                                                                                                               	INSURANCE OTHER                                                                                                                                                                                  												
78241	8	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	0	8																	
78559	6	0	0	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	5	10				Audit/Tax Accounting                                                                                                                                                                             	Comptroller Assessment                                                                                                                                                                           	Correspondent Chgs                                                                                                                                                                               											
78643	0	0	0	0	0				21	11			0		0		0					false	0			0	0	0	0	12	0				Business Development                                                                                                                                                                             	ATM Expense                                                                                                                                                                                      												
78858	0	0	0	3	0	10	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	0	0	3	MISCELLANEOUS INCOME                                                                                                                                                                             			AUDIT                                                                                                                                                                                            	STATE BANK ASSESSMENT                                                                                                                                                                            	CORRESPONDENT AND FED CHARGES                                                                                                                                                                    											
79042	19	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Telephone & Telegraph                                                                                                                                                                            													
79127	9	0	0	10	9	0	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	0	0	0	13				OREO & REPO                                                                                                                                                                                      	OTHER TAXES                                                                                                                                                                                      												
79145	39	0	15	0	0	16	0	0	18	19	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	73	0	VISA MISCELLANEOUS FEES                                                                                                                                                                          			OREO EXPENSE                                                                                                                                                                                     	LOAN EXPENSE                                                                                                                                                                                     												
79257	0	0	4	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	1	0	0	0	0	2				ACCOUNTING                                                                                                                                                                                       													
79855	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	false	0	0	0	0	0	0	0	43	0										CAPITAL INFUSION                                                                                                                                                                                 							
80020	0	0	0	0	0	0	0	0	8	3	12	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	17	3				ATM Network Charges                                                                                                                                                                              	FHLB Account Charge                                                                                                                                                                              	Shares Tax (8) / OCC Assessment (4)                                                                                                                                                              											
80150	0	0	0	0	0	0	0	0	4172	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Marketing & Servicing Fee on Payday Loan                                                                                                                                                         													
80431	0	0	14	0	0	22	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	30	0	0	48	0	INCOME FROM SUBSIDIARY                                                                                                                                                                           			CONSULTING FEES                                                                                                                                                                                  													
80552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
80936	37	0	20	0	3	0	0	0	52	24	25	0	0	0	0	0	0	0	0	0	0	false	18	0	0	7	8	1	35	128	60				Taxes                                                                                                                                                                                            	Audit & Professional Services                                                                                                                                                                    	Education, Travel, M&E                                                                                                                                                                           											
81054	16	0	17	0	0	0	0	0	23	19	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	56	12				Telephones                                                                                                                                                                                       	Correspondent Bank Charges                                                                                                                                                                       												
81429	5	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	0	0	10																	
82033	8	1	36	11	3	22	0	0	22	17	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	4	18	4	12	86	13	Secondary Market Loan Fees                                                                                                                                                                       			ATM Expense                                                                                                                                                                                      	Telephone                                                                                                                                                                                        												
82257	0	0	0	0	0	12	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	LOAN ORIGINATION FEES                                                                                                                                                                            			THIRD PARTY VENDOR SERVICE FEES                                                                                                                                                                  													
82350	0	0	0	0	0	17	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	MISC INCOME                                                                                                                                                                                      			MEETING & CONVENTION FEES                                                                                                                                                                        													
82659	7	0	1	2	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	4	0	7	1	3	10				Consulting Fees                                                                                                                                                                                  													
83151	23	0	0	0	0	0	0	0	26	24	15	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	21	0	0	0	16				Servicing Fees & Correspondent Bank Charges                                                                                                                                                      	Consulting Fees                                                                                                                                                                                  	Misc Expense                                                                                                                                                                                     				Capital Input from Community Bank Group, Inc. (holding c                                                                                                                                         							
83236	0	0	4	0	6	5	4	2	8	7	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	7	43	7	Debit Card Income                                                                                                                                                                                	Exchange                                                                                                                                                                                         	Bankcard Fees                                                                                                                                                                                    	ATM Expense                                                                                                                                                                                      	Debit Card Expense                                                                                                                                                                               												
83311	0	0	0	0	0	879	0	0	12462	0	0	0	0	0	0	0	0	21	0	-135	0	false	0	0	0	0	573	0	1147	0	0	Interchange Fees                                                                                                                                                                                 			InterCompany                                                                                                                                                                                     						Stock Issuances Def Comp Stock in Subsidiary                                                                                                                                                     		Decrease in Allowance for Unfunded Commitments                                                                                                                                                   					
83357	0	0	0	0	0	0	0	0	12	7	8	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	0				Accounting Fees                                                                                                                                                                                  	ATM Expense                                                                                                                                                                                      	Insurance                                                                                                                                                                                        											
83450	0	0	120	266	0	116							0		0		0					false	0			0	0	0	0	306	0	Merchant Income                                                                                                                                                                                  																
83638	578	0	0	0	0	1273	411	0	502	868	593	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	0	0	0	Wire Transfer Fees and Commisssions                                                                                                                                                              	Service Fees                                                                                                                                                                                     		Service Fees                                                                                                                                                                                     	Consultant Fees                                                                                                                                                                                  	Communications                                                                                                                                                                                   									Prior year dividends received form subsidiary                                                                                                                                                    		
83834	56	0	0	0	0	0	0	0	22	22	18	0	0	0	0	0	0	0	0	0	0	true	15	0	0	0	0	0	0	19	16				CORRESPONDENT BANK CHARGES                                                                                                                                                                       	SHAREHOLDER ASSESSMENT ACCRUAL                                                                                                                                                                   	TELEPHONE                                                                                                                                                                                        											
83852	1	0	7	5	3	65	335	0	8	6	3	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	0	0	5	STUDENT LOAN ORIGINATION FEES                                                                                                                                                                    	SUBSIDIARY UNDERWRITING INCOME                                                                                                                                                                   		AUDITING FEES                                                                                                                                                                                    	ACCOUNTING FEES                                                                                                                                                                                  	CORRESPONDENT FEES                                                                                                                                                                               											
83955	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	11																	
84046	8	0	6	0	0	13	0	0	11	18	5	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	5	8	SECONDARY MORTGAGE MARKET FEES                                                                                                                                                                   			INSURANCE                                                                                                                                                                                        	PROFESSIONAL SERVICES                                                                                                                                                                            	CORRESPONDANT BANK SERVICE CHARGES                                                                                                                                                               											
84055	0	0	4	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	3	5	0	3				Bank Service Fees                                                                                                                                                                                	Comptroller Charges                                                                                                                                                                              												
84251	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	1	1	3	3	Bentley CD s recovery                                                                                                                                                                            			Insurance & Bond                                                                                                                                                                                 													
84345	42	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	22				Telecommunications                                                                                                                                                                               													
84541	48	3	18	25	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	8	55	13	30	66	23																	
84804	0	0	5	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	4				Service Charges                                                                                                                                                                                  	Exams & Audits                                                                                                                                                                                   												
85043	0	0	24	13	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	0	49% MCCASLIN INS. INCOME                                                                                                                                                                         																
85052	1	1	0	2	1	1			13	4			0		0		0					false	0			0	0	1	0	0	1	EXCHANGE                                                                                                                                                                                         			MISCELLANEOUS                                                                                                                                                                                    	BANK EXAMINATION                                                                                                                                                                                 												
85258	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	0	3																	
85454	9	0	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1	0	0	5	8	9																	
85856	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	0	computer processing for farmers                                                                                                                                                                  			state exam                                                                                                                                                                                       													
85931	24	0	21	22	0	0	0	0	26	25	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	0				Other Insurance                                                                                                                                                                                  	Local Taxes                                                                                                                                                                                      	Loss on Sale - ORE                                                                                                                                                                               											
86349	26	0	47	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	0	26	27	Service Charge                                                                                                                                                                                   																
86358	3	0	0	4	2	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	1	1	10	5				CORRESPONDANT SERVICE CHARGES                                                                                                                                                                    	DUES & PUBLIC RELATIONS                                                                                                                                                                          												
86527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	114	0	0	0	0																	
86554	6	0	4	0	7	14	0	0	12	10	7	0	0	0	0	0	0	0	0	0	0	false	10	0	0	1	0	3	3	14	11	Computer center fees                                                                                                                                                                             			Accounting fees                                                                                                                                                                                  	Correspondent bank charges                                                                                                                                                                       	Telephone and wire fees                                                                                                                                                                          											
87047	0	0	0	0	0								0		0		0					false	0			0	0	0	0	52	0																	
87159	0	0	0	0	0								0		0		0					false	18			0	0	0	0	0	14																	
87234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
87476	0	0	27	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	70	0				State Franchise Taxes                                                                                                                                                                            													
87533	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	251	0		bankcard fees                                                                                                                                                                                    								capital infusion                                                                                                                                                                                 							
88240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
88259	0	0	0	0	0	7	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	23	0	0	0	0	DEBIT CARD/ATM/CREDIT CARD INCOME                                                                                                                                                                			COMPUTER MAINTENANCE SOFT & HDW                                                                                                                                                                  	MORTALITY COST EXPENSE                                                                                                                                                                           												
88352	1	0	0	1	3	2	0	0	18	17	34	0	0	0	0	0	0	0	0	0	0	false	4	0	0	2	0	5	4	0	12	All other                                                                                                                                                                                        			Depreciation                                                                                                                                                                                     	Service/Maintenance Agreements                                                                                                                                                                   	All Other                                                                                                                                                                                        											
88455	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	26	0	0	0	36																	
88530	43	0	41	0	0	0	0	0	87	41	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	39	0				Professional Fees                                                                                                                                                                                	Charge-Off                                                                                                                                                                                       												
88950	5	0	7	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	0	5	4				Travel and Convention                                                                                                                                                                            													
89032	21	0	26	0	0	23	0	0	17	42	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	0	0	0	16	Other Misc Income                                                                                                                                                                                			Audit Fees                                                                                                                                                                                       	Other Outside Service Fees                                                                                                                                                                       												
89135	0	0	13	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	1	2	2	32	14																	
89162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
89452	11	0	10	11	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	6	2	25	7				professional services                                                                                                                                                                            													
89751	0	0	0	0	24	51	33	22	62	121	24	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	0	23	0	0	0	Net Merchant Cards                                                                                                                                                                               	ATM Surcharge                                                                                                                                                                                    	Net Check Card                                                                                                                                                                                   	Software Maintenance                                                                                                                                                                             	Losses and chargeoffs overdraft fees                                                                                                                                                             	Consulting fees                                                                                                                                                                                  											
89854	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	19	0	0	16	20				directors  deferred compensation expense                                                                                                                                                         													
89957	9	0	0	9	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Other Income                                                                                                                                                                                     			Annual License Fee                                                                                                                                                                               													
90047	2	0	9	4	1	1	0	0	1	4	9	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	0	2	0	0	5	Loan Origination Fees                                                                                                                                                                            			Travel Expenses                                                                                                                                                                                  	ATM/Checkcard Expenses-Net                                                                                                                                                                       	Other Outside Fees                                                                                                                                                                               											
90234	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	88	0																	
90328	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	42	0	0	0	60	0	0	0	40				Franchise taxes                                                                                                                                                                                  													
90337	0	0	0	0	0	0	0	0	41	57	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	64	0				Telephone/Telegraph/Data Comm                                                                                                                                                                    	Ad Valorum Taxes - Stocks                                                                                                                                                                        												
