"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
236706																																																																																																																																																																																			21183	0	0	94883	350034	962504	0	5562	0	75063	938951	1472	0	0	0	75456	0	0	1776	0	0	0	4886	4886	11760	453639	402715	43839	93686	0	0	0.0752	0.1934	0.1808				70570	4886	3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	676	390223	938388	
236751																																																																																																																																																																																			49459	0	0	81156	147609	1639739	0	14123	0	161575	1642450	0	0	0	0	131126	0	0	12542	124774	0	0	14123	14123	34133	272345	250395	73379	1052742	4553	0	0.0732	0.1003	0.0895				117003	14123	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307048	1598676	
236957																																																																																																																																																																																			4896	0	0	0	24751	111140	0	1669	0	21269	107736	0	0	0	0	21972	0	0	743	0	0	0	912	912	622	33482	24962	3413	53426	0	0	0.1955	0.3042	0.2916	0.0000	0.0000	0.0000	21060	912	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757	72218	107736	
237066																																																																																																																																																																																			30923	0	0	0	70715	313783	0	2461	0	31664	307553	0	0	0	0	24423	0	0	0	37879	0	0	2461	2461	13290	107304	20564	16122	165385	0	0	0.0735	0.1106	0.0994	0.0000	0.0000	0.0000	21962	2461	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220880	298711	
237150																																																																																																																																																																																			2751	0	0	0	38555	106648	2	628	0	17514	105761	0	0	0	0	9918	0	0	515	621	0	0	628	630	1682	36575	33892	1367	26530	0	0	0.0946	0.1931	0.1808	0.0000	0.0000	0.0000	9288	630	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51360	98227	
237619																																																																																																																																																																																			32300	0	0	279	229038	660775	414	4665	0	69032	644118	0	0	0	0	71813	0	0	682	18788	0	0	3937	4352	16349	252060	271441	11257	123394	56	0	0.1047	0.2285	0.2147	0.0000	0.0000	0.0000	67460	4352	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728	314208	644112	
237637																																																																																																																																																																																			1080	0	0	0	18096	54601	0	626	0	5974	56230	0	0	0	0	6328	0	0	0	0	0	0	423	423	17447	1690	5182	3380	30884	0	0	0.1050	0.1883	0.1757	0.0000	0.0000	0.0000	5905	423	-94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	203	33610	56230	
237936																																																																																																																																																																																			68688	0	0	0	221447	780655	12	12181	0	74823	781845	0	0	0	0	73215	0	0	22216	19815	0	0	6693	6705	22829	253406	88154	37586	419397	0	0	0.0858	0.1382	0.1255				66510	6705	1281	423	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	5488	529925	774813	
237954																																																																																																																																																																																			4204	0	0	0	44314	87437	0	540	0	7877	86429	51	0	0	0	7806	0	0	0	300	0	0	540	540	4564	40447	13436	2403	28919	0	0	0.0841	0.1779	0.1656	0.0000	0.0000	0.0000	7266	540	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43886	86429	
238045																																																																																																																																																																																			3119	0	0	0	4443	14041	0	100	0	1482	14567	0	0	0	0	1575	0	0	0	0	0	0	100	100	0	4083	200	274	9848	0	0	0.1013	0.1463	0.1370	0.0000	0.0000	0.0000	1475	100	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10765	14567	
238139																																																																																																																																																																																			7820	0	0	12443	19298	90209	0	648	0	10739	90658	0	0	0	0	10452	0	0	2102	1468	0	0	576	576	3122	39844	21337	2276	25691	0	0	0.1089	0.2270	0.2145	0.0000	0.0000	0.0000	9876	576	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	46042	90658	
238241																																																																																																																																																																																			4283	0	0	3108	30503	227377	0	2262	0	20810	225122	0	0	0	0	21701	0	0	135	0	0	0	1971	1971	6337	34599	73385	11548	113960	0	0	0.0879	0.1379	0.1254	0.0000	0.0000	0.0000	19730	1971	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	157350	224580	
238250																																																																																																																																																																																			2594	0	0	0	17064	35951	0	692	0	3593	36969	50	0	0	0	3676	0	0	0	0	0	0	245	245	2978	16604	1260	1564	15627	0	0	0.0928	0.1920	0.1792	0.0000	0.0000	0.0000	3431	245	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	19141	36969	
238371																																																																																																																																																																																			5466	0	0	0	21519	215155	0	2461	0	19069	206171	0	0	0	0	21286	0	0	306	23156	0	0	2399	2399	3861	19965	34639	7353	158857	0	0	0.0916	0.1110	0.0985	0.0000	0.0000	0.0000	18887	2399	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	191839	206171	
238661																																																																																																																																																																																			6732	0	0	1439	102780	253808	0	1426	0	40954	255108	0	0	0	0	39428	0	0	1108	3584	0	0	1426	1426	3124	96768	43936	19301	107048	0	0	0.1491	0.2615	0.2521	0.0000	0.0000	0.0000	38002	1426	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078	0	150759	254884	
238737																																																																																																																																																																																			12822	0	0	0	58695	341418	0	3014	0	25753	317260	0	0	0	0	28275	0	0	471	3066	0	0	2872	2872	13281	88863	65495	3447	176260	0	0	0.0801	0.1232	0.1107	0.0000	0.0000	0.0000	25403	2872	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	229553	317260	
238755																																																																																																																																																																																			16636	0	0	220	6511	54522	0	340	0	5677	54715	0	0	0	0	5905	0	0	24	144	0	0	340	340	1227	24328	6171	3089	23023	0	0	0.1017	0.1898	0.1789	0.0000	0.0000	0.0000	5565	340	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31112	54715	
238812																																																																																																																																																																																			1847	0	0	0	10234	52726	0	426	0	3617	51356	0	0	0	0	3865	0	0	1011	0	0	0	450	450	3403	9918	12171	1173	27437	0	154	0.0667	0.1073	0.0948	0.0000	0.0000	0.0000	3415	450	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	36006	51202	
239015																																																																																																																																																																																			18170	0	0	350	63363	168152	0	2268	0	20352	174757	454	0	0	0	20873	0	0	0	0	0	0	1084	1084	55721	37520	807	989	75330	0	0	0.1132	0.2461	0.2334				19789	1084	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164	84782	174757	
239042																																																																																																																																																																																			432	0	0	0	1005	20347	0	182	0	2044	20675	0	0	0	0	2102	0	0	0	0	0	0	175	175	143	4196	5740	1158	10424	0	0	0.0936	0.1488	0.1364	0.0000	0.0000	0.0000	1927	175	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14128	20585	
239275																																																																																																																																																																																			19983	0	0	0	175346	769293	0	4338	0	59728	718153	0	0	0	0	63376	0	0	0	51525	0	0	4338	4338	71499	135720	167596	32798	397819	2797	0	0.0822	0.1193	0.1111	0.0000	0.0000	0.0000	59038	4338	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531234	717952	
239556																																																																																																																																																																																			5612	0	0	0	18439	149394	0	3040	0	15841	146594	0	0	0	0	16505	0	0	0	1982	0	0	1418	1418	2528	23450	36647	4173	89027	1698	0	0.1031	0.1475	0.1349	0.0000	0.0000	0.0000	15087	1418	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1622	111869	146385	
239613																																																																																																																																																																																			16091	0	0	1432	217934	828868	0	6779	0	71534	815254	0	0	0	0	74751	0	0	23648	8531	0	0	6779	6779	17124	200837	72495	26639	539794	0	0	0.0834	0.1156	0.1052	0.0000	0.0000	0.0000	67972	6779	3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646371	815254	
239640																																																																																																																																																																																			3031	0	0	0	14297	68169	0	330	0	5084	66580	0	0	0	0	5306	2782	0	485	4727	0	0	330	330	4961	14161	14335	2925	34878	0	0	0.0747	0.1117	0.1048	0.0000	0.0000	0.0000	4976	330	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47503	66580	
239659																																																																																																																																																																																			4502	0	0	7088	4623	136466	0	1758	0	11142	134801	0	0	0	0	12208	0	0	0	0	0	0	1304	1304	4606	16579	35132	5655	81906	1366	0	0.0809	0.1175	0.1049				10904	1304	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454	103903	134801	
239752																																																																																																																																																																																			2760	0	0	2486	8420	46267	0	436	0	4822	45204	0	0	0	0	5018	0	0	13	3445	0	0	436	436	1261	12114	3941	1753	29146	0	0	0.1017	0.1421	0.1297	0.0000	0.0000	0.0000	4582	436	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35270	45050	
240141																																																																																																																																																																																			3913	0	0	103	11283	94775	0	1014	0	7877	97769	0	0	0	0	8707	0	0	67	0	0	0	888	888	3294	14562	19470	4845	58382	0	0	0.0800	0.1227	0.1102	0.0000	0.0000	0.0000	7819	888	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	70937	97745	
240356																																																																																																																																																																																			1436	0	0	0	28121	74098	8	685	0	9868	74856	0	0	0	0	6672	0	0	0	0	0	0	626	634	1259	16133	13381	2900	40149	225	0	0.0841	0.1331	0.1205	0.0000	0.0000	0.0000	6038	634	727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	50021	71753	
240459																																																																																																																																																																																			1466	0	0	0	13403	40652	0	506	0	7067	40726	393	0	0	0	7109	0	0	0	0	0	0	287	287	772	12489	14353	961	13172	0	0	0.1675	0.3131	0.3004				6822	287	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	22707	40726	
240468																																																																																																																																																																																			3777	0	0	607	0	45985	0	406	0	4789	46552	0	0	0	0	5198	0	0	0	0	0	0	406	406	942	5815	7169	1895	32465	0	0	0.1029	0.1396	0.1287	0.0000	0.0000	0.0000	4792	406	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37223	46552	
240954																																																																																																																																																																																			6184	0	0	0	42476	114543	0	706	0	8545	111025	0	0	0	0	9119	0	0	0	931	0	0	706	706	4481	66529	2892	6781	41215	0	0	0.0758	0.1604	0.1479	0.0000	0.0000	0.0000	8413	706	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56864	111025	
241009																																																																																																																																																																																			4079	0	0	4028	34483	88640	0	288	0	11454	83416	0	0	0	0	11239	0	0	0	0	0	0	288	288	7770	52644	8973	1857	18716	0	0	0.1313	0.3332	0.3246	0.0000	0.0000	0.0000	10951	288	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33732	83416	
241157																																																																																																																																																																																			9997	0	0	0	101034	330356	0	2815	0	30110	325051	0	0	0	0	31659	0	0	3124	2227	0	0	2622	2622	8926	101083	69423	11582	152146	0	0	0.0894	0.1511	0.1386	0.0000	0.0000	0.0000	29037	2622	779	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	16	193	209570	324773	
241559																																																																																																																																																																																			1345	0	0	6164	10285	76057	0	638	0	6411	79455	0	0	0	0	7003	0	0	0	0	0	0	638	638	1150	18242	10156	2682	47077	0	0	0.0801	0.1254	0.1140	0.0000	0.0000	0.0000	6365	638	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55849	79455	
241607																																																																																																																																																																																			10622	0	0	580	122490	549924	48	2337	0	55688	547208	0	0	0	0	53960	0	0	0	2187	0	0	2337	2385	5006	113802	222218	17614	206364	0	0	0.0947	0.1552	0.1484	0.0000	0.0000	0.0000	51575	2385	1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347640	544657	
242248																																																																																																																																																																																			6441	0	0	7200	9770	100694	80	639	0	10741	101952	0	0	0	0	11310	0	0	0	4927	0	0	639	719	1435	28104	37999	5188	33631	0	0	0.1039	0.1874	0.1755	0.0000	0.0000	0.0000	10591	719	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60357	101952	
242257																																																																																																																																																																																			2245	0	0	130	16453	116587	0	818	0	10738	115734	0	0	0	0	11390	0	0	0	6219	0	0	818	818	1007	21206	51509	3280	43408	271	0	0.0913	0.1488	0.1381	0.0000	0.0000	0.0000	10572	818	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76540	115734	
242275																																																																																																																																																																																			2730	0	0	0	8222	57198	0	871	0	4618	56311	0	0	0	0	5079	0	0	0	522	0	0	515	515	1332	14245	8879	1386	33529	0	0	0.0810	0.1244	0.1118	0.0000	0.0000	0.0000	4564	515	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	40834	56311	
242444																																																																																																																																																																																			25435	0	0	156264	0	642729	0	5345	0	82904	644862	1529	0	0	0	88149	0	0	0	24853	0	0	5345	5345	13051	166269	132436	36687	336224	0	0	0.1284	0.1964	0.1845	0.0000	0.0000	0.0000	82804	5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448844	644762	
242949																																																																																																																																																																																			4971	0	0	0	30388	84250	0	287	0	6166	72558	0	0	0	0	6207	0	0	90	1355	0	0	287	287	4536	43847	14478	1352	21418	0	0	0.0816	0.1627	0.1552	0.0000	0.0000	0.0000	5920	287	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38149	72558	
242958																																																																																																																																																																																			1471	0	0	0	8378	65292	0	483	0	6335	64403	10	0	0	0	6589	0	0	0	2991	0	0	483	483	610	8864	21293	4389	34662	0	0	0.0948	0.1356	0.1257	0.0000	0.0000	0.0000	6106	483	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48578	64403	
243151																																																																																																																																																																																			58046	0	0	0	175934	860314	0	8320	0	70763	806818	176	0	0	0	76727	0	0	0	28654	0	0	7913	7913	20724	255492	52254	22512	537211	0	0	0.0853	0.1213	0.1088	0.0000	0.0000	0.0000	68814	7913	1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	632678	806818	
243375																																																																																																																																																																																			2611	0	0	650	0	26405	0	196	0	4911	27266	0	0	0	0	5107	0	0	0	0	0	0	196	196	0	13161	281	409	13159	0	0	0.1801	0.3205	0.3082	0.0000	0.0000	0.0000	4911	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15932	27266	
243414																																																																																																																																																																																			3347	0	0	0	18848	99610	0	698	0	12570	101745	16	0	0	0	12815	0	0	0	11469	0	0	698	698	3369	11584	15385	6037	69283	0	0	0.1191	0.1507	0.1425	0.0000	0.0000	0.0000	12117	698	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85031	101745	
243647																																																																																																																																																																																			2432	0	0	315	13856	32705	0	269	0	2817	32671	0	0	0	0	2978	0	0	0	0	0	0	227	227	529	16714	1670	650	13961	0	0	0.0842	0.1646	0.1517	0.0000	0.0000	0.0000	2751	227	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	18097	32671	
243870																																																																																																																																																																																			3909	0	0	318	4933	68616	0	690	0	6818	68348	0	0	0	0	7303	0	0	0	0	0	0	523	523	1472	14734	28404	1380	24647	0	0	0.0992	0.1754	0.1629	0.0000	0.0000	0.0000	6780	523	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	41628	68339	
243955																																																																																																																																																																																			3742	0	0	0	4138	16220	0	213	0	2493	16409	0	0	0	0	2492	0	0	0	90	0	0	107	107	1179	7214	1712	702	6221	0	0	0.1453	0.2943	0.2816	0.0000	0.0000	0.0000	2385	107	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	8468	16409	
244037																																																																																																																																																																																			1423	0	0	1040	28776	49016	0	196	0	5388	48347	0	0	0	0	5095	0	0	0	0	0	0	196	196	674	26651	6908	674	14459	0	0	0.1013	0.2192	0.2108	0.0000	0.0000	0.0000	4899	196	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23243	48347	
244149																																																																																																																																																																																			2646	0	0	7683	9540	111733	0	841	0	9150	107986	0	0	0	0	9430	0	0	0	0	0	0	841	841	1298	17333	29732	4855	63640	0	0	0.0799	0.1089	0.0992	0.0000	0.0000	0.0000	8589	841	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86620	107448	
244158																																																																																																																																																																																			4227	0	0	0	23470	96903	0	751	0	8783	92849	0	0	0	0	8552	0	0	0	7474	0	0	751	751	0	16009	14776	3129	65887	0	0	0.0844	0.1064	0.0971	0.0000	0.0000	0.0000	7801	751	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80339	92422	
244251																																																																																																																																																																																			9480	0	0	0	61834	195408	0	1334	0	14143	189886	0	0	0	0	14348	0	0	0	0	0	0	1334	1334	4644	82388	11628	9520	96953	0	0	0.0685	0.1201	0.1089	0.0000	0.0000	0.0000	13014	1334	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119504	189886	
244345																																																																																																																																																																																			30365	0	0	8391	230026	861670	0	8168	0	66160	857002	0	0	0	0	68253	0	0	0	15557	0	0	6609	6609	26562	209725	300766	28187	325261	0	0	0.0719	0.1295	0.1169				61644	6609	4464	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1559	527161	856950	
244907																																																																																																																																																																																			107977	0	0	13618	272566	3932968	599	38041	0	358878	3885561	51	0	0	0	303135	0	0	126	84398	0	0	34125	34724	112862	361791	1578146	99527	1825211	0	0	0.0706	0.1112	0.0985	0.0000	0.0000	0.0000	268411	34724	4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3916	2726079	3799812	
245016	15716	0	0	7940	8406	251822	0	3371	0	27302	251278		0	0	0	26982	0	0	0	0	0	0	2309	2309	4733	76575	20702	7607	150532	0	0	0.0992	0.1469	0.1343	0.0000	0.0000	0.0000	24673	2309	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	183664	248681	0	0	0	0	0	162627	0	0	0	7609	7609	0	4882	0	2727	0	0	2597	0	0	0	0	0	0	4396	11320	0	0	0	6940	0	1000	54	337	8015	0	0	0	0	0	0	0	0	0	0	20702	141925	0	0	0	0	0	10204	2597	0	0	0	-720	0	0	0	0	0	5300	0	594	0	4706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4733	82051	20702	157965	0	16410	10351	157965	184726	0	50300	50300	24673	0	15716					237332																																																									
245276																																																																																																																																																																																			12274	0	0	1221898	1367189	3424742	0	6632	0	184430	3520949	9238	0	0	0	230139	50000	0	0	0	-35637	0	6632	6632	440890	2224176	577476	71288	165151	7600	0	0.0636	0.2522	0.2450	0.0000	0.0000	0.0000	223507	6632	-3440	0	525000	150000	0	0	0	0	0	0	0	0	0	0	0	43750	202420	0	23694	0	0	912419	3520949	
245333	1087339	0	0	6137656	6044601	47407870	460	382432	0	3637280	45926551		0	0	106792	4405712	613528	17912	353087	5628764	-9310	680000	386770	1067230	1177718	13125403	5529305	2951555	27478049	234842	0	0.0731	0.1125	0.0852				3338482	1067230	32717	176652	5069020	1921876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231005	0	0	39177872	45651160	0	0	0	0	0	29902786	673577	673577	673577	2963987	2963987	89410	398542	0	2476035	0	0	275391	0	0	0	0	0	0	392660	694679	0	0	234000	5696395	203462	3799	55833	204229	5680382	32896	71261	0	0	234842	0	0	0	0	158405	5292947	24451434	106240	0	552	0	0	3622286	317754	346829	6148	0	97395	176544	0	24789	0	151755	12445	0	0	0	12445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2814382	0	0	0	2814382	0	60910	170095	1267128	13609644	5699400	33606243	0	2721929	2849700	33606243	39177872	0	654000	654000	3338482	0	1087339					47407870																																																									
245351																																																																																																																																																																																			3548	0	0	0	157898	224641	0	543	0	23347	224515	0	0	0	0	20686	0	0	15	4091	0	0	543	543	16948	145757	2588	6841	56687	4332	0	0.0901	0.2305	0.2244	0.0000	0.0000	0.0000	20143	543	2272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89745	223583	
245557																																																																																																																																																																																			15593	0	0	0	92254	298613	0	2438	0	22911	298651	0	0	0	0	24099	0	0	0	0	0	0	2243	2243	7401	76585	104916	9906	110550	688	0	0.0732	0.1344	0.1219	0.0000	0.0000	0.0000	21856	2243	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	179261	298651	
245566																																																																																																																																																																																			30441	0	0	0	53208	401879	0	5044	0	29693	384499	0	0	0	0	33490	0	0	4020	0	0	0	4052	4052	3580	88474	20042	13953	294423	20947	0	0.0766	0.1036	0.0911	0.0000	0.0000	0.0000	29438	4052	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992	323157	384499	
245856																																																																																																																																																																																			430	0	0	575	10111	22978	0	256	0	2274	23203	0	0	0	0	2307	0	0	0	266	0	0	154	154	280	12398	1328	817	9034	0	0	0.0928	0.1888	0.1762	0.0000	0.0000	0.0000	2153	154	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	12219	23203	
246022																																																																																																																																																																																			9999	0	0	0	32390	189024	0	1147	0	19663	181591	0	0	0	0	20522	0	0	60	14074	0	0	1147	1147	27888	32118	19670	3619	110037	2938	0	0.1067	0.1400	0.1322	0.0000	0.0000	0.0000	19375	1147	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146599	181591	
246134																																																																																																																																																																																			5018	0	0	11	52611	154099	0	838	0	13927	151388	0	0	0	0	12761	0	0	0	0	0	0	838	838	3035	51137	40112	9026	59958	0	0	0.0796	0.1412	0.1319	0.0000	0.0000	0.0000	11923	838	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90398	149821	
246237																																																																																																																																																																																			1972	0	0	5242	1598	25950	0	139	0	3969	26193	0	0	0	0	3484	0	0	0	182	0	0	139	139	751	9836	8297	446	6578	0	0	0.1308	0.2710	0.2602	0.0000	0.0000	0.0000	3345	139	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12856	25576	
246321																																																																																																																																																																																			8746	0	0	748	121319	387022	0	3651	0	34932	377280	0	0	0	0	43203	0	0	5839	11124	0	7000	3195	10195	45041	94420	40088	11396	208208	0	0	0.0875	0.1693	0.1294	0.0000	0.0000	0.0000	33008	10195	1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	255162	377280	
246451																																																																																																																																																																																			2568	0	0	0	13551	53522	0	391	0	3780	52409	0	0	0	0	4130	0	0	0	0	0	0	391	391	747	21190	8170	3158	23765	0	0	0.0713	0.1283	0.1161	0.0000	0.0000	0.0000	3739	391	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32201	52409	
246657																																																																																																																																																																																			11696	0	0	0	271075	447339	0	5897	0	41963	431049	0	0	0	0	37251	0	0	0	3167	0	0	2464	2464	14435	292067	7680	13424	130391	0	0	0.0815	0.1922	0.1795	0.0000	0.0000	0.0000	34787	2464	2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433	193765	426759	
246947																																																																																																																																																																																			1540	0	0	1385	22380	61532	0	384	0	6795	60098	59	0	0	0	6967	0	0	0	0	0	0	384	384	5363	19194	7349	3976	29663	0	0	0.1095	0.1873	0.1770	0.0000	0.0000	0.0000	6583	384	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37189	60098	
246956																																																																																																																																																																																			4049	0	0	570	36344	162595	0	1951	0	20992	165766	0	0	0	0	22070	0	0	0	0	0	0	1563	1563	4834	38369	7034	3671	113824	0	0	0.1239	0.1771	0.1645	0.0000	0.0000	0.0000	20507	1563	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	124650	165546	
