"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
77422																																																																																																																																																						0	0	22475	0	0	0	0	0	0	0	0	15135	14862	0	0	0	0	0	0	0	0	0	0	23548	23444	0	0	0	0	0	0	0	3072	1000	969	1009	2063	0	2029	8770	991	0	0	0	0	6792	811	0	10																									0	0	0	0	0	0	7403	7603	0	0	0	0	0	0	0	0	0	0	
77758																																																																																																																																																						0	0	38095	0	0	0	0	0	0	18370	18743	0	0	0	0	0	0	0	0	0	0	26227	26817	12828	13081	0	4150	4221	2257	2275	0	0	11719	0	0	3683	8035	7337	3465	4645	0	0	0	0	0	9423	0	2720	0																									0	0	0	0	0	0	2039	2017	2013	2090	5287	5393	0	0	0	0	1694	1763	
77851																																																																																																																																																						0	0	95357	0	0	0	0	0	0	0	0	6999	6981	0	0	0	0	0	0	0	0	0	0	115434	114277	0	0	0	30057	30334	2500	2465	4821	0	0	549	4526	5351	8645	18807	4810	10	1550	1	813	11788	33262	10717	13447																									0	5373	0	7319	0	0	4036	4196	0	0	41846	43228	0	0	0	0	0	0	
78036																																																																																																																																																						0	0	4110	0	0	0	0	4077	4110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4077	4110	0	0	0	0	0	0	0	4110	0	0	0	4110	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157																																																																																																																																																						0	0	1800	0	0	0	0	0	0	5000	5053	0	0	0	0	0	0	0	0	0	0	5000	5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78241																																																																																																																																																						0	0	6516	0	0	0	0	0	0	0	0	2582	2587	0	0	0	0	0	0	0	0	0	0	16262	16133	0	0	0	7334	7135	0	0	243	1	1	0	146	934	907	5262	2473	88	1470	2998	249	0	1605	0	0																									0	0	0	0	0	0	1416	1428	0	0	4929	4982	0	0	0	0	0	0	
78559																																																																																																																																																						0	0	1047	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2105	2145	0	0	0	0	0	0	0	16	0	0	5	0	0	0	0	0	100	190	9	0	1639	0	0	201																									0	0	0	0	0	0	286	291	0	0	1615	1648	0	0	0	0	0	0	
78858																																																																																																																																																						0	0	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47788	47905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6849	8412	4747	0	0	0	27897	0																									0	0	0	0	0	0	10210	10244	0	0	9704	9764	0	0	0	0	0	0	
79042																																																																																																																																																						0	0	29093	0	0	0	0	0	0	0	0	6500	6514	0	0	0	0	0	0	0	0	0	0	29144	29171	0	0	0	0	0	0	0	6514	0	0	3005	3509	0	0	0	0	0	0	365	0	0	0	22292	0																									0	0	0	0	0	0	0	0	0	0	354	365	0	0	0	0	0	0	
79127																																																																																																																																																						0	0	6138	0	0	0	0	0	0	0	0	2746	2817	0	0	0	0	0	0	0	0	55	56	11211	11539	0	55	56	4718	4838	0	0	704	0	0	0	360	1842	1615	3894	0	73	271	451	224	2863	0	0	0																									0	0	0	0	0	0	0	0	0	0	3747	3884	0	0	0	0	0	0	
79145																																																																																																																																																						0	0	30109	0	0	0	0	0	0	0	0	3745	3944	0	0	0	0	0	0	0	0	0	0	39935	40984	0	0	0	17226	17611	0	0	3564	0	0	287	2761	10989	4822	2696	0	87	430	971	38	10224	2595	0	5084																									0	0	0	0	0	0	0	0	0	0	13868	14345	0	0	0	0	0	0	
79257																																																																																																																																																						0	0	1863	0	0	0	0	0	0	0	0	1799	1863	0	0	0	0	0	0	0	0	85	86	1802	1866	0	85	86	0	0	0	0	465	0	0	201	264	828	655	0	0	0	3	0	0	0	0	0	0																									0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	
79855																																																																																																																																																						0	0	10798	0	0	0	0	0	0	0	0	10204	10287	0	0	0	0	0	0	0	0	675	675	11277	11374	0	675	675	533	540	0	0	5374	0	0	906	4468	5152	92	884	0	0	0	104	0	36	407	0	0																									0	0	0	0	0	0	33	36	0	0	507	511	0	0	0	0	0	0	
80020																																																																																																																																																						0	0	200	0	0	0	0	0	0	0	0	200	192	0	0	0	0	0	0	0	0	0	0	7014	7052	0	0	0	888	881	0	0	0	0	0	0	0	0	0	1073	0	0	0	442	0	3056	2481	0	0																									0	0	0	0	0	0	0	0	0	0	5926	5979	0	0	0	0	0	0	
80150																																																																																																																																																						0	0	28990	0	0	0	0	0	0	0	0	104469	101949	0	0	15050	12792	0	0	0	0	0	0	119519	114741	0	0	0	0	0	79820	76197	0	0	0	0	0	1006	25390	88345	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80431																																																																																																																																																						0	0	6734	0	0	0	0	0	0	539	539	1354	1354	0	0	0	0	0	0	0	0	539	539	20746	20870	0	0	0	7762	7668	1052	1052	102	0	0	0	252	331	756	7100	1122	0	552	4494	2139	3140	708	815	0																									0	0	0	0	0	0	3415	3473	0	0	7419	7560	0	0	0	0	0	0	
80552																																																																																																																																																						0	0	822	0	0	0	0	0	0	0	0	922	927	0	0	645	646	0	0	0	0	0	0	2699	2710	0	0	0	320	328	0	0	504	0	0	0	504	1265	133	0	0	0	0	0	451	358	0	0	0																									0	0	0	0	0	0	0	0	0	0	812	809	0	0	0	0	0	0	
80936																																																																																																																																																						0	0	8140	0	0	0	0	324	317	0	0	6335	6340	0	0	0	0	0	0	0	0	2365	2383	13228	13271	0	2365	2383	2239	2274	0	0	110	0	0	427	560	5642	3585	1082	0	0	152	0	0	4188	0	0	0																									0	0	0	0	0	0	7	8	0	0	4323	4332	0	0	0	0	0	0	
81429																																																																																																																																																						0	0	5031	0	0	0	0	0	0	0	0	2390	2360	0	0	0	0	0	0	0	0	0	0	14007	14272	0	0	0	5107	5177	367	380	1611	0	0	0	1401	0	634	5247	255	0	390	348	607	3964	1421	0	0																									0	0	0	0	0	0	0	0	0	0	6510	6735	0	0	0	0	0	0	
82033																																																																																																																																																						0	0	3431	0	0	0	0	0	0	0	0	4834	4937	0	0	0	0	0	0	0	0	0	0	27320	27378	0	0	0	7508	7248	0	0	0	0	0	0	0	0	0	6767	5418	3	32	2185	1068	675	8251	1323	1655																									0	0	0	0	0	0	1271	1284	0	0	10727	10931	0	0	0	0	0	0	
82257																																																																																																																																																						0	0	2253	0	0	0	0	0	0	0	0	2076	2138	0	0	0	0	0	0	0	0	0	0	6950	7096	0	0	0	1100	1126	1320	1370	597	0	0	432	164	1486	685	495	0	0	0	174	1129	1301	0	0	1229																									0	0	0	0	0	0	128	128	0	0	2453	2475	0	0	0	0	0	0	
82350																																																																																																																																																						0	0	3700	0	0	0	0	0	0	0	0	903	957	0	0	0	0	0	0	0	0	705	707	10602	10763	0	410	406	1628	1620	0	0	223	0	0	0	207	314	686	1668	112	17	20	111	0	5554	2779	0	0																									0	0	0	0	0	0	575	568	295	301	7496	7618	0	0	0	0	0	0	
82659																																																																																																																																																						0	0	1429	0	0	0	0	0	0	0	0	1255	1258	0	0	0	0	0	0	0	0	165	180	1691	1701	0	165	180	125	122	0	0	0	0	0	0	0	757	561	227	0	0	0	318	3	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	311	321	0	0	0	0	0	0	
83151																																																																																																																																																						0	0	5399	0	0	0	0	0	0	0	0	6484	6534	0	0	0	0	0	0	0	0	0	0	8347	8461	0	0	0	264	270	555	575	79	0	0	0	0	1813	4844	147	0	0	79	0	0	633	945	0	0																									0	0	0	0	0	0	0	0	0	0	1599	1657	0	0	0	0	0	0	
83236																																																																																																																																																						42140	42932	6090	0	0	0	0	0	0	3126	3242	0	0	0	0	0	0	0	0	0	0	45266	46174	0	0	0	0	0	0	0	0	0	16041	0	0	3003	13038	11122	15960	2143	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83311																																																																																																																																																						0	0	45649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360709	314948	0	0	0	13119	13629	0	0	4783	0	0	3340	1684	7224	1468	0	39430	44100	0	0	0	0	44362	27092	146248	0	0	0	0	0	0	442	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	442	0	0	3347	3349	0	0	81157	85113	0	0	0	0	0	0	
83357																																																																																																																																																						0	0	13979	2664	2693	0	0	0	0	0	0	15310	15312	0	0	0	0	0	0	0	0	0	0	20811	20815	0	0	0	1105	1078	4000	3957	2946	0	0	750	2196	2474	5008	8656	0	0	0	0	120	1292	320	0	0																									0	0	0	0	0	0	747	738	0	0	985	994	0	0	0	0	0	0	
83375																																																																																																																																																						0	0	45536	0	0	0	0	8557	8400	0	0	1275	1320	0	0	393	366	0	0	0	0	34785	34397	66347	66407	0	14037	14181	21037	21229	776	790	1002	2464	1889	7700	1702	5815	3891	23646	2598	1413	47	1953	1672	10807	5534	24010	8515																									0	0	0	0	0	0	85	91	5068	5323	15795	16267	0	0	0	0	5934	6121	
83638	0	0	1007174	25879	25868	0	0	186125	182309	0	0	6050	5966	9151	8456	49787	50142	0	0	190360	190000	47675	48040	2112004	2134747	0	29829	30581	4660	4610	0	0	73616	49739	49739	492	50000	213402	9467	56126	168387	0	810	3378	9965	154885	1217563	538	247670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543761	559469	8695	9003	808075	818436	0	0	0	0	0	0	233728	235304	0	0	0	0	0	0	13840	12904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				25868																	47674			2134746		29829			4610					49739																																																									
83834																																																																																																																																																						0	0	11815	0	0	0	0	0	0	0	0	10710	10803	0	0	0	0	0	0	0	0	0	0	20537	20889	0	0	0	3968	4074	1848	1852	3393	0	0	0	2425	8470	2909	1073	0	11	975	2831	990	1168	0	37	0																									0	0	0	0	0	0	22	23	0	0	5801	5952	0	0	0	0	0	0	
83852																																																																																																																																																						0	0	460	1714	1764	0	0	2338	2385	0	0	8668	8952	0	0	0	0	0	0	0	0	0	0	15034	15485	0	0	0	800	817	0	0	1268	0	0	962	1260	1237	4003	5032	1423	0	451	0	372	671	73	0	0																									0	0	0	0	0	0	359	372	0	0	1155	1195	0	0	0	0	0	0	
83955																																																																																																																																																						0	0	308	0	0	0	0	0	0	2163	2172	3411	3434	0	0	0	0	0	0	0	0	3835	3879	5192	5225	0	1670	1705	1781	1791	0	0	2480	0	0	700	1780	3635	2022	921	0	2	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	
84046																																																																																																																																																						0	0	13921	0	0	0	0	0	0	0	0	3787	3819	0	0	7700	7232	0	0	0	0	0	0	24269	24026	0	0	0	4875	4801	500	495	150	0	0	622	150	605	2564	11634	277	325	983	621	0	4329	1916	0	0																									0	0	0	0	0	0	0	0	0	0	7907	8174	0	0	0	0	0	0	
84055																																																																																																																																																						0	0	2283	0	0	0	0	0	0	0	0	1071	1116	0	0	0	0	0	0	0	0	0	0	7129	7341	0	0	0	1520	1558	0	0	586	0	0	0	497	607	922	648	0	0	89	233	781	3564	0	0	0																									0	0	0	0	0	0	292	305	0	0	4246	4362	0	0	0	0	0	0	
84251																																																																																																																																																						0	0	800	0	0	0	0	0	0	800	805	0	0	0	0	0	0	0	0	0	0	800	805	0	0	0	0	0	0	0	0	0	100	0	0	0	100	700	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84345																																																																																																																																																						0	0	9807	0	0	0	0	0	0	0	0	3212	3322	0	0	0	0	0	0	0	0	0	0	12136	12408	0	0	0	4791	4824	1183	1226	2135	0	0	355	1384	1367	2129	2910	0	0	816	1266	789	0	1391	0	0																									0	0	0	0	0	0	0	0	0	0	4133	4262	0	0	0	0	0	0	
84541																																																																																																																																																						0	0	45162	0	0	0	0	0	0	0	0	4604	4632	0	0	2506	2521	0	0	0	0	34869	35522	35304	29869	0	34869	35522	0	0	3604	3628	7612	0	0	5339	3879	11062	10877	18105	900	35	1523	963	1895	1995	725	4221	988																									0	0	0	0	0	0	699	732	0	0	6248	6403	0	0	0	0	0	0	
84804																																																																																																																																																						0	0	8307	0	0	0	0	0	0	0	0	2207	2333	0	0	2241	2281	0	0	0	0	49	49	10242	10588	0	49	49	5794	5974	0	0	679	0	0	49	630	3742	3849	2367	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85043																																																																																																																																																						0	0	2903	3392	3366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392	3366	0	0	0	0	0	0	0	908	0	0	301	606	1995	0	464	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85052																																																																																																																																																						0	0	8165	0	0	264	266	85	83	1790	1778	0	0	0	0	0	0	0	0	0	0	24312	24595	10439	10450	0	753	726	100	94	0	0	0	24	21	347	1	0	0	2438	199	1946	3493	721	262	3618	21241	109	366																									0	0	0	0	18121	18373	9906	9906	3185	3251	64	69	0	0	0	0	199	201	
85258																																																																																																																																																						0	0	9080	2602	2668	0	0	0	0	0	0	3205	3268	0	0	0	0	0	0	0	0	5717	5721	6666	6818	0	5717	5721	0	0	0	0	2778	0	0	0	2482	4414	881	3691	208	0	288	244	327	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	859	882	0	0	0	0	0	0	
85454																																																																																																																																																						0	0	8519	0	0	0	0	0	0	0	0	9000	9021	0	0	0	0	0	0	0	0	1930	1972	14781	14862	0	1930	1972	5781	5841	2900	2870	1820	0	0	490	1330	1581	2541	10850	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85856																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	112	112	0	0	0	0	0	0	0	0	0	0	1854	1877	0	0	0	639	631	112	112	179	0	0	0	127	0	185	233	198	221	230	0	70	175	352	78	2																									0	0	0	0	0	0	356	363	0	0	669	691	0	0	0	0	0	0	
85931																																																																																																																																																						0	0	22866	0	0	0	0	18	18	0	0	7001	7051	0	0	0	0	0	0	0	0	23389	25098	27882	28527	0	23389	25098	1765	1808	2000	2007	3895	0	0	26	3535	11128	4364	11408	1805	770	1827	1984	1095	2735	9982	1257	0																									0	0	0	0	0	0	534	535	0	0	17352	17858	0	0	0	0	0	0	
86349																																																																																																																																																						0	0	10740	0	0	0	0	0	0	0	0	16884	17064	0	0	0	0	0	0	0	0	0	0	21357	21639	0	0	0	147	152	2500	2500	4943	0	0	502	3053	2141	6139	5381	0	0	1387	0	0	2973	63	0	0																									0	0	0	0	0	0	61	63	0	0	4265	4360	0	0	0	0	0	0	
86358																																																																																																																																																						0	0	6301	0	0	0	0	0	0	0	0	14240	14195	0	0	0	0	0	0	0	0	0	0	19473	19375	0	0	0	5233	5180	0	0	1063	0	0	145	918	4095	5240	8366	611	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86527																																																																																																																																																						0	0	332370	0	0	0	0	0	0	0	0	52714	52104	2883	2883	1376	1414	0	0	0	0	116405	116405	240306	238692	0	0	0	27951	28267	20298	19939	2319	0	0	17243	1119	12504	9543	50512	15710	0	7043	764	12385	115977	13566	31419	67312																									624	7535	624	7793	0	0	22052	22535	95451	95451	31271	31749	0	0	0	0	3643	3643	
86554																																																																																																																																																						0	0	2766	0	0	0	0	47	47	0	0	1433	1449	0	0	300	278	0	0	0	0	0	0	14729	14805	0	0	0	5077	5063	200	200	1152	125	24	119	966	692	1067	3246	746	8	353	89	537	1325	4059	1500	74																									0	0	0	0	0	0	312	317	0	0	5886	6053	0	0	0	0	0	0	
87047																																																																																																																																																						0	0	107	1085	1077	0	0	0	0	0	0	12994	13405	0	0	0	0	0	0	0	0	0	0	36094	36816	0	0	0	22015	22334	0	0	13830	0	0	3737	10093	12182	2855	7949	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87159																																																																																																																																																						0	0	31463	0	0	0	0	0	0	0	0	23434	23808	0	0	0	0	0	0	0	0	2156	2214	68493	69335	0	2156	2214	19805	20167	9457	9853	6014	0	0	1606	4122	4061	10387	25724	230	2887	3947	793	132	5273	2216	3409	6704																									0	0	0	0	0	0	0	0	0	0	15143	15248	0	0	0	0	0	0	
87234																																																																																																																																																						0	0	52861	0	0	0	0	0	0	1000	1021	36304	36174	0	0	0	0	0	0	0	0	23042	23755	86698	85272	0	22042	22734	45744	44507	0	0	3198	0	0	735	2463	12584	12886	56858	18197	0	0	0	0	4591	0	0	0																									0	0	0	0	0	0	4650	4591	0	0	0	0	0	0	0	0	0	0	
87476																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87533																																																																																																																																																						0	0	9314	0	0	0	0	212	219	0	0	22811	23735	0	0	0	0	0	0	0	0	0	0	26300	27317	0	0	0	830	841	0	0	3080	0	0	2757	323	4500	5541	11674	0	0	0	0	0	2522	0	0	0																									0	0	0	0	0	0	0	0	0	0	2447	2522	0	0	0	0	0	0	
88240																																																																																																																																																						0	0	5703	0	0	0	0	0	0	0	0	10344	10433	0	0	3464	3316	0	0	0	0	0	0	23764	23743	0	0	0	8899	8925	2150	2136	662	0	0	410	662	3253	5517	12277	555	0	117	0	0	226	726	0	0																									0	0	0	0	0	0	492	495	0	0	565	574	0	0	0	0	0	0	
88259																																																																																																																																																						0	0	4326	0	0	0	0	0	0	0	0	4254	4263	0	0	0	0	0	0	0	0	0	0	7765	7778	0	0	0	3041	3063	2000	1998	757	0	0	757	0	3070	958	2541	0	0	0	0	0	0	0	452	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88352																																																																																																																																																						0	0	3327	0	0	0	0	0	0	0	0	2111	2211	0	0	0	0	0	0	0	0	0	0	31666	32471	0	0	0	11279	11440	0	0	346	0	0	250	96	115	1457	11733	0	224	796	7314	1232	0	9253	0	0																									0	0	0	0	0	0	0	0	0	0	18276	18820	0	0	0	0	0	0	
88455																																																																																																																																																						0	0	33060	0	0	0	0	1981	2034	0	0	2276	2279	0	0	2688	2698	0	0	0	0	14661	14792	26953	27051	0	11136	11178	2516	2503	0	0	4826	0	0	5120	1726	1885	4384	5422	2137	198	247	2089	665	8682	3024	3808	2325																									0	0	0	0	3525	3614	1675	1706	0	0	9717	9698	0	0	0	0	0	0	
88530																																																																																																																																																						0	0	16635	0	0	11	11	0	0	0	0	17816	18002	0	0	0	0	0	0	0	0	11	11	21732	22054	0	0	0	3517	3530	0	0	8485	0	123	3022	8954	8209	1337	74	0	0	0	0	0	346	0	0	0																									0	0	0	0	0	0	0	0	0	0	399	399	0	0	0	0	0	0	
88950																																																																																																																																																						0	0	1572	0	0	0	0	0	0	0	0	1900	1916	0	0	0	0	0	0	0	0	0	0	2726	2745	0	0	0	826	829	0	0	171	0	0	126	45	630	1518	426	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89032																																																																																																																																																						0	0	23134	0	0	22	21	0	0	0	0	23195	23894	0	0	0	0	0	0	0	0	8712	8841	23195	23894	342	6290	6370	0	0	0	0	9396	0	0	1137	8277	17390	1271	2127	0	0	4	0	0	2396	0	0	0																									0	0	0	0	4	4	0	0	2396	2446	0	0	0	0	0	0	0	0	
89135																																																																																																																																																						0	0	5695	0	0	0	0	0	0	0	0	6553	6663	0	0	0	0	0	0	0	0	0	0	14159	14363	0	0	0	1105	1102	0	0	251	0	0	252	0	2051	1554	3909	0	3	732	0	0	5380	482	0	0																									0	0	0	0	0	0	485	482	0	0	6016	6116	0	0	0	0	0	0	
89162																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89751																																																																																																																																																						0	0	55247	0	0	0	0	0	0	0	0	8892	8954	0	0	0	0	0	0	0	0	0	0	131098	131904	0	0	0	66589	66423	0	0	9610	0	0	0	7820	17469	10947	34825	4316	0	2206	3455	2043	16240	7400	17821	7363																									0	0	0	0	0	0	1108	1112	0	0	29599	30231	0	0	0	0	0	0	
89854																																																																																																																																																						0	0	3652	0	0	0	0	0	0	0	0	1921	1926	0	0	0	0	0	0	0	0	3430	3508	2173	2181	0	3430	3508	0	0	0	0	431	0	0	0	431	1742	1611	1572	0	98	157	0	0	0	0	0	0																									0	0	0	0	0	0	194	197	0	0	58	58	0	0	0	0	0	0	
89957																																																																																																																																																						0	0	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11428	11606	0	0	0	5848	5884	0	0	151	0	0	151	0	404	120	5209	0	0	0	2319	0	2585	818	0	0																									0	0	0	0	0	0	286	293	0	0	5294	5429	0	0	0	0	0	0	
90047																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	750	780	0	0	0	0	0	0	0	0	359	359	9507	9649	0	357	357	1312	1280	750	780	146	0	0	0	98	377	457	1485	0	218	916	1110	1014	607	2105	1122	499																									0	0	0	0	0	0	3500	3568	2	2	2339	2400	0	0	0	0	0	0	
90328																																																																																																																																																						0	0	15055	0	0	0	0	10387	10556	0	0	12555	12354	0	0	0	0	0	0	0	0	2551	2593	42338	42305	0	2551	2593	7553	7335	425	440	399	69	21	0	399	1221	783	26548	3845	0	0	3085	335	3906	1697	2171	846																									0	0	0	0	0	0	1240	1286	0	0	7600	7736	0	0	0	0	0	0	
90337																																																																																																																																																						0	0	2121	0	0	0	0	0	0	0	0	16515	16394	0	0	0	0	0	0	0	0	0	0	17539	17421	0	0	0	0	0	0	0	758	0	0	759	0	0	2002	12840	793	36	928	0	0	0	0	63	0																									0	0	0	0	0	0	960	962	0	0	2	2	0	0	0	0	0	0	
90467																																																																																																																																																						0	0	7364	0	0	0	0	0	0	0	0	12265	12554	0	0	27110	27233	0	0	0	0	6404	6604	39375	39787	0	6404	6604	0	0	0	0	11967	0	0	1006	10961	15180	18167	877	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90645																																																																																																																																																						0	0	4030	0	0	0	0	0	0	8505	8637	13521	13592	0	0	0	0	0	0	0	0	8959	9104	16527	16581	0	454	467	3006	2989	0	0	1004	0	0	500	504	6063	18473	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90739																																																																																																																																																						0	0	6615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12379	12583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	127	2452	1333	0	0	6016	2308																									0	0	0	0	0	0	0	0	0	0	4155	4259	0	0	0	0	0	0	
91156																																																																																																																																																						0	0	58382	0	0	0	0	0	0	0	0	28068	28174	0	0	432	432	0	0	0	0	0	0	81806	82483	0	0	0	26035	26165	0	0	5102	0	0	1865	4085	9904	4606	32961	1766	0	0	0	1016	1273	17916	4887	1769																									0	0	0	0	0	0	4159	4266	0	0	15798	15941	0	0	0	0	0	0	
91259																																																																																																																																																						0	0	8962	0	0	0	0	0	0	0	0	12738	12749	0	0	0	0	0	0	0	0	0	0	16643	16691	0	0	0	3108	3125	687	725	267	0	0	865	126	972	1908	11801	202	0	0	0	0	0	360	0	457																									0	0	0	0	0	0	0	0	0	0	347	360	0	0	0	0	0	0	
91615																																																																																																																																																						0	0	8870	0	0	0	0	0	0	0	0	2520	2532	0	0	0	0	0	0	0	0	0	0	20284	20121	0	0	0	11204	10967	500	494	945	0	0	0	945	1047	852	10656	0	494	0	192	138	3371	2426	0	0																									0	0	0	0	0	0	3317	3322	0	0	3243	3300	0	0	0	0	0	0	
