"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
709602	0	0	0	0	0	0	0	0	3681	4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709639	0	0	0	0	0	0	0	0	880	2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709648	0	0	0	0	0	0	0	0	50	3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709675	0	0	0	0	0	0	0	0	145	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709956	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710176	0	0	0	0	0	0	0	2000	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710251	0	0	0	0	0	0	0	0	1486	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710859	0	0	0	0	0	0	0	0	1320	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711472																																																																																
711520	0	0	0	0	0	0	0	0	1027	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711548	0	0	0	0	0	0	0	0	32	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711801	0	0	0	0	0	0	0	0	29	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712031	0	0	0	0	0	0	0	0	1639	12558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712059	0	0	0	0	0	0	0	0	1168	16733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712648	0	0	0	0	0	0	0	0	41	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712956	0	0	0	0	0	0	0	0	397	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713047	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713140	0	0	0	0	0	0	0	0	75	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713252	0	0	0	0	0	0	0	0	1329	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714437	0	0	0	0	0	0	0	0	38	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714839	0	0	0	0	0	0	0	5000	1444	2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714978	0	0	0	0	0	0	0	0	1117	2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715032	0	0	0	0	0	0	0	0	64	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715144	0	0	0	0	0	0	0	0	1232	4237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715340	0	0	0	0	0	0	0	0	0	3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715630	0	0	0	0	0	0	0	0	1011	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716413	0	0	0	0	0	0	0	0	2564	4174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716655	0	0	0	0	0	0	0	64410	3638	9059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716833	0	0	0	0	0	0	0	0	9615	45533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716851	0	0	0	0	0	0	0	0	460	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717232	0	0	0	0	0	0	0	0	147	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717513	0	0	0	0	0	0	0	5000	456	3818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717737	0	0	0	0	0	0	0	0	3693	42258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717867	0	0	0	0	0	0	0	0	0	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717924	0	0	0	0	0	0	0	0	4709	21735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718079	0	0	0	0	0	0	0	0	567	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718145	0	0	0	0	0	0	0	20000	1283	2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718538	0	0	0	0	0	0	0	100	1242	4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718547	0	0	0	0	0	0	0	0	947	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718556	0	0	0	0	0	0	0	0	297	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718930	0	0	0	0	0	0	0	0	3493	3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719030	0	0	0	0	0	0	0	0	156	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719441	0	0	0	0	0	0	0	0	2171	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719610	0	0	0	0	0	0	0	0	1006	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719656	0	0	0	0	0	0	0	0	2293	6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719955	0	0	0	0	0	0	0	0	210	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
719964	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720166	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720344	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720746	0	0	0	0	0	0	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
720951	0	0	0	0	0	0	0	0	264	3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
721350	0	0	0	0	0	0	0	0	49	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
721659	0	0	0	0	0	0	0	0	102	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
721752	0	0	0	0	0	0	0	0	539	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
721949	0	0	0	0	0	0	0	0	3002	9577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
722227	0	0	0	0	0	0	0	0	64	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
722432	0	0	0	0	0	0	0	0	510	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
722544	0	0	0	0	0	0	0	0	2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
722816	0	0	0	0	0	0	0	0	2436	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723112																																																																																
723158	0	0	0	0	0	0	0	0	210	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723550	0	0	0	0	0	0	0	0	22	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723653	0	0	0	0	0	0	0	0	1024	2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723710	0	0	0	0	0	0	0	0	1130	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723822	0	0	0	0	0	0	0	0	1335	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
723868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724230	0	0	0	0	0	0	0	0	2878	2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724351	0	0	0	0	0	0	0	0	460	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724548	0	0	0	0	0	0	0	0	774	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724744	0	0	0	0	0	0	0	0	355	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724847	0	0	0	0	0	0	0	0	0	5999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
724940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
725376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
725732																																																																																
725741	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
725844	0	0	0	0	0	0	0	0	10	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
725853	0	0	0	0	0	0	0	0	414	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
726234	0	0	0	0	0	0	0	0	31761	3460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
726355	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
726458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
726953	0	0	0	0	0	0	0	0	9727	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
727156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
727343	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
727455	0	0	0	0	0	0	0	4627	10397	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
727530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
728452	0	0	0	0	0	0	0	0	1249	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
728742	0	0	0	0	0	0	0	0	1786	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
728948	0	0	0	0	0	0	0	0	5314	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
728957	0	0	0	0	0	0	0	0	526	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729011	0	0	0	0	0	0	0	0	351	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729057	0	0	0	0	0	0	0	0	2195	3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729132																																																																																
729310	0	0	0	0	0	0	0	0	5698	5559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729459	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729842	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
729945	0	0	0	0	0	0	0	0	0	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
730446	0	0	0	0	0	0	0	0	222	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
730745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
730754	0	0	0	0	0	0	0	2890	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
730857	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
731050	0	0	0	0	0	0	0	0	196	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
731247	0	0	0	0	0	0	0	0	13069	64279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
731957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732178	0	0	0	0	0	0	0	18450	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732253	0	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0							
732459	0	0	0	0	0	0	0	5200	101	2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732758	0	0	0	0	0	0	0	0	3152	24378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732918	0	0	0	0	0	0	0	0	1904	13614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732945	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
732954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733054	0	0	0	0	0	0	0	0	2560	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733540	0	0	0	0	0	0	0	0	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733755	0	0	0	0	0	0	0	0	96	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
733951	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734051	0	0	0	0	0	0	0	0	773	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734248	0	0	0	0	0	0	0	0	229	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734350	0	0	0	0	0	0	0	5000	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734538	0	0	0	0	0	0	0	0	1377	38151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734613	0	0	0	0	0	0	0	0	1435	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734855	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
734949	0	0	0	0	0	0	0	0	179	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735142	0	0	0	0	0	0	0	0	458	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735441	0	0	0	0	0	0	0	0	192	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735656	0	0	0	0	0	0	0	0	45	7978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735768	0	0	0	0	0	0	0	0	1222	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
735852	0	0	0	0	0	0	0	0	712	25182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736206	0	0	0	0	0	0	0	0	35432	5891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736448	0	0	0	0	0	0	0	420	5162	2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736550	0	0	0	0	0	0	0	0	538	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736662	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
736877	0	0	0	0	0	0	0	0	0	12561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
737548	0	0	0	0	0	0	0	0	2725	5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
737632	0	0	0	0	0	0	0	0	293	5262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
737753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738013	0	0	0	0	0	0	0	29100	148	3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738040	0	0	0	0	0	0	0	0	4520	4552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738143	0	0	0	0	0	0	0	0	700	8026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738255	0	0	0	0	0	0	0	0	247	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738303	0	0	0	0	0	0	0	0	5981	5160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738611	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														TOWN OF PINE PLAINS							
738657	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
738769	0	0	0	0	0	0	0	0	2613	13822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739346	0	0	0	0	0	0	0	0	169	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739355	0	0	0	0	0	0	0	0	224	4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739430	0	0	0	0	0	0	0	0	707	2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739560	0	0	0	0	0	0	0	500	2759	38756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739832	0	0	0	0	0	0	0	0	1378	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739850	0	0	0	0	0	0	0	0	110	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
740249	0	0	0	0	0	0	0	0	602	2740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
740258	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741068	0	0	0	0	0	0	0	0	485	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741152	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741330	0	0	0	0	0	0	0	0	24599	26136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741648	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741657	0	0	0	0	0	0	0	3100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741844	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741871	0	0	0	0	0	0	0	0	111585	290739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
741956	0	0	0	0	0	0	0	0	433	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742056	0	0	0	0	0	0	0	0	1072	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742355	0	0	0	0	0	0	0	0	875	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742542	0	0	0	0	0	0	0	0	2177	1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742560																																																																																
742636	0	0	0	0	0	0	0	0	899	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742944	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743679	0	0	0	0	0	0	0	21561	1918	3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743857	0	0	0	0	0	0	0	0	563	7821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743950	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744144	0	0	0	0	0	0	0	0	769	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744238	0	0	0	0	0	0	0	0	6	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744256	0	0	0	0	0	0	0	0	2736	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744854	0	0	0	0	0	0	0	0	1727	2531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745150	0	0	0	0	0	0	0	0	320	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745347	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745570	0	0	0	0	0	0	0	0	3314	5843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745646	0	0	0	0	0	0	0	0	225	2674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746054	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746157	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746223	0	0	0	0	0	0	0	0	611	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746429	0	0	0	0	0	0	0	2750	528	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746513	0	0	0	0	0	0	0	0	2024	21223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746755	0	0	0	0	0	0	0	0	34	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746942	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747051	0	0	0	0	0	0	0	0	268	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747257	0	0	0	0	0	0	0	0	1211	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747846	0	0	0	0	0	0	0	0	1042	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748254	0	0	0	0	0	0	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748357	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748441	0	0	0	0	0	0	0	0	239	3847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748964	0	0	0	0	0	0	0	0	1349	4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749046	0	0	0	0	0	0	0	0	1368	9201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749242	0	0	0	0	0	0	0	0	46035	69874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
