"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
776369																																																																																																																																																																																																	10118	0	0	5576	38127	88862	0	314	0	7046	87449	0	0	0	0	7641	0	0	0	0	0	0	314	314	9369	43782	7071	5176	29360	0	0	0.0838	0.1832	0.1756	0.0000	0.0000	0.0000	7327	314	-281	0	0	0	0	0	0	0	0	
776547																																																																																																																																																																																																	8563	0	0	0	24722	124589	0	154	0	12371	125667	0	0	0	0	12475	0	0	746	0	0	0	155	155	8983	30945	50083	1347	34654	0	0	0.0980	0.1882	0.1859	0.0000	0.0000	0.0000	12320	155	51	0	0	0	0	0	0	0	0	
776659																																																																																																																																																																																																	9943	0	0	1	13493	165125	0	1882	0	14043	162337	0	0	0	0	15062	0	0	0	3858	0	0	1508	1508	3694	41432	22151	12065	99241	0	0	0.0835	0.1252	0.1127	0.0000	0.0000	0.0000	13554	1508	489	0	0	0	0	0	0	0	0	
776734																																																																																																																																																																																																	3115	0	0	2010	13869	54066	0	587	0	3888	54643	0	0	0	0	4391	0	0	0	905	0	0	446	446	6211	10766	8055	2668	29511	0	0	0.0722	0.1220	0.1096	0.0000	0.0000	0.0000	3945	446	-57	0	0	0	0	0	0	0	0	
776752																																																																																																																																																																																																	1774	0	0	0	1981	31874	0	860	0	2314	31912	0	0	0	0	2628	0	0	0	0	0	0	328	328	293	5294	3870	1117	23263	0	0	0.0721	0.1021	0.0894	0.0000	0.0000	0.0000	2300	328	14	0	0	0	0	0	0	0	0	
777254																																																																																																																																																																																																	2193	0	0	2938	7365	46289	0	1170	0	4428	47121	0	0	0	0	4527	0	0	0	0	0	0	391	391	493	12131	11375	1322	23168	0	0	0.0882	0.1484	0.1356	0.0000	0.0000	0.0000	4136	391	67	0	0	0	0	0	0	0	0	
777366	65202	0	0	753	60074	730409	0	10857	0	62506	733874	3037	0	0	0	67786	0	0	1138	44982	0	0	7123	7123	27509	108880	121000	39759	483585	0	0	0.082661	0.119805	0.107216	0.000000	0.000000	0.000000	60663	7123	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3998	565802	733874	0	0	0	0	0	567165	0	0	0	25	25	0	25	0	0	0	0	0	0	0	0	0	0	0	26933	38234	35	0	0	753	0	0	292	0	59682	100	0	0	0	0	0	0	0	0	2474	120900	443791	0	0	0	0	0	45072	0	576	4737	0	-10565	569	0	440	0	129	607	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	135	0	0	0	135	523	523	0	0	0	523	22491	20039	0	0	2452	0	0	0	47548	109345	121000	487431	0	21869	60500	487431	569800	0	3000	3000	60663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51265			753	60074	723261																																											
777441																																																																																																																																																																																																	6283	0	0	0	12476	57439	0	540	0	5950	59471	0	0	0	0	6250	0	0	128	1648	0	0	475	475	841	17001	12303	1383	27548	0	0	0.097106	0.164808	0.152282	0.000000	0.000000	0.000000	5775	475	175	0	0	0	0	0	0	0	0	
777553																																																																																																																																																																																																	6555	0	0	416	15541	59394	0	377	0	6227	60318	0	0	0	0	6512	0	0	0	121	0	0	377	377	966	24160	12439	1343	22114	0	0	0.1017	0.1960	0.1846	0.0000	0.0000	0.0000	6135	377	92	0	0	0	0	0	0	0	0	
777870																																																																																																																																																																																																	31223	0	0	129	2972	186827	0	947	0	20724	185499	2476	0	0	0	21679	1050	0	0	0	0	0	947	947	2085	33011	67995	10577	84704	0	0	0.1118	0.1723	0.1648	0.0000	0.0000	0.0000	20732	947	-25	0	0	0	0	0	0	0	0	
777964																																																																																																																																																																																																	1587	0	0	0	205	13229	0	184	0	994	12851	0	0	0	0	1112	0	0	0	0	0	0	122	122	272	1541	4335	233	7262	0	0	0.0770	0.1149	0.1023	0.0000	0.0000	0.0000	990	122	4	0	0	0	0	0	0	0	0	
778466																																																																																																																																																																																																	28198	0	0	5	230773	986028	0	8501	0	79413	982319	0	0	0	0	85980	0	0	13543	20978	0	0	8746	8746	130154	152883	24409	33747	684904	0	0	0.078624	0.112626	0.101170	0.000000	0.000000	0.000000	77234	8746	2179	0	0	0	0	0	0	0	0	
778738																																																																																																																																																																																																	25224	0	0	0	125945	623365	0	6019	0	68788	637128	0	0	0	0	74666	0	0	7	0	0	0	4994	4994	132216	88833	56112	24127	353411	11424	0	0.109885	0.187373	0.174840	0.000000	0.000000	0.000000	69672	4994	-4006	0	0	0	0	0	0	0	0	
779016																																																																																																																																																																																																	6094	0	0	0	59947	284544	0	2104	0	29000	279821	0	0	0	921	30377	0	0	0	6726	0	0	2104	2104	4472	69697	60684	16343	150697	250	0	0.101042	0.147528	0.137310	0.000000	0.000000	0.000000	28273	2104	719	0	0	0	0	0	0	0	0	
779351																																																																																																																																																																																																	37798	0	0	16432	156039	1111617	0	12200	0	128246	1198223	0	0	0	0	123292	111876	0	0	190894	0	0	11513	11513	66414	256332	73581	81558	710333	21543	0	0.0945	0.1341	0.1216	0.0000	0.0000	0.0000	111779	11513	1063	0	0	0	0	0	0	0	0	
779360																																																																																																																																																																																																	5351	0	0	0	70143	327963	0	3020	0	31806	330707	0	0	0	0	33657	0	0	200	26	0	0	2992	2992	16704	78298	23074	13893	211784	566	0	0.0927	0.1406	0.1281	0.0000	0.0000	0.0000	30665	2992	1116	0	0	0	0	0	0	0	0	
779539																																																																																																																																																																																																	52927	0	0	99427	79663	1165187	0	15556	0	192217	1200148	0	0	0	0	121632	28518	0	9284	132464	0	0	10527	10527	141781	125482	169212	70453	663159	13936	680	0.099271	0.145345	0.132765	0.000000	0.000000	0.000000	111105	10527	178	0	0	0	0	0	0	0	0	
779641																																																																																																																																																																																																	3438	0	0	0	5367	41111	0	321	0	6988	41806	0	0	0	0	7114	0	0	0	0	0	0	321	321	364	8105	16880	1124	15888	0	0	0.1625	0.2742	0.2618	0.0000	0.0000	0.0000	6793	321	195	0	0	0	0	0	0	0	0	
779650																																																																																																																																																																																																	28235	0	0	4353	0	208930	0	1767	0	18303	208481	0	0	0	0	19490	0	0	437	3870	0	0	1767	1767	2262	28650	50629	6744	128576	0	0	0.0852	0.1202	0.1093	0	0	0	17723	1767	0	0	0	0	0	0	0	0	0	
779968																																																																																																																																																																																																	55988	0	0	0	156830	775767	0	11938	0	89720	765152	4897	0	0	0	96375	0	0	0	18487	0	0	7357	7357	103597	127545	16572	9437	538821	0	0	0.116340	0.165053	0.152453	0.000000	0.000000	0.000000	89018	7357	702	0	0	0	0	0	0	0	0	
780049																																																																																																																																																																																																	3844	0	0	6188	9502	71374	0	622	0	6727	71659	0	0	0	0	7160	0	0	0	0	0	0	622	622	979	14080	8643	4310	48588	0	0	0.091238	0.106546	0.097290	0.000000	0.000000	0.000000	6538	622	189	0	0	0	0	0	0	0	0	
780218																																																																																																																																																																																																	19059	0	0	0	132131	608114	0	3797	0	61062	613365	0	0	0	0	56673	0	0	87	11590	0	0	3797	3797	2896	123288	92838	24721	384396	343	0	0.0873	0.1225	0.1143	0.0000	0.0000	0.0000	52876	3797	597	0	0	0	0	0	0	0	0	
780263																																																																																																																																																																																																	25208	0	0	10795	29587	165995	0	1129	0	21897	167516	0	0	0	0	22595	0	0	0	12245	0	0	1129	1129	26667	42952	10700	7488	86153	273	0	0.1281	0.2124	0.2018	0.0000	0.0000	0.0000	21466	1129	431	0	0	0	0	0	0	0	0	
780562																																																																																																																																																																																																	12390	0	0	24230	40888	224327	0	3112	0	23813	229795	0	0	0	0	26073	0	0	850	0	193	0	1775	1775	65500	19384	7440	46055	134970	0	0	0.105738	0.184100	0.171567	0.000000	0.000000	0.000000	24298	1775	134	393	0	0	0	0	0	0	0	
780722																																																																																																																																																																																																	9592	0	0	8013	20374	437226	32	3060	0	34682	435390	14097	0	0	0	37545	0	0	0	12675	0	0	3060	3092	3731	56222	133034	23754	246965	0	0	0.0791	0.1124	0.1032	0.0000	0.0000	0.0000	34453	3092	206	0	0	0	0	0	0	0	0	
780955																																																																																																																																																																																																	2071	0	0	0	17474	133032	0	1183	0	13383	132700	0	0	0	0	11826	0	0	291	1919	0	0	1183	1183	1181	21911	22867	7033	86157	0	0	0.0818	0.1147	0.1033	0.0000	0.0000	0.0000	10643	1183	221	0	0	0	0	0	0	0	0	
781028																																																																																																																																																																																																	34267	0	0	130113	177551	1297974	1	12185	0	147408	1362749	0	0	0	0	124114	0	0	7721	83170	0	0	8432	8433	61433	581687	162937	53463	470757	668	0	0.087174	0.174580	0.163254	0.000000	0.000000	0.000000	116062	8433	-17	0	0	0	0	0	0	0	0	
782016																																																																																																																																																																																																	11235	0	0	0	27101	109931	0	632	0	19558	112247	0	0	0	0	17488	0	0	0	1270	0	0	632	632	1019	25926	52413	4007	28409	0	0	0.1536	0.2894	0.2789	0.0000	0.0000	0.0000	16856	632	181	0	0	0	0	0	0	0	0	
782351																																																																																																																																																																																																	4467	0	0	216	12293	119524	0	1128	0	10657	116237	0	0	0	0	11544	0	0	0	2554	0	0	1128	1128	5014	20625	21311	7891	73462	646	0	0.089610	0.121477	0.109607	0.000000	0.000000	0.000000	10416	1128	241	0	0	0	0	0	0	0	0	
782548																																																																																																																																																																																																	485	0	0	0	18093	47777	0	443	0	8746	48108	0	0	0	0	9000	0	0	0	0	0	0	443	443	423	784	22260	1179	24444	0	0	0.1779	0.2515	0.2391	0.0000	0.0000	0.0000	8557	443	189	0	0	0	0	0	0	0	0	
782650																																																																																																																																																																																																	8056	0	0	0	12217	103044	0	1523	0	16492	90871	0	0	0	0	7803	0	0	0	575	0	0	786	786	11491	15798	16882	2664	50855	3974	0	0.0861	0.1256	0.1130	0.0000	0.0000	0.0000	7017	786	100	0	0	0	0	0	0	0	0	
783161																																																																																																																																																																																																	41190	0	0	0	53016	715036	0	14177	0	78347	702238	0	0	0	0	81573	3739	0	4963	47395	0	0	6701	6701	16528	181301	62345	36253	466148	3776	3700	0.107200	0.148077	0.135913	0.000000	0.000000	0.000000	74872	6701	-333	14	0	0	0	0	0	0	0	
783246																																																																																																																																																																																																	5417	0	0	1022	24755	146218	0	683	0	20102	147338	0	0	0	0	20142	0	0	0	0	0	0	683	683	0	14251	0	5772	132380	0	0	0.1325	0.1488	0.1437	0.0000	0.0000	0.0000	19459	683	191	0	0	0	0	0	0	0	0	
783349																																																																																																																																																																																																	2867	0	0	2319	0	29957	0	177	0	2805	31439	0	0	0	0	2982	0	0	0	537	0	0	177	177	0	5264	11730	2289	13140	0	0	0.0892	0.1462	0.1375	0.0000	0.0000	0.0000	2805	177	0	0	0	0	0	0	0	0	0	
783648	61569	0	0	181467	59140	2008191	0	22423	0	134376	1970768	0	0	0	0	176440	0	0	0	104399	0	0	22423	22423	26636	213524	614855	104010	1563769	10995	14137	0.078715	0.088157	0.076953	0.000000	0.000000	0.000000	154017	22423	-33778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001431	1956631	0	0	0	0	0	1591046	0	0	0	35329	35329	0	0	0	35329	0	0	0	0	0	0	0	0	0	24687	36882	0	-3381	0	141113	29926	13809	-398926	1949	23264	4349	428504	0	0	0	10995	0	0	0	4015	569585	1017446	0	0	0	0	0	126397	14137	0	8250	0	-410593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52200	0	0	0	52200	0	0	0	26636	213524	614855	1651298	0	42705	307428	1651298	2001431	0	0	0	168154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61569			181467	59140	2008191																																											
783844																																																																																																																																																																																																	32788	0	0	47423	49144	600946	0	7101	0	67479	604990	0	0	0	0	74365	3514	0	3688	6990	0	0	5563	5563	29568	138996	58472	24871	380264	8291	0	0.1137	0.1677	0.1551	0.0000	0.0000	0.0000	68802	5563	-1353	0	0	0	0	0	0	0	0	
783910																																																																																																																																																																																																	3457	0	0	0	29106	137191	0	1504	0	12918	140554	0	0	0	0	13974	0	0	336	4339	0	0	1219	1219	1391	30220	35479	4668	71368	0	0	0.0908	0.1438	0.1312	0.0000	0.0000	0.0000	12755	1219	143	0	0	0	0	0	0	0	0	
783956																																																																																																																																																																																																	2051	0	0	0	7704	19279	0	838	0	3200	20031	0	0	0	0	3307	0	0	0	0	0	0	149	149	194	8700	1998	595	9154	0	0	0.1577	0.2952	0.2819	0.0000	0.0000	0.0000	3158	149	42	0	0	0	0	0	0	0	0	
783965																																																																																																																																																																																																	1606	0	0	2055	1431	35125	0	121	0	3226	34437	0	0	0	0	3351	0	0	0	0	0	0	121	121	2412	6626	3912	1216	22302	0	0	0.0938	0.1310	0.1263	0.0000	0.0000	0.0000	3230	121	-4	0	0	0	0	0	0	0	0	
784159																																																																																																																																																																																																	3273	0	0	3	13826	85269	0	1510	0	15183	86066	0	0	0	0	15832	0	0	0	0	0	0	718	718	0	16636	30293	2573	39782	0	0	0.1756	0.2755	0.2630	0.0000	0.0000	0.0000	15114	718	69	0	0	0	0	0	0	0	0	
784430																																																																																																																																																																																																	4695	0	0	0	36031	99471	0	1085	0	12175	102341	40	0	0	0	10677	0	0	0	984	0	0	730	730	9012	33785	15390	8970	43456	0	0	0.1001	0.1839	0.1713	0.0000	0.0000	0.0000	9947	730	-718	0	0	0	0	0	0	0	0	
784944																																																																																																																																																																																																	2282	0	0	0	11095	58879	0	656	0	9369	58068	0	0	0	0	9877	0	0	0	0	0	0	526	526	428	11011	16413	1872	31664	0	0	0.161035	0.235486	0.222945	0.000000	0.000000	0.000000	9351	526	-19	0	0	0	0	0	0	0	0	
785062																																																																																																																																																																																																	397457	0	0	0	956309	7310717	0	258032	0	493952	8396062	222	0	0	78135	642990	4123	0	34513	699202	195	92400	74286	166686	392212	1171935	1425341	299300	4535972	20650	0	0.056767	0.112087	0.083030	0.000000	0.000000	0.000000	476304	166686	11847	1266	110307	68154	0	0	0	0	0	
785147																																																																																																																																																																																																	22161	0	0	3409	102046	478139	0	4791	0	47630	474878	0	0	0	0	51299	0	0	0	8614	0	0	4373	4373	20146	72949	162354	20541	227481	161	0	0.098817	0.156812	0.143444	0.000000	0.000000	0.000000	46926	4373	704	0	0	0	0	0	0	0	0	
785259																																																																																																																																																																																																	141128	0	0	0	151712	1802645	0	57306	0	127209	1803732	0	0	0	0	137481	0	0	10860	100666	0	0	18920	18920	272120	39116	183569	110808	1356564	540	3301	0.0660	0.0932	0.0804	0.0000	0.0000	0.0000	118561	18920	385	0	0	0	0	0	0	0	0	
785857																																																																																																																																																																																																	33261	0	0	11032	9025	147105	0	1144	0	13582	146581	0	0	0	0	14576	0	0	0	0	0	0	1144	1144	5315	48903	22958	7086	70923	0	0	0.0916	0.1581	0.1457	0.0000	0.0000	0.0000	13432	1144	150	0	0	0	0	0	0	0	0	
785923																																																																																																																																																																																																	27951	0	0	6071	172687	702543	0	2600	0	60506	699703	0	0	0	0	55848	0	0	930	0	0	0	2600	2600	14219	171740	175875	33416	335516	0	0	0.0768	0.1200	0.1144	0.0000	0.0000	0.0000	53248	2600	1048	0	0	0	0	0	0	0	0	
785932																																																																																																																																																																																																	19881	0	0	0	24665	212553	0	2047	0	20634	208455	0	0	0	0	22937	0	0	863	0	0	0	2004	2004	1119	43939	37077	10422	132790	0	0	0.1004	0.1430	0.1305	0.0000	0.0000	0.0000	20933	2004	-369	0	0	0	0	0	0	0	0	
785950																																																																																																																																																																																																	4041	0	0	0	14267	223813	0	1957	0	19967	220920	0	0	0	0	21701	0	0	0	13153	0	0	1957	1957	889	23296	34543	14826	166692	2131	0	0.089372	0.102082	0.092876	0.000000	0.000000	0.000000	19744	1957	223	0	0	0	0	0	0	0	0	
786210																																																																																																																																																																																																	12848	0	0	1248	159923	909221	0	7003	0	76114	911630	0	0	0	0	82889	0	0	1049	68622	0	0	7003	7003	6135	53149	314838	37084	541873	1960	0	0.083242	0.109436	0.100191	0.000000	0.000000	0.000000	75886	7003	228	0	0	0	0	0	0	0	0	
786256																																																																																																																																																																																																	885	0	0	0	7029	25367	0	175	0	2249	26284	0	0	0	0	2249	0	0	0	0	0	0	175	175	240	6977	8991	421	9159	0	0	0.0789	0.1494	0.1378	0.0000	0.0000	0.0000	2074	175	175	0	0	0	0	0	0	0	0	
786340																																																																																																																																																																																																	13044	0	0	25032	37155	217998	0	1886	0	23575	216935	0	0	0	0	22867	0	0	0	0	0	0	1886	1886	149	40575	54640	11393	122643	0	0	0.098189	0.144521	0.132601	0.000000	0.000000	0.000000	20981	1886	-662	0	0	0	0	0	0	0	0	
786443																																																																																																																																																																																																	4153	0	0	0	8008	43737	0	557	0	6720	44415	0	0	0	0	4622	0	0	0	0	0	0	355	355	3056	11114	8231	1525	19522	0	0	0.1016	0.1639	0.1513	0.0000	0.0000	0.0000	4267	355	26	0	0	0	0	0	0	0	0	
786555																																																																																																																																																																																																	4121	0	0	0	39285	157901	0	1534	0	14908	155633	0	0	0	0	15441	0	0	0	0	0	0	1402	1402	1638	42150	23017	8017	91759	1426	0	0.090206	0.137835	0.125320	0.000000	0.000000	0.000000	14039	1402	868	0	0	0	0	0	0	0	0	
786612																																																																																																																																																																																																	46780	0	0	0	39365	579641	0	6630	0	49936	573554	0	0	0	0	54290	0	0	10333	19951	0	0	5846	5846	2544	81098	129358	27508	371622	0	0	0.084654	0.116283	0.103761	0.000000	0.000000	0.000000	48444	5846	192	0	0	0	0	0	0	0	0	
786733																																																																																																																																																																																																	3975	0	0	24027	45707	239209	0	1855	0	18430	239177	0	0	0	0	22168	0	0	1678	18796	0	0	1855	1855	22456	27828	84956	16622	105597	0	0	0.0849	0.1352	0.1239	0.0000	0.0000	0.0000	20313	1855	-1883	0	0	0	0	0	0	0	0	
786742																																																																																																																																																																																																	36540	0	0	0	44145	295625	0	1597	0	36317	294664	0	0	0	0	24287	0	0	256	12872	-373	0	1597	1597	35940	37369	63617	13862	145502	0	0	0.0811	0.1273	0.1189	0.0000	0.0000	0.0000	22690	1597	-781	0	0	0	0	0	0	0	0	
786948																																																																																																																																																																																																	2559	0	0	0	37409	104806	0	643	0	13714	108032	0	0	0	0	13935	0	0	0	938	0	0	643	643	1231	37569	15763	2160	50434	0	0	0.123038	0.192427	0.183548	0.000000	0.000000	0.000000	13292	643	422	0	0	0	0	0	0	0	0	
787141																																																																																																																																																																																																	4820	0	0	1604	10486	62468	0	485	0	6737	61808	0	0	0	0	4811	0	0	0	0	0	0	485	485	3293	19503	11358	3381	28966	0	0	0.0731	0.1158	0.1042	0.0000	0.0000	0.0000	4326	485	-209	56	0	0	0	0	0	0	0	
787253																																																																																																																																																																																																	71241	0	0	0	106279	674387	0	5297	0	51544	652067	750	0	0	0	55560	0	0	0	45958	0	0	5602	5602	68942	106428	90063	26798	412462	2841	0	0.076615	0.107366	0.096541	0.000000	0.000000	0.000000	49958	5602	1586	0	13500	0	0	0	0	0	0	
787440																																																																																																																																																																																																	4521	0	0	0	30907	86034	0	495	0	12203	84739	0	0	0	0	8546	0	0	0	0	0	0	495	495	942	18555	29511	2107	33361	0	0	0.0997	0.1649	0.1553	0.0000	0.0000	0.0000	8051	495	132	0	0	0	0	0	0	0	0	
787459																																																																																																																																																																																																	2769	0	0	115	2373	51035	0	1059	0	6404	49915	0	0	0	0	6999	0	0	0	0	0	0	661	661	0	1699	525	3459	49836	0	0	0.1270	0.1354	0.1226	0.0000	0.0000	0.0000	6338	661	33	0	0	0	0	0	0	0	0	
787842																																																																																																																																																																																																	2838	0	0	0	31429	142097	0	1551	0	17531	143740	0	0	0	0	18613	0	0	5	0	0	0	1323	1323	767	31433	23454	5813	87743	0	0	0.1203	0.1760	0.1635	0.0000	0.0000	0.0000	17290	1323	241	0	0	0	0	0	0	0	0	
788559																																																																																																																																																																																																	3092	0	0	61	58660	126307	10	1791	0	36584	126452	0	0	0	0	37041	0	0	0	360	0	0	882	892	605	60316	22564	1879	43915	0	0	0.2859	0.5318	0.5189	0.0000	0.0000	0.0000	36149	892	435	0	0	0	0	0	0	0	0	
788652																																																																																																																																																																																																	5140	0	0	2218	4690	100001	0	1358	0	7380	101019	188	0	0	0	8285	0	0	84	154	0	0	960	960	2103	12395	24928	9743	61841	0	0	0.0725	0.1082	0.0957	0.0000	0.0000	0.0000	7325	960	55	0	0	0	0	0	0	0	0	
789051																																																																																																																																																																																																	947	0	0	102	10741	25076	0	118	0	2447	24974	0	0	0	0	2414	0	0	0	0	0	0	118	118	1024	11447	2127	1250	10445	0	0	0.0919	0.1750	0.1664	0.0000	0.0000	0.0000	2296	118	151	0	0	0	0	0	0	0	0	
790150																																																																																																																																																																																																	1069	0	0	0	4684	53960	0	520	0	4628	53600	0	0	0	0	5087	0	0	0	467	0	0	467	467	737	7965	20433	3231	25319	0	0	0.0862	0.1363	0.1238	0.0000	0.0000	0.0000	4620	467	8	0	0	0	0	0	0	0	0	
790271																																																																																																																																																																																																	11465	0	0	53593	11481	200045	0	667	0	23767	200797	0	0	0	0	23611	0	0	152	0	0	0	744	744	739	22534	128569	8013	48504	0	685	0.1143	0.2012	0.1948	0	0	0	22867	744	215	0	0	0	0	0	0	0	0	
790534																																																																																																																																																																																																	55886	0	0	99	396643	2065343	11	28216	0	394191	2077193	1692	0	0	0	200910	0	0	2800	171289	0	0	17616	17627	387460	146473	115502	52017	1300018	0	3000	0.0986	0.1375	0.1255	0.0000	0.0000	0.0000	183283	17627	-7199	0	0	0	0	0	0	0	0	
790543																																																																																																																																																																																																	62904	0	0	0	99956	620344	0	8281	0	54561	629881	0	0	0	0	55321	5742	0	405	7668	0	0	5366	5366	66747	106648	95237	36487	355564	1344	0	0.079931	0.129800	0.117210	0.000000	0.000000	0.000000	49955	5366	-297	0	0	0	0	0	0	0	0	
790703																																																																																																																																																																																																	10849	0	0	0	28246	297568	0	1624	0	23910	297055	0	0	0	0	26309	0	0	120	0	-923	0	1624	1624	3649	34168	116835	12833	144362	4035	0	0.083118	0.125476	0.117730	0.000000	0.000000	0.000000	24685	1624	-359	0	0	0	0	0	0	0	0	
790721																																																																																																																																																																																																	29287	0	0	0	159867	1096485	0	11487	0	95380	1101992	0	0	0	0	105459	0	0	5168	59145	0	11000	10593	21593	16070	166077	282487	50340	622905	0	0	0.0828	0.1044	0.0886	0.0000	0.0000	0.0000	89462	21593	-10410	0	0	0	0	0	0	0	0	
790851																																																																																																																																																																																																	7550	0	0	0	22184	335529	0	3022	0	31283	319992	0	0	0	0	30875	0	0	0	8071	0	0	3022	3022	894	75195	16837	20285	241933	0	0	0.0879	0.1143	0.1031	0.0000	0.0000	0.0000	27853	3022	385	0	0	0	0	0	0	0	0	
790918																																																																																																																																																																																																	22296	0	0	4982	233523	742233	0	5225	0	76876	743359	0	0	0	0	65332	2801	0	6422	2364	0	0	5225	5225	6164	147287	219037	48701	360293	12743	0	0.0832	0.1295	0.1191	0.0000	0.0000	0.0000	60107	5225	-4064	31	0	0	0	0	0	0	0	
791072																																																																																																																																																																																																	3111	0	0	0	28508	111626	0	744	0	11120	111171	0	0	0	0	10345	0	0	0	0	0	0	744	744	846	32011	20919	5465	57074	3462	0	0.0869	0.1396	0.1296	0.0000	0.0000	0.0000	9601	744	797	0	0	0	0	0	0	0	0	
791205																																																																																																																																																																																																	1610	0	0	23797	0	55555	0	453	0	7109	54969	0	0	0	0	7422	0	0	0	1933	0	0	313	313	1261	27198	16892	1233	10657	0	0	0.129327	0.298456	0.285869	0.000000	0.000000	0.000000	7109	313	0	0	0	0	0	0	0	0	0	
791353																																																																																																																																																																																																	2114	0	0	728	4744	115956	0	2309	0	9453	114784	0	0	0	0	10774	0	0	93	3467	0	0	1330	1330	2026	8465	9833	9468	97932	277	0	0.082276	0.102230	0.089610	0.000000	0.000000	0.000000	9444	1330	9	0	0	0	0	0	0	0	0	
791474																																																																																																																																																																																																	52517	0	0	195093	98586	1922750	0	35291	0	49418	1953158	0	0	0	0	111269	49230	0	18311	45595	0	0	20563	20563	10832	221435	349512	131194	1390874	16535	1559	0.046535	0.068251	0.055638	0.000000	0.000000	0.000000	90706	20563	-45253	758	0	0	0	0	0	0	0	
791746																																																																																																																																																																																																	2615	0	0	1346	10087	38229	0	225	0	4081	38315	0	0	0	0	4235	0	0	0	4267	0	0	225	225	901	13773	2666	946	21040	0	0	0.1047	0.1553	0.1471	0.0000	0.0000	0.0000	4010	225	71	0	0	0	0	0	0	0	0	
791821																																																																																																																																																																																																	17264	0	0	0	33814	266090	0	1063	0	35791	268888	0	0	0	0	36764	0	0	0	15707	0	0	1063	1063	19172	31809	124865	3931	91155	0	0	0.1328	0.2170	0.2107	0.0000	0.0000	0.0000	35701	1063	90	0	0	0	0	0	0	0	0	
