"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
775241																																																																																																																																																		19930																																																																																															
775456																																																																																																																																																		89545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89545	0	0	0	0	0	0	0	0	0	0	0	8568	0	0	8568	0	0	0	0	0	0	0	0	0	0	98113	0	0	98113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	0	0	697	0	0	0	0	0	0	0	0	0	0	0	0	
775540																																																																																																																																																		0																																																																																															
775755																																																																																																																																																		25011																																																																																															
776248																																																																																																																																																		9591																																																																																															
776275																																																																																																																																																		66		0																																																																																													
776350																																																																																																																																																		69790																																																																																															
776369																																																																																																																																																		38127																																																																																															
776547																																																																																																																																																		24722																																																																																															
776659																																																																																																																																																		13493																																																																																															
776734																																																																																																																																																		13869																																																																																															
776752																																																																																																																																																		1981		0																																																																																													
777254																																																																																																																																																		7365		0																																																																																													
777366	60074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60074	0	0	60074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60074																																																																																															
777441																																																																																																																																																		12476																																																																																															
777553																																																																																																																																																		15541																																																																																															
777870																																																																																																																																																		2972																																																																																															
777964																																																																																																																																																		205																																																																																															
778466																																																																																																																																																		230773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230773	0	0	230773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
778738																																																																																																																																																		125945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	403	0	0	125945	0	0	0	0	0	0	0	0	0	0	0	6651	0	0	0	6651	0	0	0	0	0	0	0	0	0	132999	0	0	126348	6651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779016																																																																																																																																																		59947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	921	0	60868	0	0	60868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779351																																																																																																																																																		156039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156039	0	0	156039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779360																																																																																																																																																		70143																																																																																															
779539																																																																																																																																																		79663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79663	0	79663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779641																																																																																																																																																		5367																																																																																															
779650																																																																																																																																																		0																																																																																															
779968																																																																																																																																																		156830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65035	91795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156830	0	65035	91795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
780049																																																																																																																																																		9502																																																																																															
780218																																																																																																																																																		132131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156	0	0	0	0	0	132131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133287	0	0	132131	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156	0	0	0	1156	0	0	0	0	0	0	
780263																																																																																																																																																		29587																																																																																															
780562																																																																																																																																																		40888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40888	-40888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
780722																																																																																																																																																		20374																																																																																															
780955																																																																																																																																																		17474																																																																																															
781028																																																																																																																																																		177551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177551	0	0	177551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
782016																																																																																																																																																		27101																																																																																															
782351																																																																																																																																																		12293																																																																																															
782548																																																																																																																																																		18093																																																																																															
782650																																																																																																																																																		12217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	146	0	12217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12363	0	12217	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	146	0	0	0	0	0	0	0	
783161																																																																																																																																																		53016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	52760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53016	0	256	52760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783246																																																																																																																																																		24755		0																																																																																													
783349																																																																																																																																																		0																																																																																															
783648	59140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29056	30084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59140	0	0	29056	30084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59140																																																																																															
783844																																																																																																																																																		49144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49144	0	49144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783910																																																																																																																																																		29106																																																																																															
783956																																																																																																																																																		7704																																																																																															
783965																																																																																																																																																		1431																																																																																															
784159																																																																																																																																																		13826																																																																																															
784430																																																																																																																																																		36031																																																																																															
784944																																																																																																																																																		11095																																																																																															
785062																																																																																																																																																		956309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36705	919604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78135	0	0	78135	0	1034444	0	36705	997739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785147																																																																																																																																																		102046																																																																																															
785259																																																																																																																																																		151712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	533	0	151712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152245	0	151712	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	533	0	0	0	0	0	0	0	
785857																																																																																																																																																		9025																																																																																															
785923																																																																																																																																																		172687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7281	164879	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172687	0	7281	164879	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
785932																																																																																																																																																		24665																																																																																															
785950																																																																																																																																																		14267																																																																																															
786210																																																																																																																																																		159923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	158360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159923	0	1563	158360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786256																																																																																																																																																		7029																																																																																															
786340																																																																																																																																																		37155																																																																																															
786443																																																																																																																																																		8008																																																																																															
786555																																																																																																																																																		39285																																																																																															
786612																																																																																																																																																		39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39365	0	0	39365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
786733																																																																																																																																																		45707																																																																																															
786742																																																																																																																																																		44145																																																																																															
786948																																																																																																																																																		37409																																																																																															
787141																																																																																																																																																		10486		0																																																																																													
787253																																																																																																																																																		106279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106279	0	106279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
787440																																																																																																																																																		30907																																																																																															
787459																																																																																																																																																		2373																																																																																															
787842																																																																																																																																																		31429																																																																																															
788559																																																																																																																																																		58660																																																																																															
788652																																																																																																																																																		4690																																																																																															
789051																																																																																																																																																		10741																																																																																															
790150																																																																																																																																																		4684																																																																																															
790271																																																																																																																																																		11481																																																																																															
790534																																																																																																																																																		396643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052	392329	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396643	0	2052	392329	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790543																																																																																																																																																		99956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99956	0	0	0	0	0	0	0	0	0	0	0	10556	0	0	0	10556	0	0	0	0	0	0	0	0	0	110512	0	0	99956	10556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790703																																																																																																																																																		28246																																																																																															
790721																																																																																																																																																		159867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159867	0	0	0	0	0	0	0	0	0	0	0	19237	0	0	9757	9480	0	0	0	0	0	0	0	0	0	179104	0	0	169624	9480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
790851																																																																																																																																																		22184																																																																																															
790918																																																																																																																																																		233523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	233523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233775	0	0	233523	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
791072																																																																																																																																																		28508		0																																																																																													
791205																																																																																																																																																		0																																																																																															
791353																																																																																																																																																		4744																																																																																															
791474																																																																																																																																																		98586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	545	58798	39243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99344	0	545	58798	40001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	
791746																																																																																																																																																		10087																																																																																															
791821																																																																																																																																																		33814																																																																																															
791942																																																																																																																																																		28876		0																																																																																													
792248																																																																																																																																																		15429		0																																																																																													
792453																																																																																																																																																		153																																																																																															
792640																																																																																																																																																		0																																																																																															
792659																																																																																																																																																		93870																																																																																															
792743																																																																																																																																																		11106																																																																																															
793571																																																																																																																																																		265																																																																																															
794149																																																																																																																																																		38854																																																																																															
794251																																																																																																																																																		6621		0																																																																																													
794336																																																																																																																																																		88595																																																																																															
794345																																																																																																																																																		97118																																																																																															
794608																																																																																																																																																		5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5352	0	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
794653																																																																																																																																																		3393																																																																																															
795249																																																																																																																																																		30737																																																																																															
795548																																																																																																																																																		57285																																																																																															
795959																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21525	0	0	21525	0	21525	0	0	21525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
795968	4292877	20159	20472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16833	0	0	0	0	798786	3494091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	19911	0	0	0	0	0	4329869	0	798786	3494339	36744	0	0	0	0	0	0	0	381	20091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20472	0	0	381	20091	16833	0	0	0	16833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16833	0	0	0	0	0	4292876	20159	20472																																																																																													
796125																																																																																																																																																		44520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	0	0	654	0	0	44520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45174	0	0	45174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	
796152																																																																																																																																																		41138																																																																																															
796451																																																																																																																																																		170178																																																																																															
796657																																																																																																																																																		30851																																																																																															
796769																																																																																																																																																		7773																																																																																															
797140																																																																																																																																																		27807																																																																																															
797159																																																																																																																																																		0																																																																																															
797319																																																																																																																																																		18578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4519	0	4519	0	0	23097	0	23097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797467																																																																																																																																																		75617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74879	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75617	0	0	74879	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
797775																																																																																																																																																		220017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9158	210859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220017	0	9158	210859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
798512																																																																																																																																																		19041																																																																																															
798857																																																																																																																																																		25057																																																																																															
799359																																																																																																																																																		278																																																																																															
799612																																																																																																																																																		388432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388432	0	0	0	388432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799751																																																																																																																																																		43560																																																																																															
799854																																																																																																																																																		44198																																																																																															
799939																																																																																																																																																		101																																																																																															
799948																																																																																																																																																		44700																																																																																															
800134																																																																																																																																																		40742																																																																																															
800442																																																																																																																																																		32889		0																																																																																													
800479																																																																																																																																																		10		0																																																																																													
800657																																																																																																																																																		392104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429	0	0	1429	0	10477	381627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393533	0	10477	383056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	550	0	0	0	0	0	0	0	1429	0	0	1429	0	0	
800853																																																																																																																																																		45620																																																																																															
801047																																																																																																																																																		56122																																																																																															
801056																																																																																																																																																		11988																																																																																															
801654																																																																																																																																																		30082																																																																																															
802110																																																																																																																																																		1406672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405519	1153	0	0	0	0	0	23326	0	23326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429998	0	23326	1405519	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
802174																																																																																																																																																		7167																																																																																															
802866	2123606	21197	21237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	925	0	0	2123606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21197	0	28723	0	0	28723	0	2174451	0	0	2174451	0	0	0	0	0	0	0	0	21237	0	60865	0	0	60865	0	0	0	0	0	0	0	0	0	0	0	83719	0	0	83719	0	0	0	0	0	0	925	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	1617	0	2123606	21197	21237																																																																																													
803144																																																																																																																																																		5703																																																																																															
803256																																																																																																																																																		6905																																																																																															
803265																																																																																																																																																		19722																																																																																															
803461																																																																																																																																																		5806																																																																																															
803649																																																																																																																																																		14906																																																																																															
803658																																																																																																																																																		15628		0																																																																																													
803957																																																																																																																																																		7406																																																																																															
804150																																																																																																																																																		9174																																																																																															
804338																																																																																																																																																		161652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161652	0	0	161652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
804422																																																																																																																																																		0																																																																																															
804758																																																																																																																																																		0																																																																																															
804815																																																																																																																																																		3763																																																																																															
804860																																																																																																																																																		33119																																																																																															
804963	6986527	334649	266636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574	0	0	3574	0	2770	5733343	1250414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334649	0	5155	0	5155	0	0	7329905	0	7925	6071566	1250414	0	0	0	0	0	0	0	266636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303083	0	0	303083	0	0	0	0	0	0	3574	0	0	3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36447	0	0	36447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36447	0	0	36447	0	6986527	334649	266636																																																																																													
805045																																																																																																																																																		9238																																																																																															
805250																																																																																																																																																		81665																																																																																															
805335																																																																																																																																																		11335																																																																																															
805447																																																																																																																																																		12235																																																																																															
805670																																																																																																																																																		0																																																																																															
805755																																																																																																																																																		26990																																																																																															
805858																																																																																																																																																		2529																																																																																															
805876																																																																																																																																																		27973																																																																																															
806154																																																																																																																																																		28983																																																																																															
806220																																																																																																																																																		1944																																																																																															
806846																																																																																																																																																		106653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101309	5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106653	0	0	101309	5344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
