"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADG894	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
101738	48	0	57	0	CONF	36	0	0	128	36	54	0	0	0	0	0	0	0	0	0	0	false	85	0	0	0	27	0	79	113	0	0	59	40	0	69	0	loan origination fees			correspondent bank fees	armored car	franchise tax										
101952	28	0	43	32	CONF	0	0	0	32	200	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	40	38	35	0	0	29	0	0	0	0				Public Relations	All other combine accounts					Injection to Capital 1st qtr 2009						
102155	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
102333	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0																
102342	0	0	0	0	CONF	0	0	0	76	38	39	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	193	27	0	85	0	0	0	0	0				REAL ESTATE TAXES	DEPRECIATION FURNITURE AND FIXTURES	SERVICE CONTRACTS										
102539	0	0	0	0	CONF	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	61	26	0	0	32	0	0	0	0				misc loss												
102557	7	0	15	5	CONF	0	0	0	6	4	0	0	0	0	0	0	0	0	0	-168	0	false	5	0	2	0	2	8	28	7	0	9	12	0	16	2	0				FRB and correcspondent service charge	Insurance							FASB 141R adj to ALLL from acquisition				
103134	0	0	66	0	CONF	0	0	0	24	10	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	32	38	0	0	27	0	0	23	0				INSURANCE EXPENSES	CORRESPONDENT BANK SERVICE CHARGES	MISCELLANEOUS										
103255	736	0	264	0	CONF	1245	577	376	879	252	307	0	0	0	0	0	0	0	0	9646	0	false	0	0	0	0	152	236	1133	578	0	0	0	518	0	423	0	Net Debit/Credit Card Income	Loan related fees	Insurance Income-BOLI	Loan and collection expense	Training and travel expense	Retail deposits expense						Merger of 3 affiliate charters				
103536	0	0	0	0	CONF	220	0	0	81	174	74	0	0	0	0	0	0	0	0	0	0	true	0	0	52	0	0	66	845	0	0	225	0	0	0	0	0	OTHER SERVICE CHARGES			OTHER MANAGEMENT FEES	BUSINESS DEVELOPMENT	OTHER STATE TAXES								Other noninterest expenses that are greater than $25,000 and exceed 3% of Schedule RI, item 7.d. are: 1. Other Real Estate Expenses - $82,000 2. Gain on Sale of Fixed Assets - $188,000		
103554	25	0	3	11	CONF	4	0	0	127	42	29	0	0	0	0	0	0	0	0	0	0	false	23	-51	7	31	10	54	43	22	0	0	37	0	21	21	0	Miscellaneous			Holding Company expenses	Other Real Estate	Federal Reserve and correspondent bank fees									Cummulative effect of acct'g principal change for BOLI	
103563	0	0	0	0	CONF	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	35	27	0	0	0	0	0	0	0				Dues & Fees											Prior year accounting adjustment	
103602	0	0	5	0	CONF	0	0	0	12	20	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Corresponding Bank Fees	NYS Banking Assessment											
104038	205	52	308	82	CONF	465	1169	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	false	268	0	84	281	53	408	0	182	0	10	180	67	149	339	0	Mortgage Origination Fees	Gain on Derivatives		ORE & Repo Exp												
104056	25	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	124	37	0	0	0	0	0	28	0																
104234	0	0	0	37	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	0	71	0	0	60	0	0																
104430	0	0	0	0	CONF	69	10	0	0	0	0	0	0	0	0	0	0	0	0	-51	0	false	36	-137	0	0	13	99	192	0	0	0	85	0	66	0	0	Mortgage loan origination	Harland										Auditors adjustment to allowance			Auditors adjustments	
104542	3	0	10	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	-27	0	13	3	12	59	15	0	0	16	0	0	5	0															BOLI-Post Retirement Benefit	
104663	0	0	140	69	CONF	30	0	0	0	0	0	0	0	0	0	0	0	0	0	-97	0	false	0	0	0	0	0	0	428	71	0	0	234	0	0	0	0	Internal Trade Fee Income											Adjustment for Off-Balance Sheet Items				
105026	67	0	84	0	CONF	28	0	0	102	82	0	0	0	0	0	0	0	0	0	0	0	false	61	0	0	71	0	168	95	59	0	0	0	0	0	0	0	miscellaneous income			loan processing & collection costs	costs to hold foreclosed properties											
105044	5	0	17	9	CONF	0	0	0	8	8	5	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	18	7	0	0	0	0	0	6	0				Management Fees	Correspondent Charges	State Assessment										
105053	31	0	79	0	CONF	119	0	0	44	47	25	0	0	0	0	0	0	0	0	0	0	false	30	0	7	0	9	17	0	51	0	0	0	0	0	54	0	FHA/VA Fee Income			Software & Licenses	Courier Services	Professional Fees										
105071	0	0	72	150	CONF	0	0	0	42	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	41	0	0	146	53	0	0	74	45	0	88	0				Statement   Item Processings						Additional investment by parent holding co. in form of portion of note receivable.						
105222	75	72	37	231	CONF	0	0	0	47	55	38	0	0	0	0	0	0	0	0	122	0	false	38	-122	0	0	0	109	0	52	0	0	0	0	59	163	0				Software Depreciation	Bank Tax Expense	Travel & Entertainment						Adjustment between 2008 Retained Earnings and Loan Loss Reserve			Adjustment related to 2008 Loan Loss Reserve	
105530	30	0	26	102	CONF	2	2	2	45	30	65	0	0	0	0	0	0	0	0	239	0	false	23	0	8	0	4	40	67	46	0	0	14	0	21	40	0	WIRE TRANSFER FEES	RELEASE FEE INCOME	MISCELLANEOUS INCOME	CHARITABLE CONT., CORRESPONDENT BANK S/C, DUES & MEMBERSHIPS	EDUCATION & SEMINAR EXP., AUTO & TRAVEL EXP., CONTRACT LABOR	COURIER SVC, LOAN COLLECTION, LOSS ON OTHER REAL EST., OTHER LOSSES										
105633	0	0	54	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	30	39	0	0	0	0				Protection of Loans										RI 5-k   Write off- Silverton Stock		
106359	366	0	0	0	CONF	89	92	126	467	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	244	90	91	970	0	0	1512	0	0	887	359	0	Check cashing fees	Earnings on miscellaneous investments	First Option Service Fees	Repo/collection expenses												
106377	232	0	157	43	CONF	586	464	0	194	0	0	0	0	0	0	0	0	0	0	0	0	false	104	0	20	0	29	43	533	222	0	347	195	58	293	271	4067	Bank Owned Life Insurance	Life Insurance Proceeds		Loan Expenses												
106452	257	0	303	0	CONF	279	0	0	167	165	273	0	0	0	0	0	0	0	0	0	0	false	144	0	65	0	0	0	464	115	0	398	0	0	0	0	0	Sponsorship fee income			Check Card processing Fee	Telephone Expense	Collection Expense										
106519	60	0	36	0	CONF	0	0	0	44	58	27	0	0	0	0	0	0	0	0	0	0	true	0	-25	0	0	0	0	120	0	0	58	0	61	0	0	0				COMMLINK SETTLEMENT FEES	FRANCHISE TAX	REO EXPENSE								RI-E 2o. DIRECTORS RET   48	2008 FDIC ASSESSMENT CORRECTION	
106546	41	1	28	191	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	4	0	16	0	267	25	0	0	24	19	0	19	0																
106658	92	0	0	0	CONF	27	0	0	169	57	0	0	0	0	0	0	0	0	0	0	0	false	65	0	0	0	26	339	368	74	0	0	0	0	119	80	0	Income Non Balance Sheet Loans			OREO Expense	Professional Fees											
107057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
107226	0	0	27	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	51	34	26	0	30	0	0	0	0	0																
107244	534	0	0	0	CONF	163	200	134	515	3552	714	0	0	0	0	0	0	0	0	0	0	false	0	0	0	961	114	0	0	457	0	74	0	0	0	915	0	Rental income - operating leases	Other non-afs loan fees	Misc income	Other outside service fees	Loan collection, repo and OREO expense	Software amortization expense										
107431	48	0	22	63	CONF	0	0	0	66	43	0	0	0	0	0	0	0	0	0	0	0	false	52	0	8	63	20	68	8	102	0	160	40	40	104	83	0				Internet Banking / BillPay	Insurance											
107459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
107758	17	0	8	3	CONF	8	0	0	40	33	11	0	0	0	0	0	0	0	0	0	0	false	6	-22	0	13	0	0	32	15	0	0	12	35	3	6	0	Miscellaneous			Credit reports,fees   appraisals; donations; Dues   subscriptions; BOLI	Examination; Service charges from banks; Auto expenses; FDIC special assessment	Entertainment; Travel   Education; Education									Accounting corrections as per Baune Dosen LLC	
108269	0	0	53	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	44	0	0	66	0	0	0	0	0	0	0	0																
108652	8	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	0	2	1	40	7	0	0	0	0	0	0	0																
108746	0	0	43	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
108951	74	0	0	67	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	31	0	7	0	0	0	61	0	0	20	0	0																
109136	0	0	0	0	CONF	166	0	0	1747	126	0	0	0	0	0	0	0	0	0	0	0	false	0	13	0	0	32	40	515	0	0	134	0	0	0	0	0	Income on Bank Owned Life Insurance			Repo/foreclosure expenses	State and Local Taxes										Reverse entry recorded twice to retained earnings	
109154	0	0	19	14	CONF	15	0	0	60	0	0	0	0	0	0	0	0	500	0	0	0	false	13	0	0	0	8	20	65	0	0	0	0	0	18	0	0	service release premium			OREO expense						Capital Contribution						
109453	20	1	12	8	CONF	21	1	3	36	7	7	0	0	0	0	0	0	0	0	0	0	false	12	0	6	27	0	6	11	26	0	4	12	38	1	18	0	Comm Fees	RE Fees	Merchant Card Inc	Contrib/Ed/Training/Misc/Travel/Primevest	Dues & Subscrip	Due from exp										
109574	147	0	73	22	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	59	0	3	67	13	27	610	104	0	140	197	47	11	42	0																
109659	109	0	82	65	CONF	187	70	0	39	0	0	0	0	0	0	0	0	786	0	0	0	false	0	0	0	0	0	53	122	55	0	106	0	0	65	91	0	CHECK CASHING FEES	OTHER INCOME		EMPLOYEE TRAINING						PROPERTY TRANSFER						
110413	90	0	60	137	CONF	708	0	0	77	28	692	0	0	0	0	0	0	0	0	0	0	false	97	0	0	158	0	0	0	86	0	113	62	90	61	115	0	Custodial Servicing Fees			Travel and Education	Membership and Dues	Mortgage Banking										
110655	2	0	2	0	CONF	1	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	false	4	0	1	0	1	4	14	4	0	0	3	0	5	1	0	CDARS FEE INCOME			CORR BANK SERV CHG	STATE EXAM	EDUCATION & PERIODICALS										
110936	0	3	33	69	CONF	23	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	114	0	0	0	43	0	0	50	0	Wire transfers			Insurance												
110945	0	0	42	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	169	45	0	48	0	0	0	62	0				internet banking expense												
111157	20	0	12	11	CONF	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	3	4	50	16	0	1	8	0	0	4	0	Exchange															
111205	113	28	59	0	CONF	69	60	38	317	41	83	0	0	0	0	0	0	-200	0	-179	0	false	73	0	0	0	0	195	200	109	0	0	26	0	0	57	0	Income on BOLI	Investment Option Income	Other Income	Computer Expense	Other Insurance	Donations & Contributions				Seed money to set-up mid tier and top tier holding companies		Segregation of loan loss reserve for off balance sheet credits				
111559	7	2	3	20	CONF	3	0	0	6	2	3	0	0	0	0	0	0	0	0	0	0	false	5	0	0	16	2	1	24	10	0	0	0	0	2	2	0	Exchange			Insurance & Bonds	Other RE Expenses	Dues & Subscriptions										
111661	0	0	40	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	47	0	0	0	0	64	0	0	0																
111942	0	0	66	92	CONF	103	0	0	64	59	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	147	0	0	376	0	0	0	67	0	116	96	0	Policy Income			Repossession Expense	OCC Exam Fees											
111979	74	0	0	0	CONF	198	0	0	119	530	0	0	0	0	0	0	0	0	0	0	0	false	73	0	0	226	29	47	366	134	85	36	0	0	183	0	0	Visa Fixed Income Fees			B & O Tax	Oreo Expense											
112163	233	0	270	102	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	130	0	0	162	0	110	0	121	0	370	0	179	0	0	0																
112332	24	0	16	49	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	5	37	0	59	0	0	0	0	0	0	0																
112444	26	0	44	0	CONF	34	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	178	31	0	53	0	0	35	0	0	LIFE INSURANCE EARNINGS (BOLI)			CORRESPONDENT BANK FEES												
112510	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0																
112556	0	0	0	0	CONF	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	0	9	0	11	16	0	7	0	0				Software Depreciation												
112837	41689	0	0	0	CONF	1265956	48917	0	229046	334773	71485	-48083	-17127	0	0	0	0	419922	161	-19301	0	false	107366	0	0	0	0	0	173071	0	0	0	0	0	0	48388	0	Shared services fee income	Debit Card Income		Collection Fees	Professional services	Software expense	Green Point Mortgage discontinued operations			Capital Infusion from Parent	Shares in income of other subsidiaries of parent	Increase in unfunded commitment reserve, This reserve is included in the provision				
113003	30	0	27	18	CONF	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	false	0	102	0	30	26	36	0	23	0	0	51	109	22	0	0						Def Comp									accountants adj post retirement liability	
113030	31	0	26	0	CONF	0	0	0	45	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	65	30	0	62	0	0	30	0	0				Debit Card Expense	Imaging Expense											
113441	124	0	95	120	CONF	82	0	0	54	88	68	0	0	0	0	0	0	4500	0	0	0	false	111	0	63	187	35	116	285	99	0	237	131	0	120	139	0	Secondary market mortgage fees			Penalties on re-payment of FHLB advances	Travel & Entertainment / Education	Other real estate owned expenses				Capital injection from FS Bancorp						
113601	0	0	0	97	CONF	111	-57	0	56	97	62	0	0	0	0	0	0	0	0	0	0	false	50	0	0	0	0	0	211	92	0	0	124	0	0	109	0	ACH FEES	LOSS ON OREO		GENERAL INS B	OREO	CREDIT REPORTS										
113740	160	0	102	227	CONF	319	0	0	234	82	0	0	0	0	0	0	0	125	0	0	0	false	178	0	0	0	0	89	309	151	0	0	0	127	249	151	0	DEBIT CARD INCOME			LOAN EXPENSE	LOSSES FROM OD ACCOUNTS					CAPITAL CONTRIBUTION						
113937	127	0	0	0	CONF	0	65	98	219	87	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	202	0	50	0	0	0	0	123	79	0		INVESTMENT SERVICES COMMISSION	INCREASE CSV LIFE INSURANCE	COMPUTER S/W	LOAN COLLECTION/REPO											
114149	24	0	18	12	CONF	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	10	43	5	1	24	23	0	20	20	2	3	12	0				Cardholder-related services expense												
114158	86	0	34	16	CONF	19	13	18	52	45	61	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	3	117	232	47	0	17	43	7	10	72	0	ESCROW FEES/COIN FEES/GARNISHMENT FEES/ONLINE FEES/CHECK FEES	DRAFT FEES/COLLECTION FEES/WIRE FEES/GIFT CARD FEES/OTHER FEES	OVERDRAFT FEES	LOAN OPERATION EXPENSE	TELLER DIFF/OD CHARGE OFF/OTHER LOSSES/SERVICE CHGS	INSURANCE/SUBSCRIPTIONS-DUES/EDUCATION/TRAVEL										
114251	3	0	8	3	CONF	0	0	0	30	10	8	0	0	0	0	0	0	0	0	0	0	false	7	0	1	8	1	1	4	13	0	3	11	7	0	8	0				Donations	State Exam Fees	PR										
114260	1153	0	0	575	CONF	5483	0	595	729	0	0	0	0	0	0	0	0	0	0	0	0	false	657	0	0	0	0	563	0	562	0	2132	1195	0	6789	519	0	Merchant income - M/C		Escrow Fees	Software licensing fees												
114457	60	5	80	9	CONF	0	1	3	77	22	15	0	0	0	0	0	0	0	0	0	0	false	11	0	21	0	11	68	0	31	0	0	0	0	0	0	0		ACH SERVICE FEES	MISCELLANEOUS	PUBLIC RELATIONS	PORTFOLIO, WIRE AND ACCOUNT FEES	DEPOSIT ACCOUNT FEES										
114756	0	0	38	0	CONF	0	0	0	125	42	40	0	0	0	0	0	0	0	0	0	0	false	0	0	0	40	0	0	71	0	0	0	0	0	0	26	0				Expenses related to Oreo	Management Fees	Internet Banking										
114774	6	0	81	4	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	1131	0	0	0	0	73	20	0	0	25	3	0	6	0															Year end adj as per auditor for adoption of FASB 156	
114840	78	0	0	0	CONF	0	0	0	35	61	36	0	0	0	0	0	0	500	0	0	0	false	0	0	0	74	0	75	235	0	0	0	0	0	0	40	0				Charitable Contributions	Other Insurance	Internet Banking				Capital Injection from First State Banking Corporation						
114859	0	0	34	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
115100	34	0	60	2	CONF	13	12	12	44	40	0	0	0	0	0	0	0	0	0	0	0	false	41	0	7	0	20	14	167	69	0	93	91	16	50	42	0	WIRE TRANSFER FEE INCOME	MISC. INCOME	CDARS: FEE INCOME	SERVICE CONTRACTS	3RD PARTY SERVICE FEES											
115146	0	0	0	52	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
115155	5	0	16	24	CONF	0	0	0	26	0	0	168	0	0	0	0	0	300	0	0	0	false	15	0	10	20	4	17	0	28	0	0	0	0	0	0	0				computer expense			Bond Claim Income Receivable			CAPITAL FROM HOLDING COMPANY						
115221	66	134	0	0	CONF	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	188	0	68	0	107	0	234	138	0	0				OREO EXPENSE												
115575	73	21	91	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	56	0	0	261	0	0	66	69	0	0	44	0																
115641	449	0	0	541	CONF	78	645	150	751	355	274	0	0	0	0	0	0	35000	0	0	0	true	0	0	95	322	112	438	0	0	0	644	293	0	278	601	0	Exchange Income	Death Benefit from Life Insurance Proceeds	Lawsuit Accrual Reversal	Computer Service Expense	Professional Fees	Insurance-Blanket Bond, Other				Capital Investment from Parent Holding Company				RI-E, item 2.o. OREO expense $453		
116077	125	0	95	13	CONF	55	0	0	22	55	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	31	4	26	77	48	0	34	38	20	0	22	0	Commitment fees on loans			Internet Banking	Depreciation - furniture and equipment											
116358	0	0	0	0	CONF	0	0	0	25	48	40	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0				EXAM & LEGAL EXPENSES	SERVICE CHARGE EXPENSE	ALL OTHER INSURANCE										
116554	0	0	3	0	CONF	0	0	0	10	5	4	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	9	0	0	5	0	8	3	0				Bank Service Charges	auto & travel 2 Education expense 3	Software license fees										
116639	0	0	0	7	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	7	6	33	36	0	18	0	0	20	0	0																
116732	0	0	0	29	CONF	0	0	0	56	34	70	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	48	0	0	0	63	0	0	0	0				Other Losses	Service Contracts	Amortization on Investments										
116741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0																
117038	38	0	37	0	CONF	125	125	0	29	18	47	0	0	0	0	0	0	0	0	0	0	false	17	0	0	89	20	51	73	0	0	0	41	0	0	39	0	Income Mortgage Lending	Mod/Dealer/Committment Fees		Split Dollar Plan Expense	Office Supplies	Computer/Software Maintenance										
117458	93	0	0	45	CONF	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	231	59	0	87	0	0	0	32	0				Use Tax												
117672	33	0	36	0	CONF	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	126	25	0	0	53	34	0	0	0				FDIC special assessment accrual												
117775	0	0	29	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	143	0	0	0	0	39	0	0	0																
117841	0	52	55	194	CONF	0	0	0	68	143	80	0	0	0	0	0	0	0	0	0	0	false	0	0	0	111	0	0	218	0	0	0	70	67	0	49	0				software amortization & maintenance	OREO - taxes & utilities expenses	OREO - maintenance, repairs & seller's expenses										
118156	8	4	96	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	22	67	13	16	24	29	0	18	16	0	17	20	0																
118174	51	11	115	33	CONF	0	0	0	51	58	0	0	0	0	0	0	0	0	0	0	0	false	41	0	23	0	11	60	176	65	0	76	77	64	44	0	0				Now account processing charges	Online banking charges											
118660	25	0	66	0	CONF	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	46	25	0	0	39	0	0	0	0				REO EXPENSES												
118736	43	0	31	31	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	12	22	55	42	0	0	60	18	76	56	0	BOLI															
119153	70	0	0	0	CONF	35	0	0	44	42	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	0	0	0	122	40	0	83	0	0	0	0	0	OTHER COMMISSION INCOME			OCC EXAMINATION ASSESSMENTS	CORRESPONDENT BANK CHARGES											
119274	0	0	0	101	CONF	28	28	0	94	135	71	0	0	0	0	0	0	0	0	0	0	false	0	0	33	112	0	28	359	148	0	212	85	94	112	125	0	Loan Brokerage Income	Merchant Discounts		DDI Benefit Expense	B & O tax	WPDC Assessment										
119528	66	0	78	160	CONF	0	0	0	85	66	66	0	0	0	0	0	0	0	0	0	0	true	0	0	16	114	19	167	0	0	0	0	94	122	0	78	0				PA SHARES TAX	CONTRIBUTIONS	INTERNET BANKING								LINE 2 OTHER NONINTEREST EXPENSE SUBSCRIPTIONS - 57		
119779	117	0	0	0	CONF	0	0	0	95	104	0	0	0	0	0	0	0	0	0	0	0	false	88	0	0	139	43	201	0	104	0	0	63	0	0	82	0				Check Processing	Collection Expenses											
120542	0	0	0	29	CONF	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	0	138	35	0	0	28	0	0	26	0				Collection Expenses												
120609	110	0	146	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	95	0	0	368	34	51	646	232	0	157	0	0	0	0	0																
120953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0																
121576	42	0	71	24	CONF	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	0	235	29	0	0	63	22	11	14	0					Allowance for credit losses on off balance credit exposure											
121642	2068	5	86	153	CONF	0	0	0	836	0	0	0	0	0	0	0	0	4478	0	0	0	false	489	0	0	534	109	1477	815	501	0	2508	98	267	1148	551	0				Security guards & electronic systems						Capital contribution from parent holding company						
121651	0	0	0	0	CONF	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0				TAXES ON BANK PROPERTY AND CAPTIAL												
121914	0	0	0	0	CONF	0	206	0	99	118	0	0	0	0	0	0	0	0	0	0	0	false	61	0	0	0	0	0	307	89	0	0	0	0	0	0	0		Miscellaneous fees		Shares Tax	Professional fees											
122153	0	0	0	0	CONF	70	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	43	0	0	0	0	0	0	0	0	Equity in Subsidiary Earnings			Bank Service Charge												
122546	6	0	64	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	4	0	0	9	67	7	0	0	24	10	4	13	0																
122658	217	0	0	0	CONF	86	31	30	82	277	166	0	0	0	0	0	0	0	0	0	0	false	0	0	34	0	0	52	593	0	0	376	0	0	140	0	0	Draft Discount	Secondary Market Mortgage Loan Fees	Cash Reserve Fees	Donations	Loan Processing 199 \  Portfollio Servicing 78	Insurance Supervisory Fees 67 \  Management Services 99										
122751	0	0	0	0	CONF	0	0	0	32	0	0	0	0	0	0	0	0	275	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				FHLB PREPAYMENT PENALTY						CAPITAL INFUSION						
122854	236	0	0	0	CONF	400	145	0	157	134	0	0	0	0	0	0	0	0	0	1571	0	false	120	0	37	123	41	0	0	157	0	0	175	0	0	271	0	Mortgage Fee Income	Data Processing Income		Courier Services	Franchise Tax							Allowance For Loan Loss of Acquired Bank				
123178	0	0	137	0	CONF	400	54	0	412	294	386	0	0	0	0	0	0	-55	0	0	0	false	100	0	0	54	0	0	0	142	0	135	213	0	0	281	0	Credit Card Merchant Income	Other Miscellaneous Income		Credit Card Merchant Expense	State Excise Taxes	Other operating losses and expenses and Credit Card Plan Expense				Capital Contibution to pay managment fees and trust preferred expenses						
123440	0	6	22	25	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	29	12	8	76	18	0	0	40	0	16	36	0																
123646	535	0	0	0	CONF	25	0	0	394	409	216	0	0	0	0	0	0	0	0	0	0	false	154	0	70	0	45	0	0	206	0	477	0	150	228	411	0	VISA FEES			LOAN COLLECTION FEES	OTHER REAL ESTATE CARRYING COSTS	LOAN COSTS										
124344	123	145	48	80	CONF	0	59	33	82	107	104	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	112	0	0	55	43	0	0	0	0		Other Income RE Loans 1-4 Family First Lein	Other Income RE Sold FHLMC	Other Real Estate Expense	Credit Card Expense & Credit Card Promo Expense	Professional Services										
124353	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
