"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
739832																										0	1991	0	0	3325	false	0	0	0	1611	0	380	77	0	0	0	false	0	0	0	0	1325	2000	0	0	0	0	0	0	0	0	false	false	http://www.fishernational.com	
739850																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.riverdalebank.com	
740249																										0	0	0	0	0	true	0	0	0	0	0	0	168	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.firstwhitneybank.com	
740258																										0	389	0	0	1000	true	0	0	0	389	0	0	0	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	www.bankofleeton.com	
741068																										0	336	0	0	1500	true	0	0	0	336	0	0	258	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	www.fbot.com	
741152																										67	0	0	0	0	true	67	0	0	0	0	0	90	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.junctionnational.com	
741330																										0	1747	0	0	63700	true	0	1253	0	429	0	65	1236	1	0	0	true	0	0	0	0	10000	11660	42040	0	0	0	0	0	0	0	false	false	http://www.myfmbank.com	
741358																										0	175	0	0	0	false	0	0	0	86	0	89	94	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
741639																										0	0	0	0	0	false	0	0	0	0	0	0	1291	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
741648																										0	800	0	0	0	false	0	315	0	371	0	114	461	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
741657																										143	0	0	0	750	true	143	0	0	0	0	0	1109	1	0	0	true	0	0	0	0	0	750	0	0	0	0	0	0	0	0	true	false	http://www.fnbschuyler.com	
741844																										0	384	0	0	1500	true	0	0	0	138	0	246	577	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	www.fsb-iowa.com	
741871																										29410	51100	647988	5216	1430217	true	24194	31145	0	8827	229	10899	59886	8	4696	0	true	0	19684	0	972988	296738	133005	7802	230244	19684	0	0	0	0	0	true	false	https://www.sterlingsavingsbank.com	
741956																										0	0	0	0	0	false	0	0	0	0	0	0	1349	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
742056																										0	0	1200	0	6000	false	0	0	0	0	0	0	547	0	0	0	false	0	0	0	1200	2400	2400	0	0	0	0	0	0	0	0	false	false	http://CASTROVILLESTATEBANK.COM	
742355																										0	496	1300	0	5294	true	0	0	0	299	0	197	2128	1	0	0	false	0	0	0	1300	2500	0	1494	119	0	0	0	0	0	0	true	false	http://www.fblmo.com	
742542																										109	75	0	109	5136	true	0	0	0	75	0	0	613	0	109	0	true	0	0	0	0	2636	1500	1000	0	0	0	0	0	0	0	false	false	http://www.fcbmilton.com	
742560	0	0	0	0	0	true	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	true	http://www.mizuhocbk.co.jp/english/	
742636																										0	50	0	0	0	false	0	0	0	50	0	0	1585	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mississippiriverbank.net	
742944																										0	3305	0	0	0	true	0	2358	0	947	0	0	4286	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.FNB-HARTFORD.COM	
743053																										0	0	1050	0	4113	true	0	0	0	0	0	0	97	0	0	0	true	0	0	0	1050	750	2025	288	863	0	0	0	0	0	0	false	false	http://www.fnbgirard.com	
743679																										1562	550	12500	1061	43394	true	501	0	0	121	0	429	2874	1	1061	0	false	0	0	0	12500	21150	5086	4658	0	0	0	0	0	0	0	true	false	http://www.reliancebank.com	
743857																										1057	1226	20300	0	38726	true	1057	0	0	728	0	498	7337	6	0	0	true	0	176	0	20300	3000	10000	5000	15000	176	250	0	0	0	0	false	false	http://www.cornerstonebanks.net	
743950																										0	0	0	0	0	true	0	0	0	0	0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.farmersbankoflohman.com	
744144																										0	324	4768	0	4768	true	0	0	0	64	0	260	5575	5	0	0	true	0	0	0	4768	0	0	0	0	0	0	0	0	0	0	false	false	http://www.peotonebank.com	
744238																										359	0	2000	354	8000	true	5	0	0	0	0	0	4816	3	354	0	true	0	0	0	2000	4000	2000	0	0	0	0	0	0	0	0	false	false	www.thefmbank.com	
744256																										0	392	1003	0	10029	true	0	42	0	0	0	350	1935	3	0	0	true	0	2	0	1003	4013	1002	4009	0	2	0	0	0	0	0	false	false	http://www.fsbcentral.com	
744854																										0	4031	0	0	0	true	0	3670	0	15	0	346	1536	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://WWW.CITIZENSBANKTX.COM	
745150																										0	0	0	0	0	true	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.gorhamstatebank.com	
745347																										0	945	0	0	3500	true	0	666	0	279	0	0	62	0	0	0	true	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	true	false	http://www.boonebankiowa.com	
745570																										0	15700	0	0	0	true	0	13262	0	1933	0	505	6743	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbutah.com	
745646																										960	1509	0	0	1007	true	960	608	0	0	0	901	1097	0	0	0	true	0	0	0	0	0	0	0	0	0	0	869	138	0	0	true	false	http://ksbbank.com	
745954																										1	0	0	0	0	false	1	0	0	0	0	0	806	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	qualitybanknd.com	
746054																										0	0	0	0	543	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	155	388	0	0	0	0	0	0	0	true	false	www.cnbakron.com	
746157																										0	114	4500	0	15095	true	0	0	0	114	0	0	5976	3	0	0	false	0	95	0	4500	7500	3000	0	0	95	0	0	0	0	95	true	true	www.fsbstjoseph.com	
746223																										0	125	0	0	0	true	0	0	0	125	0	0	4629	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.nbcambridgemd.com	
746429																										0	414	0	0	3167	true	0	0	0	414	0	0	1610	1	0	0	true	0	0	0	333	666	666	1502	0	0	0	0	0	0	0	false	false	http://www.bankofmckenney.com	
746513																										3736	3576	1010	0	11599	true	3736	592	0	2984	0	0	16656	5	0	0	false	0	0	0	1010	591	3764	6234	1000	0	0	0	0	0	0	true	false	http://www.whitakerbank.com	
746755																										0	29	0	0	12000	true	0	0	0	29	0	0	5198	4	0	0	false	0	0	0	0	3000	0	9000	0	0	0	0	0	0	0	false	false	http://www.bankofhays.com	
746942																										519	134	0	0	1816	true	519	0	0	99	0	35	68	0	0	0	false	0	0	0	0	35	690	1091	0	0	0	0	0	0	0	true	false	http://usbgfd.com	
747051																										0	69	0	0	0	true	0	0	16	53	0	0	834	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofmansfield.com	
747257																										0	0	250	0	3500	true	0	0	0	0	0	0	513	0	0	0	false	0	0	0	250	708	700	1842	0	0	0	0	0	0	0	true	false	http://www.halsteadbank.com	
747435																										3186	14651	20000	1500	75048	true	1686	10011	0	3837	803	0	245	0	1500	0	false	0	48	0	20000	20000	35000	0	0	48	0	0	0	0	0	false	false	www.republicfederal.com	
747743																										403	165	0	0	340	true	403	0	165	0	0	0	675	1	0	0	false	0	34	0	0	0	0	0	0	34	68	68	170	0	0	true	false	http://www.landmands.com	
747846																										0	0	2000	0	4250	true	0	0	0	0	0	0	2651	1	0	0	false	0	0	0	2000	1250	500	500	0	0	0	0	0	0	0	false	false	http://www.pbsb1863.com	
748254																										0	16756	0	0	1338	true	0	12596	0	545	0	3615	243	0	0	0	true	0	13	0	0	0	325	1000	0	13	0	0	0	0	0	true	false	http://www.bankcherokee.com	
748357																										0	15	0	0	838	true	0	0	0	8	0	7	444	1	0	0	false	0	0	0	0	0	0	838	0	0	0	0	0	0	0	false	false	www.chappellhillbank.com	
748441																										0	0	9021	0	14213	false	0	0	0	0	0	0	1359	1	0	0	false	0	35	0	9021	3721	358	1078	0	35	0	0	0	0	0	false	false	www,warrenbanktrust.com	
748964																										0	0	0	0	1093	true	0	0	0	0	0	0	718	0	0	0	true	0	0	0	48	294	0	751	0	0	0	0	0	0	0	true	false	www.txbank.com	
749046																										28	8042	15000	28	15290	true	0	4883	0	843	0	2316	1400	1	28	0	false	0	290	0	15000	0	0	0	0	290	0	0	0	0	290	false	false	http://www.psbnetbank.com	
749242																										7444	30446	179552	0	554561	true	7444	11205	16	14889	0	4336	34534	11	0	0	true	0	0	0	179552	192448	40129	87105	0	5327	50000	0	0	0	55327	true	true	www.renasantbank.com	
749550																										0	0	0	0	0	false	0	0	0	0	0	0	993	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.lacostenb.com	
749635																										0	5148	0	0	86141	true	0	4998	0	150	0	0	6110	5	0	0	true	0	0	0	0	23000	40000	23141	0	0	0	0	0	0	0	false	false	www.auburnbank.com	
749840																										0	153	0	0	0	true	0	0	0	0	153	0	4	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsblv.com	
749943																										0	219	0	0	0	false	0	0	0	92	0	127	538	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
749952																										0	116	5450	0	5450	true	0	0	0	30	0	86	638	2	0	0	false	0	0	0	5450	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fbtchildress.com	
750051																										0	6404	0	0	5000	true	0	4165	0	311	0	1928	904	1	0	0	true	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	http://WWW.NORTHSTARBANK.COM	
750127																										0	1380	18000	0	35000	true	0	410	0	970	0	0	8605	3	0	0	true	0	0	0	23000	7000	0	5000	0	0	0	0	0	0	0	false	false	http://www.pbkc.com	
750154																										0	702	0	0	588	true	0	0	0	282	0	420	386	0	0	0	false	0	0	0	588	0	0	0	0	0	0	0	0	0	0	false	false	www,fsbwise.com	
750239																										249	0	0	249	15000	true	0	0	0	0	0	0	6989	4	249	0	true	0	0	0	0	5000	10000	0	0	0	0	0	0	0	0	true	false	http://www.gsb.com	
750305																										782	1674	0	485	207824	true	297	1674	0	0	0	0	34218	6	706	0	false	0	45570	0	134800	16669	10000	785	159800	45570	0	0	0	0	45570	false	false	www.danversbank.com	
750341																										60	345	1114	60	16369	true	0	0	0	345	0	0	4016	2	60	0	true	0	0	0	1114	5260	5995	4000	0	0	0	0	0	0	0	false	false	http://www.hastingscitybank.com	
750444																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.sbbussey.com	
750846																										0	132	0	0	100	true	0	0	0	0	0	132	1102	2	0	0	true	0	0	0	0	100	0	0	0	0	0	0	0	0	0	false	false	www.bankssb.com	
750864	0	0	0	0	0	true	0	168	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false	http://www.citibanamex.com	
751254																										0	4962	1150	0	33400	true	0	3749	0	119	0	1094	731	1	0	0	false	0	0	0	1150	17400	4400	10450	0	0	0	0	0	0	0	true	false	http://www.progrowth.com	
751656																										908	3829	5100	0	8114	true	908	2619	0	281	0	929	86	0	0	0	true	0	0	0	5100	3000	0	0	0	0	14	0	0	0	0	false	false	http://frandsenbank.com	
751759																										5696	8960	2621	0	72500	true	5696	8129	0	817	0	14	778	0	0	0	false	0	0	0	2621	12520	18291	39068	0	0	0	0	0	0	0	false	false	WWW.FSBCENTEX.COM	
751852																										0	1797	10000	0	10750	true	0	0	186	94	1152	365	226	0	0	0	false	0	0	0	10000	0	0	0	0	0	750	0	0	0	0	false	false	www.centralbankkc.com	
751955																										0	801	10800	0	19100	false	0	606	0	0	0	195	771	1	0	0	true	0	7000	0	10800	1000	0	300	0	7000	0	0	0	0	7000	true	false		
752644																										0	3781	2500	0	28884	true	0	2235	0	411	0	1135	1472	1	0	0	true	0	0	0	2500	25700	0	684	0	0	0	0	0	0	0	false	false	http://www.mechanicsbankms.com	
752653																										0	1001	7250	0	7250	true	0	0	0	0	0	1001	5788	5	0	0	false	0	0	0	7250	0	0	0	0	0	0	0	0	0	0	false	false	http://www.richlandbank.net	
752831																										0	3742	7	0	10211	true	0	1733	0	1493	0	516	664	0	0	0	false	0	0	0	64	91	10056	0	10000	0	0	0	0	0	0	true	false	http://www.bankofmadisonga.com	
752970																										3334	103185	50000	3334	126642	true	0	71996	1953	10054	0	19182	1783	1	3334	0	true	0	34642	0	50000	42000	0	0	0	34642	0	0	0	0	34642	true	false	www.wbpr.com	
753052																										0	243	0	0	0	false	0	0	0	152	0	91	25	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
753324																										0	2518	5000	0	62250	true	0	20	0	1923	0	575	14623	4	0	0	true	0	0	0	5000	55000	2250	0	30000	0	0	0	0	0	0	false	false	http://www.bankofclarke.com	
753548																										1481	322	0	0	7968	true	1481	0	0	322	0	0	1201	1	0	0	true	0	0	0	0	7968	0	0	0	0	0	0	0	0	0	true	false	http://www.scottcountystatebank.com	
753641																										0	220	0	0	0	false	0	0	0	220	0	0	529	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.huronnationalbank.com	
753856																										0	0	0	0	0	true	0	0	0	0	0	0	168	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.donleybank.com	
754068																										0	3261	15000	0	28000	true	0	0	0	1091	0	2170	0	0	0	0	false	0	0	0	15000	10000	0	3000	11000	0	0	0	0	0	0	false	false	www.fnbsocal.com	
754246																										0	130	0	0	0	true	0	17	0	0	0	113	70	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://FNBLOGAN.COM	
754433																										390	90584	0	0	15300	true	390	55602	0	4444	113	30425	7484	2	0	0	false	0	0	0	9500	5800	0	0	0	0	0	0	0	0	0	false	false	http://www.mutualbanking.com	
754536																										0	0	0	0	711	true	0	0	0	0	0	0	62	0	0	0	false	0	0	0	0	63	47	601	0	0	0	0	0	0	0	false	false	http://www.vermilionbank.com	
754826																										1171	627	0	0	5312	true	1171	68	0	213	0	346	2812	1	0	0	false	0	312	0	0	5000	0	0	0	312	0	0	0	0	312	false	false	www.vintoncountybank.com	
754853																										0	0	6000	0	30000	true	0	0	0	0	0	0	9851	3	0	0	true	0	0	0	6000	12000	12000	0	0	0	0	0	0	14295	0	true	true	WWW.FNBHUTCH.COM	
754929																										7289	1869	0	0	0	true	7289	40	0	312	0	1517	6229	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.nbbank.com	
755047																										22	2332	0	22	414	true	0	703	0	753	0	876	1446	1	195	0	false	0	0	0	414	0	0	0	0	0	0	0	0	0	0	true	false	www.fnbh.com	
755252																										0	672	0	0	27197	true	0	10	0	186	0	476	7132	5	0	0	true	0	0	0	0	8609	9743	8845	5883	0	0	0	0	0	0	true	false	http://www.ckbonline.com	
755421																										0	0	0	0	800	false	0	0	0	0	0	0	858	2	0	0	false	0	0	0	800	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bluegrassvalleybank.com	
755458																										0	313	9565	0	14565	true	0	0	0	313	0	0	3105	1	0	0	true	0	0	0	11565	2700	200	100	2000	0	0	0	0	0	0	false	false	http://www.fnbplainview.com	
755850																										87	212	7000	87	10500	true	0	0	0	0	0	212	10161	6	87	0	true	0	0	0	7000	3500	0	0	0	0	0	0	0	0	0	true	false	http://www.bankeasy.com/p/	
756343																										0	358	0	0	0	true	0	0	0	0	0	358	18	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.malvernbank.com	
756848																										193	70	0	0	4290	true	193	0	0	70	0	0	1437	1	0	0	false	0	0	0	900	800	1790	800	0	0	0	0	0	0	0	true	false	http://www.communityfirstbank.net	
757377																										491	199	0	491	0	true	0	0	0	199	0	0	746	0	491	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.libertybank.com	
757452																										536	323	5600	0	14100	true	536	75	0	158	0	90	851	0	0	0	false	0	0	0	5600	8500	0	0	3000	0	0	0	0	0	0	false	false	www.fscbank.com	
757612																										157	144	0	0	10704	true	157	0	0	144	0	0	5603	2	0	0	false	0	0	0	0	6154	4550	0	5026	0	0	0	0	0	0	false	false	http://www.fnbmarysville.com	
757779																										15	0	1238	15	2023	true	0	0	0	0	0	0	0	0	15	0	false	0	0	0	1238	248	537	0	0	0	0	0	0	0	0	true	false	http://www.mcs-bank.com	
758703																										611	4685	70000	508	220104	true	103	0	0	0	0	4685	31429	5	508	0	true	129515	0	0	70000	43000	57104	50000	138000	0	0	0	0	0	0	true	true	www.cambridgesavings.com	
758842																										0	0	2000	0	2000	true	0	0	0	0	0	0	4233	3	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.citizensbankia.com	
758851																										0	2939	0	0	3215	true	0	1012	0	1458	0	469	439	0	0	0	false	0	0	0	0	0	3215	0	0	0	0	0	0	0	0	true	false	http://www.firstbanklake.com	
759045																										0	0	13400	0	24499	true	0	0	0	0	0	0	1800	2	0	0	false	0	0	0	13400	7107	983	3009	0	0	0	0	0	0	0	false	false	http://WWW.FEBANK.COM	
759250																										431	188	0	0	0	false	431	0	0	123	0	65	32	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
759540																										0	241	5000	0	7807	true	0	0	0	241	0	0	1656	1	0	0	false	0	0	0	5000	0	2807	0	0	0	0	0	0	0	0	false	false	www.nmsbank.com	
759625																										0	1301	0	0	0	true	0	0	0	451	0	850	1342	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofbotetourt.com	
760108																										68	2630	38453	68	104659	true	0	2526	0	0	0	104	622	0	68	0	true	0	0	0	38453	34000	16000	16206	37000	0	0	0	0	0	0	false	false	http://www.stratabank.com	
760210																										0	21	0	0	0	false	0	0	21	0	0	0	1044	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.farmersmerchants-bank.com	
760331																										0	1586	0	0	4000	true	0	25	0	1561	0	0	8937	2	0	0	false	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	false	false	www.brannenbanks.com	
760340																										858	0	0	0	0	true	858	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.nbsail.net	
760434																										0	0	0	0	2000	true	0	0	0	0	0	0	662	0	0	0	false	0	0	0	0	250	1500	250	0	0	0	0	0	0	0	false	false	www.ipavastatebank.com	
760649																										417	1	0	0	1759	true	417	0	0	0	0	1	3202	2	0	0	false	0	73	0	0	0	0	1000	0	73	132	142	412	0	0	true	true	http://www.audubonstatebank.com	
760854																										0	2650	11000	0	11000	true	0	15	96	791	0	1748	424	0	0	0	true	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false	www.smbonline.com	
760939																										0	955	0	0	0	true	0	617	298	0	0	40	635	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www,firstbankofpike.com	
760957																										0	363	0	0	0	true	0	0	0	0	0	363	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsbrosemount.com	
761178																										238	210	10860	0	10860	true	238	0	0	210	0	0	0	0	0	0	false	0	0	0	10860	0	0	0	7000	0	0	0	0	0	0	true	false	www.progressbankfl.com	
761244																										0	263	0	0	0	true	0	0	263	0	0	0	1180	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.belgradestatebank.com	
761347																										0	1129	1873	0	3631	true	0	0	0	263	866	0	1625	1	0	0	false	0	0	0	1873	1758	0	0	0	0	0	0	0	0	0	true	false	http://www.mitchellbank.com	
761459																										0	175	0	0	1100	true	0	0	0	175	0	0	255	0	0	0	true	0	0	0	1100	0	0	0	0	0	0	0	0	0	0	true	false	http://www.pinecountrybank.com	
761543																										66	0	405	0	4951	true	66	0	0	0	0	0	8657	3	0	0	true	0	0	0	418	1627	1279	1627	0	0	0	0	0	0	0	true	false	http://tricountybt.com	
761806	36879	23487	139485	5753	677875	true	31126	1287	1	10708	0	true	0	14633	139485	315547	202158	6052	302000	14633	0	0	0	13987	0					677875			14325	0	8974	0	188								0										0		true	true	http://www.websteronline.com	
761833																										0	7125	0	0	0	true	0	2225	0	4748	152	0	1700	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.corebanking.net	
761851																										0	520	0	0	6312	true	0	0	0	208	0	312	287	0	0	0	false	0	0	0	3000	3000	0	0	0	312	0	0	0	0	0	true	false	www.fibmn.com	
761954																										0	0	0	0	3101	true	0	0	0	0	0	0	565	0	0	0	false	0	0	0	0	3101	0	0	0	0	0	0	0	0	0	false	false	http://colemanbank.com	
762045																										0	810	10500	0	18000	true	0	0	0	810	0	0	990	1	0	0	false	0	0	0	10500	5000	2500	0	0	0	0	0	0	0	0	false	false	http://www.statesavingsonline.com	
762054																										0	0	0	0	6324	true	0	0	0	0	0	0	36	0	0	0	false	0	0	0	6324	0	0	0	6324	0	0	0	0	0	0	true	false	www.lonestarstatebank.com	
762353																										0	0	0	0	0	false	0	0	0	0	0	0	110	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
762447																										2692	1859	15000	0	37750	true	2692	884	0	366	0	609	18470	5	0	0	true	0	0	0	15000	13000	4750	5000	17500	0	0	0	0	0	0	true	true	http://www.firstmid.com	
762625																										0	185	0	0	0	true	0	80	0	105	0	0	1859	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.firstandcitizensbank.com	
763211																										0	264	0	0	0	false	0	0	0	264	0	0	191	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
763556																										0	164	4350	0	4350	true	0	0	0	0	0	164	895	0	0	0	false	0	0	0	4350	0	0	0	0	0	0	0	0	0	0	true	false	http://www.plazaparkbank.com	
763752																										1131	0	0	0	0	true	1131	0	0	0	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.grantsbank.com	
763930																										0	38325	0	0	14513	true	0	37953	0	372	0	0	17306	10	0	0	false	0	0	0	0	13000	563	950	0	0	0	0	0	0	0	false	false	www.fmb.net	
764030																										3339	19180	0	0	2000	true	3339	12266	340	2694	0	3880	6772	2	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.amerisbank.com	
764058																										5727	18054	9746	0	91974	true	5727	12901	0	47	702	4404	39	0	0	0	true	0	10000	0	9746	23816	37153	7958	0	10000	0	0	3301	0	13301	false	false	http://www.highlandbanks.com	
764067																										0	492	1000	0	18131	true	0	0	0	242	0	250	1327	1	0	0	false	0	0	0	1000	870	4457	11804	0	0	0	0	0	0	0	false	false	www.anbmp.com	
764142																										0	1427	1873	0	15207	true	0	67	0	147	0	1213	2314	2	0	0	false	0	0	0	1873	9693	1292	2327	11900	0	0	22	0	0	22	true	false	http://www.federationbankia.com	
764151																										0	90	0	0	0	false	0	0	0	0	0	90	168	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
764441																										0	0	0	0	0	true	0	0	0	0	0	0	195	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.melvinsavingsbank.com	
764647																										1222	545	4000	0	4000	true	1222	0	0	0	0	545	544	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	WWW.CSTONEBANK.COM	
764816																										0	533	6521	0	15451	true	0	0	0	533	0	0	231	0	0	0	false	0	0	0	6521	6448	2480	2	7500	0	0	0	0	0	0	false	false	http://www.mycgb.com	
764843																										0	612	0	0	0	true	0	0	0	0	0	612	627	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.BUFFALOSAVINGSBANK.COM	
764982																										1000	882	0	0	42500	true	1000	592	0	72	0	218	10190	3	0	0	true	0	0	0	37500	5000	0	0	35000	0	0	0	0	4573	0	false	false	www.eheritagebank.com	
765019																										3645	1897	10000	3645	149925	true	0	1862	0	35	0	0	3539	1	4506	0	true	0	0	0	40000	61713	39710	8502	0	0	0	0	0	0	0	false	false	http://www.bmtc.com	
765046																										99	1342	0	99	0	true	0	0	0	1342	0	0	1228	1	99	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	MAZONSTATEBANK.COM	
765130																										15	133	0	0	2000	true	15	0	0	133	0	0	1000	1	0	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	1117	0	false	false	www.kenneybank.com	
765318																										184	1111	995	0	6886	true	184	988	70	53	0	0	4357	3	0	0	false	0	0	0	995	1840	1974	2077	0	0	0	0	0	0	0	false	false	http://www.citizensbankjackson.com	
765354																										0	3176	10800	0	16800	true	0	744	0	1165	0	1267	0	0	0	0	false	0	0	0	10800	6000	0	0	0	0	0	0	0	0	0	true	false	http://www.bankofcrocker.com	
765505																										0	0	37000	0	63393	true	0	0	0	0	0	0	258	0	0	0	true	0	0	0	37000	13393	12000	1000	0	0	0	0	0	0	0	true	false	www.web5.com	
765662																										0	0	9979	0	9979	true	0	0	0	0	0	0	2435	2	0	0	false	0	0	0	9979	0	0	0	0	0	0	0	0	0	0	true	false	http://www.msbtx.com	
766052																										0	88	0	0	0	false	0	0	0	24	0	64	246	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
766164																										146	2892	0	0	0	false	65	0	12	592	207	2081	0	0	0	81	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.theequitybank.com	
766258																										0	1070	10500	0	21000	true	0	0	0	0	0	1070	6292	2	0	0	true	0	0	0	10500	10500	0	0	0	0	0	0	0	0	0	true	false	www.lubbocknational.com	
766735																										275	0	0	275	0	true	0	0	0	0	0	0	10445	5	483	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.fnblg.com	
767040																										20	1009	0	0	0	true	20	834	0	175	0	0	1000	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.banklegacy.com	
767152																										0	46	0	0	0	true	0	0	0	21	0	25	438	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fnbcooper.com	
767246																										0	0	0	0	0	false	0	0	0	0	0	0	197	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
767255																										0	26	0	0	0	true	0	0	0	26	0	0	2313	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.lbt.com	
767554																										18	546	42	0	7738	true	18	0	0	474	0	72	1238	1	0	0	false	0	0	0	42	4149	3043	504	0	0	0	0	0	0	0	true	false	http://www.cbtofvivian.com	
