"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
191944																																																																																																																																																																																			3150	0	0	0	7705	148235	0	1339	0	13602	149746	0	0	0	0	14894	0	0	25	6195	0	0	1339	1339	3052	12203	29050	5261	105198	0	0	0.0905	0.1187	0.1080	0.0000	0.0000	0.0000	13555	1339	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125460	149746	
192147																																																																																																																																																																																			9996	0	0	20864	34638	234683	0	2000	0	26890	236771	0	0	0	0	28159	0	0	0	0	0	0	1934	1934	3700	54333	68608	10240	109249	0	0	0.1110	0.1821	0.1696				26225	1934	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	154671	236294	
192156																																																																																																																																																																																			10124	0	0	0	5160	191847	0	832	0	20419	196297	0	0	0	134	20574	0	0	0	5511	0	0	832	832	3359	29289	21419	6356	137586	1153	0	0.1006	0.1300	0.1248	0.0000	0.0000	0.0000	19742	832	677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158240	196297	
192558																																																																																																																																																																																			3269	0	0	0	41568	126560	0	921	0	12103	125293	0	0	0	0	11925	0	0	0	2315	0	0	873	873	1219	55565	24085	4247	45517	584	0	0.0882	0.1708	0.1583	0.0000	0.0000	0.0000	11052	873	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	69831	125293	
192606																																																																																																																																																																																			6840	0	0	832	78219	248863	0	938	0	30991	231189	0	0	0	0	31496	0	0	632	0	0	0	938	938	3388	78110	92999	6210	74523	0	0	0.1322	0.2300	0.2231	0.0000	0.0000	0.0000	30558	938	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	136961	231173	
192651																																																																																																																																																																																			826	0	0	0	5952	20001	0	157	0	2060	20606	0	0	0	0	2153	0	0	0	0	0	0	157	157	719	6510	2526	1629	10339	0	0	0.0969	0.1668	0.1547	0.0000	0.0000	0.0000	1996	157	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12904	20606	
192857																																																																																																																																																																																			6638	0	0	2203	29916	77609	0	383	0	7101	77283	0	0	0	0	7411	0	0	0	1082	0	0	383	383	4845	37292	5389	3329	30349	1819	0	0.0909	0.1787	0.1695	0.0000	0.0000	0.0000	7028	383	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41474	77283	
193162																																																																																																																																																																																			1744	0	0	12985	0	37832	0	250	0	4243	38505	0	0	0	0	4488	0	0	0	50	0	0	245	245	3803	15729	4295	1566	14255	0	0	0.1102	0.2293	0.2168	0.0000	0.0000	0.0000	4243	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19569	38505	
193247																																																																																																																																																																																			2165	0	0	0	6124	31217	0	307	0	3903	30910	0	0	0	0	2965	0	0	0	0	0	0	265	265	176	8102	6867	1774	16170	0	0	0.0903	0.1400	0.1275	0.0000	0.0000	0.0000	2700	265	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21182	29916	
193452																																																																																																																																																																																			4955	0	0	0	17396	102778	0	2195	0	10621	102490	0	0	0	0	10957	0	0	0	2410	0	0	940	940	852	27202	16141	2880	60174	0	0	0.0978	0.1482	0.1355	0.0000	0.0000	0.0000	10017	940	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1255	73912	102444	
193461																																																																																																																																																																																			4856	0	0	22522	0	187799	0	1889	0	18559	181842	4	0	0	0	19562	0	0	175	8057	0	0	1850	2650	1024	40217	22866	5112	124734	0	0	0.0934	0.1322	0.1143	0.0000	0.0000	0.0000	16912	2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	148293	180995	
193470																																																																																																																																																																																			16746	0	0	3798	0	520225	0	41859	0	95712	750413	0	0	0	0	102478	0	0	0	1947	0	0	6835	6835	2	20280	3	15274	541730	0	0	0.1275	0.2003	0.1869	0.0000	0.0000	0.0000	95643	6835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35024	511738	750344	
193537																																																																																																																																																																																			2848	0	0	3654	21653	80265	0	1144	0	11632	79850	0	0	0	0	11490	0	0	0	0	0	0	573	573	2143	27972	20612	2987	29858	0	504	0.1376	0.2542	0.2415	0.0000	0.0000	0.0000	10917	573	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	45205	79346	
193649																																																																																																																																																																																			5858	0	0	0	31867	124000	0	1021	0	10874	123342	0	0	0	0	11849	0	0	0	0	0	0	955	955	11346	42861	12179	2238	58668	0	0	0.0883	0.1553	0.1428	0.0000	0.0000	0.0000	10894	955	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	76300	123342	
193809																																																																																																																																																																																			29015	0	0	0	324596	863963	3709	2663	0	91806	836142	0	0	0	0	92524	4505	0	300	34129	0	0	2663	6372	19849	248288	372961	27117	220130	597	0	0.1031	0.1987	0.1850	0.0000	0.0000	0.0000	86152	6372	5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465611	835991	
194253																																																																																																																																																																																			7088	0	0	535	45594	106609	0	2741	0	23149	108065	0	0	0	0	23126	0	0	0	0	0	0	814	814	857	52360	1773	3318	53523	0	0	0.2065	0.3661	0.3532	0.0000	0.0000	0.0000	22312	814	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1927	63164	108065	
194440																																																																																																																																																																																			2347	0	0	0	16310	78803	0	653	0	8773	80647	0	0	0	0	9152	0	0	0	0	0	0	653	653	1048	14507	13662	1210	49966	0	0	0.1054	0.1528	0.1419	0.0000	0.0000	0.0000	8499	653	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59889	80647	
194936																																																																																																																																																																																			10850	0	0	0	20027	214216	0	3847	0	26591	213511	0	0	0	0	28173	0	0	0	6153	0	0	2052	2052	2488	17228	81490	3363	116074	0	0	0.1223	0.1735	0.1609	0.0000	0.0000	0.0000	26121	2052	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1795	162360	213511	
195072																																																																																																																																																																																			13670	0	0	8413	117673	447405	0	5698	0	32829	445391	0	0	0	0	37324	0	0	34	0	0	3000	3337	6337	6700	136546	138056	15411	169038	2657	0	0.0696	0.1411	0.1171	0.0000	0.0000	0.0000	30987	6337	1713	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2363	264464	445262	
195111																																																																																																																																																																																			11369	0	0	44646	19884	346109	0	2902	0	24258	343299	0	0	0	0	27012	0	0	1286	7777	0	0	2902	2902	21548	54840	47003	20405	225416	980	0	0.0702	0.1029	0.0919	0.0000	0.0000	0.0000	24110	2902	-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	262473	343223	
195157																																																																																																																																																																																			2570	0	0	21701	4888	42820	0	510	0	4720	43261	41	0	0	0	4907	0	0	0	827	0	0	242	242	477	27910	3015	772	11839	0	0	0.1078	0.2571	0.2445	0.0000	0.0000	0.0000	4665	242	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	19083	43261	
195353																																																																																																																																																																																			28592	0	0	0	360285	823362	0	5329	0	60634	789110	0	0	0	0	66984	0	0	0	14655	0	0	5329	5329	21408	384251	96316	23685	328262	0	0	0.0781	0.1447	0.1332	0.0000	0.0000	0.0000	61655	5329	-1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	462966	789110	
195456																																																																																																																																																																																			1939	0	0	0	2914	65115	0	537	0	5232	65296	0	0	0	0	5598	0	0	0	0	0	0	463	463	1362	24056	16535	3373	23536	0	0	0.0786	0.1514	0.1389	0.0000	0.0000	0.0000	5135	463	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	36970	65296	
196257																																																																																																																																																																																			8400	0	0	0	0	16766	0	111	0	1337	18114	0	0	0	0	1445	0	0	0	0	0	0	108	108	115	9069	1672	129	6021	0	0	0.0738	0.1667	0.1542	0.0000	0.0000	0.0000	1337	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8670	18114	
196350																																																																																																																																																																																			9644	0	0	120	7119	46760	0	281	0	5504	46112	0	0	0	0	5709	0	0	0	0	0	0	281	281	0	17047	2663	1338	27215	0	0	0.1177	0.1770	0.1683	0.0000	0.0000	0.0000	5428	281	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32250	46112	
196426																																																																																																																																																																																			7383	0	0	0	39344	193425	0	2252	0	13925	193487	0	0	0	0	18685	0	0	311	2357	0	4000	1534	5534	1368	38356	82316	4026	72465	0	0	0.0680	0.1532	0.1078				13151	5534	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	122002	193487	
196743																																																																																																																																																																																			9169	0	0	410	18722	156656	0	2557	0	13856	164154	0	0	0	0	14661	0	0	0	4000	0	0	1670	1670	720	27785	22453	8590	107338	349	0	0.0795	0.1106	0.0980	0.0000	0.0000	0.0000	12991	1670	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	132603	163405	
196752																																																																																																																																																																																			188	0	0	976	68	2999	0	24	0	294	3170	0	0	0	0	314	0	0	0	0	0	0	20	20	151	1243	526	56	1103	0	0	0.0927	0.1949	0.1825	0.0000	0.0000	0.0000	294	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1611	3170	
196800																																																																																																																																																																																			6757	0	0	0	85560	255768	0	983	0	28112	252725	0	0	0	0	26222	0	0	0	0	0	0	983	983	22863	95336	89456	2656	44384	0	0	0.0999	0.2423	0.2332	0.0000	0.0000	0.0000	25239	983	2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108215	252725	
197142																																																																																																																																																																																			3615	0	0	19045	47226	186459	0	1368	0	20820	183767	0	0	0	0	21953	0	0	0	0	0	0	1351	1351	3405	53963	66128	5403	63997	0	0	0.1121	0.2031	0.1906	0.0000	0.0000	0.0000	20602	1351	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	108065	183767	
197254																																																																																																																																																																																			776	0	0	3648	0	16464	0	222	0	2722	16989	0	0	0	0	2864	0	0	0	0	0	0	142	142	306	6203	75	379	10102	0	0	0.1602	0.2534	0.2409	0.0000	0.0000	0.0000	2722	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	11301	16989	
197302																																																																																																																																																																																			18109	0	0	24441	210745	424229	0	4985	0	45192	415131	0	0	0	0	48775	0	0	0	25174	0	0	3985	3985	9286	105460	58070	21293	256076	172	235	0.1080	0.1535	0.1409	0.0000	0.0000	0.0000	44790	3985	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	317815	414881	
197357																																																																																																																																																																																			1550	0	0	107	100	21574	0	160	0	1770	21136	0	0	0	0	1904	0	0	0	871	0	0	160	160	267	4474	1203	927	15764	0	0	0.0826	0.1076	0.0985	0.0000	0.0000	0.0000	1744	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17697	21110	
197478																																																																																																																																																																																			103362	0	0	0	422574	3757921	0	37514	0	346670	3643997	29674	0	0	0	349583	0	0	0	417258	0	0	41271	41271	52690	548132	610546	160889	2544882	3167	0	0.0855	0.1059	0.0935	0.0000	0.0000	0.0000	308528	41271	1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	1946	3299761	3608081	
197740																																																																																																																																																																																			2127	0	0	0	18005	64703	0	138	0	4307	59155	0	0	0	0	4191	0	0	0	362	0	0	138	138	1892	25666	17315	1193	19702	0	0	0.0685	0.1248	0.1207	0.0000	0.0000	0.0000	4053	138	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33583	59155	
197759																																																																																																																																																																																			4373	0	0	0	21363	114088	0	1025	0	10510	120568	0	0	0	0	10964	0	0	0	0	0	0	1025	1025	7862	21231	10972	5638	74441	210	0	0.0826	0.1302	0.1181	0.0000	0.0000	0.0000	9939	1025	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	84188	120258	
198046																																																																																																																																																																																			734	0	0	8326	11961	50651	0	581	0	5601	52953	0	0	0	0	5875	0	0	0	0	0	0	373	373	386	19130	11319	1535	20372	0	214	0.1043	0.1981	0.1856	0.0000	0.0000	0.0000	5502	373	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	29650	52739	
198103																																																																																																																																																																																			1703	0	0	0	14991	55012	87	405	0	8065	55819	0	0	0	0	8292	0	0	0	0	0	0	331	418	4559	16061	22869	645	11685	0	0	0.1411	0.3137	0.2979	0.0000	0.0000	0.0000	7874	418	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	26431	55819	
198149																																																																																																																																																																																			5062	0	0	345	27582	179280	0	2280	0	17871	177553	0	0	0	0	18968	0	0	0	6841	0	0	1708	1708	706	35734	38440	2693	105715	2922	0	0.0972	0.1394	0.1269	0.0000	0.0000	0.0000	17260	1708	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	136052	177553	
198251																																																																																																																																																																																			4619	0	0	5813	173	50808	0	250	0	3704	49428	0	0	0	0	3954	0	0	0	2568	0	0	250	250	2047	12321	6403	2059	30287	312	0	0.0749	0.1056	0.0989	0.0000	0.0000	0.0000	3704	250	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	37457	49428	
198448																																																																																																																																																																																			10743	0	0	8708	40093	246020	0	2094	0	16239	244287	0	0	0	0	18420	0	0	0	2302	0	0	2070	2070	8693	46079	77662	20990	115860	0	0	0.0669	0.1113	0.0988	0.0000	0.0000	0.0000	16350	2070	-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	165541	244287	
198831																																																																																																																																																																																			7150	0	0	21	97775	292582	0	2843	0	39253	295246	0	0	0	0	41321	0	0	2732	0	0	0	2374	2374	4332	89136	64271	13860	137223	1750	0	0.1319	0.2181	0.2056	0.0000	0.0000	0.0000	38947	2374	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	189466	295246	
198859																																																																																																																																																																																			2532	0	0	0	980	60151	0	540	0	7017	61215	0	0	0	0	7548	0	0	0	341	0	0	540	540	691	7486	4204	1296	48301	0	0	0.1145	0.1449	0.1346	0.0000	0.0000	0.0000	7008	540	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52077	61215	
198961																																																																																																																																																																																			10640	0	0	567	12907	81868	0	624	0	7083	80558	0	0	0	0	7589	0	0	0	204	0	0	607	607	5656	25165	16448	4504	35122	0	0	0.0867	0.1563	0.1438	0.0000	0.0000	0.0000	6982	607	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	48558	80558	
199052																																																																																																																																																																																			4802	0	0	387	3644	32844	0	440	0	2417	32702	50	0	0	0	2716	0	0	0	1896	0	0	304	304	1843	9446	958	1182	21030	399	0	0.0738	0.1122	0.0996	0.0000	0.0000	0.0000	2412	304	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	24212	32702	
199137																																																																																																																																																																																			7877	0	0	43767	3166	73849	0	151	0	10900	74215	0	0	0	0	11101	0	0	0	0	0	0	151	151	42772	10602	1187	2023	19520	0	0	0.1475	0.4958	0.4891	0.0000	0.0000	0.0000	10950	151	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22388	74215	
199351																																																																																																																																																																																			113	0	0	0	205	6073	0	53	0	720	6215	0	0	0	0	770	0	0	0	0	0	0	53	53	57	1128	827	209	4109	0	0	0.1154	0.1621	0.1510	0.0000	0.0000	0.0000	717	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4749	6215	
199436																																																																																																																																																																																			4683	0	0	150	24703	116879	0	819	0	9600	115223	0	0	0	0	10690	0	0	0	0	0	0	819	819	3851	27373	27677	5783	59208	0	0	0.0857	0.1359	0.1255	0.0000	0.0000	0.0000	9871	819	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78645	115223	
199454																																																																																																																																																																																			1608	0	0	0	6066	22051	0	297	0	2279	22764	0	0	0	0	2387	0	0	0	903	0	0	154	154	730	10836	1987	1545	8719	0	0	0.0981	0.1958	0.1832	0.0000	0.0000	0.0000	2233	154	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	12191	22764	
199463																																																																																																																																																																																			598	0	0	0	3751	23382	0	444	0	2624	23571	0	0	0	0	2746	0	0	0	131	0	0	199	199	1569	4600	5336	1029	12222	0	0	0.1082	0.1754	0.1627				2547	199	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	15659	23536	
199940																																																																																																																																																																																			2448	0	0	285	35136	171905	0	1450	0	15294	173044	0	0	0	0	16541	0	0	0	19230	0	0	1450	1450	32861	5074	12143	2855	123074	0	0	0.0872	0.1180	0.1077	0.0000	0.0000	0.0000	15091	1450	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140143	173044	
200042																																																																																																																																																																																			1738	0	0	0	12781	30981	0	102	0	5094	32141	0	0	0	0	4891	0	0	0	0	0	0	102	102	275	11398	9104	1464	9984	0	0	0.1490	0.2891	0.2831	0.0000	0.0000	0.0000	4789	102	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16916	32141	
200435																																																																																																																																																																																			27859	0	0	5000	92398	369547	0	4419	0	37551	368804	0	0	0	0	39950	0	0	624	4031	0	0	3015	3015	12615	102524	80068	6761	177758	0	0	0.1002	0.1666	0.1540	0.0000	0.0000	0.0000	36935	3015	398	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	851	0	118	0	1404	239774	368586	
200640																																																																																																																																																																																			37290	0	0	300	78993	569668	0	7165	0	55395	559191	18598	0	0	0	60886	0	0	3609	11	0	0	6284	6284	15902	85449	30854	3374	443835	878	0	0.0976	0.1213	0.1088	0.0000	0.0000	0.0000	54602	6284	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	501855	559191	
201049																																																																																																																																																																																			11233	0	0	0	6992	106120	0	819	0	9905	106965	0	0	0	0	10742	0	0	756	1254	0	0	819	819	1541	28913	12427	2236	64086	0	0	0.0928	0.1390	0.1284	0.0000	0.0000	0.0000	9923	819	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77288	106965	
201124																																																																																																																																																																																			2163	0	0	0	3838	52998	0	78	0	3681	53205	0	0	0	0	3703	0	0	0	279	0	0	78	78	2178	4443	37476	1545	8923	0	0	0.0681	0.1291	0.1264	0.0000	0.0000	0.0000	3625	78	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28690	53205	
201254																																																																																																																																																																																			4388	0	0	0	3306	117437	0	1222	0	9151	118293	0	0	0	0	9500	0	0	0	3168	0	0	1222	1222	1028	11460	5966	6379	99332	14	0	0.0704	0.0891	0.0776	0.0000	0.0000	0.0000	8278	1222	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106655	117507	
201441																																																																																																																																																																																			1880	0	0	286	3075	25253	0	253	0	3295	24541	0	0	0	0	2600	0	0	0	17	0	0	172	172	396	6958	9812	1425	7430	0	0	0.1026	0.1903	0.1777	0.0000	0.0000	0.0000	2428	172	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	81	13666	23661	
201638																																																																																																																																																																																			5289	0	0	0	18331	205403	0	2033	0	19218	205323	0	0	0	0	20678	0	0	1187	0	0	0	1691	1691	1745	25264	101427	4611	78769	0	0	0.0925	0.1533	0.1407	0.0000	0.0000	0.0000	18987	1691	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	134910	205323	
201647																																																																																																																																																																																			4533	0	0	0	11346	74407	0	946	0	7506	75398	0	0	0	0	8033	0	0	0	0	0	0	651	651	2508	19057	10565	1888	43099	0	0	0.0979	0.1551	0.1426	0.0000	0.0000	0.0000	7382	651	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	51899	75398	
201834																																																																																																																																																																																			12697	0	0	0	20217	497649	0	6774	0	50150	497787	0	0	0	0	55599	0	0	5940	36568	0	0	5981	5981	7126	33099	27358	7916	436308	0	0	0.0997	0.1164	0.1039	0.0000	0.0000	0.0000	49618	5981	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793	477745	497787	
202251																																																																																																																																																																																			3397	0	0	0	3615	64277	0	724	0	6360	59796	0	0	0	0	6090	0	0	0	8223	0	0	681	681	882	9215	11635	3879	43229	0	0	0.0919	0.1108	0.0984	0.0000	0.0000	0.0000	5409	681	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	54958	58884	
202514																																																																																																																																																																																			8518	0	0	0	17627	131045	0	2177	0	12343	133369	0	0	0	0	12982	0	0	0	0	0	0	1232	1232	548	20694	34610	8508	76553	0	0	0.0882	0.1330	0.1204	0.0000	0.0000	0.0000	11750	1232	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	97609	133208	
202541																																																																																																																																																																																			2477	0	0	0	64268	132056	0	972	0	15945	129580	0	0	0	0	15294	0	0	0	0	0	0	815	815	9129	56257	24975	1954	41124	0	0	0.1117	0.2351	0.2225	0.0000	0.0000	0.0000	14479	815	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	65060	129580	
202550																																																																																																																																																																																			4807	0	0	0	39866	124099	0	1403	0	10161	124521	0	0	0	0	10796	0	0	0	0	0	0	946	946	4000	43998	20895	6137	56298	0	0	0.0791	0.1435	0.1309	0.0000	0.0000	0.0000	9850	946	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	75234	124521	
202907																																																																																																																																																																																			117188	0	0	135216	1121430	3554898	0	27117	0	393975	3361791	0	0	0	0	245326	0	0	0	120351	0	0	24579	24579	127370	1178336	804040	113342	1273797	0	0	0.0684	0.1249	0.1124	0.0000	0.0000	0.0000	220747	24579	39581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2538	1963761	3228144	
203052																																																																																																																																																																																			1555	0	0	200	2	40118	0	814	0	6209	40303	0	0	0	0	6579	0	0	0	0	0	0	370	370	811	1907	18011	1084	20203	0	0	0.1541	0.2257	0.2130	0.0000	0.0000	0.0000	6209	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	29146	40303	
203333																																																																																																																																																																																			36734	0	0	0	123452	648307	0	6787	0	59072	621658	0	0	0	0	51413	0	0	0	42838	0	0	6405	6405	22019	108581	74043	33570	435609	4829	0	0.0739	0.1004	0.0879	0.0000	0.0000	0.0000	45008	6405	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	382	512028	608878	
203418																																																																																																																																																																																			3256	0	0	0	92226	271504	1	2109	0	23351	272915	0	0	0	0	23869	0	0	1015	223	0	0	2109	2110	2256	94416	47356	5932	128082	2416	0	0.0802	0.1395	0.1271	0.0000	0.0000	0.0000	21759	2110	-165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171566	271158	
203575																																																																																																																																																																																			7705	0	0	0	17134	82320	0	427	0	7905	81507	0	0	0	0	8122	0	0	0	678	0	0	427	427	1104	24074	49968	1284	7283	0	0	0.0944	0.2170	0.2056	0.0000	0.0000	0.0000	7695	427	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37421	81506	
203753																																																																																																																																																																																			2776	0	0	1264	3045	94958	0	1038	0	6869	94908	0	0	0	0	7721	0	0	0	663	0	0	969	969	5198	10450	10231	4577	69908	1208	94	0.0712	0.0996	0.0871	0.0000	0.0000	0.0000	6752	969	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	77484	94814	
