"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
128258	4	0	3	9	0	50	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	6	0	Loan Participation Fees			Dues/subscriptions													
128511	0	0	0	0	0	0	0	0	273	188	166	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0				Professional Fees	Custodian Fee	Outside Info/Ref/Doc/Serv											
128904	0	0	0	1540	0	1378	0	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	3175	0	Debit Card fees			Other professional services													
128959	0	0	0	51	0	167	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	41	0	0	0	298	41	Debit card fees			Debit card processing										Other Borrowed Money represents a reclassification of an overdrawn Due From account and there is no related interest expense associated with this liability.			
129349	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	0	0	0	0	19				Accounting and Consulting Fees													
129358	0	0	4	0	0	7	36	0	5	4	0	0	0	0	0	0	0	0	0	0	0	true	4	0	0	0	0	0	0	0	6	INTEREST OTHER SOURCES	LIFE INSURANCE PROCEEDS		SERVICE CHARGES - BANKS	DIRECTORS DEFERRED COMP												
129394	229	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	false	146	0	0	0	0	0	0	0	0				Software Depreciation													
129479	55	0	41	0	0	0	0	0	40	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	71	0	0	0	34				B&O taxes	Telephone/phone line												
129732	12	0	29	18	36	243	27	28	32	149	27	0	0	0	0	0	0	0	0	0	0	false	64	0	0	0	0	9	277	190	86	Debit Card Interchange	Wire Transfer Fees	Mortgage Servicing Release Fees	Telephone & Telegraph	Outside Services	ATM Expense											
129853	0	0	0	0	0	0	0	0	39	19	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	34	0	0	0	19				AUDIT	OTHER REAL ESTATE EXPENSES												
129910	52	0	0	0	0	54	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	Secondary market origination fees			Telephone & communications													
130345	0	0	0	0	0	50	45	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	MC/VISA Merchant card fees	Travel Agency income		MC/VISA Merchant card expense													
130541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	true	0	0	0	0	0	0	0	308	0										Options Exercised							
130635	18	0	15	35	12	130	0	0	0	0	0	0	0	0	0	0	0	52	891	0	0	true	17	0	0	6	0	15	0	304	17	LOC Fees									Stock Option	Capital Infusion						
130813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
130943	0	0	0	0	0	3136	0	0	1438	0	0	-17217	-6883	0	0	0	0	5910	0	130	-649	false	0	0	0	0	0	0	0	2161	0	net hedge			parent management fee			FAS 144 discontinued operations			Capital infusion of loans		Foreign exchange	Reduction due to sales				
131034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	37	0																	
131155	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	true	26	0	0	0	22	0	0	0	26				ATM EXPENSES													
131173	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
131351	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	97	0	0	0	0																	
131360	4222	0	0	0	0	0	0	0	3115	0	0	0	0	0	0	0	0	0	0	32	0	true	0	0	0	0	1586	0	0	3592	0				Dividend on preferred stock of subsidiaries								Balance acquired from First Signature Bank &Trust acquisition					
131418	0	0	0	0	0	84	0	0	396	164	86	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	66	0	FFA Revenue Passback			Management Fee Expense	Other-Misc	PA Shares Tax											
131436	42	0	0	0	0	0	0	0	40	37	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	44	0				Audit & Exam-CPA	Consulting Fees												
131650	860	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	778	0	false	0	0	0	0	0	0	0	323	0				Miscellaneous Expense								Acquisition Adjustment					
131717	0	0	12	0	0	0	0	0	10	12	11	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	18				Bank Shares Tax	Bank Service Charges	Professional Fees											
131940	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	21	0	0	0	0	0	24	5															correction to restate 12-31-05  total equity capital		
132107	93	0	41	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	41	0	0	0	114	11	93	98	53																	
132152	0	0	0	7	0	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	13	0	0	0	10	Late fees			Service Charges													
132219	0	0	0	0	0	15	0	0	12	17	15	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	12	52	13	Cashiers ck, MO & other fee income			Audits & Exams	Telephone	KY state franchise tax											
132451	0	0	0	0	0	14	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	true	12	0	0	0	0	0	0	55	11	visa interchange fee income	other income		debit card processing/switch fees													
132554	70	0	0	0	0	0	0	0	85	61	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	149	0				INSURANCE - NON BUILDING	AUDIT, TAX, ACCOUNTING												
132778	0	0	17	0	0	0	0	0	18	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	0				Accounting Fees	Correspondent Bank Charges												
132853	76	0	38	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	2	0	19	38	32	35																	
132938	0	0	0	0	0	0	0	0	23	19	26	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	20	77	0				PROFESSIONAL EXPENSE	FDIC & STATE REGULATORY	TAXES & LICENSES								CONTINUED FROM RI-E 2j 2k.  CONTINGENCY ACCRUAL EXPENSE                 30			
133243	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	0	0	0	0				courier service													
133850	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	175	0	0	180	0																	
133971	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	148	0	0	83	0																	
134156	6	0	8	12	2	12	7	0	29	30	11	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	7	0	24	11	OTHER FEES	FSA GTD/SBA/EQUITABLE		TELE-6 MTG-4 TRAVL-6 PR-3 CR-1 ATM-9	ON LINE-3 SUBSC-5 LOAN SERVICE EXP-2 ACCT-10 EXAM-10	AUTO-3 INS-5 COURIER-3											
134437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	65	0	0	0	0																	
134455	17	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	1	0	0	0	54	27																	
134848	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	4	0	0	22	0	0	0	46															ADJUST UNDIVIDED PROFITS		
135359	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	1	0	0	0	0	4				insurance													
135751	7	0	0	0	0	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	4				ACCOUNTING SERVICES	ATM   BANK CHARGES	MISC											
135836	0	0	31	0	0	20	0	0	18	30	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	44	0	Commissions and fees			Insurance Fidelity Bond	Taxes Ad Valorem												
135854	2	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	6	0	0	0	0	0	0	0	9																	
136048	7	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	2	-6	0	1	8	6	0	0	4															Under accrued income tax on Insurance Agency		
136338	31	0	50	0	0	0	0	0	33	56	33	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	100	0	38				Telephone & data lines	Shareholder property taxes	ATM network expense											
136459	0	0	0	0	0	0	0	0	8	11	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	8	0	0	15	6				PROFESSIONAL FEES	HOLDING CO MANAGEMENT FEES	OTHER NONE INTEREST EXPENSE											
136655	19	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	17																	
137120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
137205	125	0	33	6	14	214	177	0	232	97	164	0	0	0	0	0	0	0	0	0	0	true	70	0	0	1	61	7	8	0	119	Loan Processing Fees	Income on Stock Options		Outside Services	Loan Related Expenses	Other Operating Expenses											
137447	0	0	27	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	41	0	0	32				Audit and Tax Preparation Fees													
137456	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	16	0	0	15	0																	
137559	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	3	0	24	9																	
137643	11	0	21	15	0	0	0	0	69	10	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	12	0	0	27	0				PROFESSIONAL FEES	CORRESPONDENT BANK SERVICE CHARGES												
137652	47	0	6	8	6	50	20	0	90	45	62	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	10	113	32	Easement dispute settlement	Additional moving bonus		Audit & Consulting	Travel	Mortgage Origination Expenses								increased by $200,000 and Provision for loan loss was increased by $200,000			
137821	12	0	21	18	2	15	0	0	9	50	20	0	0	0	0	0	0	0	0	0	0	false	3	0	0	6	0	2	31	3	23	OTHER MISC FEES, PEMALITIES, ETC.			FED RES ACH CHGS	FEES, OUTSIDE SERVICES	FRANCHISE TAX											
137915	3055	0	0	1461	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0				CONSULTANT FEES													
138051	0	0	3	4	1	0	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	2	0	8	2				FED CHARGES	INSURANCE AND BONDS	TRAVEL AND ENTERTAINMENT											
138163	43	2	22	0	11	21	16	65	13	29	29	0	0	0	0	0	0	0	0	0	0	false	20	0	0	17	29	9	38	57	20	NTMC	MORTGAGE RELATED FEES	OTHER NON INT	AUDIT FEES-ACCOUNTING FEE	ATM PROCESSING	TELEPHONE								ADD'L ITEMS FOR LINE #2 OTHER NON INTEREST EXPENSE ITEMS THAT EXCEED THE 1% THRESHOLD ~ AUTO & TRAVEL = 5 CHECK PGK EXPENSE = 23 ~ CORRESPONDENT SERVE CHGS = 4 ~ EMPLOYEE EDUCATION = 6 ~ INSURANCE = 13 ~ LOAN COSTS = 9 ~ PROFESSIONAL FEES = 9 ~ SOFTWARE DEP = 24 ~ SUBSCRIPTIONS & MEMBERSHIP = 4 OPERATIONAL LOSS = 7			
138211	575	0	0	0	0	590	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	656	0	0	0	0	Debit Card Income			Telecommunications										$454 of Mortgage Banking Income was inadvertently included as gain on loan sales (line 5i; schedule RI).  That amount is included on Line 5l (other interest income), schedule RI in this amended Call Report.			
138257	0	0	0	0	0	4	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Recoveries			OCC assessment	Legal & professional												
138350	4	0	3	3	3	0	0	1	5	6	2	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	13	3	Misc Income	Other Income	Bank Card	Surety Bonds & Other Ins	Misc Inc Tax Exp	Travel & Bank Card											
138556	11	0	15	0	0	0	0	0	12	65	12	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	9	9	0	26	15				EXAMS/AUDITS	DEFERRED COMPENSATION	MISCELLANEOUS											
138725	0	0	4	0	0	3	0	0	5	10	12	0	0	0	0	0	0	0	0	0	0	true	2	0	0	0	0	0	4	6	5	Money Orders, Cashier Checks   Check Fees			Federal Reserve Charges, Telephone, Misc. Expenses	Audits-Exam, Blanket Bond, Credit Report	Business Franchise Tax, Dues, License Fee											
138752	2	1	1	0	2	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	1	0	4	3	Check Cashing			Accounting	Insurance	Courier											
139133	32	2	32	12	6	3	3	2	20	19	16	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	8	12	47	37	MISCELLANEOUS	WIRES	CHECK CASHING	ATM	SERVICE CONTRACTS	DUES AND MEMBERSHIPS											
139432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0																	
139478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	107	0	0	145	0																	
139544	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	0	52	0				Bank CPA & Audit													
139553	94	0	0	0	0	103	0	0	74	88	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	106	0	Net Debit/Credit Card Income			Donations	Insurance												
139656	63	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	0	0	51	31				Depr expense bank owned software													
139740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	209	0	0	312	0																	
139834	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
139843	84	0	40	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	15	0	18	156	218	65																	
139955	0	0	0	0	0	40	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	0	0	0	11	Management Fee Income			Correspondent Bank Charges	Telephone Line Charges												
140018	208	0	22	8	33	331	179	172	853	413	252	0	0	0	0	0	0	0	0	0	0	false	102	0	0	49	18	40	55	226	126	FFA Revenue Passback	Merchant Fees	Check Card Fees	Affiliate Service Fee Expense	FFA Expenses	State Taxes											
140157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
140362	53	0	0	0	0	0	0	0	882	137	71	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	151	0				CUSTOMER SERVICE	SERVICE CHARGE ON DEP ACCTS	PROFESSIONAL SERVICES											
140634	1	0	11	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	3	0	6	0	35	7				fdic assessment													
141211	0	0	0	0	0	0	0	0	31	33	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	40	0	0	62	0				Maintance other real estate	Bank Exam and Audit	Capital Shares tax											
141341	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	37																	
141350	5	0	16	14	2	0	0	0	7	2	9	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	15	3	0	0	21				State Banking Department Assessment	Donations	Bankers & Directors Bond											
141453	5	0	5	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	true	5	0	0	0	0	1	0	4	5						Software Maintenance and Internet Expenses											
141556	0	0	0	0	0	0	0	0	341	700	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0				Finders Fee	Management Fees												
141734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	384	0																	
141958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	16	0	0	0	0	0	0	0	0																	
142049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	16																	
142656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0																	
142955	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
143158	0	0	0	0	0	0	0	0	4	5	5	0	0	0	0	0	0	0	0	0	0	true	0	0	0	6	0	0	0	0	5				INSURANCE	ATM EXPENSE	CORRESPONDENT FEES											
143653	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	1	2	6	2																	
143662	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	938	0	0																	
143859	14	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	4	0	43	14																	
143952	0	0	51	0	0	0	0	0	21	38	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Miscellaneous			Other outside service fees	Audit Tax #A												
144034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	false	0	0	0	0	0	0	0	0	0												Portion of Allowance Attributable to Letters of Credit					
144043	169	0	0	0	0	0	0	0	997	137	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	184	0				Parent Company expense	Other loan & collection expense												
144052	18	0	13	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	7	4	12	8	60	23																	
144155	27	0	13	6	7	0	0	0	34	54	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	7	0	6	26	29	46	Check Books and Upcharge			Telephone	Professional Fees												
144436	0	0	0	0	0	42	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-115	0	0	0	0	0	73	53	BOD Life Policy	Misc Income													Additional Taxes paid for Year-End 2005		
144856	17	0	24	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	1	0	30	3	57	23																	
144913	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Pa shares Tax													
145059	9	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	14	0	0	31	9				PROFESSIONAL FEES	MANAGEMENT FEES												
145545	16	10	35	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	6	22	10	0	84	31																	
145554	36	2	15	7	0	74	55	0	80	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	5	14	16	7	64	27	Debit Card Interchange Fees	Points Retained Mortgage Banking		Transfund Expense													
145741	23	0	10	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	4	0	7	6	93	15	Secondary Market Closing Fees & Premiums																
145750	0	0	15	14	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	12				Consulting Fees													
145844	0	0	0	0	0	74	24	0	37	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	43	Debit Card Interchange	Automated Payments		ATM & POS Expenses	Telephone												
145956	7	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	0	0	6				Donations													
146056	0	0	5	0	0	0	0	0	8	4	2	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	4	0	0	4				Telephone Expense	Audit and Tax Accounting	Clearing House Fees											
146458	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	3	0	0	15	0				TELEPHONE													
146533	0	0	2	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	6	1				audits													
146618	21	1	48	9	3	0	11	7	26	21	17	0	0	0	0	0	0	0	0	0	0	false	17	0	0	7	17	13	2	23	63		Bank Card Fee Income	Loan Late Payment Fee	KY Franchise Tax	Auditing Expense	Donation Expense											
146654	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Managment Fees													
146663	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	136	0	0																	
146850	15	0	0	0	0	14	0	0	18	13	13	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	0	Keyman Life Insurance			Keyman Life Insurance Expense	Telephone	Software Maintenance & Repair											
147053	6	0	4	2	9	56	3	2	10	9	8	-3	0	0	0	0	0	0	0	0	0	false	5	0	0	0	6	1	3	38	3	Secondary Market	Rent/Travel	Credit Ins.	Check Loss	Management Fee	Professional Fees	State Tax										
147174	0	0	0	0	0	64	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	14	0	0	124	0	LOAN FEES			COMPUTER SOFTWARE													
147633	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0																	
147651	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	8	0	8																	
147679	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0																	
147839	47	0	95	73	0	87	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	false	64	0	0	0	0	0	179	0	82	Mortgage Origination Fees			Accounting & Other Professional Fees													
147857	26	0	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	3	0	3	2	9	8																	
147923	0	0	27	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	26				ATM/VISA CHECK CARD EXPENSE													
148144	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	8	0	8	0	19																	
148238	18	0	8	11	3	4	2	0	20	19	11	0	0	0	0	0	0	0	0	0	0	true	10	0	0	0	0	2	1	39	21	FEES & COMMISSIONS	OTHER INCOME		AUDIT	MISCELLANEOUS	SEMINARS											
148340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	75	0																	
148715	21	1	14	11	14	20	0	0	32	26	27	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	3	0	104	15	Secondary Market Origination Fees			Franchise Taxes	Telephone	Accounting & Consulting				Rounding							
148809	79	0	67	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	167	0				GENERAL INSURANCE													
148920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
149150	0	0	21	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	61	20				Directors Benefits													
149235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	108	0										Capital Infusion							
149253	53	0	0	0	0	0	0	0	36	34	45	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	0	33				Deferred compensation	Telephone expense	Professional fees											
149271	82	0	28	5	4	15	4	0	19	0	0	0	0	0	0	0	0	0	0	0	0	true	11	0	0	0	37	0	0	54	7	Misc Loan Income	Misc Income		Audit & Exam													
149945	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	false	0	0	0	0	0	0	0	0	0	MISC INCOME									INFUSION BY HOLDING CO.							
150035	283	0	154	0	0	0	0	0	176	160	172	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	141	507	0				Audits & Examinations	Professional fees	ATM network exp											
150044	183	0	26	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	3	65	5	14	137	36																	
150071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2501	0	false	0	0	0	0	0	0	0	0	0												NorthStar Bank Merger on 02/01/2006					
150156	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				INSURANCE													
150334	0	0	26	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				ORE EXPENSE													
150352	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	16	4				Exams													
150727	31	0	0	0	0	36	0	0	50	47	38	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	54	0	0	Merchant Fee Income			Other Taxes	Credit Card Expenses	ATM Expense											
150754	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	106	0																	
151331	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	118	0	0	Origination fees on mortgage loans sold																
151546	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	54	5																	
151555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
151751	0	0	0	0	0	110	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	64	0	Computer Servicing fees	Loan Fees Sold															
151818	114	0	109	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0				PA Captial Shares Tax Expense													
151957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	67	0																	
152048	9	0	6	2	1	8	0	0	14	13	8	0	0	0	0	0	0	0	0	-1	0	false	5	0	0	3	0	2	2	24	6	Litigation/Other Claims			Other Professional fees	Data processing other	Telephone						Transfer ALLL reserve for off balance sheet item					
152057	43	0	7	25	4	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	true	20	0	0	3	15	13	53	0	29				ATM NETWORK EXPENSE													
152235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
152253	18	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	15	9	13	0																	
152431	10	0	10	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	0	0				LEGAL/CONSULTING													
152440	11	4	3	8	7	6	0	0	12	12	65	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	0	2	7	0	35	misc			phone	accounting & auditing	misc											
