"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
477639	0	0	0	0	0	117432	139134	0	0	0	0	0	117871	0	0	0	1593	1593	0	0	0	1593	0	0	0	0	0	0	0	0	0	588	1589	0	0	0	0	0	0	-232	0	10028	0	850	0	0	0	0	0	0	0	2508	28858	86505	0	0	0	0	0	6930	0	0	431	0	-1460	2533	0	0	0	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933	0	0	0	933	0	0	0	588	20451	28858	98913	0	4090	14429	98913	117432	0	5895	5895	12753	0	0	0	0	0	0	0	0	
477648	0	0	0	0	0	145910	174971	0	0	0	0	0	132589	0	0	0	603	603	0	0	0	603	0	0	390	0	0	0	0	0	0	0	3893	0	0	0	0	0	750	-469	0	16862	6058	0	0	0	0	0	442	0	0	0	21645	110944	0	0	0	0	0	14780	390	0	0	0	-1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24646	27703	127129	0	4929	13852	127129	145910	0	3891	3891	16176	0	0	0	0	0	0	0	0	
477657	0	0	1586	0	0	80031	149349	0	0	0	0	0	54953	0	0	0	309	309	0	0	0	309	0	0	0	0	0	0	0	0	0	2129	10655	0	0	0	100	0	0	-2669	0	66317	0	737	0	0	0	0	0	0	0	167	2439	52347	0	0	0	0	0	10508	0	21	3389	897	-3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	0	0	0	1750	0	0	1586	2150	81128	4922	61344	0	16226	2461	61344	80031	0	500	500	13063	0	0	0	0	0	0	0	0	
477844	0	0	0	0	129	43120	51373	0	0	0	0	0	38263	60	750	750	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	302	2058	0	0	0	0	0	0	-70	0	6942	1810	0	0	0	0	0	0	0	0	164	3561	34538	0	0	0	0	0	3370	5	0	560	0	-725	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	12234	5371	38116	0	2447	2686	38116	43249	0	2510	2510	4625	0	0	0	0	0	0	0	0	
478140	0	0	0	0	176	48291	73913	0	0	0	0	0	46384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	3368	0	0	0	266	0	0	-359	21	18310	345	20	0	0	0	0	0	0	0	1112	13357	31915	0	0	0	0	0	4816	0	0	1155	76	-1141	816	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	84	0	0	0	590	25792	13778	36420	0	5158	6889	36420	48467	0	1581	1581	10777	0	0	0	0	0	0	0	0	
478195	0	0	0	0	276	29127	34356	0	0	0	0	0	29015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	775	0	0	0	2674	860	291	0	0	98	0	0	0	0	0	0	0	0	631	355	3144	24885	0	0	0	0	0	1694	0	0	312	0	-639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	4214	4004	26558	0	843	2002	26558	29403	0	0	0	3108	0	0	0	0	0	0	0	0	
478252	0	0	0	0	0	83970	108448	0	0	0	0	0	75853	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	731	1634	0	0	0	0	0	0	404	68	20592	2039	0	0	0	0	2165	170	0	0	0	15058	60795	0	0	0	0	0	5806	180	0	1276	39	-449	0	0	0	0	0	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	0	0	3386	0	0	0	799	27902	19301	68739	0	5580	9651	68739	83970	0	4400	4400	22328	0	0	0	0	0	0	0	0	
478430	0	0	0	134	0	73226	108026	0	0	0	0	0	68564	0	0	0	4682	4682	4682	0	0	0	0	0	0	0	0	0	0	0	0	799	3472	0	0	850	16103	5849	0	-135	498	5277	964	616	0	0	0	0	0	0	0	0	15552	53012	0	0	0	0	0	2930	0	0	0	0	-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6829	27427	22365	56558	0	5485	11183	56558	73226	0	2575	2575	10108	0	0	0	0	0	0	0	0	
478449	0	0	0	344	0	147395	226776	0	0	0	0	0	127744	0	0	0	209	209	0	0	0	209	0	0	0	17	0	0	0	0	0	1325	3141	0	0	0	0	0	0	-2289	5201	71287	405	4482	0	0	0	0	0	0	0	2710	24730	100304	0	0	0	0	0	12456	17	151	4466	0	-3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	609	0	0	0	609	5080	0	0	0	5080	0	0	0	6677	81604	25135	118506	0	16321	12568	118506	147395	0	0	0	17884	0	0	0	0	0	0	0	0	
478533	0	0	0	0	0	52146	65732	0	0	0	0	0	44328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	525	0	0	0	0	0	0	-386	260	17381	614	0	0	0	0	0	0	0	0	303	5043	38982	0	0	0	0	0	3530	0	0	540	0	-964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3595	0	0	0	3595	0	0	0	624	18749	5657	45567	0	3750	2829	45567	52146	0	0	0	6879	0	0	0	0	0	0	0	0	
478542	0	0	0	0	164	12973	33282	0	0	0	0	0	15867	0	0	0	93	93	0	93	0	0	0	0	0	0	0	0	0	0	0	666	58	0	0	0	0	0	0	-248	9082	5632	265	0	0	0	0	0	0	0	0	1433	7991	6443	0	0	0	0	0	1195	0	74	56	61	-512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9822	7657	8317	7447	0	1531	4159	7447	13137	0	385	385	3581	0	0	0	0	0	0	0	0	
478766	0	0	0	0	0	161597	165317	0	0	0	0	0	114544	0	0	0	463	463	0	0	0	463	0	0	0	0	0	0	0	0	0	4885	3382	0	0	0	2051	646	25865	-38	0	90	429	10231	0	0	0	0	0	0	993	1762	1208	110581	0	0	0	0	0	5199	0	215	36	14	-1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6910	0	0	0	6910	0	0	0	6093	7321	2297	158984	0	1464	1149	158984	161597	0	0	0	15607	0	0	0	0	0	0	0	0	
478944	0	0	0	0	0	85358	113136	0	0	0	0	0	88148	0	0	0	193	193	0	0	0	193	0	0	2236	0	0	0	0	0	0	0	7115	0	0	0	0	0	0	-339	0	10915	7616	0	0	0	0	0	0	0	0	0	29152	58996	0	0	0	0	0	5706	2236	0	0	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21575	36768	62659	0	4315	18384	62659	85358	0	3545	3545	11902	0	0	0	0	0	0	0	0	
479053	0	0	0	0	0	14404	21012	0	0	0	0	0	14761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	256	0	0	0	4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760	1314	11687	0	0	0	0	0	553	0	0	0	0	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	53	0	0	0	114	7270	1314	12293	0	1454	657	12293	14404	0	655	655	2108	0	0	0	0	0	0	0	0	
479071	0	0	0	0	0	62027	70883	0	0	0	0	0	59468	0	0	0	319	319	0	0	0	319	0	0	0	0	0	0	0	0	0	577	3402	0	0	0	900	0	0	-112	0	5638	0	502	0	0	0	0	0	0	702	1900	3612	53255	0	0	0	0	0	1845	0	152	127	0	-877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	0	0	0	1916	0	0	0	1431	13314	3612	57558	0	2663	1806	57558	62027	0	1347	1347	6872	0	0	0	0	0	0	0	0	
479268	0	0	0	0	12790	1733452	1844387	0	0	0	0	0	1316864	0	0	0	18698	18698	0	0	0	18698	0	0	39017	0	0	0	0	0	0	13726	41020	0	0	0	2792	0	0	47784	129528	2394	0	181462	0	0	0	0	0	0	3171	811	38226	1274656	0	0	0	0	0	117113	39017	0	29268	0	52183	10467	0	0	0	10467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177761	0	0	0	177761	0	0	0	146425	76285	38226	1711872	0	15257	19113	1711872	1746242	0	0	0	139968	0	0	0	0	0	0	0	0	
479446	0	0	0	0	0	80408	105372	0	0	0	0	0	77143	117	1463	1463	1198	1198	0	0	0	1198	0	0	0	0	0	0	0	0	0	425	4440	0	0	0	0	0	0	80	0	11773	6182	428	0	0	0	0	0	0	0	5744	18455	52944	0	0	0	0	0	5773	0	0	985	0	-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	0	2058	0	0	0	425	26051	24637	62879	0	5210	12319	62879	80408	0	3109	3109	10935	0	0	0	0	0	0	0	0	
479455	0	0	0	0	152	30723	58890	0	0	0	0	0	26038	0	0	0	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	232	1040	0	0	4665	20023	0	0	-24	2685	1370	0	0	0	0	0	0	0	0	0	363	3499	22176	0	0	0	0	0	1095	0	0	0	0	-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	946	0	0	0	7582	24511	3499	24223	0	4902	1750	24223	30875	0	1715	1715	6888	0	0	0	0	0	0	0	0	
479567	0	0	0	0	0	22673	37229	0	0	0	0	0	16170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	0	0	5	0	338	-346	614	15645	0	0	0	0	0	0	0	0	0	0	3607	12563	0	0	0	0	0	1452	0	0	0	0	-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	15650	3607	17739	0	3130	1804	17739	22673	0	0	0	3712	0	0	0	0	0	0	0	0	
479754	0	0	0	0	220	38169	50475	0	0	0	0	0	37599	0	0	0	76	76	0	0	0	76	0	0	0	0	0	0	0	0	0	158	555	0	0	0	2621	0	0	-265	200	8330	0	0	0	0	0	70	0	0	0	3124	836	33639	0	0	0	0	0	1341	0	0	107	0	-965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	14937	906	34949	0	2987	453	34949	38389	0	200	200	5726	0	0	0	0	0	0	0	0	
479839	0	0	0	0	0	391519	511050	0	0	0	0	0	357470	0	0	0	2032	2032	0	0	0	2032	0	0	0	0	0	0	0	0	0	13069	1568	0	0	0	0	0	0	-1946	0	114716	2431	0	0	0	0	0	0	0	0	0	82293	275177	0	0	0	0	0	32949	-76	290	4298	399	-6740	808	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16576	0	0	0	16576	0	0	0	13359	131632	85123	322631	0	26326	42562	322631	391519	0	11050	11050	40087	0	0	0	0	0	0	0	0	
479914	0	0	0	0	0	123968	188125	0	0	0	0	0	118717	0	0	0	368	368	0	0	0	368	0	0	0	1	0	0	0	0	0	2251	3662	0	0	0	516	1096	0	-530	0	20754	2706	0	0	0	0	0	0	0	0	2563	32608	83546	0	0	0	0	0	7112	1	0	627	0	-1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3646	0	0	0	3646	0	0	0	2251	58592	36410	94045	0	11718	18205	94045	123968	0	30470	30470	14597	0	0	0	0	0	0	0	0	
480059	0	0	0	0	0	61204	83691	0	0	0	0	0	52816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	0	0	35	0	3793	0	-247	4468	8995	0	500	0	0	0	0	0	0	0	0	8257	44559	0	0	0	0	0	7070	0	0	0	0	-574	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4503	15239	12050	52131	0	3048	6025	52131	61204	0	3500	3500	7786	0	0	0	0	0	0	0	0	
480228																																																																																																																																			
480246	0	0	0	0	0	21086	41348	0	0	0	0	0	22368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	1406	0	0	0	2026	0	0	-98	310	12636	612	0	0	0	0	0	0	0	0	0	11631	10737	0	0	0	0	0	623	0	0	0	0	-235	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697	17968	12243	11370	0	3594	6122	11370	21086	0	1900	1900	4340	0	0	0	0	0	0	0	0	
480330	0	0	0	0	0	26892	65163	0	0	0	0	0	14196	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	892	17874	0	0	0	0	0	0	-261	758	18283	0	0	0	0	0	0	0	0	0	0	7984	6212	0	0	0	0	0	5851	0	26	402	0	-337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	0	0	0	2869	0	0	0	1676	41929	7984	14514	0	8386	3992	14514	26892	0	5370	5370	5450	0	0	0	0	0	0	0	0	
480433	0	0	0	0	296	66736	157858	0	0	0	0	0	54236	0	0	0	69	69	0	69	0	0	0	0	0	0	0	0	0	0	0	1893	5374	0	0	0	73	0	0	-1903	11927	78311	0	0	0	0	0	0	0	0	0	0	19252	34984	0	0	0	0	0	5554	0	432	0	0	-3037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14252	86502	19252	40106	0	17300	9626	40106	67032	0	2675	2675	23565	0	0	0	0	0	0	0	0	
480723	0	0	0	0	0	84884	96903	0	0	0	0	0	73333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	2655	0	0	4	15061	207	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	73333	0	0	0	0	0	5996	0	0	0	0	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	0	829	0	0	0	1466	22291	538	80157	0	4458	269	80157	84884	0	4575	4575	12683	0	0	0	0	0	0	0	0	
480750	0	0	0	0	13	4606	9313	0	0	0	0	0	6366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	1188	0	0	199	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	4881	1344	0	0	0	0	0	444	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	1949	4881	1788	0	390	2441	1788	4619	0	15	15	719	0	0	0	0	0	0	0	0	
480817	0	0	0	0	0	93722	144341	0	0	0	0	0	102633	0	0	0	260	260	0	0	0	260	0	0	563	0	0	0	0	0	0	1526	2243	0	0	0	0	0	0	-433	3844	24159	0	0	0	0	0	0	0	0	0	72	47744	54816	0	0	0	0	0	10680	563	53	658	266	-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5423	27507	48010	64216	0	5501	24005	64216	93722	0	375	375	13294	0	0	0	0	0	0	0	0	
480853	0	0	0	0	738	45415	84619	0	0	0	0	0	42420	0	0	0	236	236	0	0	236	0	0	0	0	0	0	0	0	0	0	2945	10036	0	0	0	0	0	0	91	427	5606	640	0	0	0	0	0	0	0	0	246	18000	24174	0	0	0	0	0	3838	0	2	666	11	-1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	2625	0	0	2625	0	763	0	0	0	763	0	0	0	3374	36504	21512	28096	0	7301	10756	28096	46153	0	19950	19950	9489	0	0	0	0	0	0	0	0	
481140	0	0	0	0	305	21425	33342	0	0	0	0	0	19827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	488	0	0	0	0	0	0	-147	309	7584	0	930	0	0	0	0	0	0	0	0	4911	14916	0	0	0	0	0	950	0	0	0	0	-724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	12390	4911	16796	0	2478	2456	16796	21730	0	4318	4318	2911	0	0	0	0	0	0	0	0	
481159	0	0	0	0	0	62217	100735	0	0	0	0	0	41060	0	0	0	554	554	0	0	0	554	0	0	0	0	0	0	0	0	0	1505	4691	1919	0	0	0	0	0	-177	0	8574	0	3054	0	0	0	0	0	0	248	0	2194	38618	0	0	0	0	0	4108	0	0	0	0	-724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3065	0	0	0	3065	0	0	0	1753	49008	2194	51318	0	9802	1097	51318	62217	0	35743	35743	7151	0	0	0	0	0	0	0	0	
481177	0	0	0	0	0	408812	580487	0	0	0	0	0	393244	0	0	0	3116	3116	0	0	0	3116	0	0	17237	36	0	0	0	0	0	4998	11913	0	0	0	0	0	0	-1961	4342	129290	2567	3022	0	0	0	2694	0	0	0	2333	160050	230861	0	0	0	0	0	58569	17273	1373	7391	24	11221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26452	0	0	0	26452	0	0	0	10713	150927	165335	295959	0	30185	82668	295959	408812	0	0	0	51480	0	0	0	0	0	0	0	0	
481225	0	0	0	0	0	45017	107950	0	0	0	0	0	49686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307	1688	0	0	2007	7866	0	0	-919	7027	31914	335	0	0	0	0	0	0	0	0	0	32563	17123	0	0	0	0	0	2933	0	199	278	0	-1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10540	44946	32898	19579	0	8989	16449	19579	45017	0	3200	3200	17772	0	0	0	0	0	0	0	0	
481355	0	0	0	0	327	15991	26797	0	0	0	0	0	15145	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	598	2309	0	0	0	416	0	0	8	0	1097	0	312	0	0	0	0	0	0	0	0	5898	9247	0	0	0	0	0	1445	0	0	130	92	-523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	0	0	8	551	0	0	0	598	9868	5998	11345	0	1974	2999	11345	16318	0	5916	5916	2855	0	0	0	0	0	0	0	0	
481430	0	0	0	0	0	152095	176714	0	0	0	0	0	139728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3891	1479	0	0	0	0	0	0	-269	0	15957	0	0	0	0	0	0	0	0	356	0	8072	131300	0	0	0	0	0	6033	0	195	357	0	-1852	86	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4506	0	0	0	4506	0	0	0	4442	33430	8072	141373	0	6686	4036	141373	152095	0	15637	15637	18354	0	0	0	0	0	0	0	0	
481542	0	0	0	0	0	462185	554061	0	0	0	0	0	411296	2308	22054	22054	8561	8561	0	0	0	8561	0	0	0	1030	0	0	0	0	0	4292	32222	0	0	0	9117	0	2000	-631	1879	64931	2136	505	0	0	2420	0	0	0	0	0	88449	322847	0	0	0	0	0	23617	1030	0	2369	0	-3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16040	0	0	0	16040	0	0	0	6171	123336	90585	392225	0	24667	45293	392225	462185	0	12277	12277	44213	0	0	0	0	0	0	0	0	
481551	0	0	0	0	0	71456	92332	0	0	0	0	0	78108	0	0	0	0	0	0	0	0	0	0	0	4428	0	0	0	0	0	0	696	1570	0	0	0	1445	75	0	0	0	6773	0	0	0	0	0	0	0	0	879	3659	18180	55390	0	0	0	0	0	8925	4428	282	787	0	3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0	0	663	0	0	0	1857	14234	18255	59481	0	2847	9128	59481	71456	0	0	0	6462	0	0	0	0	0	0	0	0	
481627	904	0	198	0	0	166455	238382	0	0	0	0	0	158233	0	0	0	128	128	0	0	0	128	0	0	123	0	0	0	0	0	0	5686	138	0	0	0	0	0	0	-1016	0	55285	0	9398	0	0	0	0	0	0	0	0	53420	104813	0	0	0	0	0	11237	123	0	0	0	-2595	83	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6169	6169	0	0	6169	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	5686	55621	59589	125536	0	11124	29795	125536	166455	0	0	0	20434	0	0	0	0	0	0	0	0	
481748	0	0	0	0	170	19994	34749	0	0	0	0	0	18791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	1567	0	0	0	113	0	0	-261	1397	8680	400	828	0	0	0	0	0	0	0	0	6656	12135	0	0	0	0	0	925	0	0	0	0	-683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	331	0	0	0	1585	12085	7056	14219	0	2417	3528	14219	20164	0	1725	1725	4223	0	0	0	0	0	0	0	0	
481878	0	0	0	2	154	88221	119444	0	0	0	0	0	82991	0	0	0	484	484	0	0	0	484	0	0	58	0	0	0	0	0	0	730	1370	0	0	0	0	0	0	-294	42	30135	229	0	0	0	0	0	0	0	0	175	16826	65990	0	0	0	0	0	5935	58	0	1807	0	-1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606	0	0	0	2606	0	0	0	772	33487	17055	73150	0	6697	8528	73150	88375	0	0	0	9411	0	0	0	0	0	0	0	0	
481944	0	0	0	0	0	108578	160877	0	0	0	0	0	88020	795	4029	4029	2242	2242	0	0	0	2242	0	0	0	0	0	0	0	0	0	0	3672	0	0	717	8426	7708	0	-506	2755	32194	571	0	0	0	0	0	0	0	0	0	27677	60343	0	0	0	0	0	10188	0	0	0	0	-1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3363	0	0	0	3363	0	0	0	3472	52175	35956	80165	0	10435	17978	80165	108578	0	7883	7883	19995	0	0	0	0	0	0	0	0	
482053	0	0	0	0	15	39500	41701	0	0	0	0	0	37767	0	0	0	1290	1290	0	0	0	1290	0	0	0	0	0	0	0	0	0	209	1983	0	0	0	0	0	150	-20	304	541	0	0	0	0	0	0	0	0	0	188	2821	34758	0	0	0	0	0	1468	0	13	114	0	-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	2826	2821	37539	0	565	1411	37539	39515	0	0	0	3953	0	0	0	0	0	0	0	0	
482156	768	0	291	0	0	306045	497233	0	0	0	0	0	238276	287	3588	3588	0	0	0	0	0	0	0	0	885	0	0	0	0	0	0	2660	16257	0	0	0	0	0	0	1073	3512	149202	67955	75	0	0	0	2011	0	0	2063	4241	46861	185111	0	0	0	0	0	18806	885	21	4799	922	-1421	185	0	0	0	185	128	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10859	0	0	0	10859	0	0	291	8256	174499	118040	212125	0	34900	59020	212125	306045	0	0	0	44188	0	0	0	0	0	0	0	0	
482370	0	0	0	0	0	15686	29399	0	0	0	0	0	19691	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	294	2975	0	0	0	1394	0	0	0	0	4414	0	0	0	0	0	0	0	0	0	0	14295	5396	0	0	0	0	0	1335	0	0	0	0	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	8783	14295	6781	0	1757	7148	6781	15686	0	0	0	2584	0	0	0	0	0	0	0	0	
