"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
171768																																																																																																																																																																																			11088	0	0	0	3564	96499	0	527	0	7030	97175	0	0	0	0	7544	0	0	100	0	0	0	527	527	2902	25736	16083	4888	52286	2722	0	0.0722	0.1150	0.1070	0.0000	0.0000	0.0000	7017	527	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65580	97175	
171852																																																																																																																																																																																			1735	0	0	0	13097	36849	0	242	0	2771	33841	0	0	0	0	3005	0	0	0	0	0	0	242	242	1412	14016	5702	1309	15953	0	0	0.0816	0.1390	0.1278	0.0000	0.0000	0.0000	2763	242	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21625	33841	
172000																																																																																																																																																																																			15423	0	0	3032	34438	611968	0	5762	0	42088	610142	0	0	0	0	46548	0	0	0	24813	0	0	5334	5334	5142	90370	254293	10511	267012	0	0	0.0676	0.1092	0.0967	0.0000	0.0000	0.0000	41214	5334	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	428	426324	609382	
172158																																																																																																																																																																																			1534	0	0	7407	15	50308	0	330	0	3608	50375	84	0	0	0	3938	0	0	0	385	0	0	330	330	1294	12998	9109	1250	27237	0	0	0.0716	0.1138	0.1043	0.0000	0.0000	0.0000	3608	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34602	50375	
172251																																																																																																																																																																																			1075	0	0	1371	1518	29827	0	337	0	3016	30818	0	0	0	0	3273	0	0	0	0	0	0	301	301	197	2275	8353	605	19296	0	0	0.0964	0.1361	0.1236	0.0000	0.0000	0.0000	2972	301	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	24040	30818	
172354																																																																																																																																																																																			1876	0	0	0	3304	39204	0	2771	0	3217	37609	0	0	0	0	3038	0	0	0	50	0	0	378	378	1824	10645	1764	2369	27187	0	560	0.0718	0.1091	0.0955	0.0000	0.0000	0.0000	2660	378	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2394	27855	37049	
172363																																																																																																																																																																																			20136	0	0	0	230325	605111	0	4830	0	38739	606497	0	0	0	0	52944	0	0	0	19742	0	0	4220	6967	11882	322284	26118	23423	250244	5740	0	0.0758	0.1572	0.1365				45977	6967	-341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	336873	606496	
172457																																																																																																																																																																																			7882	0	0	16518	45007	210942	0	1428	0	21799	209827	0	0	0	0	22436	0	0	150	2223	0	0	1428	1428	9257	65754	28293	10190	108275	0	0	0.1001	0.1637	0.1533				21008	1428	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137066	209827	
172747																																																																																																																																																																																			4755	0	0	0	24130	137090	0	1456	0	11573	139820	0	0	0	0	12518	0	0	77	0	0	0	1353	1353	4523	26705	11373	3205	95850	0	346	0.0801	0.1162	0.1036	0.0000	0.0000	0.0000	11165	1353	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	107757	139474	
172804																																																																																																																																																																																			12315	0	0	0	87139	303800	0	3384	0	23871	304484	0	0	0	0	23400	0	0	0	0	0	0	2398	2398	13258	94670	48491	9998	147602	0	0	0.0695	0.1226	0.1100	0.0000	0.0000	0.0000	21002	2398	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	190862	302185	
172840																																																																																																																																																																																			1991	0	0	84	48542	115946	0	1074	0	8521	115568	0	0	0	0	9126	0	0	0	0	0	0	779	779	28174	21506	18647	7372	48519	0	0	0.0722	0.1470	0.1345	0.0000	0.0000	0.0000	8347	779	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	62082	115568	
172859																																																																																																																																																																																			2199	0	0	7839	0	38741	0	271	0	3221	39267	0	0	0	0	3473	0	0	0	354	0	0	271	271	108	10648	2191	1175	26046	0	19	0.0816	0.1179	0.1087	0.0000	0.0000	0.0000	3202	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29449	39248	
173306																																																																																																																																																																																			4603	0	0	4399	37557	177204	0	1589	0	15003	177058	0	0	0	0	16001	0	0	5	10843	0	0	1422	1422	1561	43304	77097	7041	56273	0	0	0.0824	0.1409	0.1284	0.0000	0.0000	0.0000	14579	1422	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	113526	176895	
173333	17799000	0	2339000	0	61486000	256787000	0	2555000	0	17751000	212106000		0	0	6517000	22783000	271529000	94864000	3278000	53908000	-158000	3809000	2139000	5948000	67819000	86631000	6808000	9260000	89623000	7450000	0	0.0797	0.1371	0.1013	0.0000	0.0000	0.0000	16835000	5948000	281000	5303000	461226000	189465000	16204000	4624000	0	0	0	0	0	0	2341000	2081000	38000	2393000	2115000	52000	10528000	0	854000	166219000	211189000	0	0	0	0	2000	133121000	784000	5719000	5719000	21234000	21234000	0	8022000	0	13212000	0	124000	917000	0	0	0	0	0	0	6383000	11416000	0	0	0	0	0	0	607000	26260000	16811000	199000	17609000	0	0	0	0	7450000	0	34362000	37095000	6609000	55055000	6268000	0	2000	0	247000	12414000	1586000	575000	993000	0	5906000	1639000	0	569000	0	1070000	168000	0	6000	0	162000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5538300	5538300	0	3358000	41000	2139300	26954000	142000	867000	0	25945000	12000	5698000	4818000	67973000	105151000	11667000	137870300	0	21030200	5833500	137870300	167073000	239000	20314000	20555000	16835000	0	10868000					239294000																																																									
173342																																																																																																																																																																																			4787	0	0	0	20886	64824	0	495	0	5879	62721	0	0	0	0	6340	0	0	0	449	0	0	483	483	760	24320	13299	1112	26899	0	0	0.0934	0.1641	0.1516	0.0000	0.0000	0.0000	5857	483	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	12	38632	62721	
173548																																																																																																																																																																																			2956	0	0	0	24105	65376	0	452	0	6381	65350	183	0	0	0	6655	0	0	0	0	0	0	452	452	700	21492	16538	2957	26910	0	0	0.0949	0.1684	0.1570	0.0000	0.0000	0.0000	6203	452	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39514	65350	
173557																																																																																																																																																																																			14033	0	0	8799	36564	288489	0	2096	0	24535	291130	0	0	0	0	26538	0	0	387	7211	0	0	2096	2096	6537	55319	36727	10185	191861	179	0	0.0840	0.1179	0.1086	0.0000	0.0000	0.0000	24442	2096	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225056	291130	
173575																																																																																																																																																																																			11474	0	0	96104	9034	455540	0	2491	0	48911	460116	0	0	0	0	51402	0	0	21	0	0	0	2491	2491	5130	119053	172246	20132	161602	0	0	0.1063	0.1878	0.1787	0.0000	0.0000	0.0000	48911	2491	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	273726	460116	
173641																																																																																																																																																																																			3632	0	0	0	53423	128241	0	1143	0	15626	130282	0	0	0	0	15812	0	0	0	0	0	0	982	982	8358	33407	29124	2594	57288	0	0	0.1138	0.2016	0.1891	0.0000	0.0000	0.0000	14830	982	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	78428	130282	
173959																																																																																																																																																																																			3422	0	0	0	53796	87805	2	166	0	13389	82699	0	0	0	0	12451	0	0	0	3	0	0	166	168	2748	57921	3783	4626	21829	0	0	0.1485	0.3526	0.3479	0.0000	0.0000	0.0000	12283	168	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35310	82699	
174321																																																																																																																																																																																			1623	0	0	2000	36860	56608	0	138	0	8599	56773	0	0	0	0	8900	0	0	0	0	0	0	138	138	500	38619	9320	1173	8565	0	0	0.1543	0.4248	0.4183	0.0000	0.0000	0.0000	8762	138	-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20949	56773	
174367																																																																																																																																																																																			2235	0	0	0	11105	28936	0	440	0	4047	29019	0	0	0	0	4184	0	0	277	0	0	0	200	200	273	14047	3864	2158	11095	0	0	0.1373	0.2659	0.2532	0.0000	0.0000	0.0000	3984	200	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	15735	29019	
174406																																																																																																																																																																																			3255	0	0	380	19880	98288	0	648	0	8191	98835	0	0	0	0	8498	0	0	0	4953	0	0	688	688	3291	16843	31363	2705	47208	0	0	0.0791	0.1226	0.1128	0.0000	0.0000	0.0000	7810	688	-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	0	69289	98762	
174451																																																																																																																																																																																			10863	0	0	0	36114	176398	0	999	0	21259	176748	0	0	0	0	20622	0	0	0	2056	0	0	999	999	3182	68436	30230	6452	73912	0	0	0.1118	0.1987	0.1891	0.0000	0.0000	0.0000	19623	999	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103780	175480	
175056																																																																																																																																																																																			1323	0	0	0	19277	72677	0	406	0	5529	74304	0	0	0	0	5873	0	0	0	100	0	0	406	406	2745	21748	6198	1619	42330	0	0	0.0736	0.1171	0.1090				5467	406	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50137	74304	
175140																																																																																																																																																																																			3996	0	0	0	44014	150392	0	1545	0	12161	147988	0	0	0	0	12939	0	0	50	4356	0	0	1270	1270	1228	50021	19656	8633	80540	418	0	0.0789	0.1277	0.1151				11669	1270	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	101341	147988	
175458																																																																																																																																																																																			1977	0	0	2351	3696	19183	0	128	0	1520	18987	0	0	0	0	1637	0	0	0	0	0	0	128	128	491	5979	5975	468	6851	0	0	0.0795	0.1483	0.1367	0.0000	0.0000	0.0000	1509	128	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	14	0	0	11038	18987	
175560																																																																																																																																																																																			17940	0	0	7687	15921	476960	0	5210	0	50584	462015	0	0	0	0	55520	0	0	2274	55010	0	0	5186	5186	10810	83469	9088	20648	378302	69120	0	0.1090	0.1339	0.1214	0.0000	0.0000	0.0000	50334	5186	-75	303	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	227	414627	461690	
175609																																																																																																																																																																																			6397	0	0	35789	7091	125127	0	1502	0	17202	126061	4486	0	0	0	17761	0	0	120	0	0	0	766	766	34851	18970	31932	3388	40532	0	0	0.1348	0.2935	0.2808				16995	766	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	60513	126061	
175672																																																																																																																																																																																			3424	0	0	0	56735	178265	0	1000	0	12945	181402	0	0	0	0	13626	0	0	0	0	0	0	1000	1000	2927	47971	81674	7536	46356	0	0	0.0695	0.1408	0.1303	0.0000	0.0000	0.0000	12626	1000	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	96787	181402	
176053																																																																																																																																																																																			1732	0	0	0	30805	60467	0	338	0	5651	60693	0	0	0	0	5378	0	0	186	720	0	0	338	338	687	10270	26137	735	22775	0	0	0.0830	0.1402	0.1314	0.0000	0.0000	0.0000	5040	338	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38351	60693	
176101																																																																																																																																																																																			7979	0	0	0	189432	379265	0	2051	0	53407	372627	0	0	0	0	54255	0	0	0	4853	0	0	2051	2051	13280	186508	48326	22819	130866	0	0	0.1401	0.2777	0.2672				52204	2051	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195356	372627	
176240																																																																																																																																																																																			4932	0	0	639	77615	177238	0	927	0	17101	178531	0	0	0	0	10392	0	0	0	4347	0	0	927	927	8429	65139	50132	4087	46865	0	0	0.0554	0.1189	0.1083	0.0000	0.0000	0.0000	9465	927	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87410	170827	
176325																																																																																																																																																																																			3858	0	0	0	28245	75609	0	559	0	6899	75905	0	0	0	0	6953	0	0	20	1760	0	0	479	479	4437	29639	19980	2696	21468	0	0	0.0853	0.1819	0.1694	0.0000	0.0000	0.0000	6474	479	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	38221	75905	
176437																																																																																																																																																																																			7009	0	0	0	4427	65260	0	915	0	6987	65638	0	0	0	0	7568	0	0	0	0	0	0	670	670	486	8310	11508	3037	45781	0	0	0.1051	0.1418	0.1293	0.0000	0.0000	0.0000	6898	670	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	53367	65638	
176464																																																																																																																																																																																			17741	0	0	0	138654	432742	0	2139	0	39582	429240	0	0	0	0	36649	0	0	0	0	0	0	2139	2139	5923	146440	97721	22595	178660	0	0	0.0812	0.1425	0.1342	0.0000	0.0000	0.0000	34510	2139	852	550	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	147	0	257221	425167	
176642																																																																																																																																																																																			2378	0	0	0	7420	74497	0	725	0	7073	70014	3	0	0	0	7548	0	0	253	0	0	0	603	603	795	13772	30220	2399	30263	0	0	0.0993	0.1568	0.1443	0.0000	0.0000	0.0000	6945	603	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	48132	69943	
177135																																																																																																																																																																																			810	0	0	13430	0	24297	0	192	0	6931	24224	0	0	0	0	7057	0	0	0	72	0	0	126	126	266	15665	3309	526	5249	0	0	0.2861	0.7052	0.6926				6931	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	10007	24224	
177443																																																																																																																																																																																			2587	0	0	0	61852	122863	0	582	0	11906	121860	358	0	0	0	11881	0	0	0	556	0	0	582	582	4563	27471	12228	2805	78155	0	0	0.0927	0.1318	0.1254	0.0000	0.0000	0.0000	11299	582	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90113	121860	
177500																																																																																																																																																																																			4685	0	0	0	0	26820	0	262	0	2591	27572	0	0	0	0	2797	0	0	29	347	0	0	206	206	755	4692	12541	871	9094	0	0	0.0940	0.1706	0.1580	0.0000	0.0000	0.0000	2591	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	16397	27572	
177546																																																																																																																																																																																			3891	0	0	0	20485	64487	0	413	0	5289	65813	0	0	0	0	5541	0	0	0	82	0	0	413	413	1917	17977	19831	2879	24880	414	0	0.0779	0.1441	0.1333	0.0000	0.0000	0.0000	5128	413	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38465	65813	
177555																																																																																																																																																																																			386	0	0	6002	0	13554	0	110	0	1075	13854	0	0	0	0	1163	0	0	0	0	0	0	88	88	62	7442	1146	490	5014	0	0	0.0776	0.1649	0.1524	0.0000	0.0000	0.0000	1075	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7053	13854	
177751																																																																																																																																																																																			18074	0	0	0	4892	335783	0	3576	0	32709	316689	347	0	0	0	31707	0	0	0	2673	0	0	3517	3517	3034	64824	10333	6783	256619	0	0	0.0903	0.1127	0.1002				28190	3517	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	281264	312226	
177920																																																																																																																																																																																			3956	0	0	1859	49966	261830	0	2521	0	22636	263052	0	0	0	0	24534	0	0	0	7106	0	0	2023	2023	5221	52458	117555	12896	88928	0	0	0.0856	0.1521	0.1395	0.0000	0.0000	0.0000	22511	2023	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	161321	263052	
177957																																																																																																																																																																																			13067	0	0	0	42490	301779	0	3172	0	23121	312416	0	0	0	0	25575	9418	0	481	11019	0	0	2901	2901	19363	48409	42731	9689	193978	2853	0	0.0726	0.1103	0.0978				22674	2901	300	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	231796	312269	
178020	4410872	0	0	0	885042	13496752	0	117482	0	728599	13403916		0	0	0	996509	11154	0	38011	1188566	0	198461	91785	290246	260767	8199182	579822	362344	4541833	0	0	0.0528	0.1362	0.0965	0.0000	0.0000	0.0000	706263	290246	2790	9856	315001	93145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12828	0	25698	7316997	13384370	0	0	0	0	0	6031855	0	0	0	302287	302287	0	19798	0	282489	0	0	19546	0	0	0	0	0	0	171998	4238874	0	0	0	0	0	0	4291	70065	572140	15782	222764	0	0	0	0	0	0	0	1511090	564040	3956725	0	0	0	0	0	428465	28339	3704	34078	0	-84852	19006	0	450	0	18556	344	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594283	0	38966	0	555317	0	12828	0	260767	8271224	579822	5398539	0	1654245	289911	5398539	7342695	15000	1843000	1858000	706263	0	4410872					13496752																																																									
178057																																																																																																																																																																																			561	0	0	249	0	13809	0	113	0	1871	14104	0	0	0	0	1984	0	0	0	0	0	0	113	113	0	2410	6557	363	4955	0	0	0.1327	0.2273	0.2148	0.0000	0.0000	0.0000	1871	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8712	14104	
178150																																																																																																																																																																																			4833	0	0	0	36040	106402	0	995	0	8463	105366	0	0	0	0	8696	0	0	1345	1586	0	0	821	821	925	30883	35031	983	39878	0	0	0.0749	0.1327	0.1202	0.0000	0.0000	0.0000	7875	821	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	65514	105173	
178244																																																																																																																																																																																			2197	0	0	0	7226	50240	0	385	0	4713	50147	0	0	0	0	4995	0	0	0	0	0	0	385	385	745	13456	11901	1825	24359	0	0	0.0919	0.1514	0.1397	0.0000	0.0000	0.0000	4610	385	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33001	50147	
178271																																																																																																																																																																																			1496	0	0	1677	26205	56083	0	250	0	6189	55845	0	0	0	0	6541	0	0	0	385	0	0	250	250	8038	20976	18946	668	8543	0	0	0.1127	0.2932	0.2820	0.0000	0.0000	0.0000	6291	250	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22308	55845	
178356																																																																																																																																																																																			2129	0	0	801	17948	58983	0	346	0	4911	54951	5	0	0	0	5216	0	0	0	0	0	0	346	346	1154	24409	16926	2893	16799	0	0	0.0886	0.1730	0.1616	0.0000	0.0000	0.0000	4870	346	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30144	54951	
178561																																																																																																																																																																																			4405	0	0	0	46514	122608	0	823	0	9529	121656	0	0	0	0	9390	0	0	0	4296	0	0	823	823	2530	49448	18210	5465	52281	0	0	0.0709	0.1271	0.1160				8567	823	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73850	120835	
178851																																																																																																																																																																																			9174	0	0	59335	0	133975	0	1085	0	9425	132802	0	0	0	0	10427	0	0	628	1982	0	0	1002	1002	4028	55331	16497	3829	59204	1390	0	0.0710	0.1309	0.1183	0.0000	0.0000	0.0000	9425	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	79659	132802	
179148																																																																																																																																																																																			2223	0	0	2535	8979	66691	0	626	0	7112	67881	46	0	0	0	7417	0	0	0	0	0	0	600	600	5342	13313	5811	3403	42403	0	0	0.1004	0.1547	0.1422	0.0000	0.0000	0.0000	6817	600	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	47955	67881	
179335																																																																																																																																																																																			3913	0	0	8652	37088	127821	0	1475	0	12748	128782	0	0	0	0	13596	0	0	456	0	0	0	938	938	4716	51981	16480	6497	55983	0	0	0.0983	0.1824	0.1700	0.0000	0.0000	0.0000	12658	938	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	74535	128782	
179559																																																																																																																																																																																			5309	0	0	0	12888	43293	0	380	0	3379	41574	0	0	0	0	3649	0	0	0	296	0	0	303	303	3784	16096	5665	1318	18078	0	0	0.0805	0.1508	0.1383	0.0000	0.0000	0.0000	3346	303	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	24201	41574	
179700																																																																																																																																																																																			17025	0	0	40126	45248	317151	41	2418	0	31615	317390	0	0	0	0	33123	0	0	0	0	0	0	2418	2459	4059	58909	145651	8779	109561	0	0	0.0966	0.1695	0.1569	0.0000	0.0000	0.0000	30664	2459	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195389	317316	
179755																																																																																																																																																																																			6199	0	0	160	19880	107774	0	826	0	7354	98850	0	0	0	0	7914	0	0	1074	2027	0	0	826	826	7637	20078	24305	3360	56636	0	244	0.0719	0.1064	0.0953	0.0000	0.0000	0.0000	7088	826	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74356	98548	
180041																																																																																																																																																																																			3094	0	0	0	8281	42255	0	353	0	3413	43450	0	0	0	0	3694	0	0	0	2031	0	0	353	353	1507	9427	12189	2036	19383	0	0	0.0770	0.1302	0.1177	0.0000	0.0000	0.0000	3341	353	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28379	43364	
180078																																																																																																																																																																																			8931	0	0	0	26494	237247	0	1817	0	21726	239559	0	0	0	0	23522	0	0	345	0	0	0	1782	1782	6075	33896	127109	11526	72020	883	0	0.0908	0.1651	0.1526	0.0000	0.0000	0.0000	21740	1782	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	142444	239559	
180144																																																																																																																																																																																			2016	0	0	12969	0	51322	0	406	0	8477	49277	0	0	0	0	8868	0	0	0	0	0	0	391	391	238	17822	11954	1602	21714	0	0	0.1720	0.2839	0.2714	0.0000	0.0000	0.0000	8477	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	31240	49277	
180201																																																																																																																																																																																			2265	0	0	0	19481	59276	0	396	0	6205	59139	0	0	0	0	6385	0	0	0	450	0	0	376	376	2180	19695	22683	1432	14818	0	0	0.1014	0.2103	0.1979	0.0000	0.0000	0.0000	6009	376	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	30304	59139	
180416																																																																																																																																																																																			4925	0	0	0	43174	209378	0	1588	0	27090	209156	0	0	0	0	27766	0	0	451	0	0	0	1588	1588	2580	12775	82923	9712	111512	0	0	0.1254	0.1780	0.1678	0.0000	0.0000	0.0000	26178	1588	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156027	208756	
180443																																																																																																																																																																																			4489	0	0	0	13748	42620	0	484	0	4191	39767	0	0	0	0	4397	0	0	0	0	0	0	324	324	609	18202	3574	632	20528	0	0	0.1024	0.1705	0.1579	0.0000	0.0000	0.0000	4073	324	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	25795	39767	
180537																																																																																																																																																																																			3201	0	0	8253	5415	76569	0	843	0	7723	75846	0	0	0	0	8454	0	0	0	0	0	0	706	706	1710	16935	11669	4237	47138	0	0	0.1022	0.1500	0.1375	0.0000	0.0000	0.0000	7748	706	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	56352	75846	
180649																																																																																																																																																																																			19633	0	0	0	133123	594022	0	6093	0	39460	555871	0	0	0	0	42954	0	0	0	39923	-69	0	5177	5177	6318	169617	127601	20438	294079	10317	0	0.0680	0.1039	0.0914	0.0000	0.0000	0.0000	37777	5177	1544	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	916	413265	555663	
180845																																																																																																																																																																																			1414	0	0	0	30865	69693	0	433	0	8982	70235	0	0	0	0	9190	0	0	0	0	0	0	443	443	4113	31134	10083	2293	24560	0	0	0.1245	0.2552	0.2429				8747	443	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36018	70235	
181169																																																																																																																																																																																			41693	0	0	6588	136518	685289	0	4947	0	66866	690171	0	0	0	0	71619	0	0	958	9556	0	0	5009	5009	32029	169005	19234	26062	469657	0	0	0.0965	0.1380	0.1284				66610	5009	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	518796	690171	
