"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
644057	0	0	0	0	0	0	0	0	0	0	0	75	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																135	0	2611										
644132	0	0	0	0	0	0	0	0	0	0	0	3205	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6476	0	6219										
644141	0	0	0	0	0	0	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3026										
644440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2221										
644459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																94	0	0										
644646	0	397	0	0	0	0	0	0	0	0	0	101	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2330	0	7382										
644776	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	568										
644842	535	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1522	0	1630										
644963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3222										
645054	0	5061	0	0	0	0	0	0	0	0	0	1642	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4018	0	21030	0	13934										
645157	0	0	0	0	0	0	0	0	0	0	4365	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1725	0	2705										
645317	13930	0	0	0	0	0	0	0	0	0	0	0	8927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														7126	0	73397	0	10570										
645465	0	0	0	0	0	0	0	0	0	0	0	300	2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3909	0	15780										
645540	4415	0	0	0	0	0	0	0	0	0	0	1034	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7362	0	13376										
645625	0	0	0	0	0	0	0	0	0	0	0	14092	98318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	208295	0	109962										
645661	0	0	0	0	0	0	0	0	0	0	0	5	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																862	0	170										
646042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	13215										
646145	0	0	0	0	0	0	0	0	0	0	0	206	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																981	0	9374										
646444	0	0	0	0	0	0	0	0	0	0	0	0	17671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5936	0	886										
646453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																443	0	119										
646471	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
646556	0	0	0	0	0	0	0	0	0	0	0	1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																215	0	1121										
646743	0	0	0	0	0	0	0	0	0	0	0	288	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6617	0	12109										
646837	0	0	0	0	0	0	0	0	0	0	0	2734	23064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																56457	0	2450										
646958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																234	0	3917										
647218	0	6091	0	0	0	0	0	0	0	0	0	759	24149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2544	1451	5417	0	16909										
647245	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6572	0	11224										
647414	0	0	0	0	0	0	0	0	0	0	0	94	2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9387										
647432	0	0	0	0	0	0	0	0	0	0	0	5003	8008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9966	0	0										
647759	0	0	0	0	0	0	0	0	0	0	5050	641	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																804	0	1889										
647955	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																178	0	156										
648055	0	0	0	0	0	0	0	0	0	0	0	1874	6067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4574	0	2173										
648130	0	0	0	0	0	0	0	0	0	0	0	697	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10236	0	8622										
648242	0	0	0	0	0	0	0	0	0	0	58000	3669	20240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	32424	0	14171										
648251	0	0	0	0	0	0	0	0	0	0	0	958	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3168	0	3098										
648345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																448	0	197										
648550	0	632	0	0	0	0	0	0	0	0	5000	166	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1536	0	2695										
648952	0	6117	0	0	0	0	0	0	0	0	0	865	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4256	900	3010										
649342	0	0	0	0	0	0	0	0	0	0	0	168	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2045	0	19001										
649351	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
649632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	121										
649650	0	0	0	0	0	0	0	0	0	0	0	503	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11523	0	7021										
649874	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3176	0	0										
650955	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
651103	129895	0	0	0	0	0	0	0	0	0	0	0	6388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	135885	5000	2618										
651121	0	0	0	0	0	0	0	0	0	0	0	3633	3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1270	0	1812										
651149	0	278	0	0	0	0	0	0	0	0	0	128	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																553	0	5139										
651158	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																118	0	1989										
651354	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																441	0	1126										
651448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
651457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																377	0	1958										
651541	919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2931	0	3239										
651756	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6623										
651859	0	0	0	0	0	0	0	0	0	0	0	13381	6197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19533	0	177204										
651952	0	0	0	0	0	0	0	0	0	0	0	0	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3331	0	6072										
652043	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1860	0	10965										
652351	0	0	0	0	0	0	0	0	0	0	0	3573	10659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	52151	0	4481										
652445	0	405	0	0	0	0	0	0	0	0	0	38	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																213	0	2430										
652753	0	0	0	0	0	0	0	0	0	0	0	831	2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2231	0	1994										
652874	0	0	0	0	0	0	0	0	0	0	0	2206	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10389	0	21										
652959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	639										
653134	0	0	0	0	0	0	0	0	0	0	29000	1062	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6847	0	13231										
653349	0	0	0	0	0	0	0	0	0	0	0	3556	2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1177	0	4500										
653433	0	0	0	0	0	0	0	0	0	0	0	211	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1300	0	8887										
653611	4507	0	0	0	0	0	0	0	0	0	0	1392	4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8941	0	0										
653648	1822	0	0	0	0	0	0	0	1265	0	0	3251	27007	0	0	1265	0	0	1265	0	0	0	0	0	0	0	0	0	0	0																																														0	0	116854	0	20413										
653947	0	729	0	0	0	0	0	0	0	0	0	594	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9466	0	7665										
654047	0	0	0	0	0	0	0	0	0	0	0	520	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	14										
654252	0	0	0	0	0	0	0	0	0	0	0	557	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8202	0	27501										
654300	0	0	0	0	0	0	0	0	0	0	0	713	1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2233										
654542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1001	0	396										
655156	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																101	0	847										
655530	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1566										
655651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																172	0	1457										
655660	0	4858	0	0	0	0	0	0	0	0	0	1368	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10856	0	1172										
655839	0	0	0	0	0	0	0	0	0	0	0	1446	4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4684	0	17858	0	3067										
656032	2055	0	0	0	0	0	0	0	0	0	0	307	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1457	0	5708										
656153	0	0	0	0	0	0	0	0	0	0	0	1059	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2527	0	1171										
656247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																447	0	0										
656359	2676	386	0	0	0	0	0	0	0	0	14200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1500	0	0										
656470	0	31191	0	0	0	0	0	0	0	0	0	4428	13347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														14028	1386	9839	0	11166										
656649	1447	0	0	0	0	0	0	0	0	0	0	444	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1162	0	1065										
656658	0	0	0	0	0	0	0	0	0	0	0	333	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																24	0	2046										
656733																																																																																										
656742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1453	0	0										
657178	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	555										
657365	0	1916	0	0	0	0	0	0	0	0	0	0	17985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														17073	7264	73521	0	30093										
657459	0	0	0	0	0	0	0	0	0	0	0	7574	25582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	63491	0	3375										
657758	0	0	0	0	0	0	0	0	0	0	0	273	2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1789	0	3584										
657954	0	0	0	0	0	0	0	0	0	0	0	51	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2525	0	6439										
658540	0	0	0	0	0	0	0	0	0	0	0	1419	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13126	0	2975										
658559	0	0	0	0	0	0	0	0	0	0	0	1793	8016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	91511	1060	30097										
658924	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																822	0	1039										
659042	0	0	0	0	0	0	0	0	0	0	0	145	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1850	0	52										
659257	0	25027	0	0	0	0	0	0	0	0	0	39058	24758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2604	2867	48089	0	45387										
659341	0	0	0	0	0	0	0	0	0	0	0	6445	4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
659453	0	0	0	0	0	0	0	0	0	0	0	99	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4110	0	10427										
659538	0	0	0	0	0	0	0	0	0	0	0	20	1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8889	0	9166										
659556	0	0	0	0	0	0	0	0	0	0	1250	136	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1628	0	4333										
659622	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9827	0	974										
659640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	637										
659734	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1194	0	3230										
659855	0	0	0	0	0	0	0	0	0	0	0	32877	115660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														172361	93263	387954	0	117589										
660066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																821	0	0										
660253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	7724										
660271	1586	0	0	0	0	0	0	0	0	0	0	899	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6968	0	10021										
660570	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	88	0	2491										
660655	0	67608	0	0	0	0	0	0	0	0	0	1644	25610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	102156	0	37261										
660927	0	0	0	0	0	0	0	0	0	0	0	259	3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17984	0	2555										
661157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
661223	0	0	0	0	0	0	0	0	0	0	0	64	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1678	106	5740										
661308																																																																																										
661858	0	0	0	0	0	0	0	0	0	0	0	427	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4381	0	8507										
662350	0	0	0	0	0	0	0	0	0	0	0	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																903	0	1048										
662369	0	0	0	0	0	0	0	0	0	0	163000	4782	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	58358	13872	26253										
662453	0	0	0	0	0	0	0	0	0	0	0	2413	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5093	0	12190										
662640	0	24765	0	0	0	0	0	0	0	0	0	80	11092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														6523	2955	17529	0	0										
662659	0	0	0	0	0	0	0	0	0	0	0	716	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3705	0	3342										
662949	0	0	0	0	0	0	0	0	0	0	0	1263	2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7171	2650	1134										
663058	0	0	0	0	0	0	0	0	0	0	0	764	2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	23717										
663245	167488	0	0	0	0	0	0	0	0	0	20000	2712	21513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														284490	10676	64429	10260	45669										
663450	0	0	0	0	0	0	0	0	0	0	0	19	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1780	0	850										
663638	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																153	0	1926										
663647	0	0	0	0	0	0	0	0	0	0	0	1138	1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10673	0	0										
663656	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2530	0	1826										
663722	0	0	0	0	0	0	0	0	0	0	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	488										
663768	0	0	0	0	0	0	0	0	0	0	3000	3344	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2930	0	1647										
663834	0	0	0	0	0	0	0	0	0	0	0	8649	18623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	76826	900	6777										
663955	0	0	0	0	0	0	0	0	0	0	0	16359	4697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11476	55	5760										
664206	0	0	0	0	0	0	0	0	0	0	0	10566	21805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	88960	0	71655										
664457	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																170	0	635										
664653	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3281	0	82										
664756	0	0	0	0	0	0	0	0	0	0	0	72365	107799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	211203	0	49908										
664831	0	0	0	0	0	0	0	0	0	0	0	0	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5118	0	639										
665146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	20918			FHLB MPF Credit Enhancement committment							
665258	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2560	0	1329										
665865	0	0	0	0	0	0	0	0	0	0	0	1285	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3080	0	2695										
665931																																																																																										
666031																																																																																										
666059	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																29	0	59										
666358	0	0	0	0	0	0	0	0	0	0	0	440	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2414	0	31										
666554	0	0	0	0	0	0	0	0	0	0	0	1212	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	24533	0	62116										
666657	0	0	0	0	0	0	0	0	0	0	0	7305	35184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	147326	0	45628										
666844	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2226	0	9581										
667029	0	0	0	0	0	0	0	0	0	0	0	57	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2675	0	1366										
667252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																79	0	759										
667346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1679	0	7509										
667524	0	0	0	0	0	0	0	0	0	0	0	216	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6130	0	698										
667551	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2264	0	3597										
667757	0	0	0	0	0	0	0	0	0	0	0	30391	13041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														8937	0	133579	0	9317										
667832	365	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6248										
667850	0	0	0	0	0	0	0	0	0	0	0	579	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
667869	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	28971	0	9804										
668053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																578	0	1588										
668147	0	0	0	0	0	0	0	0	0	0	0	758	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2576	0	4114										
668352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1319										
668848	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1640	0	4401										
669443	13114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	41710	0	50149										
669555	0	0	0	0	0	0	0	0	0	0	0	423	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16767	0	53724										
670159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																73	0	406										
670421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																137	0	52										
670430	0	0	0	0	0	0	0	0	0	0	0	233	3398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																629	0	3394										
670467	21815	0	0	0	0	0	0	0	0	0	0	2907	8089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4127	1082	15232	0	13331										
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
670654	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																717	0	116										
670748	0	0	0	0	0	0	0	0	0	0	0	34	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2935	0	466										
671053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																614	0	690										
671147	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2426	641	3149	0	13371										
671334	0	0	0	0	0	0	0	0	0	0	0	333	28483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	101204	0	0										
671464	0	0	0	0	0	0	0	0	0	0	0	0	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2040	1494	92088	0	70021										
671558	0	0	0	0	0	0	0	0	0	0	3400	1226	6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	20270	0	27621										
671576	47139	0	0	0	0	0	0	0	0	0	0	40669	17832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														13515	0	48216	0	2100						Commitments to sell loans				
671857	0	0	0	0	0	0	0	0	0	0	0	8	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1658										
672041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	719										
672238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1019										
672247	0	0	0	0	0	0	0	0	0	0	0	277	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1233	0	647										
672537	0	0	0	0	0	0	0	0	0	0	0	936	6118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7567	0	191										
673132	0	0	0	0	0	0	0	0	0	0	0	4177	3379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	23366	0	0										
673244	0	500	0	0	0	0	0	0	0	0	0	1117	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																647	0	2642										
673431	0	0	0	0	0	0	0	0	0	0	0	0	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														177	0	34535	0	0										
