"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
535258																																																																																																																																																																																																	13933	0	0	2844	21266	330845	0	2617	0	31790	329701	0	0	0	0	34225	0	0	0	1190	0	0	2617	2617	2764	37521	33131	8808	259864	1556	0	0.0959	0.1191	0.1100	0.0000	0.0000	0.0000	31608	2617	182	0	0	0	0	0	0	0	0	
535463																																																																																																																																																																																																	12791	0	0	425	62299	148307	4	1106	0	14117	139583	0	0	0	0	13462	0	0	203	5009	-534	0	1057	1061	9160	57545	17665	4059	61609	0	0	0.0889	0.1593	0.1467	0.0000	0.0000	0.0000	12401	1061	2169	0	0	0	0	0	0	0	0	
535641																																																																																																																																																																																																	5525	0	0	4501	0	22529	0	160	0	4352	23028	0	0	0	0	4481	0	0	0	0	0	0	129	129	684	11193	5519	331	5293	0	0	0.188987	0.436702	0.424130	0	0	0	4352	129	0	0	0	0	0	0	0	0	0	
535753																																																																																																																																																																																																	252745	0	0	0	18099	497855	22	12796	0	48162	501899	0	0	0	0	49936	0	0	100	3108	0	0	2938	2960	253570	17033	27267	48499	211617	0	0	0.093751	0.221797	0.208650	0.000000	0.000000	0.000000	46976	2960	358	0	0	0	0	0	0	0	0	
535856																																																																																																																																																																																																	3559	0	0	99	14216	128787	0	769	0	14452	128180	0	0	0	0	15069	0	0	0	4508	0	0	769	769	809	31236	6557	7990	90802	0	0	0.111562	0.144995	0.137595	0.000000	0.000000	0.000000	14300	769	152	0	0	0	0	0	0	0	0	
535931																																																																																																																																																																																																	3837	0	0	4	4976	82246	0	638	0	8426	82115	0	0	0	0	9043	0	0	574	114	0	0	638	638	2377	6309	16342	10150	57824	0	0	0.1024	0.1325	0.1231	0.0000	0.0000	0.0000	8405	638	21	0	0	0	0	0	0	0	0	
535940																																																																																																																																																																																																	3238	0	0	0	66491	169816	0	1377	0	17164	169713	825	0	0	0	14186	0	0	0	4887	0	0	1329	1329	14612	55579	8324	7418	88371	0	0	0.077133	0.133534	0.121024	0.000000	0.000000	0.000000	12857	1329	1281	0	0	0	0	0	0	0	0	
536059																																																																																																																																																																																																	94238	0	0	0	66251	536929	34	7800	0	65148	533658	1192	0	0	0	68166	0	0	40	3733	0	0	4633	4667	101407	83453	13414	29363	343955	0	0	0.1190	0.1859	0.1732	0.0000	0.0000	0.0000	63499	4667	1649	0	0	0	0	0	0	0	0	
536349																																																																																																																																																																																																	24052	0	0	9694	42614	218473	0	1469	0	20865	218852	0	0	0	0	18263	0	0	0	9756	0	0	1469	1469	11515	66662	18231	6022	119195	835	0	0.078028	0.124351	0.114348	0.000000	0.000000	0.000000	16794	1469	449	0	0	0	0	0	0	0	0	
536527																																																																																																																																																																																																	17973	0	0	0	112347	375351	0	4129	0	31687	386783	0	0	0	0	35408	0	0	202	751	0	0	2879	2879	44940	86554	97795	16408	163477	0	0	0.084101	0.154632	0.142059	0.000000	0.000000	0.000000	32529	2879	-842	0	0	0	0	0	0	0	0	
536554																																																																																																																																																																																																	6909	0	0	0	4417	288591	0	8155	0	28137	287237	0	0	0	0	28603	0	0	135	0	0	0	2838	2838	23	64380	17555	20016	212416	0	0	0.0904	0.1250	0.1126	0.0000	0.0000	0.0000	25765	2838	70	0	0	0	0	0	0	0	0	
536853																																																																																																																																																																																																	10115	0	0	0	22294	54063	0	342	0	13229	54116	0	0	0	0	12172	0	0	235	0	0	0	251	251	21675	9577	7753	570	14092	0	0	0.2203	0.6092	0.5966	0.0000	0.0000	0.0000	11921	251	1308	0	0	0	0	0	0	0	0	
537038																																																																																																																																																																																																	6130	0	0	0	30981	90581	0	788	0	7989	90911	0	0	0	0	8585	0	0	10	5411	0	0	753	753	2558	25805	21371	4273	43176	0	0	0.0862	0.1384	0.1263	0.0000	0.0000	0.0000	7832	753	157	0	0	0	0	0	0	0	0	
537243																																																																																																																																																																																																	1638	0	0	0	36919	124920	0	651	0	12859	122937	0	0	0	0	12000	0	0	0	0	0	0	651	651	1059	39046	19621	4003	63677	0	0	0.092432	0.147607	0.139599	0	0	0	11349	651	1355	0	0	0	0	0	0	0	0	
537355																																																																																																																																																																																																	9343	0	0	0	39712	109508	0	597	0	9603	101529	0	0	0	0	10507	0	0	0	779	-2190	0	597	597	8874	44108	6824	12207	50897	0	0	0.0955	0.1650	0.1557	0.0000	0.0000	0.0000	9910	597	1883	0	0	0	0	0	0	0	0	
537449																																																																																																																																																																																																	29124	0	0	0	131702	951771	0	13572	0	90808	936986	0	0	0	0	99148	0	0	0	127378	0	0	10616	10616	150622	19996	36550	28861	754513	0	0	0.0945	0.1171	0.1046	0.0000	0.0000	0.0000	88532	10616	2261	3732	66941	24670	0	0	0	0	0	
537551																																																																																																																																																																																																	2899	0	0	0	16904	68853	0	889	0	6988	66662	0	0	0	0	7057	0	0	159	1201	0	0	562	562	8182	17004	7090	4724	37469	0	0	0.0982	0.1582	0.1456	0	0	0	6495	562	-2	0	0	0	0	0	0	0	0	
537560																																																																																																																																																																																																	200262	0	0	145654	129729	1189945	9	19203	0	106992	1165534	0	0	0	0	113339	12541	0	0	10623	-1235	0	8192	8201	254871	226093	242463	42058	482659	10863	0	0.090206	0.175887	0.163160	0.000000	0.000000	0.000000	105138	8201	3070	671	60000	20000	0	0	0	0	0	
538222																																																																																																																																																																																																	11897	0	0	0	11498	77598	0	488	0	13089	77209	0	0	0	0	13352	0	0	0	1030	0	0	488	488	11246	10926	15829	3638	39748	0	0	0.1666	0.2651	0.2554	0.0000	0.0000	0.0000	12864	488	225	0	0	0	0	0	0	0	0	
538352																																																																																																																																																																																																	4707	0	0	123039	213903	482492	0	1752	0	48719	473032	0	0	0	0	45632	0	0	32	2897	-1	0	1761	1761	3733	277028	86102	21877	109559	0	0	0.0927	0.2180	0.2096	0.0000	0.0000	0.0000	43871	1761	4849	0	0	0	0	0	0	0	0	
538754																																																																																																																																																																																																	2061	0	0	0	29352	152679	0	1835	0	18915	153823	0	0	0	0	19991	0	0	0	0	0	0	1482	1482	475	43409	1607	12124	108599	0	0	0.1203	0.1691	0.1566	0.0000	0.0000	0.0000	18509	1482	406	0	0	0	0	0	0	0	0	
538802	307580	0	0	45563	455402	1226137	128	3190	0	106012	1228080	2050	0	0	0	104216	0	4950	7563	33626	0	0	3190	3318	182043	541585	94380	10552	402532	0	0	0.082159	0.179964	0.174234	0	0	0	100898	3318	5114	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	579094	1228080	0	0	0	0	0	401314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129250	178330	0	0	0	4582	0	40981	8688	52793	259634	0	134287	0	0	0	0	0	0	0	90222	94380	216712	0	0	0	0	0	19468	99	0	8817	0	5597	3782	0	0	0	3782	410	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16813	0	0	0	16813	0	81	67	182043	541666	94447	423537	0	108333	47224	423537	579094	0	0	0	100898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299267			45563	455402	1226136									0																																		
538950																																																																																																																																																																																																	17124	0	0	42	6375	109818	0	469	0	16838	108031	0	0	0	0	17236	0	0	0	3056	0	0	469	469	8505	23002	10566	8602	68144	0	0	0.155205	0.217259	0.211347	0.000000	0.000000	0.000000	16767	469	71	0	0	0	0	0	0	0	0	
539032																																																																																																																																																																																																	87637	0	0	0	51071	993239	0	10732	0	120767	968086	0	0	0	0	106635	0	0	0	63600	-2657	0	9495	9495	82231	88789	196507	67019	609780	4621	0	0.1030	0.1406	0.1281	0	0	0	97140	9495	646	0	0	0	0	0	0	0	0	
539340																																																																																																																																																																																																	15419	0	0	16526	77417	345066	1	3045	0	39153	345768	0	0	0	0	41466	0	0	3075	3793	0	0	2912	2913	11513	93816	62053	21058	179736	0	0	0.1115	0.1781	0.1656	0.0000	0.0000	0.0000	38553	2913	600	0	0	0	0	0	0	0	0	
539452																																																																																																																																																																																																	3807	0	0	0	15460	53267	0	197	0	5981	53844	0	0	0	0	5539	0	0	0	0	0	0	197	197	2342	16244	7718	1172	26521	0	0	0.0992	0.1643	0.1585	0.0000	0.0000	0.0000	5342	197	639	0	0	0	0	0	0	0	0	
539667																																																																																																																																																																																																	4802	0	0	0	36260	99495	0	881	0	8474	100302	0	0	0	0	8242	0	0	2970	1545	0	0	744	744	4773	36006	17124	3126	41497	0	0	0.0748	0.1388	0.1262	0.0000	0.0000	0.0000	7498	744	976	0	0	0	0	0	0	0	0	
539872																																																																																																																																																																																																	24912	0	0	55383	26	175784	0	838	0	25464	173913	0	0	0	0	26302	0	0	115	3686	0	0	838	838	5614	75541	41794	11921	53672	0	0	0.146418	0.287353	0.278198	0.000000	0.000000	0.000000	25464	838	0	0	0	0	0	0	0	0	0	
539939																																																																																																																																																																																																	5769	0	0	41418	94862	374382	0	2714	0	42584	369587	0	0	0	0	42272	0	0	1856	25848	0	0	2714	2714	10670	123379	54127	16100	184313	2808	0	0.1071	0.1676	0.1568	0.0000	0.0000	0.0000	39558	2714	2656	0	0	0	0	0	0	0	0	
540056																																																																																																																																																																																																	17300	0	0	33778	18792	181364	0	812	0	16906	177616	94	0	0	0	15828	0	0	0	4294	0	0	812	812	13749	52452	26494	5929	89101	0	0	0.0854	0.1354	0.1284	0.0000	0.0000	0.0000	15016	812	37	0	0	0	0	0	0	0	0	
540542																																																																																																																																																																																																	17947	0	0	4671	0	60000	0	366	0	5659	59705	0	0	0	0	6005	0	0	0	565	0	0	346	346	17134	5752	22426	2782	15054	0	0	0.094783	0.216944	0.204444	0.000000	0.000000	0.000000	5659	346	0	0	0	0	0	0	0	0	0	
540551																																																																																																																																																																																																	47295	0	0	650	77543	742757	0	6953	0	61409	749132	805	0	0	0	73190	2439	0	48	9459	0	0	6953	6953	70617	84003	36769	45191	563377	2439	0	0.0885	0.1203	0.1088	0.0000	0.0000	0.0000	66237	6953	-5461	0	0	0	0	0	0	0	0	
540739																																																																																																																																																																																																	10360	0	0	0	76502	189254	0	1460	0	15546	185672	0	0	0	0	15915	0	0	135	78	0	0	1460	1460	7018	27562	78516	11514	76103	0	0	0.0779	0.1316	0.1195	0.0000	0.0000	0.0000	14455	1460	1091	0	0	0	0	0	0	0	0	
540850																																																																																																																																																																																																	4383	0	0	0	5451	29661	0	352	0	4067	29623	0	0	0	0	4201	0	0	0	598	0	0	276	276	132	7699	3529	1017	18485	0	0	0.1325	0.1908	0.1783	0.0000	0.0000	0.0000	3925	276	142	0	0	0	0	0	0	0	0	
540926																																																																																																																																																																																																	81639	0	0	19941	226798	3610576	0	46447	0	375336	3653512	0	0	0	0	344717	240268	0	0	0	-4303	14817	28890	43707	111242	1054717	673535	130069	1751040	49586	0	0.084070	0.150308	0.131250	0.000000	0.000000	0.000000	301010	43707	5592	636	0	0	0	0	0	0	0	
541035																																																																																																																																																																																																	14808	0	0	0	16931	184729	0	1613	0	22543	184753	0	0	0	0	24045	0	0	0	6674	0	0	1613	1613	12478	21224	52209	7715	101503	0	0	0.1214	0.1776	0.1657	0.0000	0.0000	0.0000	22432	1613	111	0	0	0	0	0	0	0	0	
541101	74470000	0	1145000	3857000	55342000	190813000	0	517000	0	15436000	176316000	635000	0	279482000	8311000	12956000	325068000	302504000	756000	22620000	-976000	2860000	590000	3450000	38079000	92670000	5831000	17009000	40906000	16000	0	0.055757	0.142326	0.104427	0	0	0	9506000	3450000	268000	7037000	286690000	200021000	7870000	6561000	0	0	0	0	0	0	0	0	0	1706000	212000	75000	12204000	0	0	91030200	170491000	0	0	0	0	0	24990000	57600	720000	720000	10437000	10437000	469000	2400000	0	7568000	0	850000	7488000	0	0	0	0	0	-1663000	15892000	58578000	0	-89000	138000	3500000	68000	240000	-493000	19766000	24918000	1485000	9666000	0	0	0	0	16000	0	1196000	5546000	4273000	13975000	8311000	0	0	0	0	23548000	6115000	309000	110000	5000	13327000	378000	54000	61000	0	263000	127000	0	0	0	127000	0	0	0	0	279482000	279166000	316000	0	0	0	0	0	0	0	0	0	0	0	0	0	7177000	7177000	0	6856000	0	321000	11310000	0	461000	0	10849000	289000	982000	10933000	318057000	103746000	16764000	60754000	0	20749200	8382000	60754000	91030200	778000	18000	796000	9506000	0	0	0	0	0	0	0	0	0	265000	426000	0	15000	43000	0	12079000			979000	40945000	101248000									5713000																																		
541231																																																																																																																																																																																																	25813	0	0	0	43309	224321	0	1378	0	23090	220169	604	0	0	0	22625	0	0	0	1735	0	0	1158	1158	35601	109700	17696	11288	60842	0	0	0.0981	0.2449	0.2323	0.0000	0.0000	0.0000	21467	1158	357	0	0	0	0	0	0	0	0	
541642																																																																																																																																																																																																	2655	0	0	0	62880	150536	0	929	0	16309	151435	0	0	0	0	17895	0	0	172	621	0	0	929	929	2243	26162	90236	9930	30887	0	0	0.1120	0.2192	0.2078	0.0000	0.0000	0.0000	16966	929	-657	0	0	0	0	0	0	0	0	
541754																																																																																																																																																																																																	1678	0	0	0	13828	74278	0	1083	0	8791	73617	0	0	0	0	6420	0	0	64	1736	0	0	682	682	258	20267	4069	4292	47491	0	0	0.0809	0.1185	0.1059	0.0000	0.0000	0.0000	5738	682	336	0	0	0	0	0	0	0	0	
541857																																																																																																																																																																																																	9107	0	0	0	56182	238026	0	1114	0	22964	236337	0	0	0	0	21827	0	0	0	0	0	0	1114	1114	14199	54200	54771	20634	114582	0	0	0.0881	0.1414	0.1342	0.0000	0.0000	0.0000	20713	1114	917	0	0	0	0	0	0	0	0	
542153																																																																																																																																																																																																	23567	0	0	0	40610	243985	0	1942	0	21346	240331	0	0	0	0	22952	5771	0	0	41640	0	0	1978	1978	10185	63619	27936	9427	143815	0	0	0.087271	0.119527	0.109226	0.000000	0.000000	0.000000	20974	1978	372	0	0	0	0	0	0	0	0	
542340																																																																																																																																																																																																	2666	0	0	0	5349	63195	0	561	0	9207	63431	0	0	0	0	5455	0	0	54	720	0	0	561	561	101	8059	15381	1376	35894	0	0	0.0826	0.1197	0.1074	0.0000	0.0000	0.0000	4894	561	145	0	0	0	0	0	0	0	0	
542528																																																																																																																																																																																																	26101	0	0	0	189278	1110240	0	21600	0	107874	1120584	0	0	0	0	97866	0	0	0	0	0	0	9503	9503	28435	234805	248685	44034	586993	0	0	0.0808	0.1308	0.1181	0.0000	0.0000	0.0000	88363	9503	3712	0	0	0	0	0	0	0	0	
542649																																																																																																																																																																																																	719350	0	0	155475	608823	5391778	0	89521	0	548066	5243912	0	0	0	0	488346	88501	0	18591	234970	-15624	0	46086	46086	735011	721695	1007085	170451	2887371	19547	0	0.0863	0.1340	0.1214	0.0000	0.0000	0.0000	442260	46086	4510	0	0	0	0	0	0	0	0	
542667																																																																																																																																																																																																	29960	0	0	89721	33496	302340	0	1925	0	56986	301571	7500	0	0	0	58625	0	0	0	0	0	0	1925	1925	27735	102545	43173	28331	130334	3110	0	0.188015	0.337061	0.325993	0.000000	0.000000	0.000000	56700	1925	286	0	0	0	0	0	0	0	0	
542854																																																																																																																																																																																																	2905	0	0	0	3556	19933	0	263	0	2003	19729	0	0	0	0	2023	0	0	0	0	0	0	157	157	673	8072	717	833	10597	0	0	0.094582	0.162333	0.149735	0.000000	0.000000	0.000000	1866	157	137	0	0	0	0	0	0	0	0	
543262																																																																																																																																																																																																	93067	0	0	0	195673	935172	0	12899	0	82553	912934	0	0	0	0	86022	12512	0	0	4922	0	0	7659	7659	136514	204811	66195	58780	534262	11220	351	0.0859	0.1417	0.1291	0	0	0	78363	7659	3839	0	0	0	0	0	0	0	0	
543459																																																																																																																																																																																																	8016	0	0	2620	41401	177642	0	1425	0	20328	178705	0	0	0	0	17589	0	0	0	4067	0	0	1500	1500	32654	16714	21332	9244	103555	699	0	0.091997	0.143129	0.130923	0.000000	0.000000	0.000000	16089	1500	421	0	0	0	0	0	0	0	0	
543945																																																																																																																																																																																																	12464	0	0	0	72318	285450	0	5243	0	23410	277175	0	0	0	0	23654	0	0	0	5866	0	0	2535	2535	39756	42957	31165	4816	174418	507	0	0.076194	0.118227	0.105556	0.000000	0.000000	0.000000	21119	2535	2291	0	0	0	0	0	0	0	0	
544335																																																																																																																																																																																																	22719	0	0	5315	11386	238668	0	1552	0	27233	233065	0	0	0	0	27425	0	0	539	11461	0	0	1552	1552	18279	18701	37822	8627	164057	0	0	0.1115	0.1411	0.1332	0.0000	0.0000	0.0000	25873	1552	311	0	0	0	0	0	0	0	0	
544447																																																																																																																																																																																																	2447	0	0	0	19599	58414	0	642	0	7008	57710	0	0	0	0	7502	0	0	0	1232	0	0	572	572	455	10961	10841	1191	36680	0	0	0.1201	0.1642	0.1517	0.0000	0.0000	0.0000	6930	572	78	0	0	0	0	0	0	0	0	
544652																																																																																																																																																																																																	6801	0	0	29631	52610	351211	0	3378	0	28883	352662	0	0	0	0	31571	0	0	0	0	0	0	3304	3304	6522	74384	48548	9005	224520	0	0	0.0802	0.1178	0.1055	0.0000	0.0000	0.0000	28267	3304	287	0	0	0	0	0	0	0	0	
544951																																																																																																																																																																																																	1717	0	0	0	5228	41175	0	734	0	3754	43049	10	0	0	0	3888	0	0	0	460	0	0	395	395	1237	8292	4917	3265	27202	0	0	0.0816	0.1243	0.1116	0.0000	0.0000	0.0000	3493	395	40	0	0	0	0	0	0	0	0	
545042																																																																																																																																																																																																	13801	0	0	0	94341	559384	0	14439	0	51111	548592	0	0	0	0	54570	0	0	5544	14875	0	0	5234	5234	94745	42924	67743	29561	365888	0	0	0.0900	0.1333	0.1205	0.0000	0.0000	0.0000	49336	5234	1661	0	0	0	0	0	0	0	0	
545154																																																																																																																																																																																																	4491	0	0	143	2998	80781	0	580	0	8899	81091	0	0	0	0	7863	0	0	0	0	0	0	580	580	3360	4426	12037	4878	59907	0	0	0.0916	0.1171	0.1084	0.0000	0.0000	0.0000	7283	580	28	0	0	0	0	0	0	0	0	
545604																																																																																																																																																																																																	30197	0	0	15976	60023	303376	0	1909	0	35763	297329	0	0	0	0	34661	0	0	70	14556	36	0	1986	1986	37097	74764	102971	17812	86828	0	1848	0.1106	0.2152	0.2028	0.0000	0.0000	0.0000	32675	1986	1176	0	0	0	0	0	0	0	0	
545846																																																																																																																																																																																																	3543	0	0	0	30255	320544	0	3489	0	27821	321035	0	0	0	0	28655	0	0	1535	0	0	0	2908	2908	2780	36401	116328	15617	166450	1614	0	0.0807	0.1235	0.1109	0.0000	0.0000	0.0000	25747	2908	272	0	0	0	0	0	0	0	0	
546003																																																																																																																																																																																																	20587	0	0	8885	259737	1096573	0	4522	0	103816	1097352	0	0	0	0	102439	0	0	95	110003	-3842	0	4874	4874	53426	186141	468846	38951	377207	322	0	0.0892	0.1448	0.1379	0.0000	0.0000	0.0000	97565	4874	2797	0	0	0	0	0	0	0	0	
546320																																																																																																																																																																																																	1147	0	0	0	10893	47564	0	499	0	4612	46844	0	0	0	0	4786	0	0	0	0	0	0	420	420	1032	9056	13189	2452	24412	0	0	0.0932	0.1462	0.1334	0	0	0	4366	420	246	0	0	0	0	0	0	0	0	
546432																																																																																																																																																																																																	8906	0	0	7957	21214	152835	0	878	0	18044	156633	0	0	0	0	19875	0	0	0	62	0	0	878	878	8203	23134	26854	9660	120262	0	0	0.121284	0.143610	0.137266	0.000000	0.000000	0.000000	18997	878	-953	0	0	0	0	0	0	0	0	
546535																																																																																																																																																																																																	31205	0	0	0	31337	190064	0	1834	0	18392	187427	1119	0	0	0	19700	0	0	0	775	0	0	1477	1477	48380	13225	30044	5855	99992	917	0	0.0972	0.1671	0.1545	0.0000	0.0000	0.0000	18223	1477	169	0	0	0	0	0	0	0	0	
546544																																																																																																																																																																																																	10001	0	0	2139	18311	424174	0	4955	0	41418	411641	0	0	0	0	44626	0	0	0	15958	0	0	4955	4955	8825	36685	67194	15230	314370	6624	0	0.0967	0.1106	0.0983	0.0000	0.0000	0.0000	39671	4955	502	0	0	0	0	0	0	0	0	
546647																																																																																																																																																																																																	26085	0	0	11225	0	72881	0	292	0	6954	70731	0	0	0	0	7246	0	0	0	0	0	0	292	292	1415	41770	8805	1139	21183	0	0	0.0983	0.2135	0.2049	0.0000	0.0000	0.0000	6954	292	0	0	0	0	0	0	0	0	0	
547251																																																																																																																																																																																																	14659	0	0	6623	0	117751	0	1437	0	9251	112228	0	0	0	0	10393	0	0	0	2676	0	0	1142	1142	14349	8083	17168	2508	79588	0	0	0.0824	0.1141	0.1016	0.0000	0.0000	0.0000	9251	1142	0	0	0	0	0	0	0	0	0	
547550																																																																																																																																																																																																	7174	0	0	0	45706	107839	0	954	0	12708	109118	191	0	0	0	12521	0	0	0	1212	0	0	757	757	12735	37455	9546	4771	47626	0	0	0.107810	0.207518	0.194972	0.000000	0.000000	0.000000	11764	757	944	0	0	0	0	0	0	0	0	
547840																																																																																																																																																																																																	66792	0	0	0	224853	1610704	0	22116	0	144895	1625731	0	0	0	0	161314	18816	0	1217	135709	0	0	17604	17604	105920	186399	253445	115245	1159063	2602	0	0.0888	0.1149	0.1024	0.0000	0.0000	0.0000	143710	17604	-6571	0	0	0	0	0	0	0	0	
548052																																																																																																																																																																																																	11422	0	0	0	24887	145897	0	1757	0	14662	143298	0	0	0	0	15628	0	0	306	0	0	0	1361	1361	2680	40311	5945	10984	98323	0	0	0.0996	0.1432	0.1308	0.0000	0.0000	0.0000	14267	1361	395	0	0	0	0	0	0	0	0	
548203																																																																																																																																																																																																	2592	0	0	0	13928	286924	135	8348	0	32557	278661	0	0	0	0	35137	0	0	332	23551	0	0	2772	2907	4916	13635	138653	10866	137750	1432	0	0.1157	0.1627	0.1492	0.0000	0.0000	0.0000	32230	2907	233	0	0	0	0	0	0	0	0	
548267																																																																																																																																																																																																	6087	0	0	0	47749	222788	0	4102	0	32782	219853	0	0	0	0	34052	0	0	615	404	-1634	0	2033	2033	13232	46735	23507	16547	142653	0	0	0.144564	0.209945	0.197411	0.000000	0.000000	0.000000	32019	2033	2397	0	0	0	0	0	0	0	0	
548351																																																																																																																																																																																																	77977	0	0	0	127044	1099091	0	9114	0	115125	1077049	0	0	0	0	106982	3264	0	0	45219	0	0	9259	9259	112857	153098	259979	63545	563976	3264	0	0.0921	0.1428	0.1304	0.0000	0.0000	0.0000	97723	9259	1732	0	0	0	0	0	0	0	0	
548641																																																																																																																																																																																																	3372	0	0	0	42974	95910	0	253	0	11369	95348	0	0	0	0	9104	0	0	65	0	0	0	253	253	5105	31206	20821	4464	36513	0	0	0.094324	0.171134	0.166378	0.000000	0.000000	0.000000	8851	253	1006	0	0	0	0	0	0	0	0	
548771																																																																																																																																																																																																	21085	0	0	44480	14187	538141	0	4766	0	43486	536347	0	0	0	0	46243	5000	0	2048	0	-425	0	4594	4594	46679	41648	191583	48124	263185	0	2355	0.077998	0.125883	0.113377	0.000000	0.000000	0.000000	41649	4594	-107	51	0	0	0	0	0	0	0	
548829																																																																																																																																																																																																	3020	0	0	0	26620	74244	0	356	0	6802	72388	0	0	0	0	6437	0	0	30	0	0	0	356	356	2124	30595	15432	4415	25362	207	0	0.0840	0.1642	0.1551	0.0000	0.0000	0.0000	6081	356	717	0	0	0	0	0	0	0	0	
548838																																																																																																																																																																																																	19219	0	0	0	37401	93153	0	287	0	13785	90887	0	0	0	0	13588	0	0	0	5417	0	0	287	287	13519	35756	15474	1244	27853	0	0	0.146347	0.298966	0.292651	0	0	0	13301	287	484	0	0	0	0	0	0	0	0	
548856																																																																																																																																																																																																	3626	0	0	213	88909	146349	0	940	0	25613	134676	0	0	0	0	24480	0	0	0	986	0	0	1006	1006	1204	71829	14071	8872	58046	0	0	0.1743	0.3037	0.2913	0.0000	0.0000	0.0000	23474	1006	2139	0	0	0	0	0	0	0	0	
549358																																																																																																																																																																																																	1102	0	0	714	1052	8405	0	48	0	812	9438	0	0	0	0	824	0	0	0	0	0	0	47	47	981	4019	915	236	2485	0	0	0.0823	0.2200	0.2074	0.0000	0.0000	0.0000	777	47	35	0	0	0	0	0	0	0	0	
549545																																																																																																																																																																																																	6994	0	0	3928	17444	56900	0	525	0	7268	56690	0	0	0	0	7360	0	0	932	1741	0	0	358	358	7818	18863	13591	1180	16710	0	0	0.1235	0.2587	0.2461	0.0000	0.0000	0.0000	7002	358	266	0	0	0	0	0	0	0	0	
549862																																																																																																																																																																																																	17331	0	0	21472	51570	388866	0	3755	0	40655	385189	0	0	0	0	42829	0	0	0	25787	0	0	3540	3540	8783	87580	83653	9094	210534	0	0	0.1020	0.1514	0.1388	0.0000	0.0000	0.0000	39289	3540	1366	0	0	0	0	0	0	0	0	
