"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
738769	0	0	0	0	0	0	0	0	2470	19407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739346	0	0	0	0	0	0	0	0	171	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739355	0	0	0	0	0	0	0	0	571	5644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739430	0	0	0	0	0	0	0	0	719	2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739560	0	0	0	0	0	0	0	500	704	40014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739832	0	0	0	0	0	0	0	0	656	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
739850	0	0	0	0	0	0	0	0	139	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
740249	0	0	0	0	0	0	0	0	656	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
740258	0	0	0	0	0	0	0	0	2	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741068	0	0	0	0	0	0	0	0	93	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741330	0	0	0	0	0	0	0	0	33275	21419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741648	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741657	0	0	0	0	0	0	0	3100	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741844	0	0	0	0	0	0	0	0	338	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
741871	0	0	0	0	0	0	0	0	69321	234673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
741956	0	0	0	0	0	0	0	0	283	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742056	0	0	0	0	0	0	0	0	1230	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742355	0	0	0	0	0	0	0	0	604	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742542	0	0	0	0	0	0	0	0	1161	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742560																																																																																
742636	0	0	0	0	0	0	0	0	433	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
742944	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743679	0	0	0	0	0	0	0	23592	1757	3011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743857	0	0	0	0	0	0	0	0	1641	7079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
743950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744144	0	0	0	0	0	0	0	0	443	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744238	0	0	0	0	0	0	0	0	3	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744256	0	0	0	0	0	0	0	0	2931	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
744854	0	0	0	0	0	0	0	0	1591	1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745150	0	0	0	0	0	0	0	0	155	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745347	0	0	0	0	0	0	0	0	264	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745570	0	0	0	0	0	0	0	0	4583	4155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745646	0	0	0	0	0	0	0	0	147	3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
745954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746054	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746157	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746223	0	0	0	0	0	0	0	0	715	3061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746429	0	0	0	0	0	0	0	2750	528	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746513	0	0	0	0	0	0	0	0	2749	20151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746755	0	0	0	0	0	0	0	0	0	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
746942	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747051	0	0	0	0	0	0	0	0	205	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747257	0	0	0	0	0	0	0	0	1286	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
747846	0	0	0	0	0	0	0	0	1009	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748254	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748441	0	0	0	0	0	0	0	0	269	3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
748964	0	0	0	0	0	0	0	0	1223	3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749046	0	0	0	0	0	0	0	0	0	7119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749242	0	0	0	0	0	0	0	0	45506	56129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749635	0	0	0	0	0	0	0	0	4361	15355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749840	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749943	0	0	0	0	0	0	0	0	253	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
749952	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750051	0	0	0	0	0	0	0	0	919	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750127	0	0	0	0	0	0	0	0	513	3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750154	0	0	0	0	0	0	0	0	112	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750305	0	0	0	0	0	0	0	0	10855	38205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750341	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750444	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
750864																																																																																
751254	0	0	0	0	0	0	0	0	552	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
751656	0	0	0	0	0	0	0	0	1919	14224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
751759	0	0	0	0	0	0	0	0	6953	6938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
751852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
751955	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
752644	0	0	0	0	0	0	0	0	1126	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
752653	0	0	0	0	0	0	0	0	534	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
752831	0	0	0	0	0	0	0	0	308	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
752970	0	0	0	0	0	0	0	0	88031	122265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5160	0	0	0	8132	3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14197	3633	0	0	0	14197								
753052	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
753324	0	0	0	0	0	0	0	0	9780	15079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
753548	0	0	0	0	0	0	0	0	251	3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
753641	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
753856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754068	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754826	0	0	0	0	0	0	0	0	3535	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754853	0	0	0	0	0	0	0	0	41	1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
754929	0	0	0	0	0	0	0	0	13921	35347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
755047	0	0	0	0	0	0	0	0	655	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
755252	0	0	0	0	0	0	0	0	1055	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
755421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
755458	0	0	0	0	0	0	0	0	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
755850	0	0	0	0	0	0	0	4900	629	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
756343	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
756848	0	0	0	0	0	0	0	2725	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
757377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
757452	0	0	0	0	0	0	0	5050	6024	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
757612	0	0	0	0	0	0	0	0	2924	1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
757779	0	0	0	0	0	0	0	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
758703	0	0	0	0	0	0	0	0	0	52959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
758842	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
758851	0	0	0	0	0	0	0	0	579	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
759045	0	0	0	0	0	0	0	0	1464	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
759250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
759540	0	0	0	0	0	0	0	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
759625	0	0	0	0	0	0	0	5000	2650	6950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760210	0	0	0	0	0	0	0	0	629	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760331	0	0	0	0	0	0	0	0	1303	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760340	0	0	0	0	0	0	0	0	48	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760854	0	0	0	0	0	0	0	0	943	8207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760939	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
760957	0	0	0	0	0	0	0	0	9	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761178	0	0	0	0	0	0	0	0	0	5602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761244	0	0	0	0	0	0	0	19730	241	1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761347	0	0	0	0	0	0	0	0	1	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761459	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761543	0	0	0	0	0	0	0	0	883	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761806																																																																																
761833	0	0	0	0	0	0	0	0	237	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761851	0	0	0	0	0	0	0	0	320	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
761954	0	0	0	0	0	0	0	0	568	2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
762045	0	0	0	0	0	0	0	0	1373	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
762054	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
762353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
762447	0	0	0	0	0	0	0	0	828	6855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
762625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
763211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
763556	0	0	0	0	0	0	0	0	0	1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
763752	0	0	0	0	0	0	0	0	65	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
763930	0	0	0	0	0	0	0	0	1942	18518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764030	0	0	0	0	0	0	0	0	9183	10766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764058	0	0	0	0	0	0	0	0	96	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764067	0	0	0	0	0	0	0	0	362	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764142	0	0	0	0	0	0	0	0	149	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764441	0	0	0	0	0	0	0	0	98	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764647	0	0	0	0	0	0	0	0	75	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764816	0	0	0	0	0	0	0	0	688	3929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764843	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
764982	0	0	0	0	0	0	0	0	907	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765019	0	0	0	0	0	0	0	0	10853	11260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765046	0	0	0	0	0	0	0	0	2522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765130	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765318	0	0	0	0	0	0	0	6000	3	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765505	0	0	0	0	0	0	0	0	4102	9889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
765662	0	0	0	0	0	0	0	0	100	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
766052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
766164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
766258	0	0	0	0	0	0	0	0	1601	11596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
766735	0	0	0	0	0	0	0	0	919	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767040	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767152	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767255	0	0	0	0	0	0	0	825	11	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767554	0	0	0	0	0	0	0	0	3794	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767611	0	0	0	0	0	0	0	0	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767705	0	0	0	0	0	0	0	8000	988	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														Credit Enhancement Obligation							
767732	0	0	0	0	0	0	0	0	328	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767769	0	0	0	0	0	0	0	0	36	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
767817	0	0	0	0	0	0	0	0	2481	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
768074	0	0	0	0	0	0	0	0	32568	29581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
768252	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
768458	0	0	0	0	0	0	0	15000	306	1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
768953	0	0	0	0	0	0	0	0	6	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
769156	0	0	0	0	0	0	0	0	1091	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
769334	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770068	0	0	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770367	0	0	0	0	0	0	0	0	424	10152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770433	0	0	0	0	0	0	0	0	1216	13297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770451	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770545	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770639	0	0	0	0	0	0	0	0	399	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
770853	0	0	0	0	0	0	0	0	904	7631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771140	0	0	0	0	0	0	0	0	1986	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771458	0	0	0	0	0	0	0	0	3316	39186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771609	0	0	0	0	0	0	0	0	7033	21715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771636	0	0	0	0	0	0	0	0	1854	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
771748	0	0	0	0	0	0	0	0	1208	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772008	0	0	0	0	0	0	0	0	302	20361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772240	0	0	0	0	0	0	0	0	341	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772558	0	0	0	0	0	0	0	0	1469	3171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
772754	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
773032	0	0	0	0	0	0	0	0	195	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
773247	0	0	0	0	0	0	0	0	3671	18094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
773443	0	0	0	0	0	0	0	0	263	4694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
773546	0	0	0	0	0	0	0	3000	812	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
773742	0	0	0	0	0	0	0	0	384	5161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774105	0	0	0	0	0	0	0	0	2424	3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774132	0	0	0	0	0	0	0	0	1839	3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774235	0	0	0	0	0	0	0	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774253	0	0	0	0	0	0	0	0	325	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774262	0	0	0	0	0	0	0	0	6229	13974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774655	0	0	0	0	0	0	0	0	81	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
774851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775054	0	0	0	0	0	0	0	6500	49	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775214	0	0	0	0	0	0	0	0	8212	9990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775241	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775456	0	0	0	0	0	0	0	0	1345	7821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
775755	0	0	0	0	0	0	0	20	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776248	0	0	0	0	0	0	0	0	211	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776275	0	0	0	0	0	0	0	0	176	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776350	0	0	0	0	0	0	0	0	193	3935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776369	0	0	0	0	0	0	0	0	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776547	0	0	0	0	0	0	0	0	1298	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776659	0	0	0	0	0	0	0	0	740	2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
776734	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
