"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
139432																																																																																																																																																						0	0	6533	0	0	0	0	0	0	0	0	500	502	0	0	0	0	0	0	0	0	0	0	6375	6538	0	0	0	2475	2441	0	0	5	0	0	0	0	0	0	217	2726	0	5	0	0	295	3295	0	0																									0	0	0	0	0	0	1600	1680	0	0	1800	1915	0	0	0	0	0	0	
139478																																																																																																																																																						0	0	166833	0	0	0	0	0	0	85429	84218	0	0	0	0	0	0	0	0	0	0	260657	265391	9006	8964	1356	21717	22206	0	0	64997	63676	11579	8221	8182	4354	4039	5070	5000	83860	4823	617	4897	535	19910	41964	74616	7906	3848																									0	0	0	0	0	0	0	0	142539	148173	0	0	0	0	0	0	4495	4513	
139553																																																																																																																																																						0	0	20704	0	0	0	0	0	0	0	0	0	0	0	0	2846	2846	0	0	0	0	0	0	29775	30717	0	0	0	18194	18796	0	0	2286	0	0	3105	2286	7498	4921	3832	0	0	0	1514	2024	2743	2696	98	0																									0	0	0	0	0	0	254	268	0	0	8386	8709	0	0	0	0	0	0	
139656																																																																																																																																																						0	0	58883	0	0	0	0	611	623	0	0	7925	8042	0	0	0	0	0	0	0	0	0	0	82905	83817	0	0	0	5521	5621	897	951	544	0	0	17	544	1833	9284	1586	1022	0	0	634	558	18596	40820	496	8427																									0	0	0	0	0	0	0	0	0	0	59990	60608	0	0	0	0	0	0	
139740																																																																																																																																																						0	0	169408	0	0	0	0	0	0	0	0	181926	181017	0	0	6742	5365	0	0	0	0	0	0	346987	340032	0	0	0	88831	87936	0	0	22378	0	0	4838	21261	107734	58058	63065	19362	0	0	839	0	3985	0	39813	19941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3961	3985	0	0	822	839	0	0	0	0	0	0	
139834																																																																																																																																																						0	0	10538	0	0	0	0	0	0	0	0	11626	11603	0	0	750	750	0	0	0	0	120	125	13912	13842	0	120	125	0	0	0	0	0	393	315	0	0	0	0	9914	2559	0	7	0	0	178	989	0	0																									0	0	0	0	0	0	192	205	0	0	951	969	0	0	0	0	0	0	
139843																																																																																																																																																						0	0	33723	0	0	0	0	0	0	0	0	29909	29963	0	0	0	0	0	0	0	0	42624	43556	73547	73933	0	42533	43462	10724	10843	0	0	916	11238	11236	910	3833	24456	16446	37575	110	320	0	0	2130	8196	2731	8607	0																									0	0	0	0	49	50	3377	3386	42	44	9853	9898	0	0	0	0	0	0	
139955																																																																																																																																																						0	0	10462	0	0	0	0	0	0	1250	1282	250	259	0	0	0	0	0	0	0	0	6049	6081	4986	4995	0	4799	4799	4736	4736	0	0	730	0	0	60	670	1109	480	4661	4064	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140018																																																																																																																																																						0	0	303177	0	0	0	0	0	0	0	0	10000	10083	0	0	10281	10060	0	0	100	100	283	289	345832	355250	0	0	0	17037	17203	0	0	2556	0	0	14883	2192	9493	7991	5621	4836	653	127	2653	1252	71131	109945	55335	69421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7751	7570	0	0	0	0	0	0	0	0	0	7570	0	7751	8	9	152	161	275	280	179119	185317	0	0	0	0	0	0	
140157																																																																																																																																																						0	0	7424	0	0	0	0	0	0	0	0	10495	10675	0	0	0	0	0	0	0	0	4964	5040	10495	10675	0	4964	5040	0	0	0	0	5365	0	0	1008	4357	6545	2918	812	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140362																																																																																																																																																						0	0	23176	9406	9487	0	0	0	0	0	0	0	0	0	0	70754	72896	0	0	0	0	0	0	132165	136634	0	0	0	21925	22523	0	0	33534	0	0	10307	26020	41089	5279	23645	7651	1858	4796	8041	4146	3547	0	136	121																									0	9083	0	8619	0	0	130	144	0	0	21093	22244	0	0	0	0	0	0	
140634																																																																																																																																																						0	0	2217	0	0	0	0	0	0	0	0	830	812	0	0	0	0	0	0	0	0	0	0	8415	8609	0	0	0	979	982	830	812	256	0	0	55	200	486	0	1053	0	26	0	0	779	971	5039	0	0																									0	0	0	0	0	0	1513	1514	0	0	5093	5301	0	0	0	0	0	0	
141211																																																																																																																																																						0	0	22816	0	0	0	0	0	0	0	0	6620	6667	0	0	250	256	0	0	0	0	2	2	28799	29073	0	0	0	20180	20331	1120	1102	263	0	0	0	263	2052	6592	18346	0	0	0	0	0	1820	0	2	0																									0	0	0	0	0	0	611	632	0	0	1138	1187	0	0	0	0	2	2	
141341																																																																																																																																																						0	0	27879	0	0	0	0	0	0	0	0	15649	15653	0	0	0	0	0	0	0	0	0	0	43484	44115	0	0	0	4549	4616	7355	7342	6985	0	0	1856	4743	2996	4108	6566	0	4216	4291	1641	1330	2733	702	7342	1591																									0	0	0	0	0	0	2296	2353	0	0	12252	12560	0	0	0	0	0	0	
141350																																																																																																																																																						0	0	5388	0	0	0	0	0	0	408	412	4371	4491	0	0	0	0	0	0	0	0	1228	1256	6516	6713	0	820	844	297	307	0	0	65	0	0	0	65	190	1218	4553	0	0	0	0	0	1915	0	0	0																									0	0	0	0	0	0	391	408	0	0	1457	1507	0	0	0	0	0	0	
141453																																																																																																																																																						0	0	1104	0	0	0	0	0	0	0	0	3009	2951	0	0	0	0	0	0	0	0	0	0	3709	3661	0	0	0	700	710	0	0	0	0	0	0	0	0	457	3204	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
141556																																																																																																																																																						0	0	77612	0	0	0	0	0	0	0	0	1542	1553	0	0	0	0	0	0	0	0	3911	3736	96363	97734	0	3911	3736	7735	7884	0	0	0	0	0	3745	0	0	1834	1605	6200	531	0	99	1152	10185	33346	13034	29914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6606	6687	0	0	37289	38662	0	0	0	0	0	0	
141734																																																																																																																																																						0	0	603825	53668	53038	0	0	0	0	3153	3153	333632	326465	0	0	999	697	7310	7310	125	125	22662	22662	642856	629881	0	12183	12183	25219	25010	196784	192601	15724	0	0	5051	782	40053	48712	322558	20164	30	26	0	0	61550	111336	9835	32446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9328	9339	0	0	0	0	0	0	0	0	0	9339	0	9328	0	0	176154	172871	0	0	55	55	16	16	0	0	0	0	
141958																																																																																																																																																						0	0	5854	0	0	0	0	1443	1494	0	0	13481	13516	0	0	0	0	0	0	0	0	0	0	43220	43993	0	0	0	20837	21274	3245	3217	3850	0	0	1031	1461	3782	3731	23323	2956	506	1134	831	1319	1914	2005	0	0																									0	0	0	0	0	0	807	835	0	0	6652	6874	0	0	0	0	0	0	
142049																																																																																																																																																						0	0	4723	0	0	0	0	0	0	0	0	9309	9640	0	0	0	0	0	0	0	0	0	0	23518	24266	10946	0	0	12172	12517	0	0	1972	0	0	327	1364	7607	7329	5530	0	0	229	0	0	888	992	0	0																									0	0	0	0	0	0	285	309	0	0	1752	1800	0	0	0	0	0	0	
142571																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1501	1509	0	0	0	0	0	0	0	0	0	0	8091	8293	0	0	0	0	0	500	506	919	0	0	501	0	0	1008	0	0	0	471	3259	0	2739	314	0	0																									0	0	0	0	0	0	52	53	0	0	6538	6731	0	0	0	0	0	0	
142656																																																																																																																																																						0	0	16819	0	0	0	0	737	745	0	0	6104	6172	0	0	212	225	0	0	0	0	15343	15684	16337	16500	0	15343	15684	0	0	1000	1001	817	0	0	333	817	2273	3514	14873	674	0	10	0	0	4601	2798	1035	912																									0	0	0	0	0	0	396	396	0	0	6964	7014	0	0	0	0	0	0	
142955																																																																																																																																																						0	0	58762	0	0	0	0	0	0	0	0	29162	29739	0	0	0	0	0	0	0	0	0	0	89267	92399	0	0	0	19275	19323	0	0	5089	0	0	296	4786	3830	1245	37092	1813	62	3080	145	1790	8126	29919	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	319	0	0	40321	42805	0	0	0	0	0	0	
143158																																																																																																																																																						0	0	4388	0	0	0	0	0	0	0	0	4574	4628	0	0	0	0	0	0	0	0	0	0	11768	12061	0	0	0	4214	4368	0	0	1464	0	0	206	1024	3764	1468	2534	0	0	234	0	215	2538	0	78	0																									0	0	0	0	0	0	0	0	0	0	2902	2987	0	0	0	0	0	0	
143653																																																																																																																																																						0	0	2097	0	0	0	0	0	0	0	0	2491	2513	0	0	0	0	0	0	0	0	0	0	2766	2769	0	0	0	200	201	0	0	100	75	55	0	100	2614	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143662																																																																																																																																																						0	0	1494841	435	444	0	0	138	135	0	0	11015	11214	0	0	145	159	0	0	0	0	6061	6135	1752391	1795616	0	3217	3227	205549	211826	0	0	15583	1959	1988	135	14249	13388	34549	163086	1763	10072	1635	3879	3679	224969	90691	642073	595521	0	0	0	0	175	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	94	0	99	103	12985	13055	50	49	316680	321721	0	0	0	0	0	0	
143859																																																																																																																																																						0	0	6045	0	0	0	0	0	0	0	0	7865	7980	0	0	0	0	0	0	0	0	0	0	11968	12206	0	0	0	0	0	1500	1508	0	0	0	0	0	1864	3324	2792	0	0	19	528	532	2501	0	645	0																									0	0	0	0	0	0	837	886	0	0	2629	2695	0	0	0	0	0	0	
143952																																																																																																																																																						0	0	12864	0	0	0	0	0	0	0	0	13791	13944	0	0	0	0	0	0	0	0	2580	2613	15031	15205	0	2580	2613	1238	1259	0	0	1215	0	0	160	1055	8760	7565	243	0	0	0	0	0	0	0	2	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144034																																																																																																																																																						0	0	4010	0	0	0	0	0	0	0	0	4010	4016	0	0	0	0	0	0	0	0	0	0	4010	4016	0	0	0	0	0	0	0	0	0	0	3010	1000	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144052																																																																																																																																																						0	0	28513	0	0	0	0	0	0	0	0	26176	26679	0	0	0	0	0	0	0	0	0	0	39549	40457	0	0	0	13373	13778	500	506	7851	0	0	2553	5298	13877	9534	9195	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144155																																																																																																																																																						0	0	5674	0	0	0	0	0	0	0	0	9004	8988	0	0	0	0	0	0	0	0	0	0	15331	15399	4325	0	0	6327	6411	3000	3001	0	0	0	0	0	9798	3482	1583	537	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
144436																																																																																																																																																						0	0	28039	0	0	0	0	107	107	0	0	39456	38952	0	0	0	0	0	0	0	0	843	843	47105	46424	0	843	843	5367	5149	3994	3976	191	0	0	107	0	0	11002	28793	5149	364	259	70	22	2	0	1498	0																									0	0	0	0	0	0	117	119	0	0	585	599	0	0	0	0	0	0	
144856																																																																																																																																																						0	0	23465	0	0	0	0	0	0	0	0	15769	15624	0	0	0	0	0	0	0	0	0	0	55673	56253	0	0	0	9155	9679	4940	4712	3658	0	0	1437	2104	2212	5657	13893	0	1778	1338	379	3253	5168	1175	11315	6544																									0	0	0	0	0	0	3477	3467	0	0	9340	9624	0	0	0	0	0	0	
144913																																																																																																																																																						0	0	12000	100	104	0	0	0	0	59576	56975	0	0	4305	2222	0	0	0	0	0	0	100976	97538	33858	34991	0	36257	37458	0	0	10899	10635	0	0	0	0	185	2949	4785	60525	31732	141	664	1622	1841	13654	17803	0	0																									0	0	0	0	838	883	0	0	0	0	33758	34887	0	0	0	0	0	0	
145059																																																																																																																																																						0	0	10277	0	0	0	0	41	41	0	0	0	0	0	0	0	0	0	0	0	0	102	104	30671	31422	0	102	104	10921	11142	0	0	446	0	0	257	229	537	1341	8240	681	20	91	31	727	15915	3418	0	37																									0	0	0	0	0	0	93	99	0	0	19577	20103	0	0	0	0	0	0	
145545																																																																																																																																																						0	0	59181	0	0	0	0	0	0	6000	5947	25028	24704	0	0	0	0	0	0	0	0	17005	17199	104120	105573	0	11005	11252	23682	23896	4810	4671	1137	0	0	3305	865	2921	5128	48750	4651	1026	1234	859	0	7069	33645	2548	10576																									0	0	0	0	0	0	10140	10210	0	0	32573	33639	0	0	0	0	0	0	
145554																																																																																																																																																						0	0	24833	0	0	0	0	28	28	0	0	15768	15880	0	0	0	0	0	0	0	0	0	0	43085	43892	0	0	0	15768	16121	2999	2987	4703	0	0	129	2842	18044	5484	5530	0	462	1394	2354	976	0	3990	2541	146																									0	0	0	0	0	0	3745	3940	0	0	5126	5236	0	0	0	0	0	0	
145741																																																																																																																																																						0	0	17080	5183	5261	0	0	0	0	0	0	11770	11856	0	0	0	0	0	0	0	0	0	0	39314	39948	0	0	0	22361	22831	3000	2977	3010	0	0	599	2411	15708	8933	11575	722	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145750																																																																																																																																																						0	0	15736	0	0	0	0	0	0	0	0	2497	2509	0	0	0	0	0	0	0	0	0	0	37342	38362	0	0	0	20052	20475	0	0	1799	0	0	803	224	790	1601	15361	4205	747	772	215	398	3671	3121	0	6454																									0	0	0	0	0	0	835	865	0	0	7711	8059	0	0	0	0	0	0	
145844																																																																																																																																																						0	0	2163	5405	5420	0	0	0	0	0	0	34745	35935	0	0	0	0	0	0	0	0	0	0	78085	80284	0	0	0	20308	20963	0	0	14928	0	0	3403	11526	32784	6580	8026	0	0	0	0	0	0	0	16310	1656																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
145956																																																																																																																																																						0	0	844	0	0	0	0	0	0	6555	6560	0	0	0	0	0	0	0	0	0	0	6930	6935	0	0	0	375	375	0	0	321	309	20	0	0	21	20	0	325	6564	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146056																																																																																																																																																						0	0	207	0	0	0	0	0	0	0	0	1910	1979	0	0	0	0	0	0	0	0	0	0	2833	2928	0	0	0	0	0	0	0	303	0	0	0	102	1877	0	0	0	14	233	0	286	196	220	0	0																									0	0	0	0	0	0	0	0	0	0	923	949	0	0	0	0	0	0	
146533																																																																																																																																																						0	0	118	0	0	0	0	0	0	400	398	100	100	0	0	0	0	0	0	0	0	864	859	117	118	0	450	445	0	0	0	0	0	0	0	0	0	500	0	450	0	0	0	18	0	0	14	0	0																									0	0	0	0	14	16	17	18	0	0	0	0	0	0	0	0	0	0	
146618																																																																																																																																																						0	0	19599	0	0	0	0	0	0	0	0	30906	31130	0	0	0	0	0	0	0	0	0	0	42198	42886	0	0	0	11292	11756	500	538	8443	0	0	2554	8448	12718	13590	5168	408	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146654																																																																																																																																																						0	0	49824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13326	14039	51863	53304	0	13298	14012	4636	4804	0	0	1238	0	0	100	808	758	507	12185	3743	188	327	55	1496	11720	5492	17836	11412																									0	0	0	0	0	0	93	79	28	27	18800	19172	0	0	0	0	0	0	
146663																																																																																																																																																						0	0	50975	0	0	0	0	0	0	0	0	103771	104843	0	0	124033	127979	0	0	0	0	101877	105820	227804	232822	0	101877	105820	0	0	0	0	34092	0	0	5380	28712	101578	177288	21741	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146850																																																																																																																																																						0	0	7968	0	0	0	0	0	0	0	0	324	339	0	0	2	40	0	0	0	0	0	0	8135	8008	0	0	0	1838	1864	324	339	875	0	0	148	0	0	0	1262	833	4	127	0	0	3265	1363	243	763																									0	0	0	0	0	0	91	91	0	0	4486	4668	0	0	0	0	0	0	
147053																																																																																																																																																						0	0	407	0	0	0	0	0	0	0	0	3000	2995	0	0	0	0	0	0	0	0	0	0	6381	6451	0	0	0	50	53	0	0	65	0	0	0	0	53	0	2995	0	32	33	775	19	1223	0	0	1315																									0	0	0	0	0	0	819	832	0	0	1234	1256	0	0	0	0	0	0	
147174																																																																																																																																																						0	0	28621	0	0	0	0	0	0	0	0	0	0	0	0	2615	2580	0	0	0	0	3592	2030	50506	49675	0	0	0	0	0	1000	1001	1001	0	0	3552	420	0	0	0	1899	0	0	0	0	24632	9700	4455	5402																									20	0	20	0	0	0	12335	12218	0	0	22418	22113	0	0	0	0	0	0	
147633																																																																																																																																																						0	0	13652	0	0	0	0	2635	2639	0	0	5033	5030	0	0	0	0	0	0	0	0	0	0	21933	22350	0	0	0	3228	3315	2000	2000	1636	0	0	3139	1104	2077	3211	976	476	1624	1810	317	361	4570	2684	0	0																									0	0	0	0	0	0	3959	3930	0	0	7078	7436	0	0	0	0	0	0	
147651																																																																																																																																																						0	0	4790	0	0	0	0	0	0	0	0	4750	4790	0	0	0	0	0	0	0	0	0	0	4750	4790	0	0	0	0	0	0	0	0	0	0	0	0	2667	1873	250	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
147679																																																																																																																																																						0	0	13680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38061	38825	707	734	0	1017	1013	0	0	0	0	705	0	0	0	0	0	0	0	1017	4354	7059	2152	250	10422	13540	0	0																									0	0	0	0	9702	9770	322	338	27342	28042	385	396	0	0	0	0	0	0	
147839																																																																																																																																																						0	0	88986	0	0	0	0	3	3	0	0	1428	1460	0	0	1027	673	0	0	0	0	420	420	92701	92572	0	0	0	45737	45927	0	0	92	640	574	3	0	1463	2313	19902	24382	281	474	154	475	1545	20415	3428	17163																									0	0	0	0	0	0	788	829	0	0	22074	22515	0	0	0	0	0	0	
147857																																																																																																																																																						0	0	22293	0	0	0	0	0	0	0	0	1000	1005	0	0	0	0	0	0	0	0	0	0	29032	29482	0	0	0	7363	7451	4000	3999	607	0	0	0	607	5838	6368	7040	9629	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	2358	2392	0	0	17726	18312	0	0	585	322	0	0	
147923																																																																																																																																																						0	0	251	0	0	0	0	0	0	11000	11058	0	0	0	0	0	0	0	0	0	0	11782	11848	1	577	0	782	790	0	0	0	0	1606	1	577	355	1251	8076	1000	1100	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148144																																																																																																																																																						0	0	2054	0	0	0	0	0	0	0	0	3498	3453	0	0	200	200	0	0	0	0	0	0	6109	6080	0	0	0	2411	2427	2249	2230	0	0	0	0	0	715	621	4267	478	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148238																																																																																																																																																						0	0	1830	0	0	0	0	0	0	0	0	3300	3212	0	0	658	595	0	0	0	0	0	0	6527	6366	0	0	0	2093	2074	2800	2729	0	0	0	377	0	480	0	4289	735	0	0	0	0	477	8	0	0																									0	0	0	0	0	0	0	0	0	0	476	485	0	0	0	0	0	0	
148340																																																																																																																																																						0	0	5922	0	0	0	0	0	0	0	0	14851	14898	0	0	1833	1899	0	0	0	0	0	0	21731	21944	0	0	0	4205	4296	2748	2748	1472	0	0	502	970	7051	7708	4811	0	0	0	0	0	384	467	0	0																									0	0	0	0	0	0	842	851	0	0	0	0	0	0	0	0	0	0	
148715																																																																																																																																																						0	0	2276	0	0	0	0	965	973	0	0	2157	2213	0	0	0	0	0	0	0	0	0	0	14541	14989	0	0	0	0	0	1022	1049	1743	0	0	0	1164	125	924	973	0	404	832	237	955	7344	1998	33	0																									0	0	0	0	0	0	4428	4484	0	0	6958	7286	0	0	0	0	0	0	
148809																																																																																																																																																						0	0	10502	0	0	0	0	0	0	10996	11019	0	0	13158	13401	0	0	0	0	0	0	162531	166679	21695	22210	0	1760	1830	385	404	0	0	7323	1636	1607	2500	4261	10165	4437	5996	0	4933	14300	5447	11285	95916	13514	8097	2283																									0	0	0	0	97	110	537	548	126381	130064	18901	19410	0	0	0	0	6169	6347	
148920																																																																																																																																																						0	0	3440	0	0	0	0	3306	3296	0	0	0	0	0	0	0	0	0	0	0	0	699	715	3306	3296	0	699	715	0	0	1195	1200	849	0	0	0	849	1358	798	990	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149150																																																																																																																																																						0	0	9789	0	0	0	0	0	0	0	0	935	942	0	0	0	0	0	0	0	0	0	0	24027	24672	0	0	0	9888	10113	500	500	555	132	132	0	555	2945	1218	6336	1	0	0	0	782	602	0	11333	764																									0	2	0	2	0	0	0	0	0	0	1327	1385	0	0	0	0	0	0	
149235																																																																																																																																																						0	0	5638	2569	2559	0	0	637	660	0	0	4042	4153	0	0	0	0	0	0	0	0	0	0	8294	8445	0	0	0	0	0	0	0	222	0	0	0	0	2114	4628	629	0	11	222	17	530	0	294	0	0																									0	0	0	0	0	0	0	0	0	0	1046	1073	0	0	0	0	0	0	
149253																																																																																																																																																						0	0	5428	0	0	0	0	0	0	0	0	13969	14017	0	0	0	0	0	0	0	0	0	0	34141	34675	0	0	0	0	0	5000	5008	0	0	0	9	0	1011	3009	9997	0	78	9	15	8	972	19563	6	0																									0	0	0	0	0	0	10656	10766	0	0	9503	9878	0	0	0	0	0	0	
149271																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	2076	0	0	0	0	0	0	42250	42066	0	0	0	3395	3368	0	0	126	0	0	456	0	257	2076	661	2324	1218	12773	2090	3538	2839	25	13196	613																									0	0	0	0	0	0	3358	3399	0	0	18834	19084	0	0	0	0	0	0	
150035																																																																																																																																																						0	0	156144	0	0	0	0	0	0	3004	3008	102931	101760	0	0	12278	12843	0	0	0	0	47613	48722	203130	204341	0	44609	45714	45538	46417	0	0	6340	0	0	4209	2130	12342	38077	144445	7429	114	1	0	0	4989	22280	5826	10112																									0	0	0	0	0	0	22324	22875	0	0	4391	4508	0	0	0	0	0	0	
150044																																																																																																																																																						0	0	3041	0	0	0	0	0	0	0	0	2755	2767	0	0	100	100	0	0	0	0	0	0	8502	8551	0	0	0	3578	3655	0	0	1278	0	0	0	1278	2963	1632	549	2129	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	2069	2029	0	0	0	0	0	0	0	0	0	0	
150071																																																																																																																																																						0	0	69786	251	312	0	0	0	0	0	0	39786	39878	1523	1434	1016	956	0	0	0	0	2102	2024	76526	77704	0	579	590	2500	2587	0	0	3329	320	635	502	2828	20244	18103	653	3507	0	0	0	0	0	23646	9690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22907	23646	0	0	0	0	0	0	0	0	0	0	
150156																																																																																																																																																						0	0	1541	0	0	0	0	0	0	0	0	3944	4023	0	0	0	0	0	0	0	0	0	0	4089	4170	0	0	0	145	147	0	0	1020	0	0	0	1020	3150	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150334																																																																																																																																																						0	0	2604	0	0	0	0	21	21	0	0	800	790	0	0	0	0	0	0	0	0	0	0	12202	11250	0	0	0	55	55	500	489	1309	533	460	565	0	0	0	301	0	134	0	0	0	0	0	8022	1767																									0	0	0	0	0	0	0	0	0	0	134	134	0	0	0	0	0	0	
150352																																																																																																																																																						0	0	1900	0	0	0	0	0	0	0	0	1053	1071	10	10	444	473	0	0	0	0	128	130	2522	2597	0	118	120	1025	1053	200	200	239	0	0	85	154	101	1180	1195	10	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150727																																																																																																																																																						0	0	79926	0	0	0	0	0	0	0	0	61184	60396	0	0	0	0	0	0	0	0	1199	1250	121092	120095	0	1199	1250	38650	37646	33498	33087	110	96	64	0	110	5052	3188	67989	22902	0	0	0	0	456	21499	34	0																									0	0	0	0	0	0	0	0	0	0	21128	21955	0	0	0	0	0	0	
150754																																																																																																																																																						0	0	26363	0	0	0	0	413	413	0	0	9730	9556	0	0	1511	1440	0	0	0	0	11306	11491	26093	26123	0	11306	11491	0	0	750	740	2457	0	0	2197	1064	2314	4410	12607	131	2710	3070	212	0	1859	1221	2974	2660																									0	0	0	0	0	0	1290	1328	0	0	7579	7752	0	0	0	0	0	0	
