"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
692478																																																																																																																									false	false	false																																																																																																																		0				
692704																																																																																																																									true	true	true	5165689	0	145	0	3960982	0	78	0	9678019	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	31739258	0	1189	0	0	0	0	0	0	82	12698120	45	6549670	23	775785	36	7801943	1	27007	1	4733744	43	17353745	231	49940014	0	0	0	0	12934568	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5165689	13639001	12934568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5165689	13639001	12934568	0	0	0	0	188031	0	0	0	
692946																																																																																																																									true	true	true	236074	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	1	0	0	0	0	236314	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	367	0	0	39527	0	0	27782	0	0	4145	0	0	155	0	0	113	0	0	0	0	0	785	0	0	4720	0	0	0	0	0	155563	0	0	0	0	0	2960	0	0	194	0	0	236314	0	0	0	0	0	0	1320	5	0	0	
693224																																																																																																																									true	true	true	4688	0	147	0	4642	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9330	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	4642	0	3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4688	4642	0	0	0	0	0	3				
693345																																																																																																																									true	true	true	192110	701	545	19	128558	176575	23	10	18051	0	4	0	14817	34047	86	362	0	57993	166895	212	0	77	0	1	551442	300358	907	535	194403	136	39	361257	16	1	7354	0	0	1	6761	1	14506	1	4165	0	0	0	0	4	32786	0	101	829	29	31011	30136	37	13	13985	32572	82	356	297	8	-54	41819	8872	3171	39690	39380	5534	52417	596	0	44298	6840	4981	10637	8360	3538	26582	2931	2922	28504	0	4179	0	0	0	17299	20926	2612	0	0	0	74931	61791	4123	897	192	0	18209	41	5	3424	11489	0	359004	161426	31011	0	0	0	0	3795	62	7	4	
693662																																																																																																																									false	false	false																																																																																																																		0				
693952																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	59	0	5	0	0	5	8932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
694146																																																																																																																									true	false	false																																																																																																																		0				
694771																																																																																																																									false	false	false																																																																																																																		0				
694847																																																																																																																									true	true	true	65678	12434	167	26	19879	159	28	2	6157	0	4	0	16495	0	108	0	0	0	83355	126	185	0	5	1	200931	12931	448	31	4325	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	2	9182	0	10	0	16495	4325	108	16	4	7	0	3451	1063	197	21179	589	46	19011	75	0	17166	5436	1490	10584	7635	2467	14913	5750	268	0	0	0	0	0	0	9248	8607	290	0	0	0	41199	12947	4051	1469	0	0	6548	188	130	4261	233	428	149033	42530	9367	0	0	0	0	1243	0	2	0	
694904																																																																																																																									false	false	false																																																																																																																		0				
695134																																																																																																																									false	false	false																																																																																																																		0				
695349																																																																																																																									false	false	false																																																																																																																		0				
695648																																																																																																																									false	false	false																																																																																																																		0				
695705																																																																																																																									true	true	true	66275	3316	91	5	497	2869	3	12	9262	1543	6	2	16756	0	82	0	0	0	46545	86	0	0	0	0	160888	7728	298	19	63010	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21553	0	30	0	16756	3123	82	16	173	716	38	8350	3815	3509	5572	1311	2050	14258	20	79	0	0	0	12665	7220	2803	7809	3042	1447	0	0	0	1375	0	0	6765	2146	2877	0	0	0	54366	8244	8750	87	0	0	1388	0	0	12	0	0	112820	26514	21553	0	0	0	0	1230	0	0	0	
695732																																																																																																																									false	false	false																																																																																																																		0				
695947																																																																																																																									true	true	true	8750	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	222	3	5	10522	222	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1277	0	2	0	0	0	0	0	0	0	0	2045	0	1772	28	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	6293	0	0	237	0	0	8750	0	1772	0	0	0	0	26				
696047																																																																																																																									false	false	false																																																																																																																		0				
696168																																																																																																																									false	false	false																																																																																																																		0				
696430																																																																																																																									true	true	true	58410	0	94	0	6576	684	1	1	0	0	0	0	7811	151	36	2	0	0	16021	47	0	0	0	0	88818	3103	178	17	10201	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	14	0	0	0	0	7811	9405	36	32	66	14	0	8257	2127	0	5668	4439	0	10050	0	0	3966	861	0	0	0	0	703	0	0	0	0	0	0	0	0	1372	1492	0	0	0	0	36489	5455	0	662	0	0	5707	0	0	1490	0	0	74430	14388	0	0	0	0	0	725	0	0	0	
696551																																																																																																																									false	false	false																																																																																																																		0				
696645																																																																																																																									true	true	true	23	0	3	0	0	740	0	1	0	1276	0	1	0	0	0	0	0	77	0	0	0	0	0	0	23	2093	3	3	0	0	1	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	2				
697035																																																																																																																									true	false	false																																																																																																																		0				
697147																																																																																																																									true	true	true	26063	2495	66	12	1035	2622	1	2	0	0	0	0	2025	6071	11	50	0	0	55700	29	0	0	0	0	84823	20128	107	93	7341	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8940	29	0	0	0	0	2025	13412	11	64	0	0	0	670	130	0	784	448	0	38305	55	0	4199	134	0	16594	1473	0	965	483	0	1220	0	0	0	0	0	2942	157	0	1090	0	0	14875	180	0	0	0	0	108	0	0	11	0	0	81763	3060	0	0	0	0	0	347				
697156																																																																																																																									false	false	false																																																																																																																		0				
697231																																																																																																																									false	false	false																																																																																																																		0				
697633	true	true	true	1419092	175715	1610	80	74788	352290	70	184	351499	100203	27	16	181459	123988	340	18	0	564868	1180817	686	1224267	192472	125	7	4494028	1527217	2892	585	1482292	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	5872	6	62106	11809	34	1	147945	43399	328	140	985	188	769	17035	706	199	248302	144792	165246	590344	84	47082	382157	44799	113964	82316	41619	5237	114138	19338	4769	0	0	0	0	0	0	167875	95662	99186	0	0	0	764073	249274	98443	786	0	33	142269	101	751446	89630	11181	0	2599910	607744	1286374	0	0	0	0	0	0	0	0																																																																																																																					28485	362	2120	138	
697754																																																																																																																									false	false	false																																																																																																																		0				
697763																																																																																																																									true	true	true	131380	1975	235	3	4290	8954	1	4	0	662	0	1	8792	0	2	0	0	0	23559	16	0	0	0	0	168021	12227	254	9	9954	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	1	0	0	0	0	0	6611	0	16	110	0	0	514	0	0	9987	5788	0	5175	0	0	11057	569	0	0	0	0	0	0	0	0	0	0	0	500	0	10810	1937	0	0	0	0	97597	4289	0	218	0	0	17465	0	0	2006	0	0	154939	13083	0	0	0	0	0	1429	0	0	0	
697950																																																																																																																									true	false	false																																																																																																																		0				
697978																																																																																																																									false	false	false																																																																																																																		0				
698144																																																																																																																									true	true	true	824	0	1	0	0	0	0	0	0	0	0	0	0	114	0	1	0	0	0	0	0	0	0	0	824	114	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	1	1	0	0	5	0	0	0	0	0	0	0	0	216	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	824	0	0	0	0	0	0	4				
698322																																																																																																																									false	false	false																																																																																																																		0				
698546																																																																																																																									false	false	false																																																																																																																		0				
698649																																																																																																																									true	true	true	2845	0	11	0	1262	37464	2	10	0	0	0	0	4892	13233	35	445	0	0	0	0	0	0	0	0	8999	56853	48	460	5821	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5775	3	0	381	0	2	4892	13233	35	445	0	0	0	581	0	0	0	0	0	0	0	0	144	433	0	308	3447	0	142	1988	0	0	0	0	0	0	0	402	0	0	0	0	0	1187	0	0	0	0	0	81	55	0	0	231	0	2845	6154	0	0	0	0	0	380				
698957																																																																																																																									false	false	false																																																																																																																		0				
699105																																																																																																																									true	true	true	38956	0	424	0	627	0	8	0	0	0	0	0	7185	0	91	0	0	0	4274	37	1	0	1	0	51043	0	561	0	1079	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7185	470	91	1	1	0	0	1787	806	0	4574	516	0	8060	0	0	6640	934	1	3253	1934	0	2186	1709	0	0	0	0	0	0	0	922	841	0	0	0	0	11901	748	0	0	0	0	3406	0	0	500	324	0	43230	7812	1	0	0	0	0	511				
699132																																																																																																																									false	false	false																																																																																																																		0				
699253																																																																																																																									false	false	false																																																																																																																		0				
699534																																																																																																																									true	true	true	7812	18	29	3	184	4704	3	2	10275	0	1	0	0	0	0	0	0	0	3391	15	0	0	0	0	21662	4722	48	6	14395	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4536	0	35	1	66	0	2742	3052	0	0	501	0	0	0	0	2221	1922	0	2496	2533	0	1370	139	0	0	0	0	0	0	0	903	2222	0	0	0	0	1246	23	0	0	0	0	218	0	0	6	0	0	11203	10458	0	0	0	0	0	213				
699552																																																																																																																									false	false	false																																																																																																																		0				
700140																																																																																																																									true	false	false																																																																																																																		0				
700252																																																																																																																									false	false	false																																																																																																																		0				
700430																																																																																																																									false	false	false																																																																																																																		0				
700458																																																																																																																									false	false	false																																																																																																																		0				
700672																																																																																																																									false	false	false																																																																																																																		0				
700739																																																																																																																									true	false	false																																																																																																																		0				
701062																																																																																																																									true	true	true	77190	3303	80	5	620	643823	3	41	28029	593264	4	6	25115	254411	148	18	0	0	119764	146	0	0	0	0	283340	1512316	495	74	436109	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32622	17515	114	4	25024	2362	146	7	20	0	0	36	0	0	23397	3908	0	16458	245	0	26721	1695	8278	29347	19266	211	20103	10355	24133	0	0	0	0	0	0	1366	2647	0	1408	2315	0	28655	13333	0	0	0	0	8771	0	0	40672	0	0	196954	53764	32622	0	0	0	0	3759	0	0	12	
701222																																																																																																																									false	false	false																																																																																																																		0				
701259																																																																																																																									true	false	false																																																																																																																		0				
701736																																																																																																																									false	false	false																																																																																																																		0				
701745																																																																																																																									true	false	false																																																																																																																		0				
701839																																																																																																																									true	true	true	39447	7032	103	19	129	0	1	0	0	0	0	0	8451	2386	30	21	0	0	32407	68	0	0	0	0	80434	10670	202	43	1083	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	3	0	0	0	0	8451	2386	30	21	0	0	0	392	0	0	3344	330	0	9716	0	0	11042	970	0	13372	1809	0	8238	1449	0	0	0	0	0	0	0	3643	488	0	0	4	0	20644	3417	0	163	111	0	931	0	0	368	2	0	71853	8580	0	0	0	0	0	762				
701857																																																																																																																									false	false	false																																																																																																																		0				
701950																																																																																																																									false	false	false																																																																																																																		0				
702050																																																																																																																									false	false	false																																																																																																																		0				
702117																																																																																																																									true	true	true	179304	11677	529	38	36670	395390	32	204	138875	40229	9	5	52834	40356	221	214	0	220	373495	506	1546	40535	1	24	898123	530880	1433	497	1391481	470	0	0	0	1	149224	0	0	1	10023	0	0	0	0	0	0	0	0	2	159247	0	9	0	0	115399	2473	135	3	45806	24257	183	141	316	186	126	163874	31043	11482	36209	31072	13783	41214	520	170	0	0	0	35206	23456	5474	51756	15441	13979	0	0	0	0	0	0	14214	10043	8002	0	0	0	204207	116368	63235	1253	250	542	2853	0	0	1697	0	151	552799	228379	116944	0	0	0	0	7062	20	57	0	
702359																																																																																																																									false	false	false																																																																																																																		0				
702612																																																																																																																									false	false	false																																																																																																																		0				
702751																																																																																																																									false	false	false																																																																																																																		0				
702836																																																																																																																									false	false	false																																																																																																																		0				
702911																																																																																																																									false	false	false																																																																																																																		0				
702966																																																																																																																									false	false	false																																																																																																																		0				
703039																																																																																																																									false	false	false																																																																																																																		0				
703552																																																																																																																									false	false	false																																																																																																																		0				
703767																																																																																																																									false	false	false																																																																																																																		0				
704326																																																																																																																									false	false	false																																																																																																																		0				
704447																																																																																																																									true	false	false																																																																																																																		0				
704559																																																																																																																									false	false	false																																																																																																																		0				
704737																																																																																																																									false	false	false																																																																																																																		0				
704755																																																																																																																									false	false	false																																																																																																																		0				
705444																																																																																																																									true	true	true	5718	0	19	0	671	0	1	0	0	0	0	0	0	151	0	3	0	0	15494	6	0	0	0	0	21883	151	27	3	0	0	1	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	151	0	3	15	0	0	3621	671	0	13	0	0	35	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	656	0	0	0	0	0	13643	0	0	2598	0	0	21212	671	0	0	0	0	0	33				
705453																																																																																																																									false	false	false																																																																																																																		0				
705556																																																																																																																									false	false	false																																																																																																																		0				
705565																																																																																																																									false	false	false																																																																																																																		0				
705958																																																																																																																									false	false	false																																																																																																																		0				
706030																																																																																																																									false	false	false																																																																																																																		0				
706058																																																																																																																									false	false	false																																																																																																																		0				
706151																																																																																																																									false	false	false																																																																																																																		0				
706236																																																																																																																									false	false	false																																																																																																																		0				
706254																																																																																																																									false	false	false																																																																																																																		0				
706450																																																																																																																									false	false	false																																																																																																																		0				
706656																																																																																																																									false	false	false																																																																																																																		0				
707354																																																																																																																									false	false	false																																																																																																																		0				
708052																																																																																																																									false	false	false																																																																																																																		0				
708164																																																																																																																									false	false	false																																																																																																																		0				
708333																																																																																																																									true	true	true	6822	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687	0	1	0	7509	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	4	860	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5930	0	0	0	0	0	0	0	0	0	0	0	6823	0	686	0	0	0	0	3				
708379																																																																																																																									false	false	false																																																																																																																		0				
708454																																																																																																																									false	false	false																																																																																																																		0				
708753																																																																																																																									false	false	false																																																																																																																		0				
709031																																																																																																																									false	false	false																																																																																																																		0				
709143																																																																																																																									true	true	true	43244	3839	76	12	0	0	0	0	0	0	0	0	1926	1414	30	16	0	2	9030	15	0	0	0	0	54200	9405	121	41	1532	15	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4150	8	0	0	0	0	1926	1414	30	16	-245	-5	0	8730	660	0	308	0	0	934	27	0	421	77	0	0	0	0	650	36	0	0	0	0	0	0	0	4541	295	0	0	0	0	6016	835	0	90	0	0	30779	0	0	50	0	0	52274	1925	0	0	0	0	0	255	39	10	0	
709358																																																																																																																									false	false	false																																																																																																																		0				
709451																																																																																																																									true	true	true	9827	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9827	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863	0	0	28	0	0	5	0	0	0	0	0	2780	0	0	4933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	9826	0	0	0	0	0	0	56				
709554																																																																																																																									true	false	false																																																																																																																		0				
709602																																																																																																																									false	false	false																																																																																																																		0				
709639																																																																																																																									false	false	false																																																																																																																		0				
709648																																																																																																																									true	false	false																																																																																																																		0				
709675																																																																																																																									false	false	false																																																																																																																		0				
709956																																																																																																																									false	false	false																																																																																																																		0				
710176																																																																																																																									false	false	false																																																																																																																		0				
710251																																																																																																																									false	false	false																																																																																																																		0				
710859																																																																																																																									true	true	true	6455	0	12	0	871	0	1	0	2870	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10196	0	14	0	9881	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9881	0	255	0	0	0	3132	1682	0	2704	7	0	0	0	0	0	0	0	0	0	0	287	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	7	0	0	6454	3741	0	0	0	0	0	43				
711472	true	true	true	0	20653	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	310684	0	0	0	0	0	0	0	331337	0	128	0	0	18	1538072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																					619	482	0	0	
711520																																																																																																																									false	false	false																																																																																																																		0				
711548																																																																																																																									false	false	false																																																																																																																		0				
711753																																																																																																																									false	false	false																																																																																																																		0				
711801																																																																																																																									true	true	true	54715	15636	163	15	3683	815	6	7	0	0	0	0	58140	12115	316	34	0	0	181430	360	0	0	0	0	306469	28566	851	56	35994	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8501	0	6	0	58140	12115	316	34	102	0	0	7728	2807	0	8474	2090	162	21795	860	0	30950	6748	1038	24800	20305	297	4598	1941	0	0	0	0	0	0	0	49493	11613	63	11465	1207	0	71874	13961	6941	0	0	0	3489	0	0	1377	291	0	236145	61823	8501	0	0	0	0	2547	0	0	0	
711959																																																																																																																									false	false	false																																																																																																																		0				
712031																																																																																																																									true	false	false																																																																																																																		0				
712059																																																																																																																									false	false	false																																																																																																																		0				
712648																																																																																																																									true	false	false																																																																																																																		0				
712956																																																																																																																									false	false	false																																																																																																																		0				
713038																																																																																																																									false	false	false																																																																																																																		0				
713047																																																																																																																									false	false	false																																																																																																																		0				
713140																																																																																																																									false	false	false																																																																																																																		0				
713252																																																																																																																									false	false	false																																																																																																																		0				
713926																																																																																																																									false	false	false																																																																																																																		0				
714165																																																																																																																									false	false	false																																																																																																																		0				
714437																																																																																																																									true	true	true	155	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0				
714839																																																																																																																									false	false	false																																																																																																																		0				
714978																																																																																																																									false	false	false																																																																																																																		0				
715032																																																																																																																									false	false	false																																																																																																																		0				
715144																																																																																																																									true	true	true	3301	362	13	8	0	4275	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3301	4637	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	681	0	0	280	0	0	0	0	0	1165	0	0	0	0	0	234	0	0	177	0	0	3301	0	0	0	0	0	0	48				
715340																																																																																																																									true	true	true	16225	0	44	0	0	0	0	0	0	0	0	0	1693	398	8	3	0	0	7211	3	0	0	0	0	25129	398	55	3	1129	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1693	398	8	3	12	0	0	25	10	0	790	214	0	3818	66	0	2766	136	0	931	262	0	663	0	0	0	0	0	0	0	0	2486	648	0	0	0	0	8954	198	0	0	0	0	1490	0	0	1500	159	0	23435	1693	0	0	0	0	0	181				
715630																																																																																																																									false	false	false																																																																																																																		0				
715751																																																																																																																									false	false	false																																																																																																																		0				
716413																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5903	0	1274	0	5903	0	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
716655																																																																																																																									false	false	false																																																																																																																		0				
716833																																																																																																																									true	true	true	30028	2769	73	1	4580	20410	1	2	0	0	0	0	1438	16437	8	152	0	0	11907	20	0	0	0	0	47953	94939	102	172	83584	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55323	17	0	0	0	0	0	0	0	0	1	0	0	2784	0	0	1708	156	0	1546	0	0	5902	281	0	0	0	0	12819	399	0	0	0	0	0	0	0	284	0	0	0	0	0	10041	5182	0	30	0	0	5776	0	0	1044	0	0	41935	6018	0	0	0	0	0	1590	0	0	0	
716851																																																																																																																									true	true	true	113159	107	134	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	2	0	0	0	0	113651	149158	136	16	936	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149051	15	0	0	0	0	0	0	0	0	0	0	0	1448	0	0	1007	0	0	18781	0	0	12212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	0	0	0	0	0	47035	0	0	120	0	0	30742	0	0	126	0	0	113649	0	0	0	0	0	0	1899	0	28	0	
716954																																																																																																																									false	false	false																																																																																																																		0				
717232																																																																																																																									false	false	false																																																																																																																		0				
717513																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	1721	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	1727	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721	6	0	0	0	0	0				
717737																																																																																																																									false	false	false																																																																																																																		0				
717867																																																																																																																									false	false	false																																																																																																																		0				
717924																																																																																																																									true	false	false																																																																																																																		0				
718079																																																																																																																									true	false	false																																																																																																																		0				
718145																																																																																																																									true	true	true	100277	5	201	1	9164	61773	10	123	0	976	0	1	20710	37158	193	1577	4416	2015	16160	102	0	62	0	35	150727	101989	511	1746	50230	306	15	74275	142	0	0	0	0	1	41309	0	0	0	0	0	0	0	0	1	41309	5	9	0	0	0	0	0	0	20549	16121	191	1227	0	0	0	32339	9345	4263	127	178	0	756	0	0	1632	599	153	7062	5778	0	8839	8175	0	0	244	0	0	0	0	106	15	0	9688	0	0	43944	4981	0	0	0	0	4187	0	0	7758	559	0	116438	29874	4416	0	0	0	0	814	217	0	0	
718275																																																																																																																									false	false	false																																																																																																																		0				
718538																																																																																																																									true	false	false																																																																																																																		0				
718547																																																																																																																									false	false	false																																																																																																																		0				
718556																																																																																																																									false	false	false																																																																																																																		0				
718930																																																																																																																									true	true	false																																																																																																																		44				
