"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
675079	0	0	0	0	0	0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
675248	0	0	0	0	0	0	0	0	268	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
675332																																																																																
675341	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
675659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
675855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
675949	0	0	0	0	0	0	0	0	1240	21013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
676049	0	0	0	0	0	0	0	0	294	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
676151	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
676160																																																																																
676245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
676656																																																																																
677354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
677448	0	0	0	0	0	0	0	0	33	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
677644	0	0	0	0	0	0	0	0	20	4287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
677756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678043	0	0	0	0	0	0	0	0	315	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678052	0	0	0	0	0	0	0	0	241	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678070	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678557	0	0	0	0	0	0	0	0	42	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678717	0	0	0	0	0	0	0	5000	150	69604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
678744	0	0	0	0	0	0	0	0	2858	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
679246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
679451	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
679648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
679826	0	0	0	0	0	0	0	0	4684	12293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680055	0	0	0	0	0	0	0	0	437	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680130	0	0	0	0	0	0	0	0	320	5411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680149	0	0	0	0	0	0	0	0	186	3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680354	0	0	0	0	0	0	0	0	4758	5805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680457	0	0	0	0	0	0	0	0	1779	11420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680813	0	0	0	0	0	0	0	0	2192	14346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
680952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
681043	0	0	0	0	0	0	0	0	577	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
681249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
682143	0	0	0	0	0	0	0	0	685	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
682545	0	0	0	0	0	0	0	0	507	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5708																																																				
682563																																																																																
682611	0	0	0	0	0	0	0	0	171045	271873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14494	0	0	0	0	14494								
682648	0	0	0	0	0	0	0	0	423	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
683449	0	0	0	0	0	0	0	0	355	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
683814	0	0	0	0	0	0	0	0	17	2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
684325	0	0	0	0	0	0	0	0	5045	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
684455	0	0	0	0	0	0	0	0	386	6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685023	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685368	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685555	0	0	0	0	0	0	0	0	807	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685658	0	0	0	0	0	0	0	0	4857	3925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
685733	0	0	0	0	0	0	0	0	10	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686271	0	0	0	0	0	0	0	0	8737	15063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686440	0	0	0	0	0	0	0	0	330	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686459	0	0	0	0	0	0	0	0	169	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686655	0	0	0	0	0	0	0	10000	916	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
686963	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687009	0	0	0	0	0	0	0	0	18028	85743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687250	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687474	0	0	0	0	0	0	0	0	83	4702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687858	0	0	0	0	0	0	0	0	6918	8382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
687951	0	0	0	0	0	0	0	0	996	12551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
688079																																																																																
688257	0	0	0	0	0	0	0	0	7274	4910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
688453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
688556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
689209	0	0	0	0	0	0	0	0	5854	51722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
689302	0	0	0	0	0	0	0	0	13525	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
689357	0	0	0	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
689740	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
689759	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
691042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
691079	0	0	0	0	0	0	0	0	1752	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
691556	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
691743	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
691958	0	0	0	0	0	0	0	6163	761	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
692450	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
692478	0	0	0	0	0	0	0	0	1099	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
692704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
692946	0	0	0	0	0	0	0	0	13402	14438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
693224	0	0	0	0	0	0	0	0	982	29330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
693345	0	0	0	0	0	0	0	0	1249	22309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
693662	0	0	0	0	0	0	0	0	9990	23953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
693952	0	0	0	0	0	0	0	0	2123	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
694146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
694771	0	0	0	0	0	0	0	0	82	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
694847	0	0	0	0	0	0	0	0	20	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
694904	0	0	0	0	0	0	0	0	89409	271094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
695134	0	0	0	0	0	0	0	0	432	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
695349	0	0	0	0	0	0	0	0	299	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
695648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
695705	0	0	0	0	0	0	0	0	1573	10413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
695732	0	0	0	0	0	0	0	0	748	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
695947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
696047	0	0	0	0	0	0	0	0	478	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
696168	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
696430	0	0	0	0	0	0	0	0	613	4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
696551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
696645	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697147	0	0	0	0	0	0	0	0	1006	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697156	0	0	0	0	0	0	0	0	666	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697231	0	0	0	0	0	0	0	0	1987	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697633																																																																																
697754	0	0	0	0	0	0	0	0	2873	12632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697763	0	0	0	0	0	0	0	0	5482	18401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697950	0	0	0	0	0	0	0	0	269	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
697978	0	0	0	0	0	0	0	0	2885	9685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
698144	0	0	0	0	0	0	0	12000	7410	16867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
698322	0	0	0	0	0	0	0	0	1008	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
698546	0	0	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
698649	0	0	0	0	0	0	0	0	47	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
698957	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
699105	0	0	0	0	0	0	0	0	7749	9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
699132	0	0	0	0	0	0	0	0	221	10554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
699253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
699534	0	0	0	0	0	0	0	0	1656	2576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
699552	0	0	0	0	0	0	0	0	1078	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700252	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700430	0	0	0	0	0	0	0	0	980	4921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700672	0	0	0	0	0	0	0	0	23	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
700739	0	0	0	0	0	0	0	0	741	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701062	0	0	0	0	0	0	0	0	47654	59330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701222	0	0	0	0	0	0	0	11000	0	8730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701259	0	0	0	0	0	0	0	0	3797	8208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701736	0	0	0	0	0	0	0	0	14747	12967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701839	0	0	0	0	0	0	0	0	6175	9639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
701950	0	0	0	0	0	0	0	0	1003	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702117	0	0	0	0	0	0	0	0	2277	121313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702359	0	0	0	0	0	0	0	0	257	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702612	0	0	0	0	0	0	0	2770	584	4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702751	0	0	0	0	0	0	0	0	369	4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702836	0	0	0	0	0	0	0	0	657	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702911	0	0	0	0	0	0	0	0	3127	3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
702966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
703039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
703552	0	0	0	0	0	0	0	0	1897	2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
703767	0	0	0	0	0	0	0	0	1826	11459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
704326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
704447	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
704559	0	0	0	0	0	0	0	0	8293	23497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
704737	0	0	0	0	0	0	0	24820	1965	18352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
704755	0	0	0	0	0	0	0	0	412	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
705444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
705453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
705556	0	0	0	0	0	0	0	0	119	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
705565	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
705958	0	0	0	0	0	0	0	0	413	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706030	0	0	0	0	0	0	0	0	217	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706058	0	0	0	0	0	0	0	0	461	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706151	0	0	0	0	0	0	0	0	12151	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706254	0	0	0	0	0	0	0	0	1060	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706450	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
706656	0	0	0	0	0	0	0	0	514	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
707354	0	0	0	0	0	0	0	56600	6491	6016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708052	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708164	0	0	0	0	0	0	0	0	2505	7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708333	0	0	0	0	0	0	0	0	224	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708379	0	0	0	0	0	0	0	0	177	3085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708454	0	0	0	0	0	0	0	0	833	3443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
708753	0	0	0	0	0	0	0	1350	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709031	0	0	0	0	0	0	0	0	465	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709143	0	0	0	0	0	0	0	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709358	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709451	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709602	0	0	0	0	0	0	0	0	4519	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709639	0	0	0	0	0	0	0	0	948	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709648	0	0	0	0	0	0	0	0	159	1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709675	0	0	0	0	0	0	0	0	210	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
709956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710176	0	0	0	0	0	0	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710251	0	0	0	0	0	0	0	0	657	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
710859	0	0	0	0	0	0	0	0	719	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711472																																																																																
711520	0	0	0	0	0	0	0	0	654	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711548	0	0	0	0	0	0	0	0	56	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711753	0	0	0	0	0	0	0	0	300	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711801	0	0	0	0	0	0	0	0	26	3590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
711959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712031	0	0	0	0	0	0	0	0	652	2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712059	0	0	0	0	0	0	0	0	1370	16300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712648	0	0	0	0	0	0	0	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
712956	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713047	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713140	0	0	0	0	0	0	0	0	75	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713252	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
713926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714437	0	0	0	0	0	0	0	0	115	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714839	0	0	0	0	0	0	0	5000	213	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
714978	0	0	0	0	0	0	0	0	79	3828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715032	0	0	0	0	0	0	0	0	109	2403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715144	0	0	0	0	0	0	0	0	1720	5614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715340	0	0	0	0	0	0	0	0	0	3998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715630	0	0	0	0	0	0	0	0	937	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
715751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716413	0	0	0	0	0	0	0	0	1975	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716655	0	0	0	0	0	0	0	62140	3588	12028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716833	0	0	0	0	0	0	0	0	7968	32371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716851	0	0	0	0	0	0	0	0	678	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
716954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717232	0	0	0	0	0	0	0	0	677	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717513	0	0	0	0	0	0	0	3000	786	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717737	0	0	0	0	0	0	0	0	3145	18437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717867	0	0	0	0	0	0	0	6050	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
717924	0	0	0	0	0	0	0	0	5329	14319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718079	0	0	0	0	0	0	0	0	792	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
718145	0	0	0	0	0	0	0	20000	1080	2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
