"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	ALL OTHR RE OWNED IN FOREIGN OFFICES	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FORECLOSED PROPERTIES FROM	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	URL	
3441033																										0	915	0	0	250	true	0	425	0	490	0	0	6365	4	0	0	false	0	0	0	0	0	0	0	0	0	250	0	0	0	250	true	false	http://patriotstatebank.com	
3441480																										0	450	750	0	4750	true	0	0	0	0	0	450	8306	8	0	0	false	0	0	0	750	0	4000	0	0	0	0	0	0	0	0	true	false	www.insightbank.com	
3441592																										0	1853	6000	0	29000	true	0	987	0	0	0	866	23243	11	0	0	false	0	0	0	26000	3000	0	0	20000	0	0	0	0	0	0	false	false	www.bank-meridian.com	
3442704																										396	9562	8000	396	25800	true	0	6973	0	0	0	2589	13130	9	396	0	false	0	0	0	8000	14000	2800	1000	15800	0	0	0	0	0	0	false	false	www.onegeorgiabank.com	
3443345																										0	0	0	0	0	true	0	0	0	0	0	0	34172	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bonj.net	
3444212																										0	0	0	0	0	true	0	0	0	0	0	0	1540	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://bankofeverett	
3444539																										0	1706	12000	0	22000	true	0	329	0	335	701	341	4580	1	0	0	false	0	0	0	12000	0	5000	5000	0	0	0	0	0	0	0	false	false	www.legacybankfl.com	
3444566																										0	0	0	0	0	true	0	0	0	0	0	0	936	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.firstbexleybank.com	
3445170																										790	0	0	0	0	true	790	0	0	0	0	0	2975	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.bankofkansascity.com	
3445460																										0	183	0	0	0	true	0	0	0	0	0	183	23	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.wyomingstatebank.com	
3445769																										1126	730	0	0	0	true	1126	0	0	730	0	0	9086	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.firstnbcbank.com	
3445901																										0	2204	9000	0	28640	true	0	60	0	191	0	1953	16328	7	0	0	false	0	0	0	9000	13940	4700	1000	0	0	0	0	0	0	0	true	false	http://www.rivercitybankonline.com	
3446225																										0	304	0	0	600	true	0	104	0	200	0	0	1567	3	0	0	false	0	0	0	600	0	0	0	0	0	0	0	0	0	0	true	false	http://trcbank.com	
3446636																										2038	2273	0	0	16183	true	2038	2273	0	0	0	0	5361	4	0	0	false	0	0	0	3000	4000	6000	1000	0	347	604	609	623	0	0	false	false	http://www.aquesta.com	
3446784																										0	0	1250	0	3750	true	0	0	0	0	0	0	6774	5	0	0	false	0	0	0	1250	2500	0	0	0	0	0	0	0	0	0	false	false	http://www.communitybankdelaware.com	
3447455																										0	103	0	0	0	true	0	0	0	103	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bankofcoralgables.com	
3447576																										0	0	0	0	15949	true	0	0	0	0	0	0	13963	1	0	0	false	0	0	0	15700	0	0	0	0	120	100	29	0	0	0	true	true	www.americanmomentumbank.com	
3447772																										0	820	0	0	0	true	0	37	0	598	185	0	775	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.ohanapacificbank.com	
3447875																										0	851	0	0	2559	true	0	851	0	0	0	0	372	0	0	0	false	0	0	0	373	745	304	1137	0	0	0	0	0	0	0	false	false	WWW.PLAZABANKWA.COM	
3447893																										161	300	7800	113	13900	true	0	300	0	0	0	0	3858	1	113	48	false	0	0	0	13900	0	0	0	0	0	0	0	0	0	0	false	false	http://www.westboundbank.com	
3448162																										0	1145	0	0	6000	true	0	299	0	846	0	0	2010	1	0	0	false	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	false	false	www.lsbtexas.com	
3448171																										0	1029	0	0	0	true	0	706	0	323	0	0	2683	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.thebankarlington.com	
3448180																										0	287	0	0	1620	true	0	287	0	0	0	0	7	0	0	0	true	0	0	0	0	0	0	0	0	0	0	1620	0	0	1620	false	false	www.texasleadershipbank.com	
3448425																										60	315	0	0	0	true	60	0	0	0	0	315	1889	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.cbphonline.net	
3448751																										0	518	0	0	8000	true	0	149	0	369	0	0	1583	1	0	0	false	0	0	0	0	8000	0	0	0	0	0	0	0	0	0	false	false	http://www.covenantbankandtrust.com	
3448836																										0	10030	11000	0	11000	true	0	6207	0	551	0	3272	5150	2	0	0	false	0	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.haventrustbankfl.com	
3449066																										0	322	6525	0	9715	true	0	109	0	213	0	0	5460	3	0	0	false	0	0	0	6525	1925	1265	0	5000	0	0	0	0	0	0	false	false	http://www.investarbank.com	
3449486																										0	10053	0	0	28400	true	0	8720	0	25	0	1308	6164	2	0	0	false	0	0	0	0	8000	0	20400	0	0	0	0	0	0	0	true	false	http://championbankstl.com	
3449730																										0	1871	0	0	0	true	0	1871	0	0	0	0	2171	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://suttercommunitybank.com	
3450950																										0	1266	2250	0	3250	true	0	341	0	0	0	925	559	0	0	0	false	0	0	0	2250	1000	0	0	0	0	0	0	0	0	0	false	false	www.sonoranbank.com	
3451050																										0	0	0	0	0	true	0	0	0	0	0	0	6481	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://rivervalleycommunitybank.com	
3451902																										0	13371	0	0	7000	true	0	1784	0	90	6320	5177	2381	1	0	0	false	0	0	0	5000	2000	0	0	0	0	0	0	0	0	0	true	false	http://www.patriotbankga.com	
3452123																										0	0	3000	0	3000	true	0	0	0	0	0	0	711	1	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.1stenterprisebank.com	
3452310																										0	105	6000	0	32000	true	0	0	0	105	0	0	6533	9	0	0	false	0	10000	0	6000	10000	4000	2000	5000	10000	0	0	0	0	10000	true	false	http://www.capstonebank.com	
3452365																										0	501	0	0	3000	true	0	0	0	257	0	244	3681	4	0	0	false	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	false	false	http://www.congareestatebank.com	
3453737																										0	0	0	0	7500	true	0	0	0	0	0	0	2048	1	0	0	false	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.apbconnect.com	
3453867																										0	1957	0	0	16811	true	0	1957	0	0	0	0	1914	1	0	0	false	0	0	0	6811	0	10000	0	0	0	0	0	0	0	0	true	false	www.heritagebankaz.com	
3454613																										0	442	0	0	0	true	0	0	0	442	0	0	771	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.altaalliancebank.com	
3455227																										0	0	0	0	0	true	0	0	0	0	0	0	3029	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://pinnaclebankonline.com	
3455236																										0	3305	0	0	0	true	0	0	0	0	3305	0	15306	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.choicebank.com	
3459140																										0	4081	0	0	5000	true	0	1726	0	400	0	1955	34	0	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	http://WWW.creeksidebank.com	
3459207																										0	8778	0	0	8600	true	0	5546	0	3232	0	0	5565	6	0	0	false	0	0	0	0	0	8600	0	0	0	0	0	0	0	0	false	false	http://www.mountainpacificbank.com	
3459216																										0	173	0	0	22500	true	0	0	0	173	0	0	6583	3	0	0	false	0	0	0	2000	10000	10500	0	0	0	0	0	0	0	0	false	false	http://www.towncenterbank.net	
3459346																										0	0	0	0	2800	true	0	0	0	0	0	0	2042	1	0	0	false	0	0	0	0	2800	0	0	0	0	0	0	0	0	0	false	false	http://www.ibankpremier.com	
3460847																										69	0	0	0	12750	true	69	0	0	0	0	0	1008	1	0	0	false	0	0	0	0	0	12750	0	0	0	0	0	0	0	0	true	false	http://www.hampshirefirst.com	
3461488																										0	1221	750	0	14496	true	0	420	0	0	0	801	1444	1	0	0	true	0	0	0	2750	9683	2063	0	0	0	0	0	0	0	0	false	false	http://www.sandiegoprivatebank.net	
3462074																										0	0	0	0	0	true	0	0	0	0	0	0	2970	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.PROMERICABank.com	
3462092																										0	6143	2000	0	2000	true	0	2558	0	997	0	2588	190	0	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.visionbankiowa.com	
3462449																										0	0	0	0	2845	true	0	0	0	0	0	0	1131	1	0	0	false	0	19	0	1076	1750	0	0	0	19	0	0	0	0	0	true	false	http://www.louisacommunitybank.com	
3462458																										0	4662	0	0	0	true	0	1708	0	0	0	2954	9213	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.westsidebank.net	
3462654																										0	0	800	0	2300	true	0	0	0	0	0	0	989	2	0	0	false	0	0	0	800	1500	0	0	0	0	0	0	0	0	0	false	false	www.millenniumbankjc.com	
3463875																										0	0	0	0	1049	true	0	0	0	0	0	0	1503	3	0	0	false	0	0	0	0	421	0	628	0	0	0	0	0	0	0	true	false	http://www.acsbank.com	
3464368																										0	0	0	0	0	true	0	0	0	0	0	0	2444	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.thebankofnapa.com	
3464827																										0	0	2500	0	9010	true	0	0	0	0	0	0	2032	1	0	0	false	0	0	0	2500	3019	3491	0	0	0	0	0	0	0	0	false	false	www.bankofcapecod.com	
3465226																										113	1190	0	0	250	true	113	0	0	1190	0	0	3066	3	0	0	true	0	0	0	0	0	0	0	0	125	125	0	0	0	0	true	false	http://www.summitbank.com	
3465383																										0	835	0	0	0	true	0	835	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://1stcommercebank.com	
3465392																										0	0	0	0	0	true	0	0	0	0	0	0	3836	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.pegasusbankdallas.com	
3466979																										0	132	6000	0	20380	true	0	0	0	0	0	132	4554	4	0	0	false	0	0	0	6000	7270	0	7110	7110	0	0	0	0	0	0	true	false	http://www.communitysouthernbank.com	
3466988																										0	0	0	0	0	true	0	0	0	0	0	0	2987	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://thefirstbankofgreenwich.com	
3467006																										0	0	0	0	1405	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1405	0	0	0	0	0	false	false	www.bankofamerica.com	
3467266																										0	0	0	0	1000	true	0	0	0	0	0	0	2649	3	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	false	false	http://www.floridashoresbank.com	
3467556																										0	0	2000	0	12000	true	0	0	0	0	0	0	2997	2	0	0	false	0	0	0	2000	10000	0	0	10000	0	0	0	0	0	0	false	false	www.firstprivatetx.com	
3468450																										0	99	900	0	900	true	0	99	0	0	0	0	1798	2	0	0	false	0	0	0	900	0	0	0	0	0	0	0	0	0	0	false	false	http://www.centralbankfl.com	
3468656																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fabank.com	
3468665																										0	387	2000	0	7200	true	0	0	0	387	0	0	952	0	0	0	false	0	0	0	2000	5200	0	0	0	0	0	0	0	0	0	false	false	http://visionbanktexas.com	
3469448																										0	4885	0	0	25000	true	0	788	0	2198	0	1899	3011	3	0	0	false	0	0	0	13000	9500	2500	0	0	0	0	0	0	0	0	false	false	http://www.premiercbank.com	
3470097																										0	0	0	0	0	true	0	0	0	0	0	0	692	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofmontana.com	
3470154																										191	0	0	0	0	true	0	0	0	0	0	0	3833	2	0	191	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.usmetrobank.com	
3470864																										755	4633	0	0	0	true	755	1337	0	3296	0	0	484	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.myfcbusa.com	
3470930																										0	0	0	0	0	true	0	0	0	0	0	0	594	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.friendlyhillsbank.com	
3470985																										0	1550	5000	0	25000	true	0	1550	0	0	0	0	18501	7	0	0	false	0	0	0	5000	0	20000	0	0	0	0	0	0	0	0	false	false	http://parksterlingbank.com	
3471094																										0	348	0	0	0	true	0	0	0	0	0	348	747	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bankreale.com	
3471209																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.newresourcebank.com	
3472046																										0	0	0	0	0	true	0	0	0	0	0	0	5880	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://frontierbankoftexas.com	
3472859																										0	0	0	0	0	true	0	0	0	0	0	0	500	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://newbankusa.com	
3475083																										0	0	0	0	0	true	0	0	0	0	0	0	6381	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://tscbank.com	
3476192																										39519	11971	0	0	1903	false	39519	1304	0	2374	3762	4531	38000	7	0	0	false	0	0	0	0	0	0	0	0	1443	460	0	0	0	0	false	false		
3479018																										0	0	0	0	0	true	0	0	0	0	0	0	2028	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.onlinewithtcb.com	
3480069																										0	848	0	0	0	true	0	848	0	0	0	0	1266	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.wvnb.net	
3481703																										0	0	0	0	0	true	0	0	0	0	0	0	1853	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.sabalpalmbank.com	
3482045																										0	3221	0	0	1700	true	0	2519	0	493	0	209	0	0	0	0	false	0	0	0	0	0	0	0	0	1700	0	0	0	0	0	true	false	www.embassynationalbank.com	
3482111																										0	0	0	0	0	true	0	0	0	0	0	0	2091	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mrvbanks.com	
3482166																										0	0	0	0	0	true	0	0	0	0	0	0	6829	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.lotusbank.net	
3482812																										0	2364	0	0	4000	true	0	381	0	1261	0	722	4626	3	0	0	false	0	0	0	1500	2500	0	0	0	0	0	0	0	0	0	false	false	http://www.ccbankga.com	
3482894																										0	600	3800	0	11800	true	0	600	0	0	0	0	4068	3	0	0	true	0	0	0	3800	8000	0	0	0	0	0	0	0	0	0	false	false	www.insigniabank.com	
3485019																										0	0	0	0	4000	true	0	0	0	0	0	0	25	0	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	true	www.fwtb.com	
3485215																										0	0	0	0	0	true	0	0	0	0	0	0	96	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.TexasAdvantageCommunityBank.com	
3485224																										0	0	9403	0	11903	true	0	0	0	0	0	0	4155	2	0	0	false	0	0	0	9403	2500	0	0	0	0	0	0	0	0	0	true	false	http://larimerbank.com	
3485420																										0	0	0	0	0	true	0	0	0	0	0	0	3617	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.ccbca.com	
3486623																										0	0	0	0	8500	true	0	0	0	0	0	0	4853	5	0	0	false	0	0	0	2000	4500	2000	0	0	0	0	0	0	0	0	true	false	WWW.CAROLINAALLIANCEBANK.COM	
3487358																										0	0	500	0	4678	true	0	0	0	0	0	0	2916	3	0	0	false	0	0	0	500	4178	0	0	0	0	0	0	0	0	0	true	false	http://bankoftacoma.com	
3487385																										0	0	0	0	0	true	0	0	0	0	0	0	5565	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.theprivatebank.com	
3487433																										0	0	0	0	5000	true	0	0	0	0	0	0	2994	2	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mcbvi.com	
3487509																										0	75	0	0	0	true	0	0	0	75	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.colonialamericanbank.com	
3487518																										0	0	0	0	28000	true	0	0	0	0	0	0	4597	2	0	0	false	0	0	0	1000	9000	11000	7000	5000	0	0	0	0	0	0	true	true	www.seasidebank.com	
3487947																										161	2564	7000	113	15000	true	0	0	0	0	0	2564	0	0	113	48	false	0	0	0	7000	3000	5000	0	5000	0	0	0	0	0	0	false	false	http://unibankusa.com	
3488579																										0	0	5000	0	10062	true	0	0	0	0	0	0	4717	2	0	0	false	0	0	0	5000	2043	0	3019	0	0	0	0	0	0	0	false	false	http://centralbankar.com	
3488869																										0	177	0	0	0	true	0	46	0	131	0	0	5039	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.vantagebankal.com	
3488980																										172	2431	0	74	8900	false	0	2269	0	0	0	162	3471	3	74	98	false	0	0	0	4900	4000	0	0	0	0	0	0	0	0	0	false	false	http://www.aubank.com	
3489035																										851	10715	0	0	10900	true	851	0	0	3509	0	7206	5093	1	0	0	false	0	0	0	10900	0	0	0	0	0	0	0	0	0	0	false	false	http://www.piedmontbankonline.com	
3489071																										2	1266	0	0	0	true	2	677	0	0	0	589	397	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.lewisandclarkbank.com	
3490871																										0	0	0	0	10250	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5500	0	4750	0	0	0	0	0	0	0	false	false	http://www.pacificenterprisebank.com	
3503696																										0	995	1000	0	5000	true	0	30	0	502	0	463	5309	4	0	0	true	0	0	0	1000	4000	0	0	0	0	0	0	0	0	0	true	false	www.firstavebank.com	
3517590																										0	0	3000	0	8000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	3000	5000	0	0	0	0	0	0	0	0	0	false	false	www.hyperionbank.com	
3525577																										0	2514	4000	0	4000	true	0	873	0	1441	0	200	3417	3	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.firstflbank.com	
3529650																										0	902	2000	0	7495	true	0	512	0	390	0	0	4644	3	0	0	false	0	0	0	2000	3300	2195	0	0	0	0	0	0	0	0	false	false	http://www.treasurestatebank.com	
3531176																										0	0	0	0	0	true	0	0	0	0	0	0	8007	8	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.southernindependentbank.com	
3532641																										0	331	2000	0	6006	true	0	331	0	0	0	0	8812	4	0	0	true	0	0	0	2000	4000	0	6	0	0	0	0	0	0	0	true	false	http://www.smartbank.net	
3535848																										0	0	0	0	0	true	0	0	0	0	0	0	1567	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://Access1stCapitalBank.com	
3536407																										888	0	20000	0	58000	true	888	0	0	0	0	0	40315	7	0	0	false	0	0	0	20000	37000	1000	0	6000	0	0	0	0	0	0	true	false	http://www.usameribank.com	
3537897																										0	0	2500	0	4500	true	0	0	0	0	0	0	3696	1	0	0	false	0	0	0	2500	0	2000	0	2000	0	0	0	0	0	0	true	false	www.commencementbank.com	
3537963																										720	0	0	720	0	true	0	0	0	0	0	0	1069	1	891	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fortunebankwa.com	
3538009																										0	990	0	0	0	true	0	0	0	0	0	990	1164	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.platinumbankmn.com	
3540310																										29	0	2000	0	6800	true	29	0	0	0	0	0	3314	2	0	0	false	0	0	0	2000	4800	0	0	0	0	0	0	0	7500	0	false	false	www.milestonebank.com	
3545258																										0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	false	false	http://www.embarcaderobank.com	
3545324																										0	0	0	0	0	true	0	0	0	0	0	0	4849	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.firstmichiganbank.com	
3546862																										0	0	1900	0	3900	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1900	2000	0	0	0	0	0	0	0	0	0	false	false	www.pacificalliancebank.com	
3546899																										0	659	7120	0	23020	true	0	0	0	659	0	0	7199	4	0	0	true	0	0	0	7120	12800	3100	0	0	0	0	0	0	0	0	true	false	www.trisummitbank.com	
3547131																										0	0	0	0	36500	true	0	0	0	0	0	0	13047	4	0	0	false	0	0	0	500	13000	23000	0	13000	0	0	0	0	0	0	false	false	http://www.finemarkbank.com	
3547140																										0	2289	0	0	5748	true	0	1724	0	565	0	0	15721	2	0	0	false	0	0	0	0	5300	0	448	0	0	0	0	0	0	0	true	false	http://www.texasvbank.com	
3547449																										0	1456	0	0	0	true	0	0	0	1456	0	0	23695	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wheatlandbankil.com	
3547896																										0	850	0	0	0	true	0	0	0	0	0	850	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.milbnk.com	
3548204																										0	638	0	0	0	true	0	638	0	0	0	0	3150	7	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://sunrisecommunitybank.com	
3548567																										0	0	0	0	0	true	0	0	0	0	0	0	2682	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.thebankofsa.com	
3548763																										0	0	0	0	2000	true	0	0	0	0	0	0	9225	9	0	0	false	0	0	0	0	1000	1000	0	0	0	0	0	0	0	0	true	false	http://PeopleFirstBank.com	
3549180																										0	2989	1500	0	8500	true	0	1459	0	918	0	612	1947	3	0	0	false	0	0	0	4500	4000	0	0	0	0	0	0	0	0	0	false	false	http://www.firstcitizensbankofga.com	
3549256																										0	391	2000	0	15500	true	0	0	0	0	0	391	6312	4	0	0	false	0	0	0	7000	5500	3000	0	7000	0	0	0	0	0	0	false	false	http://www.keysourcebank.com	
3550131																										144900	0	0	0	1821347	true	0	0	0	0	0	0	365	0	0	144900	false	0	1821347	0	0	0	0	0	0	1821347	0	0	0	0	0	false	false	http://wellsfargo.com	
3550579																										148	0	0	0	0	true	0	0	0	0	0	0	879	1	0	148	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.focusbusinessbank.com	
3550896																										28	0	0	0	0	true	28	0	0	0	0	0	8368	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.service1stnevada.com	
3551521																										0	0	0	0	7500	true	0	0	0	0	0	0	2250	2	0	0	false	0	0	0	4000	3500	0	0	0	0	0	0	0	0	0	true	false	http://www.carolinapremierbank.com	
3555248																										0	7537	0	0	4000	true	0	7537	0	0	0	0	5551	3	0	0	false	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	false	false	http://FIRSTSECURITYBANKNV.COM	
3555695																										0	1779	0	0	87711	true	0	1779	0	0	0	0	4583	1	0	0	false	0	30000	0	30000	0	18800	8911	0	30000	0	0	0	0	30000	false	false	WWW.ATLANTICCAPITALBANK.COM	
3557617																										321	823	0	0	4000	true	321	182	0	534	0	107	4023	2	0	0	false	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	false	false	http://www.firstchoicecb.com	
3557895																										0	2866	2500	0	5500	true	0	950	0	453	1463	0	20	0	0	0	false	0	0	0	2500	0	0	3000	0	0	0	0	0	0	0	true	false	http://www.scbnet.net	
3559714																										0	0	0	0	5000	true	0	0	0	0	0	0	1431	1	0	0	false	0	0	0	0	0	0	0	0	5000	0	0	0	0	5000	false	false	http://www.americaneaglebank.com	
