"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
741068																																																																																																																																																																																																	6412	0	0	0	10367	78981	0	496	0	8107	77916	50	0	0	0	8450	0	0	0	685	0	0	496	496	920	19890	25408	2801	33028	166	0	0.1021	0.1688	0.1589	0.0000	0.0000	0.0000	7954	496	153	0	0	0	0	0	0	0	0	
741152																																																																																																																																																																																																	6483	0	0	0	16671	42697	0	286	0	6130	42549	0	0	0	0	5881	0	0	0	0	0	0	286	286	513	13231	3407	1128	25297	0	0	0.131638	0.196053	0.186519	0.000000	0.000000	0.000000	5595	286	489	0	0	0	0	0	0	0	0	
741330																																																																																																																																																																																																	12917	0	0	0	75471	793141	17	5377	0	56680	796682	0	0	0	0	67487	11486	0	4445	54274	0	0	5377	5394	37928	82445	190606	58245	485097	24903	713	0.0780	0.1090	0.1003	0.0000	0.0000	0.0000	62093	5394	950	0	0	0	0	0	0	0	0	
741358																																																																																																																																																																																																	1028	0	0	1243	0	16799	0	246	0	3871	16597	0	0	0	0	4048	0	0	0	429	0	0	177	177	119	2152	3568	555	11206	0	0	0.2332	0.2984	0.2853	0.0000	0.0000	0.0000	3871	177	0	0	0	0	0	0	0	0	0	
741639																																																																																																																																																																																																	2775	0	0	10000	0	28385	0	125	0	4973	27878	0	0	0	0	5098	0	0	0	0	0	0	125	125	3353	9513	2890	323	12754	0	0	0.1784	0.3166	0.3088	0.0000	0.0000	0.0000	4973	125	0	0	0	0	0	0	0	0	0	
741648																																																																																																																																																																																																	830	0	0	1235	2993	42080	0	321	0	3161	41380	0	0	0	0	3486	1354	0	0	0	0	0	321	321	320	4894	14470	4713	22724	1354	0	0.076486	0.112426	0.102074	0.000000	0.000000	0.000000	3165	321	-4	0	0	0	0	0	0	0	0	
741657																																																																																																																																																																																																	4799	0	0	0	26925	106721	0	1086	0	8821	103909	0	0	0	0	8712	0	0	25	1367	0	0	918	918	3461	32951	9003	2194	61365	0	0	0.0751	0.1190	0.1064	0.0000	0.0000	0.0000	7794	918	884	0	0	0	0	0	0	0	0	
741844																																																																																																																																																																																																	3184	0	0	0	20083	117947	0	1122	0	14447	123710	0	0	0	0	15533	0	0	0	0	0	0	1122	1122	4	8717	25145	5548	85147	0	0	0.116490	0.150477	0.139608	0.000000	0.000000	0.000000	14411	1122	36	0	0	0	0	0	0	0	0	
741871																																																																																																																																																																																																	575772	0	0	1243	2110942	10300326	0	335815	0	488705	10875635	316	0	0	0	561091	30918	0	19317	817306	0	3000	99831	102831	1332512	1445873	1067786	449936	6749969	1266	0	0.042191	0.072505	0.059217	0.000000	0.000000	0.000000	458260	102831	16268	4494	97038	39916	0	0	0	0	0	
741956																																																																																																																																																																																																	3028	0	0	1270	8403	36849	0	342	0	4783	38787	0	0	0	0	4956	0	0	0	0	0	0	297	297	1028	11675	5841	1207	18459	0	0	0.1201	0.2091	0.1966	0.0000	0.0000	0.0000	4659	297	124	0	0	0	0	0	0	0	0	
742056																																																																																																																																																																																																	11483	0	0	0	40934	97486	0	544	0	9574	99743	0	0	0	0	9501	0	0	0	273	0	0	544	544	1840	49766	11017	3367	34470	0	0	0.0898	0.1901	0.1793	0.0000	0.0000	0.0000	8957	544	617	0	0	0	0	0	0	0	0	
742355																																																																																																																																																																																																	9365	0	0	94	9698	88397	0	776	0	8252	87652	0	0	0	0	8739	0	0	0	0	0	0	708	708	6000	10527	35888	4095	36537	0	0	0.0916	0.1544	0.1419	0.0000	0.0000	0.0000	8031	708	221	0	0	0	0	0	0	0	0	
742542																																																																																																																																																																																																	8018	0	0	0	13869	81435	0	928	0	6789	77056	0	0	0	0	7218	0	0	0	2953	0	0	820	820	1040	21561	16267	2516	43104	0	0	0.0830	0.1102	0.0977	0.0000	0.0000	0.0000	6398	820	381	0	0	0	0	0	0	0	0	
742560	243789	0	0	0	23371	290731	0	823	0	74422	405389	0	0	0	0	74557	0	0	0	100	0	0	239	239	256448	21607	236	1032	13084	0	0	0.1833	4.0295	4.0165	0.0000	0.0000	0.0000	74318	239	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	18503	405389	0	0	0	0	0	22287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235035	8755	0	0	0	0	0	0	180	20369	2822	0	0	0	0	0	0	0	0	0	10000	235	12052	0	0	0	0	0	2107	0	1044	30	1	-643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1514	1514	0	0	0	1514	50	0	0	0	50	0	0	0	256448	21607	236	14648	0	4321	118	14648	19087	0	0	0	74318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243789			0	23371	290731																																											
742636																																																																																																																																																																																																	10413	0	0	28250	51266	169587	0	1126	0	18149	169792	0	0	0	0	18318	0	0	0	0	0	0	938	938	60301	35206	12311	3328	61730	0	0	0.1024	0.2440	0.2315	0.0000	0.0000	0.0000	17380	938	769	0	0	0	0	0	0	0	0	
742944																																																																																																																																																																																																	18589	0	0	42707	210	161635	0	1003	0	21359	156723	0	0	0	0	22353	0	0	901	10326	0	0	1003	1003	16334	50439	17311	13778	78545	1402	0	0.1362	0.2236	0.2136	0	0	0	21350	1003	9	0	0	0	0	0	0	0	0	
743053																																																																																																																																																																																																	4868	0	0	0	25972	79409	0	610	0	7495	73299	0	0	0	0	8080	0	0	0	0	0	0	593	593	861	30987	15672	1295	32486	0	0	0.1021	0.1733	0.1606	0.0000	0.0000	0.0000	7487	593	8	0	0	0	0	0	0	0	0	
743679																																																																																																																																																																																																	12227	0	0	0	62386	346374	5	3404	0	35009	346119	0	0	0	0	34494	909	0	2589	17238	0	0	3392	3397	12110	63834	86058	15241	183265	2184	0	0.0908	0.1271	0.1146	0.0000	0.0000	0.0000	31097	3397	100	0	0	0	0	0	0	0	0	
743857																																																																																																																																																																																																	26651	0	0	1294	14896	361363	0	4689	0	35612	366243	0	0	0	0	34745	16159	0	0	8409	0	0	3963	3963	26547	26709	28092	15740	279870	4977	1021	0.0851	0.1096	0.0971	0.0000	0.0000	0.0000	30782	3963	222	0	0	0	0	0	0	0	0	
743950																																																																																																																																																																																																	2758	0	0	0	31669	49378	0	165	0	8097	49279	0	0	0	0	7697	0	0	0	86	0	0	165	165	7076	24857	5625	1591	11088	0	0	0.1528	0.4052	0.3965	0.0000	0.0000	0.0000	7532	165	565	0	0	0	0	0	0	0	0	
744144																																																																																																																																																																																																	20214	0	0	0	12116	133051	0	3653	0	995	139476	0	0	0	0	1436	0	0	343	228	0	0	1163	1163	18785	14274	27163	13851	76200	0	0	0.0051	0.0159	0.0079	0.0000	0.0000	0.0000	718	718	277	0	0	0	0	0	0	0	0	
744238																																																																																																																																																																																																	3390	0	0	0	57777	206295	0	1889	0	26148	206197	604	0	0	0	20629	0	0	0	6691	-302	0	1717	1717	10412	50009	31826	10119	107967	460	0	0.094832	0.150382	0.137866	0.000000	0.000000	0.000000	18912	1717	768	0	0	0	0	0	0	0	0	
744256																																																																																																																																																																																																	15688	0	0	3233	16524	202136	0	2951	0	17994	203261	0	0	0	0	20094	0	0	0	0	0	0	2153	2153	0	19980	33871	9100	151183	937	0	0.0883	0.1172	0.1047	0.0000	0.0000	0.0000	17941	2153	53	0	0	0	0	0	0	0	0	
744854																																																																																																																																																																																																	34297	0	0	11494	17325	283771	0	6191	0	30015	277566	0	0	0	0	32472	0	0	2369	9283	0	0	2887	2887	11832	55152	21670	17370	200641	0	0	0.1066	0.1427	0.1300	0.0000	0.0000	0.0000	29585	2887	430	0	0	0	0	0	0	0	0	
745150																																																																																																																																																																																																	8261	0	0	657	0	21899	0	105	0	1666	20905	0	0	0	0	1771	0	0	5	0	0	0	105	105	216	12057	2098	586	7633	0	0	0.0797	0.1596	0.1501	0.0000	0.0000	0.0000	1666	105	0	0	0	0	0	0	0	0	0	
745347																																																																																																																																																																																																	4382	0	0	0	49578	104962	0	791	0	12766	104632	0	0	0	0	12845	0	0	0	3532	0	0	824	824	1040	22135	27934	3624	53460	0	0	0.1149	0.1734	0.1623	0.0000	0.0000	0.0000	12021	824	745	0	0	0	0	0	0	0	0	
745570																																																																																																																																																																																																	33318	0	0	2538	57364	274935	0	5151	0	32169	275896	0	0	0	0	33405	0	0	685	2152	0	0	2371	2371	32857	56602	25181	28317	164311	5089	0	0.1125	0.1788	0.1661	0.0000	0.0000	0.0000	31034	2371	1135	0	0	0	0	0	0	0	0	
745646																																																																																																																																																																																																	7432	0	0	1136	18718	104185	0	611	0	10891	103718	991	0	0	0	9012	0	0	0	6803	0	0	611	611	961	27181	19476	11293	56599	0	0	0.0828	0.1196	0.1115	0.0000	0.0000	0.0000	8401	611	272	0	0	0	0	0	0	0	0	
745954																																																																																																																																																																																																	425	0	0	18	4486	25115	0	935	0	2505	24152	0	0	0	0	2455	0	0	0	1354	0	0	258	258	776	5775	1212	718	17994	0	154	0.0920	0.1243	0.1112	0	0	0	2197	258	107	0	0	0	0	0	0	0	0	
746157																																																																																																																																																																																																	5882	0	0	0	32134	132413	0	866	0	17565	127489	850	0	0	0	10775	0	0	0	5005	0	0	868	868	2211	42143	22445	3738	58822	251	0	0.0822	0.1328	0.1221	0	0	0	9907	868	621	0	0	0	0	0	0	0	0	
746223																																																																																																																																																																																																	4043	0	0	10908	23967	228659	0	2500	0	32474	228852	0	0	0	0	34719	0	0	0	0	0	0	2230	2230	28220	14669	33218	16354	155078	0	0	0.1420	0.1950	0.1825	0.0000	0.0000	0.0000	32489	2230	-15	0	0	0	0	0	0	0	0	
746429																																																																																																																																																																																																	7953	0	0	0	28245	183858	0	1950	0	18585	182263	0	0	0	0	20255	0	0	208	5553	0	0	1754	1754	1579	35076	37575	14969	111518	0	0	0.1022	0.1446	0.1330	0.0000	0.0000	0.0000	18631	1754	-46	0	0	0	0	0	0	0	0	
746513																																																																																																																																																																																																	6818	0	0	0	103130	418202	0	4576	0	47600	408345	0	0	0	0	39154	0	0	3115	6354	-40	0	3205	3205	16667	98999	126823	21570	168520	0	0	0.0906	0.1535	0.1409	0.0000	0.0000	0.0000	35949	3205	183	0	0	0	0	0	0	0	0	
746755																																																																																																																																																																																																	3970	0	0	21273	27322	150198	0	982	0	10908	147888	0	0	0	0	11805	0	0	0	17557	0	0	982	982	458	65713	17588	4884	67280	313	0	0.0732	0.1200	0.1100	0.0000	0.0000	0.0000	10823	982	85	0	0	0	0	0	0	0	0	
746942																																																																																																																																																																																																	915	0	0	0	14550	57435	0	278	0	9524	58646	0	0	0	0	4479	0	0	0	233	0	0	278	278	599	11824	16029	1176	23934	0	0	0.0787	0.1282	0.1203	0.0000	0.0000	0.0000	4201	278	59	0	0	0	0	0	0	0	0	
747051																																																																																																																																																																																																	4568	0	0	0	7190	55440	0	636	0	6019	55271	0	0	0	0	6378	0	0	0	11	0	0	444	444	1832	5831	27995	1544	20289	0	0	0.1074	0.1803	0.1678	0.0000	0.0000	0.0000	5934	444	85	0	0	0	0	0	0	0	0	
747257																																																																																																																																																																																																	4687	0	0	255	8103	68875	0	395	0	5990	68194	0	0	0	0	6291	395	0	0	186	0	0	395	395	1431	14265	6687	5103	46793	228	0	0.0865	0.1086	0.1017	0.0000	0.0000	0.0000	5896	395	94	0	0	0	0	0	0	0	0	
747743																																																																																																																																																																																																	4923	0	0	1127	1827	62965	0	601	0	6394	63472	0	0	0	0	6422	0	0	0	396	0	0	602	602	475	7826	3262	1986	51427	0	0	0.0925	0.1171	0.1062	0.0000	0.0000	0.0000	5820	602	36	0	0	0	0	0	0	0	0	
747846																																																																																																																																																																																																	4830	0	0	1039	11587	93879	0	1128	0	8208	93877	0	0	0	0	9231	0	0	0	0	0	0	998	998	4978	16625	5300	4278	68142	0	0	0.0877	0.1186	0.1058	0.0000	0.0000	0.0000	8233	998	-25	0	0	0	0	0	0	0	0	
748254																																																																																																																																																																																																	33127	0	0	0	48074	234998	0	3510	0	16120	234897	0	0	0	0	18197	0	0	387	16561	0	0	2042	2042	35495	53602	12172	27656	137274	0	0	0.0688	0.1129	0.1003	0.0000	0.0000	0.0000	16155	2042	-264	0	0	0	0	0	0	0	0	
748357																																																																																																																																																																																																	4620	0	0	2621	0	20730	0	376	0	3602	20765	0	0	0	0	3700	0	0	0	0	0	0	98	98	3449	10703	2460	748	4494	0	0	0.1735	0.4877	0.4748	0.0000	0.0000	0.0000	3602	98	0	0	0	0	0	0	0	0	0	
748441																																																																																																																																																																																																	3609	0	0	0	51203	125014	0	1465	0	16721	127079	0	0	0	0	17724	0	0	0	0	0	0	1014	1014	0	44475	19612	2758	62381	0	0	0.131493	0.219816	0.207240	0.000000	0.000000	0.000000	16710	1014	11	0	0	0	0	0	0	0	0	
748964																																																																																																																																																																																																	41471	0	0	0	55602	191377	0	764	0	23621	179661	0	0	0	0	22507	0	0	0	4226	0	0	764	764	16959	79877	29572	10775	63855	192	0	0.121022	0.232681	0.224783	0.000000	0.000000	0.000000	21743	764	1878	0	0	0	0	0	0	0	0	
749046																																																																																																																																																																																																	29260	0	0	0	58498	462011	0	9469	0	17388	475934	0	0	0	0	21755	2110	0	0	7196	0	0	4501	4501	39456	59840	60050	27153	312000	774	0	0.0363	0.0613	0.0486	0.0000	0.0000	0.0000	17254	4501	134	0	0	0	0	0	0	0	0	
749242																																																																																																																																																																																																	147623	0	0	138806	549968	3634677	0	39145	0	475171	3629058	0	0	0	0	324674	23425	0	0	176688	-5222	0	33559	33559	216171	670001	628455	164469	2124172	25749	0	0.084683	0.120961	0.108459	0.000000	0.000000	0.000000	291115	33559	-2079	0	0	0	0	0	0	0	0	
749550																																																																																																																																																																																																	2032	0	0	4453	19338	53936	0	190	0	4229	53406	0	0	0	0	4341	0	0	0	0	0	0	190	190	9783	25803	5420	1336	13002	0	0	0.077725	0.207972	0.198869	0.000000	0.000000	0.000000	4151	190	78	0	0	0	0	0	0	0	0	
749635																																																																																																																																																																																																	12395	0	0	0	334761	769318	0	6495	0	59255	773283	0	0	0	0	64873	0	0	353	10129	0	0	5730	5730	42169	292142	111411	41997	329633	4881	0	0.076483	0.142237	0.129674	0.000000	0.000000	0.000000	59143	5730	112	931	0	12832	0	0	0	0	0	
749840																																																																																																																																																																																																	3963	0	0	7436	0	28054	0	334	0	3057	27036	0	0	0	0	3236	0	0	10	34	0	0	179	179	3053	11077	4367	638	9891	0	0	0.1131	0.2286	0.2159	0.0000	0.0000	0.0000	3057	179	0	0	0	0	0	0	0	0	0	
749943																																																																																																																																																																																																	5183	0	0	0	41329	147397	0	728	0	12085	140967	0	0	0	0	12275	0	0	0	0	0	0	728	728	3938	49160	28092	1448	66121	0	0	0.0819	0.1364	0.1283	0.0000	0.0000	0.0000	11547	728	538	0	0	0	0	0	0	0	0	
749952																																																																																																																																																																																																	3868	0	0	4755	3284	80065	0	355	0	6023	76320	0	0	0	0	6244	0	0	0	0	0	0	355	355	18567	25023	10704	1647	25992	0	0	0.0772	0.1718	0.1620	0.0000	0.0000	0.0000	5889	355	134	0	0	0	0	0	0	0	0	
750051																																																																																																																																																																																																	13525	0	0	141	59018	266094	0	4029	0	20822	265555	0	0	0	0	23431	0	0	30	24002	0	0	2481	2481	5398	77305	30197	13090	157351	0	0	0.0789	0.1181	0.1056	0.0000	0.0000	0.0000	20950	2481	-128	0	0	0	0	0	0	0	0	
750127																																																																																																																																																																																																	15989	0	0	10063	3028	254376	0	2845	0	27157	253373	3761	0	0	0	30361	0	0	0	4616	0	0	2512	2512	1337	37275	56252	11857	162350	0	0	0.1099	0.1513	0.1388	0.0000	0.0000	0.0000	27849	2512	-692	0	0	0	0	0	0	0	0	
750154																																																																																																																																																																																																	9027	0	0	0	30800	205168	0	1496	0	15758	202226	0	0	0	0	16930	0	0	0	0	0	0	1496	1496	14766	35122	27781	12422	128671	0	0	0.076321	0.112543	0.102599	0.000000	0.000000	0.000000	15434	1496	324	0	0	0	0	0	0	0	0	
750239																																																																																																																																																																																																	87213	0	0	2967	495471	1031206	0	8291	0	113411	1029874	0	0	0	0	108790	0	0	0	50464	0	0	7464	7464	234312	236675	106347	33063	450818	1197	0	0.0985	0.1824	0.1699	0.0000	0.0000	0.0000	101326	7464	11347	0	0	2719	0	0	0	0	0	
750305																																																																																																																																																																																																	46866	0	0	9251	426139	1924486	0	14699	0	184133	1912653	0	0	0	0	194567	2000	0	150	64331	7	0	14699	14709	64477	414829	233328	84446	1219515	1948	0	0.094050	0.133442	0.123354	0.000000	0.000000	0.000000	179858	14709	3929	1285	90245	0	0	0	0	0	0	
750341																																																																																																																																																																																																	28918	0	0	6406	36095	238552	207	2830	0	23094	232802	0	0	0	0	22938	0	0	0	6443	-123	0	1770	1977	20850	37799	99596	17834	80657	0	1602	0.0907	0.1632	0.1492	0.0000	0.0000	0.0000	20961	1977	647	0	0	0	0	0	0	0	0	
750444																																																																																																																																																																																																	2859	0	0	2189	4018	51840	0	467	0	3987	52316	0	0	0	0	4399	0	0	0	106	0	0	467	467	469	11350	7625	1295	32805	0	0	0.0752	0.1130	0.1010	0.0000	0.0000	0.0000	3932	467	55	0	0	0	0	0	0	0	0	
750846																																																																																																																																																																																																	1893	0	0	0	9628	64532	0	739	0	7580	65249	0	0	0	0	8009	0	0	155	546	0	0	672	672	207	10422	5838	2490	48436	0	0	0.1124	0.1491	0.1366	0.0000	0.0000	0.0000	7337	672	243	0	0	0	0	0	0	0	0	
750864	265077	0	0	0	166124	1248038	0	54196	0	268390	1247662	7131	0	0	0	282404	0	0	0	240974	0	0	12617	12617	196381	274754	1594	72577	831654	0	0	0.2162	0.2919	0.2789	0.0000	0.0000	0.0000	269787	12617	-1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42002	967325	1247662	0	0	0	0	0	794252	0	0	0	60	60	0	60	0	0	0	0	0	0	0	0	0	0	0	189525	75552	0	0	0	0	0	0	-2150	2847	165427	0	0	0	0	0	0	0	0	0	33607	1569	759077	0	0	0	0	0	76781	0	4009	168	25	-56346	0	0	0	0	0	1426	0	0	0	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120487	0	0	0	120487	0	0	0	196381	274814	1594	953567	0	54963	797	953567	1009327	0	0	0	269787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265077			0	166124	1101323									0																																		
751254																																																																																																																																																																																																	25437	0	0	9749	30057	165661	0	1827	0	9089	157192	0	0	0	0	10985	0	0	0	2935	0	0	1403	1403	21618	34758	19280	10515	93259	0	356	0.0611	0.0989	0.0863	0.0000	0.0000	0.0000	9582	1403	-849	0	0	0	0	0	0	0	0	
751656																																																																																																																																																																																																	23122	0	0	16	108166	739711	0	7408	0	101707	722249	0	0	0	0	68138	0	0	305	32392	0	0	7014	7014	6585	134832	102186	43428	462933	608	0	0.0896	0.1215	0.1090	0.0000	0.0000	0.0000	61124	7014	584	0	0	0	0	0	0	0	0	
751759																																																																																																																																																																																																	35834	0	0	0	262696	987812	0	13071	0	109145	1001035	0	0	0	0	107041	0	0	0	0	0	0	9327	9327	31590	257712	86400	39445	641156	1326	0	0.098962	0.144176	0.131613	0.000000	0.000000	0.000000	97714	9327	-2212	0	0	0	0	0	0	0	0	
751852																																																																																																																																																																																																	31187	0	0	0	9699	186656	0	4444	0	21251	207010	0	0	0	0	20135	0	0	0	3735	0	0	1654	1654	28157	21631	24642	10095	113900	0	0	0.090402	0.154910	0.142185	0.000000	0.000000	0.000000	18481	1654	191	0	0	0	0	0	0	0	0	
751955																																																																																																																																																																																																	5249	0	0	0	21525	56604	0	694	0	5415	58790	10	0	0	0	5705	0	0	0	332	0	0	404	404	5829	21611	3726	1733	26009	0	0	0.0902	0.1779	0.1653	0.0000	0.0000	0.0000	5301	404	114	0	0	0	0	0	0	0	0	
752644																																																																																																																																																																																																	9301	0	0	0	39836	197010	0	1708	0	16301	200448	0	0	0	0	17009	0	0	0	798	0	0	1662	1662	9834	41261	47378	17258	99033	654	255	0.0767	0.1280	0.1155	0.0000	0.0000	0.0000	15347	1662	499	0	0	0	0	0	0	0	0	
752653																																																																																																																																																																																																	16725	0	0	24767	45023	208164	0	1168	0	21113	207832	0	0	0	0	20746	0	0	0	0	0	0	1168	1168	2002	79053	33162	11401	93580	1144	0	0.0942	0.1610	0.1519	0.0000	0.0000	0.0000	19578	1168	1535	0	0	0	0	0	0	0	0	
752831																																																																																																																																																																																																	6221	0	0	5336	32771	232089	0	2983	0	25894	223953	0	0	0	0	27912	0	0	0	6221	0	0	2033	2033	25856	38980	38097	7723	132117	0	0	0.115555	0.172654	0.160078	0	0	0	25879	2033	15	0	0	0	0	0	0	0	0	
752970																																																																																																																																																																																																	468989	0	0	552987	1743050	11465784	0	415070	0	449922	12643009	2582	0	0	13370	573986	102929	0	7403	243190	0	0	108735	108735	1880256	1021734	1306936	345275	7687257	61084	0	0.036799	0.068393	0.055437	0.000000	0.000000	0.000000	465251	108735	-15329	13177	159366	8675	0	0	0	0	0	
753052																																																																																																																																																																																																	1552	0	0	0	6320	34848	0	230	0	4446	34665	0	0	0	0	4610	0	0	0	80	0	0	230	230	0	6682	9559	1117	18737	0	0	0.1264	0.1852	0.1760	0.0000	0.0000	0.0000	4380	230	66	0	0	0	0	0	0	0	0	
753324																																																																																																																																																																																																	7354	0	0	0	90816	528698	0	5970	0	51887	524356	0	0	0	0	55882	0	0	0	7788	-499	0	4940	4940	3184	73615	169087	27949	286618	0	0	0.0972	0.1418	0.1292	0.0000	0.0000	0.0000	50942	4940	1399	0	0	0	0	0	0	0	0	
753548																																																																																																																																																																																																	2448	0	0	0	8651	133933	0	1873	0	12961	133481	24	0	0	0	12632	0	0	0	1834	0	0	1089	1089	2864	28562	45122	7066	57928	0	79	0.0874	0.1463	0.1337	0.0000	0.0000	0.0000	11543	1089	-13	0	0	0	0	0	0	0	0	
753641																																																																																																																																																																																																	3530	0	0	0	7552	50881	0	334	0	6622	51778	0	0	0	0	6932	0	0	511	0	0	0	334	334	304	8679	23123	1157	19055	0	0	0.127429	0.212584	0.202341	0	0	0	6598	334	24	0	0	0	0	0	0	0	0	
753856																																																																																																																																																																																																	11692	0	0	646	14152	37902	0	289	0	7814	38496	1100	0	0	0	7406	0	0	0	116	0	0	211	211	453	25385	0	1288	11735	0	0	0.1869	0.4353	0.4229	0.0000	0.0000	0.0000	7195	211	619	0	0	0	0	0	0	0	0	
754068																																																																																																																																																																																																	19714	0	0	0	25181	217408	0	3852	0	21808	222338	0	0	0	0	23183	0	0	301	2389	0	0	2229	2229	12006	30622	13970	7410	163900	0	92	0.094283	0.131198	0.118583	0.000000	0.000000	0.000000	20954	2229	762	0	0	0	0	0	0	0	0	
754246																																																																																																																																																																																																	1997	0	0	0	5028	24347	0	297	0	3487	24338	0	0	0	0	3715	0	0	0	0	0	0	212	212	297	8336	1408	624	14620	0	0	0.1439	0.2197	0.2072	0.0000	0.0000	0.0000	3503	212	-16	0	0	0	0	0	0	0	0	
754536																																																																																																																																																																																																	33528	0	0	0	18106	108479	0	685	0	8241	93406	120	0	0	0	8866	0	0	0	533	0	0	685	685	14063	37334	17147	2477	40547	0	0	0.0876	0.1559	0.1438	0.0000	0.0000	0.0000	8181	685	60	0	0	0	0	0	0	0	0	
754826																																																																																																																																																																																																	19524	0	0	96434	64664	698359	0	5738	0	72008	705419	0	0	0	0	70684	0	0	2488	43930	0	0	5738	5738	6119	109599	266521	24496	319107	1291	0	0.092755	0.142079	0.130546	0.000000	0.000000	0.000000	64946	5738	1831	0	0	0	0	0	0	0	0	
754853																																																																																																																																																																																																	120247	0	0	0	187388	578020	0	3267	0	54505	534989	0	0	0	0	56075	0	0	0	15081	0	0	3267	3267	91352	223729	39052	22254	224456	0	0	0.098709	0.188408	0.177431	0.000000	0.000000	0.000000	52808	3267	1697	0	0	0	0	0	0	0	0	
754929																																																																																																																																																																																																	45623	0	0	129376	162427	978533	0	6926	0	118921	962157	0	0	0	0	113310	446	0	3143	0	0	0	6926	6926	42650	242448	147184	45334	537838	126	0	0.112038	0.169042	0.158709	0.000000	0.000000	0.000000	106384	6926	-89	9	0	0	0	0	0	0	0	
755047																																																																																																																																																																																																	37081	0	0	0	22706	332495	0	18665	0	14386	335876	0	0	0	0	17933	0	0	200	8970	0	0	3658	3658	3315	58006	25773	16332	263897	0	0	0.042501	0.064639	0.051454	0.000000	0.000000	0.000000	14275	3658	111	0	0	0	0	0	0	0	0	
