"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
696645																																																																																																																																																		20977																																																																																															
697035																																																																																																																																																		23163		0																																																																																													
697147																																																																																																																																																		54159																																																																																															
697156																																																																																																																																																		10328																																																																																															
697231																																																																																																																																																		83406																																																																																															
697633	6426085	284922	226476	9423	0	9423	0	0	0	0	0	0	0	0	0	0	0	0	119895	0	0	118289	0	122110	6283899	20076	0	0	0	0	0	47396	0	0	47396	0	0	0	0	0	0	0	0	284922	0	40564	0	0	31141	9423	6918862	0	122110	6765647	31105	0	0	0	0	0	0	0	226476	0	23015	0	0	23015	0	0	0	0	0	0	0	0	0	0	0	266368	0	0	266368	0	0	0	0	0	0	119895	0	0	118289	1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16877	0	0	16877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606	16877	0	0	16877	0	6426085	284922	226476																																																																																													
697754																																																																																																																																																		155085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155085	0	0	155085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697763																																																																																																																																																		381504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25601	355903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381504	0	25601	355903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950																																																																																																																																																		4758																																																																																															
697978																																																																																																																																																		54460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54460	0	54460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144																																																																																																																																																		88983																																																																																															
698322																																																																																																																																																		49416																																																																																															
698546																																																																																																																																																		21729																																																																																															
698649																																																																																																																																																		23237																																																																																															
698957																																																																																																																																																		2922																																																																																															
699105																																																																																																																																																		132785																																																																																															
699132																																																																																																																																																		74295																																																																																															
699253																																																																																																																																																		6105																																																																																															
699534																																																																																																																																																		61993																																																																																															
699552																																																																																																																																																		21593																																																																																															
700140																																																																																																																																																		4258																																																																																															
700252																																																																																																																																																		29483																																																																																															
700430																																																																																																																																																		26493																																																																																															
700458																																																																																																																																																		14675																																																																																															
700672																																																																																																																																																		35841																																																																																															
700739																																																																																																																																																		8947		0																																																																																													
701062																																																																																																																																																		918340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858093	60247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918340	0	0	858093	60247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222																																																																																																																																																		62807																																																																																															
701259																																																																																																																																																		77330																																																																																															
701736																																																																																																																																																		146971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146971	0	146971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701745																																																																																																																																																		0																																																																																															
701839																																																																																																																																																		101062																																																																																															
701857																																																																																																																																																		2642																																																																																															
701950																																																																																																																																																		36527																																																																																															
702050																																																																																																																																																		2214																																																																																															
702117																																																																																																																																																		1104105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20086	1084019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104105	0	20086	1084019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																																																																		10364																																																																																															
702612																																																																																																																																																		171028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44265	126763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171028	0	44265	126763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702751																																																																																																																																																		33652																																																																																															
702836																																																																																																																																																		5839																																																																																															
702911																																																																																																																																																		99672																																																																																															
702966																																																																																																																																																		2480																																																																																															
703039																																																																																																																																																		18706																																																																																															
703552																																																																																																																																																		20341																																																																																															
703767																																																																																																																																																		197319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	183205	14097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197319	0	17	183205	14097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704326																																																																																																																																																		0																																																																																															
704447																																																																																																																																																		5950																																																																																															
704559																																																																																																																																																		158125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	157277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158125	0	848	157277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704737																																																																																																																																																		98735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98735	0	0	98735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																																		3402																																																																																															
705444																																																																																																																																																		31107																																																																																															
705453																																																																																																																																																		0																																																																																															
705556																																																																																																																																																		54026																																																																																															
705565																																																																																																																																																		20219																																																																																															
705958																																																																																																																																																		51277																																																																																															
706030																																																																																																																																																		5618																																																																																															
706058																																																																																																																																																		3723		0																																																																																													
706151																																																																																																																																																		1637																																																																																															
706236																																																																																																																																																		22446																																																																																															
706254																																																																																																																																																		36770																																																																																															
706450																																																																																																																																																		1014		0																																																																																													
706656																																																																																																																																																		22629		0																																																																																													
707354																																																																																																																																																		158931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158931	0	158931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708052																																																																																																																																																		25319		0																																																																																													
708164																																																																																																																																																		27437																																																																																															
708333																																																																																																																																																		51099																																																																																															
708379																																																																																																																																																		22052																																																																																															
708454																																																																																																																																																		86064																																																																																															
708753																																																																																																																																																		2044																																																																																															
709031																																																																																																																																																		16671																																																																																															
709143																																																																																																																																																		119927																																																																																															
709358																																																																																																																																																		46246																																																																																															
709451																																																																																																																																																		5950																																																																																															
709554																																																																																																																																																		39962																																																																																															
709602																																																																																																																																																		73662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7749	65913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73662	0	7749	65913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709639																																																																																																																																																		99010																																																																																															
709648																																																																																																																																																		22327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22327	0	0	22327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709675																																																																																																																																																		6																																																																																															
709956																																																																																																																																																		11733																																																																																															
710176																																																																																																																																																		12345																																																																																															
710251																																																																																																																																																		110071																																																																																															
710859																																																																																																																																																		109157																																																																																															
711472	238169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238169	0	238169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238169																																																																																															
711520																																																																																																																																																		12381																																																																																															
711548																																																																																																																																																		29047		0																																																																																													
711753																																																																																																																																																		13958																																																																																															
711801																																																																																																																																																		103608																																																																																															
711959																																																																																																																																																		0																																																																																															
712031																																																																																																																																																		185880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	185864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185880	0	16	185864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712059																																																																																																																																																		67598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44942	22656	0	0	0	0	0	0	3163	0	0	3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70761	0	44942	25819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
712648																																																																																																																																																		8204																																																																																															
712956																																																																																																																																																		0																																																																																															
713038																																																																																																																																																		7437		0																																																																																													
713047																																																																																																																																																		11149																																																																																															
713140																																																																																																																																																		19925																																																																																															
713252																																																																																																																																																		8154																																																																																															
713926																																																																																																																																																		13083																																																																																															
714165																																																																																																																																																		21741																																																																																															
714437																																																																																																																																																		8281																																																																																															
714839																																																																																																																																																		0																																																																																															
714978																																																																																																																																																		54554																																																																																															
715032																																																																																																																																																		4506																																																																																															
715144																																																																																																																																																		27072																																																																																															
715340																																																																																																																																																		9694																																																																																															
715630																																																																																																																																																		44564																																																																																															
715751																																																																																																																																																		3462																																																																																															
716413																																																																																																																																																		269794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4615	0	0	0	0	235775	0	34019	0	0	0	0	0	45363	0	0	0	45363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319772	0	235775	0	83997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4615	0	0	0	4615	0	0	0	0	0	0	
716655																																																																																																																																																		48318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	48318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48576	0	0	48318	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	258	0	0	0	0	0	0	
716833																																																																																																																																																		391215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5113	371455	14647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391215	0	5113	371455	14647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
716851																																																																																																																																																		19655																																																																																															
716954																																																																																																																																																		19395																																																																																															
717232																																																																																																																																																		40040																																																																																															
717513																																																																																																																																																		73506																																																																																															
717737																																																																																																																																																		149636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1623	0	0	1623	0	0	101455	48181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151259	0	0	103078	48181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	1091	0	0	0	0	0	0	1623	0	0	1623	0	0	
717867																																																																																																																																																		0																																																																																															
717924																																																																																																																																																		309304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303854	5450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309304	0	303854	5450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
718079																																																																																																																																																		5717																																																																																															
718145																																																																																																																																																		109466																																																																																															
718275																																																																																																																																																		24451		0																																																																																													
718538																																																																																																																																																		13246																																																																																															
718547																																																																																																																																																		30990																																																																																															
718556																																																																																																																																																		6295																																																																																															
718930																																																																																																																																																		5336																																																																																															
719030																																																																																																																																																		11976																																																																																															
719441																																																																																																																																																		22625																																																																																															
719610																																																																																																																																																		64885																																																																																															
719656																																																																																																																																																		70414																																																																																															
719955																																																																																																																																																		33094																																																																																															
719964																																																																																																																																																		14909																																																																																															
720157																																																																																																																																																		7455																																																																																															
720166																																																																																																																																																		16480																																																																																															
720344																																																																																																																																																		35494																																																																																															
720746																																																																																																																																																		60708																																																																																															
720858																																																																																																																																																		15425																																																																																															
720951																																																																																																																																																		44680																																																																																															
721350																																																																																																																																																		14223																																																																																															
721659																																																																																																																																																		48255																																																																																															
721752																																																																																																																																																		15576																																																																																															
721949																																																																																																																																																		109717																																																																																															
722227																																																																																																																																																		5400																																																																																															
722432																																																																																																																																																		31760																																																																																															
722544																																																																																																																																																		210609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201378	9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210609	0	0	201378	9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
722816																																																																																																																																																		133361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36633	96728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133361	0	36633	96728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723112	17289447	991674	988738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509447	0	33436	395586	0	955869	16159568	174010	0	0	0	0	0	1469723	0	0	1469723	0	26437	0	0	0	26437	0	4	988899	2771	330351	0	36387	280776	13188	20617079	0	1025696	19294552	296831	0	0	0	0	0	0	0	979772	8966	5053	0	4601	452	0	0	0	0	0	0	0	0	0	0	0	1093541	0	6419	1012645	74477	0	0	0	0	0	509447	0	33436	395586	80425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99750	0	1818	32421	65511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80425	99750	0	1818	32421	65511	17289447	991674	988738																																																																																													
723158																																																																																																																																																		22863		0																																																																																													
723550																																																																																																																																																		11433		0																																																																																													
723653																																																																																																																																																		19632																																																																																															
723710																																																																																																																																																		114533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106360	8173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7627	0	0	5552	2075	122160	0	0	111912	10248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
723747																																																																																																																																																		0		0																																																																																													
723756																																																																																																																																																		9991																																																																																															
723822																																																																																																																																																		8115																																																																																															
723868																																																																																																																																																		96270																																																																																															
724230																																																																																																																																																		16198																																																																																															
724548																																																																																																																																																		42237																																																																																															
724744																																																																																																																																																		48905																																																																																															
724753																																																																																																																																																		3910																																																																																															
724847																																																																																																																																																		10317																																																																																															
724940																																																																																																																																																		1645																																																																																															
725376																																																																																																																																																		0																																																																																															
725732	161958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17870	139241	4847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	0	941	0	0	162899	0	18811	139241	4847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161956	0	0																																																																																													
725741																																																																																																																																																		18846																																																																																															
725844																																																																																																																																																		8522																																																																																															
725853																																																																																																																																																		18440		0																																																																																													
726234																																																																																																																																																		70112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	98	0	0	70112	0	0	0	0	0	0	0	0	0	0	0	7765	0	0	7765	0	0	0	0	0	0	0	0	0	0	77975	0	0	77975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	98	0	0	98	0	0	
