"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
522043																																																																																																																																																																																																	1054	0	0	0	3331	46609	0	416	0	5060	47115	0	0	0	0	5382	0	0	0	2418	0	0	416	416	1075	4553	8605	4033	32698	0	0	0.1054	0.1376	0.1269	0.0000	0.0000	0.0000	4966	416	94	0	0	0	0	0	0	0	0	
522454																																																																																																																																																																																																	1827	0	0	0	8958	87587	0	1196	0	7930	89076	0	0	0	0	9258	0	0	0	2797	0	0	971	971	2139	12790	10017	2217	64193	0	0	0.0930	0.1195	0.1070	0.0000	0.0000	0.0000	8287	971	-357	0	0	0	0	0	0	0	0	
522605																																																																																																																																																																																																	10779	0	0	0	343414	1083745	0	8470	0	104151	1074684	0	0	0	0	111083	30000	0	0	42468	40	5000	8516	13516	35764	303488	253390	33484	490798	0	0	0.0911	0.1533	0.1347	0.0000	0.0000	0.0000	97567	13516	3386	0	0	0	0	0	0	0	0	
522669																																																																																																																																																																																																	6469	0	0	5482	9042	103900	0	670	0	10472	102796	0	0	0	0	10414	0	0	0	39	0	0	670	670	2194	26559	22186	6498	52462	0	0	0.0954	0.1509	0.1412	0.0000	0.0000	0.0000	9744	670	25	0	0	0	0	0	0	0	0	
522753																																																																																																																																																																																																	30023	0	0	0	64499	200277	0	913	0	22159	199768	0	0	0	0	21556	0	0	0	0	0	0	913	913	28321	67694	31299	4114	72360	0	0	0.103335	0.211834	0.202862	0.000000	0.000000	0.000000	20643	913	1516	0	0	0	0	0	0	0	0	
522847																																																																																																																																																																																																	111342	0	0	0	168061	1750712	0	26836	0	195663	1721393	0	0	0	0	190995	3177	0	3620	23228	0	9000	16924	25924	82147	212764	309874	113947	1139005	1377	0	0.0973	0.1421	0.1228	0.0000	0.0000	0.0000	165071	25924	5210	0	0	0	0	0	0	0	0	
522856																																																																																																																																																																																																	3405	0	0	1	0	57704	0	429	0	5752	53202	0	0	0	0	6181	0	0	0	1691	0	0	429	429	561	11036	9002	2333	37534	0	0	0.1081	0.1371	0.1275	0.0000	0.0000	0.0000	5752	429	0	0	0	0	0	0	0	0	0	
522959																																																																																																																																																																																																	10422	0	0	6301	38616	201103	0	1521	0	20700	202920	0	0	0	0	20476	3170	0	224	1868	0	0	1521	1521	10924	40551	36231	7407	113172	1080	0	0.093868	0.145795	0.134965	0.000000	0.000000	0.000000	18955	1521	757	0	0	0	0	0	0	0	0	
523161																																																																																																																																																																																																	2783	0	0	0	100250	171026	0	963	0	18811	173506	0	0	0	0	18595	0	0	130	261	0	0	955	955	1918	101584	21830	2435	44882	0	0	0.101668	0.243412	0.230911	0.000000	0.000000	0.000000	17640	955	1171	0	0	0	0	0	0	0	0	
523648																																																																																																																																																																																																	2752	0	0	3620	0	24236	0	137	0	3269	24271	15	0	0	0	2632	0	0	0	399	0	0	137	137	0	7470	8967	329	7162	0	0	0.1062	0.1973	0.1870	0.0000	0.0000	0.0000	2495	137	0	0	0	0	0	0	0	0	0	
523974																																																																																																																																																																																																	18116	0	0	43261	10791	106721	0	93	0	22300	108371	0	0	0	0	22475	0	0	0	0	-82	0	93	93	3988	77085	15492	3789	10249	0	0	0.2065	0.6727	0.6699	0.0000	0.0000	0.0000	22382	93	-1398	0	0	0	0	0	0	0	0	
524579																																																																																																																																																																																																	19982	0	0	41738	51877	558535	10	2335	0	92336	551638	0	0	0	0	95425	0	0	0	0	0	0	2335	2345	15809	108295	341979	12907	95944	1422	0	0.1687	0.2959	0.2886	0.0000	0.0000	0.0000	93080	2345	-744	0	0	0	0	0	0	0	0	
524757																																																																																																																																																																																																	3144	0	0	0	8052	37670	0	370	0	4078	37031	43	0	0	0	4167	0	0	0	14	0	0	252	252	2914	12339	9702	1663	12838	0	0	0.1057	0.2078	0.1952	0.0000	0.0000	0.0000	3915	252	163	0	0	0	0	0	0	0	0	
524766																																																																																																																																																																																																	1659	0	0	0	7145	48711	0	998	0	8580	47268	0	0	0	0	6812	0	0	0	2346	0	0	366	366	0	22614	2817	1915	22145	0	0	0.1428	0.2380	0.2252	0.0000	0.0000	0.0000	6446	366	12	0	0	0	0	0	0	0	0	
524953																																																																																																																																																																																																	3749	0	0	4271	9677	109237	0	2916	0	10505	112978	0	0	0	0	11537	0	0	0	0	0	0	1089	1089	2023	24860	6780	14005	78400	0	0	0.092478	0.135255	0.122488	0.000000	0.000000	0.000000	10448	1089	57	0	0	0	0	0	0	0	0	
525053																																																																																																																																																																																																	18764	0	0	0	20051	235711	0	1785	0	18351	220399	0	0	0	0	19231	0	0	3257	6008	0	0	1785	1785	18412	36044	34819	9846	147315	0	0	0.0792	0.1089	0.0988	0.0000	0.0000	0.0000	17446	1785	905	0	0	0	0	0	0	0	0	
525156																																																																																																																																																																																																	1119	0	0	0	24597	67419	0	433	0	13886	68849	207	0	0	0	8565	0	0	0	883	0	0	433	433	85	15203	19877	2336	26572	0	0	0.1279	0.2139	0.2031	0.0000	0.0000	0.0000	8132	433	508	0	0	0	0	0	0	0	0	
525352																																																																																																																																																																																																	14069	0	0	7263	61	120050	0	1150	0	8983	122194	0	0	0	0	10118	0	0	0	1100	0	0	1136	1136	6329	19811	17336	10203	77705	5948	0	0.073506	0.111362	0.098859	0	0	0	8982	1136	1	0	0	0	0	0	0	0	0	
525446																																																																																																																																																																																																	2701	0	0	17967	0	94337	0	718	0	20555	93935	0	0	0	0	21273	0	0	0	0	0	0	718	718	326	16179	25404	5281	53146	0	0	0.2188	0.3058	0.2954	0.0000	0.0000	0.0000	20555	718	0	0	0	0	0	0	0	0	0	
525455																																																																																																																																																																																																	138	0	0	0	2182	6877	0	76	0	1589	6853	0	0	0	0	1004	0	0	0	0	0	0	39	39	91	2590	2042	431	1607	0	0	0.1546	0.3229	0.3104	0.0000	0.0000	0.0000	965	39	14	0	0	0	0	0	0	0	0	
525549																																																																																																																																																																																																	14840	0	0	52350	42640	775232	0	7232	0	68227	746173	0	0	0	0	67600	0	0	791	0	0	0	7232	7232	8935	115232	157589	53936	492400	2536	0	0.0817	0.1123	0.1003	0.0000	0.0000	0.0000	60368	7232	873	0	0	0	0	0	0	0	0	
525950																																																																																																																																																																																																	4194	0	0	0	9667	60140	0	630	0	7136	61175	0	0	0	0	7103	0	0	0	1752	0	0	555	555	194	17762	4607	1755	37591	0	0	0.1070	0.1604	0.1479	0.0000	0.0000	0.0000	6548	555	588	0	0	0	0	0	0	0	0	
526452																																																																																																																																																																																																	101895	0	0	30463	177267	498009	0	6879	0	95217	536394	0	0	0	2	96315	0	0	0	186	0	0	6879	6879	126428	98727	47145	95373	201581	0	0	0.1667	0.2843	0.2639	0.0000	0.0000	0.0000	89436	6879	5781	86	47339	125000	0	0	0	0	0	
526519																																																																																																																																																																																																	25639	0	0	125816	125669	642463	0	4398	0	48295	636373	0	0	0	0	51464	0	0	0	55353	0	2000	4398	6398	22715	241953	159077	18540	230702	0	0	0.0709	0.1328	0.1163	0.0000	0.0000	0.0000	45066	6398	2367	0	0	0	0	0	0	0	0	
526751																																																																																																																																																																																																	4756	0	0	125	10693	40050	0	515	0	3988	39521	0	0	0	0	3505	0	0	0	0	0	0	303	303	2148	12520	6561	1824	18436	0	315	0.0822	0.1460	0.1334	0.0000	0.0000	0.0000	3202	303	211	0	0	0	0	0	0	0	0	
526854																																																																																																																																																																																																	10632	0	0	0	37400	326728	0	2759	0	24030	325931	0	0	0	0	26535	0	0	0	0	0	0	2759	2759	8135	43675	93615	24336	184471	475	0	0.073048	0.109143	0.097795	0.000000	0.000000	0.000000	23776	2759	-242	0	0	0	0	0	0	0	0	
527057																																																																																																																																																																																																	7925	0	0	0	26339	76914	0	498	0	9528	74387	0	0	0	0	9714	0	0	0	0	0	0	498	498	3986	26066	19871	1834	27178	0	0	0.1239	0.2294	0.2176	0.0000	0.0000	0.0000	9216	498	312	0	0	0	0	0	0	0	0	
527507																																																																																																																																																																																																	16452	0	0	55843	112525	670126	0	8745	0	55194	663206	976	0	0	0	59909	0	0	2223	22903	0	0	6217	6217	39082	148949	67107	24964	421260	3059	0	0.0810	0.1211	0.1085	0.0000	0.0000	0.0000	53692	6217	1502	0	0	0	0	0	0	0	0	
527600																																																																																																																																																																																																	13599	0	0	0	72658	441679	0	1553	0	37993	442791	0	0	0	0	38999	0	0	0	28536	-57	0	1553	1553	15387	89237	231252	31323	106427	0	0	0.084568	0.153172	0.147072	0.000000	0.000000	0.000000	37446	1553	409	0	0	0	0	0	0	0	0	
527749																																																																																																																																																																																																	2236	0	0	0	15344	44784	0	195	0	3250	45215	0	0	0	0	3349	0	0	0	0	0	0	195	195	315	23872	1825	1423	18871	0	0	0.0698	0.1364	0.1284	0.0000	0.0000	0.0000	3154	195	96	0	0	0	0	0	0	0	0	
527954																																																																																																																																																																																																	888637	0	0	0	1059138	10047909	32	473186	0	791747	10697303	804	0	0	2253	1326724	420089	0	82788	978579	-28079	150000	382068	532100	498209	1253807	635889	644720	7082685	51852	0	0.074489	0.163376	0.097852	0.000000	0.000000	0.000000	794624	532100	-310	79019	1942648	346209	0	0	0	0	0	
528102																																																																																																																																																																																																	15164	0	0	38122	14346	191787	0	804	0	24696	191056	0	0	0	0	25532	0	0	0	304	0	0	804	804	5381	61638	89523	15468	35907	0	0	0.129428	0.274535	0.265890	0.000000	0.000000	0.000000	24728	804	-205	0	0	0	0	0	0	0	0	
528241																																																																																																																																																																																																	5986	0	0	6660	13774	135643	0	1080	0	15438	135949	0	0	0	0	11400	0	0	0	0	0	0	1080	1080	4524	23090	10581	3821	93356	0	0	0.078824	0.110396	0.099937	0.000000	0.000000	0.000000	10320	1080	93	0	0	0	0	0	0	0	0	
528568																																																																																																																																																																																																	9310	0	0	0	15095	650757	0	17827	0	69678	662429	0	0	0	0	58422	0	0	0	14775	308	0	5344	5344	12312	112755	258803	18940	268160	0	0	0.0821	0.1408	0.1279	0.0000	0.0000	0.0000	53078	5344	484	0	0	0	0	0	0	0	0	
528616																																																																																																																																																																																																	11328	0	0	41040	146148	878905	0	6500	0	117621	875284	0	0	0	0	93167	0	0	8310	0	-1881	0	6500	6500	9913	180751	258573	40949	404385	0	2286	0.1026	0.1601	0.1489	0.0000	0.0000	0.0000	86667	6500	2395	0	0	0	0	0	0	0	0	
528849																																																																																																																																																																																																	8228	0	0	1450	13673	526858	0	8057	0	52680	535836	0	0	0	0	58016	0	0	0	4613	0	0	6136	6136	6506	18280	124601	20313	384728	1186	0	0.096872	0.118651	0.106102	0.000000	0.000000	0.000000	51880	6136	518	0	0	0	0	0	0	0	0	
528858																																																																																																																																																																																																	8486	0	0	5030	12305	100060	0	3503	0	3532	99209	147	0	0	0	3921	0	0	0	0	0	0	869	869	6704	20517	22425	2652	53426	0	210	0.0308	0.0593	0.0461	0.0000	0.0000	0.0000	3052	869	270	0	0	0	0	0	0	0	0	
528960																																																																																																																																																																																																	98013	0	0	0	211401	902341	0	8394	0	77158	874963	574	0	0	0	79982	0	0	7139	14025	0	0	6277	6277	278457	115412	88596	46093	424107	0	0	0.0844	0.1600	0.1474	0.0000	0.0000	0.0000	73705	6277	1376	0	0	0	0	0	0	0	0	
529172																																																																																																																																																																																																	14411	0	0	425	1117	67642	0	1050	0	6209	60588	0	0	0	0	6807	0	0	0	2496	0	0	608	608	0	20609	7122	5466	40950	1022	0	0.1023	0.1377	0.1254	0.0000	0.0000	0.0000	6199	608	10	0	0	0	0	0	0	0	0	
529341																																																																																																																																																																																																	11394	0	0	0	46826	397188	0	11036	0	34991	415774	0	0	0	0	36023	0	0	4196	0	0	0	4216	4216	30824	31235	35315	23390	307260	0	2405	0.076946	0.109018	0.096259	0.000000	0.000000	0.000000	31807	4216	779	0	0	0	0	0	0	0	0	
529659																																																																																																																																																																																																	2491	0	0	0	36749	178944	0	2122	0	19656	181125	0	0	0	0	20534	0	0	0	7025	0	0	1675	1675	3244	29480	46916	7174	100628	0	0	0.1041	0.1539	0.1414	0	0	0	18859	1675	797	0	0	0	0	0	0	0	0	
529855																																																																																																																																																																																																	5000	0	0	0	15226	93577	0	691	0	9959	93303	0	0	0	0	10311	2472	0	0	0	0	0	691	691	4313	19030	22365	7871	48046	2472	0	0.103105	0.162855	0.151941	0.000000	0.000000	0.000000	9620	691	339	0	0	0	0	0	0	0	0	
529958																																																																																																																																																																																																	860684	0	0	100	319892	2150040	0	24637	0	183794	2249213	0	0	0	2	189707	310500	0	0	153947	-9523	0	12854	12854	801134	484101	44054	90524	822442	27562	0	0.0788	0.1866	0.1740	0.0000	0.0000	0.0000	176853	12854	12039	0	0	0	0	0	0	0	0	
530655																																																																																																																																																																																																	16975	0	0	56147	45148	314775	0	4351	0	44513	321527	0	0	0	0	40087	635	0	0	0	0	3208	2507	5715	21711	92331	26568	5097	167005	143	0	0.109972	0.201743	0.172982	0.000000	0.000000	0.000000	34372	5715	1166	0	0	0	0	0	0	0	0	
530703																																																																																																																																																																																																	11235	0	0	14801	4715	153522	0	1285	0	15850	154183	0	0	0	0	17180	0	0	0	0	0	0	1347	1347	15217	16851	36676	8574	86039	0	0	0.102690	0.159520	0.147013	0.000000	0.000000	0.000000	15833	1347	-27	0	0	0	0	0	0	0	0	
530851																																																																																																																																																																																																	51954	0	0	0	105228	195873	0	628	0	25969	187084	0	0	0	0	24210	0	0	0	0	0	0	566	566	87786	70413	7414	4282	27366	0	0	0.1264	0.5358	0.5233	0.0000	0.0000	0.0000	23644	566	2325	0	0	0	0	0	0	0	0	
530954																																																																																																																																																																																																	2414	0	0	0	7082	33175	0	941	0	3144	33864	0	0	0	0	3405	0	0	0	0	0	0	299	299	200	9657	4498	959	19724	0	0	0.0917	0.1464	0.1335	0.0000	0.0000	0.0000	3106	299	38	0	0	0	0	0	0	0	0	
531157																																																																																																																																																																																																	3612	0	0	0	10981	39431	0	282	0	4193	39959	300	0	0	0	3997	0	0	0	21	0	0	282	282	2408	14134	3202	1144	19415	0	0	0.0937	0.1671	0.1553	0.0000	0.0000	0.0000	3715	282	178	0	0	0	0	0	0	0	0	
531250																																																																																																																																																																																																	5786	0	0	0	2616	215304	1	1838	0	19005	214205	0	0	0	0	20258	0	0	0	4346	0	0	1838	1839	2290	17883	52820	15477	143542	0	0	0.0862	0.1151	0.1047	0.0000	0.0000	0.0000	18419	1839	44	0	0	0	0	0	0	0	0	
532042																																																																																																																																																																																																	4854	0	0	7530	44108	223496	0	1629	0	21358	220267	897	0	0	0	19953	0	0	0	2114	0	0	1629	1629	1704	44442	49815	11250	125741	0	0	0.0841	0.1215	0.1116	0.0000	0.0000	0.0000	18324	1629	754	0	0	0	0	0	0	0	0	
532453																																																																																																																																																																																																	1814	0	0	0	9121	43631	0	413	0	7817	43107	0	0	0	0	8142	0	0	0	0	0	0	409	409	523	12811	693	3075	29785	0	0	0.179391	0.249075	0.236563	0.000000	0.000000	0.000000	7733	409	84	0	0	0	0	0	0	0	0	
532752																																																																																																																																																																																																	3213	0	0	4503	2102	47177	0	627	0	4486	45134	0	0	0	0	4827	0	0	20	0	0	0	404	404	1189	8856	5347	1699	32347	0	0	0.0980	0.1320	0.1209	0	0	0	4423	404	63	0	0	0	0	0	0	0	0	
533124																																																																																																																																																																																																	6405	0	0	515	39179	300558	0	4162	0	27479	306369	0	0	0	0	26981	0	0	0	0	0	0	2951	2951	2762	66870	20144	21728	212144	0	725	0.0793	0.1148	0.1022	0.0000	0.0000	0.0000	24030	2951	117	0	0	0	0	0	0	0	0	
533227																																																																																																																																																																																																	2312	0	0	0	8230	60128	0	810	0	4603	60458	0	0	0	0	5476	0	0	32	2043	0	500	481	981	4353	9186	23191	3992	24044	0	0	0.074349	0.143403	0.117713	0.000000	0.000000	0.000000	4495	981	108	0	0	0	0	0	0	0	0	
533535																																																																																																																																																																																																	2727	0	0	0	117135	172646	0	785	0	25411	173245	175	0	0	0	25189	0	0	0	11063	0	0	785	785	888	57093	76115	3022	37657	0	0	0.1409	0.2717	0.2633	0.0000	0.0000	0.0000	24404	785	1007	0	0	0	0	0	0	0	0	
533740																																																																																																																																																																																																	2267	0	0	4643	5226	36216	0	246	0	3947	36601	0	0	0	0	4075	0	0	0	2102	0	0	246	246	529	12311	2923	908	20541	0	0	0.1046	0.1631	0.1532	0.0000	0.0000	0.0000	3829	246	118	0	0	0	0	0	0	0	0	
533759																																																																																																																																																																																																	9423	0	0	1796	37261	211734	0	2348	0	19177	210741	0	0	0	0	20033	0	0	0	16905	0	0	2167	2167	2019	45101	21924	12179	143727	0	0	0.0848	0.1157	0.1032	0.0000	0.0000	0.0000	17866	2167	1196	0	0	0	0	0	0	0	0	
533852																																																																																																																																																																																																	99041	0	0	134456	876769	5414972	0	66163	0	653800	5297897	1781	0	1390	0	464396	0	0	9454	871664	0	0	49757	49757	168079	2109592	183367	211299	2784269	0	0	0.082065	0.117247	0.104685	0.000000	0.000000	0.000000	414639	49757	-6190	0	0	0	0	0	0	0	0	
533928																																																																																																																																																																																																	16495	0	0	0	35459	296568	0	2761	0	23164	301894	303	0	0	0	25183	0	0	0	3643	0	0	2761	2761	15916	41907	45983	17807	194399	0	0	0.0743	0.1106	0.0985	0.0000	0.0000	0.0000	22422	2761	742	0	0	0	0	0	0	0	0	
533937																																																																																																																																																																																																	4688	0	0	400	6226	75189	0	762	0	4803	76200	0	0	0	0	4995	0	0	0	894	0	0	522	522	5317	6857	47908	4181	15560	0	0	0.058941	0.121557	0.108853	0.000000	0.000000	0.000000	4473	522	20	0	0	0	0	0	0	0	0	
534242																																																																																																																																																																																																	2806	0	0	8442	5258	25855	0	185	0	2498	24995	0	0	0	0	2572	0	0	0	0	0	0	155	155	4501	11883	649	594	8885	0	0	0.0967	0.2222	0.2088	0.0000	0.0000	0.0000	2417	155	81	0	0	0	0	0	0	0	0	
534345																																																																																																																																																																																																	86417	0	0	0	134983	599686	0	4120	0	68981	599312	0	0	0	0	66861	0	0	1595	21424	0	0	4120	4120	75434	143797	62131	29229	310771	5034	0	0.105421	0.175163	0.164370	0.000000	0.000000	0.000000	62741	4120	2075	0	0	0	0	0	0	0	0	
534466																																																																																																																																																																																																	9148	0	0	2505	10503	150320	0	2796	0	14067	153582	0	0	0	0	15212	0	0	107	256	0	0	1394	1394	884	21170	47154	4725	83659	0	0	0.0900	0.1380	0.1253	0.0000	0.0000	0.0000	13818	1394	249	0	0	0	0	0	0	0	0	
534653																																																																																																																																																																																																	3290	0	0	0	46610	234578	0	3347	0	21840	240676	0	0	0	0	23856	0	0	0	4061	0	0	2407	2407	3754	45604	21629	13623	169789	0	0	0.089120	0.124500	0.111939	0.000000	0.000000	0.000000	21449	2407	391	0	0	0	0	0	0	0	0	
534756																																																																																																																																																																																																	3117	0	0	0	61797	145462	0	806	0	17963	144137	248	0	0	0	17083	0	0	0	2473	0	0	806	806	2158	61088	20801	3065	60535	0	0	0.1129	0.2023	0.1928	0.0000	0.0000	0.0000	16277	806	1686	0	0	0	0	0	0	0	0	
534774																																																																																																																																																																																																	29259	0	0	0	66323	315622	0	5139	0	36811	315849	0	0	0	0	38886	0	0	2335	0	0	0	2555	2555	2349	93634	78223	12555	145828	0	0	0.1150	0.1922	0.1796	0.0000	0.0000	0.0000	36331	2555	480	0	0	0	0	0	0	0	0	
534859																																																																																																																																																																																																	8265	0	0	25355	0	65904	0	567	0	4426	65908	0	0	0	0	4858	0	0	0	0	0	0	432	432	539	31265	13283	1430	21384	0	0	0.0672	0.1422	0.1296	0.0000	0.0000	0.0000	4426	432	0	0	0	0	0	0	0	0	0	
534877																																																																																																																																																																																																	12442	0	0	1719	161200	437515	25	1867	0	31697	437924	0	0	0	0	40588	5000	0	526	339	0	2500	1867	4392	115912	50537	136215	14144	216041	0	0	0.082990	0.124514	0.111041	0.000000	0.000000	0.000000	36196	4392	-6275	0	0	0	0	0	0	0	0	
535034																																																																																																																																																																																																	3791	0	0	2606	16042	92608	0	651	0	9475	92975	0	0	0	0	9788	0	0	0	1	0	0	651	651	6728	18736	19662	4672	47795	0	0	0.098274	0.159463	0.148857	0.000000	0.000000	0.000000	9137	651	338	0	0	0	0	0	0	0	0	
535258																																																																																																																																																																																																	9425	0	0	3813	21893	324858	0	2560	0	31922	325087	0	0	0	0	34392	0	0	0	1120	0	0	2560	2560	1823	47944	32442	8395	245121	1109	0	0.0979	0.1254	0.1161	0.0000	0.0000	0.0000	31832	2560	90	0	0	0	0	0	0	0	0	
535463																																																																																																																																																																																																	6727	0	0	425	60819	137448	4	1109	0	13552	135242	0	0	0	0	13304	0	0	222	5049	-534	0	979	983	5778	57119	17431	4325	55544	0	0	0.0912	0.1701	0.1576	0.0000	0.0000	0.0000	12321	983	1683	0	0	0	0	0	0	0	0	
535641																																																																																																																																																																																																	6814	0	0	3755	0	22997	0	126	0	4369	23247	0	0	0	0	4495	0	0	0	0	0	0	126	126	1037	11294	5461	419	5331	0	0	0.1879	0.4355	0.4233	0.0000	0.0000	0.0000	4369	126	0	0	0	0	0	0	0	0	0	
535753																																																																																																																																																																																																	243885	0	0	0	29028	507344	17	14326	0	45731	512102	0	0	0	0	47530	186	0	100	932	0	0	3051	3068	245398	27504	28961	46652	218556	0	0	0.086968	0.204251	0.191067	0.000000	0.000000	0.000000	44462	3068	414	0	0	0	0	0	0	0	0	
535856																																																																																																																																																																																																	2472	0	0	99	14156	126065	0	711	0	14097	126349	0	0	0	0	14655	0	0	0	3375	0	0	711	711	1058	19565	7701	5265	98299	0	0	0.110361	0.134289	0.127774	0.000000	0.000000	0.000000	13944	711	153	0	0	0	0	0	0	0	0	
535931																																																																																																																																																																																																	3231	0	0	5	4694	80406	0	663	0	8205	78598	0	0	0	0	8864	0	0	574	210	0	0	663	663	1758	7544	15749	9192	56012	0	0	0.1043	0.1335	0.1235	0.0000	0.0000	0.0000	8201	663	4	0	0	0	0	0	0	0	0	
535940																																																																																																																																																																																																	7628	0	0	0	59098	168691	0	1229	0	16953	165039	825	0	0	0	13577	0	0	0	6380	0	0	1229	1229	4518	62505	8554	6699	89739	0	0	0.076216	0.123543	0.112360	0.000000	0.000000	0.000000	12348	1229	1579	0	0	0	0	0	0	0	0	
536059																																																																																																																																																																																																	87646	0	0	0	57456	528486	19	7441	0	64082	515069	1045	0	0	0	67464	0	0	140	7162	0	0	4760	4779	89877	75469	15581	24571	352884	0	0	0.1217	0.1788	0.1661	0.0000	0.0000	0.0000	62685	4779	1397	0	0	0	0	0	0	0	0	
536349																																																																																																																																																																																																	35642	0	0	11002	38402	222075	0	1403	0	22633	219911	0	0	0	0	20208	0	0	0	9618	0	0	1403	1403	12647	75353	17323	5405	114204	114	0	0.086944	0.141171	0.131369	0.000000	0.000000	0.000000	18805	1403	206	0	0	0	0	0	0	0	0	
536527																																																																																																																																																																																																	10684	0	0	0	130349	381941	0	3879	0	31380	377231	0	0	0	0	35600	0	0	179	1802	0	0	3111	3111	26855	102472	98980	17578	177869	0	0	0.086125	0.143522	0.130980	0.000000	0.000000	0.000000	32489	3111	-1109	0	0	0	0	0	0	0	0	
536554																																																																																																																																																																																																	46596	0	0	0	4908	287030	0	7969	0	28756	294577	0	0	0	0	29048	0	0	79	4193	0	0	2686	2686	43196	13211	17171	0	202121	0	0	0.0902	0.1382	0.1254	0.0000	0.0000	0.0000	26362	2686	92	0	0	0	0	0	0	0	0	
536853																																																																																																																																																																																																	10947	0	0	0	22098	54169	0	335	0	12880	54813	0	0	0	0	12041	0	0	235	0	0	0	244	244	21686	10645	7743	567	13347	0	0	0.2152	0.6196	0.6070	0.0000	0.0000	0.0000	11797	244	1083	0	0	0	0	0	0	0	0	
537038																																																																																																																																																																																																	7487	0	0	0	28936	90747	0	793	0	7683	90440	0	0	0	0	8308	0	0	10	5093	0	0	761	761	2849	25030	20949	4581	42506	0	0	0.0834	0.1366	0.1241	0.0000	0.0000	0.0000	7547	761	136	0	0	0	0	0	0	0	0	
537243																																																																																																																																																																																																	2417	0	0	0	37045	121957	0	671	0	11800	121300	0	0	0	0	11544	0	0	0	0	0	0	671	671	1055	39841	18721	3789	61789	0	0	0.089758	0.145909	0.137428	0	0	0	10873	671	764	0	0	0	0	0	0	0	0	
537355																																																																																																																																																																																																	9096	0	0	0	40249	105294	0	608	0	9168	98539	0	0	0	0	10402	0	0	0	1013	-2190	0	608	608	7570	42538	7228	12207	49647	0	0	0.0972	0.1666	0.1569	0.0000	0.0000	0.0000	9794	608	1564	0	0	0	0	0	0	0	0	
