"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
341954																														0	0	0	0	47	false	0	0	0	0	0	0	19	0	0	0	false	0	0	0	0	0	0	0	0	47	0	0	0	0	0	false	false	0	0	0	0	http://www.fsbweb.com	
341972																														57	175	0	57	6000	true	0	0	0	0	0	175	1507	5	57	0	false	0	0	0	2500	3500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.tremontsavings.com	
342054																														0	58	1600	0	4200	true	0	0	0	58	0	0	1780	0	0	0	true	0	0	0	1600	2600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.phelpscountybank.com	
342175																														0	7927	0	0	60000	true	0	4040	0	1838	0	2049	4221	2	0	0	true	0	0	0	0	0	0	60000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ashevillesavings.com	
342362																														0	0	0	0	0	true	0	0	0	0	0	0	2105	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbshiner.com	
342410																														3416	1264	21000	2053	57812	true	1363	242	0	718	304	0	2999	2	2156	0	true	0	0	0	41000	5000	4609	6065	5000	680	0	458	0	0	0	true	true	0	0	0	0	http://www.orrstown.com	
342634	61072	89266	75000	43044	208136	true	18028	166356	10	43044	0	true	1100139	108656	75000	0	0	0	0	108656	24480	0	0	108656	0	0	0	0	0					208136			64307	69	12446	4631	7813								0										0		true	true					http://www.trustmark.com	
343051																														0	10	0	0	0	false	0	0	0	10	0	0	110	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
343248																														0	0	0	0	0	true	0	0	0	0	0	0	876	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fnbprimghar.com	
343257																														0	528	0	0	149	false	0	0	0	528	0	0	592	1	0	0	false	0	0	0	0	0	0	0	0	149	0	0	0	0	0	true	false	0	0	0	0	http://www.unitedswbank.com	
343770																														0	0	0	0	0	false	0	0	0	0	0	0	131	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
343903																														0	50	7000	0	17507	true	0	0	0	50	0	0	1066	0	0	0	false	0	0	0	10500	5507	1500	0	4500	0	0	0	0	0	0	true	true	0	0	0	0	www.sasavings.com	
343958																														0	1107	1500	0	1500	true	0	134	0	573	0	400	25	0	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.curriestatebank.com	
344236																														0	10490	0	0	0	true	0	6193	0	1430	0	2867	500	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.gscb.com	
344647																														265	767	6000	0	11500	true	265	0	0	480	0	287	17661	5	0	0	true	0	0	0	6000	5500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.firstbankers.com	
344816																														0	25	0	0	0	true	0	0	0	25	0	0	3902	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.cdbt.com	
344852																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fsbdarwin.com	
345149																														0	100	0	0	0	true	0	0	0	100	0	0	141	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.pdrbank.com	
345309																														1127	608	2000	1127	15007	true	0	0	0	608	0	0	1119	0	1391	0	true	0	0	0	2000	13000	0	0	10000	7	0	0	0	0	7	true	false	0	0	0	0	http://www.chelseagroton.com	
345345																														543	1792	6050	543	16101	true	0	0	1565	0	0	227	249	0	543	0	true	0	51	0	6550	4375	4875	250	1000	51	0	0	0	0	51	true	false	0	0	0	0	www.am-bank.com	
345747																														0	0	0	0	0	true	0	0	0	0	0	0	4004	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://statebankoflizton.com	
345756																														0	5058	0	0	0	true	0	1274	0	601	0	3183	5102	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fsbfinancial.com	
346566																														0	210	0	0	0	true	0	210	0	0	0	0	990	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbspi.com	
347022																														0	3372	0	0	0	true	0	1549	0	1592	0	231	3431	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbsc.com	
347639																														654	2189	3250	654	6500	true	0	799	0	342	0	1048	154	0	654	0	false	0	0	0	3250	2000	1250	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.DevonBank.com	
347657																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankofbertrand.com	
347956																														0	655	0	0	2211	true	0	455	0	0	0	200	206	0	0	0	false	0	0	0	0	0	1500	711	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.vnbtulsa.com	
348159																														0	0	27	0	173	true	0	0	0	0	0	0	3	0	0	0	false	0	0	0	27	53	53	40	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankbenn.com	
348207																														11	0	57200	11	116068	true	0	0	0	0	0	0	0	0	11	0	true	0	0	0	57200	50000	3500	0	0	5368	0	0	0	0	5368	true	false	0	0	0	0	www.belmontsavings.com	
348458																														0	4325	3000	0	14862	true	0	379	0	2372	0	1574	3792	1	0	0	false	0	0	0	3000	11861	0	0	14000	1	0	0	0	0	0	false	false	0	0	0	0	www.tulsanational.com	
348542																														0	245	0	0	15000	true	0	0	0	0	0	245	7445	2	0	0	false	0	0	0	7000	3000	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.walworthbank.com	
348551																														0	6265	4000	0	39497	true	0	2826	0	429	0	3010	6226	3	0	0	true	0	0	0	4000	0	15000	20000	0	0	0	0	497	0	0	true	true	0	0	0	0	www.capcitybank.com	
348720																														526	6034	45000	504	64000	true	22	4571	0	640	0	823	4885	3	504	0	true	0	15000	0	45000	4000	0	0	0	15000	0	0	0	0	15000	false	false	0	0	0	0	www.fmbnc.com	
348748																														53	309	3750	53	7750	true	0	0	0	309	0	0	4103	4	53	0	false	0	0	0	3750	4000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.FSBanking.com	
349129																														0	289	0	0	0	true	0	0	0	215	0	74	424	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.thecommercialbanksc.com	
349165																														0	0	0	0	0	true	0	0	0	0	0	0	1594	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.tcbank.com	
349343																														0	1398	1000	0	3000	true	0	1179	0	84	0	135	2559	2	0	0	false	0	0	0	1000	2000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.townandcountrybk.com	
349370																														924	14570	98400	924	136900	true	0	3833	0	9428	761	548	1128	1	924	0	false	0	0	0	98400	21000	17500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.anchorsb.com	
350657																														0	34	0	0	0	true	0	0	0	14	0	20	61	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbhominy.net	
350750																														0	2414	5578	0	7578	true	0	1380	0	117	0	917	519	0	0	0	false	0	0	0	5578	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://.NVBANK.COM	
351131																														0	0	0	0	0	false	0	0	0	0	0	0	3699	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://bankofbrewton@bankofbrewton.com	
351207																														3816	1336	13500	503	156320	true	3313	0	0	0	0	1336	4674	2	503	0	true	0	0	0	13500	45000	51900	38195	86000	0	0	0	7725	0	0	true	true	0	0	0	0	http://WWW.LEGACYBANKS.COM	
351560																														0	3497	0	0	0	true	0	1214	0	2283	0	0	4431	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.summitbanking.com	
351850																														0	1038	0	0	0	true	0	137	0	901	0	0	274	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	fbtwagoner.com	
352035																														0	2392	5000	0	5000	true	0	2002	0	390	0	0	0	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://delawareplacebank.com	
352651																														0	0	0	0	0	true	0	0	0	0	0	0	222	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ebankcommerce.com	
352745																														0	0	0	0	0	true	0	0	0	0	0	0	258	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.statestreetbank.com	
352772																														11799	100725	36345	5315	96716	true	6484	69643	2565	20168	0	8349	5975	3	5315	0	false	0	0	0	36345	10388	0	0	0	0	49983	0	0	0	0	false	false	0	0	0	0	www.bannerbank.com	
352820																														0	0	0	0	6500	true	0	0	0	0	0	0	1005	0	0	0	false	0	0	0	3000	3500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mthopebank.com	
353238																														0	515	0	0	46	true	0	124	0	91	0	300	121	0	0	0	false	0	46	0	0	0	0	0	0	46	0	0	0	0	0	false	false	0	0	0	0	http://centralstatebank.com	
353546																														84	688	0	0	2000	true	84	0	0	688	0	0	393	0	0	0	true	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://WWW.TREMONTBANK.COM	
353555																														5734	940	0	5734	16426	true	0	0	0	689	0	252	15884	1	12047	0	true	0	0	0	0	0	0	16426	0	0	0	0	0	0	0	false	true	0	0	0	0	WWW.ANB.COM	
353724																														0	1828	0	0	0	true	0	105	0	187	0	1536	5238	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankoffincastle.com	
353957																														0	40	0	0	0	true	0	0	0	40	0	0	60	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ffnbank.com	
354057																														0	18	0	0	0	true	0	18	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.alvinbank.com	
354253																														0	110	0	0	0	true	0	0	0	0	0	110	831	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.mysunrisebank.com	
354310																														5381	1827	49046	1799	54137	true	3582	0	0	432	0	1395	59672	7	1799	0	true	0	0	0	49046	5000	0	0	30000	0	0	0	91	0	91	true	true	0	0	0	0	http://www.univest.net	
354552																														0	5048	100	0	2200	true	0	3584	0	1033	0	431	2001	1	0	0	false	0	0	0	100	1350	750	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.communitynationalbank.net	
354851																														0	129	850	0	7200	false	0	0	0	25	0	104	10	0	0	0	false	0	0	0	850	4350	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
354954																														0	0	0	0	104	false	0	0	0	0	0	0	250	0	0	0	false	0	104	0	0	0	0	0	0	104	0	0	0	0	104	true	false	0	0	0	0	http://www.csbwalsh.com	
355120																														0	3932	0	0	159	true	0	0	12	0	0	3920	1294	0	0	0	true	0	159	0	0	0	0	0	0	159	0	0	0	0	0	true	false	0	0	0	0	http://www.carolinabank.net	
355559																														1398	151	7000	1398	17830	true	0	0	0	151	0	0	328	0	1871	0	false	0	0	0	7018	10041	48	723	0	0	0	0	0	0	0	true	false	0	0	0	0	http://rangebank.com	
355737																														0	0	0	0	0	false	0	0	0	0	0	0	97	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
355746																														10	0	0	0	7406	true	10	0	0	0	0	0	6939	4	0	0	false	0	0	0	0	0	5000	2406	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.simmonsfirst.com	
355821																														0	460	0	0	0	true	0	0	0	0	0	460	659	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankoffloyd.com	
355858																														6	3959	0	0	1000	true	6	0	0	0	0	3959	640	0	0	0	true	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.firstnationalbanks.com	
356145																														273	175	0	0	0	true	273	0	0	175	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.varnabank.com	
356239																														193	104	1000	193	1000	true	0	0	0	0	0	104	4700	3	359	0	true	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.csbnow.com	
356659																														0	201	4000	0	22500	false	0	0	0	201	0	0	0	0	0	0	false	0	0	0	4000	16500	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
356752																														0	920	0	0	0	true	0	29	0	479	0	412	448	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.csbont.com	
356949																														0	2491	0	0	3127	true	0	1040	0	733	0	718	244	0	0	0	false	0	127	0	0	2000	0	1000	0	127	0	0	0	0	127	true	true	0	0	0	0	http://www.fsbredbud.com	
357049																														1496	4028	0	1496	0	true	0	2301	0	316	0	380	67	0	1614	0	true	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnb-lakeozarks.com	
357151																														0	3128	0	0	0	true	0	1884	0	1244	0	0	2050	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.stanleybank.com	
357375																														0	22593	56500	0	59500	true	0	20430	0	2163	0	0	0	0	0	0	false	0	0	0	56500	0	0	3000	38500	0	0	0	0	0	0	false	false	0	0	0	0	http://www.kbank.net	
357526																														0	1092	0	0	0	true	0	775	0	173	0	144	5819	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.DAVISTRUST.COM	
357553																														0	0	0	0	3822	true	0	0	0	0	0	0	267	0	0	0	false	0	0	0	0	206	0	3616	0	0	0	0	0	0	0	true	false	0	0	0	0	www.efpnb.com	
357777																														17	159	0	17	15000	true	0	0	0	65	0	94	591	0	18	0	false	0	0	0	10000	5000	0	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	www.greenvillesavings.com	
357834																														0	0	0	0	100	true	0	0	0	0	0	0	247	0	0	0	true	0	0	0	0	100	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsbfc.com	
357937																														0	0	0	0	0	true	0	0	0	0	0	0	2690	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.citizensbankandtrust.com/	
358112																														0	68	0	0	397	true	0	0	0	68	0	0	3558	2	0	0	false	0	0	0	0	244	148	5	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.commercialbankky.com	
358149																														0	0	0	0	20	false	0	0	0	0	0	0	122	0	0	0	false	0	0	0	0	0	0	0	0	20	0	0	0	0	20	true	false	0	0	0	0		
358233																														0	501	0	0	9000	true	0	0	0	268	0	233	2025	2	0	0	false	0	0	0	7000	0	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofwedowee.com	
358448																														0	93	0	0	0	false	0	0	0	93	0	0	2446	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.mayvillestatebank.com	
358756																														0	88	0	0	1053	true	0	0	0	53	0	35	430	0	0	0	false	0	0	0	1000	0	0	0	0	53	0	0	0	0	0	false	false	0	0	0	0	http://tampastatebank.com	
359324																														0	1076	0	0	0	true	0	110	0	966	0	0	3414	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://thepeoplesbanknow.com	
359360																														2463	15044	0	0	682	true	2463	4575	0	734	1071	8664	5247	2	0	0	false	0	0	0	0	127	432	123	0	0	0	0	0	0	0	false	false	0	0	0	0	www.firstcommunitybank.net	
359650																														0	67	0	0	0	true	0	0	0	67	0	0	304	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.aldenst8.com	
359744																														127	0	0	0	0	true	127	0	0	0	0	0	31	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.whitestatebank.com	
359838																														0	0	0	0	0	false	0	0	0	0	0	0	2515	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankyork.com	
359856																														0	0	0	0	0	false	0	0	0	0	0	0	137	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
360777																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
360843																														0	359	0	0	0	true	0	0	107	252	0	0	78	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.areabankonline.com	
360955																														0	197	0	0	0	false	0	197	0	0	0	0	78	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
361055																														0	16862	16000	0	148250	true	0	7085	0	4470	1651	3656	27592	3	0	0	true	0	0	0	16000	10000	42250	80000	137000	0	0	0	0	0	0	true	true	0	0	0	0	www.cbtks.com	
361167																														929	1097	285390	0	732113	true	929	880	0	22	0	195	3023	3	0	0	true	0	2641	0	285390	336773	80712	26597	5000	2641	0	0	0	0	2641	true	false	0	0	0	0	www.southside.com	
361279																														0	0	0	0	8412	true	0	0	0	0	0	0	3708	4	0	0	false	0	0	0	2000	6000	388	24	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.community-bank.net	
361354																														0	86	5500	0	5750	false	0	0	0	57	0	29	866	0	0	0	false	0	0	0	5500	250	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
361439																														173	1731	0	0	80	true	173	556	0	634	0	541	6814	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	80	0	80	false	false	0	0	0	0	http://www.andrewjohnsonbank.com	
361653																														8	944	0	0	0	true	8	220	0	0	0	724	1181	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.csbandrews.com	
362007																														33279	4759	518730	1494	1901645	true	31454	23	0	2130	0	2606	1227	0	2019	331	true	0	0	0	519738	863105	297019	220698	258000	0	0	1085	0	0	1085	true	false	0	0	0	0	www.newalliancebank.com	
362043																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.exchangestatebank.net	
362052																														0	148	0	0	0	true	0	36	0	47	0	65	152	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fnbns.com	
362155																														0	0	0	0	0	true	0	0	0	0	0	0	3143	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fnbanderson.com	
362717																														266	1784	18000	122	35500	true	144	219	0	1000	0	565	1732	0	122	0	true	0	0	0	18000	7500	5000	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.croghan.com	
362753																														0	599	0	0	0	true	0	90	0	272	0	237	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://asb@avonstatebank.com	
362856																														0	0	0	0	0	true	0	0	0	0	0	0	242	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.marfanb.com	
362940																														0	0	0	0	0	true	0	0	0	0	0	0	184	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.statebankofstjacob.com	
363264																														0	0	0	0	0	true	0	0	0	0	0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.myunb.com	
363442																														0	0	0	0	0	false	0	0	0	0	0	0	1444	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
363648																														0	122	300	0	300	true	0	0	0	122	0	0	871	1	0	0	false	0	0	0	300	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.securitybanksl.com	
363657																														0	2682	5200	0	7800	true	0	0	0	319	0	2363	5488	4	0	0	true	0	0	0	5200	2600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fnbbemidji.com	
364131																														0	2519	1000	0	11264	true	0	1781	265	323	0	150	5718	4	0	0	false	0	264	0	1000	3000	7000	0	0	264	0	0	0	0	264	true	false	0	0	0	0	www.citizensbankandtrust.net	
364337																														0	0	4000	0	4000	true	0	0	0	0	0	0	30	0	0	0	false	0	0	0	4000	0	0	0	3000	0	0	0	0	0	0	true	false	0	0	0	0	www.logancountybank,com	
364430																														0	623	0	0	7000	false	0	127	0	196	0	300	1070	0	0	0	false	0	0	0	4000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
364449																														176	18242	3500	0	113500	true	176	4835	0	1997	1143	10267	20719	5	0	0	true	0	0	0	113500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mbandt.com	
364850																														0	502	200	0	3318	false	0	0	0	257	0	245	0	0	0	0	false	0	0	0	200	425	459	2234	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fsbbigfork.com	
365325																														3799	14112	0	0	143184	true	3799	5609	0	5323	421	2759	57756	9	0	0	false	0	0	0	15000	50000	50000	25339	15000	2845	0	0	0	0	2845	true	true	0	0	0	0	www.unitedbank-dcmetro.com	
365455																														0	5814	0	0	0	true	0	4185	173	1456	0	0	931	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.mybank-enterprise.com	
365651																														103	97	0	0	0	true	103	0	0	97	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstbank.com	
365745																														254	82	0	0	6378	true	254	0	0	82	0	0	912	1	0	0	true	44	0	0	0	6378	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.bankpinnacle.us	
365848																														0	470	0	0	1000	true	0	0	0	0	0	470	489	0	0	0	false	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.wsbt.net	
365875																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
365950																														0	144	0	0	2810	false	0	0	0	144	0	0	497	0	0	0	false	0	0	0	0	2000	520	290	0	0	0	0	0	0	0	true	false	0	0	0	0		
366078																														1255	2617	15000	1255	48500	true	0	0	0	2044	0	573	2603	3	1804	0	true	0	0	0	15000	23500	7500	2500	21000	0	0	0	0	0	0	true	true	0	0	0	0	www.sturgisbank.com	
366238																														949	9387	9400	0	13400	true	949	5341	608	2059	0	1379	14400	4	0	0	true	0	0	0	9400	2000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.pinnaclebank.com	
366247																														21	0	4000	0	9600	true	21	0	0	0	0	0	852	0	0	0	false	0	0	0	4000	5600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.templetonsavingsbank.com	
366359																														0	74	0	0	0	true	0	0	0	30	0	44	802	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbanson.com	
366658																														0	1484	0	0	0	true	0	150	0	275	0	1059	231	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fibaurora.com	
366854																														0	257	750	0	750	true	0	257	0	0	0	0	1475	5	0	0	false	0	0	0	750	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	WWW.KENDALLSTATEBANK.COM	
367150																														0	0	466	0	6267	true	0	0	0	0	0	0	1502	2	0	0	false	0	0	0	466	876	0	4925	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.commbankonline.com	
367244																														0	20	0	0	389	true	0	0	0	20	0	0	304	0	0	0	false	0	0	0	34	70	40	245	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbofcarrollton.com	
367431																														0	262	0	0	0	true	0	0	228	0	0	34	4172	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.cbwc.com	
367543																														0	2114	2000	0	30000	true	0	240	0	98	0	1776	8664	3	0	0	false	0	0	0	2000	18000	3000	7000	0	0	0	0	0	0	0	false	false	0	0	0	0	www.kentlandbank.com	
367851																														0	3952	0	0	0	true	0	2051	0	17	0	1884	8	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.cnbanytime.com	
367954																														0	370	0	0	0	false	0	0	18	32	0	320	1748	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
368054																														0	121	0	0	6238	false	0	0	0	121	0	0	240	0	0	0	true	6115	0	0	0	0	0	6238	0	0	0	0	0	0	0	true	false	0	0	0	0		
368175																														1148	14703	0	0	52596	true	1148	659	0	3679	0	10365	1766	1	0	0	true	0	0	0	25000	0	10433	17163	0	0	0	0	0	0	0	false	false	0	0	0	0	http://ffsbky.com	
368344																														0	79	0	0	0	true	0	0	0	79	0	0	1620	1	0	0	true	10111	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.fsb-traer.com	
368429																														0	1984	6000	0	6000	true	0	608	0	90	0	1286	9831	6	0	0	false	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.nbrs.com	
368522																														0	0	9000	0	14000	true	0	0	0	0	0	0	5657	2	0	0	false	0	5000	0	9000	0	0	0	0	5000	0	0	0	0	0	true	true	0	0	0	0	http://www.apollotrust.com	
368755																														0	251	0	0	0	false	0	0	0	64	0	187	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.communitybanksk.com	
368933																														0	0	0	0	0	true	0	0	0	0	0	0	365	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	15842	0	0	0	http://www.beardstown.net	
368951																														0	538	0	0	4233	true	0	0	0	4	534	0	567	0	0	0	false	0	0	0	0	0	127	4106	0	0	0	0	0	0	0	true	false	0	0	0	0	http://kvsb.net	
369453																														0	102	0	0	2658	true	0	0	0	0	0	102	798	1	0	0	false	0	0	0	0	2158	0	500	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbwellington.com	
369659																														0	936	0	0	0	true	0	0	0	0	0	936	10720	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbct.com	
