"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
19972																																																																																																																																																						250	250	0	0	0	0	0	0	0	7039	7068	0	0	0	0	0	0	0	0	0	0	15675	16071	0	0	0	8232	8592	0	0	1485	1484	0	0	0	250	1499	1521	829	8518	2904	0	0	54	0	18	82	0	0																									0	0	0	0	38	43	0	0	116	118	0	0	0	0	0	0	0	0	
20053																																																																																																																																																						0	0	5000	0	0	0	0	0	0	0	0	7754	7890	0	0	801	819	0	0	0	0	0	0	10535	10707	0	0	0	315	321	1700	1718	411	640	641	0	419	899	346	7056	310	0	0	0	0	0	0	0	1036																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20370																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14080	14271	0	0	0	3149	3254	0	0	0	0	0	221	135	773	383	1742	0	0	0	0	0	5323	58	16	5620																									0	0	0	0	0	0	5204	5264	0	0	106	117	0	0	0	0	0	0	
20512																																																																																																																																																						0	0	15973	0	0	0	0	0	0	0	0	3644	3665	0	0	3107	3223	0	0	0	0	586	595	41855	42666	0	250	252	13883	13983	2640	2646	1011	0	0	495	516	2145	1809	14857	1289	5818	2480	0	8	1352	12483	0	0																									0	0	0	0	0	0	2961	3062	336	343	18260	18733	0	0	0	0	0	0	
20633																																																																																																																																																						0	0	24975	999	1028	0	0	316	318	972	1081	35552	35899	4771	4951	0	0	0	0	0	0	7431	7793	45652	46291	0	0	0	1249	1222	14999	15060	1926	1000	892	0	1253	4163	7202	26402	5189	695	1177	0	294	2268	3667	519	0																									0	0	0	0	0	0	4164	4395	1688	1761	1880	2018	0	0	0	0	0	0	
20857																																																																																																																																																						0	0	42920	0	0	0	0	0	0	0	0	16460	16973	0	0	1518	1557	0	0	0	0	0	0	99224	101400	0	0	0	57117	58702	4309	4367	11369	0	0	4818	9196	12957	13373	32736	4152	853	358	531	1506	563	0	2072	18285																									0	0	0	0	0	0	0	0	0	0	3745	3811	0	0	0	0	0	0	
20866																																																																																																																																																						0	0	2000	0	0	0	0	0	0	0	0	1000	1001	0	0	0	0	0	0	0	0	0	0	16418	16771	0	0	0	0	0	0	0	851	0	0	432	419	4143	9018	2759	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	14351	14683	0	0	1067	1087	0	0	0	0	0	0	
21256																																																																																																																																																						0	0	136	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	137	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	27	108	0	0	0	0	0	0																									0	0	0	0	0	0	98	101	0	0	34	35	0	0	0	0	0	0	
21359																																																																																																																																																						0	0	1232	0	0	0	0	0	0	0	0	699	709	0	0	0	0	0	0	0	0	0	0	4303	4415	0	0	0	2522	2585	0	0	572	0	0	201	292	109	759	1933	0	0	79	0	128	109	0	0	805																									0	0	0	0	0	0	0	0	0	0	304	316	0	0	0	0	0	0	
21630																																																																																																																																																						0	0	20507	0	0	0	0	0	0	0	0	4054	4073	0	0	0	0	0	0	0	0	0	0	36410	37657	0	0	0	4614	4683	2000	2009	891	0	0	741	581	701	2022	5007	0	0	0	0	739	5693	2845	19328	0																									0	0	0	0	0	0	458	495	0	0	8189	8782	0	0	0	0	0	0	
21658																																																																																																																																																						0	0	5570	0	0	0	0	0	0	0	0	20983	21275	0	0	0	0	0	0	0	0	0	0	26301	26714	0	0	0	5263	5380	9384	9467	1216	0	0	501	715	7022	7063	11054	300	4	10	0	0	45	0	0	0																									0	0	0	0	0	0	4	4	0	0	51	55	0	0	0	0	0	0	
22048																																																																																																																																																						0	0	26402	0	0	0	0	171	171	0	0	7659	7830	0	0	200	200	0	0	0	0	0	0	38237	39578	0	0	0	820	841	5074	5128	501	0	0	1623	0	466	1951	5001	0	0	1219	7011	6382	9246	6643	36	0																									0	0	0	0	0	0	12727	12752	0	0	16624	17748	0	0	0	0	0	0	
22356																																																																																																																																																						0	0	63981	0	0	0	0	0	0	0	0	4674	4744	0	0	0	0	0	0	0	0	0	0	106828	107090	0	0	0	29249	29181	4674	4743	759	12	15	0	743	3095	8273	10259	12669	0	0	0	403	866	435	68652	1676																									0	0	0	0	0	0	135	137	0	0	1545	1567	0	0	0	0	0	0	
22459																																																																																																																																																						0	0	6269	0	0	0	0	0	0	0	0	11318	11508	0	0	0	0	0	0	0	0	0	0	16178	16466	0	0	0	4860	4958	1000	1003	5250	0	0	561	4689	8273	1240	1703	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543																																																																																																																																																						0	0	0	3010	3023	0	0	0	0	0	0	1726	1745	0	0	0	0	0	0	0	0	0	0	6780	6580	0	0	0	1044	1056	0	0	4003	1000	756	1174	2829	1738	83	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																																																																																																																																																						0	0	3685	0	0	0	0	0	0	0	0	4166	4326	0	0	0	0	0	0	0	0	290	310	4830	5004	0	290	310	656	670	3966	4123	105	0	0	345	105	219	824	3545	248	8	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	
22730																																																																																																																																																						0	0	14681	0	0	0	0	513	529	0	0	9517	9614	0	0	0	0	0	0	0	0	0	0	25631	26177	0	0	0	12991	13285	5997	6024	1444	0	0	0	1444	3665	4855	11776	1687	8	0	138	700	1903	0	0	0																									0	0	0	0	0	0	0	0	0	0	2610	2749	0	0	0	0	0	0	
22936																																																																																																																																																						0	0	6096	300	301	0	0	0	0	0	0	6698	6719	0	0	0	0	0	0	0	0	0	0	7079	7103	0	0	0	0	0	0	0	3318	0	0	1002	2315	3703	0	0	0	83	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	81	83	0	0	0	0	0	0	
22954																																																																																																																																																						0	0	6345	0	0	0	0	0	0	0	0	3972	4100	0	0	0	0	0	0	0	0	0	0	15890	16173	0	0	0	5003	5024	750	752	840	74	66	252	605	2046	1437	4784	0	945	234	156	0	2403	3246	0	0																									0	0	0	0	0	0	0	0	0	0	6841	6983	0	0	0	0	0	0	
23045																																																																																																																																																						0	0	3141	0	0	0	0	0	0	0	0	23980	24232	0	0	0	0	0	0	0	0	530	530	23980	24232	0	530	530	0	0	0	0	2025	0	0	0	2024	1049	6029	15659	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23241																																																																																																																																																						0	0	237373	17920	18242	0	0	0	0	0	0	0	0	0	0	17369	12059	0	0	0	0	0	0	437602	437656	0	0	0	21795	23170	0	0	1287	2694	2764	6649	865	15784	13728	11585	6383	3190	1351	0	0	102796	57934	39737	174890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157179	160232	0	0	4842	5039	0	0	0	0	0	0	
23456																																																																																																																																																						0	0	5828	0	0	0	0	0	0	0	0	775	787	0	0	0	0	0	0	0	0	646	673	17673	18140	0	0	0	9832	10100	0	0	959	0	0	105	813	2348	1782	5840	0	73	145	0	213	4952	2106	0	409																									0	0	0	0	73	75	0	0	573	598	6662	6844	0	0	0	0	0	0	
23504																																																																																																																																																						0	0	280932	0	0	0	0	0	0	29964	30215	57974	58543	0	0	0	0	0	0	0	0	141233	143239	293596	303170	0	69104	69594	36661	38138	47779	48168	30873	0	0	13475	19675	22498	64195	75906	0	1160	1844	950	7403	64299	11679	118166	43153																									0	0	0	0	0	0	17403	17527	0	0	65607	69808	0	0	0	0	42165	43430	
23540																																																																																																																																																						0	0	38649	0	0	0	0	0	0	42805	42895	2590	2742	0	0	0	0	0	0	0	0	43105	43195	40014	41109	0	300	300	26215	26613	1059	1124	1028	3100	3124	0	485	949	140	61096	9789	8	609	233	230	5664	1886	0	0																									0	0	0	0	0	0	2380	2560	0	0	5729	6070	0	0	0	0	0	0	
23643																																																																																																																																																						0	0	16913	0	0	0	0	0	0	0	0	29680	29934	0	0	0	0	0	0	0	0	300	305	37942	38221	0	300	305	8054	8077	23180	23375	0	0	0	0	0	1582	3086	33642	0	0	0	0	0	0	0	209	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																																																																																																																																																						0	0	15155	0	0	0	0	0	0	0	0	3270	3278	0	0	0	0	0	0	0	0	0	0	28305	29062	0	0	0	9175	9301	2252	2246	540	0	0	0	540	2987	2913	6139	0	0	1	0	50	10322	5755	355	0																									0	0	0	0	0	0	1035	1112	0	0	14484	15016	0	0	0	0	0	0	
23812																																																																																																																																																						0	0	50745	5002	5018	0	0	0	0	0	0	2005	2006	0	0	7048	6222	0	0	0	0	0	0	50586	50875	0	0	0	3270	3319	2000	1798	5615	70	130	3534	5510	2824	2186	2512	0	7525	13124	0	0	6346	1751	3948	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9592	9703	0	0	18098	19044	0	0	0	0	0	0	
24006																																																																																																																																																						0	0	48709	7006	7183	0	0	0	0	215211	217756	53548	53886	38	38	0	0	0	0	0	0	241920	245457	95665	97127	0	10978	10997	5729	6033	0	0	74718	7	11	23998	50720	137018	78990	2565	0	2361	3870	7127	12587	8426	11335	0	0																									0	0	0	0	610	660	22936	23241	15083	16006	6439	6773	0	0	0	0	0	0	
24453																																																																																																																																																						0	0	8757	0	0	0	0	0	0	0	0	9751	9758	0	0	0	0	0	0	0	0	0	0	10070	10083	0	0	0	0	0	0	0	7754	0	0	4016	3738	2004	0	0	0	0	325	0	0	0	0	0	0																									0	0	0	0	0	0	319	325	0	0	0	0	0	0	0	0	0	0	
24659																																																																																																																																																						0	0	302	0	0	302	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	353	0	0	0	50	51	0	0	0	0	50	0	0	0	50	302	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																																																																																																																																																						0	0	29353	0	0	0	0	0	0	0	0	10280	10320	0	0	0	0	0	0	0	0	0	0	47220	48450	0	0	0	36691	37880	4500	4510	7432	0	0	3585	4597	14894	14294	10588	242	239	6	5	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	249	250	0	0	0	0	0	0	
24855																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																																																																																																																																																						0	0	36000	25111	25116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36356	36313	0	0	0	11245	11197	0	0	35622	0	0	27571	8051	125	0	419	147	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25357																																																																																																																																																						0	0	47801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59741	58660	7764	8069	0	0	0	968	974	0	0	1720	0	0	0	0	526	0	448	0	1720	0	0	0	1744	477	40219	22676																									0	0	0	0	0	0	498	529	1720	1826	1607	1692	0	0	0	0	19130	19526	
25647																																																																																																																																																						200	212	0	0	0	0	0	0	0	0	0	499	509	0	0	0	0	0	0	0	0	2628	2701	699	714	0	2428	2489	200	205	0	0	0	0	0	0	0	525	500	2317	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26149																																																																																																																																																						0	0	6420	0	0	0	0	0	0	0	0	5694	5767	0	0	500	516	0	0	0	0	0	0	29347	30099	0	0	0	7385	7508	0	0	355	0	0	0	354	2370	1852	9215	0	1	1	29	180	4893	8535	1823	846																									0	0	0	0	0	0	1374	1443	0	0	11821	12196	0	0	0	0	0	0	
26242																																																																																																																																																						0	0	68002	0	0	0	0	0	0	0	0	51498	51975	0	0	0	0	0	0	0	0	0	0	101569	103004	0	0	0	50071	51029	0	0	2350	0	0	527	1824	1769	26064	42492	30329	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																																																																																																																																																						0	0	3138	0	0	0	0	406	409	0	0	2614	2622	0	0	0	0	0	0	0	0	0	0	3422	3439	0	0	0	402	408	0	0	1310	0	0	200	1110	1710	0	419	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																																																																																																																																																						0	0	38663	0	0	0	0	0	0	0	0	4000	4014	105	116	0	0	0	0	0	0	2205	1878	69714	70905	0	65	68	140	141	0	0	161	0	0	141	21	45	3012	1106	0	0	0	0	0	19846	42544	4360	2035																									0	0	0	0	0	0	1951	2019	0	0	59261	60371	0	0	0	0	0	0	
26859																																																																																																																																																						1000	1003	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1003	0	0	0	0	0	0	0	0	0	1000	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26916																																																																																																																																																						0	0	74648	0	0	0	0	0	0	0	0	0	0	0	0	2438	2289	0	0	0	0	5	5	95725	99560	0	0	0	5474	5438	0	0	1412	0	0	5953	1412	1841	0	0	0	0	0	0	0	30921	27493	16406	15539																									0	1479	0	1526	5	5	0	0	0	0	55480	58409	0	0	0	0	0	0	
27548																																																																																																																																																						0	0	68133	0	0	0	0	0	0	0	0	16378	16438	0	0	0	0	0	0	0	0	0	0	143182	143184	0	0	0	26898	27610	6857	6926	14636	0	0	9511	77	2574	9217	22446	222	22	23	54	0	2429	478	52069	44062																									0	0	0	0	0	0	27	28	0	0	2874	2977	0	0	0	0	0	0	
27614																																																																																																																																																						0	0	40737	0	0	0	0	0	0	0	0	22003	22132	0	0	0	0	0	0	0	0	0	0	98448	100175	0	0	0	29818	30625	1000	1034	4430	3500	2976	1106	2869	6978	18982	17686	5136	196	259	175	543	7868	995	0	34406																									0	0	0	0	0	0	252	259	0	0	9356	9777	0	0	0	0	0	0	
27847																																																																																																																																																						0	0	53671	0	0	0	0	0	0	0	0	6245	6405	0	0	3519	3735	0	0	0	0	2359	2515	122723	128698	0	952	1012	44059	46315	3745	3893	0	0	0	0	0	3537	2124	39515	12231	0	0	131	235	11670	7354	32699	21561																									0	0	0	0	0	0	0	0	1407	1503	16936	17983	0	0	0	0	0	0	
28152																																																																																																																																																						0	0	4272	0	0	0	0	0	0	205	214	1647	1661	0	0	0	0	0	0	0	0	4196	4226	4545	4607	0	2837	2841	794	808	300	302	985	0	0	453	516	2236	1516	681	110	4	11	0	787	1885	605	0	0																									0	0	0	0	11	12	0	0	1143	1159	2104	2138	0	0	0	0	0	0	
28255																																																																																																																																																						0	0	0	10519	10651	0	0	0	0	0	0	2000	2017	0	0	0	0	0	0	0	0	0	0	25080	25484	0	0	0	0	0	0	0	10416	241	241	0	2010	8076	2583	0	0	1751	6655	2511	1005	653	0	0	0																									0	0	0	0	0	0	0	0	0	0	12320	12575	0	0	0	0	0	0	
28349																																																																																																																																																						0	0	13480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7140	7891	9784	10059	0	7140	7891	0	0	0	0	0	0	0	0	0	0	4715	1877	548	0	0	0	0	0	0	0	10059																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28406																																																																																																																																																						0	0	0	594	786	0	0	0	0	0	0	190210	196165	0	0	174162	187105	0	0	0	0	0	0	477958	521797	0	0	0	701	726	18750	18810	33076	27287	46636	6561	26439	50981	137458	163343	0	0	76	43	139	27606	62515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15646	15897	0	0	69358	74482	0	0	0	0	0	0	
28572																																																																																																																																																						0	0	5174	0	0	152	151	38	37	0	0	4909	4995	0	0	0	0	0	0	0	0	156	155	5018	5099	0	0	0	0	0	0	0	0	0	0	2709	1281	501	0	689	45	0	0	0	0	0	0	0	30																									0	0	0	0	0	0	0	0	4	4	41	37	0	0	0	0	0	0	
28732																																																																																																																																																						0	0	5413	0	0	0	0	0	0	0	0	3800	3830	0	0	0	0	0	0	0	0	0	0	15901	16210	0	0	0	1160	1174	2200	2215	633	0	0	633	0	1884	1715	772	0	0	0	391	0	10815	0	0	0																									0	0	0	0	0	0	0	0	0	0	10941	11206	0	0	0	0	0	0	
29104																																																																																																																																																						0	0	164423	150	150	0	0	121	120	0	0	3500	3500	0	0	84017	79582	0	0	0	0	0	0	300147	293909	0	0	0	5785	5748	0	0	1132	5321	5108	19274	150	13555	19948	15078	22333	0	19	0	0	7160	80888	20803	89593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37509	37521	0	0	50328	50546	0	0	0	0	0	0	
29636																																																																																																																																																						0	0	233233	0	0	0	0	0	0	0	0	151852	153313	0	0	0	0	0	0	0	0	0	0	292274	294910	0	0	0	96228	96033	30560	30682	1999	0	0	3449	746	6551	7311	180861	52623	0	0	0	0	0	43369	0	0																									0	0	0	0	0	0	36446	38355	0	0	4655	5013	0	0	0	0	0	0	
29953																																																																																																																																																						0	0	5639	5597	5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3715	3747	5597	5639	0	3715	3747	0	0	0	0	3748	0	0	160	3588	3946	550	795	155	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30258																																																																																																																																																						0	0	28268	0	0	0	0	0	0	0	0	1000	1013	0	0	0	0	0	0	0	0	0	0	33930	34412	0	0	0	917	963	0	0	0	0	0	0	0	0	1335	639	0	12	0	121	62	767	7769	21851	1854																									0	0	0	0	0	0	5869	6267	0	0	2285	2464	0	0	0	0	0	0	
30418																																																																																																																																																						0	0	188473	0	0	0	0	0	0	0	0	0	0	0	0	19309	19631	0	0	0	0	0	0	315827	320875	0	0	0	446	441	14252	14455	0	0	0	14455	5176	441	0	0	0	47340	54839	524	0	30032	92607	72357	3104																									0	0	0	0	0	0	43750	44223	0	0	71264	73809	0	0	106442	107310	0	0	
30502																																																																																																																																																						0	0	98807	0	0	0	0	0	0	0	0	43487	43785	0	0	0	0	0	0	0	0	0	0	119531	118208	0	0	0	34086	34291	8000	8047	1100	4639	4364	0	1100	2019	36754	21270	16932	1078	1074	0	0	0	29216	4302	0																									0	0	0	0	0	0	30290	31369	0	0	0	0	0	0	0	0	0	0	
30650																																																																																																																																																						0	0	17436	0	0	0	0	0	0	0	0	26501	26636	0	0	0	0	0	0	0	0	0	0	26816	26955	0	0	0	315	319	16497	16544	25	0	0	0	25	63	2031	24677	159	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810	0	0	1413597	0	0	0	0	0	0	0	0	0	0	0	0	485526	485526	0	0	0	0	75554	72486	1786218	1822153	0	64792	60797	0	0	0	0	1255957	229893	229895	1173009	349272	0	0	13170	51621	0	0	0	0	0	10762	69978	0	0	0	1019462	1036754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036754	0	1019462	517	571	0	0	10245	11118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51337	69978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0																	75554			1822153		64792			0					229895																																																									
31134																																																																																																																																																						0	0	22215	0	0	0	0	0	0	0	0	8000	8049	0	0	1069	1048	0	0	0	0	0	0	27632	28144	0	0	0	11963	12128	6000	6023	0	0	0	0	0	1663	2737	12542	4284	0	0	0	0	1135	5783	0	0																									0	0	0	0	0	0	1216	1299	0	0	5384	5620	0	0	0	0	0	0	
31255																																																																																																																																																						0	0	80267	0	0	0	0	0	0	0	0	2033	2033	0	0	1483	1497	0	0	0	0	0	0	113374	114983	0	0	0	1620	1623	0	0	1497	0	0	1497	2449	0	0	2778	878	5488	24392	1784	3729	41147	30840	0	0																									0	0	0	0	0	0	23623	24150	0	0	82108	83231	0	0	0	0	0	0	
31657																																																																																																																																																						0	0	17201	0	0	0	0	0	0	2000	2005	0	0	0	0	0	0	0	0	0	0	52941	54771	0	0	0	0	0	0	0	0	0	2000	0	0	2000	0	0	0	0	0	0	0	0	0	29989	20952	0	0																									0	0	0	0	1	1	0	0	50940	52765	0	0	0	0	0	0	0	0	
31826																																																																																																																																																						0	0	8548	0	0	0	0	281	284	0	0	14349	14489	0	0	949	939	0	0	0	0	0	0	42427	42605	0	0	0	16708	17368	11607	11698	1198	100	82	300	1198	5153	3922	21887	636	602	554	741	563	1892	3581	761	714																									0	0	0	0	0	0	2741	2832	0	0	4841	5102	0	0	0	0	0	0	
31835																																																																																																																																																						0	0	15861	0	0	0	0	1043	1063	0	0	3283	3347	0	0	0	0	0	0	0	0	0	0	22463	22602	0	0	0	14450	14674	0	0	500	1000	781	2775	0	2777	4499	7832	1200	0	100	0	0	0	0	2305	334																									0	0	0	0	0	0	0	0	0	0	98	100	0	0	0	0	0	0	
32234																																																																																																																																																						0	0	29213	4993	5128	0	0	0	0	0	0	31556	31947	0	0	0	0	0	0	0	0	0	0	36674	37200	0	0	0	125	125	0	0	10064	0	0	4015	6049	12782	6248	8107	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32766																																																																																																																																																						0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16861	17251	41	41	0	16861	17251	0	0	0	0	2572	0	0	1805	767	5241	5747	3301	0	29	19	0	0	0	0	0	0																									0	0	0	0	0	0	19	19	0	0	22	22	0	0	0	0	0	0	
33147																																																																																																																																																						0	0	22892	0	0	0	0	0	0	0	0	12583	12664	0	0	0	0	0	0	0	0	0	0	24544	24806	0	0	0	11961	12142	0	0	1828	0	0	1296	532	2531	5776	12236	2435	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																																																																																																																																																						0	0	56112	67541	67784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	3080	67541	67784	0	3013	3080	0	0	0	0	57364	0	0	56616	749	4544	2512	6376	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268																																																																																																																																																						0	0	30512	0	0	0	0	0	0	0	0	6545	6693	0	0	0	0	0	0	0	0	1199	1248	69283	71639	0	1199	1248	26575	26693	0	0	446	0	0	0	446	2090	1576	25456	5017	0	0	0	0	14234	21026	2992	0																									0	0	0	0	0	0	7860	8557	0	0	25390	26703	0	0	0	0	0	0	
33727																																																																																																																																																						0	0	25890	1403	1405	0	0	0	0	0	0	10253	10434	0	0	0	0	0	0	0	0	0	0	64836	65907	0	0	0	15248	15445	3194	3250	2839	0	0	0	1913	2184	1766	20906	515	6514	4248	4386	3593	12637	7245	0	0																									0	0	0	0	0	0	20061	20208	0	0	17871	18415	0	0	0	0	0	0	
33754																																																																																																																																																						0	0	2500	0	0	0	0	0	0	5499	5650	8360	8482	0	0	0	0	0	0	0	0	5499	5650	14044	14279	0	0	0	5684	5797	0	0	5499	0	0	1000	4499	0	1530	12748	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																																																																																																																																																						0	0	335	0	0	0	0	0	0	0	0	2119	2157	0	0	0	0	0	0	0	0	0	0	5236	5308	0	0	0	3117	3151	0	0	10	0	0	0	10	404	67	4481	346	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																																																																																																																																																						0	0	7395	0	0	0	0	3002	3019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11680	11316	0	0	0	0	0	0	0	3019	0	0	3019	0	0	0	0	0	118	0	0	0	0	424	538	7210																									0	0	0	0	0	0	0	0	0	0	506	543	0	0	0	0	0	0	
