"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD6373	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXT6373	TEXTB526	TEXTB527	
114644	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	4	0	0	6				Professional Business Meetings                                                                                                                                                                   	Insurance Commissions Paid                                                                                                                                                                       												
114756	0	0	16	0	0	0	0	0	7	7	9	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	15	0				ATM EXPENSE                                                                                                                                                                                      	OCC Assessment                                                                                                                                                                                   	Accounting fees                                                                                                                                                                                  											
114774	3	0	31	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	4	14	0	0	0	0	0	31	7															ADJ TO 12/31/00 FOR TAXES PAYABLE                                                                                                                                                                		
114840	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	62	0																	
114859	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
115100	10	0	31	5	5	0	0	0	27	25	0	0	0	0	0	0	0	0	0	0	false	0	18	0	0	0	0	6	6	16	35				MONEY CARD SERVICE CHARGES                                                                                                                                                                       	3RD PARTY SERVICE FEES                                                                                                                                                                           												
115146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
115155	12	0	0	0	0	0	24	19	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	17		Real Estate Origination Fee Income                                                                                                                                                               	SB Title Fees                                                                                                                                                                                    	Repair & Maintenance                                                                                                                                                                             													
115221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	216	0																	
115342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0																	
115575	24	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	33	0																	
115641	0	0	0	225	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	Mortgage Loans Sold Fee Income                                                                                                                                                                   																
116077	50	0	33	6	4	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	12	0	0	1	0	2	1	56	22	Income from options not exercised                                                                                                                                                                																
116358	9	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	0	0	0	6				SERVICE AND REPAIR ON EQUIPMENT                                                                                                                                                                  	SERVICE CHARGES                                                                                                                                                                                  												
116554	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	false	0	4	0	0	0	0	1	0	0	4				Bank Service Charges                                                                                                                                                                             													
116639	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	0	0	0	14																	
116732	5	0	10	14	3	17	0	0	4	1	3	0	0	0	0	0	0	0	0	0	false	0	6	0	0	2	0	1	0	10	10	credit life commission                                                                                                                                                                           			bank bond                                                                                                                                                                                        	bank contributions                                                                                                                                                                               	dues and subs                                                                                                                                                                                    											
116741	8	0	0	4	3	2	1	0	6	8	5	0	0	0	0	0	0	0	0	0	false	0	13	0	0	3	0	14	1	11	5	Exchange                                                                                                                                                                                         	Miscellaneous                                                                                                                                                                                    		Eamination Fees                                                                                                                                                                                  	Telephone                                                                                                                                                                                        	Courier Fees                                                                                                                                                                                     											
117038	0	0	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	39	0	0	0	0	LATE CHARGED & EXT FEES                                                                                                                                                                          																
117216	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	35	0	Third Party merchant processor servicing fees                                                                                                                                                    																
117458	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	69	0																	
117672	22	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	6	0	0	0	0	2	0	51	6																	
117841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	39	0	0	37	0																	
118156	7	0	23	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	0	0	5	9	11	12																	
118174	21	0	39	9	6	12	0	0	21	0	0	0	0	0	0	0	0	0	0	0	false	0	13	0	0	7	0	4	7	55	32	Debit card interchange income                                                                                                                                                                    			ATM/Debit Card network charges                                                                                                                                                                   													
118352	3	0	2	1	1	3	0	0	5	3	2	0	0	0	0	0	0	0	0	0	false	0	1	0	0	0	0	5	0	1	2	EXCHANGE                                                                                                                                                                                         			MANAGEMENT FEES                                                                                                                                                                                  	EXAMINATION FEES                                                                                                                                                                                 	LOAN PURCHASE PREMIUM                                                                                                                                                                            											
118660	0	0	0	0	0	32	0	0	-31	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Recovery of prior years  REO expense                                                                                                                                                             			Provision for REO                                                                                                                                                                                													
118736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	30	0																	
119274	0	0	0	0	0	0	0	0	43	38	0	0	0	0	0	0	0	0	0	0	false	0	44	0	0	0	0	0	0	0	0				B & O Taxes                                                                                                                                                                                      	Accounting                                                                                                                                                                                       												
119331	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	90	0				Management Fees                                                                                                                                                                                  													
119528	0	0	0	0	0	0	0	0	59	42	41	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	67	0				Telephone and data communications                                                                                                                                                                	Software depreciation                                                                                                                                                                            	Pennsylvania Shares Tax                                                                                                                                                                          											
119779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	61																	
120542	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	false	0	0	0	0	0	0	0	0	34	26											Add l reserve acquired through a merger                                                                                                                                                          						
120609	62	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	82	0	0	180	0				Charitable Contributions                                                                                                                                                                         													
120636	7	0	18	6	8	7	0	32	136	180	0	0	0	0	0	0	0	0	0	0	false	0	21	0	0	9	0	30	16	1	32				OTHER PROFESSIONAL FEES                                                                                                                                                                          	OUTSIDE CUMPUTER EXPENSE                                                                                                                                                                         												
120654	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	0	1	5																	
120953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
121576	59	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	78	24																	
121642	270	6	14	47	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	139	0	0	35	0	43	324	688	120																	
121651	0	56	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	27	0				Taxes on Bank Property and Capital                                                                                                                                                               													
121709	144784	0	0	0	0	383812	34546	0	258034	0	0	463	0	0	0	0	0	0	0	0	false	1158	0	0	0	0	0	0	0	52304	0	Fee income                                                                                                                                                                                       	Collections on discounted receivables                                                                                                                                                            		Management Fees                                                                                                                                                                                  										Effect of adopting FAS 133,  Accounting for Derivative I                                                                                                                                         			
121857	0	0	0	0	5	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	0	0	9	6				Business Mgr Other Operating Expense                                                                                                                                                             	Audit & Exam                                                                                                                                                                                     												
121914	19	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	26	0	0	0	0	0	0	52	41																	
122153	0	0	0	0	16	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				CONSULTANT FEES                                                                                                                                                                                  													
122546	4	0	38	3	2	23	0	0	12	0	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	1	0	0	0	27	8	Credit Life & Disability Insurance                                                                                                                                                               			Exams & Auditing                                                                                                                                                                                 													
122630	9	0	5	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	19	8	Credit card fee income                                                                                                                                                                           																
122658	0	0	0	0	0	31	0	0	157	47	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Sale of Checks to customers                                                                                                                                                                      			Computer Services                                                                                                                                                                                	Debit Card Processing                                                                                                                                                                            												
122751	5	0	2	0	2	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	0	0	0	6				Audit - Tax Fees                                                                                                                                                                                 	Examination Fees                                                                                                                                                                                 												
122854	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	47				Telephone Expense                                                                                                                                                                                													
123178	0	0	0	0	0	254	0	0	74	0	0	0	0	0	0	0	2949	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Management Fee / Affiliate                                                                                                                                                                       			Telephone                                                                                                                                                                                        					Trust Preferred Securities                                                                                                                                                                       								
123440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
123646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
124344	0	0	0	63	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	57	0				Other Real Estate Expense                                                                                                                                                                        													
124353	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	3	0	2	0																	
124513	0	0	0	0	0	85	0	0	100	92	81	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	99	72	Secondary Mortgage Origination Fees                                                                                                                                                              			Communications                                                                                                                                                                                   	PA Shares Tax                                                                                                                                                                                    	MAC/Debit Card                                                                                                                                                                                   											
124773	0	0	0	6	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Collection Fees                                                                                                                                                                                  			Cost of Compliance                                                                                                                                                                               													
124830	41	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	25	0																	
125154	28	0	23	76	21	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	158	0	0	11	0	4	2	306	97	Check Card Income                                                                                                                                                                                																
125453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	42	0																	
125538	0	0	0	0	0	76	76	0	127	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	DEBIT CARD FEES                                                                                                                                                                                  	R/E MORTGAGES SOLD                                                                                                                                                                               		OTHER OPERATING EXPENSES                                                                                                                                                                         													
125855	116	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	500	0	52	0	false	0	0	0	0	0	0	0	0	0	81				TELECOMMUNICATIONS                                                                                                                                                                               					CAPITAL INJECTION                                                                                                                                                                                		ACQUISITION - BANK OF SALINE                                                                                                                                                                     						
125958	1	0	1	2	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	0	7	1				Debit card expense                                                                                                                                                                               	Auditors and examinations                                                                                                                                                                        	Dues and subscriptions                                                                                                                                                                           											
126012	12	0	23	4	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	23	0	0	0	7	4	8	22	20	Forclosure Fees Recovered                                                                                                                                                                        																
126049	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	11	0	27	21																	
126254	11	0	10	2	2	6	205	74	33	11	8	0	0	0	0	0	0	0	0	0	false	0	2	0	0	0	0	11	0	55	11	Merchant Credit Cards fees                                                                                                                                                                       	Income on Advances to Subsidiaries                                                                                                                                                               	Equity income on Subsidiaries                                                                                                                                                                    	Management Fees                                                                                                                                                                                  	Telephone Expense                                                                                                                                                                                	Other ORE Related Expense                                                                                                                                                                        											
126553	50	0	13	5	6	239	0	0	48	0	0	0	0	0	0	0	0	0	0	0	false	0	32	0	0	14	0	48	16	0	37	SECONDARY MORTGAGE LOAN FEES                                                                                                                                                                     			SOFTWARE DEPRECIATION                                                                                                                                                                            													
126740	23	0	9	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	0	0	0	40	79	34																	
126834	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	89	0	Secondary Market Loan Origination Fees                                                                                                                                                           																
126955	3	0	3	3	3	9	0	0	8	27	6	0	0	0	0	0	0	0	0	0	false	0	5	0	0	0	0	1	3	4	3	LATE FEE INCOME                                                                                                                                                                                  			GOODWILL                                                                                                                                                                                         	ADMINISTRATIVE FEES FROM CORP                                                                                                                                                                    	OREO EXPENSES                                                                                                                                                                                    											
127055	18	0	12	1	4	8	0	0	39	0	0	0	0	0	0	0	0	0	0	0	false	0	10	0	0	0	0	5	11	31	18	Credit Card Income                                                                                                                                                                               			Other Personal Property Valuation                                                                                                                                                                													
127224	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				PHEAA Servicing Fee                                                                                                                                                                              													
127260	179	0	42	81	58	24	43	32	194	106	103	0	0	0	0	0	0	0	0	0	false	0	78	0	0	0	0	15	29	166	138	Merchant discount fees                                                                                                                                                                           	Security fees                                                                                                                                                                                    	CD early withdrawal penalty                                                                                                                                                                      	Charitable contributions                                                                                                                                                                         	Customer accounting services                                                                                                                                                                     	Loan expenses                                                                                                                                                                                    											
127701	42	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	57	21																	
128164	10	0	8	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5	0	0	2	0	1	1	39	12																	
128258	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	2	0	5	5																	
128511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
128904	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	2410	0																	
128959	0	0	0	0	0	46	0	0	209	44	51	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	Sale of Checks to Customers                                                                                                                                                                      			Computer Services                                                                                                                                                                                	Debit Card Processing                                                                                                                                                                            	Stationery and Supplies                                                                                                                                                                          											
129349	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Accounting and Consulting Fees                                                                                                                                                                   													
129358	0	0	6	0	0	6	0	0	8	6	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	4	0	0	10	4	INTEREST - OTHER SOURCES                                                                                                                                                                         			DIRECTORS DEFERRED COMPENSATION                                                                                                                                                                  	SERVICE CHARGES - BANKS                                                                                                                                                                          												
129394	252	0	0	0	0	112	0	0	130	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	153	Visa Interchange                                                                                                                                                                                 			Taxes                                                                                                                                                                                            													
129479	15	0	31	23	5	22	0	0	23	30	29	0	0	0	0	0	-175	0	0	0		0	14	0	0	0	0	0	3	0	20	VISA interchange income                                                                                                                                                                          			VISA expenses                                                                                                                                                                                    	Telephone expense                                                                                                                                                                                	State business tax                                                                                                                                                                               			DIVIDEND TO HC                                                                                                                                                                                   								
129732	19	0	30	2	0	92	53	26	110	63	26	0	0	0	0	0	0	0	0	0	false	0	21	0	0	0	0	9	351	118	27	Debit Card Interchange                                                                                                                                                                           	Mtg Serv Release Fee                                                                                                                                                                             	Bank Card Fees                                                                                                                                                                                   	Outside Services                                                                                                                                                                                 	Debit Check Card Expense                                                                                                                                                                         	Correspondent Bank Fee                                                                                                                                                                           											
129853	5	0	5	2	7	5	2	4	29	7	16	0	0	0	0	0	0	0	0	0		0	0	0	0	2	2	8	1	29	15	LETTER OF CREDIT FEES                                                                                                                                                                            	MONEY ORDER FEES                                                                                                                                                                                 	OTHER SERVICE CHARGES                                                                                                                                                                            	BLANKET BOND & OTHER INSURANCE                                                                                                                                                                   	EXAMINATION/AUDIT                                                                                                                                                                                	EDUCATION-BANK MEETING & CONVENTIONS                                                                                                                                                             											
129910	29	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	32				TELEPHONE                                                                                                                                                                                        													
130345	0	0	0	0	0	68	-9	0	59	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	MC/VISA Merchant card fees                                                                                                                                                                       	Travel Agency Income                                                                                                                                                                             		MC/VISA Merchant card expense                                                                                                                                                                    													
130541	0	0	0	0	0	112	0	0	159	133	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	251	0	Wire Transfer Fees                                                                                                                                                                               			Outside services                                                                                                                                                                                 	Professional Fees - Accounting Audits and Exams                                                                                                                                                  												
130635	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	300	0	0	0	false	0	0	0	0	0	0	0	0	128	0	Letter Of Credit Fees                                                                                                                                                                            								Capital Infusion                                                                                                                                                                                 								
130813	0	0	0	0	0	45	0	0	41	38	32	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	Merchant Fees                                                                                                                                                                                    			Telephone                                                                                                                                                                                        	Franchise Tax                                                                                                                                                                                    	Merchant Processing Fee                                                                                                                                                                          											
130943	0	0	0	0	0	0	0	0	2014	989	0	0	0	0	0	0	17500	0	-44	0	false	0	0	0	0	0	0	0	0	0	0				Loan expense                                                                                                                                                                                     	Title expense                                                                                                                                                                                    				CAPITAL INFUSION                                                                                                                                                                                 		FOREIGN CURRENCY VALUATION                                                                                                                                                                       						
131034	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Computer Consulting Fees                                                                                                                                                                         													
131155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	57	0	0	0	0																	
131351	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	62	0																	
131360	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	1137	0																	
131418	0	0	0	0	0	176	0	0	86	131	146	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	73	0	Trust Revenue-FFA                                                                                                                                                                                			PA Shares Tax                                                                                                                                                                                    	Other Expenses-FFA                                                                                                                                                                               	Management Fees                                                                                                                                                                                  											
131436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
131520	56	0	39	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	38	0	0	10	63	3	59	102	37																	
131650	169	0	3	23	14	0	0	0	238	128	0	0	0	0	0	0	0	0	304	0	false	0	81	0	0	10	0	7	22	185	57				Conversion expenses                                                                                                                                                                              	Miscellanoues other expenses                                                                                                                                                                     						Purchase of Founders Trust National Bank                                                                                                                                                         						
131717	0	0	8	0	0	7	0	0	10	9	0	0	0	0	0	0	0	0	0	0	false	0	9	0	0	0	0	0	0	14	10	Credit Life Commission                                                                                                                                                                           			Bank Service Charges                                                                                                                                                                             	Bank Shares Tax                                                                                                                                                                                  												
131753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																	
131940	1	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	3	0	0	0	0	2	0	17	4																	
132107	61	2	31	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	48	0	0	0	76	11	70	80	48																	
132152	0	0	0	0	0	0	0	0	23	0	11	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	14	0	0	0	8				Service Charges                                                                                                                                                                                  		Education & Association Dues                                                                                                                                                                     											
132219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	36	0																	
132376	13	0	10	0	2	2	0	0	14	7	7	0	0	0	0	0	0	0	0	0	false	0	2	-20	0	0	0	1	3	26	12	UTILITY BILL COLLECTION FEES                                                                                                                                                                     			TELEPHONE AND MESSAGE                                                                                                                                                                            	AUDIT AND EXAMINATION                                                                                                                                                                            	CONSULTING EXPENSE                                                                                                                                                                               									DECREASE ACCURED INT. INVESTMENTS                                                                                                                                                                		
132415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	0	0									Retained earnings ( Minority Interest )                                                                                                                                                          								
132442	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Professional and Examination Fees                                                                                                                                                                													
132451	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	20	0				depreciation expense                                                                                                                                                                             													
132554	0	0	0	201	0	1545	0	0	244	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	379	0	Sold loan orig fees and discount points                                                                                                                                                          			Telephone                                                                                                                                                                                        													
132741	4	0	5	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	11	0	0	0	0	0	0	24	10																	
132778	0	0	17	0	0	20	46	0	12	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	NSF CHARGES                                                                                                                                                                                      	LOAN FEES                                                                                                                                                                                        		CORRESPONDENT BANK CHARGES                                                                                                                                                                       													
132853	22	0	16	6	14	9	6	7	24	21	69	0	0	0	0	0	0	0	0	0	false	0	18	0	0	1	6	8	4	0	26	COLLECTION/EXCHANGE                                                                                                                                                                              	CHECK PROCESSING                                                                                                                                                                                 	OTHER NONINTEREST INCOME                                                                                                                                                                         	TELEPHONE EXPENSE                                                                                                                                                                                	PROPERTY/REAL ESTATE TAXES                                                                                                                                                                       	OTHER NONINTEREST EXPENSES                                                                                                                                                                       											
