"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
441359																														0	0	17785	574	12469		19		7442	0			7078	0	8767	0	0	84140	34	619			0	29171	250	17622	51997	3926	11356	1763	737	3571	7818	10613	26102	5717	6887	2428	2271								0	0		
441434																														0	4203	1239	46	14310		97		1421	0			9083	0	27027	0	5246	111266	1938	0			0	48887	1025	41386	28020	648	4542	973	39064	3443	217	16525	14496	14372	12529	5910	44								620	0		
441630																														0	1304	2244	165	6534		162		468	0			1872	0	7538	0	0	39837	448	0			0	19953	45	5383	26088	5487	7167	4541	2724	34	0	6103	7331	4660	1768	467	0								0	0		
442039																														0	15675	0	2664	38690		915		0	182			27449	3384	0	0	2451	106170	0	0			0	11326	622	1555	39612	2002	478	3001	5623	222	0	42872	6168	20266	20279	4606	0								0	2994		
442057																														0	0	168	0	31		0		831	0			1736	0	171	0	0	3247	0	0			0	310	0	11	1340	2	34	67	14	169	24	614	690	472	247	539	375								0	0		
442244																														0	95	3596	0	199		10		6766	13			4635	44	1291	0	723	25297	0	0			0	7779	133	665	8654	164	1586	4746	967	164	127	5665	3025	5131	2622	588	487								0	26		
442253																														0	15383	243	404	48340		143		1609	26			33406	0	13391	0	77	119520	185	0			583	5483	1221	360	38537	2691	967	953	436	432	0	44935	14855	11600	31736	9805	138								5	0		
442356																														0	2678	283	327	5795		17		0	0			4731	0	3000	0	234	23206	1	0			0	4556	1586	1854	7685	684	822	1557	1007	125	0	7043	3655	3974	2385	1037	0								0	0		
442534																														0	0	0	0	0		0		0	0			606	0	1255	0	0	2126	399	0			0	664	0	606	546	0	620	44	0	0	0	12	63	1553	233	0	0								0	0		
442655																														0	0	182	24	118		67		687	0			1042	0	8924	0	95	11161	3	0			0	25	0	0	4745	2	0	23	0	0	0	1933	2881	5216	739	337	0								0	0		
442749																														0	50	780	14	649		10		3333	716			2092	0	4276	0	0	14323	0	0			0	3031	88	625	6140	28	605	2194	47	13	0	1006	4501	2710	2470	536	0								0	0		
442758																														0	350	4722	0	821		0		6377	0			2818	0	1052	0	0	17788	0	0			0	1503	145	343	12498	65	403	642	318	75	0	6548	5826	2074	804	438	566								0	0		
442776																														0	5660	0	7729	27746	0	0	0	0	0	6458	0	6458	14815	2848	0	0	323169	0	0	0	0	0	245086	12827	639	21462	16842	317	1162	2192	61550	162939	33845	1109	3107	17843	14207	7972	0	0	0	0	0	0	0	0	0	98	
442806																														0	10253	0	226	27810		16		0	0			11518	5046	993	0	8	103507	30	0			0	45875	181	15305	2574	357	11749	2868	1096	14630	14998	16706	10207	6744	17418	2285	3596								1399	212		
443036																														273000	0	0	0	7170	0	6744	6744	0	0	93832	365	94197	54872	0	0	0	518023	0	0	0	0	8097	1473	183	0	275954	0	0	77	38	0	1358	511240	3134	307	576	1206	0	200000	100000	100000	73000	0	0	0	0	80384	0	
443148																														0	51	2657	0	2527		221		4647	48			11428	489	3740	0	318	40639	0	90			0	14220	242	2650	6954	519	1408	1195	475	8193	2430	10021	3358	2480	3184	7344	0								0	9		
443205																														0	17823	0	9809	118417	0	152	152	0	2001	50352	0	50352	8057	16362	0	0	626488	0	0	0	0	0	404621	768	68461	66376	8294	29688	6991	20800	87386	250768	79601	23289	38236	39874	24864	14786	0	0	0	0	0	0	0	0	127	0	
443353																														0	0	6450	0	4365		8		4442	0			1043	0	1635	0	1371	28657	0	0			0	9343	0	0	12435	642	1857	5509	1218	42	0	4570	5366	6109	1090	1848	294								0	0		
443447																														0	0	6321	0	621		101		12599	0			2354	0	1158	0	0	26143	0	0			0	2975	14	0	11870	23	239	891	1247	575	0	4156	7560	5447	5593	212	200								0	0		
443625																														0	1648	4333	1315	2329		0		908	0			1531	473	4385	0	10	28791	0	0			1531	11273	561	11273	3265	1493	9485	251	0	44	0	3677	7177	3929	2402	333	0								25	0		
443634																														0	367	1813	180	1771		19		4379	0			4234	6	4675	0	308	27921	0	0			0	9866	275	0	7173	233	1107	2579	2843	2563	447	5100	1857	3993	5041	1717	74								0	28		
443951																														0	1438	0	0	3089		0		0	0			2447	0	2340	0	0	11856	0	0			127	2188	354	591	3890	453	944	485	287	0	18	2822	3127	1677	1630	393	0								0	0		
444051																														0	650	448	0	4314		79		9021	0			3734	0	7610	0	246	30156	14	0			0	4068	0	2827	16032	35	2837	106	106	899	0	3837	12195	3828	3368	1948	0								0	0		
444172																														0	4811	404	3039	4553		0		0	0			1197	2615	6209	0	0	177317	0	0			115	127461	27028	49247	17966	3002	18820	10307	23908	26033	44796	6418	915	3547	9601	21741	7555								0	0		
444257																														0	1729	0	0	8605		10		0	0			4429	3505	9220	0	258	41792	0	0			0	10681	2951	760	5530	736	1202	3396	2074	2999	274	8798	4439	4768	9918	2871	276								0	404		
444350																														0	8307	146	50	9673		590		41	0			4965	0	5276	0	73	38517	0	906			0	6019	2200	3854	7475	2638	156	854	1861	510	0	16029	1626	3770	9504	1518	0								0	271		
444556																														0	1291	3117	458	1230		0		9230	0			2319	0	1482	0	0	22123	0	348			0	2515	133	0	11869	269	123	947	526	478	172	8251	3226	5599	2212	0	316								0	0		
444677																														0	0	0	139	1183		0		0	0			0	0	89	0	0	17605	0	0			0	16194	0	7532	3890	0	7065	26	32	6417	2654	0	848	17	56	490	0								0	0		
444958																														0	436	938	96	1751		81		3227	0			3143	0	3598	0	340	20473	0	0			0	6708	155	0	11577	740	1674	3749	516	29	0	4251	4993	2433	576	1233	0								0	0		
445339	3035291	185090	323	0	7464845	0	109260	4000	147942	11013938	0	0	0	61460	4510000	5442866	1126110	1595323	656898	281528	281528	0	5213	0	0	1094	0	60880	0	6307	240457	3214	71599	1185511	29743	185090	155347	323		7464845	0	7464845	96384	109260	4000	147942	11013938	0	0				1432025	6101	13281		329025	300413	400551	257497	114443	28611							5213			0	1094			0	60880		
445843	4228427	47155	23324	0	3562561	0	522638	0	11745	8632654	0	35930	0	518098	2078361	5011946	385887	588194	579267	1109195	290231	0	0	14	0	5	0	200855	0	19	232121	43512	269579	2306780	250	47155	46905	23324		3562561	0	3562561	319929	522638	0	11745	8632654	0	35930				592876	463630	365053		42536	46896	126777	179421	82281	111447							0			14	5			0	200855		
445852																														0	38	6216	37	972		283		5162	0			1792	53	1796	0	276	20238	43	0			0	3056	600	0	4267	1	69	265	209	1784	728	3320	2447	2538	3774	4721	425								0	0		
445955																														0	3653	254	0	12830		1863		3087	0			16895	0	58163	0	252	104115	7981	0			0	14309	790	11206	32916	3403	8377	988	224	969	300	44344	10360	15265	24232	2102	260								0	0		
446130																														0	112	182	0	6093		14		567	0			9977	959	5567	0	1433	35625	0	0			0	9943	778	7734	8479	1655	5353	1148	303	1484	0	6755	6225	4258	3908	3051	1374								0	0		
446149																														0	87	1044	0	1990		11		282	0			1058	0	2619	0	0	12771	123	0			0	5564	233	3894	3222	2247	1679	192	167	588	612	3340	1850	883	865	385	0								0	6		
446336																														0	9025	1141	834	96588		1848		726	0			47532	1090	15614	0	98	199786	0	0			6262	23319	1584	3025	95486	5732	2806	8522	4330	1883	46	95337	22662	28115	25095	1524	763								0	387		
446877																														0	2567	0	0	10142		0		0	50			7351	3717	26036	0	738	98998	0	0			0	44172	4221	4405	12213	2886	5254	8291	10814	11418	5081	12731	1240	11124	17411	12099	124								0	54		
447034																														0	266	2398	0	3490		39		1705	0			1073	0	11906	0	976	38052	954	0			0	17153	0	0	22896	1980	7564	435	1097	6025	43	4575	9403	3869	2141	1865	0								0	0		
447070																														0	0	0	0	3489	0	0	0	0	0	0	0	0	890	14	0	0	193679	17	0	0	0	0	188281	1022	6785	3601	315	2374	6739	7406	76109	95337	904	8	1857	329	1102	1215	0	0	0	0	0	0	0	0	0	0	
447100																														0	4137	121	6873	8062		0		0	0			5224	9040	15146	0	0	157234	0	0			0	100290	8095	60481	6309	942	23077	11037	46154	15052	3675	17069	4552	12517	13655	5122	3983								0	246		
447342																														0	207	5321	0	7051		7		841	0			2051	0	2790	0	0	30498	0	0			0	12230	0	3964	388	188	334	260	496	9911	1041	1427	2019	1994	3222	8525	975								0	0		
447351																														0	12259	258	986	21118		29		439	293			7328	0	3693	0	0	53115	5	0			0	6441	569	3180	16708	0	104	564	794	3921	1058	18377	16546	3723	2868	3703	1417								0	0		
447557																														0	90	410	104	1661		0		1006	0			1330	0	690	0	334	8994	0	0			0	3191	118	0	2810	170	285	2686	19	31	0	1742	1024	1927	973	118	3								57	3		
447744																														0	156	1123	480	1057		2826		1205	0			10951	0	4236	0	0	37567	1	0			0	15530	4	1720	11482	2889	1837	6608	3629	567	0	5590	3577	6744	5337	301	0								0	0		
447874																														0	91	0	1185	20084		124		201	0			15796	4299	6688	0	434	95123	531	0			0	43213	3132	40230	8440	1969	8541	31457	251	0	995	17091	6293	23315	2946	2344	397								202	205		
448040																														0	19982	6	511	46240	0	1704	1704	229	0	21473	0	21473	18721	28153	0	1662	233875	0	0	0	0	0	88499	6228	33649	32106	6247	15188	22489	15302	13015	16258	44307	10496	24172	40236	22589	3576	0	0	0	0	0	0	0	467	0	0	
448554																														0	1286	16441	96	11781		261		12947	239			8423	0	10941	0	684	74077	0	0			0	10173	957	9416	17680	1776	2995	4685	298	224	116	40378	8286	9979	4129	745	96								0	87		
449038																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
449122																														141	90168	12016	53208	512571	309	309	0	2054	945	894391	0	894391	132794	682510	0	48535	3257700	0	10876	10876	0	41647	656184	161940	266735	434922	57816	31848	78745	35696	281650	166626	765784	342952	425537	651781	339947	63487	0	0	0	141	0	0	0	3	0	0	
449430																														0	188	241	0	403		185		2456	0			11569	0	4298	0	0	28182	5	0			0	8847	0	0	12598	304	884	1956	2712	2431	412	6930	4480	3228	2871	1624	0								0	0		
449458																														0	6780	8645	420	5822		223		5953	0			17472	0	12329	0	3024	82050	15	0			0	20565	789	10028	16054	1009	7001	2572	5683	4136	164	14792	17395	9005	14151	5553	390								0	43		
449832																														0	2485	4026	715	4640		5813		1488	0			2960	0	11442	0	0	46510	201	0			0	13142	0	2786	13898	632	2154	2259	3977	4120	0	2444	8668	9158	3860	9439	0								0	0		
449841																														0	963	4494	0	178		31		2242	0			5799	56	4517	0	0	31056	0	0			0	12732	0	2660	5656	1025	2462	559	900	4347	3000	3472	4401	2440	2062	4068	1081								44	0		
449850																														0	0	0	0	1804		0		0	1804			1537	0	1235	0	0	5824	1	0			0	1216	33	110	931	57	75	254	194	636	0	1221	429	827	1372	754	0								0	0		
449926																														0	4721	215	0	6229		131		29	0			11709	23	243	0	0	23456	0	0			745	96	60	7	7108	7	0	6	0	82	0	19801	1826	36	115	50	90								0	0		
449953																														0	6517	6862	3990	8944		234		12890	0			12181	588	3888	0	0	61775	0	0			0	5423	252	401	27842	325	726	523	698	2726	425	32498	8711	6018	4789	2184	873								0	6		
450034																														0	733	1737	0	1524		220		396	0			4588	1462	6904	0	343	23525	0	0			1000	5491	99	4057	11441	1262	2156	1624	271	44	0	7682	4142	4318	1529	238	28								0	28		
450632																														0	3116	1299	1299	17015		249		383	0			22461	0	19902	0	0	86600	92	0			1259	20036	630	5036	43815	2345	4631	6345	6234	481	0	18056	18780	17462	12000	299	0								302	0		
450641																														1167	2936	604	3970	46890		97		578	53			36006	7034	24707	0	1322	192810	111	0			0	59364	6277	1506	37379	2649	4654	14843	18490	8802	9925	42391	6792	38610	36338	6964	2183								1969	0		
450650																														0	279	118	0	1057		0		216	0			129	0	1385	0	16	3907	125	0			0	832	0	0	1185	9	83	57	28	655	0	290	803	522	556	503	499								0	0		
450669																														0	154	76	0	3703		0		2011	0			5247	0	984	0	551	17768	0	0			0	5042	0	0	3724	0	12	192	270	2274	2294	2359	1353	948	2129	4769	1168								0	0		
450753																														0	68	4761	178	3394		3		1642	0			2201	0	2592	0	0	27064	23	0			0	12082	166	9826	6285	885	984	2667	7207	339	0	2085	2333	3825	6282	476	0								0	0		
450856																														0	70658	156838	6453	121699	0	10864	10864	31568	0	107549	0	107549	696	239331	0	978	852973	0	0	0	0	0	78106	24993	6851	211646	17932	9604	19205	15985	3825	11498	369499	56045	108465	201737	37445	258	0	0	0	0	0	0	0	2255	985	0	
450959																														0	587	16289	1735	12379		0		11571	0			8676	1230	0	0	25	76790	0	0			0	18126	325	6678	24311	132	234	7864	2203	4090	3603	15332	15425	10983	8607	5372	2623								308	5539		
451068																														0	5974	0	499	71300		73		1467	0			28668	1924	11915	0	3316	154445	0	0			0	21278	6400	20	49586	806	1241	5686	8135	1100	4310	47034	5262	29169	35067	9544	6855								375	1256		
451246																														0	272	652	0	24542		0		515	0			15199	5774	5588	0	334	73785	0	0			1329	18778	1338	1889	11367	461	1593	1563	1009	7745	6407	19092	5167	7560	9313	13178	697								678	115		
451424																														0	2174	752	331	12416		166		268	0			5871	1032	5295	0	1043	42282	0	0			846	11755	823	15	12341	1376	1867	5863	1965	684	0	9758	3750	9768	5019	1786	250								302	54		
451853																														0	144	267	0	33		60		238	0			4211	0	2935	0	370	11074	44	0			0	2766	94	2766	6397	220	1020	895	609	22	0	1542	3615	1731	1457	7	0								0	0		
451965	42463000	1439000	2085000	0	21016000	124000	3233000	0	131000	78264000	0	6353000	0	3320000	18922000	43450000	3856000	5248000	1890000	4111000	1407000	0	518000	0	0	61000	3000	838000	0	554000	4252000	609000	1204000	13471000	305000	1439000	1134000	2085000		21016000	114000	21130000	2257000	3232000	0	131000	78228000	0	6353000				17808000	2862000	1234000		10324000	4004000	1040000	47000	1256000	1044000							518000			0	36000			3000	838000		
452104																														0	2657	157	450	13283		7		525	0			5059	4179	8083	0	0	82084	25	0			0	44410	2784	7032	4796	2191	3174	1123	3260	26978	7599	9775	2129	5722	12996	6226	813								479	36		
452159																														0	8539	1085	0	10591		0		150	0			50965	0	2144	0	0	77900	0	1991			0	1941	466	1264	44354	1428	158	165	0	190	0	58229	5024	3258	8807	641	0								0	28		
452270																														0	39502	5114	5037	147820	0	103	103	4573	0	35889	0	35889	775	7806	0	2035	266834	0	0	0	0	0	15398	2498	0	69938	7198	1586	806	218	3590	1645	131190	15571	27969	25030	48775	2386	0	0	0	0	0	0	0	284	0	0	
452739																														0	7297	3260	3486	18015		0		464	0			3271	228	6108	0	665	54509	0	0			0	11098	602	0	24061	644	1590	3809	1834	2963	0	6332	15495	9467	3721	7694	15								0	15		
452841																														0	1519	2639	235	6564		0		3344	236			10328	308	13142	0	281	83821	0	0			0	43996	1176	22717	13912	982	2567	12858	10412	12637	4334	6140	4491	9048	13025	6580	408								289	0		
452850																														0	14795	2158	1210	41166		188		1871	0			22774	0	19022	0	77	115372	195	0			0	11552	754	0	43450	2903	1647	2700	1520	2035	747	36350	26242	19404	15148	6751	0								0	0		
453026																														0	5909	444	17589	32941		0		91	0			589	555	747	0	174	92991	241	0			0	33523	504	32575	2911	1199	11413	15399	4536	642	130	5546	15240	24207	9461	4791	0								137	29		
453071																														0	47954	0	155887	178680	0	125	125	0	0	20271	0	20271	2797	4988	0	0	491738	3879	0	0	0	0	71478	13022	24235	95245	5365	14407	12828	5601	20034	13187	116228	129811	66835	52028	55548	2445	0	0	0	0	0	0	0	370	45	0	
453147																														23	1567	12222	0	16987		71		945	0			5564	0	2616	0	1203	57138	0	63			0	15137	576	3328	34814	1432	5208	8460	0	0	0	24867	9306	4534	2140	1149	0								164	0		
453352																														0	1	66	0	1553		45		444	0			5141	0	6487	0	105	15309	741	0			0	2198	10	0	4901	225	64	384	232	1061	232	2282	2330	4354	3318	1039	21								0	0		
453446																														0	7327	1683	487	17489		867		751	3			13548	0	6086	0	0	61651	0	0			0	12006	922	5355	22176	3081	2275	3444	3020	118	0	7997	14396	11453	14820	580	0								485	0		
453839																														0	1268	92	1536	2990		2		0	0			1223	1437	1790	0	0	26702	0	0			0	15340	874	9794	3935	1352	4322	4802	772	1531	2561	4286	1756	3191	1866	209	0								99	51		
454340																														0	75	0	0	6057		154		0	0			4395	0	6277	0	0	24581	0	0			0	7623	0	0	11543	809	1605	4437	176	403	0	4261	4868	5523	1895	265	0								0	0		
454434																														0	17979	4279	2563	26630		272		656	0			12978	140	12268	0	524	105864	181	0			10	25933	1823	0	51455	4199	6088	13172	1526	860	88	14414	26894	27292	7039	2225	0								0	0		
454546																														0	33346	674	27	29862		50		181	0			23621	1569	9788	0	144	119640	0	0			0	17283	2593	9997	50044	2905	3074	6928	350	1279	2137	51787	12836	23299	9490	3594	72								334	168		
454658																														0	300	1275	0	6378		245		3473	200			14082	0	15062	0	825	52998	5	187			0	10866	310	7565	32477	1475	6913	847	200	1058	373	20027	4062	6661	7803	3237	0								0	0		
454742																														0	0	2729	0	1233		0		4964	0			1539	0	555	0	319	12799	0	0			0	1460	0	237	9450	35	360	1065	0	0	0	3163	5892	1557	484	243	0								0	0		
455150																														0	345	6773	397	498		0		6678	0			10219	0	10564	0	0	44518	1	151			0	8147	747	5282	11568	937	3448	1309	2034	404	0	7221	13524	6706	7499	1377	0								0	0		
455253																														0	0	0	0	0		0		0	0			0	0	276	0	0	123891	0	0			0	7114	0	1042	222	0	207	97	0	1281	5529	86692	115	29880	90	0	0								116464	37		
455365																														209	0	0	417	0	0	0	0	0	0	12046	0	12046	29375	4371	0	0	6655768	0	0	0	0	0	54209	4924	49275	16892	25144	14075	2386	0	1349	10155	4975172	424	1562490	1797	6030	6030	209	0	209	0	0	0	0	6545904	4313	0	
455459																														0	374	0	0	4662		14		3774	0			4309	0	7498	0	0	23303	0	0			0	2616	0	1116	7158	187	975	117	232	1044	61	7763	6969	3221	2253	74	56								0	56		
455534	10917652	329434	866	0	17197085	835	1280542	0	180892	31642448	0	1705675	0	700093	9954005	15233788	3814805	3765416	2597230	3175316	114037	385	9027	2	0	0	2164	17889	0	9414	1847268	46817	2709386	2559214	84092	329434	245342	866		17197085	835	17197920	741379	1280542	0	180892	31642448	0	1705675				2703446	310142	1035026		26773	228305	574368	152578	720511	973090							9412			2	0			2164	17889		
455552																														53	2257	32137	4336	6998		231		24556	0			9344	823	10870	0	233	119555	0	75			0	27599	43	777	40837	2139	2343	4506	11334	7106	171	20713	26377	16079	18731	9856	193								0	0		
455561																														0	35045	0	0	42129		187		0	0			22016	26244	3149	0	0	159904	0	0			0	22512	7334	22512	51921	220	5653	5273	11190	88	88	129989	1479	3543	1149	1183	0								505	783		
455945																														719	171	2614	134	7947		197		982	0			6810	0	7123	0	649	39323	0	0			5251	11946	31	5269	23316	1396	3695	5967	624	175	0	8424	9801	6269	2472	344	3								0	0		
455972																														0	27739	15257	10610	74268	0	0	0	21182	0	54398	0	54398	7151	9220	0	346	293693	0	0	0	0	0	56012	15721	22934	77531	6609	2846	10488	6485	12859	16622	110715	9777	54157	21317	34877	5062	0	0	0	0	0	0	0	590	1199	22934	
456045																														0	25975	1688	3089	52695		29		3865	0			34227	1733	23057	0	0	186691	0	0			0	35073	4318	0	59256	5311	2283	13489	13394	390	0	25105	26557	46592	44960	6811	1506								0	942		
456054																														0	0	3036	93	1335		268		44499	203			16646	0	4896	0	1953	80048	0	0			0	6028	1294	4259	64261	482	2028	2895	205	234	184	54294	7457	4399	2908	4355	0								0	0		
456157																														0	13612	520	7118	54649		15		0	520			20623	5684	8626	0	690	156254	0	0			61	40833	3263	39494	34680	3609	13283	20171	1002	755	1882	55285	19387	22359	16183	2090	0								510	111		
456250																														0	0	8783	0	2238		15		2214	112			1405	0	3012	0	37	28323	0	0			0	10619	0	0	23273	7464	0	253	552	2185	77	15701	108	420	957	321	0								0	0		
456344																														0	0	1096	0	2603		7		475	0			1236	0	1057	0	338	8269	0	0			0	1444	13	1444	2386	118	99	17	418	478	314	2721	1029	534	1466	1024	51								0	0		
456447																														0	3445	29415	445	6985		52		6753	0			3558	0	21282	0	0	95740	0	0			0	23109	541	8488	26607	3385	9018	6109	2237	390	1970	8211	15168	27504	17979	1829	0								155	0		
456456																														4477	88828	0	60	38922	165	240	75	137	0	90673	0	90673	7760	12160	0	0	249743	149	0	0	0	1559	5662	785	34	135986	119	54	407	4892	0	190	193408	7470	23387	17479	1346	192	4477	0	4477	0	0	0	0	0	188	0	
456474																														0	202561	0	279	199815	207	207	0	0	0	59276	0	59276	3469	6239	0	0	519025	0	0	0	0	0	34853	10283	3671	279803	29378	915	1116	1884	966	594	216666	148803	37185	70534	4624	204	0	0	0	0	0	0	0	1644	399	0	
456670																														0	9158	137	265	18439		924		110	2			14226	4209	8185	0	1772	76452	190	0			0	17237	1817	112	20137	1274	746	4524	5697	1981	2650	14616	3501	15304	12863	6224	5402								0	163		
456755																														0	2092	2529	0	4755		0		10919	50			1107	0	19354	0	0	60713	2	0			0	19179	780	11031	17957	3313	7406	3733	2974	1729	24	16321	3674	9158	10770	1186	17								0	0		
456858																														0	25165	1520	2150	56403		23		9223	0			17716	2110	7721	0	0	165108	0	6952			0	24400	11130	527	39923	1238	1133	2559	5444	12308	1718	44729	18496	13232	41285	22554	66								0	595		
456960																														1027	181204	1705	33594	658616	0	2854	2854	1954	0	240415	0	240415	37990	50187	0	13757	1364500	1851	471	471	0	11584	111038	24107	53469	273497	52953	301	5573	8606	43046	148	708331	41327	104916	254540	139179	4468	0	0	0	1027	0	0	0	0	7432	0	
457060																														0	3457	0	249	11924		54		113	27			6197	0	20068	0	0	63371	26	0			0	19521	1814	12094	12080	3701	7358	2278	3436	2252	317	15051	7823	9586	8797	2196	0								0	0		
457145																														0	9823	18357	5558	20318		88		11884	0			13526	4088	9820	0	179	132732	262	3407			0	31713	4233	26055	30698	4840	6904	9406	6221	3727	558	33359	13205	20891	20531	13066	135								0	0		
457220																														0	7084	11092	793	6123		5		1017	0			1919	1208	2822	0	0	78600	700	0			0	44353	2884	152	8611	68	953	502	1057	11387	29343	6424	2920	2196	3130	9256	10555								0	0		
457426																														0	4798	3255	0	6198		194		4508	0			33259	992	19239	0	987	81098	0	0			0	7139	147	0	50150	2101	1261	1308	2297	172	0	36047	10741	15611	8938	1675	235								238	144		
457547																														0	18175	15061	2485	93134	0	146	146	14597	1205	76954	0	76954	8393	24335	0	136	291245	0	0	0	0	0	27633	7980	2606	67	3264	3829	6295	6335	2435	4637	54792	57356	65464	62737	14667	2474	0	0	0	0	0	0	0	1857	359	0	
457659																														0	491	1191	0	1645		1		3659	0			2063	0	1626	0	61	14720	0	0			0	3914	69	18	7044	132	475	1372	1919	16	0	3880	2557	1818	2457	94	0								0	0		
457752																														0	6305	152	3874	25798		228		30	0			12741	209	2175	0	0	65054	0	0			442	10075	3022	0	15829	978	2247	5486	20	867	477	7817	10960	27211	7535	999	0								401	44		
458049																														0	164	2178	0	2222		4		3121	0			1955	0	4396	0	0	20237	0	0			0	6197	0	0	5153	286	78	971	2372	2490	0	1990	2799	3453	4377	1421	0								0	0		
458142																														0	78	2246	461	785		0		2112	0			3171	0	15081	0	0	35681	0	0			0	11191	445	360	11174	1051	2103	5486	2353	153	10	2347	5673	9957	5256	1130	1								0	111		
458263																														0	29452	3540	3527	92969	0	72	72	15837	190	30559	0	30559	8146	7168	0	715	214484	533	4373	4373	0	0	15817	1740	1105	50968	1698	1787	2112	4203	5749	253	70178	10089	28071	58955	25938	3752	0	0	0	0	0	0	0	802	300	0	
458357																														0	2095	1822	0	16062		6		2183	0			9950	847	5508	0	0	58919	0	0			1190	19488	958	6787	16062	2159	4431	8224	469	2318	1887	11029	5705	14141	6679	1743	134								0	0		
458544																														0	2100	4215	316	10664		293		3340	0			7298	100	7995	0	148	53204	4	0			0	15605	989	1501	19571	1733	2898	8205	1867	132	770	6384	8722	13223	5913	2010	1182								145	0		
458553																														0	444	4248	0	378		1304		7078	0			2211	0	2142	0	175	20284	0	65			0	2239	0	1801	10095	83	110	128	105	1010	753	3459	9347	2339	1175	1263	461								0	0		
458665																														0	0	1129	0	165		82		2253	0			2200	0	2765	0	628	9772	4	0			0	554	0	0	4216	0	2	17	194	266	75	3757	1264	1459	2510	232	0								0	0		
458946																														0	1018	4797	427	2466		1342		3811	0			6060	3	1820	0	1133	29828	0	0			0	6422	433	0	13955	479	1794	3860	37	216	0	5539	6143	8694	1704	1130	0								0	96		
459046																														0	8253	1224	1514	53478		10		339	0			22305	193	13490	0	928	137911	0	0			0	34491	1662	10805	58695	6976	11881	10616	4408	219	49	19223	29806	35431	11384	6889	251								0	24		
459130																														0	1582	1184	0	14477		77		4198	0			6287	0	26985	0	0	69726	0	0			0	10430	4473	909	11702	1620	726	2604	4827	536	0	13730	8473	17373	13891	4073	51								0	33		
459354																														0	839	30261	0	9106		123		7526	0			6870	326	6089	0	123	80380	107	141			0	18268	372	17401	14852	715	631	16352	135	285	68	48744	6598	4726	1093	74	0								443	0		
459372																														0	132	0	370	6638		0		0	0			1127	518	552	0	0	84871	41	0			0	68024	7551	4762	2302	2260	4186	3875	4902	46976	5825	4562	1284	3874	2445	3941	459								0	0		
459448																														0	291	2813	91	1819		22		1700	0			616	0	2586	0	632	18952	0	0			0	8249	101	3162	9636	958	2205	4343	743	0	0	1837	4636	2296	1436	418	25								32	0		
459644																														0	1231	4810	1405	4030		1218		4221	116			11717	19	6418	0	19	46435	10	13			0	10757	453	0	7913	248	511	2335	6997	174	492	9146	9501	5570	9290	2065	116								127	7		
459671																														0	34	0	260	4408	6	6	0	0	0	508	0	508	5958	1406	0	0	209636	0	0	0	0	0	184089	12937	95429	738	3155	7246	8075	16845	110395	38255	1525	2063	3024	6909	11287	739	0	0	0	0	0	0	0	0	30	0	
460033																														0	22729	28467	987	78102	203	4267	4064	4206	0	21483	0	21483	4965	22716	0	0	236057	90	0	0	0	444	41023	7202	5867	95689	9886	8177	16194	5111	961	220	96777	31513	31396	24704	10157	5	0	0	0	0	0	0	0	0	0	0	
460248																														0	34346	11389	13478	97162		46		2605	0			12817	367	3044	0	0	199094	354	0			0	21886	2267	3716	75834	3526	3899	2563	6359	4839	475	104581	10875	20802	27475	11815	426								0	41		
460332																														0	5104	12460	6167	32935		19		86	0			1364	743	15251	0	0	132539	0	0			0	52715	5660	51701	8822	10144	31436	10554	153	427	0	51916	12750	11070	3432	35	0								0	35		
460341																														0	923	16592	4	6549		0		17831	103			23378	48	11833	0	0	101753	38	0			0	23324	1309	0	56336	1625	6396	14799	196	70	43	14989	33326	27159	2200	214	7								0	0		
460350																														0	0	1229	0	653		3		1887	0			889	0	1052	0	0	8528	0	36			0	2774	5	421	3925	157	371	819	859	568	0	855	2628	1222	493	556	0								0	0		
460556																														0	0	367	0	161		0		5876	0			599	0	649	0	0	7652	0	0			0	0	0	0	3347	0	0	0	0	0	0	2299	4274	544	316	128	76								0	0		
460770																														0	18154	0	6378	21538		0		0	0			0	0	185	0	0	56346	222	0			0	9690	623	2273	11443	1992	3182	3956	485	0	0	4256	12199	25488	4595	0	0								0	0		
