"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
696645																																																																																																																																																																																											1451	0	0	11642	2000	58906	0	521	0	5329	57792	0	0	0	0	6007	0	0	0	0	0	0	521	521	626	6479	21599	2121	30725	0	0	0.0949	0.1403	0.1281	0	0	0	5486	521	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697035																																																																																																																																																																																											2188	0	0	0	21901	58696	0	413	0	6881	58277	0	0	0	0	7252	0	0	0	0	0	0	413	413	0	0	0	1352	59045	0	0	0.1174	0.1228	0.1158	0	0	0	6839	413	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697147																																																																																																																																																																																											7565	0	0	0	48116	231302	0	1408	0	22140	227711	37	0	0	10655	23653	0	0	0	0	0	0	1408	1408	2571	65447	91423	15230	73486	0	0	0.0977	0.1788	0.1681	0	0	0	22245	1408	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697156																																																																																																																																																																																											3943	0	0	0	11970	106594	0	799	0	10928	106411	0	0	0	0	11720	0	0	0	2144	0	0	799	799	853	18310	6453	6499	81770	5	0	0.1026	0.1288	0.12	0	0	0	10921	799	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697231																																																																																																																																																																																											42770	0	0	787	109920	389373	0	4030	0	46848	398071	0	0	0	0	49953	0	0	747	31632	0	0	3538	3538	7006	147731	57947	26167	180286	1796	0	0.1166	0.1768	0.1643	0	0	0	46415	3538	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697455																																																																																																																																																																																											3867	0	0	0	11559	102239	0	786	0	7824	95531	1540	0	0	0	8669	0	0	0	0	0	0	786	786	1112	19004	27956	1469	55012	0	0	0.0825	0.1186	0.1078	0	0	0	7883	786	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697633	667856	0	0	0	6976852	42109902	0	331814	0	9189766	41949501	95939	0	0	123571	3527520	1088429	0	67386	4944544	2862	980030	341446	1321476	394227	7687975	2756406	1537522	24221891	20985	0	0.063105	0.115408	0.072174	0	0	0	2206044	1321476	15716	105080	4208029	2873202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169218	0	0	30565551	34958400	123052	0	0	0	0	25624854	0	0	0	965828	965828	0	190550	0	775278	0	25957	6971071	71	-19959	0	0	0	19959	178837	489019	0	0	0	0	0	0	24386	169000	6554760	61261	167445	0	0	0	20985	0	0	0	439647	2673078	22512129	77410	0	40284	1082	4795	8982659	7279421	46390	119326	0	7049403	33693	0	4750	0	28943	19188	0	46	0	19142	0	0	0	0	0	0	0	0	0	123052	0	123052	0	0	21870	21870	0	21870	0	0	0	0	0	0	0	0	2472272	0	0	0	2472272	0	68119	101099	394227	8096362	2857505	27517526	0	1619272	1428753	27517526	30565551	0	44939	44939	2226074	0	0	0	0	0	0	0	0	0	667856					42109902																																																	
697754																																																																																																																																																																																											96072	0	0	31729	185059	965848	0	10493	0	86571	925602	0	0	0	0	94424	0	0	0	37733	0	0	8885	8885	27521	311923	46120	35747	589745	0	0	0.092417	0.133147	0.120618	0	0	0	85539	8885	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697763																																																																																																																																																																																											220814	0	0	1081010	566154	4612978	59	52938	0	430215	4585281	356	0	0	0	328725	0	0	2971	174114	-367	0	37334	43393	128532	1478109	697657	131298	2224197	0	0	0.064203	0.110777	0.096154	0	0	0	285332	43393	-1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697857																																																																																																																																																																																											2273	0	0	0	6944	63031	0	409	0	7238	62673	184	0	0	0	7656	0	0	0	314	0	0	409	409	1081	12179	21112	3956	29078	0	0	0.1156	0.1811	0.1715	0	0	0	7247	409	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697950																																																																																																																																																																																											11959	0	0	0	5788	42962	0	312	0	4265	43127	0	0	0	0	4572	0	0	219	0	0	0	312	312	677	8767	8606	2080	25220	0	0	0.098778	0.14567	0.135729	0	0	0	4260	312	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
697978																																																																																																																																																																																											27619	0	0	85961	13726	596280	36	4293	0	51665	590444	0	0	0	0	56086	0	0	9361	0	0	0	4293	4329	5869	104328	108231	23098	382337	0	0	0.087659	0.121398	0.112028	0	0	0	51757	4329	-103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698144																																																																																																																																																																																											5939	0	0	1480	99621	369901	0	4230	0	38854	369009	46	0	0	0	42649	0	0	867	22464	0	0	3333	3333	2980	95652	93142	23393	183081	100	0	0.1066	0.1605	0.148	0	0	0	39316	3333	-572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698229																																																																																																																																																																																											3965	0	0	0	26357	137887	0	835	0	37146	141831	0	0	0	0	13006	0	0	519	2868	0	0	835	835	2520	25434	10132	1133	75696	0	0	0.1043	0.1486	0.139	0	0	0	12171	835	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698322																																																																																																																																																																																											8206	0	0	7141	37964	327454	106	2328	0	28185	316642	0	0	0	0	30619	0	0	3364	24882	0	0	2328	2434	3282	52398	44183	18259	230025	0	0	0.089012	0.110477	0.101695	0	0	0	28185	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698546																																																																																																																																																																																											3447	0	0	0	24888	82478	0	407	9	7070	81032	0	0	0	0	6683	0	0	75	0	0	0	407	407	1659	21181	21091	4568	39170	1186	0	0.0784	0.1238	0.1163	0	0	0	6276	407	-147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698649																																																																																																																																																																																											5033	0	0	3025	19082	201997	0	2329	0	14323	199859	0	0	0	0	16463	0	0	0	2733	0	0	1971	1971	1533	32196	44027	10533	126741	0	0	0.072522	0.104625	0.092099	0	0	0	14492	1971	-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
698957																																																																																																																																																																																											1652	0	0	0	13281	205268	0	1995	0	45842	211493	0	0	0	0	20593	0	0	0	0	0	0	1938	1938	3161	14962	20128	4966	141829	0	0	0.1012	0.1329	0.1204	0	0	0	18655	1938	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699105																																																																																																																																																																																											12332	0	0	0	97766	400926	34	1575	0	33402	382499	0	0	0	0	34139	0	0	0	0	0	0	1666	1700	41413	84415	98308	15861	177163	0	0	0.084954	0.140374	0.133384	0	0	0	32439	1700	307	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	
699132																																																																																																																																																																																											2406	0	0	9	22773	62985	0	370	0	6270	62681	0	0	0	0	6994	0	0	0	0	0	0	370	370	6455	14518	16704	3476	26016	0	0	0.1057	0.1876	0.1777	0	0	0	6624	370	-354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699253																																																																																																																																																																																											2359	0	0	161	6150	67696	0	660	0	6042	66363	0	0	0	0	6690	0	0	0	551	0	0	660	660	338	11488	3134	3813	53376	0	0	0.0909	0.1157	0.1043	0	0	0	6030	660	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699534																																																																																																																																																																																											10190	0	0	98236	31353	283310	0	2412	0	26343	284757	0	0	0	0	27317	0	0	0	0	-479	0	1906	1906	7717	129354	41072	15603	106058	0	0	0.0897	0.1797	0.1672	0	0	0	25411	1906	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
699552																																																																																																																																																																																											3282	0	0	0	20922	195691	0	1949	0	18821	265446	0	0	0	0	20420	0	0	0	0	0	0	1949	1949	2738	26672	9004	7637	158895	0	0	0.0697	0.1202	0.1088	0	0	0	18471	1949	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700140																																																																																																																																																																																											2279	0	0	0	4117	33218	0	485	0	7272	32782	0	0	0	0	7575	0	0	0	0	0	0	308	308	0	8298	4879	1015	20518	0	0	0.2217	0.3099	0.2973	0	0	0	7267	308	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700252																																																																																																																																																																																											4079	0	0	0	33809	77831	0	378	0	6936	77343	0	0	0	0	7473	0	0	2	567	0	0	378	378	9444	28275	6297	4659	34350	0	0	0.0917	0.1718	0.1631	0	0	0	7095	378	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700337																																																																																																																																																																																											12275	0	0	0	74537	232574	0	672	0	19605	224451	0	0	0	0	16814	0	0	83	7489	0	0	672	672	1427	87661	40925	13174	99936	0	0	0.0731	0.118	0.1133	0	0	0	16142	672	-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700430																																																																																																																																																																																											8206	0	0	0	22205	134643	0	1366	0	10244	131115	0	0	0	0	11469	0	0	0	0	0	0	1269	1269	2837	22207	27868	10105	83054	0	0	0.077794	0.113051	0.100542	0	0	0	10200	1269	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700458																																																																																																																																																																																											2312	0	0	6614	11000	35119	0	367	0	3617	35126	0	0	0	0	3877	0	0	0	0	0	0	237	237	970	18594	1567	661	14391	0	0	0.103627	0.206169	0.193566	0	0	0	3640	237	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700672																																																																																																																																																																																											6884	0	0	0	84028	420678	0	2739	0	42018	419017	0	0	0	0	43065	0	0	382	0	0	0	2872	2872	6818	81747	132378	40628	202723	595	1787	0.096463	0.148297	0.138407	0	0	0	40193	2872	-533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
700739																																																																																																																																																																																											6789	0	0	4496	17413	119025	0	1312	0	10979	120732	0	0	0	0	11895	0	0	1652	0	0	0	964	964	6240	24322	36579	4602	53147	0	0	0.0906	0.1549	0.1423	0	0	0	10931	964	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701062																																																																																																																																																																																											90600	0	0	47465	800431	5637101	0	72517	0	838592	5583485	5842	0	0	0	610895	38065	147	3243	736167	-5422	0	58258	58258	48327	1024689	680217	224617	3643744	31388	0	0.104824	0.131532	0.118988	0	0	0	552637	58258	-6451	184	0	0	0	0	0	0	0	0	0	0	0	0	0	
701222																																																																																																																																																																																											7970	0	0	0	49478	391277	0	2957	0	34132	382209	383	0	0	0	37035	0	0	0	9237	0	0	2957	2957	5454	32548	146444	11567	209421	0	0	0.0892	0.126	0.116	0	0	0	34078	2957	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701259																																																																																																																																																																																											9718	0	0	0	56817	289164	0	3408	0	23122	283588	0	0	0	0	25727	0	0	0	12188	0	0	2645	2645	2984	72647	46928	15710	169971	1208	0	0.0814	0.1148	0.103	0	0	0	23082	2645	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701736																																																																																																																																																																																											14283	0	0	0	147940	943549	0	9909	0	72083	905183	0	0	0	0	82991	0	0	5001	11400	0	0	9909	9909	8609	120047	89761	45772	735780	5818	0	0.0808	0.1013	0.0892	0	0	0	73082	9909	-1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701745																																																																																																																																																																																											266	0	0	425	0	15559	0	183	0	3575	15602	0	0	0	0	3751	0	0	0	0	0	0	176	176	0	1817	347	1077	13578	0	0	0.2291	0.2659	0.2534	0	0	0	3575	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701839																																																																																																																																																																																											5807	0	0	0	53622	317951	0	1349	0	32859	316028	0	0	0	0	25858	0	0	0	0	0	0	1349	1349	2808	49414	74656	13868	184074	0	0	0.0799	0.1111	0.1053	0	0	0	24509	1349	-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701857																																																																																																																																																																																											968	0	0	70	2703	22914	0	218	0	3124	23778	0	0	0	0	3319	0	0	0	452	0	0	203	203	476	6729	2540	1275	13379	0	0	0.131	0.2041	0.1916	0	0	0	3116	203	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
701950																																																																																																																																																																																											2657	0	0	0	29894	162273	0	1147	0	13012	159778	661	0	0	499	13865	0	0	0	0	0	0	1147	1147	1191	30346	30833	12951	100756	0	0	0.0796	0.1133	0.1039	0	0	0	12718	1147	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702050																																																																																																																																																																																											479	0	0	0	603	7719	0	71	0	895	7447	0	0	0	0	979	0	0	0	0	0	0	71	71	271	1327	1531	1426	4661	0	0	0.1219	0.172	0.1595	0	0	0	908	71	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702117																																																																																																																																																																																											147076	0	0	143447	1134241	5131276	0	54808	0	445739	5102743	20991	0	0	0	385615	8805	0	7448	250140	0	0	45182	45182	146999	1306649	832688	196701	2796979	4119	0	0.068175	0.106613	0.094121	0	0	0	340433	45182	-3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702359																																																																																																																																																																																											4367	0	0	0	12619	68759	0	614	0	5539	70095	0	0	0	0	7071	0	0	345	225	0	1014	574	1588	2242	19007	12447	3251	35621	0	0	0.0783	0.1541	0.1195	0	0	0	5483	1588	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702612																																																																																																																																																																																											15037	0	0	92	173914	711811	0	6900	0	63066	712554	0	0	0	0	54125	0	0	9662	60110	0	0	6400	6400	19353	168849	153802	27044	361521	0	0	0.068479	0.105824	0.093311	0	0	0	47725	6400	-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702751																																																																																																																																																																																											4324	0	0	13857	19687	101888	0	547	0	10027	103566	0	0	0	0	10606	0	0	125	2810	0	0	547	547	6982	31858	14878	7709	48766	0	0	0.0971	0.1656	0.157	0	0	0	10059	547	-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702836																																																																																																																																																																																											6154	0	0	4251	11279	86391	0	503	0	9668	86967	117	0	0	0	10212	0	0	0	0	0	0	503	503	0	16887	15121	5698	54952	0	0	0.11164	0.154932	0.1473	0	0	0	9709	503	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702911																																																																																																																																																																																											12703	0	0	2934	60898	291254	2	2167	0	28440	286908	0	0	0	0	30748	0	0	135	701	0	0	2167	2169	14786	75579	71842	6320	131426	0	0	0.0996	0.1639	0.1523	0	0	0	28579	2169	-139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
702966																																																																																																																																																																																											5883	0	0	1824	0	19990	0	163	0	2510	19645	314	0	0	0	2671	0	0	0	0	0	0	161	161	0	7182	3126	735	9845	0	0	0.1278	0.207	0.1945	0	0	0	2510	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703039																																																																																																																																																																																											1330	0	0	0	12146	43802	0	479	0	4772	44680	0	0	0	0	5070	0	0	0	581	0	0	335	335	674	20068	1917	1540	21566	0	0	0.105976	0.189994	0.177441	0	0	0	4735	335	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703141																																																																																																																																																																																											13296	0	0	0	88263	670424	0	2212	0	132808	696685	1890	0	0	0	63626	0	0	0	4624	0	0	2212	2212	20725	298745	133444	18180	148250	0	0	0.0982	0.2294	0.2214	0	0	0	61414	2212	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703310																																																																																																																																																																																											4485	0	0	18141	33956	244941	0	1261	0	20121	247675	0	0	0	0	21504	0	0	282	15427	0	0	1261	1261	14674	65718	59094	6004	106916	692	0	0.0817	0.1367	0.1287	0	0	0	20243	1261	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703552																																																																																																																																																																																											16835	0	0	0	0	76236	0	440	0	9580	63037	255	0	0	0	8132	0	0	0	0	0	0	440	440	393	18441	6279	1547	49675	0	0	0.125791	0.143792	0.136012	0	0	0	7692	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
703767																																																																																																																																																																																											16697	0	0	0	85225	477048	0	3830	0	51405	475775	0	0	0	0	45270	0	0	1018	23442	0	0	3830	3830	4697	112993	21839	17166	331303	0	0	0.08894	0.120063	0.109905	0	0	0	41440	3830	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704326																																																																																																																																																																																											5487	0	0	20483	0	52511	0	500	0	3434	52559	0	0	0	0	3776	0	0	0	0	0	0	342	342	1482	27954	3729	1493	19846	0	0	0.065336	0.13911	0.12651	0	0	0	3434	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704447																																																																																																																																																																																											7758	0	0	18046	5595	76313	0	638	0	7984	77898	0	0	0	0	8533	0	0	0	2846	0	0	530	530	3998	35441	6642	1948	30688	0	0	0.102737	0.201673	0.189147	0	0	0	8003	530	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704559																																																																																																																																																																																											9283	0	0	8528	39824	436459	0	5494	0	59747	434169	60	0	1997	0	38484	4	0	1728	21207	0	0	4403	4403	6137	59225	45946	19576	305010	665	0	0.083439	0.109605	0.097065	0	0	0	34081	4403	-50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
704737																																																																																																																																																																																											31111	0	0	0	27239	525612	0	5073	0	45824	505922	0	0	0	0	46872	0	0	0	64000	0	0	5073	5073	3790	69576	95775	12347	357672	0	0	0.0833	0.1036	0.0924	0	0	0	41799	5073	-254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
704755																																																																																																																																																																																											1504	0	0	249	7525	44362	0	289	0	9141	43023	0	0	0	0	4751	0	0	0	0	0	0	289	289	985	6980	16368	2974	15638	0	0	0.1164	0.1884	0.1769	0	0	0	4462	289	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705444																																																																																																																																																																																											6346	0	0	0	38828	134565	0	884	0	19032	138331	0	0	0	0	20412	0	0	0	0	0	0	884	884	1525	43690	18722	8439	72008	0	0	0.1412	0.2254	0.2156	0	0	0	19528	884	-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705453																																																																																																																																																																																											2042	0	0	7260	0	14729	0	378	0	2802	15621	0	0	0	0	2889	0	0	0	0	0	0	87	87	2655	6580	489	311	5383	0	0	0.1794	0.4339	0.4208	0	0	0	2802	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705556																																																																																																																																																																																											4444	0	0	0	53991	167389	0	1534	0	18008	166100	0	0	0	0	19279	0	0	0	6431	0	0	1421	1421	678	53380	31675	4757	83220	0	0	0.1078	0.1698	0.1573	0	0	0	17858	1421	-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705565																																																																																																																																																																																											5948	0	0	0	21447	63775	0	329	0	5496	62580	0	0	0	0	5724	0	0	158	102	0	0	329	329	1621	33317	4131	3228	24935	0	0	0.0862	0.167	0.1574	0	0	0	5395	329	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
705958																																																																																																																																																																																											2232	0	0	0	39731	120344	0	1020	0	14319	118248	471	0	0	0	15310	0	0	0	0	0	0	972	972	6770	36175	16094	4834	62344	0	0	0.121254	0.197111	0.184597	0	0	0	14338	972	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706030																																																																																																																																																																																											1704	0	0	0	7148	26614	0	159	0	2970	26806	0	0	0	0	3125	0	0	0	1411	0	0	159	159	278	8996	4417	395	13077	0	0	0.1106	0.1757	0.1667	0	0	0	2966	159	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706058																																																																																																																																																																																											1330	0	0	0	2382	57197	0	352	0	7527	57788	172	0	0	0	7918	0	0	0	0	0	0	396	396	455	3190	12153	954	41746	0	0	0.1302	0.1633	0.1551	0	0	0	7522	396	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706151																																																																																																																																																																																											8393	0	0	18794	13376	131421	0	413	0	10144	141833	0	0	0	0	10606	0	0	0	0	0	0	413	413	8172	74624	5659	4969	43452	0	0	0.0719	0.1719	0.1652	0	0	0	10193	413	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706236																																																																																																																																																																																											5389	0	0	0	26870	108540	0	891	0	14757	105831	0	0	0	0	15790	0	0	164	0	0	0	853	853	6178	20848	37327	5194	45351	0	0	0.1411	0.2314	0.2189	0	0	0	14937	853	-180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706254																																																																																																																																																																																											4860	0	0	0	19546	124932	0	968	0	12689	124174	0	0	0	0	13334	0	0	135	0	0	0	968	968	5150	27886	29520	5174	63241	0	0	0.100114	0.158493	0.146987	0	0	0	12366	968	-332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706450																																																																																																																																																																																											1168	0	0	0	1987	44260	0	511	0	3117	43898	0	0	0	0	3519	0	0	95	1543	0	0	402	402	0	3506	18744	2248	22512	0	0	0.071	0.1057	0.0936	0	0	0	3117	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
706656																																																																																																																																																																																											5897	0	0	8242	13523	76422	0	486	0	8647	75519	0	0	0	0	8933	0	0	0	1200	0	0	486	486	1438	27874	13966	3207	33434	437	208	0.1122	0.1913	0.1809	0	0	0	8447	486	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
707354																																																																																																																																																																																											15416	0	0	0	84441	728230	0	6460	0	59692	717478	0	0	0	0	59993	0	0	0	16719	0	0	6460	6460	15182	91607	213589	39861	408137	401	0	0.0753	0.1103	0.0984	0	0	0	53533	6460	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708052																																																																																																																																																																																											2199	0	0	6690	29260	87323	0	653	0	9713	86463	0	0	0	0	9932	0	0	0	0	0	0	597	597	3602	33196	20438	2896	30660	0	0	0.1084	0.2081	0.1956	0	0	0	9335	597	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708137																																																																																																																																																																																											7444	0	0	0	28176	308114	0	3459	0	23980	298599	0	0	0	0	27220	0	0	617	7927	0	0	3283	3283	5605	42716	30037	9837	233149	0	0	0.080164	0.10369	0.091184	0	0	0	23937	3283	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708164																																																																																																																																																																																											5803	0	0	0	30718	103692	0	580	0	9715	103264	0	0	0	0	10072	0	0	0	4778	0	0	580	580	1124	37656	12617	2663	52652	0	0	0.0919	0.1456	0.1372	0	0	0	9492	580	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708333																																																																																																																																																																																											2510	0	0	7032	57698	119253	0	372	0	20261	114722	0	0	0	0	20557	0	0	0	0	0	0	372	372	12	76314	12232	2016	30940	0	0	0.175947	0.389529	0.38248	0	0	0	20185	372	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708379																																																																																																																																																																																											13139	0	0	1168	10317	144052	0	1003	0	13598	142552	96	0	0	0	14509	0	0	0	0	0	0	1003	1003	1729	23721	34687	7608	84940	0	0	0.0948	0.1355	0.1262	0	0	0	13506	1003	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708454																																																																																																																																																																																											4026	0	0	0	54362	245824	0	1996	0	17844	243153	0	0	0	0	20037	0	0	1439	0	0	0	2125	2125	2992	80116	23801	8027	141016	0	0	0.0737	0.118	0.1055	0	0	0	17912	2125	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
708753																																																																																																																																																																																											1475	0	0	0	3073	28222	0	326	0	3769	28642	0	0	0	0	4000	0	0	0	0	0	0	241	241	1180	5075	8000	1373	14281	0	0	0.1312	0.2082	0.1957	0	0	0	3759	241	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709031																																																																																																																																																																																											5943	0	0	0	42127	270099	0	3605	0	21382	272138	0	0	0	0	24352	0	0	917	15162	0	0	2788	2788	5840	47892	29445	8573	190709	0	0	0.0792	0.1096	0.097	0	0	0	21564	2788	-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709143																																																																																																																																																																																											4313	0	0	0	114334	326416	0	1930	0	34566	320848	0	0	0	0	23274	0	0	468	25394	0	0	1930	1930	5694	122042	12759	19305	175269	562	0	0.0695	0.1063	0.0975	0	0	0	21344	1930	-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709358																																																																																																																																																																																											5896	0	0	12494	57509	217272	0	1901	0	14372	222698	0	0	0	0	15059	0	0	63	0	0	0	1834	1834	2169	83633	6829	8431	126471	0	1070	0.059681	0.10268	0.090175	0	0	0	13225	1834	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709451																																																																																																																																																																																											1885	0	0	121	11809	93238	0	816	0	9949	91990	0	0	0	0	10637	0	0	0	3159	0	0	748	748	2101	9335	52440	2560	30136	0	0	0.1075	0.178	0.1655	0	0	0	9889	748	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
709554																																																																																																																																																																																											15677	0	0	5729	31660	136406	0	750	0	13511	120207	0	0	0	0	14439	0	0	379	0	0	0	751	751	1417	43805	4471	3911	87640	0	0	0.11387	0.146014	0.138419	0	0	0	13688	751	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
