"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
360843	0	0	16	0	13	5	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	0	0	129	13	0	0	OTHER FEE INCOME			OTHER INSURANCE												
360955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	12	0	0																
361055	702	0	0	0	0	1226	1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2684	0	0	0	Merchant Income	Interchange Fee Income														
361167	1233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
361279	74	0	11	1	5	106	8	3	32	23	14	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	3	25	167	23	0	0	Income On Mortgage Loans Originated	Check Cashing Fees	Other	Audit	Telephone	Gas & Other Auto Expense										
361354	0	0	63	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	31	0	0				consulting fees												
361439	91	0	117	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	102	181	0	0	0	Commissions on Fixed Rate Mortgages															
361457	94	0	0	123	0	267	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	other fee income			fica taxes												
361541	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Outside Service Fees												
361653	0	0	0	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	352	0	0	0				Factoring Expenses												
362007	6484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3894	0	true	0	-714	0	4809	0	0	7889	0	0	0												Westbank allowance		Write-down of available for securities to recognize a $22.6 million other-than-temporary impairment resulting from a restructuring of a part of the Bank's investment securities portfolio as of June 30, 2007. The restructuring was primarily related to all of the Bank's available for sale fixed rate mortgage-backed securities which were sold July 2007. A $5.7 million loss was recognized at the completion of the sale and represented the change in market value on these securities from June 30, 2007 until the date sold.	Fin48 adoption	
362043	7	0	4	0	2	24	5	0	3	7	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	3	0	14	5	0	0	DATA PROCESSING FEE	VAN LEASE		ACCOUNTANT FEES	IOWA DIVISION OF BANKING ASSESSMENTS											
362052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	53	115	0	0	0																
362155	50	0	78	12	8	13	0	0	35	47	0	0	0	0	0	0	0	0	0	0	0	false	56	0	4	0	10	0	65	73	0	0	RENTAL/OIL & GAS			OCC ASSESSMENT	INTERNAL AUDIT/DIRECTORS' EXAM											
362717	0	0	0	0	0	0	0	0	389	366	352	0	0	0	0	0	0	0	0	0	0	false	0	0	0	256	0	0	0	0	0	0				Postage, Stationery & Supplies	Other Taxes	Professional & Examination Expenses										
362753	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				loan collection & insuring												
362856	30	0	45	6	3	0	0	0	23	32	39	0	0	0	0	0	0	0	0	0	0	false	19	0	6	19	6	11	0	19	0	0				ATM Expenses	Bank Charges	Accounting and Audit										
362940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	38	0	0	0	0	0	0																
363264	42	0	20	66	3	0	8	0	0	40	43	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	2	17	34	39	0	0		misc income			accounting	all other										
363415	31783	0	0	0	0	98473	28419	0	31944	23287	0	0	0	0	0	0	0	-6491	0	-423	0	false	0	-4587	0	0	0	0	0	0	0	0	Debit Card Interchange Revenue	ATM Revenue		ATM Interchange Expense	Travel & Entertainment Expense					Reimburement of expense related to employee stock option award		Transfer to allowance for unfunded commitments			FIN 48 adjustment	
363442	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	28	7	0	0																
363648	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
363657	243	15	36	0	29	0	0	0	113	98	85	0	0	0	0	0	0	0	0	0	0	false	121	0	39	108	48	37	227	154	0	0				Collection Expense	Comp of Curr Expense	Donations										
363956	0	0	0	0	0	18683	18502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Annual membership fees	Interchange fees														
364056	8	0	13	1	3	0	0	0	19	13	24	0	0	0	0	0	0	0	0	0	0	false	9	0	3	0	3	5	55	24	0	0				Blanket bond, D&O, liability insurance	Telephone	Bank account service charges										
364131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
364337	34	0	0	0	0	0	0	0	39	61	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	154	0	0	0				Inter-Company Loan Servicing Expense	Inter-Company Operations Expense											
364430	0	0	0	0	0	133	0	0	60	100	66	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	75	124	53	0	0	IPI LEASE			SERVICES EXTERNAL AUDITORS	COMPUTER EXPENSE	SERVICES CONSULTANT FEES										
364449	1047	0	0	0	0	894	0	0	858	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	959	0	0	0	0	0	0	ATM / debit card interchange income			3rd party processing & software maint.												
364850	25	0	0	0	0	0	0	0	37	49	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0				Bank Exams/Audit Fee	Computer Software & Support											
364971	19	0	19	0	0	0	0	0	26	18	14	0	0	0	0	0	0	0	0	0	0	false	0	11	0	25	0	0	59	0	0	0				ATM PROCESSING	AUDIT FEE	INSURANCE									AUDITOR ADJUSTMENT FOR INCOME TAXES	
365325	0	0	0	0	0	0	0	0	3707	0	0	0	0	0	0	0	0	0	0	7283	148	false	0	0	0	2235	0	0	2046	0	0	0				Management Fees								Loan Loss reserve acquired through Rockingham/Marathon Merger	Reclass between allow. for loan & lease losses & allow. for lending related commitments			
365455	45	0	45	44	20	0	0	0	224	0	0	0	0	0	0	0	0	0	0	1040	0	false	69	0	14	0	11	46	179	122	0	0				Network IT Exp								ALLL acquired through acquisition of TX Premier Bank				
365651	272	0	0	207	0	886	288	0	278	188	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1078	155	0	0	Debit card fees	Exchange fees		Debit card processing	Loan processing											
365745	0	0	0	62	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	47	0	0	79	0	0	0				Mortgage Refinance Expenses												
365848	77	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0				Telephone												
365875	8	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	3	0	0	0				1												
365950	0	0	0	0	62	26	0	0	74	68	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	191	45	0	0	MORTGAGE COMPANY COMMISSIONS			AUDIT/ACCTG FEES	MISCELLANEOUS EXPENSE											
366078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	237	0	0	505	0	0	0																
366238	503	0	0	0	0	417	460	0	294	0	0	0	0	0	0	0	0	17150	0	1082	0	false	0	0	0	386	0	0	0	345	0	0	loan fees re-secondary mortgage	gain/loss sale fixed assets		debit card expense						capital surplus from Georgia Central Bank conversion		allowance from Georgia Central Bank acquisition				
366247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	0	0	0																
366359	12	0	18	11	3	0	0	0	54	28	27	0	0	0	0	0	0	0	0	0	0	false	34	0	7	0	13	33	48	18	0	0	13			Professional Fees	Insurance	Ad Valorem Taxes										
366658	21	0	19	7	20	0	0	0	29	55	51	0	0	0	0	0	0	0	0	0	0	false	43	0	12	0	13	6	0	37	0	0				Audit and CPA Expense	Sundries	Public Relations										
366854	22	0	3	3	2	0	10	0	22	15	15	0	0	0	0	0	0	0	0	0	0	false	10	0	4	0	7	0	51	27	0	0		EXCHANGE		ACCOUNTING FEES	SERVICE CHARGE EXPENSE	TELEPHONE										
367150	16	0	24	24	4	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	16	0	7	10	0	5	0	0				Other Service Fees												
367208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	476	0	0																
367244	0	0	18	0	0	0	0	0	20	19	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	16	0	0	0				EXAMINATION FEES	CORRESPONDANT BANK S/C											
367431	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	219	171	0	0																
367543	59	20	76	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	56	0	37	0	1	156	39	72	0	0																
367851	0	0	0	153	0	924	0	0	92	69	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	173	0	0	0	Other Miscellaneous Income			Service/Maintenace Contracts	Consultant Fees											
367954	0	0	84	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	276	120	0	0																
368054	27	0	28	13	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	26	0	12	0	58	23	0	0																
368111	0	0	0	0	0	914	2549	-18	37	243	0	0	0	0	0	0	0	-28000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Income accrual of partnership interest.	Gain on sale of FDIC Ins credit.	Mark to Market of Equity Investment.	OCC assessment.	Management fee expense.					Return of excess capital.						
368175	593	0	0	0	0	0	0	0	562	699	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	794	833	0	0	0				ATM Expense	Franchise Tax											
368344	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	41	0	0	85	0	0	0				TRAVEL	PROFESSIONAL FEES											
368429	147	0	83	114	13	156	85	0	41	85	58	0	0	0	0	0	0	500	0	0	0	false	57	-68	18	73	17	60	360	79	0	0	Debit card fee income	Mtg commission		Internet banking fees	Telephone	Travel				Downstream capital from holding company					Annual audit adjustment	
368522	63	0	65	0	8	0	0	0	32	90	0	39	0	0	0	0	0	0	0	0	0	false	57	0	9	0	14	204	0	50	0	0				Phone	Auditing Fees		insurance proceeds for vandalized ATM									
368755	2	0	5	19	6	1	4	1	23	10	11	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	7	0	28	9	0	0	Dividend income from equity securities	Collection & Exchange fees	Master Card & Visa Merchant Income	Accounting Fees	Software Depletion expense	O.R.E. Expense										
368933	24	0	39	22	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	8	0	5	15	73	48	0	0				Correspondent Bank Fees												
368951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	56	0	0																
369426	9	0	0	73	38	0	0	0	26	54	32	0	0	0	0	0	0	0	0	0	0	false	13	-431	7	6	4	2	26	21	0	0				Telephone	ATM Processing Fees	OCC Assessment									Elimination of Deferred Tax Asset, Post Retirement Benefit & BOLI Adjustment	
369453	36	5	49	13	5	48	7	0	43	31	22	0	0	0	0	0	0	0	0	0	0	false	31	-13	0	0	7	13	206	23	0	0	visa check card	insurance commissions		accounting	public relations	examination fees & assessments									bond income 2006/accrual	
369659	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	572	0	0	0	DEBIT CARD INCOME															
370020	0	0	129	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	112	0	0	0	0	Secondary Market Processing Fees															
370150	15	0	11	4	3	0	0	0	30	32	11	0	0	0	0	0	0	0	0	0	0	false	10	0	1	1	1	3	33	23	0	0				CONSULTING FEES	EQUIPMENT & SERVICES	CORRES. BANK SERVICE CHARGES										
370338	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	360	0	0	0																
370347	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	41	37	0	0																
370721	0	0	66	0	0	0	0	0	51	76	0	0	0	0	0	0	0	0	0	-23	0	false	0	0	0	0	0	0	100	0	0	0				ATM	EXAMS AND AUDITING							Reserve for unfunded loan committments.	0			
370758	0	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	31	10	0	0				Audit & Accounting												
370833	29	0	0	0	0	188	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	229	34	0	0	CDFI AWARD			Audit Fees												
370954	0	0	36	0	0	24	0	0	23	35	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	65	25	0	0	Sale of Credit Life Insurance			Problem Loan Expenses	ATM Expenses											
371223	0	0	0	0	0	141	0	0	66	132	128	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	0	0	0	99	0	0	Check Card Fees			Branch Lease	Depreciation Furniture & Fixtures	ATM										
371232	75	0	0	0	0	0	0	0	75	98	127	0	0	0	0	0	0	0	0	0	0	false	0	0	0	86	0	120	0	72	0	0				ATM Network	Software Maintenance	Outside Services										
371353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	false	0	0	0	0	0	0	970	0	0	0										Capital injection						
371362	81	0	75	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	false	71	0	0	125	0	0	0	119	0	0				exam fees												
371559	20	0	49	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	2	0	6	34	97	24	0	0																
371755	0	0	0	0	0	0	0	0	30	26	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	13	0	0	36	0	0				bond portfolio charges	telephone											
371849	41	0	23	0	0	0	0	0	35	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	45	40	0	0				exam fees	outside services											
371858	0	0	52	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	51	0	45	134	0	0	0				Outside Services												
371924	289	0	0	0	0	256	0	0	230	255	335	0	0	0	0	0	0	0	0	0	0	false	0	0	0	167	0	202	0	0	0	0	Visa Check Card Fees			PA Shares Tax	Contracted Services	Equip Repair, Maint & Rental										
371942	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	33	0	0	0	OTHER INCOME															
372248	7	0	11	2	3	22	0	0	26	26	24	0	0	0	0	0	0	0	0	12	0	false	10	0	0	0	0	47	85	13	0	0	Merchant Income			CPA Exam Expense	Merchant Expense	Carholder Expense - ATM						Recovery on Rebooked, prior charged-off loan				
372257	0	0	10	0	0	0	0	0	45	8	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	14	0	0				EXAM & LEGAL	CORRESP BANKING FEES											
372444	52	0	42	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	2	0	12	37	31	29	0	0																
372538	0	0	301	0	0	277	0	0	462	402	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	390	0	0	Computer Fees			Sales/Use/Stock Tax Expense	Inter-Branch Computer Service Charges											
372556	0	0	0	0	0	0	0	0	1806	652	399	0	0	0	0	0	0	-296	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Servicer Marketing Fees	Outsourcing Fees	Management Fees				Non Cash Dividends						
372640	41	18	77	14	6	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	false	46	0	0	49	13	77	26	62	0	0				58						Parent additional investment in bank						
372855	0	0	38	0	0	0	0	0	45	66	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	58	0	0	189	0	0	0				Misc. Other Expenses	Internet Expense											
373058	24	0	35	20	11	6	0	-13	13	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	22	22	0	0	commissions		gain   loss on bond sales	charge- correspondent banks												
373115	405	0	126	211	42	773	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	false	215	0	0	0	47	292	107	142	0	0	Debit Card Interchange			Other Taxes												
373272	23	0	33	0	4	3	0	0	42	20	10	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	2	0	63	6	0	0	Misc			Check Processing	Audit and Accounting Services	Star Network										
373553	17	0	3	0	4	0	0	0	12	10	73	0	0	0	0	0	0	0	0	0	0	false	6	0	0	25	8	0	95	23	0	0				State Assement	Armored Courier	Outside fees										
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
374130	74	0	0	0	0	584	80	0	66	75	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	66	0	0	0	0	0	0	Mortgage Division Income	FDIC Assessment Credit	0	Communication	Professional Fees											
374354	14	0	18	6	3	6	0	0	21	30	53	0	0	0	0	0	0	0	0	0	0	false	13	0	8	0	7	2	11	12	0	0	Other income omc wt/ck fees			ATm/Acct/courier/char cont	Assmt fees/ins/s charges	Auto/emp exp/misc/memb/tel/sem										
374653	0	0	0	0	0	1047	5042	1542	800	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1089	0	0	0	ACH Processing Income	PBC Processing Income	ATM Funding Fees	Sponsorships												
374774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	102	0	0	0																
374934	0	0	0	0	0	208	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	493	0	0	0	Visa Interchange fees			Professional Fees												
375034	1698	0	0	0	0	9724	2023	0	6776	1056	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1229	0	0	1930	0	0	0	STORED VALUE CARD INCOME	CHECK CARD INTERCHANGE INCOME		STORED VALUE CARD EXPENSE	PROFESSIONAL FEES											
375043	994	0	0	0	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1220	0	0	0	Loan Doc Fees															
375155	19	0	0	19	0	0	0	0	54	18	43	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	21	0	0	0	83			Lease	OCC Assessments	Computer Serv & Supp/Corres Bank Charges										
375502	353	0	229	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	506	0	0	0	Visa Income															
375566	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	360	0	0	0																
375650	0	0	16	0	0	0	0	0	21	17	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	24	0	0	0	0	0	0				MAINT ON SOFTWARE	EXAMINATION	AUDIT & TAX										
376068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	26	59	27	0	0																
376125	0	0	0	0	0	310	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	false	0	99	0	0	0	188	743	0	0	0	Interest and fees from Bankcard			Bankcard expense											Adj for FIN 48	
376237	23	0	25	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	3	0	15	293	98	38	0	0																
376433	65	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	70	0	104	0	0	0	0				ATM Processing Fees												
376442	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
376657	0	0	0	0	0	21	0	0	42	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0	0	miscellaneous income			Amortization Software	Miscellaneous Expense											
376947	50	0	36	0	0	0	0	0	68	49	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	47	0	0				Autiting and Professional Fees	Bank Bonds and Various Insurances											
377663	43	40	53	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	5	36	8	27	3	34	0	0																
377850	27	0	111	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	10	0	4	64	176	20	0	0																
377908	1203	0	0	0	0	2262	0	0	726	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Lockbox Processing Fees			Pension Expense SERIP												
378026	0	0	114	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	91	0	0	352	0	0	0				Ohio Corporate Franchise Tax												
378044	0	0	0	27	0	0	0	0	59	9	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	15	0	0	0				Professional consulting fees	State bank department assessment											
378110	0	0	19	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-17	0	0	0	0	59	0	0	0				STATE FRANCHISE TAX										$17,000 moved back from holding company due to re-analysis of federal tax obligaton  per instructions of our CPA analyst  - done January 05	see below	
378259	150	0	52	8	7	0	0	0	278	78	114	0	0	0	0	0	0	2000	0	0	0	false	12	-22	0	0	3	19	247	71	0	0				Servicing expenses by affiliate	Telephone expenses	Professional expenses				Capital contribution from parent holding company					Audit adjustment to record salary expense for 12/31/06	
378549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	0	0	0	0	226	0	0	0										Additional Captial						
378558	43	0	0	93	0	0	0	0	68	42	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	114	61	0	0				Software maintenance expense	Other service fees expense											
378642	0	0	0	0	0	0	0	0	44	34	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	0	0	0	0	0	0				Accouunting & Audit	Telephone											
378651	0	0	147	0	52	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	45	0	0	0	0	0	0	Mortgage Dept Fee Income															
378950	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
379050	4	2	9	11	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	18	2	0	0	8	0	0	Proceeds from Insurance															
379153	0	0	0	0	0	0	0	0	29	23	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	68	27	0	0				AUDITORS	OFFICE RENTAL											
379359	177	0	9	130	31	17	1	0	0	0	0	0	0	0	0	0	0	0	0	324	0	false	161	0	38	0	8	232	915	129	0	0	Wire transfer fees	Commission income										Sold investment in retained interest of securitization trust and purchased credit card loans				
379470	58	0	46	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	89	0	0	0				Depreciation												
379649	18	0	19	1	8	0	0	0	29	27	0	0	0	0	0	0	0	0	0	0	0	false	41	0	9	206	22	59	0	41	0	0				BOLI Expenses	National Assessments											
379920	0	0	0	0	0	0	0	0	3870	3479	0	0	0	0	0	0	0	1100	0	21	1	false	0	-1061	0	0	0	0	0	0	0	0				Shares Tax	Services provided Other					Capital Infusion		SP03-3 Loan	Rounding		Adoption of FIN-48	
380038	0	0	0	0	0	0	0	0	-5346	578	382	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Rep Office Exp reimbursement from DB Affiliates	Travel & Entertainment	Telecommunications & Data Services										
380346	28	0	10	5	4	0	0	0	23	27	22	0	0	0	0	0	0	0	0	0	0	false	18	0	2	0	9	0	0	20	0	0				Insurance	Software licenses	Bank fees										
380458	0	0	22	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	20	103	21	0	0				Accounting and auditing expense	Telephone expense											
380533	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
380654	23	0	23	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	7	0	3	0	33	35	0	0																
380841	0	0	0	0	0	0	0	0	21	22	21	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	35	41	23	0	0				Fed Res & Other Bk Chgs	Internet Banking	Telephone										
380944	13	6	44	55	16	10	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	38	9	0	71	17	0	0	MISCELLANEOUS/FM INCOME			OTHER MISCELLANEOUS EXPENSE												
381026	20	0	33	0	0	0	0	0	59	49	32	0	0	0	0	0	0	0	0	0	0	false	0	0	0	35	0	31	23	17	0	0				Processing Services/Fees	Franchise Tax	Exams and Audits										
381259	0	0	0	0	0	0	0	0	87	48	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Management fees paid to UMB-FC	Telephone											
381334	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	67	0	73	98	53	0	0				Professional Services												
381343	663	0	138	319	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	348	0	42	472	71	344	245	197	0	0																
381754	2	0	8	38	2	3	0	0	9	3	2	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	1	0	11	7	0	0	Exchange			Software License Fee	Association dues	Telephone										
381839	46	0	47	5	9	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	3	0	6	21	165	74	0	0				PUBLIC RELATIONS												
381950	0	0	0	0	0	74	0	0	686	92	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	nsf fees			ORE Expense	Exp-Director Benefit Plan											
382050	134	0	0	0	0	186	150	0	191	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	142	0	0	470	0	0	0	MC/VISA MERCHANT FEES	INCOME ON DIRECTORS DEATH		MC/VISA MERCHANT EXPENSE												
382069	163	0	0	0	0	518	0	0	240	236	0	0	0	0	0	0	0	0	0	483	0	false	0	0	0	121	0	0	725	0	0	0	MASTERCARD INTRERCHANGE FEE INC - CHECK CARD			CORP ADMIN EXPENSE	CONVERSION EXPENSE							ACQUISITION OF SWFC CONVERSION				
382256	34	0	9	0	3	12	3	0	29	24	12	0	0	0	0	0	0	0	0	0	0	false	5	0	1	0	3	4	105	16	0	0	Visa Debit card income	Fees from sales of official checks, etc		Examination and Auto Expense	Comptroller of the Currency Assessment	Travel Expense										
382443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	68	0	0	199	0	0	0																
382537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
382649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	408	0	0	0																
