"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
68840																																																																																																																																																																																			2242	0	0	0	35968	101483	0	855	0	9960	101433	57	0	0	0	9302	0	0	239	0	0	0	799	799	2084	35762	11468	5628	50939	311	0	0.0843	0.1456	0.1331				8503	799	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	63900	100914	
68859																																																																																																																																																																																			10896	0	0	40	38552	245645	0	2805	0	19054	247967	0	0	0	0	20199	0	0	1213	6775	0	0	2368	2368	12166	33981	45538	7089	155539	0	0	0.0719	0.1069	0.0943	0.0000	0.0000	0.0000	17831	2368	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	188991	247967	
68943																																																																																																																																																																																			4557	0	0	0	3906	93721	0	888	0	8603	95328	0	0	0	0	9364	362	0	0	0	0	0	888	888	1123	9835	15679	5269	67770	0	0	0.0889	0.1207	0.1092	0.0000	0.0000	0.0000	8476	888	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77602	95328	
69333																																																																																																																																																																																			20877	0	0	254053	0	657698	0	3524	0	57377	662124	0	0	0	0	61162	4530	0	0	0	0	302	3524	3826	23158	258206	113977	22265	265840	4530	0	0.0866	0.1628	0.1526	0.0000	0.0000	0.0000	57336	3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375609	662083	
69351																																																																																																																																																																																			683	0	0	740	0	35553	0	326	0	3141	32291	0	0	0	0	3418	0	0	0	0	0	0	277	277	6305	8632	1124	1938	19818	0	0	0.0973	0.1548	0.1422				3141	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	22087	32291	
69650																																																																																																																																																																																			1395	0	0	12012	0	19708	0	80	0	4474	20499	0	0	0	0	4554	0	0	0	0	0	0	80	80	1886	12446	272	150	5184	0	0	0.2183	0.5832	0.5729	0.0000	0.0000	0.0000	4474	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7809	20499	
69678																																																																																																																																																																																			12286	0	0	42342	55680	388661	251	4278	0	33158	391898	0	0	0	0	36007	0	0	2112	66927	0	0	3759	4010	4441	88405	99145	13956	199454	0	0	0.0816	0.1200	0.1066	0.0000	0.0000	0.0000	31997	4010	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	300181	391890	
69847																																																																																																																																																																																			2769	0	0	2049	2340	16207	0	177	0	2738	16025	0	0	0	0	2798	0	0	0	0	0	0	117	117	4522	1940	1847	372	8018	0	0	0.1673	0.3018	0.2892	0.0000	0.0000	0.0000	2681	117	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	9270	16025	
70049																																																																																																																																																																																			9594	0	0	1549	3609	174866	0	2314	0	21075	174873	0	0	0	0	22860	0	0	0	0	0	0	1853	1853	7525	14565	20777	6900	134201	0	0	0.1201	0.1547	0.1421	0.0000	0.0000	0.0000	21007	1853	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	147810	174873	
70058																																																																																																																																																																																			1683	0	0	0	21232	54802	0	293	0	5461	53106	0	0	0	0	4965	0	0	0	0	0	0	293	293	286	11369	11241	4228	31354	0	0	0.0880	0.1264	0.1190	0.0000	0.0000	0.0000	4672	293	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39274	53106	
70076																																																																																																																																																																																			1172	0	0	2595	0	17282	0	114	0	1233	17915	0	0	0	0	1315	0	0	0	0	0	0	82	82	2595	6518	6051	432	2232	0	0	0.0688	0.2014	0.1888	0.0000	0.0000	0.0000	1233	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6530	17915	
70151																																																																																																																																																																																			17212	0	0	0	30	63325	0	591	0	5920	62644	0	0	0	0	6411	0	0	0	0	0	0	491	491	449	24734	8918	2059	29815	1307	0	0.0945	0.1637	0.1512	0.0000	0.0000	0.0000	5920	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	39155	62644	
70218																																																																																																																																																																																			4822	0	0	0	25234	96881	0	1024	0	8527	95875	16	0	0	0	8913	0	0	412	521	0	0	758	758	6481	21676	26891	2556	42350	0	0	0.0851	0.1477	0.1352	0.0000	0.0000	0.0000	8155	758	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	266	60335	95875	
70254																																																																																																																																																																																			848	0	0	5495	1884	17877	0	125	0	2000	17626	0	0	0	0	2092	0	0	0	0	0	0	125	125	0	6505	1021	538	10443	0	0	0.1116	0.1707	0.1605	0.0000	0.0000	0.0000	1967	125	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12259	17626	
70414																																																																																																																																																																																			11539	0	0	9195	67185	225049	0	1347	0	18695	217510	0	0	0	0	19178	0	0	682	1376	0	0	1285	1285	7226	77140	108906	3822	31909	0	0	0.0823	0.1866	0.1741	0.0000	0.0000	0.0000	17893	1285	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	102757	217510	
70638																																																																																																																																																																																			6620	0	0	0	38094	135861	0	1637	0	14019	137628	42	0	0	0	13740	0	0	0	15	0	0	1163	1163	3567	38216	17842	7405	76431	0	0	0.0921	0.1485	0.1359	0.0000	0.0000	0.0000	12577	1163	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	92537	136617	
70955																																																																																																																																																																																			1151	0	0	0	3457	10196	0	79	0	1655	9662	8	0	0	0	1695	0	0	0	0	0	0	71	71	342	5010	454	154	4422	0	0	0.1681	0.3004	0.2878	0.0000	0.0000	0.0000	1624	71	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5643	9662	
71318																																																																																																																																																																																			11104	0	0	46589	136043	400295	0	4583	0	28100	398186	0	0	0	0	30791	0	0	8716	24202	0	0	3230	3230	4371	156641	50643	20046	193533	0	0	0.0693	0.1198	0.1072	0.0690	0.1067	0.1187	27561	3230	-1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1643	1353	257059	397656	
71457																																																																																																																																																																																			5077	0	0	7196	44002	133657	0	1541	0	16172	133538	0	0	0	0	15322	0	0	498	0	0	0	1049	1049	10347	45063	5719	6333	71823	0	0	0.1079	0.1836	0.1710	0.0000	0.0000	0.0000	14273	1049	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	83453	132311	
71671																																																																																																																																																																																			7091	0	0	30376	34052	163949	0	941	0	16164	158045	12	0	0	0	17065	0	0	0	0	0	0	941	941	4958	13953	41870	4235	104073	0	0	0.1021	0.1335	0.1262	0.0000	0.0000	0.0000	16124	941	-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	127801	157998	
71859																																																																																																																																																																																			1028	0	0	1362	0	6875	0	70	0	647	6830	0	0	0	0	698	0	0	0	84	0	0	51	51	1	2726	1506	193	2712	0	0	0.0947	0.1731	0.1604	0.0000	0.0000	0.0000	647	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4033	6830	
72258																																																																																																																																																																																			4722	0	0	0	64724	163824	0	1012	0	18368	164612	0	0	0	0	17618	0	0	320	0	0	0	1012	1012	4078	66666	18833	4348	73497	0	0	0.1009	0.1825	0.1720	0.0000	0.0000	0.0000	16606	1012	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96539	164612	
72351																																																																																																																																																																																			1041	0	0	0	11535	45179	0	845	0	9702	46535	0	0	0	0	9772	0	0	0	297	0	0	376	376	7942	4295	8371	1044	25109	0	0	0.2019	0.3275	0.3149	0.0000	0.0000	0.0000	9396	376	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	29834	46535	
72418																																																																																																																																																																																			2855	0	0	10	9211	88547	0	1178	0	8050	87115	280	0	0	0	8804	0	0	0	9529	0	0	935	935	1893	12645	15415	3255	59512	0	0	0.0904	0.1184	0.1059	0.0000	0.0000	0.0000	7869	935	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	74327	87084	
72454																																																																																																																																																																																			2413	0	0	7232	40	56147	0	404	0	4417	56066	65	0	0	0	4819	0	0	0	0	0	0	404	404	962	11719	6156	1937	37711	0	0	0.0787	0.1117	0.1023	0.0000	0.0000	0.0000	4415	404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43146	56066	
72614																																																																																																																																																																																			21020	0	0	250	63746	354091	0	4031	0	52354	336785	0	0	0	0	54722	0	0	930	21843	0	0	3295	3295	34181	49085	62687	6535	210668	0	0	0.1527	0.2082	0.1956	0.0000	0.0000	0.0000	51427	3295	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	262886	336785	
72678																																																																																																																																																																																			5425	0	0	173677	2437	248036	1061	344	0	30076	246332	0	0	0	0	29899	0	0	0	3102	0	0	344	1405	24795	158134	42809	1998	21306	0	0	0.1157	0.3940	0.3755	0.0000	0.0000	0.0000	28494	1405	1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75889	246332	
73031																																																																																																																																																																																			15447	0	0	0	18949	95055	0	628	128	7518	98878	25	0	0	0	8227	0	0	0	3811	0	0	628	628	1876	41370	19894	2266	32802	0	0	0.0769	0.1551	0.1433	0.0000	0.0000	0.0000	7599	628	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53037	98878	
73116																																																																																																																																																																																			15583	0	0	0	83741	473006	0	4561	0	44562	464960	0	0	0	0	47952	0	0	4086	15164	0	0	4561	4561	11364	79166	57046	20927	328216	3866	0	0.0933	0.1254	0.1135	0.0000	0.0000	0.0000	43391	4561	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382245	464960	
73152																																																																																																																																																																																			3749	0	0	0	23746	54656	0	459	0	7134	53690	84	0	0	0	6953	0	0	0	0	0	0	352	352	1360	28559	4526	2433	20138	0	0	0.1229	0.2481	0.2356	0.0000	0.0000	0.0000	6601	352	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	28023	53690	
73554																																																																																																																																																																																			2923	0	0	7411	11861	74022	0	1441	0	13272	73003	0	0	0	0	13811	0	0	0	0	0	0	655	655	1500	25479	1940	1447	46368	0	0	0.1802	0.2674	0.2547	0.0000	0.0000	0.0000	13156	655	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786	51648	73003	
73956																																																																																																																																																																																			2046	0	0	2259	12934	40082	0	926	0	6238	43696	0	0	0	0	6449	0	0	0	2918	0	0	333	333	514	16219	4576	1768	19577	0	0	0.1400	0.2477	0.2349	0.0000	0.0000	0.0000	6116	333	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	26036	43696	
74056																																																																																																																																																																																			3313	0	0	41	18223	78775	0	571	0	8367	73532	157	0	0	0	6469	0	0	0	0	0	0	571	571	2120	19766	5003	3405	49684	0	0	0.0823	0.1152	0.1050	0.0000	0.0000	0.0000	5898	571	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56170	71654	
74140																																																																																																																																																																																			27744	0	0	1168	168999	528935	0	4141	0	43679	523137	550	0	0	0	41880	0	0	0	0	0	0	3937	3937	36887	124499	148615	21280	215679	12995	0	0.0729	0.1330	0.1205				37943	3937	3232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	314793	520633	
74159																																																																																																																																																																																			2910	0	0	473	2099	22668	0	191	0	2307	22327	0	0	0	0	2476	0	0	0	319	0	0	191	191	1044	4886	729	1629	16176	0	0	0.1023	0.1381	0.1274	0.0000	0.0000	0.0000	2285	191	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17935	22327	
74337																																																																																																																																																																																			11922	0	0	2172	9479	63898	0	277	0	7079	65050	8	0	0	0	6780	0	0	0	6769	0	0	277	277	3758	20076	27363	1993	12402	0	0	0.1000	0.2025	0.1942	0.0000	0.0000	0.0000	6503	277	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33486	65050	
74403																																																																																																																																																																																			16729	0	0	0	101535	321532	1887	1803	0	42261	314062	0	0	0	0	41186	0	0	0	0	0	0	1861	3748	20792	74515	92760	12262	129550	379	0	0.1195	0.2151	0.1957	0.0000	0.0000	0.0000	37457	3748	4241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191430	313499	
74449																																																																																																																																																																																			530	0	0	5756	0	18142	0	66	0	2222	17893	0	0	0	0	2288	0	0	0	0	0	0	66	66	2648	6238	4828	225	4494	0	0	0.1242	0.2805	0.2724	0.0000	0.0000	0.0000	2222	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8156	17893	
74458																																																																																																																																																																																			1480	0	0	0	9482	50266	0	349	0	4167	44741	0	0	0	0	3584	0	0	0	0	0	0	349	349	1126	12383	3634	2311	33312	0	0	0.0737	0.0953	0.0860	0.0000	0.0000	0.0000	3235	349	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37606	43915	
75053																																																																																																																																																																																			11256	0	0	0	123642	298340	0	2674	0	26035	293630	0	0	0	0	26786	0	0	0	9866	0	0	2335	2335	13495	108034	34472	16259	142372	7330	0	0.0833	0.1437	0.1311	0.0000	0.0000	0.0000	24451	2335	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	186444	293630	
75259																																																																																																																																																																																			504	0	0	0	6103	10581	0	14	0	2632	10448	0	0	0	0	2536	0	0	0	0	0	0	14	14	858	5104	197	154	4316	0	0	0.2414	0.4665	0.4639	0.0000	0.0000	0.0000	2522	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	5436	10448	
75446																																																																																																																																																																																			8040	0	0	0	115198	253951	0	1919	0	27291	255357	0	0	0	0	23553	0	0	0	1505	0	0	1855	1855	7609	85118	55484	5717	101772	607	0	0.0850	0.1588	0.1463	0.0000	0.0000	0.0000	21698	1855	5593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	148327	255357	
75455																																																																																																																																																																																			2234	0	0	0	13466	31660	0	735	0	6558	29778	42	0	0	0	6423	0	0	0	0	0	0	161	161	190	23030	1235	372	7644	0	0	0.2103	0.5221	0.5090	0.0000	0.0000	0.0000	6262	161	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	12302	29778	
75558																																																																																																																																																																																			3317	0	0	0	12957	89258	0	701	0	6744	87983	0	0	0	0	7408	0	0	0	1312	0	0	701	701	4196	20087	9543	5229	56077	0	0	0.0762	0.1117	0.1011	0.0000	0.0000	0.0000	6707	701	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66333	87983	
75576																																																																																																																																																																																			37888	0	0	0	502926	2542194	0	18786	0	203972	2526598	0	0	0	0	199748	103270	0	8022	192928	0	0	18786	18786	15190	527032	975671	48240	1019813	18517	0	0.0722	0.1162	0.1053	0.0000	0.0000	0.0000	180962	18786	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1718771	2505140	
75633	1452142	0	0	0	6789879	21098413	38	215833	0	1623503	19454804		0	0	202959	1968981	1549025	1607746	486378	6340478	0	150000	209012	359050	3104843	5942374	2383047	2003140	9581881	239818	4687	0.0835	0.1180	0.0965				1609931	359050	80466	171737	4508068	1112205	172311	0	0	0	0	0	0	0	2518	8725	0	0	27877	0	239182	0	6821	16691227	19275712	0	0	0	0	0	9795613	48339	48339	48339	2201963	2201963	0	804723	0	1397240	0	242407	169321	1205	-300	0	0	0	3879	212735	1239407	0	0	0	0	0	0	133462	2818139	3836449	0	1829	0	0	0	0	239818	0	0	75472	2383047	7337094	150011	0	52948	0	0	2154597	18628	22031	110798	0	86268	243189	0	114280	0	128909	9818	0	3573	0	6245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46183	46183	0	0	0	46183	3170239	0	423562	0	2746677	0	87478	151704	3104843	7375990	2534751	13955474	0	1475198	1267376	13955474	16698048	51938	627300	679238	1616123	0	1449910					20972001																																																									
75651																																																																																																																																																																																			887	0	0	0	2269	31996	0	351	0	3683	32236	0	0	0	0	3797	0	0	0	457	0	0	324	324	137	3047	7859	1195	21228	0	0	0.1083	0.1467	0.1342	0.0000	0.0000	0.0000	3473	324	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	25884	32076	
75857																																																																																																																																																																																			1699	0	0	672	20492	96972	0	2659	0	8911	101688	0	0	0	0	9341	0	0	25	0	0	0	811	811	1034	28893	20816	4381	48349	0	0	0.0839	0.1482	0.1353	0.0000	0.0000	0.0000	8530	811	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1848	63038	101631	
76050																																																																																																																																																																																			8128	0	0	0	42036	152785	0	830	0	14856	149967	0	0	0	0	14612	0	0	0	3924	0	0	830	830	4059	36264	12136	5829	100121	0	0	0.0919	0.1266	0.1194	0.0000	0.0000	0.0000	13782	830	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	0	115693	149967	
76135																																																																																																																																																																																			2300	0	0	0	53144	105875	0	1775	0	14796	108150	0	0	0	0	14959	0	0	0	6726	0	0	693	1171	15847	42893	9227	3286	38879	0	0	0.1275	0.2752	0.2536	0.0000	0.0000	0.0000	13788	1171	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082	54365	108150	
76153																																																																																																																																																																																			884	0	0	1307	0	18077	0	461	0	1471	18459	0	0	0	0	1652	0	0	0	3	0	0	181	181	455	3475	1646	966	12962	0	0	0.0797	0.1162	0.1035	0.0000	0.0000	0.0000	1471	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	14212	18459	
76201	10238000	0	1388000	949000	31700000	191041000	0	3059000	240000	19613000	189344000		54000	5445000	4113000	20107000	47803000	23372000	6160000	41144000	389000	2880000	2255000	5135000	7403000	41628000	32452000	10194000	102648000	484000	0	0.0808	0.1145	0.0852	0.0804	0.0848	0.1136	14972000	5135000	312000	3309000	80190000	21568000	6065000	1001000	80000	0	0	112000	2000	0	39000	34000	0	320000	1823000	0	4827000	1000	710000	175655000	185267000	0	182000	182000	177000	0	120951000	1015000	8867000	8867000	11772000	11772000	794000	2445000	4000	8529000	0	138000	4072000	0	-5000	0	0	0	5000	2670000	7512000	56000	0	0	621000	17000	311000	855000	1997000	25592000	1630000	1626000	0	0	0	463000	21000	366000	334000	1208000	28603000	90440000	4113000	0	0	0	0	17659000	4635000	360000	731000	1739000	6910000	3080000	256000	1077000	3000	1744000	495000	1000	83000	0	411000	54000	0	0	54000	5445000	5445000	0	0	0	0	0	0	0	0	214000	214000	0	0	214000	0	5199000	5199000	0	0	0	5199000	20572000	0	504000	0	20068000	0	668000	4159000	13899000	46405000	36832000	147520000	0	9281000	18416000	147520000	176605000	2042000	5964000	8006000	14977000	91000	8715000					172578000																																																									
76443																																																																																																																																																																																			2221	0	0	0	16442	85226	0	652	0	7691	85566	0	0	0	0	7703	0	0	339	0	0	0	652	652	1739	20143	16831	3013	46526	0	0	0.0824	0.1302	0.1192	0.0000	0.0000	0.0000	7051	652	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59141	85546	
76742																																																																																																																																																																																			3633	0	0	0	38600	125727	0	945	0	14166	126767	0	0	0	0	14206	0	0	0	2688	0	0	945	945	4331	25141	40934	5019	54757	0	0	0.1046	0.1741	0.1625	0.0000	0.0000	0.0000	13261	945	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81596	126767	
76854																																																																																																																																																																																			5222	0	0	0	26438	119562	0	1279	0	11795	119096	0	0	0	0	11753	0	0	25	2545	0	0	1068	1068	2848	23913	27249	7658	65675	556	0	0.0905	0.1379	0.1254	0.0000	0.0000	0.0000	10685	1068	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	85212	118054	
77150																																																																																																																																																																																			969	0	0	0	5579	26627	0	153	0	2972	26232	0	0	0	0	3029	0	0	0	3196	0	0	153	153	218	5980	1565	585	18855	96	0	0.1096	0.1350	0.1282	0.0000	0.0000	0.0000	2876	153	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22432	26232	
77253																																																																																																																																																																																			1955	0	0	0	29038	65189	0	387	0	4994	62018	0	0	0	0	5091	0	0	0	0	0	0	387	387	7989	23554	4818	2818	28775	0	0	0.0758	0.1407	0.1300	0.0000	0.0000	0.0000	4704	387	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36183	62018	
77347																																																																																																																																																																																			5866	0	0	6560	75864	229243	0	1749	0	16902	220826	0	0	0	0	18338	15000	0	0	2180	0	0	1636	1636	33490	40883	68740	6899	85941	243	0	0.0756	0.1402	0.1277				16702	1636	200	0	0	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	113	130780	220826	
77374																																																																																																																																																																																			18660	0	0	1923	24220	343815	0	3589	0	29237	333955	0	0	0	0	30853	0	0	3028	0	0	0	2985	2985	1766	65342	107411	19662	170920	9787	0	0.0835	0.1295	0.1170	0.0000	0.0000	0.0000	27868	2985	1269	236	10000	0	0	0	0	0	0	0	0	0	2415	0	0	0	0	0	528	13	604	238178	333868	
77422																																																																																																																																																																																			11823	0	0	3059	5766	106488	0	487	0	7942	114734	0	0	0	0	8398	0	0	446	0	0	0	487	487	11655	67779	1612	2655	25887	0	0	0.0690	0.2075	0.1955				7911	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	40472	114734	
77758																																																																																																																																																																																			14742	0	0	45583	0	385076	0	10039	0	31997	388558	0	0	0	0	36245	0	0	1897	25888	0	0	4331	4331	11878	58393	18766	13000	305995	2035	0	0.0822	0.1064	0.0937	0.0000	0.0000	0.0000	31914	4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5708	340762	388475	
77851																																																																																																																																																																																			15196	0	0	0	132636	533966	127	6106	0	47140	526465	0	0	0	0	49234	0	0	0	11345	0	0	5018	5145	10010	128893	83073	13208	313975	0	0	0.0839	0.1230	0.1101	0.0000	0.0000	0.0000	44089	5145	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	400374	525344	
78036																																																																																																																																																																																			1932	0	0	0	10292	73503	0	942	0	5542	70799	0	0	0	0	5541	0	0	283	0	0	0	559	559	10348	14027	15243	3755	34267	0	0	0.0704	0.1250	0.1124	0.0000	0.0000	0.0000	4982	559	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	44311	70799	
78054																																																																																																																																																																																			3394	0	0	0	26673	76594	0	675	0	7692	78542	0	0	0	0	7869	0	0	0	0	0	0	587	587	3268	26302	11279	3730	36010	0	0	0.0927	0.1679	0.1554	0.0000	0.0000	0.0000	7282	587	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	46855	78542	
78157																																																																																																																																																																																			3721	0	0	0	2530	26265	0	257	0	2969	25448	0	0	0	0	3166	0	0	0	263	0	0	225	225	2502	4700	4682	582	14610	0	0	0.1156	0.1760	0.1635	0.0000	0.0000	0.0000	2941	225	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	17991	25448	
78241																																																																																																																																																																																			1582	0	0	250	22078	44959	0	328	0	5841	44546	0	0	0	0	5853	0	0	0	0	0	0	314	314	2235	21021	2909	1490	18678	0	0	0.1245	0.2410	0.2281	0.0000	0.0000	0.0000	5539	314	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	24323	44546	
78559																																																																																																																																																																																			2652	0	0	0	2328	17780	0	177	0	1184	17302	0	0	0	0	1329	0	0	0	130	0	0	165	165	560	3751	2462	774	11153	0	0	0.0673	0.1008	0.0883	0.0000	0.0000	0.0000	1164	165	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13187	17302	
