"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
321255																								0	0	117	0	0	0	false	0	0	0	0	0	0	117	0	0	95	0	0	0	0	0	0	0	false	0	0		
321330																								0	0	0	0	0	189	true	0	0	0	0	0	0	0	0	0	1887	3	0	0	0	0	0	0	false	0	189		
321536																								0	0	696	0	0	0	false	0	0	0	0	0	217	71	0	408	2212	3	0	0	0	0	0	0	false	0	0		
321844																								0	0	11	0	0	1250	true	0	0	0	0	0	0	11	0	0	185	0	0	0	250	1000	0	0	true	0	0		
321947																								323	0	95	290	323	8600	true	0	0	0	0	0	0	95	0	0	1200	0	323	0	1126	6584	0	0	false	0	600		
322056																								523	0	2404	0	0	475	true	0	0	0	523	92	0	20	0	2292	1097	0	0	0	0	0	0	0	true	0	475		
322449																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2710	5	0	0	0	0	0	0	false	0	0		
322458																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2653	1	0	0	0	0	0	0	false	0	0		
322476																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	false	0	0		
322551																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	485	3	0	0	0	0	0	0	false	0	0		
322757																								132	0	226	0	0	2000	true	0	0	0	132	0	0	226	0	0	288	1	0	0	0	2000	0	0	false	0	0		
322850																								0	0	592	0	0	0	true	0	0	0	0	0	11	72	0	509	1144	1	0	0	0	0	0	0	false	0	0		
323035																								7095	0	0	0	0	0	true	0	0	0	7095	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
323204																								0	0	0	1000	0	7018	true	0	0	0	0	0	0	0	0	0	3412	2	0	0	3000	3000	10	0	true	0	8		
323651																								0	0	98	0	0	0	true	0	0	0	0	0	0	74	0	24	2514	1	0	0	0	0	0	0	false	0	0		
323718																								3390	1150	0	0	0	5000	false	0	0	1150	3390	0	0	0	0	0	1561	1	0	0	0	5000	0	0	false	0	0		
324153																								0	0	16	15000	0	15000	false	0	0	0	0	0	0	0	0	16	1404	1	0	0	0	0	0	0	false	0	0		
324229																								0	0	0	1000	0	2000	false	0	0	0	0	0	0	0	0	0	434	1	0	0	1000	0	0	0	false	0	0		
324256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	false	0	0		
324274																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	false	0	0		
324340																								410	172	1824	10277	363	25777	true	0	0	172	33	0	0	1433	0	391	3352	1	363	14	15500	0	0	0	true	0	0		
324649																								0	0	153	0	0	17793	true	0	0	0	0	0	0	19	0	134	9983	3	0	0	3023	14770	0	0	false	0	0		
324751																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	790	2	0	0	0	0	0	0	false	0	0		
324854																								5	0	0	509	0	2691	true	0	0	0	5	0	0	0	0	0	886	1	0	0	1556	626	0	0	false	0	0		
324863																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	16700	4	0	0	0	0	0	0	false	0	0		
324902																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
324975																								133	0	0	3500	133	6500	false	0	0	0	0	0	0	0	0	0	481	0	133	0	0	3000	0	0	false	0	0		
325141																								0	0	1391	0	0	466	false	0	0	0	0	0	0	1391	0	0	882	0	0	0	0	0	0	0	false	0	466		
325459																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	false	0	0		
325534																								1075	0	121	627	1075	4977	false	0	0	0	0	0	0	121	0	0	2340	2	1082	0	2007	2343	0	0	false	0	0		
325824																								0	0	36	0	0	0	false	0	0	0	0	0	0	36	0	0	699	0	0	0	0	0	0	0	false	0	0		
326054																								61	0	0	0	0	3000	true	0	0	0	61	0	0	0	0	0	3135	1	0	0	2000	1000	0	0	false	0	0		
326250																								0	0	176	0	0	0	false	0	0	0	0	0	0	0	0	176	640	2	0	0	0	0	0	0	false	0	0		
326344																								0	0	162	0	0	1000	true	0	0	0	0	0	0	0	0	162	710	6	0	0	0	1000	0	0	true	0	0		
326670																								0	0	151	1000	0	13496	false	0	0	0	0	30	0	121	0	0	223	0	0	0	5500	6900	96	0	false	0	0		
326858																								0	0	114	20000	0	114988	true	0	0	0	0	0	0	114	0	0	8936	5	0	0	30000	62947	0	0	true	0	2041		
326979																								0	0	0	0	0	298	true	0	0	0	0	0	0	0	0	0	726	1	0	0	0	0	0	298	true	0	0		
327015																								0	0	885	0	0	7189	false	0	0	0	0	0	0	730	0	155	301	1	0	0	0	7189	0	0	false	0	0		
327220																								113	0	0	1250	113	9984	false	0	0	0	0	0	0	0	0	0	771	0	115	0	250	8484	0	0	false	0	0		
327305																								0	0	293	18348	0	43516	true	0	0	0	0	0	56	0	0	237	3524	3	0	0	7860	17000	0	0	true	0	308		
327435																								0	0	409	0	0	12900	true	0	0	0	0	0	0	132	0	277	2473	1	0	0	0	12900	0	0	false	0	0		
327453																								1120	0	1210	0	0	3020	true	0	0	0	1120	92	37	431	0	650	865	1	0	0	0	3000	20	0	true	0	0		
327556																								0	0	0	5224	0	6013	false	0	0	0	0	0	0	0	0	0	660	0	0	0	0	789	0	0	false	0	0		
327855																								0	0	842	0	0	4713	true	0	0	0	0	638	0	204	0	0	4593	2	0	0	0	4713	0	0	false	0	0		
327949																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
328058																								0	0	0	0	0	92	false	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	false	0	92		
328151																								0	0	0	500	0	1000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0		
328357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	false	0	0		
328423																								3518	0	175	0	0	128716	true	0	0	0	3518	0	0	175	0	0	2758	2	0	0	10000	116682	0	0	true	0	2034		
328450																								0	0	152	2500	0	8190	true	0	0	0	0	0	0	116	0	36	2115	1	0	0	5580	110	0	0	false	0	0		
328553																								0	645	0	0	0	2638	true	0	645	0	0	0	0	0	0	0	1636	1	0	0	0	2638	0	0	false	0	0		
328656																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4500	0	0	false	0	500		
328777																								0	0	0	10000	0	159000	true	0	0	0	0	0	0	0	0	0	3409	1	0	0	27000	122000	0	0	false	0	0		
329149																								0	0	42	2209	0	5512	true	0	0	0	0	0	0	42	0	0	2680	10	0	0	1819	1484	0	0	true	0	0		
329345																								0	0	167	0	0	759	false	0	0	0	0	0	0	17	0	150	1165	2	0	0	64	695	0	0	false	0	0		
329550																								0	988	5474	15000	0	15754	true	0	0	988	0	3117	0	2276	0	81	5363	3	0	0	0	0	0	754	false	0	0		
329578																								0	0	0	0	0	4648	false	0	0	0	0	0	0	0	0	0	121	0	0	0	1250	3398	0	0	false	0	0		
329756																								0	0	41	0	0	0	false	0	0	0	0	0	0	0	0	41	780	11	0	0	0	0	0	0	false	0	0		
329952																								0	0	38	0	0	0	true	0	0	0	0	38	0	0	0	0	991	1	0	0	0	0	0	0	false	0	0		
330239																								2028	161	147	0	0	10619	false	0	0	161	2028	0	0	79	0	68	718	0	0	0	1119	9500	0	0	false	0	0		
330248																								0	0	53	0	0	180	false	0	0	0	0	29	0	24	0	0	276	0	0	0	0	0	0	0	false	0	180		
330417																								0	0	13	10	0	3732	true	0	0	0	0	0	0	13	0	0	662	0	0	0	23	3699	0	0	false	0	0		
330453																								0	0	0	0	0	1000	false	0	0	0	0	0	0	0	0	0	236	0	0	0	500	500	0	0	false	0	0		
330659																								0	0	549	7000	0	19000	true	0	0	0	0	52	0	346	0	151	897	0	0	0	8000	4000	0	0	true	0	0		
330855																								0	0	205	20000	0	40000	true	0	0	0	0	0	205	0	0	0	7743	5	0	0	0	20000	0	0	true	0	0		
330873																								8	0	0	0	8	0	false	0	0	0	0	0	0	0	0	0	953	1	8	0	0	0	0	0	false	0	0		
330949																								0	0	18	0	0	10688	true	0	0	0	0	0	0	18	0	0	1721	1	0	0	0	10686	0	0	false	0	2		
331106																								0	16	21	5500	0	6000	true	0	0	16	0	0	21	0	0	0	3960	1	0	0	500	0	0	0	false	0	0		
331375																								0	0	0	3000	0	5844	true	0	0	0	0	0	0	0	0	0	471	0	0	0	0	2844	0	0	false	0	0		
331544																								0	0	35	0	0	0	true	0	0	0	0	0	0	35	0	0	769	0	0	0	0	0	0	0	false	0	0		
331553																								0	0	35	0	0	0	false	0	0	0	0	0	0	35	0	0	529	5	0	0	0	0	0	0	false	0	0		
331656																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	104	1	0	0	0	0	0	0	false	0	0		
331713																								0	0	281	850	0	31850	false	0	0	0	0	0	0	0	0	281	508	0	0	0	2350	28650	0	0	false	0	0		
332055																								0	0	89	0	0	0	true	0	0	0	0	0	0	89	0	0	97	0	0	0	0	0	0	0	false	0	0		
332224																								16	0	54	25	0	11841	true	0	0	0	16	0	0	54	0	0	4190	2	0	0	10000	1816	0	0	false	0	0		
332345																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	206	2	0	0	0	0	0	0	false	0	0		
332402																								0	500	0	3906	0	3906	true	0	0	500	0	0	0	0	0	0	1058	0	0	0	0	0	0	0	false	0	0		
332644																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	134	1	0	0	0	0	0	0	false	0	0		
332756																								0	0	0	600	0	1100	false	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0		
332907																								14548	0	295	1100000	0	1850792	true	0	0	0	14548	295	0	0	0	0	3579	3	0	0	600000	150000	0	792	true	0	0		
332970																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	767	1	0	0	0	0	0	0	false	0	0		
333034																								435	0	358	0	0	3130	false	0	0	0	435	0	0	114	0	244	45	0	0	0	0	3130	0	0	false	0	0		
333043																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	315	1	0	0	0	0	0	0	false	0	0		
333052																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	false	0	0		
333203																								201	0	1738	339	191	8039	true	1619	0	0	0	25	0	0	0	94	1135	1	236	10	2874	4826	0	0	false	0	0		
333249																								2209	0	2322	4000	0	9126	true	0	0	0	2209	0	0	167	0	2155	278	0	0	0	3200	1926	0	0	false	0	0		
333650																								2385	0	17	0	0	1273	true	0	0	0	2385	0	0	17	0	0	4165	3	0	0	0	1273	0	0	false	0	0		
333856																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
333940																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1053	1	0	0	0	0	0	0	true	0	0		
334059																								0	0	182	4250	0	6950	true	0	0	0	0	0	0	182	0	0	1383	1	0	0	2700	0	0	0	true	0	0		
334255																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	198	1	0	0	0	0	0	0	false	0	0		
334264																								0	0	34	0	0	967	true	0	0	0	0	0	0	34	0	0	2317	1	0	0	0	967	0	0	false	0	0		
334648																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	false	0	0		
334657																								0	0	90	0	0	989	false	0	0	0	0	0	0	90	0	0	1308	2	0	0	0	677	0	0	false	0	312		
334750																								0	0	945	0	0	4031	true	0	0	0	0	0	0	27	0	918	10645	7	0	0	2000	2000	0	0	false	0	31		
335346																								55	0	156	0	0	45	true	0	0	0	55	0	150	0	0	6	7502	7	0	0	0	0	45	0	true	0	0		
335355																								0	0	0	2850	0	7100	true	0	0	0	0	0	0	0	0	0	1908	1	0	0	3000	1250	0	0	false	0	0		
335757																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	329	2	0	0	0	0	0	0	false	0	0		
336071																								0	0	0	560	0	2136	false	0	0	0	0	0	0	0	0	0	101	0	0	0	1000	576	0	0	false	0	0		
336147																								0	0	0	0	0	5112	false	0	0	0	0	0	0	0	0	0	476	0	0	0	29	5083	0	0	false	0	0		
336361																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	false	0	0		
336576																								0	48	500	0	0	0	true	0	0	48	0	0	0	0	0	500	999	0	0	0	0	0	0	0	true	0	0		
336932																								0	0	0	10000	0	61553	true	0	0	0	0	0	0	0	0	0	3913	1	0	0	0	0	0	0	true	0	51553		
336950																								0	0	9	0	0	0	false	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	false	0	0		
337247																								0	0	389	167	0	4228	false	0	0	0	0	0	0	0	0	389	0	0	0	0	362	3399	0	0	true	0	300		
337340																								853	0	0	0	0	0	false	0	0	0	853	0	0	0	0	0	2292	1	0	0	0	0	0	0	false	0	0		
337658																								70	0	0	0	0	880	true	0	0	0	70	0	0	0	0	0	320	1	0	0	0	0	0	0	false	0	880		
337733																								0	0	112	14000	0	14667	false	0	0	0	0	63	0	49	0	0	1504	0	0	0	667	0	0	0	false	0	0		
337966																								0	0	58	0	0	0	false	0	0	0	0	0	0	58	0	0	259	0	0	0	0	0	0	0	false	0	0		
338178																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1603	0	0	0	0	0	0	0	false	0	0		
338646																								0	0	274	800	0	5442	true	0	0	0	0	0	0	10	0	264	3027	3	0	0	1600	3042	0	0	true	0	0		
338758																								0	0	638	0	0	7060	true	0	0	0	0	0	638	0	0	0	653	0	0	0	0	7000	0	0	true	0	60		
338851																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	947	2	0	0	0	0	0	0	false	0	0		
338945																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	546	1	0	0	0	5000	0	0	true	0	0		
339054																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	554	1	0	0	0	0	0	0	false	0	0		
339353																								0	0	0	1000	0	1004	false	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	false	0	4		
339456																								0	0	60	0	0	0	true	0	0	0	0	38	0	4	0	18	1484	2	0	0	0	0	0	0	false	0	0		
339607																								0	0	141	6500	0	88081	true	141	0	0	0	0	0	0	0	0	1738	0	0	0	10887	70694	0	0	true	0	0		
339773																								0	0	0	0	0	5245	false	0	0	0	0	0	0	0	0	0	526	0	0	0	1000	4000	0	0	false	0	245		
339858	31146	0	1755	300000	31141	526152	true	0	0	0	5	172758	6	31504	0	206125	3467	0	0	true	2402224	16560	0						526152						38	11	1194	0	512													
339951																								0	0	1894	0	0	16231	true	0	0	0	0	0	0	234	0	1660	27661	4	0	0	10000	5000	0	0	true	0	1231		
340135																								0	0	278	0	0	20000	true	0	0	0	0	0	15	263	0	0	7093	2	0	0	0	20000	0	0	true	0	0		
340144																								689	0	381	11000	689	38000	true	0	0	0	0	7	0	374	0	0	11684	3	689	0	19000	8000	0	0	true	0	0		
340256																								0	0	598	0	0	0	true	0	0	0	0	0	0	98	0	500	1406	2	0	0	0	0	0	0	false	0	0		
340443																								439	0	25	4000	122	10000	true	0	0	0	317	0	0	25	0	0	383	0	122	0	0	6000	0	0	false	0	0		
340555																								0	0	0	250	0	2975	false	0	0	0	0	0	0	0	0	0	1912	4	0	0	500	2225	0	0	false	0	0		
340649																								0	0	0	200	0	5600	true	0	0	0	0	0	0	0	0	0	308	0	0	0	1400	4000	0	0	true	0	0		
340742																								18	0	9934	3500	18	11770	true	0	0	0	0	7826	0	108	0	2000	48858	10	18	0	0	3250	0	0	false	0	5020		
340751																								0	0	55	0	0	2584	false	0	0	0	0	0	0	0	0	55	5777	3	0	0	0	2500	0	0	false	0	84		
341310																								281	0	1014	0	281	0	true	1014	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	false	0	0		
341851																								0	0	17	1000	0	2446	false	0	0	0	0	0	0	0	0	17	0	0	0	0	1350	0	0	0	false	0	96		
341918																								50	0	43	0	50	12341	true	0	0	0	0	0	0	43	0	0	1804	0	50	0	0	11341	0	0	true	0	1000		
341954																								0	0	6	0	0	56	false	0	0	0	0	0	0	6	0	0	35	0	0	0	0	0	0	0	false	0	56		
341972																								334	0	0	1000	44	8269	false	0	0	0	290	0	0	0	0	0	1124	2	44	0	0	7269	0	0	false	0	0		
342054																								0	0	114	0	0	2233	true	0	0	0	0	114	0	0	0	0	3018	1	0	0	600	1621	0	0	true	0	12		
342175																								0	0	317	10000	0	30000	true	0	0	0	0	0	0	317	0	0	1193	1	0	0	0	20000	0	0	true	0	0		
342362																								0	0	355	0	0	48	false	0	0	0	0	0	355	0	0	0	1864	1	0	0	0	0	0	0	false	0	48		
342410																								345	0	261	1000	0	37147	true	0	0	0	345	0	211	50	0	0	2636	2	0	0	6350	29797	0	0	true	0	0		
342634																								56935	0	6363	125000	37680	697229	true	0	0	0	19255	86	0	4423	0	1854	188610	10	37680	0	451338	7624	22926	0	true	980526	90341		
342643																								58	0	164	0	0	5000	false	0	0	0	58	0	0	0	0	164	431	0	0	0	0	5000	0	0	true	0	0		
343051																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	false	0	0		
343248																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	208	3	0	0	0	0	0	0	false	0	0		
343257																								0	0	118	0	0	260	false	0	0	0	0	0	0	118	0	0	1109	3	0	0	0	0	0	260	false	0	0		
343314																								0	0	97	471	0	27471	true	0	0	0	0	0	0	97	0	0	1212	0	0	0	5000	22000	0	0	false	0	0		
343341																								0	0	420	10000	0	42000	false	0	0	0	0	0	0	0	0	420	4622	1	0	0	0	32000	0	0	false	0	0		
343556																								0	0	0	3000	0	5394	true	0	0	0	0	0	0	0	0	0	1792	1	0	0	2000	0	0	0	false	0	394		
343770																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	false	0	0		
343903																								0	30	0	500	0	19260	true	0	0	30	0	0	0	0	0	0	1026	0	0	0	500	18260	0	0	false	0	0		
343958																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	144	1	0	0	0	0	0	0	false	0	0		
344236																								272	0	0	3000	0	3000	true	0	0	0	272	0	0	0	0	0	344	0	0	0	0	0	0	0	false	0	0		
344423																								0	0	0	0	0	41	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	41		
344647																								0	0	125	0	0	19000	true	0	0	0	0	0	0	40	0	85	5598	4	0	0	14000	5000	0	0	true	0	0		
344674																								225	0	0	343	225	5588	false	0	0	0	0	0	0	0	0	0	519	0	225	0	4187	1058	0	0	true	0	0		
344816																								0	31	161	0	0	4000	false	0	0	31	0	0	0	84	0	77	2293	3	0	0	0	4000	0	0	false	0	0		
344852																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	false	0	0		
345149																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	false	0	0		
345309																								1247	137	0	0	1247	11535	true	0	0	137	0	0	0	0	0	0	1686	1	1427	0	0	10000	0	0	true	0	1535		
345345																								0	0	234	2250	0	9974	true	0	0	0	0	0	0	73	0	161	288	0	0	0	1500	6000	0	0	true	0	224		
345747																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2029	1	0	0	0	0	0	0	true	0	0		
345756																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	636	0	0	0	5000	0	0	0	true	0	0		
346566																								0	0	145	0	0	0	false	0	0	0	0	0	0	0	0	145	534	1	0	0	0	0	0	0	false	0	0		
347022																								0	0	11	0	0	0	false	0	0	0	0	0	0	0	0	11	3224	4	0	0	0	0	0	0	true	0	0		
347639																								0	0	531	0	0	0	true	0	0	0	0	0	0	0	0	531	817	0	0	0	0	0	0	0	false	0	0		
347657																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
347956																								0	0	0	300	0	300	true	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	false	0	0		
348159																								0	8	0	1000	0	4860	true	0	0	8	0	0	0	0	0	0	612	2	0	0	3000	860	0	0	false	0	0		
348207																								477	0	0	19400	477	44540	true	0	0	0	0	0	0	0	0	0	338	0	477	0	14340	10800	0	0	false	0	0		
348458																								0	0	619	5000	0	25008	true	0	0	0	0	0	0	0	0	619	862	1	0	0	8000	11500	0	0	false	0	508		
348542																								0	0	78	0	0	18	true	0	0	0	0	0	0	78	0	0	684	0	0	0	0	0	0	0	false	0	18		
348551																								0	0	525	5000	0	43842	true	0	0	0	0	0	0	525	0	0	2713	2	0	0	20000	18367	0	475	true	0	0		
348720																								672	0	605	17000	648	20000	true	198	0	0	24	0	0	326	0	81	309	0	648	0	0	3000	0	0	true	0	0		
348748																								173	0	88	500	173	6777	true	0	0	0	0	0	0	88	0	0	1413	1	173	0	500	4500	0	0	false	0	1277		
349129																								0	0	216	0	0	0	false	0	0	0	0	0	0	0	0	216	1863	1	0	0	0	0	0	0	false	0	0		
349165																								0	1	0	0	0	0	true	0	1	0	0	0	0	0	0	0	720	0	0	0	0	0	0	0	false	0	0		
349343																								0	0	581	1000	0	8000	false	0	0	0	0	34	0	0	0	547	2966	1	0	0	6000	1000	0	0	false	0	0		
349370																								1020	0	4853	3500	1020	63465	true	0	0	0	0	10	0	0	0	4843	5200	1	1020	0	3000	56965	0	0	false	0	0		
350433																								0	533	178	0	0	0	true	0	0	533	0	178	0	0	0	0	1159	1	0	0	0	0	0	0	true	0	0		
350657																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
350750																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	810	1	0	0	0	0	0	0	false	0	0		
351122																								17555	0	621	0	14429	380259	true	0	0	0	2675	18	0	491	0	112	9752	4	14429	451	20000	359089	0	0	true	0	1170		
351131																								0	0	0	0	0	144	false	0	0	0	0	0	0	0	0	0	2780	2	0	0	0	0	0	0	false	0	144		
351207																								24	0	0	15500	24	124458	true	0	0	0	0	0	0	0	0	0	3428	1	24	0	16808	78967	712	12216	true	0	255		
351355																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	false	0	0		
351560																								0	10	0	0	0	0	true	0	0	10	0	0	0	0	0	0	2024	1	0	0	0	0	0	0	false	0	0		
351850																								0	0	178	0	0	0	false	0	0	0	0	0	0	0	178	0	1084	0	0	0	0	0	0	0	false	0	0		
352035																								0	74	520	0	0	15000	true	0	0	74	0	520	0	0	0	0	637	0	0	0	10000	5000	0	0	false	0	0		
352558																								2072	0	2559	0	0	0	true	0	0	0	2072	0	0	1191	0	1368	72	0	0	0	0	0	0	0	true	0	0		
352651																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	787	3	0	0	0	0	0	0	false	0	0		
352745																								0	0	35	400	0	1622	true	0	0	0	0	0	0	35	0	0	278	0	0	0	0	1222	0	0	false	0	0		
352772																								2072	0	8691	180694	1713	508151	false	0	0	0	359	5637	0	2473	117	464	6995	2	2013	0	157400	169858	0	0	false	0	199		
352820																								0	0	0	0	0	1557	false	0	0	0	0	0	0	0	0	0	555	1	0	0	0	1500	0	45	false	0	12		
352857																								779	0	542	12336	0	45701	true	0	0	0	779	0	0	228	0	314	6590	2	0	0	18367	14998	0	0	false	0	0		
353023																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
353069																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	false	0	0		
353238																								0	0	362	23	0	79	true	0	0	0	0	54	0	127	0	181	542	0	0	0	45	11	0	0	false	0	0		
353322																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	377	2	0	0	0	0	0	0	false	0	0		
353359																								0	0	431	0	0	0	false	0	0	0	0	165	0	0	0	266	593	8	0	0	0	0	0	0	false	0	0		
353546																								96	0	0	0	0	500	false	0	0	0	96	0	0	0	0	0	703	1	0	0	0	500	0	0	true	0	0		
353555																								3652	89	828	0	3652	7013	true	0	89	0	0	85	0	534	0	209	8646	1	3652	0	300	6713	0	0	true	0	0		
353724																								0	186	203	0	0	0	true	0	0	186	0	0	0	203	0	0	3139	2	0	0	0	0	0	0	false	0	0		
353751																								0	0	65	546	0	7462	true	0	0	0	0	65	0	0	0	0	2075	1	0	0	4099	2677	0	0	false	0	140		
353957																								0	0	12	0	0	6000	false	0	0	0	0	0	0	0	0	12	12	0	0	0	2000	4000	0	0	false	0	0		
354057																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
354132																								0	0	0	2000	0	3509	true	0	0	0	0	0	0	0	0	0	1006	2	0	0	1500	0	0	0	true	0	9		
354253																								0	0	76	0	0	0	true	0	0	0	0	0	76	0	0	0	80	0	0	0	0	0	0	0	false	0	0		
354310																								2636	0	0	7000	368	53953	true	0	0	0	2268	0	0	0	0	0	19550	3	368	0	0	46743	0	210	true	0	0		
354552																								0	0	132	2150	0	13680	true	0	0	0	0	0	0	132	0	0	1459	1	0	0	2680	8850	0	0	false	0	0		
354851																								0	0	0	1000	0	1000	false	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0		
354954																								0	0	26	0	0	0	false	0	0	0	0	0	0	26	0	0	93	0	0	0	0	0	0	0	false	0	0		
355120																								0	0	200	0	0	0	true	0	0	0	0	0	130	70	0	0	489	0	0	0	0	0	0	0	false	0	0		
355559																								0	0	194	3000	0	8561	true	0	0	0	0	0	0	194	0	0	479	0	0	0	3561	2000	0	0	false	0	0		
355737																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	141	3	0	0	0	0	0	0	false	0	0		
355746																								418	0	126	0	0	1280	true	0	0	0	418	0	0	126	0	0	2096	2	0	0	0	0	0	0	false	0	1280		
355821																								0	267	383	0	0	0	false	0	0	267	0	0	0	0	0	383	1198	1	0	0	0	0	0	0	true	0	0		
355858																								1742	0	142	1000	0	1000	true	0	0	0	1742	0	0	1	0	141	766	0	0	0	0	0	0	0	true	0	0		
356145																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	false	0	0		
356239																								244	0	0	882	244	2882	true	0	0	0	0	0	0	0	0	0	186	0	299	0	500	1500	0	0	true	0	0		
356350																								0	0	496	4000	0	10000	true	0	0	0	0	0	0	38	0	458	12	0	0	0	4000	0	0	0	true	0	2000		
356659																								0	0	23	0	0	0	false	0	0	0	0	22	0	0	0	1	38	0	0	0	0	0	0	0	false	0	0		
356752																								0	0	100	0	0	0	false	0	0	0	0	0	0	0	0	100	700	0	0	0	0	0	0	0	false	0	0		
356949																								0	0	0	0	0	1391	false	0	0	0	0	0	0	0	0	0	1069	1	0	0	0	1000	0	0	false	0	391		
357049																								0	0	0	31	0	756	false	0	0	0	0	0	0	0	0	0	327	0	0	0	69	656	0	0	false	0	0		
