"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
294751	160	0	59	537	21	0	0	0	1429	409	0	0	0	0	0	0	0	0	0	0	0	false	460	0	0	0	204	19	360	1193	321				Retail Banking	Telephone Expense												
294779	729	0	0	0	0	0	0	0	450	534	671	0	0	0	0	0	0	0	0	0	0	false	476	0	0	0	452	0	1054	0	0				ATM Operating Expense	State & Local Taxes	Professional Fees											
294827	71	0	38	7	8	170	22	0	14	73	0	0	0	0	0	0	0	-100	0	0	0	false	29	0	0	8	28	8	49	243	68	LOAN ORIGINATION FEES	CHECK CASHING FEES		COURIER FEES	ATM NETWORK EXPENSE					SPECIAL DIVIDEND ALLOTTED FOR LAND PURCHASE - IAEGER							
295011	81	0	162	44	30	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	false	91	0	0	34	226	38	33	341	162				Franchise Tax													
295057	74	0	65	0	0	0	0	0	100	58	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	60				Management Fees	Correspondent Bank Charges												
295356	18	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	64	39				Insurance													
295552	939	206	411	988	281	5235	0	0	2337	0	0	0	0	0	0	0	0	80000	0	0	0	false	329	0	0	32	302	43	1095	6837	1213	Mortgage broker fees			Loan expenses						Equity investment from parent company							
295637	177	0	0	199	0	0	0	0	245	194	173	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				TELEPHONS SERVICE	SOFTWARE MAINTENANCE	OPERATING EXPENSE											
295646	0	0	11	0	0	0	0	0	28	17	30	0	0	0	0	0	0	0	0	0	0	false	0	20	0	0	0	0	0	0	0				equip expense	fdic & other ins.	alll provision expense									year end adjustments, as described on 03/31/06		
295758	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	33	0				DONATIONS													
296438	261	0	119	53	29	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	false	44	0	0	2	64	20	28	562	215										DIVIDEND							
296456	314	0	0	0	0	149	0	0	143	131	281	0	0	0	0	0	0	2500	0	0	0	false	0	0	0	0	0	0	0	129	214	Debit Card Fees			Currency and Coin	Filing & Recording Fees	Transfund Charges and Telephone				Capital Injection from Parent Company							
296559	116	0	15	159	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	36	0	35	41	217	90																	
296755	34	0	58	0	19	35	60	0	34	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	0	70	22	coll & exchange	r/e fee secondary market		atm expense													
296858	37	0	57	54	8	0	0	0	59	169	85	0	0	0	0	0	0	0	0	0	0	false	10	0	0	14	0	9	4	57	24				check losses from overdrafts and forgery	reposession expenses	Exam & audit fees											
297042	220	0	50	0	0	180	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	4	307	0	Restitution from terminated loan officer			Service Fees													
297051	54	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	47	15	0	0	92				service contracts													
297257	89	0	48	0	0	130	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	145	36	OTHER INCOME			AUDIT AND EXAMINATION FEES													
297453	306	0	0	272	0	1451	0	0	445	349	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	1474	0	Debit card fee			Debit card processing	Non ORE deductions									Other Borrowed Money represents a reclassification of an overdrawn Due-From account and there is no related interest expense associated with this liability.			
297547	0	0	0	0	0	12	0	0	17	14	21	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	RENT			Exam & Audit Fee	Correspondent Bank Fees	Software Maintenance											
297631	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-16	0	0	0	0	0	0	0	Other S/C, Commissions, Fees														Prior Year End Adj		
297761	348	0	0	0	0	2614	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	108	0	0	320	0	MERCHANT CREDIT CARD DISCOUNT FEES			MERCHANT CREDIT CARD PROCESSING													
298049	93	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	143	68				PROFESSIONAL													
298218	0	0	328	0	0	319	0	0	322	300	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	334	0	259	556	319	DEBIT CARD INCOME			PROFESSIONAL SERVICES OTHER THAN LEGAL	FEES ON ATM'S												
298245	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	423	0	Visa Check Card Income																
299046	898	0	0	0	0	936	962	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	4512	0	card holder operations	call center fee income		total professional services													
299251	0	0	0	0	0	0	0	0	26	16	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	16				COMPUTER EXPENSES	MISCELLANEOUS												
299644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
299653	11	0	6	4	2	5	1	1	9	7	7	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	4	4	0	57	12	Miscellaneous	Check cashing fees	Secondary market fees	FRB charges	Contract services	Miscellaneous											
299868	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-11	0	0	350	0	0	0	0															CPA ADJUSTMENT TO TAX PROVISION FOR 2005		
300009	400	0	192	19	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723	0	false	235	0	0	33	0	28	549	478	322												Siwooganock Merger					
300036	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	500	0	1	0	false	0	0	0	0	321	0	0	0	0				ATM Expense						capital infusion		Revs. recovery booked on chgd-off asset per FDIC exam as of 09/98					
300063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	309	0																	
300157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	186	42																	
300250	39	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	0	0	36																	
300353	98	0	0	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	92	0	0	32	33	44	229	34	164																	
300456	15	0	0	0	0	23	0	0	34	27	25	0	0	0	0	0	0	0	0	0	0	false	26	5	0	0	0	0	0	0	35	EXCHANGE			SERVICE AGREEMENT	CORRESPONDENT BANK SERVICE CHARGE	TELEPHONE									Schedule RI-A2 is adjustments made by the CPA firm to the deferred taxes for 2005		
300531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	989	0	0	0	false	0	0	0	0	0	0	0	1456	0										Capital Infusion							
300933	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	no item exceeds 1%			ATM EXPENSE													
300942	147	0	0	0	0	1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	124	0	Insurance Recovery																
300960	154	0	94	72	21	294	667	932	185	200	0	0	0	0	0	0	0	0	0	0	0	false	90	0	0	28	0	14	17	161	126	MERCHANT DISCOUNT INCOME	MORTGAGE ORIGINATION FEES	MORTGAGE SERVICE RELEASE FEES	MERCHANT INTERCHANGE	OTHER LOAN EXPENSE												
301640	0	0	68	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	109	0	false	0	0	0	0	80	0	0	161	0				Bancorp Fee								Another bank merged with us on 7/15/06					
301800	707	0	454	464	60	702	971	287	822	574	0	0	0	0	0	0	0	0	0	0	0	false	279	0	0	0	0	43	0	916	619	BOLI	Tax Preparatiopn Fees	Settlement Fees	Mortgage Servicing	Contibutions												
302030	38	0	0	0	0	35	0	0	137	218	96	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	45	44	Visa Check Card			Debit Card, Telephone & Other Losses	Fidelity Information Services & Internet Banking	Professional & Other Banks Fees											
302133	3	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	59	3	0	22	8																	
302450	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	false	55	0	0	0	0	0	0	286	87				Management Fees													
302553	71	0	21	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	63	5	0	98	26																	
302656	305	0	0	0	42	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	610	0				Corporate Fees													
302665	43	0	19	2	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	193	23																	
303550	1195	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1257	0	0	0	0	Check Card Fees																
303653	205	0	107	32	23	5	63	0	148	62	148	0	0	0	0	0	0	0	0	0	0	false	73	0	0	20	0	30	71	244	104	Travelers Ck/Money Orders/Cashiers Ck fees	Miscellaneous Service Fees		FRB/Correspondent Banks/Exams & Audits	ATM/Debit Cards	Tax/Insurance/Operational											
303701	0	0	173	0	0	0	0	0	107	113	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	288	91				Vermont Deposit Franchise Tax	Limited Partnership Net Loss												
303747	73	0	52	0	0	63	0	0	37	41	52	0	0	0	0	0	0	0	0	0	0	true	0	-38	0	0	0	14	23	205	33	OD Charges			Dues & Subscriptions	Accounting	Rental Services								Correspondent bank, who does bond accounting for us, paid us $38,000 too much in December 2005. The error was discovered in May 2006. Therefore, December 2005 and March 2006 Call Report filings were correct as we knew at the time. Since the $38,000 was not taken back until 2006, our auditors feel that a one-time adjustment to capital for the June 2006 Call Report filing and subsequent 2006 filings is the correct way to handle this issue.	Captial adjustment for accounting error		
303952	161	4	60	66	26	50	81	89	80	114	37	0	0	0	0	0	0	0	0	0	0	false	110	0	0	40	110	40	22	0	142	INSURANCE COMMISSION	INVESTMENT PROFESSIONALS	FISI	O C C EXPENSES	TELEPHONE	SUBSCRIPTION											
304034	0	0	0	0	0	539	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2101	0	VISA CHECK CARD			OREO WRITEDOWN													
304155	0	0	40	0	0	0	0	0	24	37	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	8	0	0	0				Insurance & Bonds	Bank Exam												
304173	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
304520	0	0	61	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	135	0	0	217	0	Loan Fees																
304762	0	0	23	47	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	0	0	0	22	0				Bank Fees													
304913	0	0	0	0	0	6390	0	0	609	602	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Interco. Service fee income			Interco. Service Fees	3rd Party Fees												
305059	27	0	22	0	0	0	0	0	22	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	27	24				Audit & Exams	Consulting Fees												
305152	83	0	0	0	0	72	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	177	65	BOLI			Accounting & Auditing													
305237	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	91	140	0				DBS ATM Cards & Supplies													
305433	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	84	0				ATM Processing Fees													
305442	0	0	0	0	0	853	473	0	306	219	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	659	0	Secondary Mortgage Department	VISA Income		VISA Expense	Other Real Estate Expense												
305648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	36	168	0																	
305750	0	0	0	0	0	464	824	0	634	12740	975	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	8630	0	PX SUBSIDY INCOME	ATM SURCHARGE		ATM EXPENSES	AGENCY INTERCOMPANY FEES	ATM INTERCOMPANY EXPENSE											
306056	7	14	6	13	1	0	0	0	32	10	8	0	0	0	0	0	0	0	0	0	0	false	12	-16	0	0	12	1	1	0	16				Exam&Audit	OREO Exp/RE Taxes	Other Fees Pd									Adjustment to 2005 undivided profits		
306140	16	0	12	8	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	0	6	4	75	22	Exchange																
306159	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
306337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	105																	
306739	0	0	0	52	0	56	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	39	Other Income			Other Expenses													
306908	0	0	294	0	0	0	0	0	296	0	0	0	0	0	0	0	0	534	303	0	0	false	0	0	0	0	429	0	579	0	293				AUDITS TAX AND ACCOUNTING						MOVED PARENT COMPANY TAX RESERVES TO BANK FOR ACCTING PURPOSES	OCI ADJUSTMENT FOR PENSION						
307062	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	415	0																	
307334	27	0	47	57	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	19	0	8	48	129	58																	
307361	0	0	0	0	0	172	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-69	0	0	0	0	0	0	0	Secondary market origination fees			Management fees											To correct prior period entry related to tax effects of FHLB dividends received		
307679	0	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	8000	0	0	0	false	0	0	0	0	0	0	0	422	0				PROFESSIONAL FEES						CAPITAL DOWNSTREAM FROM HOLDING CO							
307745	128	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	278	0				Holding Company Administration Fees													
307932	10	0	35	49	16	0	0	0	58	39	29	0	0	0	0	0	0	0	0	6	0	false	42	0	0	0	55	0	58	121	19				Consulting Services	Examination Fees	Lending Expense						Posting Error					
307950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	100	358	83																	
308247	51	0	6	17	4	98	7	4	60	43	30	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	0	12	29	60	41	lpl commissions	fees, commission, insurance	fees exchange	management fees	accounting & professional	bonding & insurance											
308256	14	0	32	33	4	0	0	0	97	59	42	0	0	0	0	0	0	0	0	0	0	false	11	0	0	7	0	6	22	154	26				Consultation Fees gl#7815	Basic Fee Consulting gl#7805	Collection & Repo gl#7500											
308340	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
308443	355	0	0	0	0	551	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	MORTGAGE FEE INCOME			EDP SOFTWARE													
308649	462	63	179	623	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	75	0	0	68	685	79	341	4714	304																	
308836	22	0	144	19	24	3	0	0	28	36	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	6	0	6	23	229	39	wire transfer fees			courier fees	Audit Consulting												
309150	62	0	44	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	80	0	0	12	0	24	84	0	81																	
309570	2274	0	0	0	0	2147	2189	0	1084	4450	0	0	0	0	0	0	0	1500	0	176	0	false	1308	0	0	0	0	0	0	1811	1053	Other mortgage-banking revenue	ATM interchange and POS fees		Maintenance	Mortgage-banking valuation expense					Investment in Bank by Bancorp		Reclass portion of allowance for commitments back to regular allowance					
309655	78	13	79	23	24	0	0	0	55	42	61	0	0	0	0	0	0	0	0	0	0	false	37	0	0	5	77	16	64	0	61				ATM Fees	Audit Fees	OCC Assessment											
309758	0	0	92	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	289	0				Trust Department Expense													
309851	69	0	80	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	50	0	0	0	0				Officer and Director Life Insurance													
310437	16	0	7	10	16	4	2	0	58	0	0	0	0	0	0	0	0	0	0	297	0	true	11	0	0	2	0	0	0	257	24	ACH & Credit Card Fee Income	Other Fee Income		ATM & Check Card Processing Fees (Early contract termination)								Difference between Loan Loss Reserve as of 12/31/05 and acquistion date 7/7/06		Southern Commerce Bank was acquired on 7/7/06 and merged into a new national bank charter on the same date. Due to push-down accounting being applied, these financial reports include income and expense amounts for the period from 7/7/06 through 12/31/06.			
310727	7130	0	268	0	753	8749	2504	36069	3082	0	0	0	0	0	0	0	0	2829	476	0	0	false	2959	-3183	0	769	8079	368	655	3119	3497	Merchant Discount Credit Cards	Mortgage Origination Points	Management Fees from Affiliate	Management fees to Affiliate						Contribution of airplane from parent holding company	Contribution of land from parent holding company.				Prior year rent straight line adjustments		
310754	46	0	0	96	0	54	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0	Misc Income			Telephone Expense													
310875	0	0	0	229	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	743	0				mgmt fee exp - Shore Bank Paid Holding Company													
310950	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				EXAMINATION AND AUDIT FEES													
310978	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1055	0	0	1730	0																	
311050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
311144	13	0	20	0	0	22	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	50	35	Campbell & Company			Audit													
311256	57	0	13	0	8	96	427	0	382	0	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	12	0	13	17	7	49	ORIGINATION FEES ON MTG LOANS SOLD	MERCHANT CREDIT CARD INCOME		MERCHANT CREDIT CARD PROCESSING EXPENSE													
311265	120	9	99	43	61	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	0	9	0	12	0	51	83	Loan fees	Administrative fees															
311452	51	0	82	0	0	0	0	0	61	80	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	99	0	62	0	64				Audit & Accounting Fees	Officer Salary Continuation Expense												
311603	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	false	0	0	0	0	0	0	0	922	407												OFF BALANCE SHEET COMMITMENTS					
311649	40	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	0	0	0	26	119	28				CORRESPONDENT BANK CHARGES													
311658	41	0	0	0	37	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Correspondent Bank Charges													
311845	0	0	0	0	0	19373	0	0	8575	8470	8210	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	CHECK CARD INCOME			DEPOSIT ACCOUNT LOSSES	POOL INTEREST EXPENSE	SECONDARY MARKET DISCOUNT ON ORIGINATED MORTGAGE LOANS											
311939	0	0	0	0	0	0	0	0	89	116	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Telephone Expenses	Consultant Expenses												
312244	324	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	-2972	0	0	0	false	0	0	0	0	450	0	0	0	0				Computer Software Expense						Unearned Employee Stock Ownership (ESOP) shares							
312356	0	0	0	0	0	0	0	0	144	98	0	0	0	0	0	0	0	0	0	0	0	false	87	0	0	0	0	0	0	139	0				Other Outside Service Fees	Consulting Fees												
312431	0	0	0	0	0	173	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	49	0	0	118	0	MISCELLANEOUS INCOME			AD VALORUM TAXES - CAPITAL													
312730	0	0	0	0	0	24625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1635	0	Sale of 2 Arizona branches																
312954	0	0	0	0	0	425	0	0	454	229	248	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Debit Credit card/Merchant Card			Internet Expense & ATM Processing	Acquisition Expenses	Audit Fees											
313009	117	0	0	0	0	0	0	0	209	114	75	0	0	0	0	0	0	0	0	-66	0	false	0	0	0	0	0	0	0	209	67				Audits and examinations	Other outside service fees	Insurance						Reclassification of off balance sheet portion to other liabilities					
313157	38	0	25	39	6	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	5	7	13	42	20				OCC ASSESMENTS													
313223	86	0	54	0	0	138	46	0	78	113	53	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	43	0	0	0	45	Business Manager Fees	Credit Card Interchange Fees		Audit/Consulting Expenses	Ohio Franchise Tax Expense	Private Business Expense											
313241	0	0	166	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
313401	163	0	108	99	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	-22	0	false	0	0	0	0	116	0	0	221	0				Consulting Fees								Reclass of Off-Balance Sheet Commitments					
313531	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	698	0				Items Processing													
313577	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	0	0	false	0	0	0	0	169	0	0	313	0										Dividend to Bank Holding Company for formation of Bank Holding Company							
314033	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	60	0	0	0	false	63	0	0	7	0	9	0	248	93				AUDIT FEES						ADDITIONAL PAID IN CAPITAL FROM HOLDING COMPANY							
314257	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	205	0																	
314444	177	0	97	36	10	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	63	0	0	11	46	11	81	378	98				Telephone													
315339	13	0	29	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	4	0	6	18	61	25																	
315348	0	0	22	0	0	0	0	0	30	18	15	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	19				total other insurance	CPA & Tax Preparation	Repo Expenses											
315357	0	0	59	0	0	60	0	0	71	61	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	66	0	0	MISCELLANEOUS INCOME			ATM FEE EXPENSE	MISCELLANEOUS OPERATING EXPENSE												
315629	1010	0	0	0	0	993	0	0	767	391	0	0	0	0	0	0	0	234	0	0	0	false	0	0	0	0	0	0	667	680	0	Other Miscellaneous Income			Other Outside Services	PA Capital Stock Tax					Mortgage company moved from holding company to bank level.							
315656	0	0	0	150	0	0	0	0	104	208	105	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	270	145				Security	Other Real Estate Expense	Correspondent Bank Fees											
315674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	466	0																	
315852	469	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	false	0	0	0	0	90	0	0	493	0	Debit Card Fee Income									Incentive Stock Option Expense							
316354	144	0	97	34	54	603	0	0	100	191	148	0	0	0	0	0	0	0	0	0	0	false	89	0	0	0	0	0	0	0	147	homestead secondary mkt fees			telephone	business development	correspondent fees											
316840	2369	0	0	0	0	3644	4102	2771	1902	0	0	0	0	0	0	0	0	0	0	634	0	false	0	600	-1146	0	0	0	0	2028	0	Checkcard Fees	Electronic Refund Check Fees	Net Refund Anticipation Loans Securitization Income	Bank Franchise Tax								Beginning balance of bank acquired through business combination			SAB 108 Prior year overaccrual for losses on Refund Anticipation Loans	SAB 108 Title Insurance Adjustment	
316859	0	0	0	0	0	0	0	0	89	178	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	105				TransFund Expense	Public Relations												
316916	0	0	0	0	0	1889	0	0	218	51	44	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	26	Interaffiliate revenue			Interaffiliate expense	Purchased services	Delivery charges								Telephone / telegraph $43			
316934	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	0	60	0																	
317100	265	0	296	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	760	0	VISA/MC FEES																
317258	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	307	0																	
317342	755	0	235	987	128	2028	914	417	1299	1327	813	0	0	0	0	0	0	0	0	0	0	false	923	0	0	103	0	116	154	397	529	Check Card Income	BOLI Income	Other Noninterest Income	Bank Tax	Delivery & Communication	Miscellaneous expense											
317650	28	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	130	27																	
317735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
318639	5	9	24	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	3	0	54	14																	
318835	314	0	0	0	0	128	183	0	137	162	0	0	0	0	0	0	0	4250	0	0	0	false	0	0	0	0	117	0	0	0	0	ACH Service Fees	Residential Orig. Income		Telephone	Software					Capital Injection							
319047	122	0	111	25	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	68	0	0	9	0	24	116	17	82																	
319458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	64																	
319542	0	0	96	127	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Trust																
319551	83	0	0	0	0	94	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	93	0	0	205	0	Accounting Department Fees	Data Processing Fees															
320034	35	0	56	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	24	0	62																	
320052	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Software Maintenance Expense													
