"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
400758																																																																																																																																																																																										3769	0	0	0	10620	105556	0	1002	0	18847	99052	0	0	0	0	10925	0	0	0	684	0	0	952	952	3347	16709	12437	3583	65197	0	0	0.110603	0.144549	0.131953	0	0	0	9973	952	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400767																																																																																																																																																																																										4076	0	0	0	25653	80890	0	482	0	8279	83151	0	0	0	0	9061	0	0	0	0	0	0	482	482	1618	22001	21277	3126	36928	0	0	0.1032	0.1739	0.1646	0	0	0	8579	482	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400945																																																																																																																																																																																										5342	0	0	62972	20843	235224	0	2469	0	23678	236564	0	0	0	0	25703	0	0	189	734	0	0	1793	1793	1533	90495	42050	9955	103847	0	0	0.1011	0.18	0.1675	0	0	0	23910	1793	-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401148																																																																																																																																																																																										13104	0	0	0	80927	494621	0	5049	0	46040	491362	0	0	0	0	49210	502	0	0	0	0	0	4637	4637	3856	101993	90736	24250	301622	1980	0	0.091	0.1331	0.1205	0	0	0	44573	4637	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401447																																																																																																																																																																																										3616	0	0	6510	10469	37233	0	293	0	4842	37285	0	0	0	0	3399	0	0	0	450	0	0	211	211	620	20398	3909	1272	10836	0	1737	0.0897	0.2025	0.1899	0	0	0	3188	211	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401559																																																																																																																																																																																										1763	0	0	0	14280	43682	0	633	0	5455	42819	0	0	0	0	5699	0	0	0	1393	0	0	387	387	1286	14988	1683	2851	26242	0	0	0.1246	0.1854	0.1728	0	0	0	5312	387	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401755																																																																																																																																																																																										2907	0	0	0	0	125234	0	1349	0	12492	123122	0	0	0	0	13841	0	0	225	0	0	0	1349	1349	529	2570	11500	4900	111984	0	0	0.10146	0.116939	0.105542	0	0	0	12492	1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401906																																																																																																																																																																																										7506	0	0	1000	82228	412234	683	3674	0	52789	416141	0	0	0	0	54927	0	0	0	19779	0	0	3643	4326	4890	50190	176549	25821	182555	0	0	0.122101	0.188485	0.17364	0	0	0	50601	4326	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401951																																																																																																																																																																																										711	0	0	0	2869	8944	0	135	0	1101	9700	0	0	0	0	1202	0	0	0	0	0	0	70	70	82	4051	419	256	4576	0	0	0.1167	0.2173	0.2047	0	0	0	1132	70	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402172																																																																																																																																																																																										5055	0	0	9759	469653	1565940	0	7713	0	141674	1452182	0	0	0	0	149022	0	0	0	108933	0	0	7713	7713	71	529796	200988	17055	847063	0	0	0.0975	0.1346	0.1276	0	0	0	141309	7713	-2723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402462																																																																																																																																																																																										1445	0	0	27500	0	40216	0	199	0	4500	39769	0	0	0	0	4699	0	0	0	439	0	0	199	199	511	29859	17	506	10028	0	0	0.1132	0.2858	0.2737	0	0	0	4500	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402837																																																																																																																																																																																										5610	0	0	0	30629	136176	0	1085	0	16027	135351	908	0	0	0	17559	0	0	110	2733	0	0	1085	1085	6594	23612	38715	6780	68787	0	0	0.1217	0.1857	0.1742	0	0	0	16474	1085	-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
402846																																																																																																																																																																																										2506	0	0	17342	14039	64817	0	264	0	9613	64469	0	0	0	0	7606	0	0	0	0	0	0	264	264	833	23828	10959	1832	27239	0	0	0.1184	0.2029	0.1959	0	0	0	7342	264	-210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403058																																																																																																																																																																																										3198	0	0	0	24513	76955	0	947	0	8053	77302	0	0	0	0	8941	0	0	0	0	0	0	630	630	1894	27098	8717	2360	40451	0	0	0.107743	0.178403	0.165832	0	0	0	8311	630	-467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403067																																																																																																																																																																																										7701	0	0	0	69432	178117	0	1644	0	20093	178151	3541	0	0	0	18549	0	0	3440	20265	0	0	1458	1458	9362	72634	10460	2431	84303	0	0	0.0971	0.1594	0.1469	0	0	0	17091	1458	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403106																																																																																																																																																																																										10270	0	0	0	53179	353589	0	3340	0	32650	351406	0	0	0	0	33098	0	0	0	18257	0	0	3340	3340	8017	64260	45028	14813	236811	0	0	0.085414	0.116297	0.104562	0	0	0	29758	3340	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403151																																																																																																																																																																																										28029	0	0	97403	64913	585644	0	4753	0	47950	576557	0	0	0	0	48463	2499	0	0	182	0	0	4752	4752	16819	192720	36303	28768	340324	1109	0	0.0765	0.1218	0.1099	0	0	0	43711	4752	-1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403254																																																																																																																																																																																										2604	0	0	5465	0	49836	0	279	0	8083	51245	0	0	0	0	5068	0	0	371	6336	0	0	279	279	1528	12945	5174	1909	27174	0	0	0.0999	0.1423	0.1345	0	0	0	4789	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403348																																																																																																																																																																																										2311	0	0	0	2456	67112	0	404	0	7648	66491	0	0	0	0	5707	0	0	0	784	0	0	404	404	513	4065	13425	3275	47173	0	0	0.0827	0.1003	0.0932	0	0	0	5303	404	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403357																																																																																																																																																																																										942	0	0	195	7586	28440	0	245	0	2889	27644	0	0	0	0	3154	0	0	0	488	0	0	245	245	212	8525	2717	1494	17251	0	0	0.1052	0.1534	0.1415	0	0	0	2909	245	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403553																																																																																																																																																																																										5339	0	0	0	47931	167717	0	814	0	15223	164780	0	0	0	0	15063	0	0	0	12075	0	0	814	814	3820	53735	23732	14299	86388	0	0	0.0871	0.1295	0.1225	0	0	0	14249	814	-228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403656																																																																																																																																																																																										1949	0	0	0	13883	29496	0	166	0	3878	30180	0	0	0	0	4166	0	0	0	0	0	0	166	166	0	12810	1561	848	15434	0	0	0.132538	0.221867	0.213027	0	0	0	4000	166	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403937																																																																																																																																																																																										940	0	0	0	27019	40721	0	215	0	6763	38915	75	0	0	0	7128	0	0	0	0	0	0	215	215	1520	27235	938	788	11243	0	0	0.1776	0.4154	0.4029	0	0	0	6913	215	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
403946																																																																																																																																																																																										31593	0	0	0	22715	643963	0	5822	0	52752	616061	0	0	0	0	57643	0	0	3157	19631	0	0	5822	5822	14475	46431	137398	24808	450590	7116	0	0.084252	0.100743	0.090568	0	0	0	51821	5822	-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404653																																																																																																																																																																																										896	0	0	0	11297	20073	0	68	0	1186	19387	0	0	0	0	1443	0	0	0	0	0	0	68	68	1092	11467	1951	749	5917	0	0	0.0709	0.1571	0.1497	0	0	0	1375	68	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404774																																																																																																																																																																																										10958	0	0	10735	253	25470	0	47	0	3804	25402	0	0	0	0	3844	0	0	0	0	0	0	47	47	1882	22088	996	334	543	0	0	0.1495	0.7042	0.6955	0	0	0	3797	47	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
404943																																																																																																																																																																																										1122	0	0	0	7545	57145	0	827	0	6239	57431	0	0	0	0	6854	0	0	0	0	0	0	597	597	140	6345	10098	1757	41418	0	0	0.108948	0.144277	0.13171	0	0	0	6257	597	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405061																																																																																																																																																																																										26460	0	0	175	12289	56778	0	570	0	5011	55329	0	0	0	0	5281	0	0	0	130	0	0	226	226	11354	33476	2523	598	10039	0	0	0.091363	0.297739	0.284997	0	0	0	5055	226	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405641																																																																																																																																																																																										12916	0	0	0	64724	193633	0	1920	0	23906	194285	0	0	0	0	20282	0	0	0	4753	0	0	1507	1507	5218	73125	19868	14566	92495	290	0	0.0995	0.1688	0.1563	0	0	0	18775	1507	-552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
405744																																																																																																																																																																																										10525	0	0	0	109533	503880	49	3878	0	36581	501556	0	0	0	0	40005	9999	0	722	6647	237	0	4152	4201	7813	96338	115172	17753	287327	3518	0	0.0715	0.1083	0.097	0	0	0	35804	4201	-162	698	99000	19750	0	0	0	0	0	0	0	0	0	0	0	0	
405959																																																																																																																																																																																										76923	0	0	0	65527	1232288	0	12278	0	134251	1222628	808	0	0	0	144930	0	0	25	98245	0	0	12278	12278	11114	96736	43859	66563	1092669	2879	0	0.108639	0.11815	0.108141	0	0	0	132652	12278	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406022																																																																																																																																																																																										11808	0	0	1104	28218	173088	0	1747	0	16034	171733	0	0	0	0	17614	0	0	786	9286	0	0	1578	1578	9444	32711	36029	7351	96654	0	0	0.0934	0.1397	0.1272	0	0	0	16036	1578	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406059																																																																																																																																																																																										5909	0	0	0	32583	101604	0	725	0	7757	110392	0	0	0	0	9252	0	0	244	1355	0	0	725	725	3459	46132	578	4134	52931	0	0	0.077243	0.146427	0.134953	0	0	0	8527	725	-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406255																																																																																																																																																																																										2734	0	0	1256	38037	92976	0	638	0	7721	94439	0	0	0	0	8610	0	0	0	622	0	0	599	599	4687	38592	23333	2458	27469	0	0	0.0848	0.1827	0.17	0	0	0	8011	599	-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406666																																																																																																																																																																																										2606	0	0	0	49098	88990	0	466	0	7210	92130	0	0	0	0	7927	0	0	0	0	0	0	466	466	0	48894	7805	2445	33008	0	0	0.080983	0.16907	0.159131	0	0	0	7461	466	-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
406974																																																																																																																																																																																										6172	0	0	0	26769	166441	0	1164	0	18880	167501	0	0	0	0	20168	0	0	1258	0	0	0	1164	1164	763	72839	6455	1965	87673	404	0	0.113456	0.189659	0.178713	0	0	0	19004	1164	-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407168																																																																																																																																																																																										3277	0	0	0	26643	78612	2	402	0	7895	73139	0	0	0	0	8315	0	0	0	3037	0	0	402	404	708	34799	1463	1631	42062	0	0	0.108164	0.159965	0.152193	0	0	0	7911	404	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407506																																																																																																																																																																																										21399	0	0	0	133344	715592	1392	4942	0	73137	687864	0	0	0	0	78028	0	0	10280	64744	0	0	5142	6534	37962	114834	188449	26399	378635	0	784	0.104067	0.146137	0.1339	0	0	0	71494	6534	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407645																																																																																																																																																																																										10361	0	0	0	93161	296780	0	2345	0	33463	289418	0	0	0	0	35674	2416	0	1805	0	0	0	2345	2345	10238	105953	19130	17709	163851	1073	0	0.115231	0.182466	0.170472	0	0	0	33329	2345	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
407850																																																																																																																																																																																										392	0	0	3070	0	14267	0	515	0	3058	14335	0	0	0	0	3203	0	0	0	0	0	0	145	145	0	3992	0	719	10790	0	0	0.2133	0.2855	0.2726	0	0	0	3058	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408147																																																																																																																																																																																										4525	0	0	0	16222	58871	0	406	0	4540	56347	0	0	0	0	5088	0	0	0	1300	0	0	406	406	3279	13383	16479	1935	26281	0	0	0.0831	0.1339	0.1232	0	0	0	4682	406	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408307																																																																																																																																																																																										6735	0	0	0	59483	268109	573	2288	0	33695	267670	0	0	0	0	35484	0	0	81	0	0	0	1935	2508	9125	55589	122898	13656	82198	0	0	0.1233	0.2297	0.2135	0	0	0	32976	2508	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408473																																																																																																																																																																																										5247	0	0	0	21551	178654	0	1775	0	12823	174220	0	0	0	0	14618	0	0	0	999	0	0	1660	1660	1419	43444	25566	5465	110204	0	0	0.0744	0.1102	0.0977	0	0	0	12958	1660	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																																																																																																																																																										6959	0	0	0	18866	302300	0	4103	0	38176	317793	0	0	0	2460	40740	0	0	5803	10595	0	0	2526	2526	5376	128601	21611	17028	150883	3445	0	0.1203	0.2032	0.1906	0	0	0	38214	2526	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
409265																																																																																																																																																																																										1737	0	0	497	15612	30276	0	75	0	2511	30278	0	0	0	0	2737	0	0	0	0	0	0	75	75	603	16812	3867	768	9221	0	0	0.0879	0.1885	0.1834	0	0	0	2662	75	-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
409555																																																																																																																																																																																										5777	0	0	27329	37240	163595	0	855	0	10113	160104	0	0	0	0	10585	0	0	88	7912	0	0	888	888	2650	68608	60742	5118	31780	0	0	0.0606	0.1339	0.1226	0	0	0	9697	888	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
409649																																																																																																																																																																																										1063	0	0	0	14570	35639	0	284	0	4314	36460	0	0	0	0	4678	0	0	0	0	0	0	262	262	2318	14461	2409	1907	16843	0	0	0.1211	0.2236	0.2111	0	0	0	4416	262	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410159																																																																																																																																																																																										2037	0	0	0	5969	15133	0	139	0	2097	15154	0	0	0	0	2223	0	0	1	0	0	0	102	102	137	8699	137	345	6332	0	0	0.14	0.2743	0.2617	0	0	0	2121	102	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410560																																																																																																																																																																																										9396	0	0	0	38626	148097	0	684	0	13053	146626	0	0	0	0	13519	0	0	0	5352	0	0	684	684	1738	47397	13765	4637	85663	519	0	0.088044	0.128808	0.122291	0	0	0	12835	684	-628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410748																																																																																																																																																																																										3279	0	0	56044	0	217871	0	2272	0	36144	215358	0	0	0	0	37725	0	0	2328	14703	0	0	1581	1581	34482	21982	100356	3879	63323	0	0	0.1678	0.2999	0.2874	0	0	0	36144	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410917																																																																																																																																																																																										8962	0	0	0	110400	312579	0	2401	0	31987	312468	0	0	0	0	35084	0	0	0	0	0	0	2026	2026	1893	155597	57681	9592	100880	0	0	0.1058	0.218	0.2054	0	0	0	33058	2026	-1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
410944																																																																																																																																																																																										862	0	0	0	8557	28158	0	225	0	3119	28546	0	0	0	0	3486	0	0	0	880	0	0	225	225	142	6825	5868	783	15697	0	0	0.1142	0.1706	0.1596	0	0	0	3261	225	-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411053																																																																																																																																																																																										676	0	0	0	10478	30579	0	140	0	2918	31111	0	0	0	0	3237	0	0	0	0	0	0	140	140	213	11427	1972	699	17287	0	0	0.0995	0.1575	0.1506	0	0	0	3097	140	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411062																																																																																																																																																																																										2186	0	0	4764	16373	45211	0	127	0	6478	43769	0	0	0	0	6768	0	0	0	0	0	0	127	127	1131	21027	6496	1708	16932	0	0	0.1517	0.2723	0.2672	0	0	0	6641	127	-163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411231																																																																																																																																																																																										2081	0	0	949	28558	56785	0	798	0	8914	56738	69	0	0	0	9465	0	0	0	0	0	0	374	374	2001	30920	4008	1666	20966	0	0	0.1603	0.3293	0.3163	0	0	0	9091	374	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411240																																																																																																																																																																																										2499	0	0	69	12431	43702	0	241	0	3647	41733	0	0	0	0	3996	0	0	0	961	0	0	241	241	330	22333	3975	926	17413	0	0	0.09	0.1641	0.1542	0	0	0	3755	241	-108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411464																																																																																																																																																																																										21507	0	0	3200	0	1559282	0	8047	0	148109	1603642	0	0	0	0	148499	0	0	10878	146337	0	0	9306	9306	11113	365284	297928	67196	884088	308614	0	0.0873	0.1252	0.1174	0	0	0	139193	9306	0	342	82356	0	0	0	0	0	0	0	0	0	0	0	0	0	
411512																																																																																																																																																																																										3209	0	0	0	8778	74608	0	797	0	8226	74823	0	0	0	0	8886	0	0	657	0	0	0	684	684	2063	17697	19120	2646	36501	0	0	0.109642	0.162723	0.150198	0	0	0	8202	684	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411549																																																																																																																																																																																										824	0	0	4559	11511	40108	0	420	0	4310	40057	0	0	0	0	4717	0	0	0	367	0	0	288	288	710	18284	5001	1250	16713	0	0	0.1106	0.2058	0.1932	0	0	0	4429	288	-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411576																																																																																																																																																																																										3825	0	0	66	0	35591	0	94	0	4866	36109	0	0	0	0	4960	0	0	0	0	0	0	94	94	431	5703	21920	1117	7631	0	0	0.1348	0.2514	0.2466	0	0	0	4866	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																										10432	0	0	3517	7969	133264	0	901	0	13236	132988	0	0	0	0	14035	0	0	0	0	0	0	901	901	2153	27661	48303	1539	55946	1118	0	0.0989	0.1639	0.1534	0	0	0	13134	901	-140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411651																																																																																																																																																																																										3622	0	0	10212	0	91201	0	732	0	8515	89003	0	0	0	0	9247	0	0	0	2332	0	0	732	732	720	16208	2079	4153	72926	0	0	0.095671	0.116138	0.106944	0	0	0	8515	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412135																																																																																																																																																																																										93918	0	0	275	668810	3379091	0	37516	0	317101	3335439	3550	0	0	4543	334293	0	0	53304	355786	-9	0	34831	34831	50786	779671	340867	62867	2229156	0	0	0.090412	0.120084	0.107572	0	0	0	299462	34831	-5589	1949	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	
412153																																																																																																																																																																																										10505	0	0	8065	2993	97728	0	673	0	13186	92782	0	0	0	0	13874	0	0	0	3965	0	0	673	673	3533	23078	6313	2139	65492	0	0	0.1423	0.1842	0.1753	0	0	0	13201	673	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412452																																																																																																																																																																																										909	0	0	280	7740	22369	0	209	0	3262	22712	0	0	0	0	3552	0	0	0	0	0	0	209	209	236	1919	6663	951	13760	0	0	0.1472	0.2028	0.1909	0	0	0	3343	209	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412555																																																																																																																																																																																										1325	0	0	0	7671	34170	0	275	0	5108	35337	0	0	0	0	5409	0	0	0	482	0	0	275	275	167	12345	2155	1535	19819	0	0	0.1453	0.2287	0.2171	0	0	0	5134	275	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412667																																																																																																																																																																																										3957	0	0	19876	8974	85307	0	238	0	5568	83885	419	0	0	0	5829	0	0	0	1364	0	0	238	238	10108	26177	7470	4066	41824	0	0	0.066651	0.113053	0.108437	0	0	0	5591	238	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412751																																																																																																																																																																																										193603	0	0	4465	257201	2239606	0	17816	0	188497	2168082	0	0	0	0	207541	0	0	0	125980	0	0	17816	17816	107481	584010	128760	165607	1438399	1693	0	0.087529	0.12214	0.111655	0	0	0	189725	17816	-1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412845																																																																																																																																																																																										5246	0	0	0	71637	223376	0	1264	0	21072	223921	0	0	0	0	17892	0	0	268	2430	0	0	1264	1264	3033	83291	37221	7100	96938	234	0	0.0759	0.1335	0.1241	0	0	0	16628	1264	-451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413141																																																																																																																																																																																										8766	0	0	0	21646	390576	0	4934	0	61923	384302	0	0	0	0	65260	0	0	73	0	0	0	3271	3271	681	26767	223774	17499	144397	0	0	0.161303	0.250989	0.238409	0	0	0	61989	3271	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413208	5489527	0	2627175	2864307	19499845	165673017	1909	894222	0	12257932	165683180	794523	0	0	24751492	14998051	485562258	278516089	6711039	38287423	-26215	3727934	990037	4719880	13186893	33089960	33931740	5752290	59492703	4723063	0	0.0629	0.1223	0.0838	0	0	0	10278171	4719880	-200084	15029553	1163277358	768090381	99619236	59114364	9427987	5150363	0	6052973	852085	0	2319649	1173182	0	6533965	14697189	1369912	53862172	0	0	122651904	163463475	0	0	0	0	1159	85402131	265	3313	3313	706182	706182	25096	31202	0	649884	0	274	2157743	47428	-1163	0	0	0	14534	1518617	3970910	0	0	644901	2173325	46081	0	-288371	5285932	13650154	40330	811800	0	0	368513	4226620	127930	0	867959	2248329	29486319	52799524	24751492	0	0	0	0	10132888	2402822	519833	1325553	132390	25971721	3355520	388018	611175	0	2356327	158905	0	15188	0	143717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1355546	1355546	0	1317565	7981	30000	0	0	0	0	0	0	19143712	578875	1631405	0	16933432	5617803	26719973	21524396	19796685	63416468	55464117	79609376	0	12683294	27732059	79609376	122651904	4349651	9353176	13703986	10326762	0	0	8235490	162494674	119737165	5198949	74341504	33920684	3724657					153266037																																																		
413347																																																																																																																																																																																										859	0	0	4206	4456	23081	0	143	0	3299	23779	0	0	0	0	3443	0	0	0	0	0	0	143	143	379	9373	5252	576	8259	0	0	0.1388	0.2698	0.2586	0	0	0	3300	143	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413543																																																																																																																																																																																										3442	0	0	10340	9931	78957	0	835	0	8633	78661	0	0	0	0	7899	0	0	5	0	0	0	675	675	1224	22891	9971	2396	44341	149	0	0.0936	0.1467	0.1342	0	0	0	7224	675	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413646																																																																																																																																																																																										4719	0	0	92	30602	200374	0	2089	0	22977	199118	0	0	0	0	23835	0	0	0	4945	0	0	1884	1884	4710	31040	48799	11133	116912	75	0	0.1108	0.1583	0.1458	0	0	0	21951	1884	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413730																																																																																																																																																																																										653	0	0	0	7929	21752	0	119	0	1843	22044	0	0	0	0	1968	0	0	0	0	0	0	119	119	101	8431	2892	1238	10457	0	0	0.0839	0.1448	0.1361	0	0	0	1849	119	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413758																																																																																																																																																																																										2796	0	0	0	3095	35035	0	723	0	4488	35100	0	0	0	0	4867	0	0	0	0	0	0	360	360	200	7574	1462	1058	26550	0	0	0.1284	0.1712	0.1585	0	0	0	4507	360	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413851																																																																																																																																																																																										1304	0	0	9462	0	26178	0	243	0	2918	25532	0	0	0	0	3130	0	0	0	0	0	0	212	212	92	10955	1415	1394	13959	0	0	0.1143	0.1845	0.172	0	0	0	2918	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414102																																																																																																																																																																																										5863	0	0	52993	0	185439	0	1190	0	26322	184435	0	0	0	0	27526	0	0	0	0	0	0	1204	1204	37811	24476	41712	3293	82630	0	0	0.1427	0.2529	0.2418	0	0	0	26322	1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414652																																																																																																																																																																																										1850	0	0	0	12020	56210	0	489	0	7378	56905	0	0	0	0	7904	0	0	0	1930	0	0	489	489	1525	11898	3434	4434	39900	0	0	0.1303	0.1753	0.1644	0	0	0	7415	489	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414728																																																																																																																																																																																										1180	0	0	4048	0	14791	0	232	0	2059	14796	0	0	0	0	2161	0	0	0	0	0	0	102	102	266	6880	2183	491	5694	0	0	0.139159	0.269049	0.25635	0	0	0	2059	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
