"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
614340																																																																																																																																																																																											6134	0	0	0	34395	211890	0	1467	0	19231	211042	0	0	0	0	19627	0	0	11	524	0	0	1467	1467	3171	38812	71268	11445	99166	0	0	0.0866	0.1374	0.1271	0	0	0	18160	1467	-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614368																																																																																																																																																																																											4882	0	0	0	13672	190706	0	1680	0	15339	187828	0	0	0	0	17034	0	0	0	11830	0	0	1680	1680	11250	44011	20457	10552	116668	0	0	0.081745	0.11956	0.107769	0	0	0	15354	1680	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614751																																																																																																																																																																																											4427	0	0	0	20628	98201	0	1041	0	7318	96964	0	0	0	0	8672	0	0	84	3957	0	0	927	927	1487	27715	9665	4182	60802	0	0	0.0799	0.1172	0.1046	0	0	0	7745	927	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
614948																																																																																																																																																																																											3283	0	0	0	52869	133386	0	721	0	16516	130021	146	0	0	0	17589	0	0	0	2516	0	0	721	721	1859	59362	14112	5863	59312	334	0	0.1297	0.2229	0.2138	0	0	0	16868	721	-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615217																																																																																																																																																																																											18404	0	0	106501	604	447244	0	3470	0	60080	447000	32	0	0	0	63310	0	0	1918	0	0	0	3470	3470	85488	50470	53874	6999	260882	0	0	0.1339	0.2089	0.1974	0	0	0	59840	3470	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615253																																																																																																																																																																																											2102	0	0	2283	34066	93881	0	1018	0	14687	92843	0	0	0	0	15698	0	0	0	2655	0	0	759	759	2187	43027	0	2234	50105	0	0	0.1609	0.2597	0.2471	0	0	0	14939	759	-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615459																																																																																																																																																																																											7904	0	0	0	33913	291852	0	1851	0	23534	294868	0	0	0	0	25529	215	0	0	26223	0	0	1851	1851	4152	52136	36198	8225	201362	275	0	0.0803	0.103	0.0955	0	0	0	23678	1851	-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615851																																																																																																																																																																																											5235	0	0	0	18092	97547	0	1006	0	14600	99794	0	0	0	0	15671	0	0	0	0	0	0	1006	1006	0	16029	7797	2841	74837	0	0	0.147	0.188	0.1759	0	0	0	14665	1006	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
615954																																																																																																																																																																																											15881	0	0	2016	0	191923	0	3253	0	15126	191969	0	0	0	0	17187	0	0	3196	7523	0	0	2061	2061	0	28624	26522	7336	140030	0	0	0.0788	0.105	0.0924	0	0	0	15126	2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616036																																																																																																																																																																																											13795	0	0	0	97723	309122	0	7842	0	30960	306024	0	0	0	0	32373	0	0	0	8375	0	0	2500	2500	5301	123368	34501	16123	152908	626	0	0.09809	0.166283	0.153442	0	0	0	29873	2500	-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616148																																																																																																																																																																																											8556	0	0	0	15153	108565	0	723	0	9051	113935	0	0	0	0	9804	0	0	0	2420	0	0	723	723	1871	27756	15808	4534	63901	0	0	0.0797	0.124	0.1149	0	0	0	9081	723	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616410																																																																																																																																																																																											15502	0	0	0	88557	678219	0	5324	0	38265	669773	0	0	0	0	62800	0	0	0	0	0	18500	5324	23824	7331	100112	186292	29739	390892	1885	0	0.0582	0.1214	0.0754	0	0	0	38976	23824	-716	0	0	16000	0	0	0	0	0	0	0	0	0	0	0	
616540																																																																																																																																																																																											2015	0	0	5864	14937	66866	0	615	0	5211	66780	0	0	0	0	5836	0	0	0	346	0	0	562	562	154	17165	17617	3146	32716	0	0	0.0791	0.1295	0.117	0	0	0	5274	562	-172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616755																																																																																																																																																																																											8486	0	0	90269	164367	445656	0	1571	0	26502	437835	0	0	0	0	28376	0	0	106	9266	0	0	1638	1638	1979	242934	107269	8839	95424	0	0	0.0611	0.1403	0.1322	0	0	0	26738	1638	-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
616849																																																																																																																																																																																											465	0	0	16664	151	35248	0	125	0	6158	35686	0	0	0	0	6281	0	0	0	0	0	0	125	125	147	6722	14211	952	14291	0	0	0.1725	0.2762	0.2707	0	0	0	6156	125	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617024																																																																																																																																																																																											32519	0	0	27916	119904	1018090	0	10094	0	89992	998437	0	0	0	0	101652	0	0	468	281635	0	0	9663	9663	15424	147700	249276	41514	617108	10046	0	0.0922	0.111	0.1005	0	0	0	91989	9663	-2488	32	0	0	0	0	0	0	0	0	0	0	0	0	0	
617051																																																																																																																																																																																											2249	0	0	0	17471	76837	0	594	0	7914	79448	0	0	0	0	6879	0	0	0	7185	0	0	594	594	1029	21037	7074	5461	46656	0	0	0.081	0.1162	0.1061	0	0	0	6285	594	-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617145																																																																																																																																																																																											1848	0	0	750	21656	85460	0	1262	0	11051	84879	0	0	0	0	12034	0	0	0	2601	0	0	704	704	665	25931	21464	5176	39110	0	0	0.1335	0.2157	0.2031	0	0	0	11330	704	-329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617275																																																																																																																																																																																											1857	0	0	0	211	50492	0	751	0	8656	50793	0	0	0	0	9201	0	0	1409	122	0	0	545	545	202	9100	1815	2612	40126	0	0	0.1704	0.2119	0.1994	0	0	0	8656	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617341																																																																																																																																																																																											439	0	0	0	7252	24578	0	262	0	2253	25617	0	0	0	0	2594	0	0	0	0	0	0	222	222	308	5814	4617	2066	14292	0	0	0.0926	0.1464	0.1338	0	0	0	2372	222	-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617538																																																																																																																																																																																											697	0	0	0	8332	23135	0	131	0	2249	22794	0	0	0	0	2438	0	0	0	1150	0	0	131	131	8758	1843	5264	204	7459	0	0	0.1012	0.2209	0.2091	0	0	0	2307	131	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617743																																																																																																																																																																																											2792	0	0	0	26549	150768	0	1355	0	17585	152634	0	0	0	0	14552	0	0	0	184	0	0	1355	1355	1244	27625	15706	4232	103295	0	0	0.0892	0.124	0.1124	0	0	0	13197	1355	-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618544																																																																																																																																																																																											2460	0	0	0	16137	98598	0	790	0	10626	99674	0	0	0	0	11544	0	0	0	1344	0	0	790	790	373	13368	32176	1775	53665	0	0	0.107892	0.157739	0.146945	0	0	0	10754	790	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618647																																																																																																																																																																																											1002	0	0	0	8590	25986	0	165	0	2266	25563	0	0	0	0	2599	0	0	0	0	0	0	165	165	0	5895	7740	1753	12694	0	0	0.0952	0.1465	0.1372	0	0	0	2434	165	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618740																																																																																																																																																																																											6971	0	0	0	37044	183696	13	1200	0	16841	181863	0	0	0	0	18594	0	0	487	7122	0	0	1200	1213	4945	39629	49912	14672	90963	302	0	0.0956	0.1452	0.1357	0	0	0	17381	1213	-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
618807																																																																																																																																																																																											49848	0	0	399449	334330	2553497	553	15625	0	219461	2490094	0	0	0	0	228138	6000	0	6386	315675	0	0	15625	16178	33603	752857	642879	80953	1134668	16907	0	0.0854	0.1288	0.1196	0	0	0	211960	16178	-308	0	10000	45000	0	0	0	0	0	0	0	0	0	0	0	
619327																																																																																																																																																																																											4446	0	0	0	49845	311658	0	2361	0	27562	305504	0	0	0	0	30126	0	0	991	24353	0	0	2361	2361	1230	59832	56568	7841	196697	0	0	0.0909	0.1207	0.1112	0	0	0	27765	2361	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619457																																																																																																																																																																																											4325	0	0	0	6323	52294	0	356	0	4715	51273	0	0	0	0	5117	0	0	318	0	0	0	356	356	1401	12539	7510	3400	31276	0	0	0.092856	0.135737	0.126293	0	0	0	4761	356	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619701																																																																																																																																																																																											8481	0	0	17869	101942	666595	1078	5747	0	55058	646157	0	0	0	0	59067	0	0	1687	0	0	0	5747	6825	20096	86339	232107	26215	333092	0	0	0.0809	0.1257	0.1112	0	0	0	52242	6825	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
619859																																																																																																																																																																																											2891	0	0	0	37354	179637	0	1679	0	14826	169389	0	0	0	0	16588	0	0	0	984	0	0	1566	1566	1338	35959	57558	10665	86657	0	0	0.088683	0.132041	0.119575	0	0	0	15022	1566	-196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620015																																																																																																																																																																																											4260	0	0	0	51379	107079	0	459	0	13174	107904	0	0	0	0	14161	0	0	9	0	0	0	459	459	3584	48211	19941	4390	36601	0	0	0.127	0.2474	0.2394	0	0	0	13702	459	-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620051																																																																																																																																																																																											4597	0	0	15341	0	39255	0	690	0	3021	41535	71	0	0	0	3021	0	0	0	0	0	0	0	0	1332	20041	4050	1517	14522	0	0	0.0727	0.152	0.152	0	0	0	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620752																																																																																																																																																																																											712	0	0	0	1065	34219	0	294	0	3469	33463	0	0	0	0	3763	0	0	17	0	0	0	294	294	863	2605	4615	1738	26430	0	0	0.1037	0.1281	0.1181	0	0	0	3469	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
620930																																																																																																																																																																																											3951	0	0	0	34944	116527	0	914	0	11870	115315	0	0	0	0	12687	0	0	0	3806	0	0	900	900	2224	36628	32906	5850	45600	0	0	0.1026	0.1781	0.1654	0	0	0	11787	900	-347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621151																																																																																																																																																																																											1802	0	0	0	13587	34562	0	209	0	5024	34198	0	0	0	0	5360	0	0	0	0	0	0	209	209	273	15273	235	787	19182	0	0	0.150623	0.239767	0.230418	0	0	0	5151	209	-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621245																																																																																																																																																																																											1869	0	0	0	19128	65673	0	756	0	9586	65831	15	0	0	0	10226	0	0	0	0	0	0	540	540	303	16722	19444	3335	30121	0	0	0.1471	0.238	0.2254	0	0	0	9686	540	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621357																																																																																																																																																																																											2892	0	0	43334	6364	116729	0	731	0	17077	118391	0	0	0	0	17817	0	0	0	0	0	0	731	731	264	52045	9667	2257	55492	0	0	0.1443	0.2519	0.2415	0	0	0	17086	731	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621375																																																																																																																																																																																											70726	0	0	0	356	762353	0	8507	0	68267	730792	0	0	0	0	72190	0	0	6362	28875	0	0	8164	8164	6882	67324	144529	35619	547885	14031	0	0.0881	0.1106	0.0981	0	0	0	64026	8164	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621432																																																																																																																																																																																											6737	0	0	0	42101	311489	0	3083	0	28604	314877	0	0	0	0	31808	0	0	0	16648	0	0	3083	3083	23138	43226	20105	5205	228224	0	0	0.091226	0.123306	0.111355	0	0	0	28725	3083	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621441																																																																																																																																																																																											3023	0	21	390	35469	98610	0	820	0	15890	98850	0	0	0	987	16608	0	0	0	867	0	0	751	751	2395	37834	15668	9359	44151	0	0	0.1611	0.2769	0.2644	0	0	0	15857	751	-393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
621674																																																																																																																																																																																											16648	0	0	0	5710	276435	0	2720	0	32474	276894	226	0	0	0	35741	0	0	1125	43601	0	0	3280	3280	2478	36180	3348	9463	237188	0	0	0.1172	0.132	0.1199	0	0	0	32461	3280	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622037																																																																																																																																																																																											9795	0	0	280	15414	119042	0	1055	0	10487	118903	0	0	0	0	11606	0	0	0	0	0	0	1055	1055	1205	29053	0	4897	89935	0	0	0.0887	0.1194	0.1086	0	0	0	10551	1055	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622653																																																																																																																																																																																											3422	0	0	0	12372	54491	0	435	0	4864	54843	0	0	0	0	4416	0	0	0	0	0	0	428	428	396	22356	1784	1878	29547	0	0	0.074	0.1265	0.1143	0	0	0	3988	428	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622756																																																																																																																																																																																											3312	0	0	0	16147	97572	0	841	0	18489	94066	0	0	0	0	10323	0	0	0	7309	0	0	807	807	9201	21075	5180	3516	54028	0	0	0.1119	0.1598	0.1473	0	0	0	9516	807	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622774																																																																																																																																																																																											16338	0	0	0	125369	562708	0	5648	0	100705	564128	0	0	0	0	106239	0	0	778	16096	0	0	5615	5615	37683	74816	60824	20113	395351	750	0	0.178609	0.236544	0.224042	0	0	0	100624	5615	-670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622831																																																																																																																																																																																											6184	0	0	0	48990	352052	0	2748	0	49914	336195	0	0	0	0	32091	0	0	0	3864	0	0	2748	2748	6461	53303	56556	10907	218309	0	0	0.093101	0.123569	0.112988	0	0	0	29343	2748	-450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623052																																																																																																																																																																																											5304	0	0	0	77169	177157	0	1136	0	27058	182080	0	0	0	0	28631	0	0	665	0	0	0	1136	1136	7202	66892	9818	4460	94818	0	0	0.151	0.2524	0.2424	0	0	0	27495	1136	-437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623258																																																																																																																																																																																											2910	0	0	25164	27987	154798	0	879	0	8711	151391	0	0	0	0	9565	0	0	578	6464	0	0	917	917	948	49788	58579	2803	46260	0	0	0.0571	0.1078	0.0975	0	0	0	8648	917	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623445																																																																																																																																																																																											65701	0	0	0	422083	1780229	0	9652	0	192808	1734317	8220	0	0	0	128936	0	0	12350	5148	0	0	9652	9652	13440	475900	340421	75525	890084	921	0	0.0721	0.1106	0.1023	0	0	0	119284	9652	-6690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623454																																																																																																																																																																																											7190	0	0	0	80057	273516	0	976	0	26019	274426	0	0	0	0	28035	0	0	332	0	0	0	976	976	4040	88748	60544	20632	122736	0	0	0.098602	0.163685	0.157987	0	0	0	27059	976	-1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623548																																																																																																																																																																																											1311	0	0	0	11928	59664	0	552	0	7629	59966	272	0	0	0	8366	0	0	0	0	0	0	552	552	438	13715	5849	4917	40494	127	0	0.1303	0.181	0.1691	0	0	0	7814	552	-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
623922																																																																																																																																																																																											21850	0	0	1519	157570	1284822	0	12748	0	112232	1289002	1510	0	0	0	116772	0	0	0	66648	0	0	12748	12748	11871	171995	265912	61312	840285	239	0	0.0813	0.1121	0.0999	0	0	0	104024	12748	-1291	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	
624152																																																																																																																																																																																											755	0	0	0	16688	44123	0	479	0	3746	43549	115	0	0	0	4358	0	0	0	0	0	0	423	423	528	13360	0	3738	30911	0	0	0.0904	0.1291	0.1165	0	0	0	3935	423	-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624246																																																																																																																																																																																											2611	0	0	0	31226	117891	0	758	0	10283	121106	367	0	0	0	10737	0	0	0	0	0	0	758	758	1065	34097	39030	4684	45179	0	0	0.083078	0.149987	0.139399	0	0	0	9979	758	-686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624563																																																																																																																																																																																											1705	0	0	140	16580	35373	0	39	0	4895	31502	0	0	0	0	5449	0	0	0	125	-452	0	39	39	520	26536	2388	579	6029	0	0	0.171735	0.434876	0.431764	0	0	0	5410	39	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624648																																																																																																																																																																																											1054	0	0	1699	4775	52435	0	813	0	8452	52251	0	0	0	0	9053	0	0	0	0	0	0	522	522	595	7177	10627	2072	34970	0	0	0.1633	0.2182	0.2056	0	0	0	8531	522	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
624956																																																																																																																																																																																											9539	0	0	1080	0	56049	0	790	0	6044	54242	0	0	0	0	6567	0	0	84	0	0	0	603	603	0	10878	0	2955	45961	1744	0	0.1101	0.1366	0.124	0	0	0	5964	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625056																																																																																																																																																																																											1583	0	0	0	9240	38368	0	317	0	4471	39051	0	0	0	0	4811	0	0	0	0	0	0	277	277	158	11046	2433	2258	25111	0	0	0.1161	0.1681	0.1584	0	0	0	4534	277	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625065																																																																																																																																																																																											3608	0	0	0	55585	120949	0	800	0	9932	120697	0	0	0	0	10448	0	0	0	0	0	0	800	800	3164	50668	24201	7917	45301	9199	0	0.080826	0.154362	0.142543	0	0	0	9648	800	-1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625140																																																																																																																																																																																											9085	0	0	0	11284	129494	0	1060	0	12942	128395	0	0	0	0	14028	0	0	0	0	0	0	1060	1060	3618	21071	43071	2485	62821	0	0	0.101	0.1575	0.1456	0	0	0	12968	1060	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625159																																																																																																																																																																																											4159	0	0	200	245433	449145	0	2774	0	51121	478035	0	0	0	0	47840	0	0	100	1000	0	0	2377	2377	126287	155329	15170	27253	150520	0	0	0.09664	0.252233	0.2397	0	0	0	45463	2377	-1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625449																																																																																																																																																																																											1710	0	0	0	40813	93269	0	529	0	12348	93047	0	0	0	0	9233	0	0	0	4239	0	0	529	529	4563	39009	11428	1995	35195	0	0	0.0982	0.1816	0.1712	0	0	0	8704	529	-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625654																																																																																																																																																																																											14928	0	0	0	115619	487824	0	5100	0	36526	479491	0	0	0	10463	41232	0	0	0	0	0	0	4253	4253	6944	176903	29996	16315	279320	1949	0	0.0772	0.1215	0.109	0	0	0	36979	4253	-500	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	
625757																																																																																																																																																																																											3920	0	0	0	36026	156051	0	911	0	12504	157386	558	0	0	0	13979	0	0	0	2679	0	0	911	911	1465	38909	47057	3479	70096	0	0	0.083	0.1346	0.1259	0	0	0	13068	911	-564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625850																																																																																																																																																																																											8848	0	0	0	22732	291301	0	1485	0	33530	291181	0	0	0	0	35107	0	0	0	0	0	0	1485	1485	5878	42515	136751	6731	107796	0	0	0.1155	0.1892	0.1812	0	0	0	33622	1485	-92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
625953																																																																																																																																																																																											5420	0	0	10126	31243	112462	0	604	0	14384	113856	0	0	0	0	15203	0	0	0	6	0	0	604	604	1998	45994	19282	7813	46118	0	0	0.1282	0.2307	0.2216	0	0	0	14599	604	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
626101																																																																																																																																																																																											9528	0	0	0	111120	610846	1355	3882	0	69821	595765	0	0	0	0	72367	150	0	5928	26374	0	0	4058	5413	6104	84236	258926	22803	263477	150	0	0.112752	0.1699	0.157192	0	0	0	66954	5413	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
626941																																																																																																																																																																																											3072	0	0	30436	7165	131856	0	765	0	15933	133798	65	0	0	0	16592	0	0	0	6114	0	0	765	765	3799	34805	34706	4386	59224	0	0	0.1184	0.1916	0.1827	0	0	0	15827	765	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627108																																																																																																																																																																																											9771	0	0	83299	47803	375105	16552	1044	0	94191	338560	0	0	0	0	89826	0	0	0	0	0	0	1044	17596	34054	75094	163373	15390	82996	0	0	0.2133	0.4999	0.4019	0	0	0	72230	17596	21961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627377																																																																																																																																																																																											548	0	0	4727	7060	36362	0	95	0	7107	35735	0	0	0	0	7101	0	0	0	0	0	0	95	95	947	11334	22613	297	1410	0	0	0.196054	0.473905	0.467565	0	0	0	7006	95	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627407																																																																																																																																																																																											14415	0	0	0	54547	432689	1566	2986	0	44941	426135	0	0	0	0	47289	0	0	0	0	0	0	2986	4552	2668	43040	226633	21567	161565	0	0	0.100363	0.16681	0.150753	0	0	0	42737	4552	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627425																																																																																																																																																																																											4488	0	0	0	17319	162473	49	1213	0	14366	158699	0	0	0	0	15927	3895	0	0	7888	0	0	1213	1262	2136	27136	43699	7844	91014	4594	0	0.0924	0.1303	0.12	0	0	0	14665	1262	-299	34	0	0	0	0	0	0	0	0	0	0	0	0	0	
627658																																																																																																																																																																																											26285	0	0	0	224529	1008387	0	10556	0	112685	1005196	0	0	0	0	120619	0	0	0	99856	0	0	9806	9806	42249	248222	83005	34775	644648	0	0	0.110662	0.153901	0.141389	0	0	0	110813	9806	-1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627854																																																																																																																																																																																											3371	0	0	9550	18193	175908	0	2061	0	32704	174755	0	0	0	0	34476	0	0	0	0	0	0	1645	1645	769	40469	28308	2027	108635	74	0	0.1879	0.2629	0.2504	0	0	0	32831	1645	-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
627863																																																																																																																																																																																											80103	0	0	0	1633663	3168022	0	8412	0	331123	3086969	2478	0	0	0	197828	0	405	3297	123201	0	0	9792	9792	75876	1168950	827865	38315	969220	0	0	0.0641	0.1157	0.11	0	0	0	188036	9792	-11802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628039																																																																																																																																																																																											3322	0	0	0	11901	84135	0	1254	0	12763	81686	0	0	0	0	8466	0	0	0	9	0	0	753	753	2436	19499	5683	2953	52721	0	0	0.1007	0.1413	0.1287	0	0	0	7713	753	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628123																																																																																																																																																																																											11399	0	0	684	83843	309639	0	1760	0	32874	316147	0	0	0	0	36139	0	0	229	16105	0	0	1960	1960	11977	87056	59001	14153	155491	0	0	0.1081	0.1716	0.1623	0	0	0	34179	1960	-1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628178																																																																																																																																																																																											12892	0	0	0	64481	436987	0	4134	0	37527	433199	0	0	0	0	41945	0	0	0	34275	0	0	4134	4134	2093	85785	23936	21441	329858	0	0	0.0873	0.1115	0.1005	0	0	0	37811	4134	-284	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	
628356																																																																																																																																																																																											3540	0	0	30987	2725	161356	0	1376	0	13368	158005	0	0	0	0	14804	0	0	0	39	0	0	1376	1376	1452	27177	40194	4065	93970	0	0	0.085	0.1231	0.1116	0	0	0	13428	1376	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628552																																																																																																																																																																																											3008	0	0	0	41912	97992	0	672	0	8288	95398	0	0	0	0	9303	0	0	0	0	0	0	672	672	3819	35661	14962	4717	44742	0	0	0.090474	0.156403	0.145105	0	0	0	8631	672	-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
628730																																																																																																																																																																																											7728	0	0	0	2948	148908	0	1599	0	17271	147278	0	0	0	0	18796	0	0	451	1908	0	0	1599	1599	489	10554	306	13212	139148	0	0	0.1168	0.1318	0.1206	0	0	0	17197	1599	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629148																																																																																																																																																																																											2452	0	0	533	28095	102561	0	807	0	9071	104095	0	0	0	0	9681	0	0	0	0	0	0	666	666	254	40967	19721	8057	43245	0	0	0.087027	0.158279	0.147391	0	0	0	9015	666	-540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
629353																																																																																																																																																																																											6579	0	0	43872	77045	240243	0	1116	0	23249	244526	0	0	0	0	25050	0	0	0	0	0	0	1116	1116	61898	76385	20829	6038	82932	0	0	0.097879	0.230347	0.220085	0	0	0	23934	1116	-685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
