"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
574976	0	0	0	0	0	0	0	0	0	57	0	0	258	62		0	0	0	312	107	0	0		0	0		0	0	0		0	0	0	0	0	0			31	18	174	112	9	0	0	0			0	0	0	0	0	0	0	0	0	0		
575133	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	11	0	0	0											0	0	0	0			0	0	11	13	0	0	0	0														
575254	0	0	0	0	0	0	0	0	0	0	0	0	1443	401		0	0	641	2255	899	0	71		0	0		0	71	0		0	641	0	0	0	0			0	0	1251	394	7	0	34	0			0	0	0	0	0	0	0	0	0	0		
575348	0	0	39	0	0	0	13	0	0	0	0	0	149	101			0	0	97	0	0	0											0	0	0	4			0	0	45	44	0	0	0	0			0	0	0	0	13	0	0	0				
575375	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	71	0	0	0											0	0	0	0			0	0	0	0	0	0	71	0														
575647	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0														
575656	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	4	0	0	0	0														
575759	0	0	0	0	0	0	0	7	0	0	0	0	30	8			0	7	98	41	0	0						0				6	0	0	15	0			0	0	29	4	4	0	13	0														
575834	0	0	0	0	0	0	0	0	0	0	0	0	34	2			0	30	23	0	0	0											0	0	0	0			0	0	23	2	0	0	0	0			0	0	0	0	0	0	0	0				
575955	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	52	10	0	0											0	0	0	0			0	0	42	8	0	0	0	0			0	0	0	0	0	0	0	0				
576037	0	0	0	5	0	0	1	0	0	0	0	0	68	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	1	61	2	0	0	0			0	0	0	0	0	0	1	0				
576130	6	1	0	0	0	0	0	13	0	0	0	0	639	434		0	0	1	665	304	0	0		0	0		0	0	0		0	1	103	0	0	0			0	0	267	178	10	2	40	48			6	1	0	0	0	0	0	13	0	0		
576354	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	325	273	0	0											0	0	0	1			0	0	6	0	0	0	46	0														
576439	0	0	0	0	0	0	0	0	0	0	0	0	19	0		0	0	14	64	0	0	33		0	0		0	0	0		0	0	0	0	0	0			22	1	9	4	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
576541	0	0	0	0	0	0	0	6	0	0	0	0	43	0			0	7	134	2	0	27											0	0	0	0			19	0	86	30	0	0	0	0			0	0	0	0	0	0	0	6				
576608	0	0	0	0	0	0	0	0	0	0	0	0	7	0		0	0	0	99	64	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	35	7	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
576644	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
576653	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	2	14	0	0	7											0	0	0	0			2	0	5	1	0	0	0	0			0	0	0	0	0	0	0	0				
576710	43	1	194	0	217	25	2336	774	0	0	0	0	6085	734		0	0	395	28015	7132	0	128		0	0		0	0	0		0	0	0	0	3769	379			13	8	8961	3356	287	126	1878	3344			1	0	42	1	676	224	1660	550	0	0		
576952	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	18	0	0	0						0				0	0	0	0	0			0	0	18	2	0	0	0	0			0	0	0	0	0	0	0	0				
577128	0	0	0	0	0	0	0	0	0	0	0	0	1323	750		0	0	0	2610	1561	0	0		0	0		0	0	0		0	0	0	0	346	41			0	4	583	407	121	0	120	0			0	0	0	0	0	0	0	0	0	0		
577137	0	0	0	0	0	0	0	0	0	0	0	0	91	83	0	83	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
577230	0	1	0	0	0	0	0	0	0	0	0	0	6	0			0	0	93	0	0	0											0	0	0	0			0	0	4	0	5	0	89	0														
577472	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	77	0	0	0											0	0	0	0			0	0	62	5	0	0	15	0														
578116	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	94	0	0	3											0	0	0	0			4	0	67	27	0	0	20	0														
578237	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	28	0	0	0											0	0	0	0			0	0	28	2	0	0	0	0														
578255	17	0	0	0	0	0	0	0	0	0	0	0	274	24		0	0	220	275	147	0	35		0	0		0	35	0		0	220	0	0	0	0			0	0	76	30	0	0	0	0			17	0	0	0	0	0	0	0	0	0		
578554	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	2	48	0	0	0						0				2	0	0	0	0			0	0	12	7	0	0	36	0														
578741	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0											0	0	0	0			0	0	0	9	0	0	0	0			0	0	0	0	0	0	0	0				
578862	0	0	0	0	0	0	0	0	0	0	0	0	16	7			0	0	10	1	0	0						0				0	0	0	1	0			0	0	8	9	0	0	0	0	0													
579140	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	11	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
579319	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0				0	0	0	0	0			3	0	1	2	0	0	0	0														
579364	0	39	0	0	0	0	0	0	0	0	0	0	67	1			0	0	198	69	0	5						5				0	0	0	0	0			0	0	124	27	0	0	0	0			0	0	0	39	0	0	0	0				
579636	0	0	0	0	0	0	0	0	0	0	0	0	14	5			0	0	48	0	0	0											0	0	0	0			0	0	2	9	0	0	46	0														
580155	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	31	0	0	23						0				0	0	0	0	0			0	0	8	4	0	0	0	0														
580548	0	0	0	0	0	0	0	0	0	0	0	0	33	2			0	1	105	65	0	0						0				0	0	0	0	0			0	0	40	24	6	0	0	0			0	0	0	0	0	0	0	0				
580623	128	30	0	0	0	0	1868	42	0	0	0	0	288	114		0	0	0	2924	172	0	0		0	0		0	0	0		0	0	0	0	353	20			61	15	74	49	17	1	257	11			0	0	128	30	1818	36	50	6	0	0		
580726	0	0	0	0	0	0	0	0	0	0	0	0	11	0		0	0	0	162	134	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	28	11	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
580847	0	0	0	0	0	0	0	0	0	0	0	0	36	2			0	0	3	0	0	0											0	0	0	0			0	0	3	3	31	0	0	0														
581237	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0														
581358	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	4	0	0	0	0														
582177	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
582234	0	0	0	0	0	0	0	0	0	0	0	0	41	36		0	0	4	5	0	0	5		0	0		0	0	0		0	0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
582654	0	0	0	0	0	0	51	0	0	0	0	0	8	0			0	4	62	9	0	0						0				4	0	0	0	0			0	0	2	4	0	0	0	0														
582766	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
582953	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	114	82	0	0						0				0	0	0	0	0			0	0	21	8	0	0	11	0			0	0	0	0	0	0	0	0				
583138	0	0	0	0	0	0	0	0	0	0	0	0	6	5			0	0	16	0	0	0						0				0	0	0	0	0			0	0	16	1	0	0	0	0	0													
583268	0	0	0	0	0	0	0	25	0	0	0	0	27	1			0	0	51	42	0	0											0	0	0	0			0	0	9	1	0	0	0	0			0	0	0	0	0	25	0	0				
583352	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	13	0	0	0											0	0	0	0			0	0	13	13	1	0	0	0														
583745	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	16	9	0	0	0	0	0													
583754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0				0	0	0	0	0			0	0	7	0	0	0	0	0														
583905	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	2	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	3	2	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
584377	0	0	0	0	0	0	0	11	9	0	0	0	17	0		0	0	0	58	36	0	0		0	0		0	0	0		0	0	0	0	0	0			4	0	9	6	0	0	0	0			0	0	0	0	0	0	0	11	0	0		
584724	0	0	0	0	0	0	17	0	0	0	0	0	60	5		0	0	4	198	7	0	37		0	0		0	0	0		0	0	0	0	0	1			0	0	97	46	4	0	40	0			0	0	0	0	0	0	17	0	0	0		
584920	20	26	0	0	0	0	313	720	0	0	0	0	843	0		0	0	0	713	0	0	0		0	0		0	0	0		0	0	0	0	26	0			13	9	124	41	36	11	217	0			20	26	0	0	241	695	72	25	0	0		
585235	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
585749	0	0	0	0	0	0	0	0	0	0	0	0	20	1			0	5	90	13	0	5						0				4	0	0	0	0			7	0	55	14	0	0	10	0														
586027	0	0	0	0	0	0	0	0	0	0	0	0	48	0			0	0	187	0	0	0											0	0	0	0			0	0	187	48	0	0	0	0														
586205	0	0	0	0	0	0	0	0	0	0	0	0	726	87		0	0	201	2549	477	0	526		0	0		0	0	0		0	0	0	0	15	0			0	0	1383	408	30	0	0	148			0	0	0	0	0	0	0	0	0	0		
586241	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	9	7	0	0	0	0														
586335	0	0	0	1	0	0	0	0	0	0	0	0	14	4			0	0	28	0	0	0											0	0	0	0			0	0	28	8	0	1	0	0			0	0	0	0	0	0	0	0				
586858	0	0	0	0	0	0	0	0	0	0	0	0	66	52			0	1	1	0	0	1											0	0	0	0			0	0	0	13	0	0	0	0			0	0	0	0	0	0	0	0				
586960	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	3	16	0	0	6											0	0	0	0			0	0	10	10	0	0	0	0			0	0	0	0	0	0	0	0				
587350	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	49	0	0	0											0	0	0	0			0	0	39	0	0	0	10	0			0	0	0	0	0	0	0	0				
587574	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
587677	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	3	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	3	0	0	3	0			0	0	0	0	0	0	0	0	0	0		
587743	0	0	0	0	0	0	0	12	0	0	0	0	12	0			0	0	7	0	0	7											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	12				
587752	0	0	0	0	0	0	0	0	0	0	0	0	103	101			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	2	0	0	0	0			0	0	0	0	0	0	0	0				
587800	0	0	0	0	0	0	0	3	0	0	0	0	173	8		0	0	0	664	446	0	0		0	0		0	0	0		0	0	0	0	0	0			0	9	199	134	18	1	19	0			0	0	0	0	0	0	0	3	0	0		
588058	0	0	0	0	0	0	8	8	0	0	0	0	50	30			0	1	34	3	0	0						0				1	0	0	0	0			0	0	20	10	1	0	3	0			0	0	0	0	0	0	8	8				
588245	0	0	0	0	0	0	0	0	0	0	0	0	15	13			0	0	4	0	0	0						0				0	0	0	0	0			1	0	3	2	0	0	0	0			0	0	0	0	0	0	0	0				
588348	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	107	20	0	33						0				0	0	0	0	0			0	0	54	9	0	0	0	0														
588441	0	0	0	0	0	0	0	29	0	0	0	0	62	22			0	0	324	284	0	0											0	0	0	0			0	0	40	11	0	0	0	0			0	0	0	0	0	0	0	29				
588553	0	0	0	0	0	0	0	0	0	0	0	0	117	0			0	0	204	0	0	0											0	0	0	0			204	117	0	0	0	0	0	0	0													
589158	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	9	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0														
589439	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
589523	0	0	0	0	0	0	0	0	0	0	0	0	183	53		0	0	0	627	252	0	0		0	0		0	0	0		0	0	0	0	1	2			64	23	310	105	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
589943	0	0	0	0	0	0	0	0	0	0	0	0	38	5		0	0	0	379	282	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	58	22	11	0	39	0			0	0	0	0	0	0	0	0	0	0		
590145	0	0	0	0	0	0	0	0	0	0	0	0	23	1			0	0	27	0	0	12						12				0	0	0	0	0			0	0	12	22	0	0	3	0														
590220	0	0	0	0	0	0	0	228	0	0	0	0	393	143			0	0	155	0	0	0											0	0	0	0			39	10	12	12	0	0	104	0			0	0	0	0	0	0	0	228				
590248	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	16	48	0	0	26											0	0	0	0			0	0	17	11	6	0	5	0			0	0	0	0	0	0	0	0				
590640	0	0	0	0	0	0	0	0	0	0	0	0	88	0			0	42	117	16	0	45											0	0	0	0			0	0	56	46	0	0	0	0			0	0	0	0	0	0	0	0				
590855	0	0	0	0	0	0	77	5	0	0	0	0	53	10		0	0	0	154	9	0	26		0	0		0	26	0		0	0	0	0	0	0			0	0	16	35	3	0	0	26			0	0	0	0	77	5	0	0	0	0		
590949	0	0	0	0	0	0	0	0	0	0	0	0	22	18			0	0	107	99	0	0											0	0	0	0			0	0	8	4	0	0	0	0														
591209	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0											0	0	0	0			0	0	2	2	0	0	0	0														
591320	0	0	0	0	0	0	0	0	0	0	0	0	382	0		0	0	0	783	409	0	0		0	0		0	0	0		0	0	0	0	0	0			12	1	331	381	0	0	31	0			0	0	0	0	0	0	0	0	0	0		
591357	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	159	45	0	0											0	0	0	0			0	0	21	3	0	0	93	0														
591366	0	0	0	0	0	0	0	5	0	0	0	0	25	0			0	0	41	0	0	0											0	0	0	0			0	0	41	20	0	0	0	0			0	0	0	0	0	0	0	5				
591740	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
591825	53	4	0	0	0	0	69	1	0	0	0	0	990	162		0	0	0	2228	529	0	0		0	0		0	0	0		0	0	0	0	98	9			0	0	1336	745	54	15	143	0			53	4	0	0	69	1	0	0	0	0		
591852	0	0	0	0	0	0	41	0	0	0	0	0	123	100			0	0	178	85	0	0						0				0	0	0	0	0			0	0	35	18	5	0	17	0														
591937	0	0	0	0	0	0	0	0	0	0	0	0	99	91		0	0	0	13	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	13	8	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
592439	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	11	0	0	0											0	0	0	0			0	0	11	0	0	0	0	0			0	0	0	0	0	0	0	0				
592448	17	38	0	0	0	0	0	0	0	0	0	0	50	0			0	0	116	65	0	0											0	0	0	0			0	0	25	12	0	0	9	0														
592550	0	0	0	2	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
592644	0	0	0	0	0	0	0	0	0	0	0	0	140	0			0	0	211	0	0	0						0				0	0	0	0	0			11	0	200	140	0	0	0	0														
592831	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
592859	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	2	0														
593007	100	0	0	0	0	0	414	215	0	0	0	0	474	195		0	0	24	1580	854	0	41		0	0		0	0	0		0	0	0	0	111	17			0	0	53	23	0	0	7	0			0	0	100	0	122	134	292	81	0	0		
593052	0	0	0	0	0	0	0	0	0	0	0	0	65	0			0	0	38	0	0	0						0				0	0	0	0	0			34	62	4	3	0	0	0	0														
593249	9	23	0	0	0	0	38	96	0	0	0	0	348	139		0	0	0	148	57	0	0		0	0		0	0	0		0	0	0	0	0	0			9	2	14	35	53	0	21	0			5	12	4	11	34	86	4	10	0	0		
593333	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	19	0	0	0						0				0	0	0	0	0			0	0	19	4	0	0	0	0	0		0	0	0	0	0	0	0	0				
593351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	12	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
593753	0	1	0	0	0	0	0	0	0	0	0	0	363	344		0	0	0	211	147	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	34	12	0	6	30	0			0	0	0	1	0	0	0	0	0	0		
593771	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
593865	75	0	0	0	0	0	0	1	0	0	0	0	266	79		0	0	0	3087	2466	0	0		0	0		0	0	0		0	0	0	0	0	10			0	2	546	174	0	0	0	0			75	0	0	0	0	1	0	0	0	0		
593940	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
593977	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
594433	43	3	0	20	0	0	0	0	0	0	0	0	325	35		0	0	3	1346	198	0	0		0	0		0	0	0		0	0	0	0	17	0			0	0	1055	213	51	0	33	0			43	3	0	0	0	0	0	0	0	0		
594451	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
594853	0	0	0	0	0	0	91	9	0	0	0	0	13	0			0	0	138	4	0	0											0	0	15	0			0	0	19	4	0	0	0	9			0	0	0	0	91	9	0	0				
594938	0	1	0	0	0	0	0	0	0	0	0	0	30	0			0	0	47	0	0	0						0				0	0	0	0	0			0	0	34	4	25	0	13	0	0		0	1	0	0	0	0	0	0				
594947	0	0	0	0	0	0	0	0	0	0	0	0	58	1		0	0	0	1114	773	0	0		0	0		0	0	0		0	0	12	0	0	0			9	3	60	12	42	0	241	31			0	0	0	0	0	0	0	0	0	0		
595038	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0											0	0	0	0			0	0	6	0	0	0	0	0														
595337	0	0	0	1	0	0	0	0	0	0	0	0	12	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	0	11	0	0	0														
595430	0	0	0	0	0	0	0	0	0	0	0	0	52	4		0	0	0	123	21	0	0		0	0		0	0	0		0	0	0	0	12	0			26	20	64	28	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
595449	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
595560	0	0	0	0	0	0	0	1	0	0	0	0	18	0			0	1	22	0	0	0						0				1	0	0	0	0			4	1	18	14	1	0	0	0														
595869	190	190	0	0	0	202	0	110	0	0	0	0	3190	2668	2668	0	0	0	6051	5741	0	0	5741	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	1	0	0	20	0	0	0	0	0	0	190	190	0	0	0	110	0	0	0	0	0	
595944	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	5	33	33	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
595953	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	44	44	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
596053	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1076	1076	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
596062	0	0	0	0	0	0	0	0	0	0	0	0	139	22			0	48	153	13	0	70						0				0	0	0	0	0			0	0	70	68	1	0	0	0			0	0	0	0	0	0	0	0				
596156	0	0	0	0	0	0	0	0	0	0	0	0	10	6			0	0	714	677	0	0											0	0	0	0			0	0	37	4	0	0	0	0			0	0	0	0	0	0	0	0				
596455	0	0	0	0	0	0	0	0	0	0	0	0	12	9			0	0	9	0	0	0											0	0	0	0			0	0	9	3	0	0	0	0			0	0	0	0	0	0	0	0				
596642	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	6	14	0	0	0											0	0	0	0			0	0	14	22	0	0	0	0														
596848	0	0	0	0	0	0	0	0	0	0	0	0	81	77		0	0	0	19	0	0	0		0	0		0	0	0		0	0	0	0	0	0			10	1	9	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
596978	0	0	0	0	44	0	18	0	0	0	0	0	23	0			0	0	755	50	0	0											50	0	0	0			0	0	100	23	0	0	543	0			0	0	0	0	0	0	18	0				
597041	0	0	0	1	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	3	0	0	0			0	0	0	0	0	0	0	0				
597162	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
597256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
597313	0	0	0	0	0	0	0	0	0	0	0	0	65	47			0	0	66	27	0	0											0	0	0	0			4	0	32	18	0	0	3	0			0	0	0	0	0	0	0	0				
597452	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	61	0	0	0											0	0	0	0			0	0	61	11	0	0	0	0														
597546	0	0	0	0	0	0	0	0	0	0	0	0	7	4			0	0	19	0	0	0						0				0	0	0	0	0			0	0	19	3	0	0	0	0			0	0	0	0	0	0	0	0				
597555	0	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	0	47	23	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	24	10	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
597658	0	0	0	0	0	0	54	0	0	0	0	0	4	3			0	0	102	2	0	28						28				0	0	0	0	0			0	0	18	1	0	0	0	0														
597751	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	0	13	1	0	0						0				0	0	0	0	0			0	0	12	3	0	0	0	0														
598002	0	0	0	0	0	0	0	0	0	0	0	0	98	95			0	0	23	14	0	0											0	0	0	0			0	0	9	3	0	0	0	0			0	0	0	0	0	0	0	0				
598048	0	0	0	0	0	0	0	0	0	0	0	0	25	22			0	0	32	9	0	0											0	0	0	0			9	0	14	3	0	0	0	0			0	0	0	0	0	0	0	0				
598132	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	29	0	0	0											0	0	0	0			0	0	10	3	0	0	19	0														
598534	811	40	0	0	0	0	0	0	0	0	0	0	705	161		0	0	0	2881	0	0	0		0	0		0	0	0		0	0	0	0	49	70			0	0	2021	433	1	0	0	0			811	40	0	0	0	0	0	0	0	0		
598543	0	0	0	0	0	0	12	0	0	0	0	0	4	0			0	3	135	0	0	5						0				0	0	0	0	0			118	0	0	1	0	0	0	0														
598646	0	0	0	0	0	0	0	0	0	0	0	0	213	204			0	0	12	0	0	0						0				0	0	0	0	0			0	0	4	4	5	0	8	0														
598954	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	895	868	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	11	4	0	0	16	0			0	0	0	0	0	0	0	0	0	0		
599643	0	0	0	0	0	0	0	0	0	0	0	0	28	1			0	27	34	0	0	34						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
599755	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	12	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	12	3	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
599764	9	0	0	0	0	0	129	13	0	0	0	0	412	140		0	0	131	983	99	0	534		0	0		0	47	0		0	2	0	0	0	0			0	0	212	108	18	2	0	0			9	0	0	0	0	3	129	10	0	0		
600129	0	0	0	0	0	0	0	0	0	0	0	0	4	2			0	0	79	31	0	0											0	0	0	0			9	1	10	1	0	0	29	0			0	0	0	0	0	0	0	0				
600419	0	0	0	0	0	0	0	32	0	0	0	0	44	5		0	0	0	196	180	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	4	0	3	0	0			0	0	0	0	0	32	0	0	0	0		
600651	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	75	12	0	3						3				0	0	0	28	0			0	0	32	18	0	0	0	0														
601032	0	0	0	0	0	0	0	0	0	0	0	0	24	3			0	0	45	20	0	0						0				0	0	0	0	0			0	0	3	20	1	0	22	0														
601041	0	0	0	0	0	0	0	0	0	0	0	0	4	3			0	0	26	15	0	0						0				0	0	0	0	0			0	0	11	0	1	0	0	0														
601050	914	71	0	23	0	530	723	632	0	750	0	0	8348	145		0	0	1601	24877	1490	0	2098		0	0		0	35	0		0	14	0	0	113	4			13189	2033	6148	2521	22	16	131	71	2821		0	0	914	71	588	602	135	30	0	0		
601153	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	143	107	0	10						10				0	0	0	0	0			0	0	26	9	4	0	0	0														
601416	0	0	0	0	0	6	131	141	0	0	0	0	1288	556		0	0	197	1661	353	0	112		0	0		0	16	0		0	125	0	0	58	0			0	3	944	335	50	0	62	1			0	0	0	0	61	92	70	49	0	0		
601434	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	42	0	0	0						0				0	0	0	0	0			0	0	42	2	0	0	0	0														
601443	0	0	0	0	0	0	5	0	0	0	0	0	22	3			0	0	74	0	0	0											0	0	0	0			0	0	4	19	0	0	0	65	0		0	0	0	0	0	0	5	0				
601564	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	7	0	0	0						0				0	0	0	0	0			0	0	7	0	0	0	0	0			0	0	0	0	0	0	0	0				
601658	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
601733	0	0	0	5	0	0	37	0	0	0	0	0	38	1			0	12	76	0	0	34											0	0	0	0			0	0	5	18	1	1	0	0														
602048	30	0	0	0	0	0	0	0	0	0	0	0	120	95		0	0	0	226	29	0	0		0	0		0	0	0		0	0	0	0	48	0			0	0	82	25	0	0	30	7			30	0	0	0	0	0	0	0	0	0		
