"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
762353																																																																	0	0	0							0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
762447																																																																	0	0	0	0	0	0	0	0	0	13	83	0	337	0	945	0	0	0	323	0	3122	1459	0	501	335	0	335	1369	0	1268	0	0	0	0	0	0	0	0	0	0	0	234	0	165	83	0	13	177	0	96	151	0	83	0	0	0	0	0	0	374	0	34	0	0	0	0	1219	0	2052	0	363	0	0	0	4155	0	0	0	0	0	0	0	308	15	0	0	322	2800	0	1369	0	0	0	1268	
762625																																																																	0	0	0										126	0	205	0	0	0	554	0	0	0	0	0	0	0	0	1042	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	228	0	17	0	0	0	0	381	0	1884	0	0	0	0	0	0	0	0	0	0										437	605					
762661																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3925	51650	0	345685	0	0	0	11388	0	172564	0	0	252400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492233	141983	4565	104699	0	7511	0	163860	0	422089	313665	0	0	0	0	0	0	51650	0	0	0	320305	25380	0	0	0	0	0	252400	
763211																																																																	0	0	0										471	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	13	53	0	0	0	0	153	0	277	238	0	0	0	0	0	0	0	0	0																
763556																																																																	15	0	0										192	71	21	0	0	0	0	0	0	0	0	0	40	0	0	0	0	1508	0	0	0						0	0	0	18	0	0	0	0	0	84	0	0	71	0	0	0	0	0	3	13	0	165	71	14	0	0	0	0	0	50	364	321	31	0	15	0	1351	0	0	0	0				0	0	0	0	0	0	0	0	0	0	979	529	
763752																																																																	0	0	0										35	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0						0	0	0	0	0	0	0	0	0	0	0	131	0	0	98	0	0	0	0	0	0	12	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
763930																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1836	199	106	0	0	0	6856	16	721	83	6	0	0	0	0	1141	75	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	650	100	167	0	0	0	0	443	0	1279	249	0	0	0	0	4628	3414	0	0	0	0	0	0	5944	912	14	2	138	583	431	710	0	75	154	706	
764030																																																																	0	0	0	0	0	0	0	0	0	28	11	0	1111	1	647	0	0	0	2220	0	9714	218	0	36	0	0	0	1921	32	2141	0	0	0	0	0	0	0	0	0	0	0	69	0	248	11	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	397	0	0	0	0	2594	129	3876	0	108	0	0	0	0	0	0	0	0	0	0	0	26	2194	0	0	0	9714	1921	0	32	0	1939	202	
764058																																																																	0	0	0	0	0	0	0	0	0	0	0	0	197	0	694	0	0	0	2	495	5025	0	0	0	0	0	78	0	0	887	0	0	0	0	0	0	0	0	0	0	0	265	0	140	0	0	0	272	53	412	205	42	324	0	0	0	0	0	0	8	0	0	0	0	0	0	0	58	655	941	63	0	0	0	5006	0	0	0	0	0	0	0	0	2	0	495	176	4849	0	0	0	0	887	0	
764067																																																																	0	0	0							0	0	0	23	0	272	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	6	0	0	0	0	0	0	0	318	20	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	132	0	0	0	0	0	
764142																																																																	0	0	0							0	237	0	54	0	791	0	0	91	168	0	0	0	0	0	0	0	0	0	0	91	0	0	0						0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	3	13	0	0	0	0	131	3	292	0	20	0	0	0	112	0	0	0	0																
764151																																																																	0	0	0							1	22	4	121	47	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	22	4	1	0	0	0	0	0	0	0	0	0	0	0	0	292	91	33	0	0	0	0	29	0	202	24	0	0	0	0	17	0	0	0	0																
764441																																																																	0	0	0							0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0						0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	4	37	0	0	0	0	0	0	0	0	0																
764647																																																																	0	0	0							0	154	75	134	0	8	0	0	0	152	0	252	281	0	0	0	0	0	176	0	507	0	0	0						0	0	0	0	0	0	154	75	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	54	0	0	0	0	134	0	269	54	109	0	0	0	0	0	0	0	0				152	0	0	0	65	187	26	150	0	0	383	124	
764816																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	25	0	0	0	0	534	0	262	0	13	0	0	0	335	0	0	0	0				0	0	0	0	0	0	26	0	0	0	0	0	
764843																																																																	0	0	0										0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	60	0	15	0	0	0	0	0	0	0	0	0	0																
764982																																																																	0	0	0	0	0	0	0	0	0	0	0	0	8	0	40	0	0	0	0	0	123	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	241	0	0	0	0	142	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	61	38	0	0	0	0	0	
765019																																																																	207	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	0	0	0	0	356	213	126	0	204	0	0	0	281	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
765046																																																																	0	0	0										99	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	20	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0				0	0	88	0	0	0	0	0	0	0	0	0	
765130																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0																
765318																																																																	0	0	0										80	15	0	0	0	0	0	0	974	0	0	0	0	0	0	33	0	407	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	264	7	0	0	0	0	0	67	0	945	27	0	0	0	0	0	0	0	0	0				0	0	0	0	0	974	0	33	0	0	407	0	
765354																																																																	0	0	0										299	0	298	0	0	0	1546	50	120	0	0	0	0	0	0	3390	0	0	0	0	0						0	0	0	0	0	0	56	26	51	0	0	253	0	0	253	0	0	0	0	0	0	389	41	0	0	0	0	0	296	0	888	0	68	0	0	0	0	0	0	0	0				1546	0	50	0	120	0	3390	0	0	0	0	0	
765505																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5131	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	52	0	0	0	0	0	0	0	0	0	0	0	0	282	28	0	0	0	0	0	291	0	153	209	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4630	501	1318	0	0	0	0	0	
765662																																																																	0	0	0								5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
766052																																																																	0	0	0							0	0	0	88	37	0	0	0	0	0	0	0	218	89	0	0	0	0	20	0	0	0	0	0						0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	156	54	12	0	0	0	0	50	0	358	41	0	0	0	0	0	0	0	0	0																
766164																																																																	0	0	0										148	335	621	0	0	0	0	0	0	34	79	0	561	97	1454	10550	6106	3010	0	0	0						0	0	0	0	0	0	0	3	120	0	0	0	0	0	0	0	0	0	0	0	0	170	34	48	0	0	0	0	3506	0	1885	53	0	0	0	0	7316	0	0	0	0				0	0	0	0	0	0	8926	1624	6041	65	2890	120	
766258																																																																	0	0	0	0	0	0	0	0	0	0	0	0	481	61	440	0	0	0	0	0	0	243	0	0	0	0	0	209	19	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	19	122	114	14	87	0	0	0	0	0	0	38	0	74	0	0	0	0	0	0	362	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	19	0	199	0	
766735																																																																	0	0	0										2684	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	100	74	0	151	37	0	0	0	0	0	0	0	0	0	0	11	1	0	12	0	0	0	0	0	0	0	0	47	325	211	0	0	0	0	0	0	0	0				0	31	0	0	0	0	0	0	0	0	0	0	
767040																																																																	0	0	0							0	0	0	177	322	35	0	0	0	37	173	0	415	0	0	0	0	0	0	4	0	0	0	0						0	0	0	25	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	404	93	40	0	0	0	0	24	0	775	232	46	69	0	0	0	0	0	0	0				37	0	173	0	0	0	0	0	0	4	0	0	
767152																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	66	0	0	0	0	0	0	0	167	17	0	0	0	0	0	0	0	0	0																
767246																																																																	0	0	0							0	161	41	18	74	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	161	41	0	0	0	0	0	0	0	0	0	0	0	0	0	48	45	0	0	0	0	0	0	0	180	56	0	0	0	0	0	0	0	0	0																
767255																																																																	0	0	0							0	142	0	0	0	88	0	0	0	0	0	0	70	0	111	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	10	0	0	0	0	0	0	153	0	10	0	0	0	4	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
767554																																																																	0	0	0										97	39	144	0	0	73	138	117	9	0	0	106	0	0	0	46	36	99	0	0	0						0	0	0	0	0	0	0	0	0	0	0	86	0	0	64	0	0	0	0	0	0	555	17	332	0	0	0	0	723	0	799	0	15	0	0	0	630	0	0	0	0																
767611																																																																	0	0	0										177	49	159	0	0	0	0	0	0	53	146	0	0	0	0	370	587	21	0	0	0						0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	18	0	0	0	0	0	18	0	562	372	0	0	0	0	0	0	0	0	0																
767705																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0						0	0	0	48	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	40	0	416	0	0	0	0	0	40	0	0	0	0																
767732																																																																	0	0	0	0	0	0	0	0	0	10	50	0	562	7	97	0	0	0	0	0	97	291	278	0	0	0	0	484	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	10	0	0	0	0	0	0	0	0	0	8	8	0	548	34	74	0	0	0	0	145	0	1188	12	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	34	63	363	121	0	0	59	20	
767769																																																																	0	0	0							0	4	0	12	0	3	0	0	0	0	0	0	0	98	0	0	0	0	32	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	2	9	0	0	0	0	28	0	71	15	0	0	0	0	28	1400	0	0	0																
767817																																																																	0	0	0										0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	2	10	0	0	0	0	0	0	397	77	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
767947																																																																	0	0	0										278	23	5	0	0	0	0	0	0	48	0	0	0	0	0	1731	149	2662	0	0	0						0	0	0	0	0	0	0	14	0	0	0	1066	0	0	853	0	0	0	0	0	0	609	10	75	0	0	0	0	383	0	665	87	0	0	0	0	677	0	0	0	0				0	0	0	0	0	0	0	1731	0	149	0	2662	
768074																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	616	0	0	0	0	0	60	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	
768252																																																																	0	0	0							0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	1	0	140	34	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0																
768458																																																																	0	0	0										135	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	110	0	0	0	0	124	0	136	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	28	0	
768953																																																																	0	0	0							0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
769156																																																																	0	0	0							96	0	0	340	0	50	0	0	0	0	0	0	116	0	382	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	111	0	69	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0																
769334																																																																	0	0	0							0	14	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	223	119	0	0	0	0	0	0	0	0	0											158					
770068																																																																	0	0	0							28	289	11	84	204	306	0	0	0	183	0	0	0	0	83	0	0	0	0	227	177	0	0	0						0	0	0	0	0	0	289	11	28	0	0	0	0	0	0	0	0	0	0	0	0	362	222	154	0	0	0	0	0	0	787	34	0	0	0	0	0	0	0	0	0				183	0	0	0	0	0	0	0	227	0	177	0	
770367																																																																	0	0	0	0	0	0	0	0	0	0	0	0	332	0	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	398	200	0	0	0	0	801	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1718	0	
770433																																																																	0	0	0										0	0	0	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	383	45	0	0	91	0	0	0	0	0	0	0	0				540	0	0	0	0	0	0	0	0	0	0	0	
770451																																																																	0	0	0							77	31	0	17	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	77	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0																
770545																																																																	0	0	0							0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
770639																																																																	0	0	0										41	0	328	0	0	0	0	0	0	0	0	0	0	0	0	636	0	278	0	0	0						0	0	0	113	0	0	0	0	0	0	0	287	0	0	172	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0				0	0	0	0	0	0	169	467	0	0	0	278	
770657																																																																	115	0	0	0	0	0	0	0	0	0	0	0	473	0	4	0	0	0	0	0	0	7	0	209	0	0	0	1117	0	182	0	0	0	0	0	0	0	0	0	0	0	75	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	9	0	0	0	0	182	0	1249	0	42	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	575	542	0	0	117	65	
770853																																																																	0	0	0										1216	45	150	0	0	0	680	258	0	40	0	0	0	0	0	332	0	0	0	0	0						0	0	0	75	0	0	0	0	0	37	0	0	33	0	0	0	0	0	0	0	0	629	168	3	0	0	0	0	152	16	778	92	92	0	0	0	0	0	0	0	0				590	90	258	0	0	0	143	189	0	0	0	0	
771047																																																																	0	0	0							0	207	101	2	0	0	0	0	0	0	0	0	0	947	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	207	101	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
771140																																																																	0	0	0							0	0	0	287	12	0	0	0	0	12	0	0	200	0	0	0	0	0	255	405	33	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	36	0	357	0	0	0	0	0	36	0	0	0	0				12	0	0	0	0	0	0	255	0	405	0	33	
771458																																																																	0	0	0	0	0	0	0	0	0	0	74	0	116	0	45	0	0	0	0	0	0	92	0	0	0	0	0	18	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	150	0	0	128	0	0	0	0	0	0	0	0	38	7	0	0	0	0	0	10	62	0	0	78	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	45	0	
771609																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	19	0	0	0	0	0	0	370	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
771636																																																																	0	0	0										219	141	125	0	0	0	1956	0	0	0	0	0	0	0	0	62	288	0	0	0	0						0	0	0	0	54	0	80	0	0	0	106	0	0	90	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	201	0	0	0	0	0	3	0	0	0	0				787	1169	0	0	0	0	62	0	288	0	0	0	
771748																																																																	0	0	0							0	0	0	22	52	16	0	0	0	0	0	0	0	0	0	0	0	0	101	50	35	0	0	0						0	0	0	0	0	0	0	0	0	0	32	35	0	32	32	0	0	0	0	0	0	34	3	3	0	0	0	0	0	0	157	145	0	0	0	0	0	0	0	0	0																
772008																																																																	0	0	0	0	0	0	0	0	0	0	0	0	101	0	110	0	0	1542	0	0	1511	0	0	0	0	0	0	477	0	1799	0	0	0	0	0	0	0	0	0	0	0	88	0	32	0	0	0	101	0	53	50	0	26	0	0	0	0	0	0	101	0	1	0	0	0	0	988	28	1601	0	0	0	0	0	1906	0	0	0	0	0	0	0	0	0	0	0	0	1511	477	0	0	0	1799	0	
772240																																																																	0	0	0							0	11	0	8	71	30	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	18	1	0	0	71	0	0	64	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
772446																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
772558																																																																	0	0	0							148	0	0	0	0	0	0	0	0	3533	650	1894	0	0	0	0	0	0	4489	230	0	0	0	0						0	0	0	0	0	0	52	0	148	34	0	0	28	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	17	14	1	0	0	0	299	0	0	0	0				0	3533	0	650	0	1894	2261	2228	230	0	0	0	
772745																																																																	0	0	0										42	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	5	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0																
772754																																																																	0	0	0							0	9	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	10	0	336	0	0	0	0	0	10	22	0	0	0				0	0	0	0	0	0	38	0	0	0	0	0	
773032																																																																	0	0	0										238	51	11	0	0	0	0	0	0	0	0	0	0	0	0	459	0	6	0	0	0						0	0	0	21	0	0	34	14	0	0	0	0	0	0	0	0	0	0	0	0	0	417	85	155	0	0	0	0	44	25	1093	0	0	0	0	0	100	0	0	0	0																
773247																																																																	0	0	0	0	0	0	0	0	0	120	35	0	1276	0	587	0	0	0	71	0	184	38	36	195	0	0	0	1444	0	759	0	0	0	0	0	0	0	0	0	0	0	102	0	73	35	0	120	0	0	65	0	0	59	0	0	0	0	0	0	101	0	33	0	0	0	0	829	11	440	97	195	0	0	0	818	0	0	0	0	0	0	0	71	0	0	0	43	141	1444	0	0	0	598	161	
773359																																																																	0	0	0							0	66	0	38	0	28	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0						0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	46	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0																
773443																																																																	0	0	0	0	0	0	0	0	0	0	0	0	427	5	32	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	171	12	7	0	0	0	0	57	0	85	0	26	0	8	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773546																																																																	0	0	0										0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	240	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	167	0	189	0	2	0	0	0	0	0	0	0	0				0	25	0	0	0	0	240	0	0	0	0	0	
773742																																																																	0	0	0										429	0	636	0	0	0	74	70	0	0	0	0	0	0	0	337	0	0	0	0	0						0	0	0	23	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	0	0	51	13	0	0	0	0	0	0	0	814	108	113	0	0	0	0	0	0	0	0				0	74	70	0	0	0	104	233	0	0	0	0	
774105																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1331	0	3	0	0	0	0	0	0	0	0	0	0																
774132																																																																	0	0	0										22	0	98	0	0	0	0	0	706	203	0	0	0	0	0	37	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	4	0	0	0	0	0	157	0	146	0	0	0	0	0	0	0	0	0	0				0	0	0	0	706	0	0	37	0	0	0	0	
774235																																																																	0	0	0							9	0	0	18	0	13	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	9	0	0	9	0	0	8	0	0	0	0	0	0	284	136	67	0	0	0	0	0	9	1133	158	0	0	0	0	74	0	0	0	0																
774253																																																																	0	0	0										183	0	436	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	8	0	0	0	0	0	560	0	0	0	0				0	0	0	0	0	120	0	0	0	0	0	0	
774262																																																																	0	0	0										51	0	21	0	0	1	32	0	0	0	0	0	0	0	0	0	0	111	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	30	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0																
774347																																																																	0	0	0							30	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	11	30	0	0	0	0	0	0	0	0	0	0	0	0	33	5	4	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0																
774655																																																																	0	0	0										10	25	0	0	0	0	0	0	0	22	0	117	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	67	16	208	0	0	81	0	0	65	0	0	0	0	0	0	47	3	0	0	0	0	0	0	0	129	37	41	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
