"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
416348	182	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	204	108	0	0																
416357	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	20	0	0	0	Commissions & Service Charges	Data Processing														
416656	26	0	17	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	8	31	5	61	19	50	0	0																
416674	117	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	-20	0	0	0	false	0	0	0	0	0	0	343	0	0	0	PROFIT/LOSS SALE OF LOANS									2006 TAX BENEFIT FROM PARENT TO BANK						
417149	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	130	0	0	0	0	Swap Fair Value Profit															
417251	14	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	11	0	0				COMMUNITY MARKETING												
417626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	388	0	0	0																
417710	0	0	0	0	0	10	0	0	17	13	12	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	45	15	0	0	other fee income			consulting	bank examination	travel & auto										
417859	0	0	0	0	0	0	0	0	361	90	100	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	384	291	0	0	0				BOSS BACK OFFICE SERVICES	ATM EXPENSE	FISERV DEBIT CARD EXPENSE										
418100	41	0	0	28	13	18	15	0	24	36	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	31	40	348	44	0	0	Fee's VISA/MC	MISC Service Chgs		Phone	Charitable Contributions											
418249	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	249	0	0	1218	0	0	0	Data Processing Income															
418342	79	0	18	5	9	171	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	6	0	3	4	154	49	0	0	Mortgage banking income			Audit and tax service												
418436	0	0	11	0	6	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	6	0	19	6	0	0				misc expense												
418856	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	10	0	56	0	0	0																
419255	18	0	8	2	5	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	8	0	13	20	0	31	0	0	check card income															
419406	1475	0	0	0	0	2194	1374	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	1044	0	0	1879	0	0	0	Credit Card Fee Income	Payroll Processing Income		Credit Card Expenses												
419460	0	0	0	0	0	98	0	0	174	78	57	0	0	0	0	0	0	0	0	0	0	false	0	0	0	62	0	161	0	0	0	-913	Income on secondary mortgage loans			ATM expenses	Exam and audit expenses	Net change in the fair values of financial instruments accounted for under FVO										
419675	138	3	92	175	23	600	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	false	101	0	14	0	0	29	326	107	0	0	Management Fee Income			Management Fee Expense												
419947	2	2	3	1	2	1	0	0	10	7	9	0	0	0	0	0	0	0	0	0	0	false	9	0	0	9	3	0	39	12	0	0	FHLB			STATE BANK ASSESSMENT	PRE-PAID INSURANCE	ORE EXPENSE										
420457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	136	0	0	0	0	0	334	169	0	0																
420644	58	0	53	0	0	45	0	0	62	100	0	0	0	0	0	0	0	0	0	0	0	false	38	0	0	0	0	59	103	54	0	0	Fair market value adjustment			Telephone	Card Processing											
420653	26	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-9	0	false	0	0	0	17	0	0	50	0	0	0				EXAMINATIONS AND AUDITS								ALLOWANCE FOR OFF BALANCE SHEET ITEMS				
420934	0	0	0	37	0	0	0	0	26	66	28	0	0	0	0	0	0	1775	0	0	0	false	14	18	0	0	0	0	27	37	0	0				Correspondant Bank Fees	Professional Fees	Other Losses				Capital Contribution					Year end audit adjustments	
421155	3	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	2	0	24	4	0	0				Professional fees	Depreciation on vehicles											
421203	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-56	0	true	0	0	0	0	0	0	57	0	0	0												business combination		Merrill Merchants Bank was acquired by Chittenden Corporation on 05/31/07		
421445	21	0	30	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	19	28	98	39	0	0	+															
421539	38	0	81	18	9	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	12	22	142	44	0	0				Telephone Expense												
421838	0	0	0	0	0	78	0	0	46	0	0	0	0	0	0	0	0	0	0	167	0	false	0	0	0	0	0	0	0	0	0	0	Debit Cards			Merger & Acquisition								due to acquisition				
422059	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	75	0	0	0	false	0	1	0	0	0	0	17	9	0	0				Telephone & Internet Charges						Capital Injection by KansasLand Bancshares Inc - Holding Company					Rounding error	
422116	34	0	0	0	0	0	0	0	28	54	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	31	0	0	63	34	0	0				Professional Fees and Services	Liscense fees and software											
422358	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	15	0	0				Management Fee												
422433	477	0	0	0	0	216	0	0	378	315	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	837	290	0	0	Bankcard Fees			Professional Fees	Tax on Capital											
422657	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Misc. Income															
422750	91	0	93	19	21	26	73	45	113	122	75	0	0	0	0	0	0	0	0	0	0	false	61	0	8	0	13	16	194	57	0	0	VISA Check Card Income	Origination Fees on Mortgage Loans Held For Sale	Misc Income	Federal Reserve Bank and Correspondent Service Charges	Charitable Contributions	Telephone										
423065	573	0	0	0	0	122	778	990	397	132	125	0	0	0	0	0	0	16000	0	0	0	true	0	0	0	0	0	0	1080	356	0	0	Check Cashing Fees	Money Transfer Fees	FX Fees	Telephone	Check Expense	Travel Expense				Capital infusion recieved 2/07				Additional noninterest expense (from Schedule RI, item 7.d): Armored Car Service $83; Agency Fees $122, Audit Expense $90		
423074	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	81	0	0	0				Loan Operations Expense												
423159	42	0	0	24	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	45	0	0	0	15	0	11	40	0	0																
423449	159	0	186	0	0	253	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	192	0	0	533	0	0	0	Commission income / visa check card	Merchant fee income														
423458	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	155	0	183	249	0	0	0				Professional fees other than legal												
423636	0	0	0	0	0	41	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	CSV - A,B,C			ATM Debit Exp												
423739	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	267	0	0	0	MORTGAGE LOAN FEES															
423841	0	0	11	0	0	10	0	0	12	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	48	15	0	0	DAP Interest			Dir Audit	Misc. Expense											
424035	0	0	0	0	0	1849	1556	0	1315	0	1624	1149	0	0	0	0	0	106	0	-41	525	false	0	0	0	1333	0	0	0	0	0	0	Credit Card Fees	Data Processing Income		Professional On Line Serices		Visa MC Expense	Net Income of Discontinued Operations			Deferred Compensation		Allowance for credit losses on off balance sheet exposure	Transfer of reserve for purchase of loans from affiliates			
424156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
424240	0	0	0	0	0	120	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	OVERDRAFT & NSF CHARGES			IN-HOUSE COMPUTER EXPENSE												
424343	70	0	48	0	0	0	0	0	43	46	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	63	32	0	0				Audit and Examination	Insurance											
424352	33	0	30	28	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	26	25	0	0				ONLINE BANKING AND IMAGING EXPENSE												
424437	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	17	0	0	0	nsf															
424633	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	23	17	0	0				other professional fees												
425050	10	0	12	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	1	0	14	8	0	0																
425108	123	0	123	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	63	287	0	0	0				BANK EXAMS												
425818	0	0	0	0	0	83	53	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	73	0	0	0	INCOME RECEIVED FROM DATA PROCESSING SERVICES	CHECK CARD INTERCHANGE INCOME		BANK SHARES ASSESSMENT												
425845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
425911	255	0	0	0	0	444	0	0	387	224	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	329	0	0	0	Commissions - Check Card Exchange			Star Network Charges	Shares Tax											
425957	0	0	31	0	0	0	0	0	31	41	26	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	0	0	90	0	0	0				Other Maintenance Contracts	Professional Contract Fees	Audit Fees										
425975	153	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	449	115	0	0							Recovery of prior period legal fees									
426057	16	0	26	3	2	178	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	5	0	0	6	89	26	0	0	Collection & Exchange Fees			Due From Bank Service Charges												
426141	3	0	18	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	2	0	0	6	0	0				Exams & Audits												
426347	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	7	0	0																
426534	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	777	0	0	0																
426758	32	0	32	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	0	0	74	32	0	0																
426945	13	0	47	0	1	19	19	18	25	21	20	0	0	0	0	0	0	0	0	0	0	false	10	0	4	0	6	15	0	27	0	0	MISC LOAN INCOME	ATM/POS NETWORK INCOME	FEES AND COMMISSIONS	CORRESPONDENT BANK SERVICE CHARGE	PCS IMAGING EXPENSE	ATM/DEBIT CARD EXPRENSE										
427241	61	1	64	67	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	0	17	8	19	0	50	0	0																
427353	0	0	0	0	0	123	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	INCOME AND FEES ON LOANS HELD FOR SALE			ATM SERVICE CHARGES												
427456	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
427858	0	0	0	0	0	0	0	0	44	39	30	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	74	148	0	0	0				ATM EXPENSE	INTERNET	TELEPHONE										
427915	0	0	0	0	0	88	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	303	0	0	0	Checkcard income			Other tax except on income												
427960	32	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	29	0	0																
428033	27	0	42	109	5	55	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	17	39	0	35	0	0	Prior Year's Interest on a Loan Removed from Non-Accrual			Audit and Examination Fees												
428060	0	0	0	0	0	176	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Bank cards merchant income			Bank card loans operating expense												
428462	111	0	0	175	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	305	0	0	0				Telephone												
428547	38	0	38	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	112	0	0	0				Audit Fees												
428631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
428659	7	0	3	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	7	0	2	7	0	11	0	0																
428855	76	3	21	17	16	12	2	0	17	15	20	0	0	0	0	0	0	0	0	0	0	false	37	0	12	0	7	18	0	47	0	0	FILING FEES	CD PENALTIES	BILL PAY	INTERNET EXP	PHONE	CSC										
428958	49	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0	Check Card Merchant Fee Income															
429021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	228	0	0	0																
429526	366	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	372	0	0	1031	0	0	0				minority interest												
429759	16	0	35	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	23	13	12	144	187	34	0	0																
430036	28	0	40	43	27	17	9	63	0	55	43	0	0	0	0	0	0	0	0	0	0	false	68	0	0	7	10	29	88	39	0	0	Check Cashing Fees	Money Orders and Miscellaneous Fees	Check Card Fees		ATM Expense	Business Manager										
430054	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	55	0	0	0				other professional fees												
430344	0	0	49	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	32	0	0	0	36	0	0																
430670	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	320	0	0	0																
430858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	12	6	16	66	21	0	0																
431172	342	0	76	311	30	63	44	23	126	116	95	0	0	0	0	0	0	0	0	0	0	false	72	0	0	278	3	1	245	124	0	0	NSF FEES ON CHECKS DEPOSITED	MISC OPERATING INCOME	OTHER NONOPERATING INC.	BANK SERVICE AND OTHER CHARGES	AUDIT AND ACCOUNTING	TELEPHONE										
431323	0	0	115	0	0	0	0	0	52	50	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	106	100	47	0	0				Ohio Franchise Tax	Exam & Audit Fees											
431350	51	0	30	27	0	0	0	0	16	15	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	15	0	0	0	0	0	0				INSURANCE & BONDS	MISC ACCRUAL											
431743	0	0	0	0	0	486	165	278	144	988	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Courier Income 1st Armored	Premium Income Title LLC	Commissions and Closing Fees CA Hanes	Purchased Services	Intercompany Expense											
431846	1	0	2	12	2	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	0	11	4	0	0				Insurance   Blanket Bond	Bank Bldg   Maintenance											
431958	2	2	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	2	0	37	8	0	0																
432012	10	0	23	0	0	0	0	0	24	16	10	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	12	8	0	0				Accounting	Other Taxes	ATM Debit Card Expense										
432058	4	0	44	0	2	0	0	0	13	8	14	0	0	0	0	0	0	0	0	0	0	false	5	0	4	0	4	0	54	13	0	0				Audit expenses	Analyses fee	Other misc expense & bad debt reserve										
432432	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	90	0	0	0	55	0	0	mortgage origination fee															
433158	0	0	0	0	0	0	0	0	31	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				SOFTWARE EXPENSE	EXAM AND AUDIT FEES											
433354	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	176	176	0	0	0				ATM Monthly fees												
433439	12	0	22	0	2	2	19	0	15	3	16	0	0	0	0	0	0	0	0	0	0	false	15	0	0	0	4	3	7	10	0	0	C.D. penalties	ATM cards   misc income		Deferred Directors Comp	Loan repo   collections	Clearing house fees										
433505	159	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	217	0	0	0	0				Consultant												
433550	78	0	0	0	0	0	0	0	74	78	0	0	0	0	0	0	0	0	0	0	0	false	0	631	0	0	0	65	0	71	0	-631				ATM Expense	Professional Services										Reversed the effect of FASB 157 and FASB 159	
433608	534	0	0	0	0	665	4942	0	815	729	0	0	0	0	0	0	0	11	0	0	0	false	0	0	0	399	0	0	0	0	-19	-996	Debit Card Income	Affiliate service charges		Software licenses and maintenance	Professional fees and consulting					Tax benefit HC options exercised						
433859	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	0	0	20	0	0				DUES												
433943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
434203	149	0	0	235	0	524	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	164	0	0	0	0	0	0	fees for originating loans for other banks			ATM fees												
434539	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	237	0	0	0				Travel & Entertainment												
435059	55	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	47	0	48	0	0				Professional Fees												
435152	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	54	0	0	0																
435255	10	12	15	28	2	5	5	0	11	4	12	0	0	0	0	0	0	0	0	0	0	false	4	0	3	0	0	0	2	12	0	0	REIMBURSE LEGAL	MISC OTHER		OTHER INSURANCE	TELEPHONE	OTHER MISC										
435349	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	743	0	0	0																
435358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	60	36	0	0																
435666	19	4	20	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	10	0	12	6	153	24	0	0																
435750	119	0	0	0	0	132	0	0	172	130	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	135	0	0	181	134	0	0	Check Card Income and Fees			Public Relations	Other Professional Fees											
436131	33	0	75	73	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	68	0	25	138	23	41	195	73	0	234															12/31/06 audit adjustment required by SAB 108 to record mortgage serving rights	
436159	0	0	0	0	0	771	0	0	748	0	0	0	0	0	0	0	0	43750	0	1286	0	false	0	0	0	0	0	0	866	0	0	0	VISA CHECK INCOME			CONSULTING FEES						CAPITAL CONTRIBUTIONS		PURCHASE OF 7 AMSOUTH BRANCHES				
436252	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	212	183	0	0	0				BOSS BACK OFFICE SERVICES												
436542	41	0	10	2	5	57	27	13	15	9	0	0	0	0	0	0	0	0	0	0	0	false	9	0	3	13	8	7	27	23	0	0	Data Processing Fees	Management Fees	Secondary Market RE Fees	Correspondent Bank Charges	Accounting Fees											
436711	0	0	303	242	0	0	0	0	650	0	0	0	0	0	0	0	0	0	412	0	0	false	238	0	0	0	0	0	700	631	0	0				audit							additional contribution of capital					
436739	70	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0				Other Professional Fees												
436823	254	0	0	0	0	187	0	0	147	0	0	0	0	0	0	0	0	42	0	0	0	false	0	0	0	137	0	0	0	96	0	0	Debit card fee income			Capital stock tax						Tax effect of non-qualified stock option exercises						
436953	196	0	40	11	27	0	0	0	28	92	63	0	0	0	0	0	0	0	0	0	0	false	43	0	12	0	20	185	408	58	0	0				Donations	Accounting	Consulting										
436971	0	0	0	0	0	0	0	0	234	78	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	145	0	0	0				Management Fees	Loan Expense											
437044	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5	0	0	0	0	0																
437053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	147	94	0	0																
437138	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	50	0	0																
437231	27	0	4	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	6	0	10	17	121	16	0	0																
437455	54	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	134	29	0	0	Debit Card Income															
437521	6433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	false	0	0	0	2878	0	2564	7401	0	0	0										Contributed capital from Holding Company						
438050	50	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	115	0	0	0				UBS Cash Management GL# 157270												
438238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	677	0	0	0																
438265	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	27	0	0	60	0	0	0				Telephone												
438434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	136	0	0	0	0	0	0																
439132	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	190	0	0	0																
439338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	114	0	0	0	0	0	0	0	0	0																
439356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
439404	0	0	0	0	0	793	0	0	761	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	414	0	0	0	0	Merchant Credit Cards			Merchant Credit Cards												
439459	0	0	0	0	0	52	0	0	169	60	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Consulting Fees			Management Fees	Donations											
439730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
439860	82	0	0	0	0	0	0	0	133	30	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	100	138	0	0	0				BOSS Expense	Debit Card Expense											
440110	8	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	3	11	50	8	0	0																
440259	0	0	0	0	0	70	0	0	78	68	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	Total MC/Visa Merchant Income			Total Telephone Expense	Armored & Cash Letter Expense											
440352	363	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	false	234	0	0	0	35	490	1121	0	0	0				I/C Admin Services												
440446	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	0	0	0				Intercompany Service Charges												
440857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	5	3	0	52	12	0	0																
440875	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	1200	0	0	0	false	0	0	0	0	0	0	61	0	0	0				Telephone/Fax						Capital Infusion						
441050	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
441078	0	0	50	0	0	0	0	0	37	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0	0				BOND AND INSURANCE	FHLB AND OTHER BANK CHARGES											
441135	3	0	13	2	11	13	3	5	24	79	17	0	0	0	0	0	0	0	0	0	0	false	7	0	2	0	2	7	56	9	0	0	visa	debit card	FHLB service release prem	Exams & Audits	conversion expense	Visa										
441256	373	141	0	373	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	-250	0	false	0	0	63	217	0	39	373	0	0	0				Gross Expenses from other real estate owned								Transfer from Allowance for Loan Loss to Allowance for Unfunded committments				
441359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	false	7	0	0	104	0	0	0	0	0	0										Holding Company Donated Land To Bank For New Building						
441434	0	0	0	0	0	175	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	132	0	0	0	0	Service Fees on Loans			Professional Services												
441630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	30	30	0	0																
442039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	186	0	0	0																
442057	0	2	0	0	5	0	0	0	3	7	4	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	2	0	6	2	0	0				Shazam	Correspondent Bank Fees	Surety Bonds										
442244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	43	0	0	0																
442534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0																
442655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	95	22	0	0																
442749	0	11	0	0	0	0	0	0	18	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	73	17	0	0				EXAMINANTION & AUDIT	DUES & SUBSCRIPTIONS											
442758	10	0	10	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	2	9	59	15	0	0				Travel												
442776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	359	0	0	697	0	0	0																
