"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
663955							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1732	205	0	0	45476	5708	23596	71						
664206							0	0	0	636		0	0	0		0	0	0	0	0		0	0	382178	0	0	0	0	0	0	0	102512	4340	15557	43	726645	88327	567092	2316						
664336																															0	1755	111	0	0	151575	6487	90464	335	245257	0				
664457							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	885	146	0	0	22629	2968	7426	27						
664653							9	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	447	24	0	0	38652	4114	39521	157						
664756							0	0	0	0		0	0	0		0	0	0	0	0		0	0	843496	0	0	0	0	0	0	0	152266	10525	8233	14	2030120	263823	2595694	9340						
664831																															0	3401	198	0	0	40063	2653	47144	212	90822	0				
665052																								391626							0	1167672	175747	454553	628	236142	45866	228171	643	2086538	0	1925482	0		
665146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13041	635	843	3	86783	12397	48107	174						
665258							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	2184	109	0	0	18032	2352	18247	57						
665865																															0	6871	326	936	3	118656	12742	44280	266	171364	0				
665931	6304468	353893	6246237	362118	353893	362118																		3340036							0	60671	1933	19420	33	1029128	98015	4836147	11078						
666031							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1136	38	0	0	125184	12230	227215	573						
666059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1644	129	0	0	9608	2709	18097	87						
666273																															0	5887	218	0	0	33837	4715	7143	39	47029	0				
666358																															0	2340	125	0	0	31704	3691	21071	101	55266	0				
666554							14	0	0	0		0	0	0		17	0	0	0	0		113	0		0	0	0	0	0	0	0	17190	2682	0	0	180051	31068	108709	344						
666657							0	0	0	0		0	0	0		0	0	0	0	0		0	0	739527	0	0	0	0	0	0	0	13028	732	1497	4	320636	30143	873732	1918						
666844							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3433	211	0	0	48533	6326	21846	117						
667029							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5646	458	310	1	73329	12300	30805	111						
667252																															0	996	79	0	0	10679	2083	7346	49	19113	0				
667346																															0	4518	165	268	1	32772	4723	12235	64	50010	1				
667458							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	10867	1827	4716	32						
667524							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12615	452	1622	5	57446	6888	25399	145						
667551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1290	105	0	0	17141	3489	17385	82						
667757							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23647	1084	650	2	299671	40484	268037	763						
667832							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4849	464	0	0	52325	7257	11624	58						
667850							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	133	13	0	0	3072	543	1078	8						
667869							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1007	78	0	0	80682	4026	207744	456						
668053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	547	121	0	0	11844	1772	3021	18						
668147																															0	4454	382	0	0	49827	6567	26907	104	81669	0				
668352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	278	11	0	0	5240	440	3076	8						
668745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5499	404	0	0	81716	10582	55494	171						
668848							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22512	1282	1662	2	82216	12943	63188	286						
669340							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7325	401	0	0	64557	6412	38117	150						
669443							0	0	0	0		0	0	0		0	0	0	0	0		0	0	164890	0	0	0	0	0	0	0	70625	3752	4204	11	455302	66648	334584	1437						
669555							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17214	1186	2601	7	175085	19425	78670	351						
670159							0	7	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	789	90	264	1	24806	2292	36512	120						
670421							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	764	147	0	0	16464	1796	5914	39						
670430							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4677	253	0	0	73852	8530	33265	161						
670467							0	724	0	0		0	0	0		0	52	7	0	0		0	0		0	0	0	0	0	0	0	11566	709	850	2	235412	32589	154611	718						
670560																															0	0	0	0	0	0	0	0	0	0	0				
670654							3	0	0	0		0	0	0		0	0	0	0	0		0	0	5207	0	0	0	0	0	0	0	1223	82	252	1	13790	2381	8115	37						
670748							12	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	1956	283	508	1	30207	3847	17511	66						
670850							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	4609	742	1779	7						
671053																															0	1331	64	0	0	16223	1989	7385	40	25015	0				
671147																															0	11218	488	295	1	135568	12014	102442	390	251486	0	229833	0		
671334							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	45624	2246	0	0	329129	21292	279513	1209						
671464							0	0	0	0		0	0	0		0	0	0	0	0		0	0	789865	0	0	0	0	0	0	0	3124	320	0	0	417675	43627	1170823	3064						
671558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17968	1335	0	0	263241	35169	106266	431						
671576							0	0	0	0		0	0	0		0	0	0	0	0		0	0	290812	0	0	0	0	0	0	0	23733	6100	0	0	1152807	386012	2351972	2817						
671857							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1363	41	0	0	8498	1730	7952	45						
672041							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1124	66	0	0	11067	2429	2329	18						
672238																															0	2874	108	0	0	25796	3986	4812	44	33638	0				
672247							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10323	659	264	1	81400	12558	34420	162						
672359							16	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1396	87	373	1	13715	2267	7516	31						
672537																															0	8951	388	331	1	97447	15290	62530	254	170342	0				
673132							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34440	1239	1205	4	226209	25878	168901	700						
673178							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4238	185	1011	2	44028	7891	21588	115						
673244							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6115	288	1201	3	44361	7479	25369	70						
673431							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8928	446	6195	7	111297	19124	162333	343						
673440							0	0	0	0		0	0	0		0	0	0	0	0		0	0	375590	0	0	0	0	0	0	0	75364	3682	1713	5	681836	90339	555690	1801						
673851							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4467	135	331	1	36306	3283	28920	140						
673909							0	0	0	0		0	0	5		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23789	1851	1261	2	232769	29188	172345	813						
673963																															0	11380	617	0	0	135045	15352	111356	453	258308	0	258810	0		
674344							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4078	263	0	0	31457	4238	9947	54						
674513							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27260	3443	0	0	360704	64106	214757	717						
674849							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5999	704	275	1	65418	6285	73445	217						
675042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3469	267	574	2	35720	6326	10452	39						
675051							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1903	156	2157	1	18608	3164	59054	117						
675079																															0	2676	157	0	0	45171	5058	8308	57	56181	0				
675239							0	0	0	0		0	0	100		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15362	470	658	2	58067	11984	21219	104						
675248							0	0	0	207		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5797	381	0	0	27013	5640	17996	104						
675332	125340229	10546853			10546491																			28639888							0	2690927	184086	142140	348	62915654	6179618	48831127	152801						
675341							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1916	143	0	0	14533	2393	3265	19						
675659							21	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3907	299	297	1	38823	3953	24622	98						
675855																															0	605	29	287	1	10293	1273	5265	36	16513	0				
675949							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3593	592	256	1	77191	6030	86496	170						
676049							6	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7749	550	713	2	62902	11795	50007	193						
676151							0	80	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6444	356	1389	5	80684	9595	32741	118						
676160							0	0	0	43	0	0	0	417	0	0	0	0	0	0	0	0	0	722267	0	0	0	0	0	0	0	7536	539	0	0	385148	23558	1010399	2984						
676245																															0	3754	279	0	0	42837	5110	20112	94	67014	0				
676656							0	0	0	7450	0	0	0	0	0	0	0	0	0	0	0	0	617	2928702	0	0	0	0	0	0	0	95988	6436	4581	10	1822560	260442	3776950	8872						
676955							7	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2374	152	0	0	19899	3293	13728	53						
677354							0	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	2831	259	0	0	28588	3526	23085	89						
677448																															0	3131	192	0	0	37844	3928	14044	60	55445	0				
677644																															0	8678	501	261	1	137313	19760	91579	439	238858	0				
677756							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1674	262	0	0	26667	2630	8821	29						
678043																															0	13933	1022	1584	5	90759	15809	73747	268	180759	0				
678052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	862	44	0	0	20750	2764	7301	39						
678070							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20361	2237	593	1	116331	5095	38350	252						
678258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2586	70	668	1	19622	2636	5810	31						
678454																															0	9181	528	9989	18	53477	6403	18784	104	91816	0				
678557							0	0	0	252		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2509	318	0	0	32239	5964	12163	66						
678717							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	46920	2625	6118	11	459785	75834	262008	993						
678744							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3316	219	0	0	45841	7039	17794	62						
678931							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1223	46	0	0	32838	2723	10736	64						
679246																															0	4566	268	0	0	24787	2982	14703	45	44382	0	43530	0		
679451							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1404	86	352	1	14063	1734	5212	36						
679648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2742	483	0	0	27558	3994	17205	64						
679826																															0	6616	623	0	0	247439	25461	308414	955	563816	0				
680055							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2133	369	0	0	69917	9139	45211	196						
680130							0	119	3	0		0	0	0		0	19	3	0	0		0	0		0	0	0	0	0	0	0	2850	455	0	0	140355	25318	144444	356						
680149							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3131	417	0	0	35724	3872	17074	94						
680354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8014	606	431	1	86765	10978	249868	494						
680457							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	10835	689	641	1	162988	21601	145692	541						
680747							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7939	496	360	1	41155	8732	11470	88						
680813																															0	44055	2573	4844	10	401782	56832	138827	775	590742	0				
680952																															0	570	44	0	0	12121	1481	20789	25	33541	0				
681043																															0	3125	235	0	0	43979	3937	30682	93	78105	0				
681249							5	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3013	178	0	0	16514	2734	2843	16						
682143																															0	12043	978	0	0	165502	32292	73712	291	251894	0				
682545																															0	2304	154	0	0	32133	7081	14425	81	48931	0				
682563							0	0	0	23400		0	0	281		0	0	0	18754	0		0	0	3877368	0	0	0	0	0	0	0	125031	9602	1364	4	3892817	447522	6297270	18196						
682611							0	0	0	3		0	0	0		0	0	0	0	0		0	0	335234	0	0	0	0	0	0	0	99990	12677	1022	3	1123891	216617	565698	2082						
682648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14892	248	943	3	55040	7739	16989	58						
683449							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16022	825	373	1	77962	13959	101324	345						
683814							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4575	420	1302	4	58114	10713	31755	151						
684325							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4657	288	0	0	48405	7334	70749	249						
684455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1649	80	0	0	49047	5388	24655	120						
685023							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5314	203	1198	1	31157	5298	13058	72						
685368							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9248	523	251	1	83740	11367	56077	226						
685407							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	93165	3870	5967	16	409148	35432	202718	1106						
685555							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2830	238	0	0	51367	8723	35324	129						
685649							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10232	404	359	1	88797	7749	75302	324						
685658																															0	6651	293	1647	3	95559	11875	92515	383	196921	0				
685733							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1798	12	0	0	21119	2347	5343	39						
686271							0	0	0	166		0	0	0		0	0	0	0	0		0	0	184517	0	0	0	0	0	0	0	30797	1481	1527	4	434986	17226	323123	1200						
686440							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3697	223	0	0	53685	5893	17065	81						
686459							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2293	152	0	0	31578	4401	7116	41						
686655							0	0	0	0		0	0	0		0	0	0	0	0		0	55		0	0	0	0	0	0	0	9305	476	0	0	90071	9191	92574	152						
686758																															0	67	176	0	0	42925	4862	19996	93	63166	0				
686963																															0	3297	160	0	0	64915	6996	73157	311	141512	0				
687009							0	0	0	391		0	0	0		0	0	0	0	0		0	0	698853	0	0	0	0	0	0	0	60866	5769	1813	6	949502	128630	875938	2906						
687054																															0	1490	48	0	0	17187	1110	13641	75	32389	0				
687250							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3035	220	0	0	16265	4008	3957	25						
687269																															0	993	56	0	0	28066	2837	70487	177	99750	0				
687474							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14266	1042	0	0	142563	21609	81211	433						
687830							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3718	262	0	0	24871	3442	8095	52						
687858							0	0	0	4		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16754	1480	0	0	306880	28356	154919	452						
687951							0	0	0	0		257	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21799	1414	2139	5	174738	20119	120049	545						
688079							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103000	0	0	0	0	0	0	0	0	0	0	0	11524000	6542963	116000	130						
688257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4278	285	0	0	83377	14215	50965	188						
688453							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	929	99	0	0	20481	2614	9466	43						
688556							64	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2417	151	883	3	30345	4492	37678	91						
689209							0	0	0	1148		0	0	0		0	0	0	0	0		0	0	168366	0	0	0	0	0	0	0	83694	6138	4965	13	403107	89827	249340	1112						
689302							0	0	0	31149		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17899	1607	950	3	243278	32856	359459	987						
689357							0	112	0	0		0	0	0		0	26	1	0	0		0	0		0	0	0	0	0	0	0	9652	1378	356	1	164772	11372	111295	375						
689740							0	0	0	1862		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15468	1428	769	2	209334	26564	100289	414						
689759							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1951	82	0	0	14658	1644	42010	104						
690773							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7365	277	0	0	28218	3893	8242	61						
691042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	525	34	0	0	14757	1927	12841	54						
691079							12	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8291	537	302	1	166697	24622	146587	662						
691556							0	0	7	0		0	0	0		0	2	0	0	0		0	0		0	0	0	0	0	0	0	13553	976	258	1	93151	12446	40560	186						
691743							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3141	341	0	0	34516	8085	9410	58						
691958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1638	131	0	0	14078	1706	2575	20						
692450							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4599	235	0	0	61779	7099	18245	88						
692478							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10365	700	1602	3	58798	3765	40942	195						
692704							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
692946							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12161	1162	568	2	157421	21888	78686	330						
693224							0	0	0	1501		0	0	0		0	0	0	0	0		0	0	403861	0	0	0	0	0	0	0	46981	3399	5426	13	587848	86008	475322	2263						
693345							8969	0	0	39489		0	0	0		0	0	0	0	0		0	0	403000	0	0	0	0	0	0	0	94961	6639	4006	10	864646	143225	515876	1552						
693662							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1541	166	0	0	205310	15052	494767	998						
693952																															0	3596	133	0	0	55715	9073	22980	144	84024	0	84023	0		
694146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	738	59	0	0	12653	1447	3355	14						
694771							21	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	11327	2066	4768	24						
694847																															0	8340	503	546	2	106944	18240	85543	243	201722	0				
694904							0	0	0	123859		0	0	1010844		0	0	0	0	0		0	0	4000952	0	0	0	0	0	0	0	789026	51173	35741	92	6932939	724849	4464247	16292						
695134																															0	7434	347	998	2	107622	10476	133204	370	250321	269				
695228							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22193	2531	279	1	211504	36154	179110	368						
695349																															0	10213	620	307	1	113663	18839	46285	201	170922	0				
695545							0	5	2	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4411	194	372	1	53506	9016	43751	135						
695648							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2461	174	295	1	17936	2247	5513	26						
695705							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10085	2308	257	1	176024	18996	150714	575						
695732							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	884	44	0	0	28426	2178	21940	85						
695947							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3181	116	1675	3	24196	4667	6751	25						
696047							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4044	254	644	2	37963	5253	16947	101						
696168							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	99713	2339	67068	480						
696430							0	0	0	1707		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23543	1722	375	1	221183	31772	342590	790						
696551							0	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1728	103	483	1	21367	2792	19403	44						
696645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	958	65	0	0	31432	5155	16175	79						
697035																															0	3537	294	0	0	32208	4165	16018	150	52089	0				
697147							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7302	802	253	1	83972	12794	64012	208						
697156							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5604	507	0	0	53947	9307	23053	103						
697231							0	0	0	910		0	0	2446		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10905	740	2311	4	148521	21796	139564	449						
697455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1511	143	0	0	34500	3811	49309	159						
697633							0	0	0	770504	0	2791	0	618205	0	1273	0	0	0	0	0	0	1571	7970008	0	0	0	0	0	0	0	405437	27798	8694	25	10317654	2003008	12673455	30835						
697754							3435	0	0	185		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18471	1598	2590	5	228354	24566	540918	1370						
697763							1442	0	0	0		0	0	0		0	0	0	0	0		0	0	1658353	0	0	0	0	0	0	0	49603	3816	1779	6	1460319	197613	1826814	5043						
697857							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5372	850	0	0	46723	5894	2946	21						
697950																															0	1436	86	0	0	26176	3070	8880	70	36630	0				
697978																															0	23302	1763	843	2	222937	21539	186456	841	434352	0				
698144							0	3	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20013	1888	771	2	204485	27413	75031	339						
698229							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3315	376	0	0	49458	5728	46655	231						
698322							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18373	623	568	2	117114	14877	108502	463						
698546							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3908	167	0	0	45606	6987	21953	81						
698649							0	0	0	113		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17047	1507	902	1	92590	12547	50291	221						
698957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6247	301	0	0	71077	8014	62939	200						
699105							0	0	0	3179		0	0	0		0	0	0	0	0		2	0		0	0	0	0	0	0	0	13314	967	0	0	201815	24278	89621	484						
699132							15	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	611	71	0	0	15001	2804	35209	64						
699253							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2192	282	0	0	41801	5644	14501	57						
699534							0	0	0	736		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14168	952	0	0	129849	16771	82049	290						
699552							0	0	0	84		0	0	652		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11582	905	0	0	181798	12824	62530	274						
700140																															0	370	14	0	0	18482	3109	6094	32	25067	0				
700252																															0	2123	130	0	0	37652	4873	31442	133	71339	0				
700337							0	0	0	1		0	0	131		0	0	0	0	0		3	0		0	0	0	0	0	0	0	7615	505	571	2	99376	13138	85226	175						
700430							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3124	393	0	0	61360	9393	25150	126						
700458																															0	1047	185	0	0	23845	2935	6961	40	32024	0				
700672							0	0	0	298		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30680	1941	276	1	215061	20112	75082	386						
700739							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10647	387	709	2	58836	10177	32887	229						
701062							0	0	0	343120		0	0	250357		0	0	0	0	0		0	0	1543475	0	0	0	0	0	0	0	65051	8901	3778	8	1781306	200399	2086312	5625						
701222							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20243	1120	719	2	174551	24051	105953	384						
701259							0	0	0	19		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10763	873	1292	2	138969	24682	99875	339						
701736							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31730	2504	4083	7	362894	29858	352959	1134						
701745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3	1	0	0	6910	1185	4981	23						
701839																															0	6908	371	1024	4	156185	18621	74746	412	239265	0				
701857							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	906	83	0	0	14806	1893	7409	27						
701950							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5916	228	410	1	75519	9982	43826	132						
702050							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	97	5	0	0	3632	550	1930	7						
702117							0	0	0	0		0	0	0		0	0	0	0	0		0	0	1197397	0	0	0	0	0	0	0	134483	10490	2458	8	1912967	495687	1912803	5096						
702359							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1507	116	0	0	38380	4958	29661	103						
702612							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	37639	2333	4014	9	349383	40302	221329	878						
702751																															0	3336	164	0	0	59261	6966	28699	133	91545	0				
702836							241	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4665	182	1007	2	41418	3600	30886	188						
702911							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20882	1912	475	1	165254	24485	64273	223						
702966							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	8235	1294	8865	46						
703039							0	0	0	14		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	662	80	0	0	19476	2765	18317	89						
