"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
201049																	CONF	0	446	116	1971	24	467	49	0	0	0	0	942	0	0	0	0	CONF	Software costs			
201254																	CONF	169	327	0	2506	141	474	16	142	6	0	0	803	902	0	0	0	CONF	INVENTORY/FMS NONPOST	CONTRACTS RECEIVABLES	PREEARNED CREDIT LIFE	
201441																	CONF	89	389	388	1728	415	517	0	0	0	0	0	434	0	0	0	0	CONF				
201638																	CONF	0	0	0	2044	324	324	0	0	0	0	0	732	988	0	0	0	CONF				
201647																	CONF	0	810	39	2118	15	327	0	0	0	0	0	942	0	0	0	0	CONF				
201834																	CONF	0	2268	0	12616	260	6942	0	0	0	0	0	3406	0	0	0	0	CONF				
202251																	CONF	0	202	0	4048	75	638	0	0	0	0	0	521	2687	0	0	0	CONF				
202514																	CONF	0	1485	0	3211	0	850	0	0	0	0	0	876	0	0	0	0	CONF				
202541																	CONF	0	733	0	2884	44	437	44	0	0	0	0	1714	0	0	0	0	CONF	PREPAID INSURANCE			
202550																	CONF	0	2151	0	7538	358	807	216	120	88	0	0	1297	3283	0	0	0	CONF	Tax Credits Owned	Other Assets-Software	Accounts Receivable	
202907																	CONF	0	50269	0	158364	37549	65752	0	0	0	0	0	26136	16207	0	0	0	CONF				
203052																	CONF	0	114	0	472	0	125	0	0	0	0	0	233	0	0	0	0	CONF				
203418																	CONF	0	2208	0	13623	0	10406	8468	0	0	0	0	1009	0	0	0	0	CONF	Amount due from brokers on trade date accounting			
203575																	CONF	0	706	0	1344	73	436	0	0	0	0	0	202	0	0	0	0	CONF				
204004																	CONF	0	38283	37954	276270	0	38008	0	0	0	0	0	25257	136768	0	0	0	CONF				
204237																	CONF	0	1681	0	5469	0	1706	0	0	0	0	0	2082	0	0	0	0	CONF				
204826																	CONF	8	1027	0	2825	299	890	0	0	0	0	0	908	0	0	0	0	CONF				
205159																	CONF	0	232	0	811	69	202	0	0	0	0	0	377	0	0	0	0	CONF				
205243																	CONF	0	629	873	10236	373	1061	0	0	0	0	0	1538	6135	0	0	0	CONF				
205346																	CONF	0	600	0	2944	114	866	0	0	0	0	0	1344	134	0	0	0	CONF				
205458																	CONF	0	50	0	861	0	128	0	0	0	0	0	683	0	0	0	0	CONF				
205542																	CONF	0	848	726	3928	8	498	0	0	0	0	0	1856	0	0	0	0	CONF				
205654																	CONF	420	6612	9997	37880	1507	15392	4951	0	0	0	0	5879	0	567	0	0	CONF	Income Tax Receivable			
206156																	CONF	0	1076	0	3412	97	635	0	0	0	0	0	871	830	0	0	0	CONF				
206174																	CONF	0	1532	118	6380	247	1036	4	64	0	0	0	1251	2443	0	0	0	CONF	Accounts Payable	Computer Software		
206772																	CONF	0	511	207	1612	177	517	0	0	0	0	0	377	0	0	0	0	CONF				
206950																	CONF	0	376	0	1558	91	243	0	0	0	0	0	294	645	0	0	0	CONF				
207041																	CONF	0	11	0	977	0	151	0	0	0	0	0	180	635	0	0	0	CONF				
207050																	CONF	0	3502	0	8741	0	4133	1914	0	0	0	0	886	220	0	0	0	CONF	GOLDMAN SACHS			
207452																	CONF	0	1433	57	3994	113	670	0	0	0	0	0	1834	0	0	0	0	CONF				
207555																	CONF	0	725	0	2209	0	644	0	0	0	0	0	840	0	0	0	0	CONF				
207845																	CONF	0	3327	2122	13525	1287	3502	0	0	0	0	0	3558	1016	0	0	0	CONF				
207872																	CONF	0	1167	0	10023	739	2427	1208	0	0	0	0	782	5647	0	0	0	CONF	Software			
207957																	CONF	30	100	0	275	0	93	0	0	0	0	0	82	0	0	0	0	CONF				
208057																	CONF	0	1027	0	5878	536	1777	0	0	0	0	0	2154	920	0	0	0	CONF				
208169																	CONF	0	9460	23669	62659	1004	19682	0	0	0	0	0	4044	5804	0	0	0	CONF				
208244	0	46064	77044	425396	0	91679	28604	0	0	0	0	42942	167667	0	0	0	CONF		46064															CONF	FAS 133 Customer Swap Value			
208347																	CONF	6	364	21	1252	177	283	0	4	96	0	0	413	171	0	0	0	CONF	telephone banking	computer software	mortgage servicing account	
208440																	CONF	0	194	0	2405	0	364	0	0	0	0	0	1154	693	0	0	0	CONF				
208459																	CONF	18	132	0	311	8	113	0	0	0	0	0	66	0	0	0	0	CONF				
208655																	CONF	31	997	0	5574	1045	1076	0	0	0	0	0	3501	0	0	0	0	CONF				
208972																	CONF	0	4875	0	6243	0	424	0	0	0	0	0	117	827	0	0	0	CONF				
209148																	CONF	29	1071	0	4260	231	1444	0	0	0	0	0	1745	0	0	0	0	CONF				
209335																	CONF	0	2791	31218	44489	0	5154	0	0	0	0	0	1989	3337	0	0	0	CONF				
209362																	CONF	0	185	0	504	0	250	0	0	0	0	0	69	0	0	0	0	CONF				
209447																	CONF	0	406	141	2834	102	295	0	0	0	0	0	488	1504	0	0	0	CONF				
209559																	CONF	0	148	0	1994	89	114	0	0	0	0	0	550	1182	0	0	0	CONF				
209830																	CONF	161	509	458	6480	141	1220	0	0	0	0	0	1328	2965	0	0	0	CONF				
209858																	CONF	4	1283	494	6465	1264	2190	0	0	0	0	0	2498	0	0	0	0	CONF				
210238																	CONF	0	1174	0	12586	0	4195	2147	0	0	0	0	1478	5739	0	0	0	CONF	INCOME TAX RECEIVABLE			
210256																	CONF	0	772	0	1900	1	386	1	0	0	0	0	742	0	0	0	0	CONF	Unposted Debits			
210434	0	370920	0	3031184	0	2573757	701267	684165	0	0	0	86507	0	0	0	0	CONF		345481															CONF	Trust Security Settlement	Computer Software		
210452																	CONF	0	384	0	901	0	176	91	0	0	0	0	341	0	0	0	0	CONF	PREPAID INSURANCE			
210555																	CONF	0	0	441	1430	0	455	0	0	0	0	0	534	0	0	0	0	CONF				
211114																	CONF	0	823	14	1990	160	614	0	0	0	0	0	539	0	0	0	0	CONF				
211338																	CONF	0	911	142	2490	119	849	0	0	0	0	0	588	0	0	0	0	CONF				
211851																	CONF	0	717	0	1727	227	227	0	0	0	0	0	783	0	0	0	0	CONF				
211954																	CONF	30	417	0	717	0	191	0	0	0	0	0	109	0	0	0	0	CONF				
212018																	CONF	27	2541	384	13678	379	2308	600	0	0	0	0	1336	7109	0	0	0	CONF	Principal Receivable MBS			
212335																	CONF	0	235	0	779	55	125	0	0	0	0	0	242	177	0	0	0	CONF				
212344																	CONF	0	141	0	1184	37	176	0	0	0	0	0	867	0	0	0	0	CONF				
212465	0	449600	811332	3569915	0	1874160	0	0	0	0	0	237861	196962	0	0	783064	CONF		449600															CONF				
212522																	CONF	0	3112	6148	30739	3050	5302	0	0	0	0	0	3372	12805	0	0	0	CONF				
213538																	CONF	14	100	916	3563	123	568	40	0	0	0	0	1188	791	0	0	0	CONF	Data processing software			
213912																	CONF	0	710	0	2423	0	849	404	0	0	0	0	864	0	0	0	0	CONF	Deferred Directors Fees Trust			
213958																	CONF	0	280	0	2202	55	602	359	0	0	0	0	313	1007	0	0	0	CONF	other assets-SBA guaranteed loan portion			
214414																	CONF	30	4406	123	24323	791	3804	163	161	0	0	0	4036	11954	0	0	0	CONF	Accrued Fed income Tax payable	TMS in process		
214722																	CONF	0	3206	4014	25758	870	5121	0	0	0	0	0	2728	10689	0	0	0	CONF				
214807	0	174000	558000	5328000	0	4547000	3575000	0	0	0	0	49000	0	0	0	0	CONF		174000															CONF	Equity Investment in unconsolidated subsidiaries			
214843																	CONF	0	699	0	6568	527	1249	142	0	0	0	0	2074	2546	0	0	0	CONF	Software			
215130																	CONF	0	2705	0	18615	3843	8003	0	0	0	0	0	7907	0	0	0	0	CONF				
215251																	CONF	0	225	19	2007	90	213	0	0	0	0	0	201	1349	0	0	0	CONF				
215345																	CONF	0	1520	97	10990	0	1052	0	0	0	0	0	2379	5942	0	0	0	CONF				
215354																	CONF	0	1094	0	2059	93	645	50	0	0	0	0	320	0	0	0	0	CONF	Software			
215653																	CONF	0	163	0	509	0	90	0	0	0	0	0	256	0	0	0	0	CONF				
215662																	CONF	44	1434	3471	21718	325	3804	0	0	0	0	0	2978	10031	0	0	0	CONF				
215710																	CONF	0	2088	1324	20608	314	1878	0	0	0	0	0	1750	13568	0	0	0	CONF				
216164																	CONF	0	600	0	3930	0	563	0	0	0	0	0	427	2340	0	0	0	CONF				
216230																	CONF	0	526	0	1623	65	607	0	0	0	0	0	490	0	0	0	0	CONF	Accounts Receivable - SBA			
216445																	CONF	0	1126	0	1800	161	163	0	0	0	0	0	511	0	0	0	0	CONF				
216632																	CONF	0	1072	0	3410	1197	1258	0	0	0	0	0	1080	0	0	0	0	CONF				
216922																	CONF	0	17104	0	181842	0	148802	0	0	0	0	0	13579	2357	0	0	123719	CONF				
217059																	CONF	0	1193	0	3402	106	334	0	0	0	0	0	570	1305	0	0	0	CONF				
217620																	CONF	0	3219	0	9062	0	1712	0	0	0	0	0	1269	2862	0	0	0	CONF				
218131																	CONF	0	1246	1614	5518	0	1479	0	0	0	0	0	1179	0	0	0	0	CONF				
218261																	CONF	0	130	0	1058	57	360	0	0	0	0	0	568	0	0	0	0	CONF				
218757																	CONF	0	0	0	111	67	67	0	0	0	0	0	44	0	0	0	0	CONF				
218775																	CONF	0	593	32	1241	0	347	0	0	0	0	0	269	0	0	0	0	CONF				
218850																	CONF	0	345	0	958	0	133	0	0	0	0	0	207	273	0	0	0	CONF				
218878																	CONF	0	1715	0	3233	250	1069	304	0	0	0	0	449	0	0	0	0	CONF	Accounts Receivable			
219044																	CONF	0	107	0	519	140	220	0	0	0	0	0	192	0	0	0	0	CONF				
219259																	CONF	0	260	0	1619	0	677	0	0	0	0	0	682	0	0	0	0	CONF				
219343																	CONF	0	5114	5090	56774	3989	8820	0	0	0	0	0	6581	31169	0	0	0	CONF				
219651																	CONF	0	300	0	2137	1029	1072	0	0	0	0	0	765	0	0	0	0	CONF				
219857																	CONF	0	10	0	368	0	51	0	0	0	0	0	128	179	0	0	0	CONF				
220059																	CONF	0	1768	0	6640	619	1578	0	0	0	0	0	1251	2043	0	0	0	CONF				
220527																	CONF	0	5761	4835	30990	0	8651	0	0	0	0	0	4204	7539	648	0	0	CONF				
220545																	CONF	0	2323	9338	35162	0	4394	0	0	0	0	0	1901	17206	0	0	0	CONF				
220844																	CONF	0	701	572	4384	106	431	0	0	0	0	0	885	1795	0	0	0	CONF				
221476																	CONF	0	3749	1389	15833	0	1695	0	0	0	0	0	2847	6153	0	0	0	CONF				
222147																	CONF	0	143791	0	457473	0	58048	0	0	0	0	0	34708	220926	26981	0	0	CONF				
222156																	CONF	9	413	653	3451	161	763	0	0	0	0	0	721	901	0	0	0	CONF				
222446																	CONF	0	3655	2954	16059	101	1504	0	0	0	0	0	1128	6818	0	0	0	CONF				
222558																	CONF	0	42	0	1263	0	344	0	0	0	0	0	877	0	0	0	0	CONF				
222754																	CONF	0	1020	0	2895	315	927	0	0	0	0	0	808	140	0	0	0	CONF				
223322																	CONF	386	5498	6973	38216	1263	5568	579	0	0	0	0	4683	15494	0	0	0	CONF	Federal Tax Receivable			
223331																	CONF	0	5062	0	20053	1464	5665	0	0	0	0	0	4628	4698	0	0	0	CONF				
223452																	CONF	0	118	13	1197	0	355	0	0	0	0	0	711	0	0	0	0	CONF				
223751																	CONF	0	204	29	1092	180	399	0	0	0	0	0	460	0	0	0	0	CONF				
223845																	CONF	0	350	9	1906	0	370	53	0	0	0	0	1023	154	0	0	0	CONF	Insurance receivables			
224178																	CONF	0	26096	1078	76905	0	10143	0	0	0	0	0	9490	30098	0	0	0	CONF				
224552																	CONF	20	2	0	485	90	207	0	0	0	0	0	276	0	0	0	0	CONF				
224637																	CONF	0	1546	4899	17692	0	3063	0	0	0	0	0	1157	7027	0	0	0	CONF				
224655																	CONF	0	1417	4089	11032	600	2090	0	0	0	0	0	3436	0	0	0	0	CONF				
224954																	CONF	0	0	0	636	0	258	0	0	0	0	0	378	0	0	0	0	CONF				
225054																	CONF	0	157	0	1784	53	609	0	0	0	0	0	261	757	0	0	0	CONF				
225157																	CONF	0	181	0	1855	78	671	92	0	0	0	0	1003	0	0	0	0	CONF	Data Systems Software			
225241																	CONF	0	103	20	880	212	406	0	0	0	0	0	351	0	0	0	0	CONF				
225335																	CONF	0	3623	15	38528	0	4561	0	0	0	0	0	4362	25967	0	0	0	CONF				
225559																	CONF	0	2537	9223	25359	1004	1897	0	0	0	0	0	1362	10340	0	0	0	CONF				
225942																	CONF	0	88	0	482	71	190	0	0	0	0	0	204	0	0	0	0	CONF				
226752																	CONF	0	346	445	1868	26	370	0	0	0	0	0	707	0	0	0	0	CONF				
226949																	CONF	19	55	185	412	26	45	0	0	0	0	0	127	0	0	0	0	CONF				
227151																	CONF	0	1251	28	7289	216	1033	0	0	0	0	0	1083	3894	0	0	0	CONF				
227179																	CONF	0	0	2056	7793	0	3216	0	0	0	0	0	2521	0	0	0	0	CONF				
227357																	CONF	0	1222	0	5352	439	1589	0	0	0	0	0	1090	1451	0	0	0	CONF				
227656																	CONF	0	552	56	1586	0	695	0	0	0	0	0	283	0	0	0	0	CONF				
228000																	CONF	0	1526	3036	14700	0	8811	4427	0	0	0	0	1244	83	0	0	0	CONF	PENSION PLAN ASSET FAS 158			
228055																	CONF	0	42	0	612	26	131	5	0	0	0	0	439	0	0	0	0	CONF	software			
228158																	CONF	0	406	0	6131	0	1464	380	0	0	0	0	1451	2810	0	0	0	CONF	director's deferred income			
228345																	CONF	0	488	1460	3713	0	678	0	0	0	0	0	507	580	0	0	0	CONF				
229342																	CONF	0	621	233	2285	0	433	0	0	0	0	0	998	0	0	0	0	CONF				
229454																	CONF	18	188	0	1213	157	472	1	11	0	0	0	408	145	0	0	0	CONF	total suspense	savings bond redeemed		
229801																	CONF	1707	139777	121724	842164	0	216580	0	0	0	0	0	59127	304956	8414	0	89359	CONF				
229913	0	46242	0	93382	0	42637	22148	0	0	0	0	4503	0	0	0	0	CONF		46242															CONF	Prepaid tax			
229940																	CONF	0	194	14	1667	45	248	0	0	0	0	0	191	1020	0	0	0	CONF				
229959																	CONF	0	0	0	203	0	74	0	0	0	0	0	129	0	0	0	0	CONF				
230254																	CONF	0	251	0	898	0	453	214	0	0	0	0	194	0	0	0	0	CONF	CFN, LLC Data Processing Center			
230357																	CONF	0	12	358	1073	0	376	0	0	0	0	0	327	0	0	0	0	CONF				
230423																	CONF	0	1049	721	9157	0	740	0	0	0	0	0	1046	5601	0	0	0	CONF				
230535																	CONF	0	1621	0	5929	432	904	364	0	0	0	0	856	2548	0	0	0	CONF	ACCOUNTS RECEIVABLE			
230610																	CONF	0	1020	667	8876	0	1015	0	0	0	0	0	732	5442	0	0	0	CONF				
230740																	CONF	0	650	951	3110	0	140	26	0	0	0	0	322	1047	0	0	0	CONF	Computer Software			
230759																	CONF	0	3902	0	24635	0	2608	0	0	0	0	0	2363	15762	0	0	0	CONF				
231149																	CONF	0	703	35	6348	0	693	0	0	0	0	0	1414	3503	0	0	0	CONF				
231242																	CONF	0	7575	21095	66605	0	30581	7970	0	0	0	0	7354	0	0	0	0	CONF	Other Accounts Receivable			
231279																	CONF	0	1865	91	6114	0	309	0	0	0	0	0	275	3574	0	0	0	CONF				
231336																	CONF	214	748	0	2387	636	921	49	0	0	0	0	718	0	0	0	0	CONF	FHLMC Principal Receivable			
232258																	CONF	0	56	441	774	0	53	17	0	0	0	0	224	0	0	0	0	CONF	software			
232847																	CONF	4	508	0	6124	84	682	0	0	0	0	0	1509	3425	0	0	0	CONF				
232856																	CONF	0	1982	0	10151	166	1283	0	0	0	0	0	1238	5648	0	0	0	CONF				
233031	0	889526	1222842	9436650	0	4435554	0	0	0	536	0	390767	2497425	0	0	0	CONF		889219															CONF				
233246																	CONF	0	491	0	2436	188	190	0	0	0	0	0	656	1099	0	0	0	CONF				
233358																	CONF	0	564	0	5424	0	999	324	0	0	0	0	818	3043	0	0	0	CONF	POD SUSPENSE			
233442																	CONF	0	0	43	256	5	96	0	0	0	0	0	117	0	0	0	0	CONF				
233451																	CONF	0	100	0	694	0	133	0	0	0	0	0	461	0	0	0	0	CONF				
233527																	CONF	0	1691	492	6350	203	1617	463	0	0	0	0	479	2071	0	0	0	CONF	Split Dollar Life Insurance			
233554																	CONF	490	634	576	6597	735	3742	0	0	0	0	0	1645	0	0	0	0	CONF				
234056																	CONF	0	79	0	2097	0	247	0	0	0	0	0	579	1192	0	0	0	CONF				
234355																	CONF	0	5304	1523	45055	0	9724	0	0	0	0	0	6239	22265	3090	0	0	CONF				
234506																	CONF	0	959	484	3026	154	834	0	0	0	0	0	749	0	0	0	0	CONF				
234739																	CONF	0	2190	3128	21137	0	3809	0	0	0	0	0	2156	9854	0	0	0	CONF				
234841																	CONF	0	929	0	2708	0	418	0	0	0	0	0	1361	0	0	0	0	CONF				
235017																	CONF	0	363	191	3576	165	626	0	0	0	0	0	324	2072	0	0	0	CONF				
235231																	CONF	0	483	239	8411	0	1187	0	0	0	0	0	1786	4716	0	0	0	CONF				
235316																	CONF	0	243	81	812	95	300	0	0	0	0	0	188	0	0	0	0	CONF				
235446																	CONF	0	662	0	2902	19	479	6	0	0	0	0	1761	0	0	0	0	CONF	Other Assets			
235530																	CONF	0	1463	0	5258	0	1780	0	0	0	0	0	2015	0	0	0	0	CONF				
235558																	CONF	0	238	0	703	42	93	0	0	0	0	0	372	0	0	0	0	CONF				
235950																	CONF	0	136	0	902	0	212	0	0	0	0	0	554	0	0	0	0	CONF				
236050																	CONF	0	146	0	1019	162	339	62	0	0	0	0	534	0	0	0	0	CONF	INSURANCE AGENCY EQUITY			
236153																	CONF	0	6112	297	29124	0	4619	0	0	0	0	0	8120	9976	0	0	0	CONF				
236256																	CONF	0	132	0	835	41	259	31	0	0	0	0	444	0	0	0	0	CONF	MBS Principal Receivable			
236452																	CONF	151	697	0	3618	0	538	231	0	0	0	0	312	2071	0	0	0	CONF	Unposted Debits			
236603																	CONF	0	428	858	9262	0	1271	0	0	0	0	0	979	5726	0	0	0	CONF				
236706																	CONF	0	4624	25746	70190	0	8546	0	0	0	0	0	4200	27074	0	0	0	CONF				
236751																	CONF	0	24888	0	51945	2717	9836	0	0	0	0	0	5779	11442	0	0	0	CONF				
236957																	CONF	0	0	889	3298	100	801	0	0	0	0	0	1044	564	0	0	0	CONF				
237066																	CONF	44	4281	0	23388	1294	3358	0	0	0	0	0	3080	12669	0	0	0	CONF				
237150																	CONF	0	743	0	2128	0	488	0	0	0	0	0	897	0	0	0	0	CONF				
237619																	CONF	0	1412	11387	37734	369	4154	0	0	0	0	0	2934	17847	0	0	0	CONF				
237954																	CONF	0	1229	0	2683	0	278	0	0	0	0	0	813	363	0	0	0	CONF				
238045																	CONF	0	0	0	334	0	85	0	0	0	0	0	249	0	0	0	0	CONF				
238139																	CONF	0	476	0	1544	104	599	0	0	0	0	0	469	0	0	0	0	CONF				
238241																	CONF	5	1487	431	8879	208	1332	0	0	0	0	0	678	4951	0	0	0	CONF				
238250																	CONF	0	124	3	2245	31	201	0	0	0	0	0	693	1224	0	0	0	CONF				
238737																	CONF	0	868	122	3994	231	1983	140	92	0	0	0	1021	0	0	0	0	CONF	LOAN LATE FEES	LEASE DEPOSIT BANK		
238755																	CONF	0	298	0	3461	147	759	382	0	0	0	0	303	2101	0	0	0	CONF	Investment in Deferred Compensation			
238812																	CONF	0	690	884	2268	0	430	168	0	0	0	0	264	0	0	0	0	CONF	Income Tax Benefit			
239015																	CONF	0	1749	228	5216	0	1986	710	0	0	0	0	1253	0	0	0	0	CONF	PREPAID FEDERAL INCOME TAX PAYABLE			
239042																	CONF	10	93	0	486	0	205	0	0	0	0	0	99	89	0	0	0	CONF				
239275																	CONF	0	12150	5069	52116	0	12289	0	0	0	0	0	4293	18315	0	0	0	CONF				
239556																	CONF	0	872	0	2890	263	727	0	0	0	0	0	804	487	0	0	0	CONF				
239613																	CONF	0	11582	6255	69492	14731	22554	0	0	0	0	0	3119	25982	0	0	0	CONF				
239640																	CONF	0	933	0	3085	73	118	0	0	0	0	0	418	1616	0	0	0	CONF				
239659																	CONF	32	1047	0	3963	285	1175	0	0	0	0	0	1112	629	0	0	0	CONF				
239752																	CONF	0	1208	0	3938	355	622	0	0	0	0	0	1719	389	0	0	0	CONF				
240356																	CONF	0	1304	0	4631	0	410	0	0	0	0	0	640	2277	0	0	0	CONF				
240459																	CONF	0	252	127	844	0	159	0	0	0	0	0	306	0	0	0	0	CONF				
240954																	CONF	0	724	0	2928	0	752	0	0	0	0	0	1452	0	0	0	0	CONF				
241009																	CONF	29	377	0	2789	84	432	29	3	0	0	0	348	1632	0	0	0	CONF	ONGOING RESERVE HELD BY IBAA BANCARD	CREDIT CARD SLIPS IN PROCESS OF COLLECTION		
241157																	CONF	53	4052	0	16511	626	3922	895	60	897	0	0	2591	5946	0	0	0	CONF	Computer Software	Other Assets	Other Asset - Clearing Items	
241559																	CONF	19	409	217	1794	173	481	0	0	0	0	0	687	0	0	0	0	CONF				
241607																	CONF	0	12749	2387	39362	0	9512	0	0	0	0	0	2777	11937	0	0	0	CONF				
242248																	CONF	0	618	385	5315	64	368	0	0	0	0	0	420	3524	0	0	0	CONF				
242257																	CONF	0	513	408	3750	0	992	0	0	0	0	0	771	1066	0	0	0	CONF				
242444																	CONF	0	322	0	17987	132	1521	0	0	0	0	0	4120	12024	0	0	0	CONF				
242949																	CONF	0	413	14	1166	99	467	0	0	0	0	0	272	0	0	0	0	CONF				
242958																	CONF	0	348	264	2104	80	364	0	0	0	0	0	336	792	0	0	0	CONF				
243375																	CONF	0	0	0	423	145	239	0	0	0	0	0	184	0	0	0	0	CONF				
243414																	CONF	0	768	826	5108	0	599	0	0	0	0	0	509	2406	0	0	0	CONF				
243647																	CONF	0	0	112	658	0	162	0	0	0	0	0	384	0	0	0	0	CONF				
243955																	CONF	10	75	0	1157	90	102	0	0	0	0	0	249	731	2	0	0	CONF				
244037																	CONF	20	804	21	1487	29	262	0	0	0	0	0	400	0	0	0	0	CONF				
244149																	CONF	0	852	193	8355	0	3119	1782	0	0	0	0	1946	2245	0	0	0	CONF	Accrued HFS income			
244158																	CONF	0	467	0	6830	525	1511	0	0	0	0	0	2267	2585	0	0	0	CONF				
244251																	CONF	0	526	0	9957	0	1453	0	0	0	0	0	3019	4959	0	0	0	CONF				
245016	0	460	1785	7488	482	3828	599	0	0	0	0	1415	0	0	0	0	CONF		460															CONF	acceptances			
245276																	CONF	0	22496	27633	628013	0	549607	0	0	0	0	0	28277	0	0	0	471872	CONF				
245351																	CONF	0	3624	0	7248	0	1342	396	0	0	0	0	2017	265	0	0	0	CONF	Pension			
245557																	CONF	0	1637	0	5942	0	1753	0	0	0	0	0	2206	346	0	0	0	CONF				
245856																	CONF	0	70	0	1128	0	99	0	0	0	0	0	293	666	0	0	0	CONF				
246022																	CONF	0	0	645	2687	148	990	0	0	0	0	0	1052	0	0	0	0	CONF				
246134																	CONF	0	1384	0	12970	0	2718	0	0	0	0	0	2006	6862	0	0	0	CONF				
246237																	CONF	0	147	0	415	51	150	0	0	0	0	0	118	0	0	0	0	CONF				
246451																	CONF	0	1101	0	1886	92	431	0	0	0	0	0	142	212	0	0	0	CONF				
246657																	CONF	0	3016	5281	15967	0	5430	0	0	0	0	0	2240	0	0	0	0	CONF				
246947																	CONF	0	222	0	3138	94	348	0	0	0	0	0	442	2126	0	0	0	CONF				
246956																	CONF	0	1216	0	4258	0	664	0	0	0	0	0	2378	0	0	0	0	CONF				
247140																	CONF	0	900	2974	6082	143	1662	0	0	0	0	0	546	0	0	0	0	CONF				
247355																	CONF	0	722	0	6321	0	2251	0	0	0	0	0	2951	397	0	0	0	CONF				
247449																	CONF	0	223	117	2656	16	207	0	0	0	0	0	460	1649	0	0	0	CONF				
247476																	CONF	0	394	230	1499	124	286	0	0	0	0	0	178	411	0	0	0	CONF				
247551																	CONF	0	859	0	2105	361	361	0	0	0	0	0	885	0	0	0	0	CONF				
247908																	CONF	0	4886	8894	41706	1115	5934	0	0	0	0	0	2704	19288	0	0	0	CONF				
248240																	CONF	0	5499	0	16391	0	2634	0	0	0	0	0	3201	5057	0	0	0	CONF	0			
248352																	CONF	0	142	0	681	149	246	0	0	0	0	0	293	0	0	0	0	CONF				
248455																	CONF	0	866	40	3221	0	1021	189	75	0	0	0	1294	0	0	0	0	CONF	Trust Accrual	Advanced Clearing for Credit Cards		
248633																	CONF	0	1444	1227	6517	1670	2237	0	0	0	0	0	1609	0	0	0	0	CONF				
248745																	CONF	0	1118	397	6423	0	555	0	0	0	0	0	688	3665	0	0	0	CONF				
248969	0	1787	1420	4171	126	442	0	0	0	0	0	522	0	0	0	0	CONF		1787															CONF				
249153																	CONF	20	3185	0	4822	115	649	0	0	0	0	0	988	0	0	0	0	CONF				
249304																	CONF	131	931	0	1444	0	357	0	0	0	0	0	156	0	0	0	0	CONF				
249416																	CONF	0	573	0	2269	0	565	44	26	0	0	0	394	737	0	0	0	CONF	PREPAID INSURANCE	DEALER PREPAID/PAUL CHEVY OLDS		
249546																	CONF	0	733	0	1833	197	200	0	0	0	0	0	191	709	0	0	0	CONF				
249564																	CONF	0	1142	0	3182	353	840	0	0	0	0	0	815	385	0	0	0	CONF				
249612																	CONF	0	0	43506	136532	0	69392	21745	0	0	0	0	23634	0	14653	0	0	CONF	Collateral posted for derivative contracts			
249658																	CONF	0	2843	2183	7908	0	878	370	0	0	0	0	599	1405	0	0	0	CONF	OPERATING LEASES			
249872																	CONF	0	13640	27542	85630	0	12786	0	0	0	0	0	5828	25834	0	0	0	CONF				
249957																	CONF	0	277	0	1537	52	167	0	0	0	0	0	582	511	0	0	0	CONF				
250047																	CONF	0	675	0	4706	630	630	0	0	0	0	0	1060	2341	0	0	0	CONF				
250430																	CONF	0	1060	863	5859	144	363	0	0	0	0	0	675	2898	0	0	0	CONF				
250850																	CONF	2	620	0	1944	206	209	0	0	0	0	0	536	579	0	0	0	CONF				
251352																	CONF	0	305	0	10560	0	1522	0	0	0	0	0	2411	6322	0	0	0	CONF				
251558																	CONF	140	1030	0	3857	215	1752	15	519	112	0	0	1075	0	0	0	0	CONF	CDARS OUTGOING RPB	RESERVE FOR TAXES-CURRENT YEAR	RESERVE FOR TAXES-PRIOR YEAR	
251745																	CONF	0	105	0	4228	0	1186	0	0	0	0	0	2608	329	0	0	0	CONF				
251857																	CONF	0	136	0	1417	33	178	0	0	0	0	0	417	686	0	0	0	CONF				
252041																	CONF	0	514	0	2981	0	914	0	0	0	0	0	1433	120	0	0	0	CONF				
252256																	CONF	38	0	0	203	11	111	0	0	0	0	0	92	0	0	0	0	CONF				
252452																	CONF	0	128	0	801	152	267	0	0	0	0	0	406	0	0	0	0	CONF				
252658																	CONF	0	599	0	2863	291	557	0	0	0	0	0	295	1412	0	0	0	CONF				
252836																	CONF	0	1223	8269	18572	0	7728	5685	0	0	0	0	1054	298	0	0	0	CONF	Income Taxes Receivable			
253262																	CONF	62	900	0	6607	309	1354	0	0	0	0	0	2209	2144	0	0	0	CONF				
253356																	CONF	35	3295	1774	14452	1548	5123	0	0	0	0	0	4260	0	0	0	0	CONF				
253440																	CONF	0	660	173	5308	0	1535	0	0	0	0	0	1507	1433	0	0	0	CONF				
253468																	CONF	0	5536	9779	34634	0	9695	3877	0	0	0	0	4009	5615	0	0	0	CONF	Federal Tax Receivable			
253646																	CONF	0	430	0	4470	79	576	0	0	0	0	0	872	2592	0	0	0	CONF				
