"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
793571	0	0	0	0	0	0	0	0	0	0	0	2292	2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	0	0	0								
794149	0	0	0	0	0	0	0	0	0	0	0	498	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3786	0	1792	0	0								
794336	0	0	0	0	0	0	0	0	0	0	0	852	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	50	3385	0	0	0								
794345	0	0	0	0	0	0	0	0	0	0	0	66	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2323	0	2104	0	0								
794608	0	0	0	0	0	0	0	0	0	0	0	2074	16417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	49323	0	3379	0	0								
794653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																124	0	1293	0	0								
795249	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																382	758	5370	0	0								
795548	0	2076	0	0	0	0	0	0	0	0	0	26	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7643	0	27570	0	0								
795959	0	19	0	0	0	0	0	0	0	0	0	119	2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3864	0	5928	0	0								
795968																																																																																	0	0								
796125	0	19073	0	0	0	0	0	0	0	0	61000	2802	21428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4141	3957	22371	0	9311	0	0								
796152	0	0	0	0	0	0	0	0	0	0	0	3041	8030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																19492	0	255	0	0								
796451	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14833	0	7951	0	0								
796657	0	0	0	0	0	0	0	0	0	0	2000	84	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2618	0	3864	0	0								
796769	0	0	0	0	0	0	0	0	0	0	0	269	1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																463	0	18	0	0								
797140	0	0	0	0	0	0	0	0	0	0	0	686	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1712	0	4274	0	0								
797319	0	0	0	0	0	0	0	0	0	0	0	505	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1027	0	87	0	0								
797467	0	0	0	0	0	0	0	0	0	0	0	4407	10097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														686	2385	84128	0	27444	0	0								
797775	0	0	0	0	0	0	0	0	0	0	0	14013	14886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	7216	0	49								
798512	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																122	0	365	0	0								
798857	0	0	0	0	0	0	0	0	0	0	0	321	8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																22702	0	1248	0	0								
799359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																321	0	1117	0	0								
799612	0	0	0	0	0	0	0	0	0	0	0	981	49148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	44847	0	30142	0	0								
799751	0	0	0	0	0	0	0	0	0	0	0	363	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																12396	0	3425	0	0								
799854	362	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																116	0	2450	0	0								
799939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																228	0	1591	0	0								
799948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	8687	0	0								
800134	0	0	0	0	0	0	0	0	0	0	0	121	2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2756	0	4342	0	0								
800442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																750	0	873	0	0								
800479	0	0	0	0	0	0	0	0	0	0	0	2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	37	0	0								
800657	0	0	0	0	0	0	0	0	0	0	0	1983	69285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														7099	0	330109	0	38712	0	0								
800853	0	0	0	0	0	0	0	0	0	0	0	800	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1621	0	3755	0	0								
801047	0	0	0	0	0	0	0	0	0	0	0	98	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	16368	0	0								
801056	0	0	0	0	0	0	0	0	0	0	0	160	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2263	0	0								
801654	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																756	0	332	0	0								
802110	0	0	0	0	0	0	0	0	0	0	0	53391	222406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	3569	580011	550	207525	0	0								
802174	730	0	0	0	0	0	0	0	0	0	0	25	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2616	0	446	0	0								
802866																																																																																	0	0								
803144	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1943	0	245	0	0								
803256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																427	0	6345	0	0								
803265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	376	0	0								
803461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
803649	0	0	0	0	0	0	0	0	0	0	0	118	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10526	0	36633	0	0								
803658	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2186	0	6311	0	0								
803957	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																556	0	4718	0	0								
804150	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
804338	0	0	0	0	0	0	0	0	0	0	0	51	17513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	110755	0	1682	0	0								
804422	0	0	0	0	0	0	0	0	0	0	0	478	3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																978	0	0	0	0								
804758	0	0	0	0	0	0	0	0	0	0	0	1	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																774	0	66	0	0								
804815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	867	0	0								
804860	0	0	0	0	0	0	0	0	0	0	0	183	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																62	0	1114	0	0								
804963																																																																																	0	0								
805045	0	0	0	0	0	0	0	0	0	0	0	224	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																489	0	5021	0	0								
805250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	767	0	0								
805335	0	0	0	0	0	0	0	0	0	0	0	2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																509	0	8	0	0								
805447	0	1260	0	0	0	0	0	0	0	0	0	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1378	0	0								
805670	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																157	0	1069	0	0								
805755	0	0	0	0	0	0	0	0	0	0	0	1551	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9835	250	589	0	0								
805858	0	0	0	0	0	0	0	0	0	0	0	2420	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3902	0	438	0	0								
805876	0	0	0	0	0	0	0	0	0	0	0	1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																200	0	3834	0	0								
806154	0	705	0	0	0	0	0	0	0	0	6000	145	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																745	0	12992	0	0								
806220	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																20	0	65	0	0								
806846	0	0	0	0	0	0	0	0	0	0	0	934	9904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2251	629	21946	0	6460	0	0								
806958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																18594	0	18601	0	0								
807348	522	0	0	0	0	0	0	0	0	0	0	96	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2607	0	837	0	0								
807432	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																260	0	2261	0	0								
807656	0	4964	0	0	0	0	0	0	0	0	11500	72	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6096	0	2865	0	0								
807946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	157	0	0								
807955	0	0	0	0	0	0	0	0	0	0	0	4866	24104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	64806	0	35681	0	0								
808167	0	0	0	0	0	0	0	0	0	0	0	1353	6347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	44173	0	2809	0	0								
808176	25831	0	0	0	0	0	0	0	0	0	0	13838	217300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2935	1950	366771	0	113088	0	190								
808260	0	0	0	0	0	0	0	0	0	0	0	471	11397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	127999	0	133624	0	0								
808345	0	2357	0	0	0	0	0	0	0	0	0	30	1182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7455	0	1216	0	0								
808354	0	0	0	0	0	0	0	0	0	0	0	70	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1210	0	5322	0	0								
808448	0	0	0	0	0	0	0	0	0	0	0	199	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																993	0	2152	0	0								
808653	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																678	0	2573	0	0								
809379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																660	0	2567	0	0								
809539	0	0	0	0	0	0	0	0	0	0	0	1972	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																622	0	6678	0	0								
809650	0	0	0	0	0	0	0	0	0	0	0	1287	2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3601	0	1541	0	0								
809856	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1276	0	5934	0	0								
809940	0	0	0	0	0	0	0	0	0	0	0	697	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1224	0	0	0	0								
810151	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1350	0	336	0	0								
810544	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3450	0	7013	0	0								
810553	0	0	0	0	0	0	0	0	0	0	0	306	3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6482	0	8598	0	0								
810900																																																																																	0	0								
810919	0	0	0	0	0	0	0	0	0	0	178943	57637	30121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9392	0	100660	0	0								
811046	0	0	0	0	0	0	0	0	0	0	0	12430	61891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3949	7286	325690	89168	89292	0	0								
811279	0	0	0	0	0	0	0	0	0	0	0	1152	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9196	0	2881	0	0								
811457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	53	0	0								
811541	0	0	0	0	0	0	0	0	0	0	0	320	698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																305	0	1857	0	0								
811550	0	0	0	0	0	0	0	0	0	0	7130	2	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																676	0	670	0	0								
811747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	28523	0	0								
811756	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4166	0	3701	0	0								
812164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
812436	0	0	0	0	0	0	0	0	0	0	0	476	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	43377	0	997	0	0								
812557	0	0	0	0	0	0	0	0	0	0	0	200	4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19193	0	38895	0	0								
812614	0	0	0	0	0	0	0	0	0	0	0	123	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																389	0	3325	0	0								
813059	0	0	0	0	0	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																472	0	2264	0	0								
813572	0	0	0	0	0	0	0	0	0	0	0	1993	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	780	0	0								
813853	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13317	0	5091	0	0								
813947	0	84611	0	0	0	0	0	0	0	0	0	375	4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	61353	0	69613	0	0								
814216	0	0	0	0	0	0	0	0	0	0	0	1957	4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	79931	0	38785	0	0								
814355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	927	0	0								
814430	0	0	0	0	0	0	0	0	0	0	0	4037	70753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	152097	0	41605	0	0								
814458	0	4115	0	0	0	0	0	0	0	0	0	1662	2883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7539	0	1718	0	0								
814551	5645	0	0	0	0	0	0	0	0	0	0	945	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3130	0	2197	0	0								
814711	0	0	0	0	0	0	0	0	0	0	0	112	4412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5658	16	568	0	0								
814953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	331	0	0								
815053	0	0	0	0	0	0	0	0	0	0	0	150	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6575	0	5074	0	0								
815147	0	0	0	0	0	0	0	0	0	0	0	231	3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5860	0	2382	0	0								
815156	0	0	0	0	0	0	0	0	0	0	0	6442	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	20382	0	21328	0	0								
815277	0	0	0	0	0	0	0	0	0	0	0	1075	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2480	0	0								
815754	0	0	0	0	0	0	0	0	0	0	0	684	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																312	0	54	0	0								
816210	0	0	0	0	0	0	0	0	0	0	0	4599	2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														778894	0	218344	0	30522	0	0								
816256	0	331	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																454	0	8293	0	0								
816304	0	0	0	0	0	0	0	0	0	0	0	216	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2165	0	4978	0	0								
816603	0	369558	0	0	0	0	0	0	0	0	0	6958	71714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	103393	0	17537	0	0								
816751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																253	0	435	0	0								
816948	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																342	0	917	0	0								
817356	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1313	0	1125	0	0								
817477	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2346	0	0								
817824																																																																																	0	0								
818401	0	0	0	0	0	0	0	0	0	0	1000	8784	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	84	0	17073	0	0	Morgan Stanley Contingency Funding							
818540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1617	0	3701	0	0								
818559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1634	0	805	0	0								
818652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1998	0	0								
819154	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																221	0	1536	0	0								
819172	0	0	0	0	0	0	0	0	0	0	0	238	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	346	0	0								
819453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
819556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	26190	0	4528	0	0								
819855	0	0	0	0	0	0	0	0	0	0	17090	3067	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8674	0	10607	0	0								
820048	8911	0	0	0	0	0	0	0	0	0	0	3000	3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13870	3000	6350	0	0								
820178	0	0	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
820301	0	0	0	0	0	0	0	0	0	0	0	2082	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1835	0	5229	0	0								
820655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																947	0	3304	0	0	I							
820842	0	0	0	0	0	0	0	0	0	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																15327	0	943	0	0								
821036	0	0	0	0	0	0	0	0	0	0	0	265	3625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4968	0	2007	0	0								
821120	0	0	0	0	0	0	0	0	0	0	0	0	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4181	0	6112	0	0								
821157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3136	0	8714	0	0								
821278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
821456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																311	0	4731	0	0								
821559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
821643	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1693	0	3058	0	0								
821652	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1293	0	150	0	0								
821906	0	0	0	0	0	0	0	0	0	0	0	711	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11592	0	2608	0	0								
822042	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1177	38762	0	7478	0	0								
822051	0	0	0	0	0	0	0	0	0	0	0	1170	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3149	0	1549	0	0								
822145	0	0	0	0	0	0	0	0	0	0	0	24	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6822	0	12060	0	0								
822154	0	0	0	0	0	0	0	0	0	0	0	7664	87093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														10092	14102	149040	0	27326	0	0								
822257	0	0	0	0	0	0	0	0	0	0	8500	4005	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
822408	0	0	0	0	0	0	0	0	0	0	0	452	2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1610	0	2601	0	0								
822556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																502	0	5	0	0								
822631	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																106	0	77	0	0								
822846	400	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4739	0	13435	0	0								
823133	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1968	0	15777	0	0								
823142	0	0	0	0	0	0	0	0	0	0	0	3	2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
823450	0	41791	0	0	0	0	0	0	0	0	0	2280	4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3499	0	2359	0	0								
823553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	189	0	0								
823638	0	0	0	0	0	0	0	0	0	0	0	141	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																264	0	639	0	0								
823656	723	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9222	0	10815	0	0								
824000	0	0	0	0	0	0	0	0	0	0	0	0	40363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	68445	0	25212	0	0								
824242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																683	0	3359	0	0								
824550	0	0	0	0	0	0	0	0	0	0	0	338	6582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2624	0	114788	0	18553	0	0								
824653	0	0	0	0	0	0	0	0	0	0	0	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1022	0	2356	0	0								
824738	0	0	0	0	0	0	0	0	0	0	0	23	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1936	0	610	0	0								
825146	0	20886	0	0	0	0	0	0	0	0	0	12117	62663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											0			7422	4990	117835	0	56846	0	0								
825454	0	0	0	0	0	0	0	0	0	0	0	714	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6368	0	8292	0	0								
825548	0	0	0	0	0	0	0	0	0	0	0	328	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	10519	0	0								
825753	8487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4251	0	0	0	0	0	0								
825847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2268	0	17951	0	0								
825940	0	0	0	0	0	0	0	0	0	0	0	831	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																505	0	240	0	0								
825977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	567	0	0								
826255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	134	0	0								
826451	0	0	0	0	0	0	0	0	0	0	0	354	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																312	0	88	0	0								
