"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
663722																																																																																																																									false	false	false																																																																																																																		0				
663768																																																																																																																									false	false	false																																																																																																																		0				
663834																																																																																																																									false	false	false																																																																																																																		0				
663955																																																																																																																									false	false	false																																																																																																																		0				
664206																																																																																																																									true	true	true	225279	0	178	0	3682	0	4	0	0	0	0	0	91686	647	290	4	0	20686	309923	399	0	0	0	0	661500	21333	904	8	44986	20	1	1199	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	30930	0	33	0	91686	647	290	4	287	-20	0	1291	974	358	101531	26270	7873	76741	229	0	48722	5778	1703	18586	11922	3043	15543	6795	734	0	0	0	0	0	0	16272	7559	2720	13129	0	0	203526	34793	14499	0	0	0	25921	0	0	13653	1068	0	535202	95368	30930	0	0	0	0	4561	1	0	2	
664457																																																																																																																									false	false	false																																																																																																																		0				
664653																																																																																																																									true	false	false																																																																																																																		0				
664756																																																																																																																									true	false	false																																																																																																																		0				
664831																																																																																																																									false	false	false																																																																																																																		0				
665146																																																																																																																									true	true	true	3954	686	15	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3954	686	15	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1183	0	0	0	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	1539	0	0	264	0	0	3955	0	0	0	0	0	0	15				
665258																																																																																																																									true	true	false																																																																																																																		0				
665865																																																																																																																									false	false	false																																																																																																																		0				
665931	true	true	true	14559630	751088	12190	220	506895	246085	143	36	678986	1293160	106	76	3698556	529524	4791	172	0	0	31889967	15700	88931	170108	692	248	53434045	6600887	33951	1006	7833041	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011080	3610922	329	254	3598312	415027	4726	163	0	0	0	15298	3599	0	762009	124084	102928	12151008	19015	9631	4650290	297549	105111	5481591	974214	219274	6380712	1391302	347828	1464900	996753	796728	145919	7204	5080	1257883	339577	89273	417136	36102	42449	11514313	685246	376870	35890	59	0	946820	221	0	1225828	9512	4839	46449597	4884437	2100011	18261591	32136	0	0	0	0	0	0																																																																																																																					213555	0	476	1784	
666059																																																																																																																									false	false	false																																																																																																																		0				
666358																																																																																																																									false	false	false																																																																																																																		0				
666554																																																																																																																									true	true	true	68260	0	84	0	478	4997	1	2	0	0	0	0	9269	38	41	1	623	0	38117	69	0	0	0	0	116747	5035	196	3	3782	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8910	39	39	1	0	0	0	8720	972	621	3014	724	0	6112	0	0	10214	375	2	0	0	0	0	0	0	0	0	0	0	0	0	10432	2215	0	0	0	0	38592	5155	0	0	0	0	26265	0	0	3028	305	0	106377	9746	623	0	0	0	0	717	3	0	0	
666657																																																																																																																									true	true	true	104218	2352	209	11	0	4715	0	3	0	0	0	0	1038	11231	3	66	0	0	15478	28	0	0	0	0	135471	23658	258	83	2371	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3727	2	14737	1633	18	1	1038	12257	3	76	21	0	1	2804	25	106	19830	121	1954	2919	0	0	10627	215	1176	14492	244	3550	5414	0	392	0	0	0	0	0	0	31071	290	2949	0	0	0	20379	143	4295	902	0	0	6822	0	314	4415	0	0	119696	1038	14737	0	0	0	0	1157	0	0	0	
666844																																																																																																																									true	true	true	17076	0	18	0	0	0	0	0	1078	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	18154	3	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	127	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	951	0	0	0	0	14741	0	0	680	0	0	17076	1078	0	0	0	0	0	40				
667029																																																																																																																									true	true	true	577	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	0	0	0	0	0	0	1				
667252																																																																																																																									false	false	false																																																																																																																		0				
667346																																																																																																																									false	false	false																																																																																																																		0				
667524																																																																																																																									false	false	false																																																																																																																		0				
667551																																																																																																																									false	false	false																																																																																																																		0				
667757																																																																																																																									true	false	false																																																																																																																		0				
667832																																																																																																																									true	true	true	1623	9	4	1	0	0	0	0	0	0	0	0	0	1331	0	3	0	1	0	0	0	0	0	0	1623	1341	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1331	0	3	0	0	0	677	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	193	0	0	0	0	0	621	0	0	0	0	0	0	0	0	20	0	0	1623	0	0	0	0	0	0	7				
667850																																																																																																																									false	false	false																																																																																																																		0				
667869																																																																																																																									false	false	false																																																																																																																		0				
668053																																																																																																																									false	false	false																																																																																																																		0				
668147																																																																																																																									true	true	true	23339	14322	71	20	4271	75	5	2	0	0	0	0	9962	0	33	0	772	1990	395	1	2633	0	6	0	41372	16387	119	24	6231	5	11	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	9962	0	33	0	-35	3	-7	4612	1393	499	47	0	0	1844	0	150	0	36	0	302	0	0	0	0	0	0	0	0	0	0	0	2378	421	164	0	0	0	6183	3521	305	482	124	0	6870	5514	2292	1051	3221	2	23734	14233	3405	0	0	0	0	356				
668352																																																																																																																									false	false	false																																																																																																																		0				
668848																																																																																																																									true	true	true	3341	0	12	0	0	0	0	0	0	198	0	1	0	2633	0	17	0	0	0	0	0	0	0	0	3341	2831	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633	0	17	14	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	727	0	0	3341	0	0	0	0	0	0	20				
669443																																																																																																																									true	true	true	49137	0	101	0	977	5311	2	26	0	0	0	0	16113	5793	87	82	0	201	46615	138	2799	447	8	80	139153	19121	362	229	3026	146	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	7331	6	23512	38	26	1	16084	5311	84	71	0	0	-1	1229	326	584	2029	605	5141	16089	1832	4398	12747	1429	3427	7396	3557	3765	9408	2265	1954	0	0	0	0	0	0	8499	2528	3918	0	0	0	15574	4549	3121	30	0	0	21784	0	0	966	0	5	95751	17091	26312	0	0	0	0	1148	16	62	3	
669555																																																																																																																									false	false	false																																																																																																																		0				
670159																																																																																																																									false	false	false																																																																																																																		0				
670421																																																																																																																									false	false	false																																																																																																																		0				
670430																																																																																																																									true	true	true	23327	8546	52	23	0	2384	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23327	10930	52	26	10706	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6239	0	60	0	0	0	3684	0	0	50	0	0	1161	0	0	2367	0	0	0	0	0	3761	0	0	0	0	0	0	0	0	1976	0	0	0	0	0	5482	0	0	700	0	0	4122	0	0	24	0	0	23327	0	0	0	0	0	0	282				
670467																																																																																																																									false	false	false																																																																																																																		0				
670560																																																																																																																									true	true	true	240287	0	33	0	0	0	0	0	0	0	0	0	30680	0	45	0	0	28207729	1305066	385	0	0	0	0	1638231	28232216	478	9046	10566122	28	16089	334444407	4123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9031	19609	11	62198	4878	15	4	24437	0	43	0	0	0	0	18854	1108	4746	18942	2340	1307	520418	0	0	64462	1346	1651	77365	5257	8351	55661	3064	2246	13105	0	0	38809	0	11449	115691	8467	10338	54743	899	0	422104	8198	22110	0	0	0	145095	0	0	105	0	0	1545354	30679	62198	28325	181	601	9966547	66857	27875	0	8	
670654																																																																																																																									false	false	false																																																																																																																		0				
670748																																																																																																																									false	false	false																																																																																																																		0				
671053																																																																																																																									false	false	false																																																																																																																		0				
671147																																																																																																																									true	true	true	591	511	5	95	0	0	0	0	0	0	0	0	0	805	0	2	0	0	1314	3	0	0	0	0	1905	1316	8	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	2	10	0	0	1467	0	0	0	0	0	19	0	0	36	0	0	157	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	1905	0	0	0	0	0	0	10				
671334																																																																																																																									true	true	false																																																																																																																		0				
671464																																																																																																																									false	false	false																																																																																																																		0				
671558																																																																																																																									true	true	true	27917	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	7	0	0	0	0	28888	0	51	0	244	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2112	0	0	3618	0	0	0	0	0	0	0	0	0	0	0	168	0	0	237	0	0	0	0	0	0	0	0	697	0	0	0	0	0	6307	0	0	0	0	0	13924	0	0	1825	0	0	28888	0	0	0	0	0	0	123				
671576																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	21367	0	4728	0	0	0	0	0	0	0	0	0	21367	0	4728	2888968	39165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21367	0	4728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
671857																																																																																																																									false	false	false																																																																																																																		0				
672041																																																																																																																									true	false	false																																																																																																																		0				
672238																																																																																																																									false	false	false																																																																																																																		0				
672247																																																																																																																									true	true	true	6003	2378	28	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003	2378	28	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	2896	0	0	0	0	0	0	0	0	10	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2375	0	0	0	0	0	126	0	0	0	0	0	6003	0	0	0	0	0	0	86				
672537																																																																																																																									false	false	false																																																																																																																		0				
673132																																																																																																																									true	true	true	48086	2340	103	11	6581	18842	28	22	0	0	0	0	9965	11613	42	39	0	0	21987	44	0	0	0	0	86619	36445	217	88	8759	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3650	16	0	0	0	0	9965	12271	42	56	197	5	0	10871	1133	0	12091	4678	0	1343	0	0	0	0	0	0	0	0	15326	5041	0	0	0	0	0	0	0	5283	1860	0	0	0	0	20870	3813	0	84	16	0	2862	0	0	1147	0	0	70074	16546	0	0	0	0	0	819	0	29	0	
673244																																																																																																																									true	true	true	6131	67	11	16	0	1316	0	1	0	0	0	0	0	1174	0	3	0	0	199	1	0	0	0	0	6330	2557	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	3	9	0	0	1321	0	0	252	0	0	0	0	0	0	0	0	110	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	3889	0	0	408	0	0	6330	0	0	0	0	0	0	58				
673431																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151576	0	0	0	0	0	0	0	151576	0	58	342097	16	34	1285494	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	244	0	0	
673440																																																																																																																									true	true	true	87240	195655	259	172	7336	35303	5	22	439	0	2	0	190	76645	3	671	10397	43846	67326	1	1	0	5	0	172929	351750	286	1127	743	4	53	363647	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	260	301	2	0	0	0	0	35	43940	1	377	766	0	4	7673	871	9326	58111	0	0	8213	0	0	20552	211	1067	3811	50	0	4209	366	0	0	0	0	0	0	0	9606	0	0	574	0	0	12491	1	0	0	0	0	12735	0	0	15825	6466	0	154566	7965	10397	0	0	4	52220	1642	384	23	0	
673851																																																																																																																									false	false	false																																																																																																																		0				
673909																																																																																																																									false	false	false																																																																																																																		0				
673963																																																																																																																									true	false	false																																																																																																																		0				
674344																																																																																																																									false	false	false																																																																																																																		0				
674849																																																																																																																									true	true	true	0	273	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
675042																																																																																																																									true	true	true	0	468	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	84	4130	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4130	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
675051																																																																																																																									false	false	false																																																																																																																		0				
675079																																																																																																																									false	false	false																																																																																																																		0				
675248																																																																																																																									false	false	false																																																																																																																		0				
675332	true	true	true	17731139	2018420	15235	1381	330407	8109561	53	867	3529709	5869037	131	376	1597810	971518	2357	701	24073	171101	10382798	5066	0	0	0	0	41147091	17807419	24546	3851	49385396	7786	0	0	0	14	880951	0	0	28	936852	12	394053	5	395402	4	16	1	614659	64	3221933	11	243	35709	36	7551155	632073	1693	247	1233985	193883	2331	506	1052	140	6635	22481	1685	1109	840847	526394	933308	3351446	9268	71828	2101147	189738	1555524	4416865	1768944	1367005	3636963	578264	709575	2005875	343650	270604	218125	539	639084	761973	826974	312625	553020	17465	144370	7287284	1125003	1427969	39215	480	8164	749462	1133	28229	2128182	68249	99199	28113937	5457926	7575228	100851	3411	0	0	0	0	0	0																																																																																																																					258574	1554	0	3133	
675341																																																																																																																									true	true	true	735	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	30	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	604	0	0	32	0	0	735	0	0	0	0	0	0	6				
675659																																																																																																																									true	true	true	1819	872	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	872	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	669	0	0	896	0	0	1819	0	0	0	0	0	0	5				
675855																																																																																																																									false	false	false																																																																																																																		0				
675949																																																																																																																									false	false	false																																																																																																																		0				
676049																																																																																																																									true	true	true	1202	1133	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1202	1133	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0	176	0	0	163	0	0	1202	0	0	0	0	0	0	9				
676151																																																																																																																									false	false	false																																																																																																																		0				
676160	false	false	false																																																																																																																																																																																																																																										0				
676245																																																																																																																									true	true	true	1110	422	5	57	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	1110	445	5	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	181	0	0	0	0	0	0	0	0	2	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	82	0	0	1110	0	0	0	0	0	0	12				
676656	true	true	true	376054	3834	286	1	220	0	1	0	0	0	0	0	19247	0	26	0	0	225978	224914	260	35293	104205	2	7	655728	334017	575	271	763258	47	19	204506	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	19247	0	26	0	900	1115	0	51347	3873	17151	19857	3271	18142	57516	220	0	0	0	0	147275	5604	0	59977	3983	0	0	0	0	0	0	0	11031	178	0	0	0	0	116070	1187	0	1134	0	0	33135	0	0	102728	36	0	600970	19467	35293	0	0	0	0	0	0	0	0																																																																																																																					3296	487	0	13	
677354																																																																																																																									false	false	false																																																																																																																		0				
677448																																																																																																																									false	false	false																																																																																																																		0				
677644																																																																																																																									true	true	true	17396	1174	42	6	13671	0	3	0	0	0	0	0	1621	14596	7	197	10000	0	6191	13	0	0	0	0	48879	16453	101	204	677	12	65	280390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	683	1	0	0	0	0	0	0	0	0	-3	0	1	3279	6499	4317	157	291	5514	115	108	0	1996	77	169	0	0	0	842	106	0	0	0	0	0	0	0	5341	574	0	0	0	0	5246	7637	0	5	0	0	6520	0	0	88	0	0	23586	15292	10001	0	0	0	0	181				
677756																																																																																																																									false	false	false																																																																																																																		0				
678043																																																																																																																									true	true	true	3013	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2742	0	0	0	0	0	3013	0	0	0	0	0	0	37				
678052																																																																																																																									false	false	false																																																																																																																		0				
678070																																																																																																																									false	false	false																																																																																																																		0				
678258																																																																																																																									true	true	true	1778	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	1	0	0	0	0	1929	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	313	0	0	993	0	0	225	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	196	0	0	0	0	0	1929	0	0	0	0	0	0	11				
678454																																																																																																																									false	false	false																																																																																																																		0				
678557																																																																																																																									true	true	true	19387	0	38	0	5035	26	4	1	0	0	0	0	5508	0	98	0	0	0	8044	44	11	456	1	7	43609	482	197	8	12160	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5624	0	12	0	5508	6431	98	126	2	0	0	2800	731	304	651	390	278	978	5	250	720	195	949	2007	2174	178	561	155	61	0	0	0	0	0	0	4680	3110	1203	0	0	0	6419	3168	1039	0	0	0	7781	2	0	832	613	1373	27431	10543	5635	0	0	0	0	240	2	3	0	
678717																																																																																																																									false	false	false																																																																																																																		0				
678744																																																																																																																									true	true	true	3	356	2	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	356	2	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
679246																																																																																																																									true	true	true	122	303	4	51	1158	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	303	5	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	16	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	1158	0	0	0	0	0	3				
679451																																																																																																																									false	false	false																																																																																																																		0				
679648																																																																																																																									true	true	true	0	0	0	0	0	2024	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2027	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
679826																																																																																																																									true	false	false																																																																																																																		0				
680055																																																																																																																									false	false	false																																																																																																																		0				
680130																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	0	0	0	0	0	0	0	1593	0	2	0	0	2	3131	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	910	0				
680149																																																																																																																									true	true	true	4736	0	2	0	0	0	0	0	0	0	0	0	0	636	0	11	0	0	0	0	0	509	0	66	4736	1145	2	77	2500	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3136	0	127	0	0	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3785	0	0	0	0	0	4735	0	0	0	0	0	0	16				
680354																																																																																																																									true	true	true	14092	2248	43	8	0	0	0	0	0	0	0	0	0	0	0	0	0	573	224	2	0	0	0	0	14316	19177	45	26	7395	5	8	7568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16356	8	0	0	0	0	0	0	0	0	0	0	0	5968	0	0	73	0	0	30	0	0	0	0	0	1346	0	0	751	0	0	0	0	0	0	0	0	307	0	0	2382	0	0	1379	0	0	0	0	0	1993	0	0	86	0	0	14315	0	0	0	0	0	0	136				
680457																																																																																																																									true	false	false																																																																																																																		0				
680747																																																																																																																									false	false	false																																																																																																																		0				
680813																																																																																																																									false	false	false																																																																																																																		0				
680952																																																																																																																									false	false	false																																																																																																																		0				
681043																																																																																																																									true	false	false																																																																																																																		0				
681249																																																																																																																									false	false	false																																																																																																																		0				
682143																																																																																																																									true	true	true	60169	0	178	0	0	0	0	0	0	0	0	0	0	24653	0	395	0	0	0	0	0	5417	0	98	60169	30070	178	493	11174	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24653	0	395	0	0	0	1320	0	0	97	0	0	1187	0	0	2787	0	0	17857	0	0	15873	0	0	0	0	0	0	0	0	599	0	0	72	0	0	15736	0	0	0	0	0	3183	0	0	1458	0	0	60169	0	0	0	0	0	0	506				
682545																																																																																																																									false	false	false																																																																																																																		0				
