"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
570558																																																																																																																																																		11146																																																																																															
570651																																																																																																																																																		0																																																																																															
570745																																																																																																																																																		3197		0																																																																																													
571135																																																																																																																																																		33405																																																																																															
571265																																																																																																																																																		49993																																																																																															
571443																																																																																																																																																		6620																																																																																															
571920																																																																																																																																																		36753																																																																																															
571957																																																																																																																																																		13454																																																																																															
572338																																																																																																																																																		9932		0																																																																																													
572347																																																																																																																																																		3639																																																																																															
572374																																																																																																																																																		767424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767424	0	767424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572459																																																																																																																																																		50035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50035	0	50035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
572655																																																																																																																																																		0																																																																																															
573036																																																																																																																																																		73998																																																																																															
573335																																																																																																																																																		37326																																																																																															
573559																																																																																																																																																		2703		0																																																																																													
574051																																																																																																																																																		0																																																																																															
574556																																																																																																																																																		1571																																																																																															
574949																																																																																																																																																		19766																																																																																															
574976																																																																																																																																																		427206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427167	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427206	0	0	427167	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	0	0	1060	0	0	0	0	0	0	0	0	0	0	0	0	
575133																																																																																																																																																		0																																																																																															
575254																																																																																																																																																		21141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21141	0	0	21141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575348																																																																																																																																																		28664																																																																																															
575375																																																																																																																																																		3441																																																																																															
575647																																																																																																																																																		11688																																																																																															
575656																																																																																																																																																		47174																																																																																															
575759																																																																																																																																																		83046																																																																																															
575834																																																																																																																																																		23432																																																																																															
575955																																																																																																																																																		27071																																																																																															
576037																																																																																																																																																		20243																																																																																															
576130																																																																																																																																																		425560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425560	0	0	425560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576354																																																																																																																																																		12690																																																																																															
576541																																																																																																																																																		59068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59068	0	0	59068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576608																																																																																																																																																		68522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	64522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68522	0	4000	64522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
576644																																																																																																																																																		6673																																																																																															
576653																																																																																																																																																		41168																																																																																															
576952																																																																																																																																																		44082																																																																																															
577128																																																																																																																																																		610871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21723	589148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	259	0	611130	0	21723	589407	0	0	0	0	0	0	0	0	0	0	259	0	0	259	0	0	0	0	0	0	0	0	0	0	0	259	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	
577137	113273																																																																																																																																																	113273																																																																																															
577230																																																																																																																																																		12374																																																																																															
577472																																																																																																																																																		41216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	41216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41712	0	0	41216	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	496	0	0	0	0	0	0	
578116																																																																																																																																																		110154																																																																																															
578237																																																																																																																																																		12964																																																																																															
578255																																																																																																																																																		411040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406018	5022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411040	0	0	406018	5022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
578554																																																																																																																																																		8708																																																																																															
578741																																																																																																																																																		17583																																																																																															
578862																																																																																																																																																		24139																																																																																															
579140																																																																																																																																																		21244																																																																																															
579319																																																																																																																																																		3507																																																																																															
579364																																																																																																																																																		9793																																																																																															
579636																																																																																																																																																		18759																																																																																															
580155																																																																																																																																																		4888																																																																																															
580548																																																																																																																																																		46079																																																																																															
580726																																																																																																																																																		273229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59622	211891	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273229	0	59622	211891	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
580847																																																																																																																																																		11538																																																																																															
580874																																																																																																																																																		5748																																																																																															
581237																																																																																																																																																		0																																																																																															
581358																																																																																																																																																		31814																																																																																															
582177																																																																																																																																																		20046																																																																																															
582654																																																																																																																																																		19559																																																																																															
582766																																																																																																																																																		12445																																																																																															
582953																																																																																																																																																		14678																																																																																															
583138																																																																																																																																																		30247		0																																																																																													
583268																																																																																																																																																		61520																																																																																															
583352																																																																																																																																																		195300																																																																																															
583745																																																																																																																																																		3221		0																																																																																													
583754																																																																																																																																																		10518																																																																																															
583905																																																																																																																																																		72057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20585	51472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72057	0	20585	51472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584377																																																																																																																																																		301412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301412	0	0	301412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
584724																																																																																																																																																		96155																																																																																															
584920																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
585235																																																																																																																																																		59943																																																																																															
585749																																																																																																																																																		30400																																																																																															
586027																																																																																																																																																		64280																																																																																															
586241																																																																																																																																																		20683																																																																																															
586335																																																																																																																																																		60840																																																																																															
586858																																																																																																																																																		11639																																																																																															
586960																																																																																																																																																		24430																																																																																															
587350																																																																																																																																																		34401																																																																																															
587677																																																																																																																																																		45675																																																																																															
587743																																																																																																																																																		16838																																																																																															
587752																																																																																																																																																		3153																																																																																															
587800																																																																																																																																																		644125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122560	521565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644125	0	122560	521565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
588058																																																																																																																																																		67246																																																																																															
588245																																																																																																																																																		519																																																																																															
588348																																																																																																																																																		7359																																																																																															
588441																																																																																																																																																		59736																																																																																															
589158																																																																																																																																																		0																																																																																															
589439																																																																																																																																																		12600																																																																																															
589523																																																																																																																																																		143740																																																																																															
589943																																																																																																																																																		129723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129723	0	129723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
590145																																																																																																																																																		7112																																																																																															
590220																																																																																																																																																		58511																																																																																															
590248																																																																																																																																																		52196																																																																																															
590640																																																																																																																																																		81633																																																																																															
590855																																																																																																																																																		36008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21745	0	0	0	0	35756	252	0	0	0	0	0	0	221871	0	0	0	221871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279624	0	35756	252	243616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11672	0	0	0	11672	0	0	0	0	0	149	
590949																																																																																																																																																		11878																																																																																															
591209																																																																																																																																																		55945																																																																																															
591320																																																																																																																																																		42123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42123	0	42123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591357																																																																																																																																																		25437																																																																																															
591366																																																																																																																																																		38004																																																																																															
591740																																																																																																																																																		12727																																																																																															
591825																																																																																																																																																		305331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818	0	0	1459	0	0	305331	0	0	0	0	0	0	16119	0	0	16119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325268	0	0	322909	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131	0	0	1131	0	2359	0	0	0	2359	0	0	0	0	0	0	
591852																																																																																																																																																		61104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3730	57374	0	0	0	0	0	0	0	0	0	0	0	113	-49	0	0	64	0	0	0	0	0	0	0	0	0	61217	-49	3730	57374	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
591937																																																																																																																																																		93652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93652	0	93652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
592439																																																																																																																																																		198																																																																																															
592448																																																																																																																																																		29750																																																																																															
592550																																																																																																																																																		21972																																																																																															
592644																																																																																																																																																		109888																																																																																															
592859																																																																																																																																																		2181																																																																																															
593007																																																																																																																																																		553579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553579	0	0	0	0	0	0	5528	0	0	5528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559107	0	0	559107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593052																																																																																																																																																		69065																																																																																															
593249																																																																																																																																																		66376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66376	0	0	66376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333																																																																																																																																																		14452		0																																																																																													
593351																																																																																																																																																		0																																																																																															
593753																																																																																																																																																		680015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223354	456661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680015	0	223354	456661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771																																																																																																																																																		0																																																																																															
593865																																																																																																																																																		643032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14182	618502	10348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643032	0	14182	618502	10348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940																																																																																																																																																		42139																																																																																															
593977																																																																																																																																																		0																																																																																															
594433																																																																																																																																																		466401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	127	0	0	466401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466528	0	0	466528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	127	0	0	0	0	0	0	127	0	0	127	0	0	
594451																																																																																																																																																		0																																																																																															
594853																																																																																																																																																		66962																																																																																															
594938																																																																																																																																																		71281		0																																																																																													
594947																																																																																																																																																		137809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	0	0	2303	0	0	136799	1010	0	0	0	0	0	2479	0	0	0	2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142591	0	0	139102	3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	0	0	2303	0	0	0	0	0	0	0	
595038																																																																																																																																																		0																																																																																															
595337																																																																																																																																																		46699																																																																																															
595430																																																																																																																																																		126300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121784	4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126300	0	0	121784	4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595449																																																																																																																																																		0																																																																																															
595869	2001156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3893	0	0	3893	0	118828	1882328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3795	0	3795	0	0	2008844	0	122623	1886221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7534	0	0	7534	0	0	0	0	0	0	0	0	0	0	0	3787	0	0	3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6508	0	0	6508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7534	0	0	7534	0	1953728	0	0																																																																																													
595944																																																																																																																																																		14766																																																																																															
595953																																																																																																																																																		2583																																																																																															
596062																																																																																																																																																		32979																																																																																															
596156																																																																																																																																																		10321																																																																																															
596455																																																																																																																																																		9542																																																																																															
596642																																																																																																																																																		5108																																																																																															
596848																																																																																																																																																		83950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13761	0	0	13761	0	83950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97711	0	83950	13761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10695	
596978																																																																																																																																																		69027																																																																																															
597041																																																																																																																																																		6633																																																																																															
597256																																																																																																																																																		1911		0																																																																																													
597313																																																																																																																																																		38221																																																																																															
597452																																																																																																																																																		4571																																																																																															
597546																																																																																																																																																		26527																																																																																															
597555																																																																																																																																																		342467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206213	136254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342467	0	206213	136254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																																		50789																																																																																															
597751																																																																																																																																																		94574																																																																																															
598002																																																																																																																																																		52673																																																																																															
598048																																																																																																																																																		55571																																																																																															
598132																																																																																																																																																		11671																																																																																															
598534																																																																																																																																																		161478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6627	0	0	0	0	0	161478	0	0	0	0	0	0	158914	0	0	158914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327019	0	0	320392	6627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	446	0	0	0	0	0	6627	0	0	0	6627	0	
598543																																																																																																																																																		10089																																																																																															
598646																																																																																																																																																		32755																																																																																															
598954																																																																																																																																																		79057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79057	0	0	79057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643																																																																																																																																																		29111																																																																																															
599755																																																																																																																																																		10915																																																																																															
599764																																																																																																																																																		593068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593068	0	593068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600129																																																																																																																																																		132921																																																																																															
600419																																																																																																																																																		120349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	118895	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120673	0	0	118895	1778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	324	0	0	0	0	0	0	
600651																																																																																																																																																		54782																																																																																															
601032																																																																																																																																																		11233																																																																																															
601041																																																																																																																																																		7905																																																																																															
601050																																																																																																																																																		7180411	492	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18331	0	0	17796	0	447477	6582845	150089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	11710	0	0	11710	0	7210944	0	447477	6612843	150624	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19584	0	0	19401	183	0	0	0	0	0	18331	0	0	17796	535	0	
