"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
499501																																																																																																																																																																																																	8135	0	0	0	62427	314351	230	1485	0	31857	313073	0	0	0	178	34115	0	0	805	0	-1288	0	1606	1836	14117	52439	135341	16073	112875	0	0	0.103115	0.165827	0.156903	0.000000	0.000000	0.000000	32279	1836	833	178	10000	0	0	0	0	0	0	
499538																																																																																																																																																																																																	13432	0	0	265	15072	134006	0	1157	0	14610	136549	0	0	0	0	15769	0	0	0	0	0	0	1157	1157	13792	17160	15619	5787	88594	0	0	0.107009	0.156865	0.145355	0	0	0	14612	1157	-2	0	0	0	0	0	0	0	0	
499743																																																																																																																																																																																																	2711	0	0	0	7310	56603	0	779	0	7750	55489	0	0	0	0	7756	0	0	0	644	0	0	578	578	708	9168	7074	2625	40053	0	0	0.1307	0.1685	0.1559	0.0000	0.0000	0.0000	7178	578	-18	0	0	0	0	0	0	0	0	
499752																																																																																																																																																																																																	19662	0	0	854	109	151243	0	1178	0	13386	152748	0	0	0	0	14599	0	0	637	4137	0	0	1213	1213	17247	25100	24294	10541	85780	0	0	0.0876	0.1386	0.1271	0.0000	0.0000	0.0000	13386	1213	0	0	0	0	0	0	0	0	0	
499855																																																																																																																																																																																																	9697	0	0	21596	3005	357123	0	3399	0	32208	355874	0	0	0	0	35645	0	0	1917	8949	0	0	3399	3399	9677	35119	21374	5812	294352	0	0	0.090611	0.111996	0.101316	0.000000	0.000000	0.000000	32246	3399	-38	0	0	0	0	0	0	0	0	
500256																																																																																																																																																																																																	38692	0	0	109475	0	192690	0	818	0	16723	179926	0	0	0	0	17477	0	0	260	0	0	0	786	786	22552	129892	8295	2024	32769	0	0	0.092944	0.278017	0.266023	0.000000	0.000000	0.000000	16723	786	0	0	0	0	0	0	0	0	0	
500658																																																																																																																																																																																																	18738	0	0	0	1585	83549	0	834	0	9623	86146	0	0	0	0	10373	0	0	0	460	0	0	738	738	15762	4362	12940	7848	51336	0	0	0.1118	0.1761	0.1635	0.0000	0.0000	0.0000	9635	738	-12	0	0	0	0	0	0	0	0	
501039																																																																																																																																																																																																	3410	0	0	0	6187	29618	0	149	0	4081	27649	0	0	0	0	4137	0	0	0	0	0	0	149	149	1212	8156	3884	1735	16348	0	0	0.144237	0.207514	0.200040	0.000000	0.000000	0.000000	3988	149	93	0	0	0	0	0	0	0	0	
501105	1006088	0	0	1324339	5322015	67054535	0	896952	0	8886488	67514184	76996	0	0	473575	7686799	2626222	474240	403130	5808160	-102470	1482048	798421	2280469	954225	6960401	8160685	4142972	47664850	544567	9629	0.0846	0.1226	0.0862	0.0000	0.0000	0.0000	5406330	2280469	-57951	356737	6362467	4301597	193589	0	0	0	0	0	0	0	0	0	0	0	0	0	467495	2119	115746	62722433	63867751	0	0	0	0	0	50732765	239430	1957340	1957340	3888337	3888337	0	539350	0	3348987	0	0	3627770	0	-1061	0	0	0	9034	525504	480584	0	42347	0	1092802	0	189190	148584	197989	3451893	300509	1223040	0	0	123454	217107	204006	0	60827	1252173	7516896	41902869	356899	0	4307	109596	2773	8366838	3663496	169905	373888	16577	3314374	201565	0	19269	0	182296	15399	0	7	0	15392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562294	1562294	0	0	1166320	395974	0	0	0	0	0	0	2904080	0	0	0	2904080	0	105987	361508	954225	7625014	9688513	56468919	0	1525003	4844257	56468919	62838179	0	181300	181300	5417020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000711			1324339	5322015	67054535									473575																																		
501132																																																																																																																																																																																																	8255	0	0	0	185948	576624	0	3699	0	56509	578015	0	0	0	0	57381	0	0	0	0	0	0	3699	3699	9846	177575	76049	51429	317090	842	0	0.0941	0.1465	0.1371	0.0000	0.0000	0.0000	53682	3699	-5000	0	0	35000	0	0	0	0	0	
501459																																																																																																																																																																																																	46428	0	0	46388	10199	459936	0	5299	0	41818	442820	0	0	0	0	46264	0	0	224	23092	0	0	4537	4537	1235	91918	81190	27752	290754	0	0	0.0942	0.1277	0.1152	0.0000	0.0000	0.0000	41727	4537	91	0	0	1795	0	0	0	0	0	
501655																																																																																																																																																																																																	4798	0	0	0	10441	64945	0	485	0	7454	64964	0	0	0	0	6367	0	0	0	20	0	0	485	485	893	14984	14047	2630	33938	0	0	0.092737	0.130960	0.120984	0	0	0	5882	485	35	0	0	0	0	0	0	0	0	
501758																																																																																																																																																																																																	17448	0	0	0	33414	255959	0	3770	0	29464	288616	246	0	0	0	24213	0	0	0	19240	0	0	2564	2564	13931	33385	31624	21632	172969	0	0	0.0771	0.1187	0.1062	0.0000	0.0000	0.0000	21649	2564	72	0	0	0	0	0	0	0	0	
501767																																																																																																																																																																																																	7861	0	0	4167	10917	148338	0	2597	0	21046	150108	0	0	0	0	24299	0	0	0	52	0	0	1376	1376	3749	35841	18858	17136	92799	0	0	0.153067	0.223135	0.210500	0.000000	0.000000	0.000000	22923	1376	-2274	0	0	0	0	0	0	0	0	
501815																																																																																																																																																																																																	15747	0	0	1151	23322	280308	0	2439	0	25090	265217	0	0	0	0	27306	0	0	2062	1920	0	0	2439	2439	3619	58384	38708	13730	181698	0	0	0.093761	0.127127	0.115772	0.000000	0.000000	0.000000	24867	2439	223	0	0	0	0	0	0	0	0	
502111																																																																																																																																																																																																	32581	0	0	0	23853	263362	0	3371	0	34861	259199	0	0	0	0	37401	0	0	0	3490	0	0	2551	2551	31989	28358	19512	2243	186861	0	0	0.1345	0.1840	0.1715	0	0	0	34850	2551	11	0	0	0	0	0	0	0	0	
502353																																																																																																																																																																																																	62069	0	0	0	18305	227317	0	6000	0	26718	230454	1015	0	0	0	26896	0	0	0	0	-1237	0	1845	1845	1937	77436	38069	20105	112883	0	2734	0.1100	0.1875	0.1746	0.0000	0.0000	0.0000	25051	1845	170	0	0	0	0	0	0	0	0	
502447																																																																																																																																																																																																	2165	0	0	1847	11772	69072	0	845	0	7971	69806	29	0	0	0	8571	0	0	0	909	0	0	547	547	1221	3488	45341	3635	19948	0	0	0.114947	0.197125	0.184545	0	0	0	8024	547	-53	0	0	0	0	0	0	0	0	
502559																																																																																																																																																																																																	8075	0	0	1820	0	67770	0	1250	0	6406	67849	0	0	0	0	7058	3321	0	241	737	0	0	652	652	9042	6570	5966	3663	47442	271	0	0.0944	0.1369	0.1243	0.0000	0.0000	0.0000	6406	652	0	0	0	0	0	0	0	0	0	
502652																																																																																																																																																																																																	1061	0	0	4495	0	10795	0	108	0	2029	10949	0	0	0	0	2089	0	0	0	0	0	0	60	60	799	6189	674	0	3241	0	0	0.1853	0.4381	0.4255	0.0000	0.0000	0.0000	2029	60	0	0	0	0	0	0	0	0	0	
502746																																																																																																																																																																																																	5523	0	0	0	33428	171319	0	1795	0	15581	176203	22	0	0	0	16881	0	0	0	3551	0	0	1380	1380	7564	34057	59061	5698	72311	1542	0	0.087972	0.153439	0.140895	0.000000	0.000000	0.000000	15501	1380	80	0	0	0	0	0	0	0	0	
502849																																																																																																																																																																																																	39601	0	0	0	232187	1087873	9	9265	0	91479	1085802	0	0	0	0	99734	0	0	0	28781	0	0	9265	9274	65132	208141	140586	50185	702227	2255	0	0.083578	0.117706	0.106761	0	0	0	90460	9274	-2444	4	0	1003	0	0	0	0	0	
503453																																																																																																																																																																																																	8618	0	0	32259	184776	657134	0	5277	0	57077	638999	918	0	0	0	51479	4314	0	222	13650	-1033	0	4685	4685	103760	188417	64442	11464	294003	3123	0	0.0742	0.1377	0.1251	0.0000	0.0000	0.0000	46794	4685	2259	37	0	0	0	0	0	0	0	
503547																																																																																																																																																																																																	7101	0	0	39	13217	37919	0	306	0	5550	39278	0	0	0	0	5961	0	0	0	0	-388	0	261	261	10112	5081	4857	993	17868	0	0	0.1451	0.2803	0.2680	0.0000	0.0000	0.0000	5700	261	238	0	0	0	0	0	0	0	0	
503640																																																																																																																																																																																																	1342	0	0	6331	1558	17871	0	110	0	3854	17924	0	0	0	0	3964	0	0	0	0	0	0	110	110	901	7389	2673	225	7018	0	0	0.2150	0.4031	0.3919	0.0000	0.0000	0.0000	3854	110	0	0	0	0	0	0	0	0	0	
504142																																																																																																																																																																																																	15354	0	0	804	23634	110907	0	1149	0	10179	110256	0	0	0	0	10752	0	0	0	0	0	0	808	808	3529	35173	31049	5345	42070	0	0	0.0902	0.1671	0.1546	0.0000	0.0000	0.0000	9944	808	235	0	0	0	0	0	0	0	0	
504311																																																																																																																																																																																																	6400	0	0	0	47170	248919	0	2003	0	20641	256231	0	0	0	0	22247	0	0	0	0	0	0	2003	2003	16975	40031	66364	11254	126923	1966	0	0.0790	0.1319	0.1200	0.0000	0.0000	0.0000	20244	2003	394	0	0	0	0	0	0	0	0	
504535																																																																																																																																																																																																	12609	0	0	0	20627	94540	0	519	0	13287	93487	0	0	0	0	13883	0	0	0	0	0	0	519	519	0	32943	0	4702	62238	90	0	0.1430	0.2010	0.1935	0.0000	0.0000	0.0000	13364	519	-77	0	0	0	0	0	0	0	0	
504647																																																																																																																																																																																																	3795	0	0	8177	0	46370	0	392	0	6597	44990	0	0	0	0	6940	0	0	0	0	0	0	343	343	4422	9983	13872	1495	18485	572	0	0.146633	0.253572	0.241039	0.000000	0.000000	0.000000	6597	343	0	0	0	0	0	0	0	0	0	
504713	14487388	0	101321	1469173	49839081	302259544	3699	5075663	0	29090593	288952660	494601	619	7812928	1231511	29419213	30478563	10572203	438301	65568105	-1061760	5143792	2999690	8147181	21566139	79662613	35997166	17287271	158061670	8370473	0	0.0766	0.1238	0.0895	0.0000	0.0000	0.0000	21272032	8147181	-201480	1453403	21119185	15142538	4173257	1335800	0	0	0	0	0	0	0	0	0	24455	32255	0	1458848	0	2296463	237678746	277815466	65085	0	0	0	0	188524308	0	0	0	19718655	19718655	335106	3399818	2836781	13146950	0	1451617	10349589	183724	-105	0	0	0	603881	11666640	2820748	0	-26512	1008783	236785	26115	224002	-335829	7101228	35342414	5138491	2592777	0	0	218191	8103842	48440	0	798025	27205533	22611570	137909180	1231511	0	0	0	0	39160598	11178449	991463	9586267	117148	6971956	219151	80	9105	40482	169484	98920	347	5819	3891	88863	619	0	0	619	7812928	7812928	0	0	0	65085	0	64713	0	372	288126	288126	0	0	277879	10247	66165	66165	0	0	50570	15595	32784053	0	1237587	501171	31045295	2226	411398	1045224	29716826	84791053	40753164	202539095	0	16958211	20376582	202539095	239975209	0	4252675	4252675	21455861	0	0	0	0	0	0	0	0	0	37500	85000	0	0	0	0	14060032			1469173	49829755	301005350									1231511																																		
505242																																																																																																																																																																																																	737	0	0	0	11214	24413	0	122	0	2109	24808	0	0	0	0	2412	0	0	0	0	0	0	122	122	334	12998	4598	1196	6796	0	0	0.0923	0.2062	0.1958	0.0000	0.0000	0.0000	2290	122	-181	0	0	0	0	0	0	0	0	
505550																																																																																																																																																																																																	12989	0	0	0	17136	79200	0	399	0	10436	77802	0	0	0	0	9889	0	0	0	1303	0	0	399	399	1130	31706	18143	2838	27674	0	0	0.123513	0.225581	0.216479	0.000000	0.000000	0.000000	9490	399	-22	0	0	0	0	0	0	0	0	
505831																																																																																																																																																																																																	14046	0	0	0	13755	147793	2	2271	0	17016	148893	0	0	0	0	18459	0	0	0	3694	0	0	1409	1411	2151	22011	38982	9601	86969	0	0	0.1145	0.1650	0.1524	0.0000	0.0000	0.0000	17048	1411	-32	0	0	0	0	0	0	0	0	
505916																																																																																																																																																																																																	9044	0	0	1068	6856	60341	0	757	0	3585	56402	0	0	0	0	3833	0	0	0	2857	0	0	448	448	6533	16085	15677	1262	22629	0	249	0.0603	0.1101	0.0973	0.0000	0.0000	0.0000	3385	448	-49	0	0	0	0	0	0	0	0	
506052																																																																																																																																																																																																	1230	0	0	0	4538	74294	0	782	0	6804	71118	0	0	0	0	7410	0	0	0	0	0	0	680	680	310	16594	14068	2765	44030	0	0	0.094631	0.136512	0.123984	0.000000	0.000000	0.000000	6730	680	74	0	0	0	0	0	0	0	0	
506249																																																																																																																																																																																																	47495	0	0	0	127679	1361840	0	26997	0	161355	1442138	1194	0	0	0	148299	28771	0	12339	35886	0	0	13902	13902	20230	163091	230695	33205	939603	18996	0	0.094998	0.135006	0.122350	0.000000	0.000000	0.000000	134397	13902	-447	447	0	0	0	0	0	0	0	
506922																																																																																																																																																																																																	61305	0	0	101590	907183	3517655	0	62135	0	394710	3593056	0	0	0	0	381167	50922	0	19517	561252	-6384	35000	32389	67389	270554	820100	475996	211403	1927366	22717	0	0.0894	0.1488	0.1225	0.0894	0.1225	0.1488	313778	67389	3764	1832	38247	9936	0	0	0	0	0	
507068																																																																																																																																																																																																	39551	0	0	0	318608	1501698	0	33144	0	157233	1526284	0	0	0	0	164135	0	0	0	137777	0	9600	15489	25089	31246	328591	170512	96830	978107	3771	19282	0.0923	0.1344	0.1139	0.0000	0.0000	0.0000	139046	25089	-1095	0	0	0	0	0	0	0	0	
507152																																																																																																																																																																																																	41017	0	0	0	31588	458966	0	4178	0	41034	459714	0	0	0	0	45279	0	0	182	2406	0	0	4178	4178	48349	23196	64939	4941	326727	1408	0	0.089406	0.123816	0.112391	0.000000	0.000000	0.000000	41101	4178	-67	0	0	0	0	0	0	0	0	
507330																																																																																																																																																																																																	150410	0	0	665	114895	959901	0	30124	0	45017	961887	7084	0	0	0	49390	0	0	0	32479	0	0	8328	8328	246160	27598	138710	69651	573732	0	0	0.0429	0.0766	0.0637	0.0000	0.0000	0.0000	41062	8328	-220	0	0	0	0	0	0	0	0	
507349																																																																																																																																																																																																	2216	0	0	0	15644	41273	0	237	0	3754	42377	0	0	0	0	3544	0	0	0	2490	0	0	237	237	1738	12652	9564	1905	17088	0	0	0.078038	0.138195	0.128953	0	0	0	3307	237	447	0	0	0	0	0	0	0	0	
507509																																																																																																																																																																																																	49674	0	0	14827	74089	942656	0	9816	0	66906	944361	0	0	0	0	79877	37283	0	4001	19370	-5021	0	8324	8324	69984	90711	353141	48438	441182	6484	0	0.075769	0.120240	0.107710	0.000000	0.000000	0.000000	71553	8324	374	1164	0	0	0	0	0	0	0	
508270																																																																																																																																																																																																	11372	0	0	1610	0	71203	0	475	0	6269	71226	0	0	0	0	6717	0	0	0	555	0	0	448	448	1	16456	45912	699	9309	0	0	0.0880	0.1876	0.1751	0.0000	0.0000	0.0000	6269	448	0	0	0	0	0	0	0	0	0	
508346																																																																																																																																																																																																	50854	0	0	0	178978	1182218	0	14097	0	120839	1190476	240	0	0	0	130361	496	0	611	21718	0	0	11524	11524	47051	183128	188543	71764	774936	62	0	0.099905	0.141798	0.129263	0.000000	0.000000	0.000000	118837	11524	1025	0	0	0	0	0	0	0	0	
508355																																																																																																																																																																																																	34828	0	0	0	8958	197849	0	1937	0	16093	205229	0	0	0	0	17488	0	0	0	0	0	0	1488	1488	51573	14600	36830	15574	96690	0	0	0.0780	0.1475	0.1349	0.0000	0.0000	0.0000	16000	1488	93	0	0	0	0	0	0	0	0	
508841																																																																																																																																																																																																	7571	0	0	0	21313	108376	0	722	0	13224	105105	0	0	0	0	13729	0	0	1600	4781	0	0	722	722	5401	23663	19505	2452	60259	457	0	0.123752	0.176157	0.166893	0.000000	0.000000	0.000000	13007	722	217	0	0	0	0	0	0	0	0	
509138																																																																																																																																																																																																	56774	0	0	5670	39026	236156	0	2323	0	28740	235454	0	0	0	0	30715	0	0	44	1070	0	0	1578	1578	90034	8839	26684	10400	113319	725	0	0.1237	0.2379	0.2257	0.0000	0.0000	0.0000	29137	1578	-397	0	0	0	0	0	0	0	0	
509231																																																																																																																																																																																																	107771	0	0	0	241119	793704	0	11124	0	958	849390	0	0	0	0	12312	0	0	0	1957	0	250	6048	6298	111252	253724	24984	75171	440021	0	0	0.007248	0.024670	0.012335	0.000000	0.000000	0.000000	6156	6156	-5198	0	0	0	0	0	0	0	0	
509400																																																																																																																																																																																																	4199	0	0	350	156316	290837	0	2381	0	32425	296352	0	0	0	0	33138	0	0	0	7620	-1145	0	2010	2010	67308	84393	33890	28501	107582	0	2415	0.1059	0.2066	0.1941	0.0000	0.0000	0.0000	31128	2010	27	0	0	0	0	0	0	0	0	
509642																																																																																																																																																																																																	2126	0	0	12835	0	38631	0	179	0	3835	39796	0	0	0	0	3612	0	0	0	570	0	0	179	179	500	13995	3561	1046	20352	0	0	0.087145	0.143237	0.136138	0	0	0	3433	179	0	0	0	0	0	0	0	0	0	
509811																																																																																																																																																																																																	111587	0	0	1662	307490	3147152	0	34805	0	363558	3176704	0	0	0	0	328865	0	0	27791	181210	0	0	30251	30251	87385	439571	751262	149218	1836480	455	0	0.095831	0.136159	0.123634	0.000000	0.000000	0.000000	298614	30251	4134	0	0	0	0	0	0	0	0	
509857																																																																																																																																																																																																	4506	0	0	0	6733	35764	0	351	0	3334	36722	0	0	0	0	3551	0	0	0	946	0	0	298	298	5645	4450	6919	4494	19039	0	0	0.088584	0.149064	0.136554	0.000000	0.000000	0.000000	3253	298	-28	0	0	0	0	0	0	0	0	
509950																																																																																																																																																																																																	54465	0	0	0	320347	2060521	0	22751	0	191263	2064104	0	0	0	0	185039	0	0	2391	26762	0	0	19036	19036	53165	468001	273634	184263	1263709	39663	0	0.081170	0.121806	0.109275	0.000000	0.000000	0.000000	166003	19036	5796	1	0	0	0	0	0	0	0	
510330																																																																																																																																																																																																	13468	0	0	0	127330	319374	0	4443	0	38787	323075	0	0	0	0	41123	0	0	10	0	0	0	2535	2535	23706	87192	55971	18320	156647	0	0	0.1194	0.2054	0.1928	0.0000	0.0000	0.0000	38588	2535	199	0	0	0	0	0	0	0	0	
510648																																																																																																																																																																																																	6239	0	0	0	21723	110354	0	1016	0	10523	108542	0	0	0	0	11539	0	0	0	0	0	0	951	951	5846	23938	38482	6124	43210	0	0	0.0975	0.1517	0.1392	0.0000	0.0000	0.0000	10588	951	-65	0	0	0	0	0	0	0	0	
510871	364047	0	0	453387	2744395	15583006	0	532526	0	1231603	16150240	71641	0	0	0	1315581	0	0	0	206991	0	0	147057	147057	1853801	1783301	2422682	503568	9992356	300766	815	0.0725	0.1157	0.1028	0.0000	0.0000	0.0000	1168524	147057	17736	1905	80602	32248	0	0	0	0	0	0	0	0	0	0	0	7000	46515	0	6934	0	394878	11369690	16107082	0	0	0	0	0	11634937	0	0	0	84338	84338	0	1257	0	83081	0	0	42140	203	0	0	0	0	0	220081	143466	500	0	8487	371834	23949	49116	23087	1619970	879895	114706	106737	0	0	0	19147	281619	0	0	320523	2263597	9050816	0	0	0	0	0	611764	40303	5263	61347	1283	-469136	0	0	0	0	0	14328	0	517	0	13812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103496	0	0	0	103496	0	0	6934	1853801	1785075	2429616	10192745	0	357015	1214808	10192745	11764568	0	6236	6236	1169542	0	0	2185	0	0	0	0	0	0	0	0	0	0	0	0	361070			453387	2744392	15444367																																											
510938																																																																																																																																																																																																	29302	0	0	10200	146298	339218	47	2408	0	44259	333799	0	0	0	0	39044	0	0	0	10074	0	0	2118	2165	36910	147239	38936	6437	109879	843	0	0.112260	0.230792	0.217994	0	0	0	36879	2165	2095	0	0	0	0	0	0	0	0	
510947																																																																																																																																																																																																	2045	0	0	0	11743	77123	0	277	0	5901	75092	0	0	0	0	6086	0	0	0	0	0	0	277	277	3919	20359	7489	3983	45670	0	0	0.0775	0.1124	0.1073	0.0000	0.0000	0.0000	5809	277	-22	0	0	0	0	0	0	0	0	
511618																																																																																																																																																																																																	7962	0	0	0	79375	192393	0	1008	0	21109	195271	0	0	0	0	19624	0	0	0	0	0	0	1008	1008	10597	49707	53308	10208	77296	0	0	0.095334	0.171695	0.162875	0.000000	0.000000	0.000000	18616	1008	2493	0	0	0	0	0	0	0	0	
511832																																																																																																																																																																																																	13701	0	0	259	8241	264328	0	5045	0	29313	264091	0	0	0	0	32062	0	0	0	0	0	0	2819	2819	1321	20342	55311	25912	192292	0	0	0.1107	0.1436	0.1310	0.0000	0.0000	0.0000	29243	2819	70	0	0	0	0	0	0	0	0	
512839																																																																																																																																																																																																	9367	0	0	0	17813	58827	0	1032	0	5588	59948	0	0	0	0	5529	0	0	0	44	0	0	382	382	1265	24582	15454	7791	17889	0	0	0.0860	0.1850	0.1722	0.0000	0.0000	0.0000	5147	382	375	0	0	0	0	0	0	0	0	
513050																																																																																																																																																																																																	47199	0	0	115	35785	390441	0	3651	0	33135	400765	0	0	0	0	36312	0	0	0	8557	0	0	3608	3608	29320	72804	47695	8712	243839	0	0	0.0816	0.1260	0.1135	0.0000	0.0000	0.0000	32704	3608	431	0	0	0	0	0	0	0	0	
513256																																																																																																																																																																																																	23034	0	0	0	37833	232208	0	3324	0	24682	231338	1618	0	0	0	25256	0	0	0	0	0	0	2175	2175	19545	33741	30828	9797	151004	0	0	0.1003	0.1460	0.1335	0.0000	0.0000	0.0000	23081	2175	414	0	0	0	0	0	0	0	0	
513322																																																																																																																																																																																																	4071	0	0	2846	6635	40986	0	237	0	5304	42195	0	0	0	0	5508	0	0	0	199	0	0	237	237	232	13175	3515	1998	24246	0	0	0.1249	0.1917	0.1834	0.0000	0.0000	0.0000	5271	237	33	0	0	0	0	0	0	0	0	
513340																																																																																																																																																																																																	49243	0	0	0	21997	402334	0	3183	0	28292	401864	0	0	0	0	30301	0	0	1563	454	0	0	2884	2884	50776	90923	103286	14214	159585	105	0	0.0683	0.1317	0.1191	0.0000	0.0000	0.0000	27417	2884	142	0	0	105	0	0	0	0	0	
513546																																																																																																																																																																																																	7605	0	0	0	59127	151117	0	940	0	19138	152958	0	0	0	0	19268	0	0	0	2158	0	0	972	972	9070	54216	37543	5589	50387	239	0	0.119615	0.232728	0.220988	0.000000	0.000000	0.000000	18296	972	806	0	0	0	0	0	0	0	0	
513854																																																																																																																																																																																																	6529	0	0	0	2634	54080	0	1759	0	4966	56227	0	0	0	0	5410	0	0	14	955	0	0	528	528	6887	3199	9197	1381	36475	0	0	0.0868	0.1321	0.1192	0.0000	0.0000	0.0000	4882	528	84	0	0	0	0	0	0	0	0	
513920																																																																																																																																																																																																	1023	0	0	0	21678	33187	0	126	0	3708	33460	0	0	0	0	3758	0	0	0	0	0	0	126	126	2135	14018	3624	707	13411	0	0	0.108548	0.208465	0.201476	0.000000	0.000000	0.000000	3632	126	76	0	0	0	0	0	0	0	0	
513957																																																																																																																																																																																																	1935	0	0	0	57650	89663	0	469	0	6588	85151	0	0	0	0	6899	0	0	0	0	0	0	469	469	18969	38992	3939	1616	28074	0	0	0.075513	0.182147	0.169764	0.000000	0.000000	0.000000	6430	469	158	0	0	0	0	0	0	0	0	
514048																																																																																																																																																																																																	3058	0	0	38232	0	146897	0	1529	0	13608	145028	0	0	0	0	15117	0	0	0	0	0	0	1509	1509	0	16790	28535	16197	103101	5822	0	0.093830	0.125210	0.112712	0.000000	0.000000	0.000000	13608	1509	0	0	0	0	0	0	0	0	0	
514057																																																																																																																																																																																																	6539	0	0	0	0	12193	0	213	0	1973	12878	0	0	0	0	2059	0	0	0	0	0	0	86	86	55	6498	480	230	5373	0	0	0.1532	0.3034	0.2907	0.0000	0.0000	0.0000	1973	86	0	0	0	0	0	0	0	0	0	
514066																																																																																																																																																																																																	37638	0	0	0	357950	940534	0	11059	0	92729	957999	0	0	0	0	95229	0	0	1757	119441	0	0	9491	9491	131229	111096	69711	16136	641105	0	0	0.090186	0.125768	0.113233	0	0	0	85738	9491	-328	0	0	0	0	0	0	0	0	
514132																																																																																																																																																																																																	18813	0	0	0	30682	360004	0	4100	0	33177	359843	2643	0	0	0	37798	0	0	0	0	-1871	0	3208	3208	15925	63205	82039	23015	202478	0	0	0.096126	0.147778	0.135236	0.000000	0.000000	0.000000	34590	3208	454	0	0	0	0	0	0	0	0	
514356																																																																																																																																																																																																	6174	0	0	0	32	44062	0	1800	0	1908	46086	0	0	0	0	2291	0	0	197	15	0	0	383	383	402	12027	10580	1883	22853	0	0	0.0414	0.0784	0.0653	0.0000	0.0000	0.0000	1908	383	0	0	0	0	0	0	0	0	0	
514440																																																																																																																																																																																																	3801	0	0	0	28304	149803	0	3060	0	15157	163924	492	0	0	0	16349	0	0	0	0	0	0	1353	1353	5687	41780	11162	11212	93963	0	0	0.0915	0.1538	0.1411	0.0000	0.0000	0.0000	14996	1353	161	0	0	0	0	0	0	0	0	
514655																																																																																																																																																																																																	15900	0	0	0	160553	343255	0	2309	0	38990	333069	0	0	0	0	37431	0	0	0	13413	0	0	2286	2286	19224	150154	52423	11781	119918	6263	0	0.105802	0.204693	0.192192	0.000000	0.000000	0.000000	35145	2286	2952	0	0	0	0	0	0	0	0	
