"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
602048	0	0					740	4352	40729					1833	0	4000	4352	0	522	0	0									
602150	0	0					208	0	43958					0	0	19290	0	24159	0	0	0									
602356	0	0					940	0	20933					0	0	0	0	0	0	0	0									
602543	0	0					322	4317	56720					0	0	28994	3604	22608	0	0	0									
602842	0	0					0	523	0					0	200	0	323	0	0	0	0									
603232	0	0					295	57380	0					0	49401	0	7979	0	0	0	0									
603540	0	0					300	0	7121					5203	0	4082	0	3039	0	0	0									
603559	0	0					316	0	10255					1280	0	826	0	5257	0	0	0									
603755	0	0					160	0	14230					1000	0	1055	0	3593	0	0	0									
604024	0	0					1399	0	59893					214	0	4139	0	33452	0	0	7503									
604033	0	0					9	2250	5044					0	0	3324	2250	871	826	0	0									
604547	0	0					588	650	29572					7078	0	0	650	8549	0	0	0									
604556	0	0					1665	2383	25566					28500	1000	2922	1383	9917	0	0	0									
604640	0	0					171	0	15509					2000	0	1339	0	2110	0	0	327									
605133	0	0					3408	0	37607					31000	0	0	0	0	0	0	1526									
605610	0	0					1364	0	61439					24500	0	9058	0	23233	0	0	0									
605656	0	0					2255	0	18252					7859	0	2548	0	9194	0	0	4815									
606046	0	0	0	29993	0	0	0	1613019	1077149	0	13620949	120571	12152664	136272	1246649	433158	366370	110166	603	0	440593	0	503229	0	0	0	0	0	0	
606073	0	0					694	0	5479					7615	0	0	0	2639	1243	537	0									
606653	0	0					1153	0	44609					0	0	0	0	15471	0	0	10249									
607146	0	0					1198	0	68782					22000	0	14248	0	39833	0	0	0									
607333	0	1692					879	0	1695					3000	0	0	0	0	0	0	0									
608358	0	0					0	0	4230					0	0	4055	0	175	0	0	0									
608367	0	0					357	0	3861					0	0	1983	0	945	0	0	0									
608451	0	0					326	110	10113					0	0	4008	0	481	0	0	0									
608844	0	14828					1035	0	58250					0	0	25000	0	14955	0	0	0									
609010	502	0					311	8086	1163					338	0	251	7584	0	912	0	0									
609373	0	0					2485	0	0					20000	0	0	0	0	0	0	0									
609467	0	0					1253	0	4567					25303	0	229	0	0	9	0	0									
609609	0	0					736	0	56126					6788	0	56011	0	0	86	0	2210									
609645	0	0					2	848	9374					0	0	9374	848	0	0	0	0									
609832	0	0					565	0	50750					10000	0	6671	0	29293	0	0	784									
610128	0	0					2351	50	100732					0	0	5336	50	81785	2142	0	0									
610164	0	1507					3166	0	94003					23114	0	59810	0	7433	0	0	0									
610539	0	0					206	0	16469					2926	0	1925	0	5833	0	0	0									
610557	0	0					468	0	32139					859	0	3217	0	19275	0	0	2812									
610913	0	0					666	0	67522					294	0	45746	0	5957	0	0	5244									
611031	0	0					732	0	9813					10000	0	4622	0	3090	0	0	0									
611246	0	0					189	0	28375					500	0	5431	0	4647	2	0	582									
611451	0	0					1099	0	95593					2870	0	39365	0	10572	0	0	5770									
612159	0	301					129	0	15208					0	0	14844	0	63	0	0	0									
612346	0	0					767	0	31654					9000	0	10207	0	18458	0	0	0									
612364	0	143941					0	0	148183					1366	0	0	0	0	0	0	0									
612551	0	0					868	2037	44823					10000	0	11222	2037	10879	0	0	0									
613008	0	717					35854	202732	377457					305458	0	0	10562	0	0	0	168119									
613156	0	0					1512	851	85452					12144	0	0	0	236	0	0	11899									
613334	0	5640					98	936	5640					0	0	0	936	0	0	0	0									
613343	0	0					156	0	48019					0	0	8842	0	16767	0	0	12581									
613400	0	0					22247	0	421141					239600	0	16622	0	46673	724	0	48637									
613464	0	0					1128	0	0					16500	0	0	0	0	0	0	0									
613558	0	0					6964	0	26324					64200	0	25090	0	25	0	7	21351									
613754	0	599					18	0	5017					0	0	3848	0	570	0	0	0									
613839	0	0					1040	0	55555					9162	0	10550	0	25328	14	0	0									
613950	0	0					659	0	474721					0	0	38494	0	8907	1242	0	13507									
614256	0	0					1164	2107	37460					4400	0	1497	1969	6000	0	0	0									
614313	0	0					3771	0	132739					22807	0	43652	0	32298	2162	0	45785									
614340	0	3094					1384	0	53611					14000	0	19273	0	20228	0	0	0									
614368	0	0					249	0	10707					0	0	8776	0	0	0	0	0									
614751	0	0					299	0	30061					0	0	23774	0	6287	0	0	0									
614948	0	0					583	0	69493					5901	0	33116	0	27827	0	0	11629									
615217	69991	0					2191	100527	651					21416	22044	0	8492	0	651	0	34780									
615253	0	0					225	974	47736					0	0	11139	944	10188	0	0	0									
615459	0	18536					1092	0	60095					10000	0	0	0	0	0	0	3715									
615851	0	0					430	0	22533					1432	0	7580	0	14953	0	0	0									
615954	0	0					1588	10744	0					32458	0	0	10744	0	0	0	0									
616036	0	0					300	0	45212					1017	0	15409	0	27669	0	0	0									
616148	0	1006					309	0	9718					1965	0	5729	0	2983	0	0	2133									
616410	0	0					3799	1313	69597					59687	0	29986	0	12262	0	0	0									
616540	0	0					410	10135	30712					2000	0	15300	10119	5941	0	0	1000									
616849	0	0					58	18702	431					250	0	0	18302	431	0	0	0									
617024	0	0					10399	0	314730					112700	0	107524	0	15410	6560	0	36000									
617051	0	0					941	0	11287					2500	0	11171	0	20	96	0	0									
617145	0	0					668	50	23153					4223	0	6134	50	16731	0	0	0									
617275	0	0					0	0	360					0	0	0	0	358	0	0	0									
617341	0	0					38	0	7534					2506	0	1253	0	2661	0	0	0									
617538	0	9159					86	0	9159					0	0	0	0	0	0	0	0									
617743	0	0					850	0	34410					5000	0	4837	0	16054	0	0	0									
618544	0	0					352	0	18753					2000	0	1520	0	13738	1000	0	0									
618647	0	0					265	0	14375					707	0	7881	0	6494	0	0	0									
618740	0	0					1102	0	37334					0	0	11005	0	4716	0	0	0									
618807	15129	28309					39919	385484	325796					564158	170464	115873	0	0	22503	0	40937									
619327	0	0					3397	0	200324					40000	0	86005	0	48589	0	0	958									
619457	0	0					499	0	3417					0	0	2996	0	168	0	0	0									
619701	0	0					12441	6829	222747					107517	0	156658	0	3862	10751	0	29362									
619859	0	0					1702	0	38395					25400	0	28450	0	9124	0	0	2441									
620015	0	0					1085	0	40561					0	0	23258	0	6889	0	0	0									
620752	0	0					317	0	1068					0	0	797	0	271	0	0	0									
620930	0	0					882	0	42469					3500	0	10637	0	8643	0	0	2798									
621151	0	0					225	0	28384					682	0	16953	0	11431	0	0	0									
621245	0	0					262	0	22595					1000	0	5125	0	12439	0	0	0									
621357	0	0					198	3062	13309					0	0	2987	1625	0	0	0	0									
621375	45612	0					2874	45612	364					0	0	302	0	0	62	0	0									
621441	0	0					850	2400	45723					2749	0	16483	2400	3992	0	0	644									
622037	0	0					426	0	21814					0	0	17553	0	3204	6	0	0									
622653	0	0					174	0	11323					471	0	5022	0	2495	0	0	0									
622756	0	0					1204	0	19369					0	0	9610	0	9759	0	0	7534									
622774	0	32332					671	0	179009					0	0	34505	0	85023	501	0	43685									
623052	0	0					230	0	76914					187	0	61039	0	15875	0	0	0									
623445	0	0					24533	0	805143					152065	0	0	0	300114	3506	0	33181									
623454	0	8832					2055	20000	127014					31000	0	0	0	54768	0	0	0									
623548	0	0					0	0	25473					0	0	0	0	8819	0	0	0									
624152	0	0					215	0	13110					1550	0	2083	0	4235	0	0	0									
624246	0	0					1163	0	18494					15035	0	5299	0	2049	0	0	0									
624563	0	936					13	10	17220					0	0	7852	0	8432	0	0	0									
624648	0	0					116	14200	3446					500	0	1183	14200	0	0	0	0									
624956	0	0					1180	3106	0					286	2995	0	111	0	0	0	0									
625056	0	0					0	0	11581					101	0	11103	0	478	0	0	0									
625065	0	1000					376	0	30626					5000	0	804	0	3144	19	0	0									
625140	0	0					2128	0	524					34984	0	500	0	0	0	0	0									
625159	0	0					2354	200	363185					8500	0	0	0	0	2291	0	11789									
625449	0	0					490	0	40325					4000	0	1049	0	12225	0	0	0									
625654	0	30306					2384	0	381216					10000	0	161389	0	167008	7065	2250	72220									
625757	0	6580					30	0	70554					0	0	56948	0	6998	0	0	0									
625850	0	0					2007	0	44679					32200	0	6524	0	30131	0	0	0									
625953	0	0					1270	13544	11919					140	0	8264	13544	0	0	0	0									
626101	0	0					8247	0	96490					81928	0	29727	0	3134	3781	0	5843									
626941	0	0					535	12149	46489					448	0	11493	11772	30335	0	0	6									
627108	40896	0					0	86582	36430					0	39352	0	0	0	36430	0	0									
627377	0	0					616	1096	14127					6200	500	511	409	6503	0	0	0									
627407	0	0					5761	0	18589					49719	0	4015	0	3661	7125	0	0									
627425	0	0					1896	0	13163					18000	0	9248	0	3735	49	0	7304									
627658	0	2808					2223	0	111307					27000	0	58242	0	29659	0	0	0									
627854	0	0					443	26661	551					1280	3500	0	23161	551	0	0	0									
628039	0	0					159	0	10266					0	0	10266	0	0	0	0	0									
628123	0	0					1845	0	87269					24274	0	1033	0	32870	46	0	0									
628178	0	0					1732	0	60776					20033	0	49532	0	1079	0	0	11382									
628356	0	0					568	35560	9959					4750	8702	2914	22104	5128	0	0	0									
628552	0	0					810	0	43922					0	0	11666	0	19866	0	0	6461									
629148	0	492					1147	70	20055					7169	0	7022	70	2810	333	0	0									
629353	0	0					690	11111	129275					8500	0	50317	11111	15955	0	0	0									
629522	0	0					969	65	2010					5000	0	0	0	1407	0	0	0									
629746	0	0					366	1529	17083					3525	0	4505	1264	8561	0	0	0									
629849	0	262					150	0	6117					0	0	4163	0	1692	0	0	0									
630041	0	0					19	0	900					0	0	0	0	0	0	0	0									
630340	0	0					0	0	13502					0	0	2059	0	9361	0	0	0									
630555	0	0					3741	285	3930					18166	0	3734	285	0	0	0	501									
630658	0	0					643	425	121501					0	0	21474	425	42193	0	0	0									
631039	0	0					785	0	10972					10930	0	4690	0	6173	0	0	0									
631150	0	0					433	0	29489					660	0	15081	0	1231	0	0	0									
631178	0	0					956	0	16722					7107	0	16531	0	0	46	0	1211									
631422	0	0					2729	20678	275344					2324	10000	244497	10678	19475	1065	0	99153									
632139	0	0					3	2637	325					0	1250	203	1387	122	0	0	0									
632410	0	0					879	550	115680					262	550	37909	0	56305	10451	0	0									
632607	0	0					7756	0	164610					89558	0	30881	0	39644	93	0	18348									
632858	0	0					7524	61725	99045					145000	0	22168	0	2635	0	0	0									
633154	0	0					1230	13201	142052					1855	0	123354	13201	18698	0	0	39589									
633341	0	0					483	0	2572					3433	0	2572	0	0	0	0	0									
633501	0	3018					17798	13679	125447					261423	0	31310	0	0	16722	0	0									
633640	0	0					430	16697	7028					1291	0	7028	16697	0	0	0	0									
633837	0	0					2913	0	6343					23095	0	3277	0	1837	0	0	0									
634357	0	0					1756	0	29714					24250	0	0	0	4586	0	0	4924									
634544	0	0					298	0	18038					1180	0	5645	0	4990	0	0	0									
634656	0	0					236	3163	4180					2583	0	4180	3163	0	0	0	0									
634731	0	0					119	0	18947					194	0	8277	0	6160	0	0	0									
634946	0	0					0	0	20743					0	0	2829	0	1937	0	0	0									
634955	0	104					1544	0	75980					24836	0	26267	0	21018	0	0	8560									
635457	0	0					491	760	25764					0	410	12214	0	8823	0	0	0									
635840	0	0					688	0	47977					2260	0	1083	0	13742	0	0	2808									
635907	0	1065					1721	0	95659					4196	0	38783	0	0	16959	0	14641									
636753	0	0					12	7632	12135					0	0	12135	7632	0	0	0	0									
636771	0	0					23630	0	67864					71022	0	0	0	31259	0	0	0									
637451	0	0	0	0	0	0	16496	232913	613236	0	5285622	132131	4623750	170783	0	29960	194376	56663	0	0	304207	10369	18844	28168	507769	0	0	0	0	
637554	0	0					1776	0	7699					24484	0	0	0	6098	0	0	0									
637750	0	0					518	5977	22198					4958	0	9702	5977	0	30	0	0									
638131	0	0					861	0	65050					5000	0	10051	0	20785	402	0	720									
638346	0	0					0	2000	0					0	2000	0	0	0	0	0	0									
638355	0	0					53	14873	0					0	13383	0	1490	0	0	0	0									
638850	0	0					1015	0	53820					7	0	8923	0	39052	0	0	0									
639343	0	0					614	5764	84					9792	3015	0	2749	0	84	0	0									
639549	0	8968					2427	0	53959					23389	0	19018	0	25233	0	0	9821									
639567	0	0					1021	0	2992					0	0	0	0	0	2992	0	0									
639633	0	0					406	0	59204					0	0	28765	0	22358	0	0	13355									
639651	0	0					184	0	17668					0	0	13293	0	3122	0	0	0									
639857	0	0					60	0	11827					0	0	6646	0	3138	0	0	0									
640143	0	0					175	1541	17052					0	590	6624	867	3768	0	0	0									
640152	0	0					327	0	3101					2000	0	2726	0	364	11	0	0									
640246	0	0					3536	0	139099					54501	0	8854	0	45195	262	0	5470									
640442	0	0					332	508	7550					3334	0	0	508	7550	0	0	0									
640554	0	0					512	8978	56					7120	1906	0	415	0	0	0	0									
640956	0	0					227	258	41571					0	0	15316	195	3452	7	0	0									
641047	0	0					228	0	8487					0	0	2485	0	5980	0	0	0									
641252	0	0					138	1760	14943					400	0	14917	1760	0	5	0	0									
641355	0	24009					328	0	39501					0	0	2033	0	4618	0	0	0									
641364	0	0					0	0	4					0	0	0	0	0	0	0	0									
641449	0	0					820	0	66910					10215	0	1792	0	32693	0	4000	510									
641476	0	56284					15720	53137	234606					159000	28000	110987	0	132	0	0	145000									
641579	0	0					629	6597	18858					0	6117	17324	480	0	0	0	5555									
641775	0	0					3368	125230	74445					4252	100702	7020	0	0	8	0	0									
642259	0	0					433	0	188336					0	0	71971	0	70779	3930	0	0									
642437	0	0					526	0	49282					5384	0	13246	0	9004	0	0	0									
642549	0	25064					3202	20317	290714					37509	0	59143	19352	53664	0	0	123409									
642857	0	0					838	10	52315					0	0	28608	10	12164	254	0	9267									
642866	0	0					16	0	4790					0	0	2004	0	2786	0	0	0									
643274	0	1972					515	0	7957					5400	0	3918	0	0	0	0	0									
643340	0	0					952	0	66355					0	0	24286	0	35680	1500	0	0									
643368	0	0					88	0	20028					0	0	5558	0	0	0	0	0									
643452	0	0					496	0	23419					1937	0	1012	0	18851	0	0	0									
643546	0	0					1032	10143	2					7537	2296	0	7814	0	2	0	1642									
643658	0	0					367	0	0					0	0	0	0	0	0	0	0									
644057	0	0					0	0	6797					0	0	3755	0	1407	0	0	0									
644132	0	0					1315	1601	50464					28000	0	10997	1601	12839	0	0	7572									
644141	0	0					244	0	30516					194	0	17429	0	13087	0	0	0									
644440	0	0					71	287	10785					0	0	8317	287	2468	0	0	0									
644459	0	4500					79	116	4500					0	0	0	116	0	0	0	0									
644646	0	1549					241	0	48027					920	0	18784	0	26790	0	0	0									
644776	0	0					162	8516	55454					0	0	6895	0	0	0	0	0									
644842	0	0					574	0	24574					663	0	8625	0	7230	0	0	0									
644963	0	0					18	2500	6181					0	2500	1038	0	5143	0	0	0									
645054	0	0					2357	0	101160					42561	0	22567	0	20716	0	0	9512									
645157	0	0					290	0	11141					2000	0	7611	0	3530	0	0	0									
645317	0	193243					310	0	306235					21	0	0	0	56575	0	0	4446									
645465	0	0					545	0	35609					0	0	22011	0	13598	0	0	0									
645540	0	22911					285	0	81417					0	0	3196	0	55310	0	0	0									
645625	0	0					36856	468711	952870					258266	0	363134	263973	210808	0	0	197737									
645661	0	0					1068	0	591					12500	0	0	0	0	0	0	0									
646042	0	0					463	2145	0					6900	1900	0	245	0	0	0	0									
646145	0	0					1035	8586	26807					7626	0	10157	8586	16650	0	0	494									
646444	0	998					0	0	3075					0	0	0	0	0	2077	0	0									
646453	0	0					261	0	6896					503	0	2443	0	0	0	0	0									
646471	0	0					174	0	0					1494	0	0	0	0	0	0	0									
646556	0	0					394	0	32222					4500	0	21308	0	9238	0	0	570									
646743	0	2553					1545	0	49900					24500	0	9447	0	37900	0	0	4136									
646837	0	504					2119	0	27373					5036	0	26869	0	0	0	0	3353									
646958	0	0					171	0	6927					0	0	4054	0	2873	0	0	0									
647218	0	0					5206	0	100049					29474	0	51098	0	17396	0	0	0									
647245	0	0					621	0	55342					5000	0	17145	0	23746	0	0	0									
647414	0	13045					88	5898	37901					0	0	1991	5824	18537	0	0	1900									
647432	0	10035					3760	225	27040					301	0	67	225	8950	1346	0	0									
647759	0	0					327	0	28948					744	0	0	0	11792	0	0	0									
647955	0	0					0	0	1189					0	0	1188	0	0	1	0	650									
648055	0	0					4198	0	164115					75287	0	1462	0	47496	0	0	7906									
648130	0	0					6918	0	140991					65000	0	0	0	32209	0	0	13914									
648242	0	0					4354	136985	120710					136318	11576	0	41382	52815	0	0	33376									
648251	0	0					412	0	47294					0	0	37331	0	3282	0	0	2419									
648345	0	0					421	2363	1188					4600	0	401	2363	0	536	0	0									
648550	0	0					345	0	3933					0	0	2590	0	1008	0	0	0									
648952	0	0					410	3489	9026					1644	0	9019	3489	0	0	12706	0									
649342	0	0					264	0	36487					0	0	19916	0	14526	0	0	3427									
649351	0	0					125	0	2332					1000	0	2332	0	0	0	0	0									
649632	0	0					0	0	9156					0	0	1608	0	2004	0	0	0									
649650	0	0					2660	0	77278					35563	0	2403	0	23893	0	0	4138									
649874	0	0					520	0	17932					9070	0	8865	0	9067	0	0	0									
650955	0	0					0	0	0					0	0	0	0	0	0	0	0									
651103	0	0					6381	22000	361158					54000	0	40555	0	1906	0	0	0									
651121	0	0					1516	30871	32568					19097	0	7002	30871	0	0	0	74									
651149	0	0					216	0	8193					0	0	4489	0	2304	0	0	608									
651158	0	0					334	0	45795					0	0	17194	0	19744	0	0	0									
651354	0	0					0	2696	11381					0	0	10579	2696	0	0	0	0									
651448	0	0					1555	0	0					1972	0	0	0	0	0	0	0									
651457	0	0					100	1060	5237					953	0	478	1060	0	0	0	0									
651541	0	0					1014	606	5979					15750	0	1031	606	4948	0	0	0									
651756	0	1879					1787	5457	17893					8000	2000	575	0	5984	0	0	0									
651859	0	16465					3443	0	631004					87786	0	493033	0	7493	6	0	220656									
651952	0	0					494	0	21472					443	0	6135	0	13292	0	0	0									
652043	0	0					1232	1130	35807					18007	0	2419	1130	0	0	0	0									
652351	0	0					8851	0	371025					122064	0	0	0	125315	0	0	33846									
652445	0	0					293	0	42714					2000	0	0	0	17567	0	0	773									
652753	0	0					214	0	38940					0	0	25580	0	13360	0	0	2053									
652874	0	29887					2807	62113	46753					55000	0	15064	0	0	0	0	0									
652959	100	0					42	3652	0					0	3401	0	151	0	0	0	0									
653134	0	0					1135	0	26117					726	0	1545	0	10192	0	0	0									
653349	0	7031					1621	0	99538					16733	0	30450	0	475	0	0	0									
653433	0	0					368	3841	22518					0	0	9875	3841	0	0	0	0									
653611	0	0					2072	2531	26567					9242	0	611	300	10344	0	0	0									
653648	0	0					11700	350	348251					133768	0	179882	0	73562	0	0	90210									
653947	0	0					200	0	16799					750	0	6411	0	616	0	0	2179									
654047	0	0					429	1022	14567					210	0	5739	1022	8828	0	0	0									
654252	0	0					1659	967	127520					11191	0	55828	967	26233	0	0	0									
654300	0	0					1933	0	42751					21848	0	18020	0	5844	1366	0	0									
654542	0	0					401	2550	14064					1000	0	13205	2538	859	0	0	0									
655156	0	0					28	4030	2070					0	4030	2070	0	0	0	0	0									
655530	0	0					52	0	2230					0	0	2230	0	0	0	0	0									
655651	0	0					89	50	9780					0	0	8943	50	587	0	0	0									
655660	0	0					218	150261	8175					0	22260	8175	37277	0	0	0	0									
655839	0	0					2794	0	29144					35000	0	2229	0	11527	0	0	1400									
656032	0	0					543	0	68934					0	0	34031	0	16473	0	0	1538									
656153	0	0					77	0	206					0	0	0	0	206	0	0	0									
656247	0	0					31	3613	13391					0	0	13391	674	0	0	0	0									
656359	0	11229					3236	0	40802					23970	0	8652	0	11736	0	0	0									
656470	0	518					1204	0	189507					8017	0	140565	0	48424	0	0	19386									
656649	0	3525					1022	0	91820					0	0	7555	0	19688	0	0	3000									
656658	0	0					241	0	30723					234	0	15279	0	7148	0	0	0									
656733	0	0	0	0	0	1364	80186	0	1592897	0	10247694	0	8902897	197962	0	19434	0	364932	10168	0	305955	0	134840	0	1060770	0	1389	0	0	
656742	0	0					923	0	45068					0	0	9564	0	6530	250	0	0									
657178	0	0					169	22425	8820					0	13995	5991	2564	0	0	0	0									
657365	0	0					41330	845	412344					155220	0	120718	696	21029	3358	0	0									
657459	0	0					5587	0	277565					78000	0	107267	0	52877	0	0	111084									
657758	0	0					572	20	24695					0	0	16493	20	3649	0	0	2134									
657954	0	0					143	3285	11385					1078	699	7605	2569	102	4	0	0									
658540	0	0					408	0	41990					587	0	0	0	30292	0	0	16823									
658559	0	0					6169	0	293659					1175	0	0	0	50	0	0	10708									
658924	0	0					81	9931	9678					0	0	9300	7834	0	0	0	0									
659042	0	0					590	0	21401					1500	0	826	0	4521	0	0	0									
659257	0	199184					31741	0	596953					583820	0	251801	0	4724	0	0	0									
659341	0	0					1471	0	76695					1950	0	17151	0	22183	0	0	0									
659453	0	0					1048	11383	9052					15269	4703	3261	4500	3215	2	0	7429									
659538	0	0					1121	5999	42332					309	0	3343	5999	2495	0	0	0									
659556	0	0					386	3136	14216					5000	0	4071	3136	0	0	0	0									
659622	0	0					2837	0	58598					10292	0	17299	0	952	4337	0	15593									
659640	0	0					0	2761	0					0	1950	0	140	0	0	0	0									
659734	0	0					34	500	87296					285	0	16324	500	70972	0	0	0									
659855	0	0					20176	147553	1786335					7595	0	953421	146850	0	0	0	753284									
660066	0	0					35	0	26981					0	0	10633	0	8211	0	0	0									
660253	0	0					792	0	0					6622	0	0	0	0	0	0	0									
660271	0	0					1051	0	46366					0	0	12413	0	4049	0	0	16151									
660570	0	0					2801	0	31464					29500	0	11912	0	0	673	0	0									
660655	0	2514					14197	0	386811					94438	0	130629	0	134521	0	0	62720									
660927	2103	0					1869	26676	0					28429	15895	0	3820	0	0	0	0									
661157	0	0					0	13275	0					0	12367	0	908	0	0	0	0									
661223	0	1498					860	0	21135					0	0	11139	0	6690	0	0	0									
661308	0	14445	0	0	0	0	40162	6357	217754	0	4574733	0	4304332	769628	0	33508	0	0	21651	0	485145	1331	47495	0	0	1476	100655	3550	0	
661858	0	0					330	0	19181					6734	0	862	0	18311	8	0	0									
662350	0	0					976	1270	3737					5600	0	1455	1270	301	0	0	0									
662369	0	0					8361	0	330322					29650	0	5062	0	70102	15	0	0									
662640	0	0					2419	0	206478					1154	0	112920	0	31624	0	0	40290									
662659	0	0					60	0	28972					0	0	6056	0	5379	0	0	0									
662949	0	4097					559	0	107193					1900	0	47358	0	46432	0	0	4656									
663058	0	0					1844	12543	116714					14988	0	34575	12543	21545	1050	0	2355									
663245	0	0					8685	177581	74261					59586	89343	73664	88238	0	70	0	53520									
663450	0	0					545	182	14977					1000	0	10684	182	2561	15	0	0									
663638	1023	0					0	8496	21244					0	0	18957	6854	0	0	0	0									
663647	0	0					4242	2250	1500					9829	0	0	0	0	0	0	0									
663656	0	512					794	0	4349					11088	0	3076	0	201	0	0	0									
663722	0	0					0	0	10262					0	0	4602	0	2968	3	0	0									
663768	0	0					94	192	49					0	0	0	30	0	0	0	0									
663834	0	113742					0	42461	676796					3000	23916	70684	0	0	0	0	1882									
663955	0	0					1072	0	19350					14058	0	16986	0	796	0	0	9785									
664206	0	66021					7672	37063	346784					32472	0	247125	25241	0	271	0	31695									
664457	0	0					202	48	7150					124	0	4188	0	0	0	0	0									
664653	0	0					547	0	12209					0	0	0	0	0	0	0	0									
664756	100	0					27432	4188563	428553					374433	10896	35	49294	48840	7549	0	60659									
664831	0	0					0	0	37958					0	0	9110	0	12626	0	0	0									
665146	0	0					1518	0	45112					26169	0	3014	0	25157	0	0	0									
665258	0	0					225	0	18780					322	0	3926	0	14854	0	0	0									
665865	0	0					300	94	142380					326	0	0	94	38247	0	0	0									
665931	0	25157	0	0	0	0	83446	31944	25167	0	12431911	143409	10949607	1080986	0	0	30130	0	0	213000	68454	1814	10	0	0	0	0	0	0	
666059	0	0					80	539	1584					0	500	1364	0	220	0	0	0									
666358	0	0					288	155	10263					432	0	9412	155	823	0	0	3997									
666554	0	0					2513	0	192280					13333	0	81430	0	88096	0	0	67049									
666657	0	0					18730	11927	388011					163239	0	21770	0	42138	0	0	29832									
666844	0	0					380	0	26979					7550	0	1010	0	25562	404	0	0									
667029	0	0					641	28	72970					0	0	8999	28	6710	0	0	2381									
667252	0	0					120	0	5157					0	0	1121	0	1943	0	0	0									
667346	0	9559					0	0	32450					0	0	22282	0	609	0	0	0									
667524	0	0					540	0	21644					5000	0	906	0	16866	0	0	0									
667551	0	1028					3	0	20079					0	0	0	0	1826	0	0	0									
667757	0	10000					13635	659	261637					94317	0	14432	321	127608	681	0	35462									
667832	0	2542					212	0	27538					0	0	8040	0	12882	0	0	0									
667850	0	0					410	0	2634					2734	0	2058	0	0	0	0	0									
667869	0	0					3076	0	28669					0	0	3795	0	7386	375	0	0									
668053	0	0					110	56	1587					0	0	1587	56	0	0	0	0									
668147	0	0					377	0	27843					2000	0	0	0	6533	12985	0	1592									
668352	0	0					18	118	0					0	0	0	0	0	0	0	0									
668848	0	0					704	0	41144					451	0	16907	0	15347	0	0	0									
669443	0	0					4498	12187	248752					10753	0	26825	12187	115653	0	0	35807									
669555	0	0					1592	0	66623					20741	0	0	0	46025	0	0	0									
670159	0	0					0	11675	26085					0	0	22913	11675	3172	0	0	0									
670421	0	0					237	0	2567					2000	0	0	0	0	0	0	0									
670430	0	0					1016	94	28944					7750	0	19339	0	8635	0	0	0									
670467	0	1032					2288	0	63017					4284	0	40430	0	282	0	0	0									
670560	0	48648					2996	0	96802					0	0	47725	0	0	429	0	0									
670654	0	0					80	0	1389					500	0	1299	0	90	0	0	0									
670748	0	0					240	0	20973					2000	0	1802	0	2041	0	0	0									
671053	0	0					74	519	12832					0	0	6743	519	200	0	0	0									
671147	0	0					1208	0	56802					5000	0	6258	0	8276	0	0	0									
671334	0	0					6549	13700	111104					108000	0	46210	0	36552	0	0	5250									
671464	0	300					15022	0	289551					188649	0	58607	0	0	5073	0	0									
671558	0	0					965	0	36659					2523	0	0	0	34002	2657	0	0									
671576	0	0					77696	0	1487635					1144242	0	34992	0	0	0	42428	1176800									
671857	0	0					9	1717	5845					0	0	5845	1717	0	0	0	0									
672041	0	0					0	0	0					0	0	0	0	0	0	0	0									
672238	0	0					250	1947	36661					3000	0	6768	1947	14103	0	0	2236									
672247	0	0					509	1000	44699					0	0	5585	0	12516	242	0	0									
672537	0	0					786	0	41110					0	0	34071	0	2631	0	0	2500									
673132	0	0					1547	0	64303					12168	0	46303	0	1079	0	0	9757									
673244	0	0					1176	0	39200					21100	0	2914	0	3406	0	0	1543									
673431	0	2009					1990	989	193130					10064	0	144136	0	0	0	0	10									
673440	0	0					12455	0	1634625					240310	0	7928	0	1492960	0	0	118360									
673851	0	0					214	20631	1651					4000	1211	976	19420	0	0	0	0									
673909	0	0					13396	0	95436					208727	0	91788	0	0	3409	0	0									
673963	0	0					1183	190	195317					0	0	30141	0	77972	409	0	2754									
674344	0	0					455	2866	102					0	101	0	2765	102	0	0	0									
674849	0	0					4898	0	61025					35300	0	0	0	60925	0	0	0									
675042	0	0					94	3771	20790					0	0	13435	3771	7355	0	0	0									
675051	0	0					273	19	44189					4000	0	0	0	0	0	0	294									
675079	0	0					181	5545	19407					0	0	0	5545	0	0	0	0									
675248	0	0					459	0	7858					1525	0	2450	0	4491	643	4000	0									
675332	0	1139169	0	0	0	346754	688562	0	19855118	0	162509568	3624693	139293520	7048734	0	1829852	0	521429	649391	198513	1452911	0	13611069	0	584555	0	1167899	0	5000	
675341	0	0					0	0	15672					0	0	1908	0	9554	0	0	0									
675659	0	0					131	0	17524					0	0	12004	0	5520	0	0	543									
675855	0	0					127	1344	12907					275	0	8172	1344	3771	0	0	0									
675949	0	0					1635	0	37389					8000	0	5226	0	21292	253	0	0									
676049	0	0					164	24479	62468					0	0	20729	24479	0	0	0	0									
676151	0	0					1392	0	75715					23500	0	4992	0	12739	0	0	5531									
