"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
485652																																																																																																																																																																																											21644	0	0	180	116731	689067	0	5523	0	96772	691592	0	0	0	0	68515	0	0	0	24338	0	0	5523	5523	33325	142518	82252	48762	401681	1064	0	0.0955	0.1407	0.1294	0	0	0	62992	5523	1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
486248																																																																																																																																																																																											4528	0	0	0	7153	23088	0	156	0	2556	22205	0	0	0	0	2616	0	0	0	1232	0	0	156	156	599	11385	1555	401	9561	0	0	0.1108	0.1977	0.1859	0	0	0	2460	156	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
486752																																																																																																																																																																																											2394244	0	10710449	12158	99409	86649347	0	3264796	0	15671582	78818255	0	0	0	7463459	15133814	23019193	0	0	11408913	-137803	2400000	1079608	3479608	955750	25937548	12962	10432345	51470972	0	0	0.156058	0.203620	0.156803	0	0	0	11654206	3479608	15406	33311	0	0	0	0	0	0	0	0	0	0	0	0	0	
486837																																																																																																																																																																																											401	0	0	0	5207	96079	0	1017	0	10975	89733	0	0	0	0	11975	0	0	0	0	0	0	1017	1017	2625	8736	10477	6691	75241	0	0	0.1221	0.1456	0.1333	0	0	0	10958	1017	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487142																																																																																																																																																																																											3835	0	0	0	19827	88751	0	540	0	11832	88048	0	0	0	0	11730	0	0	0	2893	0	0	540	540	1138	22925	20443	3531	44058	0	0	0.1278	0.1958	0.1868	0	0	0	11190	540	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487236																																																																																																																																																																																											2312	0	0	0	11601	95819	0	565	0	8141	94477	0	0	0	0	8698	0	0	0	0	0	0	565	565	0	10591	27472	6398	58313	0	0	0.0861	0.1163	0.1088	0	0	0	8133	565	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487357																																																																																																																																																																																											6041	0	0	0	78479	466253	0	4212	0	47999	463990	0	0	0	0	45561	0	0	46	1029	0	0	3586	3586	17000	68063	214972	15439	164405	0	0	0.0915	0.1592	0.1466	0	0	0	41975	3586	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
487843																																																																																																																																																																																											2390	0	0	0	3757	66694	0	257	0	6282	66030	216	0	0	0	6510	0	0	0	0	0	0	257	257	1240	11401	20990	4437	33291	0	0	0.0947	0.1412	0.1356	0	0	0	6253	257	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488055																																																																																																																																																																																											1185	0	0	0	7854	20354	0	196	0	2275	19761	0	0	0	0	2232	0	0	0	0	0	0	154	154	0	8704	1990	425	9574	0	0	0.105157	0.181937	0.169384	0	0	0	2078	154	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488167																																																																																																																																																																																											33636	0	0	0	187436	1445577	0	13267	0	138917	1441055	260	0	0	14368	123827	0	0	4756	7450	0	0	13418	13418	19566	224874	171726	78127	1019070	0	0	0.078265	0.107013	0.095417	0.078252	0.095407	0.106984	110409	13418	-1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488318	21231	0	0	0	0	390471	0	1045	0	86455	400914	0	0	0	0	61961	0	0	0	0	-24439	0	1045	1045	10435	183596	110881	29887	34271	0	0	0.1748	0.4901	0.4818	0	0	0	60916	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126431	348581	0	0	0	0	0	115265	0	0	0	0	0	0	0	0	0	0	0	49978	0	0	0	0	0	2355	10435	10796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110881	4384	0	0	0	0	0	82220	52333	0	0	0	51288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10435	183596	110881	34271	0	36719	55441	34271	126431	0	172800	172800	60916	0	0	0	0	0	0	0	0	0	21231					390471																																																	
488420																																																																																																																																																																																											2953	0	0	0	23965	68994	0	431	0	8366	72510	462	0	0	0	8443	0	0	0	0	0	0	431	431	2175	23694	23387	1419	19598	261	0	0.1105	0.2337	0.2218	0	0	0	8012	431	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488439																																																																																																																																																																																											193095	0	0	657	203562	2938937	0	48811	0	459046	2947779	0	0	0	0	335873	30	0	31323	0	0	0	29097	29097	168995	230023	372005	196282	2064883	442	0	0.109765	0.145521	0.132914	0	0	0	306776	29097	-663	30	0	0	0	0	0	0	0	0	0	0	0	0	0	
488653																																																																																																																																																																																											6428	0	0	411	24884	99799	0	769	0	9523	100134	759	0	0	0	9331	0	0	0	2090	0	0	769	769	3637	29990	11578	4109	54402	0	0	0.0858	0.1385	0.1271	0	0	0	8562	769	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
488756																																																																																																																																																																																											1023	0	0	0	6479	26467	0	251	0	2734	25141	0	0	0	0	3057	0	0	0	1405	0	0	251	251	112	6631	998	1314	19049	0	0	0.1119	0.1417	0.1300	0	0	0	2806	251	-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489016																																																																																																																																																																																											3384	0	0	190	22682	101189	0	722	0	10281	101742	0	0	0	0	10784	0	0	0	0	0	0	722	722	1974	35232	25301	2208	39095	0	0	0.0989	0.1834	0.1711	0	0	0	10062	722	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489155																																																																																																																																																																																											3594	0	0	3067	0	29081	0	104	0	2291	28811	0	0	0	0	2395	0	0	0	1411	0	0	104	104	10	12570	808	753	15797	0	0	0.0795	0.1233	0.1180	0	0	0	2291	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489249																																																																																																																																																																																											1298	0	0	0	6497	31073	0	105	0	3512	30294	0	0	0	0	1930	0	0	0	0	0	0	105	105	2526	5589	8513	340	12488	0	65	0.0635	0.1079	0.1020	0	0	0	1825	105	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489548																																																																																																																																																																																											24616	0	0	0	56649	328929	0	2776	0	33897	322480	0	0	0	0	36008	0	0	0	15240	0	0	2776	2776	6049	83846	70716	20434	170086	0	0	0.1031	0.1491	0.1376	0	0	0	33232	2776	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489623																																																																																																																																																																																											137087	0	0	370191	1444325	6243147	0	70357	0	383462	5971118	0	0	0	0	442247	0	0	6905	0	-3381	32500	50995	91903	78767	2058303	935883	253812	3118344	5855	0	0.059411	0.108922	0.086287	0.000000	0.000000	0.000000	350344	91903	11496	0	25000	0	0	0	0	0	0	0	0	0	0	0	0	
489641																																																																																																																																																																																											3741	0	0	0	22250	103064	0	462	0	13468	99950	0	0	0	0	13642	0	0	0	0	0	0	462	462	50	0	0	5488	103039	0	0	0.1319	0.1324	0.1279	0	0	0	13180	462	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489735																																																																																																																																																																																											3282	0	0	0	9187	153718	0	1073	0	9134	153291	0	0	0	0	10490	0	0	0	0	0	0	1073	1073	2177	18510	26779	13478	107607	0	0	0.0614	0.0841	0.0755	0	0	0	9417	1073	-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
489913	1330562	0	0	68	1942360	102826031	0	5878124	0	23511537	99786048	0	0	0	388771	12900640	4650	0	0	0	0	250000	1460418	1710418	502124	7190764	1085094	9462038	85308171	0	0	0.1282	0.1271	0.1103	0	0	0	11190222	1710418	-179192	49967	0	0	0	20128	0	0	0	0	0	0	0	0	0	0	0	0	51477	0	4417706	101471621	87285541	0	0	0	0	0	74538424	2361505	18574717	18574717	0	0	0	0	0	0	0	0	12500507	0	0	0	0	0	0	25	1330537	0	0	0	68	0	0	-281878	0	0	1052273	1171965	0	0	0	0	0	0	0	0	0	74538424	220206	0	0	32821	135744	24886061	14679674	502099	242250	0	8739878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51477	502124	7190764	1136571	103882888	0	1438153	568286	103882888	105889327	0	5617909	5617909	11190222	0	0	0	0	0	0	0	0	0	1330562					102826031																																																	
490179																																																																																																																																																																																											1857	0	0	64	1048	40706	0	52	0	6579	41165	0	0	0	0	6628	0	0	0	0	0	0	52	52	1728	2904	33453	850	2652	0	0	0.159747	0.332064	0.329459	0	0	0	6576	52	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490348																																																																																																																																																																																											3705	0	0	0	21488	96839	0	1015	0	7545	95910	0	0	0	0	7978	0	0	0	0	0	0	771	771	927	20047	37799	3412	38743	0	0	0.0751	0.1272	0.1150	0	0	0	7207	771	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490450																																																																																																																																																																																											114464	0	0	316363	126369	974294	0	6986	0	112260	962872	0	0	0	0	115154	0	0	2504	6494	0	0	4919	4919	469815	103560	74656	23883	330181	0	0	0.114486	0.294208	0.281640	0	0	0	110235	4919	2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490535																																																																																																																																																																																											12947	0	0	20524	44995	195883	0	2027	0	22192	191280	0	0	0	0	22296	22592	0	0	0	0	0	1541	1541	15639	62534	17689	5131	100611	3014	0	0.1086	0.1815	0.1690	0	0	0	20755	1541	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490544																																																																																																																																																																																											895	0	0	0	3374	16324	0	186	0	2111	16261	0	0	0	0	2236	0	0	0	359	0	0	150	150	12	4229	2692	1103	9552	0	0	0.1283	0.1868	0.1742	0	0	0	2086	150	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490843																																																																																																																																																																																											3943	0	0	204	45663	102659	0	960	0	13349	102761	0	0	0	0	13638	0	0	0	2538	0	0	820	820	511	43674	12384	2206	46541	0	0	0.124736	0.208382	0.195853	0	0	0	12818	820	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490937																																																																																																																																																																																											6526	0	0	0	9884	121581	0	1930	139	12387	119628	0	0	0	0	13477	0	0	515	2530	0	0	1100	1100	4032	14263	43656	3847	61550	0	0	0.103462	0.154878	0.142237	0.000000	0.000000	0.000000	12377	1100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
490955																																																																																																																																																																																											294	0	0	2979	0	7793	0	45	0	567	7737	0	0	0	0	612	0	0	0	0	0	0	45	45	28	3404	1436	248	2970	0	0	0.0733	0.1401	0.1298	0	0	0	567	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491224																																																																																																																																																																																											609062	0	0	1753	2869328	13862840	0	120234	0	1285924	13830396	452	0	0	0	1513045	0	0	9867	393005	0	125000	125095	250095	2358189	1294290	1453323	811109	8756348	56916	0	0.0917	0.1512	0.1262	0.0916	0.1259	0.1507	1262950	250095	-41429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491251																																																																																																																																																																																											1809	0	0	0	10167	83804	0	1080	0	8533	84815	74	0	0	0	7813	0	0	0	3089	0	0	763	763	834	9774	29005	4245	43788	0	0	0.0844	0.1287	0.1161	0.0000	0.0000	0.0000	7050	763	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491402																																																																																																																																																																																											14902	0	0	0	41062	355338	0	1375	0	34719	342467	0	0	0	0	36112	0	0	0	0	0	0	1375	1375	6551	47565	157567	23756	146376	0	0	0.101432	0.153311	0.147474	0	0	0	34737	1375	-534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491653																																																																																																																																																																																											2554	0	0	0	2315	20754	0	90	0	2022	21043	0	0	0	0	2109	0	0	0	0	0	0	90	90	0	3319	7440	630	10081	0	0	0.0959	0.1458	0.1396	0	0	0	2019	90	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491774																																																																																																																																																																																											28612	0	0	0	122093	876435	0	8679	0	80249	834684	4634	0	0	0	56010	0	0	0	80179	0	0	8679	8679	4236	152140	173146	43424	523283	2298	0	0.0590	0.0786	0.0664	0	0	0	47331	8679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491822																																																																																																																																																																																											5117	0	0	1145	60345	166611	0	1422	0	20488	165185	0	0	0	0	21383	0	0	0	0	0	0	1044	1044	4293	70465	47575	7712	45470	0	0	0.1231	0.2573	0.2447	0	0	0	20339	1044	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
491934																																																																																																																																																																																											29574	0	0	60	207645	1250186	0	17016	0	105506	1232726	0	0	0	0	114545	0	0	0	23343	0	0	12023	12023	74234	180454	195959	60155	813377	0	0	0.0833	0.1197	0.1071	0	0	0	102522	12023	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
492650																																																																																																																																																																																											2758	0	0	0	47012	169278	0	2350	0	9935	164523	0	0	0	0	15334	0	0	0	0	0	0	1730	1730	1002	31168	28468	7290	113350	0	0	0.0827	0.1113	0.0988	0	0	0	13604	1730	-3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
492810																																																																																																																																																																																											1312	0	0	0	13243	64577	0	415	0	5854	64852	0	0	0	0	7202	0	0	0	0	0	0	415	415	507	9043	27064	3304	27923	0	0	0.104654	0.166386	0.156798	0	0	0	6787	415	-933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493013																																																																																																																																																																																											7216	0	0	0	21901	179469	0	891	0	14209	180208	0	0	0	0	15123	0	0	0	0	0	0	891	891	6953	21301	44382	9948	107217	0	0	0.0790	0.1100	0.1035	0	0	0	14232	891	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493077																																																																																																																																																																																											3411	0	0	0	658	47211	0	295	0	7301	47701	0	0	0	0	7595	0	0	0	2779	0	0	295	295	375	4478	29574	1554	13076	0	0	0.153037	0.251915	0.242131	0	0	0	7300	295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493143																																																																																																																																																																																											2869	0	0	0	6646	28557	0	332	0	2814	27977	0	0	0	0	2860	0	0	25	1290	0	0	264	264	137	8838	1940	1263	17753	0	0	0.0928	0.1357	0.1231	0	0	0	2596	264	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493152																																																																																																																																																																																											9744	0	0	2710	14990	105245	0	1068	0	11013	105657	0	0	0	0	11557	0	0	0	0	0	0	1027	1027	488	25530	6063	4878	73688	0	0	0.1000	0.1408	0.1283	0	0	0	10530	1027	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493741																																																																																																																																																																																											7387	0	0	2862	71387	262997	0	1849	0	25291	243492	0	0	0	0	22725	0	0	0	11955	0	0	1849	1849	5595	71989	34721	14711	151436	0	0	0.0869	0.1199	0.1101	0	0	0	20876	1849	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
493844																																																																																																																																																																																											4917	0	0	0	12768	285753	0	2734	0	23978	281327	0	0	0	0	26772	0	0	308	0	0	0	2744	2744	1931	13437	84718	9113	188476	0	0	0.0854	0.1142	0.1025	0	0	0	24028	2744	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494168																																																																																																																																																																																											1955	0	0	37494	0	52522	0	301	0	5341	53051	10	0	0	0	5576	0	0	0	0	0	0	235	235	1178	40361	1102	981	10182	0	0	0.100677	0.297529	0.284990	0	0	0	5341	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494261																																																																																																																																																																																											159704	0	0	0	121474	4490363	0	63519	0	494858	4499528	208	0	0	0	521406	0	0	13617	422378	0	0	55089	55089	106217	256765	154195	198016	4007113	0	0	0.104265	0.118679	0.106140	0	0	0	466317	55089	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
494654																																																																																																																																																																																											1620	0	0	0	8914	24297	0	307	0	2797	24150	0	0	0	0	2903	0	0	0	334	0	0	160	160	1132	11563	772	1667	11082	0	0	0.113582	0.210286	0.198696	0	0	0	2743	160	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495044																																																																																																																																																																																											8254	0	0	3240	7502	77022	0	573	0	15962	76394	0	0	0	0	16448	0	0	290	0	0	0	573	573	2213	11774	15153	1581	48324	0	0	0.2078	0.2816	0.2718	0	0	0	15875	573	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495277																																																																																																																																																																																											12227	0	0	0	56635	219716	0	1555	0	25545	218154	0	0	0	0	26405	0	0	35	11439	0	0	1600	1600	5302	66300	9163	6688	139385	0	0	0.113704	0.162029	0.152211	0	0	0	24805	1600	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495352																																																																																																																																																																																											7187	0	0	200	34956	511518	0	7366	0	111382	512140	383	0	0	0	48432	604	0	0	12902	0	0	4903	4903	5628	66272	31244	22530	347396	2556	0	0.097924	0.124249	0.111671	0	0	0	43529	4903	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495419																																																																																																																																																																																											24024	0	0	0	131160	573031	0	3541	0	62383	566496	0	0	0	0	45855	0	0	1463	18634	0	0	3541	3541	21097	93282	151016	37446	291786	0	1380	0.0772	0.1157	0.1067	0	0	0	42314	3541	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495558																																																																																																																																																																																											2178	0	0	25335	406	64112	0	667	0	8002	64870	0	0	0	0	8495	0	0	0	0	0	0	497	497	469	26666	6370	3131	31267	424	0	0.123293	0.214520	0.201970	0	0	0	7998	497	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495857																																																																																																																																																																																											3889	0	0	0	15805	28834	0	100	0	3613	28674	0	0	0	0	2878	0	0	0	0	0	0	100	100	534	19503	538	480	7403	0	0	0.0995	0.2487	0.2400	0	0	0	2778	100	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496434																																																																																																																																																																																											861	0	0	125	21766	35429	0	168	0	4581	35727	0	0	0	0	4735	0	0	0	0	0	0	168	168	1108	18219	5530	1887	10719	0	0	0.1278	0.2764	0.2666	0	0	0	4567	168	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496845																																																																																																																																																																																											5163	0	0	0	64319	266914	0	2496	0	21316	264031	478	0	0	0	22971	0	0	0	0	0	0	2425	2425	11320	59635	44611	7480	152761	0	0	0.0778	0.1179	0.1054	0	0	0	20546	2425	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																																																																																																																																																											1296	0	0	0	2189	20632	0	253	0	2617	19967	0	0	0	0	2816	0	0	0	0	0	0	197	197	388	5867	113	1544	14540	0	0	0.1312	0.1792	0.1667	0	0	0	2619	197	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497039																																																																																																																																																																																											22031	0	0	20271	78966	714604	0	5511	0	82376	695668	12	0	0	0	69585	0	0	5238	6794	0	0	5511	5511	23400	71006	205076	57577	402047	1555	0	0.094530	0.131031	0.120654	0	0	0	64074	5511	422	3809	6806	60256	0	0	0	0	0	0	0	0	0	0	0	
497404	5451595	0	0	28804	19862746	101632075	11	641977	0	17800400	103982592	47011	0	479131	110108	7262448	2475134	371785	507421	6484074	197250	430836	674069	1104916	8498782	22321694	8055029	5247014	50676715	11263	0	0.0681	0.1077	0.0913	0.0680	0.0912	0.1074	6157532	1104916	-1629526	1141520	7599948	10636984	1029553	228620	0	0	0	0	0	0	0	0	0	0	0	0	1411417	0	0	67418338	90415969	0	20845	16105	22360	0	51185301	864	10800	10800	4198321	4198321	9670	168327	0	4020324	0	491479	13564829	1377	-417	0	0	0	417	3600623	1850972	0	0	0	0	28804	0	-2619442	151164	19773447	440113	2117464	0	0	0	11263	0	0	46533	372960	7453571	43312237	0	0	3121	106987	0	21445553	15341274	521780	321194	14291	12079855	253711	7668	441	0	245602	9402	50	19	0	9333	0	0	0	0	479131	479131	0	0	0	0	0	0	0	0	1259	1259	0	0	1259	0	285554	285554	0	285554	0	0	3242037	0	710	12693	3228634	0	228726	1182691	8995301	23005471	9251672	58191408	0	4601094	4625836	58191408	67418338	4178682	0	4178682	6159326	10422	0	68017	143406	74131	0	0	0	0	5451595					101632075									110108																																								
497655																																																																																																																																																																																											2413	0	0	75423	235	100458	8	520	0	9290	105415	0	0	0	0	9667	0	0	0	500	0	0	379	387	16396	59011	14620	4572	10942	0	0	0.0880	0.3207	0.3078	0	0	0	9280	387	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497851																																																																																																																																																																																											6182	0	0	0	37421	135377	0	1267	0	16617	137436	0	0	0	0	17670	0	0	0	6126	0	0	1242	1242	2551	24654	36937	10073	72186	418	0	0.1195	0.1778	0.1653	0	0	0	16428	1242	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497954																																																																																																																																																																																											2707	0	0	0	3320	66107	0	1914	0	5204	64425	0	0	0	0	3726	0	0	0	988	0	0	649	649	6396	3652	12215	7082	43629	0	2123	0.049389	0.073594	0.060775	0	0	0	3077	649	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497972																																																																																																																																																																																											6142	0	0	144393	249641	644241	0	2853	0	28452	674500	781	0	0	0	43840	0	0	0	0	0	0	2853	2853	103684	251797	97292	24406	213314	0	0	0.060766	0.140275	0.131146	0	0	0	40987	2853	-12847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498148																																																																																																																																																																																											20995	0	0	0	57257	566447	0	4589	0	41932	563356	0	0	0	0	46309	0	0	0	4250	0	0	4589	4589	5245	87897	132329	26750	345393	309	0	0.074092	0.106795	0.096212	0.000000	0.000000	0.000000	41720	4589	-64	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
498317																																																																																																																																																																																											17233	0	0	16986	75340	770838	0	7484	0	71133	760171	0	0	0	0	76642	0	0	0	64416	0	0	7484	7484	8661	110527	245401	38405	411401	0	0	0.091131	0.127325	0.114892	0	0	0	69158	7484	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498362																																																																																																																																																																																											13615	0	0	131	59850	396035	0	3263	0	39740	385986	0	0	0	0	37780	5528	0	3730	0	0	0	3273	3273	12231	70783	56500	29931	254348	1046	0	0.090534	0.124206	0.113446	0	0	0	34507	3273	397	47	0	0	0	0	0	0	0	0	0	0	0	0	0	
498456																																																																																																																																																																																											6010	0	0	456	5156	30377	0	151	0	2808	29306	0	0	0	0	2293	0	0	0	85	0	0	151	151	560	11874	2343	2070	15049	0	0	0.0746	0.1223	0.1142	0	0	0	2142	151	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498531																																																																																																																																																																																											4091	0	0	21892	29494	418020	0	5102	0	30807	418683	0	0	0	0	36419	0	0	0	9352	0	0	3939	3939	1041	24078	190660	25198	209996	0	0	0.0776	0.1160	0.1034	0	0	0	32480	3939	-1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498625																																																																																																																																																																																											6189	0	0	597	4337	98617	0	1019	0	9163	98949	0	0	0	0	9990	0	0	550	0	0	0	845	845	3146	10284	41878	5731	44298	0	0	0.092421	0.148231	0.135693	0	0	0	9145	845	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498746																																																																																																																																																																																											3633	0	0	0	58739	137204	0	1028	0	19615	136061	0	0	0	0	20517	0	0	0	0	0	0	1004	1004	1975	51911	28944	6312	55318	0	0	0.1439	0.2556	0.2431	0	0	0	19513	1004	-354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498942																																																																																																																																																																																											1769	0	0	0	25648	67874	0	480	0	10287	69298	67	0	0	0	11234	0	0	0	1895	0	0	480	480	1120	25850	8801	941	33050	0	0	0.1552	0.2578	0.2468	0	0	0	10754	480	-467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499154																																																																																																																																																																																											2959	0	0	243	4308	39922	0	397	0	4543	40090	0	0	0	0	4979	0	0	0	426	0	0	397	397	2660	675	2389	7078	34657	0	0	0.1143	0.1375	0.1266	0	0	0	4582	397	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499239																																																																																																																																																																																											30752	0	0	0	22462	285015	0	3633	0	14974	323951	0	0	0	0	17371	0	0	0	1102	0	0	2556	2556	22071	37866	64450	35371	164102	1979	0	0.0457	0.0854	0.0728	0	0	0	14815	2556	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499453																																																																																																																																																																																											13546	0	0	6967	13430	246827	0	1959	0	30284	244913	372	0	0	0	20619	0	0	0	8167	0	0	1959	1959	3706	39337	40366	7643	153759	0	0	0.0799	0.1109	0.1003	0	0	0	18660	1959	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499501																																																																																																																																																																																											8221	0	0	0	70784	312386	0	1310	0	28173	310325	0	0	0	0	30745	0	0	638	0	0	0	1310	1310	6279	55786	155238	12293	96044	0	0	0.094853	0.161041	0.154179	0	0	0	29435	1310	-1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
