"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC866	RCONC867	RCONC868	
642370																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	1200	3	0	0	0	0	0	0	0	842	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	178	0	0	81	0	0	0	0	0	0	0	0	83	6	23	0	0	0	0	0	0	5896	0	0	0	0	0	0	0	0	
642437																																																															0	0	0												20	0	0	0	0	0		0	0	0	0	0	0	0	0	0	105	0	3	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	11	0	0	230	4	0	0	0	0	0	0	0	666	18	22	0	0	0	0	0	0	
642549																																																															0	0	0	0	0	0	0	0	0	0	0	0	5	0	68	0	88	0	0	0	0	0	0	0	0	0	213	0	0	0	5350	0	2269	0	0	0	0	0	0	0	0	0	0	0	37	0	0	16	0	0	0	0	190	0	0	143	0	0	0	37	4	0	283	0	127	0	0	0	0	36	7	529	0	39	0	0	0	0	0	0	
642839																																																															0	0	0												51	0	37	0	0	0		233	0	15	145	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	120	0	43	0	0	0	0	150	20	331	0	82	0	0	0	0	0	0	
642857																																																															0	0	0	0	0	0	0	0	0	0	0	0	62	0	20	0	0	0	0	0	0	150	0	0	374	55	0	0	0	0	273	12	118	0	0	0	0	0	0	0	0	0	0	0	0	0	29	63	0	0	87	16	0	78	16	0	0	0	0	0	0	0	297	19	13	0	0	0	0	9	0	90	16	0	0	0	0	0	0	0	
642866																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643274																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	87	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	26	0	0	0	0	0	0	0	0	
643340																																																															0	0	0									833	107	206	33	0	258	0	0	0		0	0	226	396	0	282	0	0	0	1451	0	1022	0	0	0						0	0	0	0	0	0	107	206	833	195	166	535	171	150	481	0	0	0	0	0	0	174	0	11	0	0	0	0	163	0	362	0	37	0	0	0	0	0	0	
643368																																																															0	0	0												4	0	0	0	0	0		61	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
643452																																																															0	0	0									91	0	0	155	1	65	0	0	0		627	0	0	0	0	0	0	0	0	48	0	300	0	0	0						0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	298	16	6	0	0	0	0	0	0	139	19	0	0	0	0	0	0	0	
643546																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	250	114	231	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	48	14	0	0	0	0	0	0	0	382	0	248	0	0	0	0	0	0	
643658																																																															0	0	0												4	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	982	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	28	347	0	0	0	0	0	15	0	0	10	0	0	0	0	0	0	
644057																																																															0	0	0									0	0	0	110	0	589	0	0	0		0	0	0	200	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	136	108	3	106	0	0	106	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	56	0	96	0	0	0	0	0	0	0	0	
644132																																																															0	0	0												179	0	2	11	0	0		0	0	0	0	0	0	0	0	0	389	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	79	0	0	0	0	40	0	892	0	0	0	0	0	0	0	0	
644141																																																															0	0	0												129	7	0	0	0	0		0	0	0	0	0	0	0	0	0	782	0	0	0	0	0						0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	18	0	0	0	0	0	0	0	357	272	0	0	0	0	0	0	0	
644178																																																															0	0	0	0	0	0	0	0	0	0	0	3302	8432	0	460	0	1289	0	0	0	0	1216	0	0	630	0	389	101	0	0	789	0	693	0	0	0	0	0	0	0	0	0	0	0	166	0	14	8432	0	3302	0	0	0	0	0	0	0	0	0	40	0	12	59	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	
644440																																																															0	0	0									0	0	0	224	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	
644459																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
644600																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	146	0	0	132	0	0	0	7872	0	0	0	0	0	0	47	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	55	0	11	0	1	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	
644646																																																															0	0	0									0	265	0	24	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	19	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
644776																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	
644842																																																															0	0	0	0	0	0	0	0	0	0	0	214	25	0	246	0	43	0	0	0	0	0	0	16	5	0	0	0	0	0	325	0	274	0	0	130	0	0	0	0	0	0	0	0	0	0	0	25	0	214	0	0	0	0	0	0	0	0	0	1	0	0	92	0	15	0	0	0	0	71	0	145	0	0	0	0	0	0	0	0	
644936																																																															0	0	0									4	0	0	2	0	58	0	0	0		200	0	0	0	0	97	0	0	0	82	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	99	1	35	0	0	0	0	43	0	328	0	0	0	0	0	0	0	0	
644963																																																															0	0	0									248	3	0	57	0	139	0	0	0		0	0	0	0	0	87	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	248	0	0	0	0	0	0	0	0	0	0	0	0	35	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
645054																																																															0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	3	39	0	0	0	0	157	0	145	47	0	66	0	0	0	739	0	486	0	0	0	0	0	0	0	0	0	0	0	42	0	0	7	0	0	0	0	0	0	0	0	0	0	0	23	14	0	166	2	8	0	0	0	0	98	0	650	0	59	0	0	0	0	0	0	
645157																																																															0	0	0									0	0	0	281	4	22	0	0	0		0	0	0	199	0	0	0	0	0	92	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	3	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	
645317																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	803	0	0	0	0	0	0	0	0	0	0	0	0	288	156	0	5410	0	0	0	0	0	0	0	0	0	0	0	60	0	31	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	391	0	0	0	0	0	0	1019	0	251	0	0	0	0	0	0	0	0	
645465																																																															0	0	0									0	0	0	102	304	134	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	116	0	0	86	0	0	0	0	0	0	151	60	0	0	0	0	0	0	0	213	4	0	0	0	0	0	0	0	
645540																																																															0	0	0									0	0	0	208	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	9	0	0	0	0	0	0	0	476	65	0	0	0	0	0	0	0	
645625																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	3071	511	3833	0	0	0	0	22	883	228	27	93	0	495	438	9	3154	3977	3946	0	0	0	0	0	0	0	0	0	0	0	1343	480	17	0	0	174	348	61	583	281	49	441	0	0	0	0	0	0	5765	562	0	0	0	0	639	1558	155	7502	3065	68	18	894	172	0	0	0	
645661																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646042																																																															0	0	0									0	0	0	49	0	215	0	0	0		71	0	0	0	0	0	0	0	0	0	0	9	0	0	0						0	0	0	0	0	0	196	71	0	0	51	0	0	49	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	154	21	0	0	0	0	0	0	0	
646145																																																															0	0	0												10	0	5	0	0	0		0	0	0	268	0	129	0	0	0	5	0	150	0	0	0						0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	251	0	41	0	0	0	0	310	0	1003	0	0	0	0	0	0	0	0	
646444																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5188	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	
646453																																																															0	0	0												0	0	0	0	0	0		29	0	73	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	15	0	0	0	0	0	50	0	0	161	0	0	0	0	0	0	
646471																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	
646556																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	22	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	
646743																																																															0	0	0									0	11	0	0	26	24	40	0	0		0	0	0	178	0	0	303	0	0	185	0	0	0	0	0						0	0	0	98	0	0	11	0	0	185	0	0	139	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	167	21	0	0	0	0	0	0	0	0	0	
646837																																																															0	0	0												0	0	2670	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	2670	0	0	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	108	0	0	0	0	0	0	0	0	
646958																																																															0	0	0												39	0	13	0	0	0		0	0	0	0	0	0	0	0	0	56	0	0	0	0	0						0	0	0	0	0	0	0	0	0	39	0	0	33	0	0	0	0	0	0	0	0	58	0	11	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	
647218																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	20	0	0	0	0	221	0	43	0	0	0	0	0	0	476	0	2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	33	6	0	62	0	49	0	0	0	0	2610	2	839	0	0	0	0	0	0	0	0	
647245																																																															0	0	0									0	0	134	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	16	0	0	0						0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	
647414																																																															0	0	0												59	0	48	0	0	0		0	0	0	0	0	0	0	0	0	16	0	154	0	0	0						0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	
647432																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	105	0	0	0	0	0	0	137	0	43	0	0	0	0	0	0	
647759																																																															0	0	0									2	22	0	391	0	14	0	0	0		0	0	0	14	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	77	0	15	0	0	0	0	129	0	54	0	0	0	0	0	0	0	0	
647919																																																															0	0	0									0	0	0	0	0	134	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	93	10	0	0	0	0	0	0	0	
647955																																																															0	0	0												8	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	20	0	0	0	0	194	0	194	0	0	0	0	0	0	0	0	
648055																																																															0	0	0												508	5	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	99	0	0	0	0	0	136	5	0	68	4	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	110	64	36	0	0	0	0	0	
648130																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	111	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	12	0	0	0	0	0	64	40	173	0	50	0	0	0	0	0	0	
648242																																																															0	0	0	0	0	0	0	0	0	0	0	38	0	0	22	0	454	0	0	0	0	0	0	0	0	0	481	0	0	0	55	126	332	0	0	0	0	0	0	0	0	0	0	0	252	0	58	0	0	38	0	0	0	0	0	0	0	0	0	4	0	0	325	9	140	0	0	0	0	677	93	1059	75	0	0	0	0	0	0	0	
648251																																																															0	0	0									53	13	0	338	14	771	0	0	0		19	0	1	49	226	485	0	73	0	116	10	67	0	0	0						0	0	0	0	0	0	53	15	53	60	0	315	60	0	274	0	0	0	0	0	0	591	158	308	0	0	0	0	580	85	1459	214	51	25	0	0	0	0	0	
648345																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	14	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	23	28	0	0	0	0	153	0	990	307	0	0	0	0	0	0	0	
648550																																																															0	0	0									15	5	10	16	3	322	0	0	0		0	0	0	34	0	0	0	0	0	0	0	77	0	0	0						0	0	0	0	0	0	5	10	15	0	0	48	0	0	48	0	0	0	0	0	0	166	20	0	0	0	0	0	1	0	81	9	0	0	0	0	0	0	0	
648952																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	1	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	
649342																																																															0	0	0									1679	68	1535	121	0	86	0	0	0		0	0	0	167	0	0	0	0	0	0	0	93	0	0	0						0	0	0	0	0	0	68	1535	1679	0	0	0	0	0	0	0	0	0	3	8	0	135	0	0	0	0	0	0	454	0	172	385	16	0	0	0	0	0	0	
649351																																																															0	0	0									0	0	0	0	23	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	60	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	146	0	0	0	0	0	0	0	
649548																																																															0	0	0												1018	0	859	0	0	0		427	0	0	0	0	0	0	0	0	0	0	81	0	0	0						0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	119	96	503	0	0	0	0	0	0	0	0	
649632																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	
649650																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	97	0	0	0	0	0	103	0	108	0	0	0						0	0	0	10	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	14	0	0	0	0	114	0	38	0	14	0	0	0	0	0	0	
649874																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
650647																																																															0	0	0									0	0	0	59	0	470	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	18	0	0	0	0	95	0	0	23	0	0	0	0	0	0	0	
650674																																																															57	0	730	0	0	0	0	0	0	0	0	0	0	0	5	0	142	0	0	142	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
650955																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	148	0	0	0	0	0	0	0	12	0	9	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	
651037																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	15	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	57	7	7	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	
651103																																																															682	132	1177	0	0	0	0	0	0	0	0	0	0	0	947	0	301	0	0	0	0	0	0	120	0	0	0	0	0	0	0	79	1471	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0	0	1734	60	40	0	0	0	0	0	0	
651121																																																															0	0	0												69	25	18	0	0	0		429	49	334	0	0	22	0	0	0	92	139	0	0	0	0						0	0	0	0	0	75	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	77	108	0	0	0	0	327	6	246	144	18	0	0	0	0	0	0	
651149																																																															0	0	0									0	0	0	116	13	77	0	0	0		0	0	0	90	0	0	54	0	0	0	0	14	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	60	57	0	0	0	0	0	0	0	131	109	0	0	0	0	0	0	0	
651158																																																															0	0	0									23	23	0	11	14	0	0	0	0		0	0	0	0	0	0	0	0	0	0	8	0	0	0	0						0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	0	0	0	0	0	92	1	7	0	0	0	0	2	0	32	0	0	0	0	0	0	0	0	
651354																																																															0	0	0									0	0	0	143	143	0	0	0	0		24	0	0	0	0	0	0	0	0	0	42	0	0	0	0						0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	76	19	0	0	0	0	0	0	20	134	0	3	0	0	0	0	0	
651448																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
651457																																																															0	0	0									0	18	0	0	0	191	0	0	0		0	0	0	15	0	0	0	0	0	0	0	79	0	0	0						0	0	0	0	0	0	19	42	0	15	0	184	13	0	128	0	0	0	2	1	0	42	6	37	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	
651541																																																															0	0	0									71	0	0	20	0	14	0	0	0		150	0	0	0	0	0	0	0	0	25	363	0	0	0	0						0	0	0	87	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	143	0	157	48	0	0	0	0	0	0	0	
651756																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	298	0	0	51						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	85	22	0	0	0	0	0	0	18	64	0	0	0	0	0	0	0	
651859																																																															0	0	0	0	0	0	0	0	0	0	0	437	1044	1529	754	5	1280	0	0	0	0	389	0	0	945	756	2076	0	0	63	757	323	2869	0	0	0	0	0	0	0	0	0	0	0	91	0	0	1485	1529	437	248	134	208	186	100	187	0	0	0	0	0	0	219	0	153	0	0	0	0	222	36	456	106	232	0	0	0	0	0	0	
651952																																																															0	0	0									183	94	0	39	0	213	0	0	213		0	0	0	0	0	0	0	0	0	159	0	60	0	0	0						0	0	0	0	0	0	98	0	183	0	0	213	0	0	170	0	0	0	0	0	0	87	0	3	0	0	0	0	174	0	11	0	0	0	0	0	0	0	0	
652043																																																															0	0	0									0	420	45	0	4	69	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	400						0	0	0	0	0	0	420	45	0	0	0	0	0	0	0	0	0	0	0	0	0	92	77	32	0	0	0	0	57	0	0	0	0	6	0	0	0	0	0	
652351																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	801	806	0	0	0	0	768	874	515	67	0	0	0	0	0	3414	479	664	0	0	0	0	0	0	0	0	0	0	0	285	0	92	50	0	0	517	0	1065	361	0	750	0	0	0	6	1	0	296	67	0	0	0	0	0	1055	597	1860	628	215	145	0	0	0	0	0	
652445																																																															0	0	0									0	0	0	154	7	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	131	16	0	0	0	0	0	89	11	365	124	32	0	0	0	0	0	0	
652753																																																															0	0	0												50	0	6	0	0	0		205	0	0	0	0	15	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0	0	5	0	18	0	0	0	0	0	11	320	0	0	0	0	0	0	0	0	
652874																																																															0	0	0												632	0	534	0	0	0		180	0	0	0	0	0	840	0	0	176	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	534	0	0	401	0	0	0	0	0	0	24	0	0	0	0	0	0	240	0	743	0	0	0	0	0	0	0	0	
652959																																																															0	0	0									0	5	3	1	37	0	0	0	0		0	0	0	5	0	0	0	0	0	0	27	0	0	0	0						0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	90	51	0	0	0	0	0	4	0	70	37	0	0	0	0	0	0	0	
653134																																																															0	0	0												309	0	75	0	0	0		19	8	13	0	0	44	0	0	0	404	0	1135	0	0	0						0	0	0	0	0	0	15	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	284	24	203	0	0	0	0	854	16	860	467	0	0	0	0	0	0	0	
653349																																																															0	0	0												72	0	0	0	0	0		11	0	1	48	0	0	127	0	0	82	0	401	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	1	21	0	0	0	0	791	5	291	0	9	7	0	0	0	0	0	
653433																																																															0	0	0									45	84	0	44	0	104	0	0	0		0	0	0	0	73	132	0	0	0	57	0	0	0	0	0						0	0	0	21	0	0	84	0	45	0	0	0	0	0	0	0	0	0	0	0	0	182	29	15	0	0	0	0	151	0	339	99	0	44	0	0	0	0	0	
653611																																																															0	0	0												40	0	45	0	0	0		0	0	0	0	0	0	0	0	0	32	0	0	0	0	0						0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	30	0	0	0	0	0	235	38	606	150	57	0	0	0	0	0	0	
653648																																																															0	0	0	0	0	0	0	0	0	0	0	360	446	0	2078	0	317	0	0	0	0	751	0	0	1031	0	136	0	0	0	4628	1533	201	0	0	0	0	0	0	0	0	0	0	0	25	29	0	450	160	360	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	0	0	60	65	209	41	130	0	0	0	0	0	0	
653947																																																															0	0	0									0	0	0	263	435	0	0	0	0		0	0	0	0	29	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	22	14	0	0	0	0	0	0	0	264	46	0	0	0	0	0	0	0	
654047																																																															0	0	0												243	0	120	0	0	0		0	0	0	0	0	35	0	0	0	81	18	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	29	0	0	0	0	0	205	0	285	150	0	0	0	0	0	0	0	
654252																																																															0	0	0									868	1874	33	317	184	428	0	0	0		26	184	0	174	497	0	0	0	0	109	0	0	0	0	0						0	0	0	0	0	0	1874	33	868	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	432	32	64	49	0	0	0	0	0	0	0	
654300																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
