"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
172747																																																																																																																																																																																			5125	0	0	0	32926	137467	0	1432	0	11507	139274	0	0	0	0	11620	0	0	57	0	0	0	1250	1250	5896	34110	10633	2756	86849	0	608	0.0748	0.1164	0.1039	0.0000	0.0000	0.0000	10370	1250	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	99821	138666	
172804																																																																																																																																																																																			21685	0	0	0	84965	291530	0	3239	0	23109	292320	0	0	0	0	21229	0	0	0	0	0	0	2252	2252	20336	85130	44176	9436	140092	0	0	0.0655	0.1185	0.1059	0.0000	0.0000	0.0000	18977	2252	1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	179139	289935	
172840																																																																																																																																																																																			4219	0	0	90	40597	110153	0	771	0	8780	103846	0	0	0	0	8471	0	0	0	0	0	0	740	740	27918	16256	19529	3916	46172	0	0	0.0744	0.1430	0.1305	0.0000	0.0000	0.0000	7731	740	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	59239	103846	
172859																																																																																																																																																																																			1560	0	0	7822	0	38578	0	266	0	3335	38788	0	0	0	0	3580	0	0	0	508	0	0	266	266	3282	6962	2153	1282	26426	0	21	0.0855	0.1228	0.1137	0.0000	0.0000	0.0000	3314	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29149	38767	
173306																																																																																																																																																																																			5723	0	0	2180	28312	177176	0	1456	0	14109	169866	0	0	0	0	14855	0	0	40	8400	0	0	1306	1306	2313	46248	76613	4512	52609	411	0	0.0798	0.1423	0.1298	0.0000	0.0000	0.0000	13549	1306	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	104356	169866	
173333	16500000	0	422000	0	47652000	217537000	1000	3525000	0	17541000	211726000		0	0	5334000	23360000	312945000	63351000	3437000	48381000	-350000	4241000	2230000	6472000	17314000	79538000	9454000	8210000	107453000	3633000	0	0.0800	0.1345	0.0972	0.0000	0.0000	0.0000	16888000	6472000	450000	4596000	325122000	168058000	9877000	1699000	0	0	0	0	0	0	2653000	790000	154000	2816000	738000	2000	8358000	0	1295000	173725000	211067000	0	0	0	0	13000	117893000	674000	5011000	5011000	18577000	18577000	0	6216000	0	12361000	0	106000	659000	0	0	0	0	0	0	2352000	14148000	0	0	0	0	0	0	739000	13007000	12671000	1324000	19911000	0	0	0	0	3633000	0	763000	33361000	8083000	75686000	5334000	0	0	0	0	10549000	1230000	353000	709000	47000	3778000	1718500	0	690000	0	1028500	109000	0	12000	0	97000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753900	753900	0	429000	0	324900	24190500	50000	772000	0	23368500	11000	4926000	3421000	17375000	92583000	12875000	149643900	0	18516600	6437500	149643900	175020000	839000	18649000	19501000	16888000	0	12028000					198944000																																																									
173342																																																																																																																																																																																			5664	0	0	0	16913	61106	0	672	0	5788	61507	0	0	0	0	6141	0	0	0	393	0	0	465	465	1596	20256	13798	1188	25958	0	0	0.0923	0.1659	0.1533	0.0000	0.0000	0.0000	5676	465	-117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	207	37014	61507	
173548																																																																																																																																																																																			3167	0	0	0	26283	62986	0	404	0	6043	62753	180	0	0	0	6137	0	0	0	0	0	0	404	404	884	22478	15721	2725	23806	0	0	0.0914	0.1695	0.1584	0.0000	0.0000	0.0000	5733	404	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36199	62753	
173557																																																																																																																																																																																			15222	0	0	8214	42095	288386	0	2028	0	23385	289240	0	0	0	0	24682	0	0	133	2039	0	0	2028	2028	10476	56611	34687	11058	187533	440	0	0.0783	0.1136	0.1043	0.0000	0.0000	0.0000	22654	2028	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217286	289240	
173575																																																																																																																																																																																			8378	0	0	56084	3725	314403	0	1437	0	25270	312900	0	0	0	0	26707	0	0	0	0	0	0	1437	1437	4609	90780	136724	11087	83727	0	0	0.0808	0.1567	0.1483	0.0000	0.0000	0.0000	25270	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170412	312900	
173641																																																																																																																																																																																			3183	0	0	0	35506	113082	0	1012	0	14722	111172	0	0	0	0	14662	0	0	0	0	0	0	932	932	3175	25836	28542	2424	55037	0	0	0.1235	0.1968	0.1843	0.0000	0.0000	0.0000	13730	932	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	74501	111172	
173801																																																																																																																																																																																			19705	0	0	39807	487912	1444508	3	10007	0	98409	1430176	28	0	0	0	101125	63374	0	0	0	-172	0	8765	8768	74935	458396	603088	34368	307783	13718	0	0.0646	0.1445	0.1319	0.0000	0.0000	0.0000	92357	8768	6220	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	1242	699992	1430172	
173959																																																																																																																																																																																			3193	0	0	0	59254	86031	0	235	0	12858	82208	0	0	0	0	12056	0	0	0	11	0	0	235	235	4376	55690	3350	4953	21278	0	0	0.1438	0.3527	0.3458	0.0000	0.0000	0.0000	11821	235	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34182	82208	
174321																																																																																																																																																																																			1411	0	0	11493	16880	53461	0	146	0	8627	52796	0	0	0	0	8659	0	0	0	0	0	0	146	146	1998	32391	10492	924	8544	0	0	0.1612	0.4272	0.4200	0.0000	0.0000	0.0000	8513	146	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20268	52796	
174367																																																																																																																																																																																			1798	0	0	0	12155	28752	0	515	0	4085	28307	0	0	0	0	4107	0	0	161	0	0	0	187	187	436	14589	4097	2120	9973	0	0	0.1385	0.2794	0.2666	0.0000	0.0000	0.0000	3920	187	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	14694	28307	
174406																																																																																																																																																																																			4272	0	0	910	16845	97576	0	604	0	7763	95994	0	0	0	0	8408	0	0	0	2056	0	0	604	604	4507	20084	31402	3420	42255	0	0	0.0813	0.1328	0.1233	0.0000	0.0000	0.0000	7804	604	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63315	95994	
174451																																																																																																																																																																																			13994	0	0	0	23999	160712	0	899	0	20909	164384	0	0	0	0	19837	0	0	0	2914	0	0	899	899	2695	57093	30040	6103	69812	0	0	0.1161	0.2023	0.1931	0.0000	0.0000	0.0000	18938	899	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98051	163116	
174648																																																																																																																																																																																			3158	0	0	0	0	29810	0	420	0	2142	28029	0	0	0	0	2437	0	0	0	0	0	0	295	295	134	6391	2838	765	20867	0	0	0.0764	0.1040	0.0917	0.0000	0.0000	0.0000	2142	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	23439	28029	
175056																																																																																																																																																																																			2223	0	0	0	16825	70775	0	353	0	5630	71620	0	0	0	0	5739	0	0	0	64	0	0	353	353	5137	17208	6300	1642	42239	0	0	0.0752	0.1172	0.1100				5386	353	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48963	71620	
175140																																																																																																																																																																																			3318	0	0	0	30547	149381	0	1492	0	11854	147332	0	0	0	0	12474	0	0	83	3683	0	0	1274	1274	6437	37245	25603	7370	80594	3504	0	0.0760	0.1227	0.1101				11200	1274	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	101700	147332	
175458																																																																																																																																																																																			2265	0	0	1498	3038	18693	0	103	0	1441	18080	0	0	0	0	1515	0	0	0	0	0	0	103	103	638	6134	4479	504	7501	0	0	0.0781	0.1381	0.1287	0.0000	0.0000	0.0000	1412	103	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	18	0	0	10971	18080	
175560																																																																																																																																																																																			13065	0	0	20770	0	416062	0	3945	0	32031	399686	0	0	0	16076	35888	0	0	2243	44257	0	0	4119	4119	9294	85733	18901	15617	306253	52879	0	0.0795	0.1040	0.0921	0.0000	0.0000	0.0000	31769	4119	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	345242	399424	
175609																																																																																																																																																																																			6157	0	0	30689	11168	121622	0	1402	0	16559	123060	0	0	0	0	16847	0	0	59	0	0	0	690	690	39647	15077	30875	3248	36747	0	0	0.1313	0.3090	0.2964				16157	690	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712	54518	123060	
175672																																																																																																																																																																																			3352	0	0	20910	17069	173075	0	1035	0	10649	173292	0	0	0	0	11697	0	0	0	0	0	0	1035	1035	2991	31777	92007	6163	47359	574	0	0.0615	0.1178	0.1074	0.0000	0.0000	0.0000	10662	1035	-1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077	0	99718	173292	
176053																																																																																																																																																																																			3782	0	0	0	25584	60573	0	346	0	5507	60718	0	0	0	0	5289	0	0	217	518	0	0	346	346	807	13464	24800	741	20976	0	0	0.0814	0.1452	0.1357	0.0000	0.0000	0.0000	4943	346	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36437	60718	
176101																																																																																																																																																																																			10259	0	0	0	159933	328268	0	3356	0	49737	316276	0	0	0	0	49557	0	0	0	4300	0	0	2141	2141	9432	163501	38147	19908	116680	0	0	0.1499	0.2914	0.2788				47416	2141	2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215	170090	316276	
176240																																																																																																																																																																																			4815	0	0	6811	68268	173297	0	703	0	22549	172306	0	0	0	0	21877	0	0	0	5294	0	0	703	703	6088	55748	35844	2601	74235	0	0	0.1229	0.2058	0.1992	0.0000	0.0000	0.0000	21174	703	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106285	172306	
176325																																																																																																																																																																																			3298	0	0	0	26152	74206	0	498	0	6921	74870	0	0	0	0	6798	0	0	20	2318	0	0	481	481	3971	29087	18593	2557	22138	0	0	0.0844	0.1769	0.1644	0.0000	0.0000	0.0000	6317	481	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	38428	74870	
176437																																																																																																																																																																																			9362	0	0	0	4158	64851	0	810	0	5891	65403	0	0	0	0	6413	0	0	0	0	0	0	683	683	502	5783	12165	2806	47050	0	0	0.0876	0.1177	0.1051	0.0000	0.0000	0.0000	5730	683	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	54501	65403	
176464																																																																																																																																																																																			22163	0	0	0	156675	436088	0	1998	0	38247	433251	0	0	0	0	34077	0	0	0	0	0	0	1998	1998	8020	158659	85987	18970	177292	0	0	0.0748	0.1349	0.1270	0.0000	0.0000	0.0000	32079	1998	1994	934	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034	0	0	252667	429077	
176642																																																																																																																																																																																			18527	0	0	0	8634	80611	0	643	0	6427	66697	3	0	0	0	6621	0	0	508	0	0	0	557	557	1701	27622	25337	2703	26072	0	0	0.0911	0.1490	0.1365	0.0000	0.0000	0.0000	6064	557	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	44434	66583	
177135																																																																																																																																																																																			770	0	0	13458	0	23807	0	180	0	6858	25127	0	0	0	0	6976	0	0	0	170	0	0	118	118	1336	14159	3801	528	4691	0	0	0.2729	0.7384	0.7259	0.0000	0.0000	0.0000	6858	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	9447	25127	
177443																																																																																																																																																																																			1730	0	0	0	56167	117954	0	569	0	11444	116406	11	0	0	0	11318	0	0	0	904	0	0	569	569	7696	31500	12435	3065	65714	0	0	0.0923	0.1438	0.1366	0.0000	0.0000	0.0000	10749	569	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78686	116406	
177500																																																																																																																																																																																			4676	0	0	0	0	27044	0	261	0	2545	27689	0	0	0	0	2754	0	0	29	127	0	0	209	209	887	4437	12343	440	9638	0	0	0.0919	0.1650	0.1524	0.0000	0.0000	0.0000	2545	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	16695	27689	
177546																																																																																																																																																																																			2293	0	0	0	11052	60116	0	370	0	4620	60843	0	0	0	0	4821	0	0	0	541	0	0	370	370	1023	9662	24330	2954	25160	4951	0	0.0732	0.1219	0.1125	0.0000	0.0000	0.0000	4451	370	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39557	60843	
177555																																																																																																																																																																																			564	0	0	4762	0	12500	0	119	0	1008	12470	0	0	0	0	1094	0	0	0	0	0	0	86	86	50	6249	1347	344	4973	0	0	0.0808	0.1594	0.1469	0.0000	0.0000	0.0000	1008	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	6864	12470	
177742																																																																																																																																																																																			3707	0	0	0	0	75267	0	299	0	6042	74860	0	0	0	0	6341	0	0	0	0	0	0	299	299	3796	9796	5927	2667	56047	0	0	0.0807	0.1036	0.0987				6042	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61187	74860	
177751																																																																																																																																																																																			23470	0	0	0	13316	313484	0	3013	0	29910	283254	100	0	0	0	27425	0	0	0	2084	0	0	3013	3013	1533	77376	5234	4459	226753	0	0	0.0878	0.1088	0.0968				24412	3013	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252070	277956	
177920																																																																																																																																																																																			2063	0	0	6242	35917	225928	0	2300	0	21169	226555	0	0	0	0	22440	0	0	0	4735	0	0	1746	1746	7186	30711	117112	7452	72499	0	0	0.0913	0.1613	0.1488	0.0000	0.0000	0.0000	20694	1746	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	139098	226555	
177957																																																																																																																																																																																			10452	0	0	0	48314	310950	0	2902	0	24708	335032	0	0	0	0	26474	25525	0	217	9402	0	0	2902	2902	10993	58483	54358	10373	188839	13683	0	0.0704	0.1134	0.1010				23572	2902	952	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	233489	334848	
178020	441631	0	0	0	499892	14881658	0	117482	0	692069	12777393		0	0	0	962801	651276	0	46149	1170508	-6051	198264	97796	296060	348382	9087953	778005	233653	4733722	126896	0	0.0523	0.1234	0.0854	0.0522	0.0853	0.1231	666741	296060	11833	14734	144036	288146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19776	0	19686	7803986	12757847	0	2828	2608	2281	0	12662491	0	0	0	343363	343363	0	23582	0	319781	0	0	19546	0	0	0	0	0	0	194459	247172	0	0	0	0	0	0	18206	151712	310593	19376	5	0	0	0	126896	0	0	0	7530694	631733	4500064	0	0	0	0	0	315230	32872	2211	46494	0	-66404	23075	0	6459	0	16616	845	0	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585254	0	61379	0	523875	0	19776	0	348382	9199149	778005	5594839	0	1839830	389003	5594839	7823672	0	953000	953000	666741	1414	441631					14881658																																																									
178057																																																																																																																																																																																			700	0	0	599	0	13795	0	99	0	1797	13965	0	0	0	0	1896	0	0	0	0	0	0	99	99	0	0	0	363	13894	0	0	0.1287	0.1365	0.1293	0.0000	0.0000	0.0000	1797	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13894	13965	
178150																																																																																																																																																																																			4348	0	0	0	28290	96719	0	958	0	7766	94118	0	0	0	0	7702	0	0	1485	998	0	0	742	742	959	29181	30019	1148	36408	0	0	0.0741	0.1302	0.1177	0.0000	0.0000	0.0000	6960	742	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	59136	93902	
178244																																																																																																																																																																																			1858	0	0	0	6532	45528	0	380	0	4387	45795	0	0	0	0	4628	0	0	0	0	0	0	380	380	240	10042	11963	1991	23442	0	0	0.0928	0.1472	0.1351	0.0000	0.0000	0.0000	4248	380	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31432	45795	
178271																																																																																																																																																																																			1641	0	0	2918	18168	52711	0	252	0	5899	51616	0	0	0	0	6123	0	0	0	1267	0	0	252	252	7272	14573	22888	611	8184	0	0	0.1137	0.2677	0.2567	0.0000	0.0000	0.0000	5871	252	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22860	51616	
178356																																																																																																																																																																																			2288	0	0	504	15929	53731	0	333	0	4875	54502	5	0	0	0	4862	0	0	0	0	0	0	333	333	2029	19096	12168	3065	20425	0	0	0.0831	0.1603	0.1493	0.0000	0.0000	0.0000	4529	333	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30328	54502	
178561																																																																																																																																																																																			5471	0	0	0	43648	113255	0	843	0	10623	109201	0	0	0	0	9871	0	0	0	2121	0	0	843	843	6946	33073	25326	5032	47158	0	0	0.0833	0.1456	0.1332				9028	843	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67783	108352	
178851																																																																																																																																																																																			4848	0	0	49168	0	115812	0	967	0	8361	115737	0	0	0	0	9188	0	0	641	2541	0	0	827	827	4572	50564	15143	3230	46500	1919	0	0.0722	0.1403	0.1277	0.0000	0.0000	0.0000	8361	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	65474	115737	
179148																																																																																																																																																																																			1995	0	0	2362	10757	62728	0	530	0	6760	63489	76	0	0	0	6829	0	0	0	0	0	0	530	530	5982	12200	5473	3786	38904	0	0	0.0992	0.1549	0.1428	0.0000	0.0000	0.0000	6299	530	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44096	63489	
179335																																																																																																																																																																																			4427	0	0	10889	23930	115522	0	1475	0	12197	115712	0	0	0	0	12703	0	0	834	0	0	0	903	903	5359	41333	12205	4045	57499	0	0	0.1020	0.1767	0.1641	0.0000	0.0000	0.0000	11800	903	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	71938	115712	
179559																																																																																																																																																																																			2733	0	0	0	16958	38266	0	407	0	3292	38383	0	0	0	0	3352	0	0	0	51	0	0	237	237	6617	13898	3350	1510	14538	0	0	0.0812	0.1778	0.1653	0.0000	0.0000	0.0000	3115	237	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	18849	38383	
179700																																																																																																																																																																																			7941	0	0	26712	39409	271274	0	2258	0	20854	268565	0	0	0	0	22276	19465	0	0	0	0	0	2112	2169	4737	52798	113270	14360	101683	0	0	0.0749	0.1320	0.1191	0.0000	0.0000	0.0000	20107	2169	30	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	660	146	168809	268565	
179755																																																																																																																																																																																			8038	0	0	1081	12952	107432	0	923	0	7185	97269	0	0	0	0	7851	0	0	976	0	0	0	870	870	2034	32571	21157	3194	52309	0	0	0.0718	0.1122	0.0997	0.0000	0.0000	0.0000	6982	870	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	69841	97204	
180041																																																																																																																																																																																			1929	0	0	0	6776	42588	0	432	0	3317	44246	0	0	0	0	3489	0	0	0	2451	0	0	334	334	242	13058	13142	1200	16351	0	0	0.0715	0.1309	0.1183	0.0000	0.0000	0.0000	3155	334	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	26662	44147	
180078																																																																																																																																																																																			7348	0	0	0	39854	215823	0	1659	0	17342	214466	0	0	0	0	18368	0	0	245	0	0	0	1487	1487	7451	40658	115715	11643	52847	2821	0	0.0787	0.1547	0.1422	0.0000	0.0000	0.0000	16881	1487	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	118740	214466	
180144																																																																																																																																																																																			1792	0	0	13230	0	48210	0	368	0	8417	47339	0	0	0	0	8785	0	0	0	0	0	0	368	368	291	15631	11546	1528	21110	0	0	0.1778	0.2927	0.2805	0.0000	0.0000	0.0000	8417	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30009	47339	
180201																																																																																																																																																																																			1591	0	0	0	19931	55159	0	396	0	6246	54477	0	0	0	0	6152	0	0	0	189	0	0	396	396	463	21190	0	1348	33160	0	0	0.1057	0.1641	0.1535	0.0000	0.0000	0.0000	5756	396	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37493	54477	
180416																																																																																																																																																																																			4868	0	0	840	40198	205995	0	1296	0	25242	204498	0	0	0	0	25627	0	0	743	0	0	0	1296	1296	3304	19712	75052	9286	108074	0	0	0.1192	0.1706	0.1620	0.0000	0.0000	0.0000	24331	1296	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150233	204048	
180443																																																																																																																																																																																			2904	0	0	0	12160	40911	0	483	0	4225	40303	0	0	0	0	4230	0	0	0	0	0	0	325	325	489	15826	3466	812	21096	0	0	0.0969	0.1637	0.1511	0.0000	0.0000	0.0000	3905	325	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	25836	40303	
180537																																																																																																																																																																																			2633	0	0	7872	3458	72605	0	706	0	7172	70980	0	0	0	0	7831	0	0	0	0	0	0	675	675	1141	15625	11211	3910	45305	0	0	0.1008	0.1450	0.1325	0.0000	0.0000	0.0000	7156	675	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	54005	70980	
180649																																																																																																																																																																																			23637	0	0	0	125199	541406	0	6264	0	35869	506858	0	0	0	0	38237	0	0	0	18631	0	0	4489	4489	6570	163415	121872	17397	252665	55167	0	0.0666	0.1070	0.0944	0.0000	0.0000	0.0000	33748	4489	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1775	357341	506719	
180845																																																																																																																																																																																			2738	0	0	0	27568	68384	0	482	0	9007	68929	0	0	0	0	8937	0	0	0	0	0	0	458	458	4457	27655	10710	2352	25515	0	0	0.1230	0.2454	0.2328				8479	458	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	36420	68929	
181169																																																																																																																																																																																			40587	0	0	6969	65496	598103	0	4619	0	56689	598295	0	0	0	0	60860	0	0	813	8816	0	0	4619	4619	30616	103839	18599	20104	449029	0	0	0.0940	0.1256	0.1161				56241	4619	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	484503	598295	
181347																																																																																																																																																																																			8857	0	0	0	70669	226430	0	1104	0	17620	219768	0	0	0	0	15813	0	0	769	0	0	0	1104	1104	16928	66025	22880	5749	118260	1246	0	0.0675	0.1075	0.1000	0.0000	0.0000	0.0000	14709	1104	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147120	217887	
181459																																																																																																																																																																																			29355	0	0	94631	0	495210	0	7896	0	35330	487147	2	0	0	12055	39176	0	0	3	11273	0	0	4693	4693	35396	106260	29399	12625	331204	26843	0	0.0709	0.1052	0.0926	0	0	0	34483	4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3203	372233	486300	
181758																																																																																																																																																																																			6991	0	0	0	23206	58874	0	354	0	5875	58713	0	0	0	0	5645	0	0	0	0	0	0	324	324	3314	30928	9912	3255	14520	0	0	0.0906	0.2178	0.2053	0.0000	0.0000	0.0000	5321	324	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25915	58713	
181851																																																																																																																																																																																			29147	0	0	0	166571	548233	11	4203	0	55596	536892	0	0	0	0	42981	0	0	0	11443	0	0	4203	4214	35573	148119	79500	32130	270836	10329	0	0.0741	0.1229	0.1109	0.0000	0.0000	0.0000	38767	4214	3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349705	523150	
181963																																																																																																																																																																																			7041	0	0	1935	87135	164435	0	796	0	15867	164471	0	0	0	0	15511	0	0	0	959	0	0	796	796	8437	88334	13351	4897	53957	0	0	0.0895	0.1966	0.1865	0.0000	0.0000	0.0000	14715	796	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78897	164471	
