"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
533955	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	10	176	0	0	134						134						10			0	0	0	0	15	1			0	0	27	1	
533964	0	0	0	0	0	0	0	0	0	0	0	0	56	45		0	0	0	140	140	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	1	0	10	
534055	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
534158	34	0	0	0	0	0	0	0	0	0	0	0	42	0			0	7	125	16	0	36						0						0			0	0	0	0	0	30			0	0	39	5	
534242	0	0	0	0	0	0	0	0	0	0	0	0	23	20			0	3	138	38	0	100						100						3			0	0	0	0	0	0			0	0	0	0	
534345	0	0	0	0	0	0	0	0	0	0	0	0	100	63		0	0	0	411	0	0	162		0	0		0	0		0	0		0	0		0	0	0	0	0	147	0			0	0	102	37	
534466	0	0	0	0	1	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0	8	0			0	0	0	0	
534653	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	42	0	0	0						0						0			0	0	0	0	35	0			0	0	7	2	
534756	0	0	0	0	0	0	29	0	0	0	0	0	10	0			0	1	79	14	0	0						0						0			0	0	0	0	0	2			3	1	33	6	
534859	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	48	0	0	0						0						0			0	0	0	0	0	0			0	0	48	1	
534877	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	0						0						0			0	0	0	0	3	0			0	0	8	1	
535007	0	0	0	0	0	0	0	146	0	0	0	0	160	0			0	0	50	0	0	0						0						0			0	0	0	0	0	2			16	0	34	12	
535034	6	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	32	0	0	0						0						0			0	0	0	0	0	7			0	0	26	3	
535258	0	0	0	0	0	0	0	0	0	0	0	0	59	0			0	0	76	0	0	0						0						0			0	0	0	0	10	0			0	0	66	59	
535351	0	0	0	0	0	0	0	0	2	0	0	0	14	10			0	4	56	53	0	0						0						4			0	0	0	0	0	0			0	0	1	0	
535463	0	0	0	0	0	0	0	0	0	0	0	0	38	14			0	0	220	0	0	205						205						0			0	0	0	0	0	0			0	0	15	24	
535548	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	4	
535641	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	17	0	0	0															0	0	0	0	0	0			0	0	17	4	
535753	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	6	106	0	0	105						0						0			0	0	0	0	0	0			0	3	1	1	
535838	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	0	449	0	0	0						0						0			0	0	0	0	0	0			0	0	449	35	
535847	0	0	0	0	0	0	2	0	0	0	0	0	52	49			0	0	10	0	0	0						0						0			0	0	0	0	0	1			0	0	8	2	
535856	0	0	0	0	0	0	0	0	0	0	0	0	28	28			0	0	15	15	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
535931	0	0	0	0	0	0	0	0	0	0	0	0	19	7			0	0	18	0	0	0						0						0			0	0	0	0	18	0			0	0	0	12	
535940	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			1	0	8	2	
536059	0	0	0	0	0	0	0	0	0	0	0	0	76	32		0	0	0	65	6	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	23	2			0	0	36	42	
536219	0	0	0	0	62	0	0	74	0	0	0	0	644	115		0	0	0	5067	241	0	0		0	0		0	0		0	0		0	0		0	0	0	204	0	195	125			0	0	4365	330	
536349	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	1	865	66	0	0						0						1			0	0	0	0	0	0			760	0	39	3	
536358	0	0	0	0	0	0	9	0	0	0	0	0	8	2			0	0	51	4	0	0						0						0			0	0	0	0	2	0			5	1	31	5	
536479	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	8	
536527	0	0	0	0	0	0	20	68	0	0	0	0	324	65			0	2	590	199	0	5						0						0			0	0	0	0	148	152			66	31	152	6	
536554	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
536853	0	0	0	0	0	0	0	0	0	0	0	0	124	0			0	0	102	19	0	0						0						0			0	0	0	0	3	33			0	0	80	91	
537038	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	47	47	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
537065	0	0	0	0	0	0	0	0	0	0	0	0	13	11			0	0	19	10	0	0						0						0			0	0	0	0	0	0			1	0	8	2	
537243	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	8	17	0	0	0						0						8			0	0	0	0	0	0			0	0	17	5	
537355	0	0	0	0	0	0	200	0	0	0	0	0	121	56			0	8	291	26	0	0						0						0			0	0	0	0	27	30			0	0	38	27	
537449	0	0	0	0	0	0	0	0	0	0	0	0	16	16			0	0	66	18	0	0						0						0			0	0	0	0	48	0			0	0	0	0	
537458	0	0	0	0	0	0	0	0	0	0	0	0	8	8			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
537551	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	18	0	0	0						0						0			0	0	0	0	0	0			0	0	18	1	
537560	14	0	0	0	0	0	0	7	0	0	0	0	253	80		0	0	0	474	146	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	4			0	0	314	162	
538044	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	39	36	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
538222	0	0	0	0	0	0	0	0	0	0	0	0	15	9			0	0	17	0	0	0						0						0			0	0	0	0	4	0			7	0	6	6	
538240	0	0	0	0	0	0	0	0	0	0	0	0	28	12			0	0	59	45	0	0						0						0			0	0	0	0	0	0			0	0	14	16	
538352	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	15	48	0	0	36						0						0			0	0	0	0	0	0			0	0	12	3	
538446	0	0	0	0	0	0	0	0	0	0	0	0	27	18			0	0	106	77	0	0						0						0			0	0	0	0	21	1			0	0	8	8	
538642	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	182	100	0	19						0						0			0	0	0	0	10	0			1	0	52	1	
538651	0	0	0	0	0	0	0	0	0	0	0	0	37	35			0	0	23	0	0	0						0						0			0	0	0	0	0	0			0	0	23	2	
538754	0	0	0	0	0	0	0	0	0	0	0	0	24	15			0	7	11	0	0	4						4						7			0	0	0	0	0	0			0	0	7	2	
538802	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	32	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	
538950	0	0	0	0	0	0	0	0	0	0	0	0	16	5			0	0	78	36	0	0						0						0			0	0	0	0	0	0			13	2	29	9	
539032	0	7	0	0	0	0	0	0	0	0	0	0	35	0		0	0	0	83	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	25	7			0	0	58	21	
539340	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	20	0	0	5						5						0			0	0	0	0	0	0			0	0	15	4	
539368	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
539452	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	26	5	0	8						0						0			0	0	0	0	4	2			0	0	9	8	
539667	0	0	0	0	0	0	46	3	0	0	0	0	76	12			0	0	186	0	0	0						0						0			0	0	0	0	0	2			2	3	138	56	
539872	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	0	0	0						0						0			0	0	0	0	0	0			0	0	32	0	
539939	0	0	0	0	0	0	0	0	0	0	0	0	52	6			0	0	185	48	0	0						0						0			0	0	0	0	0	12			0	0	137	34	
540056	0	0	0	3	0	0	0	0	0	0	0	0	7	0			0	4	0	0	0	0						0						4			0	0	0	0	0	0			0	0	0	0	
540458	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	22	
540542	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0															0	0	0	0	0	0			0	0	7	2	
540551	0	0	0	0	0	0	28	63	0	0	0	0	113	24			0	7	69	0	0	0						0						7			0	0	0	0	0	0			0	0	41	19	
540739	0	0	0	0	0	0	0	0	0	0	0	0	25	5			0	0	65	33	0	0						0						0			0	0	0	0	0	0			0	0	32	20	
540850	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
540926	0	0	0	0	0	0	0	0	0	0	0	0	153	1		0	0	0	356	30	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	17	21			0	0	309	131	
541035	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	37	0	0	0						0						0			0	0	0	0	0	0			1	0	36	29	
541101	0	0	0	0	0	0	55	2	0	4	0	0	3950	2479	1627	852	0	317	62281	55636	0	2250	54409	1227	0	0	0	0	0	0	0	0	0	0	4	0	198	5	273	274	76	51	0	0	0	0	3991	823	
541231	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	58	0	0	0						0						0			0	0	0	0	0	0			0	0	58	7	
541437	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	6	
541464	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	98	54	0	0						0						0			0	0	0	0	0	0			0	0	44	6	
541642	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	47	0	0	0						0						0			0	0	0	0	9	3			1	0	37	26	
541754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	13	0	0						0						0			13	0	0	0	0	0			0	0	0	0	
541857	0	0	0	0	0	0	0	27	0	0	0	0	40	0			0	0	260	0	0	0						0						0			0	0	0	0	6	0			0	0	254	13	
541923	33	10	0	0	0	0	0	0	60	0	0	0	1874	302		0	0	0	6573	1162	0	0		0	0		0	0		0	0		0	0		0	0	0	103	12	26	244			215	76	4974	1230	
542153	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542340	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	14	14	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542443	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
542528	0	0	0	0	0	0	0	0	0	0	0	0	78	3			0	0	289	15	0	0															0	0	0	0	0	2			21	7	253	66	
542537	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	26	0	0	26						0						0			0	0	0	0	0	0			0	0	0	0	
542649	0	0	0	0	0	0	0	0	0	0	0	0	70	31		0	0	0	122	18	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	104	39	
542667	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
542715	0	0	0	0	0	0	0	0	0	0	0	0	73	39			0	0	141	15	0	0						0						0			0	0	0	0	0	2			0	0	126	32	
542854	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
543066	0	0	0	0	0	0	0	0	0	0	0	0	177	0			0	0	360	0	0	0						0						0			0	0	0	0	0	0			0	0	360	177	
543253	0	0	0	0	0	90	1193	50	0	0	0	0	1610	1454		0	0	0	4276	2964	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	114	5			0	0	5	11	
543262	0	0	0	0	0	0	0	0	0	0	0	0	54	0			0	4	430	63	0	70						70						4			0	0	0	0	0	18			25	6	272	26	
543338	9	0	3	1	0	0	0	0	0	0	0	0	32	2			0	0	105	0	0	6						0						0			0	0	0	0	14	0			0	0	73	29	
543459	0	0	0	0	0	0	0	0	0	0	0	0	113	0			0	91	2	0	0	0						0						91			0	0	0	0	0	20			0	0	2	2	
543637	0	0	0	0	0	0	0	0	0	0	0	0	13	13			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
543851	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
543945	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	7	98	6	0	0						0						7			0	0	0	0	2	0			6	5	84	25	
544250	0	0	0	0	0	0	0	0	0	0	0	0	19	17			0	0	23	9	0	11						0						0			0	0	0	0	0	0			0	0	3	2	
544335	0	0	0	0	0	0	0	0	0	0	0	0	99	51			0	0	154	107	0	0						0						0			0	0	0	0	1	16			0	0	46	32	
544447	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	32	0	0	0	0						0						32			0	0	0	0	0	0			0	0	0	0	
544652	0	0	0	0	0	0	0	0	0	0	0	0	101	37			0	0	199	100	0	0						0						0			0	0	0	0	0	0			0	0	99	64	
544876	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	43	0	0	0															0	0	31	0	0	0			0	0	12	0	
544951	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	5						0						0			0	0	0	0	0	0			0	0	2	0	
545042	0	0	0	0	0	0	0	0	0	0	0	0	62	57		0	0	0	1025	1013	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			3	0	9	5	
545154	0	0	0	0	0	0	0	0	0	0	0	0	7	5			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	2	
545172	0	0	0	0	0	0	0	0	0	0	0	0	7	3			0	0	21	0	0	0						0						0			0	0	0	0	0	1			15	3	6	0	
545604	0	0	0	0	0	0	0	16	0	0	0	0	71	21			0	0	9	0	0	0						0						0			0	0	0	0	9	33			0	0	0	1	
545846	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	23	0	0	0						0						0			0	0	0	0	0	0			0	0	23	14	
545855	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	13	61	60	0	1						0						13			0	0	0	0	0	0			0	0	0	0	
546003	0	0	0	0	0	0	52	37	0	0	0	0	130	16		0	0	0	82	1	0	0		0	0		0	0		0	0		0	0		0	1	16	0	0	0	74			0	0	29	3	
546320	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	1	
546432	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	16	0	0	0						0						0			0	0	0	0	0	0			0	0	16	11	
546535	0	0	0	0	0	0	4	0	0	0	0	0	80	40			0	0	71	0	0	0						0						0			0	0	0	0	0	0			0	1	67	39	
546544	0	0	0	0	0	0	0	0	0	0	0	0	16	12			0	2	204	17	0	179						179						2			0	0	0	0	7	0			0	0	1	2	
546647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	15	6	
547149	0	0	0	0	0	0	0	55	0	0	0	0	55	0			0	0	5	2	0	1						0						0			0	0	1	0	1	0			0	0	0	0	
547251	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	49	0	0	0						0						0			0	0	0	0	0	0			0	0	49	12	
547279	0	0	0	0	0	0	1081	0	0	0	0	0	64	19			0	0	1855	674	0	0						0						0			0	0	0	0	49	30			39	1	12	14	
547550	0	0	0	0	0	0	0	0	0	0	0	0	6	2			0	0	10	8	0	0						0						0			0	0	0	0	0	3			0	0	2	1	
547840	0	0	0	0	0	0	0	6	0	0	0	0	807	145		0	0	0	2270	712	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	29	2			208	29	1321	625	
548052	0	0	0	0	0	0	0	8	0	0	0	0	14	4			0	0	11	1	0	0						0						0			1	4	0	0	0	0			0	0	10	2	
548203	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	0	20	0	0	0						0						0			0	0	0	0	18	30			0	0	2	1	
548267	0	0	0	0	0	0	0	2	0	0	0	0	74	12			0	24	151	2	0	14						14						24			0	0	0	0	0	0			0	0	135	36	
548351	0	0	46	0	0	0	0	0	0	0	0	0	107	33		0	0	13	920	264	0	53		0	0		0	53		0	0		0	13		0	0	0	0	0	0	0			0	1	557	60	
548641	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	13	0	0	0						0						0			0	0	0	0	13	0			0	0	0	4	
548735	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	36	0	0	0						0						0			0	0	0	0	0	0			0	0	36	9	
548753	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	8	0	0	0						0						0			0	0	0	0	0	2			0	0	8	0	
548771	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	1	1			0	0	1	0	
548829	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	54	0	0	0						0						0			0	0	0	0	0	0			0	0	54	6	
548838	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	6	9	0	0	0						0						6			0	0	0	0	0	0			0	0	9	10	
548856	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	1	
549358	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
549545	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	0	31	0	0	0						0						0			0	0	0	0	15	0			0	0	16	18	
549826	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0															0	0	0	0	0	0			0	0	4	0	
549862	0	0	0	0	0	0	0	0	0	0	0	0	85	29			0	0	100	5	0	0						0						0			0	0	0	0	0	0			9	6	86	50	
549938	0	0	0	0	0	0	0	2	0	0	0	0	157	150			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	5	
550327	0	0	0	0	0	0	0	3	0	0	0	0	37	12			0	0	121	13	0	0															0	0	1	0	0	0			0	0	107	22	
550354	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
550448	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	0	0	0	0						0						1			0	0	0	0	0	0			0	0	0	0	
550523	0	28	0	0	0	0	0	51	0	0	0	0	265	20		0	0	0	324	28	0	0		0	0		0	0		0	0		0	0		0	0	0	11	0	4	12			0	0	281	154	
550653	0	0	0	0	0	0	0	18	0	0	0	0	28	7			0	0	3	2	0	0						0						0			0	0	0	0	0	0			0	0	1	3	
550756	0	0	0	0	0	0	0	0	0	0	0	0	119	9			0	5	564	177	0	3						3						5			0	0	0	0	0	0			345	100	39	5	
550952	0	0	0	0	0	0	0	1	0	0	0	0	78	52			0	0	141	36	0	0						0						0			0	0	0	0	0	0			0	0	105	25	
551016	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	2	
551315	0	0	0	0	0	0	10	0	0	0	0	0	122	14		0	0	0	497	0	0	153		0	0		0	0		0	0		0	0		0	0	0	0	8	1	0			0	0	333	100	
551333	0	0	0	0	0	0	202	0	0	0	0	0	28	23			0	0	236	20	0	0						0						0			0	0	0	0	0	0			14	0	0	5	
551454	0	0	0	0	0	0	0	1	0	0	0	0	5	0			0	0	22	18	0	0						0						0			0	0	0	0	0	0			3	1	1	3	
551557	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
551904	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	73	72	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
552059	0	0	0	0	0	0	0	0	0	0	0	0	54	4			0	35	21	0	0	0						0						35			0	0	0	0	0	0			4	0	17	15	
552161	0	0	0	0	0	0	0	0	0	0	0	0	103	12			0	0	318	217	0	0						0						0			0	0	0	44	0	0			0	0	101	47	
552451	0	0	0	0	0	0	0	0	0	0	0	0	199	10		0	0	2	3884	23	0	21		0	0		0	0		0	0		0	0		0	44	12	0	0	57	49			3220	2	563	136	
552545	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	1	1	0	0	0						0						1			0	0	0	0	0	0			0	0	1	5	
552657	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	30	0	0	0						0						0			0	0	0	0	0	0			0	0	30	3	
552732	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	67	0	0	0						0						0			0	0	0	0	3	0			32	3	32	10	
552956	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
552974	0	0	0	0	0	0	0	0	0	0	0	0	134	0			0	6	193	30	0	0						0						0			0	0	0	0	159	128			0	0	4	0	
553038	0	0	0	0	0	0	0	0	0	0	0	0	22	3			0	0	93	0	0	0						0						0			0	0	0	0	0	0			0	0	93	19	
553766	0	0	0	0	0	0	0	0	0	0	0	0	23	3			0	0	43	10	0	0						0						0			0	0	0	0	0	2			2	6	31	12	
553926	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	49	0	0	0						0						0			0	0	0	0	0	3			0	0	49	7	
553944	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	2	
554268	0	0	0	7	0	0	120	8	0	0	0	0	49	17			0	10	135	15	0	0						0						10			0	0	0	0	0	1			0	0	0	6	
554343	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	42	2	0	0						0						0			0	0	0	0	0	0			9	0	31	3	
554745	0	0	0	0	0	0	0	0	0	0	0	0	17	12		0	0	0	342	319	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	3			0	0	23	2	
554754	0	0	0	0	0	0	2	0	0	0	0	0	41	39		0	0	0	847	810	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	35	2	
554848	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	28	6	0	0						0						0			0	0	0	0	0	0			0	0	22	29	
554857	0	0	0	0	0	0	76	0	0	0	0	0	38	5			0	0	145	34	0	0						0						0			0	0	0	0	5	30			0	0	30	3	
554941	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	54	10	0	0						0						0			0	0	0	0	44	0			0	0	0	5	
555005	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	29	0	0	0						0						0			0	0	0	0	0	0			18	1	11	1	
555238	0	0	0	0	0	0	60	0	0	0	0	0	102	86			0	5	254	122	0	9						0						0			0	0	0	0	62	2			0	0	1	9	
555256	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	1	7	0	
555658	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
555724	0	0	0	0	0	0	0	0	0	0	0	0	108	0			0	7	36	0	0	0						0						0			0	0	0	0	0	63			0	0	36	38	
555836	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	15	1	0	0	1						1						15			0	0	0	0	0	3			0	0	0	0	
556011	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	28	0	0	0						0						0			0	0	0	0	23	0			0	0	5	1	
556459	0	0	0	0	0	0	88	0	0	0	0	0	243	112			0	41	321	0	0	0						0						0			0	0	0	0	0	1			0	0	233	89	
556815	0	0	0	0	0	0	59	0	0	0	0	0	7	0			0	0	149	20	0	0						0						0			0	0	0	0	41	4			0	0	29	3	
556936	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	23	0	0	0						0						0			0	0	0	0	0	0			0	0	23	9	
556945	0	0	0	0	0	0	0	0	0	0	0	0	256	2			0	0	366	9	0	0						0						0			0	0	0	0	1	0			29	14	327	240	
557045	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	80	0	0	0						0						0			0	0	0	0	45	0			0	0	35	25	
557317	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
557438	0	0	0	0	0	0	99	0	0	0	0	0	5	0			0	2	207	90	0	0						0						2			0	0	0	0	0	0			0	0	18	3	
557456	0	0	0	0	3	0	0	0	0	0	0	0	15	0			0	0	17	0	0	0						0						0			0	0	0	0	0	0			0	0	14	15	
557858	0	0	0	0	0	0	0	0	0	0	0	0	1494	609		0	0	130	4469	1044	0	0		0	0		0	0		0	0		0	130		0	0	0	0	0	0	0			2639	556	786	199	
557933	0	0	0	0	0	0	0	0	0	0	0	0	78	9		0	0	0	304	38	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	1			0	0	266	68	
558172	0	0	0	0	60	0	138	14	89	243	0	0	675	95		0	0	0	947	231	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	429	323	
558257	0	0	18	0	0	0	47	0	0	0	0	0	0	0			0	0	139	1	0	55						55						0			0	0	0	0	0	0			0	0	18	0	
558453	0	0	0	0	0	0	4	0	0	0	0	0	4	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	2	4	
558462	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	22	0	0	0						0						0			0	0	0	0	0	0			0	0	22	3	
558556	0	0	0	0	0	0	0	0	0	0	0	0	37	12			0	0	168	40	0	0						0						0			0	0	0	0	0	0			0	0	128	25	
559058	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	2						0						0			0	0	0	0	0	1			0	0	0	0	
559254	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	17	0	0	7						0						0			0	0	0	0	0	0			0	0	10	1	
559553	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	94	43	0	0						0						0			0	0	0	0	0	0			27	3	22	3	
559777	0	0	0	0	0	0	232	0	717	54	0	0	289	1		0	0	15	3819	500	0	99		0	0		0	0		0	0		0	0		0	0	0	0	0	983	1			444	27	844	191	
559852	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	2	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	2	
560120	0	0	0	0	0	0	0	0	0	0	0	0	91	0			0	0	248	55	0	0						0						0			0	0	0	0	0	0			5	0	188	91	
560214	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
560353	0	0	0	0	0	0	0	0	0	0	0	0	6	6			0	0	15	10	0	0						0						0			0	0	0	0	0	0			0	0	5	0	
560438	0	0	0	0	0	0	0	0	0	0	0	0	22	19			0	0	40	26	0	0						0						0			0	0	0	0	8	0			0	0	6	3	
560830	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	24	5	0	0						0						0			0	0	0	0	0	0			0	0	19	7	
561145	0	0	0	0	0	0	0	0	0	0	0	0	32	23			0	0	47	17	0	0						0						0			0	0	0	0	0	6			0	0	30	3	
