"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG324	RCFDG325	RCFDG326	RCFDG327	RCFDG328	RCFDG329	RCFDG330	RCFDG331	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	
361439																																																																																																																																																						0	0	9765	0	0	0	0	0	0	0	0	5499	5461	0	0	0	0	0	0	0	0	0	0	10225	10252	0	0	0	3707	3785	0	0	0	0	0	0	0	0	3978	5268	0	0	0	0	0	1006	0	0	0																									0	0	0	0	0	0	1019	1006	0	0	0	0	0	0	0	0	0	0	
361653																																																																																																																																																						0	0	18380	0	0	0	0	0	0	0	0	20090	20174	0	0	0	0	0	0	0	0	0	0	21165	21256	0	0	0	0	0	2000	2030	688	0	0	0	0	0	4119	16055	0	0	714	368	0	0	0	0	0																									0	0	0	0	0	0	26	26	0	0	1049	1056	0	0	0	0	0	0	
362007																																																																																																																																																						0	0	801849	0	0	0	0	4188	4154	0	0	300818	301677	1000	1000	87162	68504	25	25	0	0	270839	281687	2282075	2321916	0	9145	9424	6549	6698	0	0	140758	68574	68835	68645	41726	44917	79509	153937	2469	31753	75792	415634	573508	726881	211257	36061	61831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49235	49645	162777	171888	1743167	1802188	0	0	22382	20215	97892	99350	
362043																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	11624	10611	0	0	0	0	0	0	0	0	0	0	12750	11732	0	0	0	370	370	0	0	130	0	0	130	0	4240	5506	1856	0	0	0	0	0	0	0	0	0																									0	751	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362052																																																																																																																																																						0	0	375	0	0	0	0	0	0	1965	2046	3727	3722	369	407	3264	3388	0	0	0	0	2766	2833	7663	7825	0	432	380	672	715	1000	999	0	0	0	201	1208	3924	2615	2599	44	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362155																																																																																																																																																						0	0	16341	0	0	0	0	0	0	0	0	20000	20045	0	0	0	0	0	0	0	0	1852	1949	20000	20045	0	0	0	0	0	2000	1999	0	0	0	0	0	13020	4007	3025	0	0	0	135	254	1208	248	0	0																									0	0	0	0	122	122	0	0	1730	1827	0	0	0	0	0	0	0	0	
362717																																																																																																																																																						0	0	71244	0	0	0	0	0	0	0	0	4620	4633	502	521	0	0	0	0	0	0	502	521	106716	108440	0	0	0	39775	40463	0	0	2379	0	0	1033	1346	3208	9054	24011	6957	0	0	0	0	5752	7391	41	50149																									0	0	0	0	0	0	340	360	0	0	12405	12794	0	0	0	0	0	0	
362753																																																																																																																																																						0	0	2836	0	0	0	0	0	0	0	0	21764	21951	0	0	0	0	0	0	0	0	1540	1589	23319	23503	0	1540	1589	397	391	3800	3804	2648	0	0	0	2648	6659	13607	969	0	0	0	0	0	397	764	0	0																									0	0	0	0	0	0	0	0	0	0	1158	1161	0	0	0	0	0	0	
362856																																																																																																																																																						0	0	7027	0	0	0	0	0	0	0	0	2497	2607	0	0	1011	1074	0	0	0	0	0	0	36947	38465	0	0	0	5537	5729	0	0	1429	0	0	393	1233	2223	1199	3833	529	730	270	128	1467	8269	4808	10744	2639																									0	0	0	0	0	0	687	732	0	0	14231	14940	0	0	0	0	0	0	
362940																																																																																																																																																						0	0	3962	405	405	0	0	0	0	0	0	5679	5737	0	0	0	0	0	0	0	0	0	0	11215	11405	0	0	0	3967	4070	3184	3162	279	0	0	212	0	3111	930	5971	0	82	15	761	323	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	1153	1181	0	0	0	0	0	0	
363264																																																																																																																																																						0	0	3056	0	0	0	0	0	0	0	0	4295	4286	0	0	0	0	0	0	0	0	0	0	4295	4286	0	0	0	0	0	500	500	0	0	0	0	0	0	0	3015	1271	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363442																																																																																																																																																						0	0	249	0	0	0	0	0	0	0	0	5329	5300	0	0	125	122	0	0	0	0	0	0	6305	6281	0	0	0	175	181	2000	1984	836	219	218	122	254	1171	1808	2248	0	75	385	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	457	460	0	0	0	0	0	0	
363648																																																																																																																																																						0	0	19514	0	0	0	0	0	0	0	0	22962	23272	0	0	0	0	0	0	0	0	0	0	77624	78978	0	0	0	35931	36077	6545	6534	3955	2	2	1803	1663	5741	6701	34297	9144	109	132	0	560	8350	9083	248	1145																									0	0	0	0	0	0	2160	2266	0	0	15229	15968	0	0	0	0	0	0	
363657																																																																																																																																																						0	0	110859	0	0	0	0	0	0	0	0	21060	21937	0	0	0	0	0	0	0	0	0	0	193247	196067	0	0	0	69727	70583	0	0	2645	500	512	251	2394	9338	5641	72679	2217	0	0	0	0	0	292	32985	69758																									0	0	0	0	0	0	0	0	0	0	260	292	0	0	0	0	0	0	
364131																																																																																																																																																						0	0	2445	0	0	0	0	0	0	0	0	506	515	0	0	0	0	0	0	0	0	0	0	22829	22977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	4484	6350	0	0	0	0	6519	5109																									0	0	0	0	0	0	6312	6442	0	0	4311	4393	0	0	0	0	0	0	
364337																																																																																																																																																						0	0	14789	0	0	0	0	3980	4028	0	0	10635	10702	0	0	730	765	0	0	0	0	529	531	44976	44761	0	529	531	5131	5368	0	0	3769	0	0	4181	1284	3371	6547	6677	1029	0	0	2018	301	7404	4198	6705	1575																									0	0	0	0	0	0	1161	1238	0	0	12258	12683	0	0	0	0	0	0	
364430																																																																																																																																																						0	0	8635	0	0	0	0	0	0	0	0	4257	4242	0	0	0	0	0	0	0	0	609	619	10171	10325	0	609	619	257	255	3257	3222	1129	0	0	0	1020	111	0	3975	0	110	0	175	0	2528	2217	798	0																									0	0	0	0	0	0	1067	1098	0	0	3845	3932	0	0	0	0	0	0	
364449																																																																																																																																																						0	0	257830	0	0	0	0	0	0	0	0	117071	116438	0	0	5462	4992	0	0	0	0	32100	31138	342677	336896	0	32094	31132	24030	24223	32500	32426	6849	2013	2104	6904	3435	12407	48185	107789	897	0	0	9946	4121	23278	82938	0	65416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	119313	120278	2	2	0	0	0	0	0	0	0	0	
364850																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4436	4589	0	0	0	4111	4241	0	0	9	0	0	0	9	330	574	3327	0	0	0	0	4	343	0	0	0																									0	0	0	0	0	0	4	4	0	0	321	344	0	0	0	0	0	0	
365325																																																																																																																																																						0	0	317111	0	0	0	0	0	0	0	0	22986	23031	7624	6745	15563	10776	0	0	0	0	13461	12699	432515	384964	0	5837	5954	65996	68642	0	0	27776	0	0	57413	4526	5216	7877	55378	15342	304	140	495	2334	48788	2004	198608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	295	0	0	51368	53770	0	0	0	0	0	0	
365455																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2000	2008	0	0	0	0	0	0	0	0	2435	2507	6847	6796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008	0	0	0	0	0	2435	4788	0	0																									0	0	0	0	0	0	0	0	2435	2507	4847	4788	0	0	0	0	0	0	
365651																																																																																																																																																						0	0	74530	0	0	0	0	0	0	0	0	5001	5001	83	83	0	0	0	0	0	0	111406	113952	109413	113589	0	27370	26802	20458	20815	5001	5002	920	0	0	2435	920	9922	1577	16803	21613	0	0	0	0	8	0	46193	125525																									0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	59831	64153	
365745																																																																																																																																																						0	0	3764	0	0	0	0	0	0	0	0	6497	6497	0	0	0	0	0	0	0	0	0	0	9101	9080	0	0	0	0	0	4997	4998	0	0	0	0	0	0	758	5739	0	0	0	0	0	0	1628	955	0																									0	0	0	0	0	0	0	0	0	0	1646	1628	0	0	0	0	0	0	
365848																																																																																																																																																						0	0	4160	0	0	0	0	1915	1907	0	0	17013	16988	0	0	0	0	0	0	0	0	0	0	52065	52552	0	0	0	2159	2145	14469	14596	183	8	0	2656	1504	4589	6468	5823	0	420	386	0	159	2552	8115	14645	5235																									0	0	0	0	0	0	349	352	0	0	11072	11280	0	0	0	0	0	0	
365875																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859	2993	4	5	0	0	0	0	0	0	0	0	4	5	0	0	4	405	1506	944	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	2859	2993	0	0	0	0	0	0	0	0	
365950																																																																																																																																																						0	0	9708	0	0	0	0	0	0	0	0	13781	13865	0	0	0	0	0	0	0	0	0	0	13875	13964	0	0	0	0	0	3500	3514	0	0	0	0	0	0	206	13659	0	0	0	0	0	83	4	0	12																									0	0	0	0	0	0	4	4	0	0	78	83	0	0	0	0	0	0	
366078																																																																																																																																																						0	0	35848	0	0	5913	6166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7460	7756	30263	30360	0	1386	1422	0	0	0	0	235	585	585	5918	160	85	20	55	1061	77	84	0	0	0	13702	0	16073																									0	0	0	0	72	76	13364	13702	89	92	0	0	0	0	0	0	0	0	
366238																																																																																																																																																						0	0	53400	0	0	0	0	3260	3264	0	0	28400	28580	0	0	6410	5878	0	0	0	0	0	0	108136	107259	0	0	0	38845	39477	751	574	2039	6750	5736	2427	1788	5270	6490	44255	17056	0	0	1271	290	6424	9273	1875	5104																									0	36	0	40	0	0	952	958	0	0	16044	16300	0	0	0	0	0	0	
366247																																																																																																																																																						0	0	11514	0	0	0	0	0	0	0	0	19491	19482	0	0	0	0	0	0	0	0	5600	5600	19491	19482	0	5600	5600	0	0	10491	10491	5022	0	0	1003	4019	5510	6654	7896	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																																																																						0	0	14120	0	0	0	0	0	0	0	0	21520	21479	0	0	0	0	0	0	0	0	186	186	21520	21479	0	186	186	0	0	0	0	503	0	0	0	503	5871	14144	1107	40	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366658																																																																																																																																																						0	0	3210	0	0	0	0	0	0	0	0	23508	23634	0	0	0	0	0	0	0	0	637	662	24419	24565	0	637	662	0	0	5498	5511	958	0	0	0	681	9092	5599	8797	102	0	277	654	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	911	931	0	0	0	0	0	0	
366854																																																																																																																																																						0	0	3542	0	0	0	0	0	0	0	0	2323	2344	0	0	0	0	0	0	0	0	0	0	3480	3542	0	0	0	1129	1170	0	0	1299	0	0	0	1299	982	654	578	0	0	0	0	0	0	0	1	27																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367150																																																																																																																																																						0	0	14207	0	0	0	0	0	0	0	0	14749	14744	0	0	0	0	0	0	0	0	0	0	18130	18158	0	0	0	3381	3414	0	0	10312	0	0	2725	7587	7001	845	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367244																																																																																																																																																						0	0	11057	0	0	0	0	0	0	0	0	2486	2494	0	0	0	0	0	0	0	0	0	0	19518	19943	0	0	0	3173	3219	234	237	3626	0	0	2003	1211	154	102	2242	0	0	412	1065	2180	3592	0	6493	488																									0	0	0	0	0	0	0	0	0	0	6991	7249	0	0	0	0	0	0	
367431																																																																																																																																																						0	0	47269	500	500	0	0	0	0	0	0	42926	42843	0	0	0	0	0	0	0	0	0	0	53008	53070	0	0	0	9582	9727	0	0	1444	0	0	141	1303	20087	20558	7015	3966	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367543																																																																																																																																																						0	0	39623	0	0	0	0	0	0	0	0	20081	20108	0	0	0	0	0	0	0	0	0	0	63690	66092	0	0	0	15044	15582	11750	11727	3378	0	0	470	2908	1544	4591	26177	0	338	247	0	1	29312	504	0	0																									0	0	0	0	0	0	593	629	0	0	27972	29773	0	0	0	0	0	0	
367851																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	3534	3535	0	0	0	0	0	0	0	0	114	117	3534	3535	0	114	117	0	0	0	0	3603	0	0	1506	2096	46	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
367954																																																																																																																																																						0	0	18123	0	0	1011	1039	0	0	6540	6560	24148	24261	0	0	0	0	0	0	0	0	42264	43413	27117	27309	0	13580	13980	2216	2270	0	0	4022	0	0	1125	3061	21587	12536	9878	0	145	723	530	1995	17621	0	178	194																									0	0	0	0	2187	2221	0	0	18574	19230	753	778	0	0	0	0	372	383	
368054																																																																																																																																																						0	0	9989	0	0	0	0	0	0	0	0	9053	9076	0	0	0	0	0	0	0	0	1336	1478	34950	35935	0	1336	1478	8933	9274	4949	4965	159	0	0	0	1411	2264	2502	12496	1013	184	1537	3645	1545	4210	2040	3349	1075																									0	0	0	0	0	0	1049	1084	0	0	11655	12077	0	0	0	0	0	0	
368111																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368175																																																																																																																																																						0	0	27222	0	0	0	0	0	0	0	0	47493	47342	0	0	0	0	0	0	0	0	362	366	80314	79013	0	245	247	16751	17268	33090	32334	245	8	11	34	245	15135	9995	24138	15352	561	905	802	1102	11095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	119	14179	14348	0	0	0	0	0	0	
368344																																																																																																																																																						0	0	14904	4081	4095	0	0	0	0	0	0	14662	14832	0	0	2051	2073	0	0	0	0	0	0	52555	53655	0	0	0	1402	1453	0	0	4095	0	0	0	4094	11868	8438	4107	0	0	0	0	0	17655	7493	0	0																									0	0	0	0	0	0	19499	20017	0	0	4918	5131	0	0	0	0	0	0	
368429																																																																																																																																																						0	0	7223	0	0	0	0	1219	1211	0	0	7416	7510	0	0	0	0	0	0	0	0	0	0	16753	16936	0	0	0	3687	3636	958	1006	318	0	0	1211	0	3472	3713	2875	1803	428	369	421	266	0	0	2378	0																									0	0	0	0	0	0	0	0	0	0	1439	1485	0	0	0	0	0	0	
368522																																																																																																																																																						0	0	8504	0	0	0	0	2588	2623	0	0	12913	12998	0	0	3062	3231	0	0	0	0	0	0	78104	78741	0	0	0	16832	16715	9611	9608	800	0	0	786	679	2829	3665	20295	7312	1193	1178	4836	1312	18380	8411	5672	2192																									0	0	0	0	0	0	1125	1135	0	0	33796	34175	0	0	0	0	0	0	
368755																																																																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368933																																																																																																																																																						0	0	7192	0	0	0	0	0	0	0	0	15612	15933	0	0	0	0	0	0	0	0	0	0	15844	16170	0	0	0	232	237	1500	1491	2501	0	0	305	2196	4001	9507	161	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368951																																																																																																																																																						0	0	20609	0	0	0	0	5034	5076	0	0	24335	24649	0	0	0	0	0	0	0	0	50	50	46214	46946	0	50	50	13495	13808	13000	13003	2379	0	0	0	1737	8994	22057	10795	0	0	310	1142	1722	239	0	0	0																									0	0	0	0	0	0	0	0	0	0	3350	3413	0	0	0	0	0	0	
369453																																																																																																																																																						0	0	2528	0	0	0	0	0	0	0	0	3793	3784	0	0	0	0	0	0	0	0	1125	1149	9603	9892	0	1125	1149	535	538	1500	1497	738	0	0	0	738	3191	644	875	0	0	60	283	15	1108	3134	969	0																									0	0	0	0	0	0	1809	1947	0	0	2497	2654	0	0	0	0	0	0	
369659																																																																																																																																																						0	0	12469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18382	19116	0	0	0	15737	16402	0	0	407	0	0	0	407	617	2972	7014	5461	1803	842	0	0	0	0	0	0																									0	0	0	0	0	0	594	611	0	0	2051	2103	0	0	0	0	0	0	
370020																																																																																																																																																						0	0	18740	0	0	0	0	0	0	0	0	12204	12313	0	0	501	523	0	0	0	0	0	0	31007	31660	0	0	0	15276	15725	0	0	1349	0	0	201	654	9249	12095	5919	443	55	438	102	426	2078	0	0	0																									0	0	0	0	0	0	0	0	0	0	3026	3099	0	0	0	0	0	0	
370150																																																																																																																																																						0	0	1572	0	0	0	0	0	0	0	0	5780	5874	0	0	0	0	0	0	0	0	0	0	6548	6656	0	0	0	768	782	4880	4966	12	0	0	210	82	631	1622	4111	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370347																																																																																																																																																						0	0	9252	0	0	0	0	0	0	0	0	1774	1779	0	0	1046	1104	0	0	0	0	0	0	13938	14290	0	0	0	4433	4569	500	499	1548	0	0	401	1059	2719	1719	1554	0	31	87	48	463	5367	609	233	0																									0	0	0	0	0	0	394	425	0	0	6060	6180	0	0	0	0	0	0	
370721																																																																																																																																																						0	0	15732	0	0	0	0	0	0	0	0	5084	5125	0	0	0	0	0	0	0	0	0	0	24115	24606	0	0	0	5810	5968	0	0	0	0	0	0	0	1313	3443	4767	1570	0	0	0	837	9764	1244	0	1668																									0	0	0	0	0	0	0	0	0	0	11553	11845	0	0	0	0	0	0	
370758																																																																																																																																																						0	0	1969	0	0	0	0	0	0	4355	4402	0	0	0	0	0	0	0	0	0	0	4555	4604	0	0	0	200	202	0	0	150	150	1812	0	0	300	1512	2543	200	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370833																																																																																																																																																						0	0	4475	0	0	0	0	0	0	0	0	4500	4545	0	0	0	0	0	0	0	0	0	0	4500	4545	0	0	0	0	0	0	0	538	0	0	0	538	3507	500	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370954																																																																																																																																																						0	0	9008	0	0	44	43	0	0	0	0	2922	2912	0	0	0	0	0	0	0	0	44	43	9446	9750	0	0	0	0	0	750	742	0	0	0	44	0	0	1006	1906	0	0	0	296	76	6072	394	0	0																									0	0	0	0	0	0	4827	5067	0	0	1697	1771	0	0	0	0	0	0	
371223																																																																																																																																																						0	0	8928	0	0	0	0	0	0	0	0	6504	6517	0	0	0	0	0	0	0	0	0	0	11760	11970	0	0	0	5256	5453	4000	3962	2212	0	0	755	1457	2445	1700	5261	352	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371232																																																																																																																																																						0	0	31092	0	0	0	0	0	0	0	0	11321	11724	0	0	0	0	0	0	0	0	0	0	37580	38875	0	0	0	19054	19657	0	0	4247	0	0	270	2948	10480	8570	8112	1672	220	759	0	0	2688	0	3156	0																									0	0	0	0	0	0	0	0	0	0	4183	4338	0	0	0	0	0	0	
371362																																																																																																																																																						0	0	32357	0	0	0	0	0	0	0	0	9919	9909	0	0	0	0	0	0	0	0	4252	4483	42823	43345	0	4240	4470	10466	10842	2000	2003	215	0	0	0	214	8311	5113	9811	1542	9	76	0	0	282	560	15391	6289																									0	0	0	0	10	11	8	8	2	2	858	906	0	0	0	0	0	0	
371559																																																																																																																																																						0	0	22333	0	0	0	0	0	0	0	0	23401	23603	0	0	0	0	0	0	0	0	0	0	29161	29499	0	0	0	4994	5120	13990	14021	2207	0	0	1431	0	6936	8240	12116	0	0	776	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	766	776	0	0	0	0	0	0	
371755																																																																																																																																																						0	0	16827	0	0	0	0	141	155	0	0	11739	11770	0	0	0	0	0	0	0	0	0	0	49513	50107	0	0	0	13741	14237	0	0	612	0	0	0	612	2356	280	21008	1905	0	0	0	0	1957	8771	6295	6922																									0	0	0	0	0	0	10596	10728	0	0	0	0	0	0	0	0	0	0	
371849																																																																																																																																																						0	0	513	0	0	0	0	0	0	9326	9716	9567	9777	0	0	0	0	0	0	0	0	12003	12514	9788	9997	0	2677	2798	221	220	0	0	3253	0	0	0	3253	2610	6159	9978	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371858																																																																																																																																																						0	0	39679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51802	53480	0	0	0	14721	15363	0	0	60	0	0	60	0	405	1506	11151	2241	0	0	0	0	0	81	30983	7053																									0	0	0	0	0	0	0	0	0	0	74	81	0	0	0	0	0	0	
371924																																																																																																																																																						0	0	116786	0	0	0	0	0	0	0	0	67407	68431	0	0	0	0	0	0	0	0	7022	7146	111434	113404	0	7022	7146	40493	41280	0	0	3922	500	514	1351	2676	14185	3582	78880	16059	741	638	0	0	1800	0	0	0																									0	0	0	0	0	0	17	19	0	0	3017	3160	0	0	0	0	0	0	
371942																																																																																																																																																						0	0	6212	0	0	0	0	0	0	0	0	5197	5216	0	0	0	0	0	0	0	0	0	0	14974	15206	0	0	0	4289	4387	1555	1553	508	0	0	0	508	1147	1298	6441	209	419	0	75	16	1636	3457	0	0																									0	0	0	0	0	0	1836	1903	0	0	3652	3700	0	0	0	0	0	0	
372248																																																																																																																																																						0	0	1850	0	0	0	0	0	0	0	0	14602	14587	300	300	0	0	0	0	0	0	300	300	20159	20395	0	0	0	4843	5076	2750	2744	213	0	0	101	0	114	468	17257	2023	0	113	368	151	0	0	91	0																									0	0	0	0	0	0	0	0	0	0	613	632	0	0	0	0	0	0	
372257																																																																																																																																																						0	0	275	0	0	0	0	0	0	0	0	1237	1235	0	0	0	0	0	0	0	0	275	275	1237	1235	0	275	275	0	0	0	0	979	0	0	729	250	256	0	275	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372444																																																																																																																																																						0	0	10061	0	0	0	0	0	0	0	0	22993	23090	0	0	0	0	0	0	0	0	0	0	22993	23090	0	0	0	0	0	9000	9042	3066	0	0	0	3066	1012	3015	11011	4986	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372538																																																																																																																																																						0	0	61936	0	0	0	0	0	0	0	0	8076	8097	0	0	0	0	0	0	0	0	0	0	112898	115553	0	0	0	35478	36239	5000	5006	9485	0	0	241	5853	11775	9441	17026	0	12800	43592	2394	3068	5736	3624	3	0																									0	0	0	0	0	0	31672	32581	0	0	37669	38633	0	0	0	0	0	0	
372556																																																																																																																																																						0	0	5848	0	0	0	0	0	0	0	0	750	757	0	0	0	0	0	0	0	0	0	0	13599	14394	0	0	0	5100	5463	750	757	0	0	0	0	0	221	1159	4840	0	1	203	0	0	2508	3445	1654	362																									0	0	0	0	0	0	778	851	0	0	4989	5307	0	0	0	0	0	0	
372640																																																																																																																																																						0	0	500	0	0	0	0	0	0	0	0	22158	22197	0	0	0	0	0	0	0	0	0	0	23808	23870	0	0	0	1650	1673	1500	1499	1551	0	0	500	1051	9111	9558	3650	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
372855																																																																																																																																																						0	0	20652	23635	23661	0	0	0	0	0	0	5087	5091	0	0	0	0	0	0	0	0	0	0	28722	28752	0	0	0	0	0	0	0	17000	0	0	4017	13090	11646	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373058																																																																																																																																																						0	0	5650	0	0	0	0	0	0	0	0	1706	1708	0	0	277	283	0	0	0	0	0	0	9824	10068	0	0	0	1771	1750	1300	1295	264	0	0	0	231	492	1156	1604	258	1257	176	0	157	1879	1997	232	629																									0	0	0	0	0	0	615	626	0	0	4630	4840	0	0	0	0	0	0	
373115																																																																																																																																																						0	0	137067	0	0	0	0	0	0	0	0	63705	63581	0	0	0	0	0	0	0	0	0	0	188733	191069	0	0	0	84080	85326	3000	2994	2284	250	274	152	1132	12739	34210	70295	30379	0	0	0	2316	3546	30232	0	5794																									0	0	0	0	0	0	8183	8723	0	0	26961	27371	0	0	0	0	0	0	
