"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
167864																	CONF	0	658	0	2980	0	1059	0	0	0	0	0	1263	0	0	0	0	CONF				
168441																	CONF	0	1848	578	4932	171	1642	366	0	0	0	0	864	0	0	0	0	CONF	Income Tax Receivable			
168571																	CONF	0	538	1037	2314	76	314	0	0	0	0	0	223	202	0	0	0	CONF				
168731																	CONF	0	1115	2046	5191	0	776	257	0	0	0	0	1254	0	0	0	0	CONF	Reserve for Taxes			
169073																	CONF	0	6103	3637	17528	1204	5190	26	307	128	0	0	2598	0	0	0	0	CONF	Security deposit	Fees Receivable	Accounts Receivable	
169327																	CONF	0	1259	23	4220	0	1625	0	0	0	0	0	1313	0	0	0	0	CONF				
169354																	CONF	0	393	0	2929	180	894	0	0	0	0	0	1642	0	0	0	0	CONF				
169653																	CONF	0	52795	0	135737	0	49000	0	0	0	0	0	27302	6640	0	0	0	CONF				
169756																	CONF	0	863	0	7415	373	5255	2940	0	0	0	0	1297	0	0	0	0	CONF	deferred compensation			
169952																	CONF	70	796	0	4095	68	170	0	0	0	0	0	571	2558	0	0	0	CONF				
170051																	CONF	0	6308	2232	15694	0	4618	2408	0	0	0	0	2536	0	0	0	0	CONF	Foreclosed Stock			
170257																	CONF	0	107	0	2604	0	501	0	0	0	0	0	411	1585	0	0	0	CONF				
170332																	CONF	0	1349	0	4773	0	1546	0	0	0	0	0	761	1117	0	0	0	CONF				
170640																	CONF	0	84	0	372	0	168	41	0	0	0	0	120	0	0	0	0	CONF	Federal Income Tax Refund			
170716																	CONF	0	9226	70494	204645	0	104897	0	0	0	0	0	20028	0	0	0	0	CONF				
170976																	CONF	0	815	142	2724	23	414	241	88	40	0	0	164	1189	0	0	0	CONF	Prepaid Insurance	Prepaid Taxes	ACH	
171133	0	1717	2695	17296	709	11651	1249	6352	150	0	0	1233	0	0	0	0	CONF		1717															CONF	ACCOUNT RECEIVABLE	PREPAID TAXES	INTERNAL TRANSFER	
171656																	CONF	0	250	0	1322	0	732	0	0	0	0	0	340	0	0	0	0	CONF				
171759																	CONF	0	1412	0	3019	144	438	0	0	0	0	0	713	456	0	0	0	CONF				
171768																	CONF	0	984	202	2999	0	1169	0	0	0	0	0	644	0	0	0	0	CONF				
172158																	CONF	0	189	0	1277	71	356	0	0	0	0	0	732	0	0	0	0	CONF				
172251																	CONF	0	146	0	590	49	252	12	0	0	0	0	192	0	0	0	0	CONF	Accrued Late Charges on Loans			
172457																	CONF	234	1217	0	8793	277	637	0	0	0	0	0	1092	5847	0	0	0	CONF				
172747																	CONF	0	1125	0	1841	216	246	30	0	0	0	0	470	0	0	0	0	CONF	ACCOUNTS RECEIVABLE			
172859																	CONF	0	406	92	1862	88	398	14	0	0	0	0	966	0	0	0	0	CONF	Accounts Receivable			
173306																	CONF	0	1748	838	12183	628	3428	1083	615	0	0	0	1094	5075	0	0	0	CONF	Limited Partnership Investments	Investment in Trust Company		
173342																	CONF	0	86	0	802	63	337	0	0	0	0	0	379	0	0	0	0	CONF				
173548																	CONF	0	514	0	2584	0	373	0	0	0	0	0	747	950	0	0	0	CONF				
173557																	CONF	0	695	32	7588	0	5745	3649	0	0	0	0	1116	0	0	0	0	CONF	Income Tax Refund Receivable			
173575																	CONF	0	6688	2882	31027	566	3376	0	0	0	0	0	2349	15732	0	0	0	CONF				
173641																	CONF	0	479	0	2730	109	681	0	0	0	0	116	1454	0	0	0	0	CONF				
173959																	CONF	0	449	0	4913	449	465	0	0	0	0	0	567	3432	0	0	0	CONF				
174321																	CONF	0	83	57	1011	119	478	0	0	0	0	0	393	0	0	0	0	CONF				
174367																	CONF	0	0	0	289	0	160	0	0	0	0	0	129	0	0	0	0	CONF				
175056																	CONF	4	709	0	3784	225	1082	0	0	0	0	0	1993	0	0	0	0	CONF				
175140																	CONF	0	1355	0	5425	0	1987	0	0	0	0	0	1102	981	0	0	0	CONF				
175458																	CONF	10	238	0	560	49	148	15	0	0	0	0	174	0	0	0	0	CONF	DATA PROCESSING SOFTWARE			
175609																	CONF	0	88	0	2768	646	957	275	0	0	0	0	355	1368	0	0	0	CONF	Accrued interest - securities			
175672																	CONF	0	2239	964	11307	1489	1489	0	0	0	0	0	718	5897	0	0	0	CONF				
176053																	CONF	0	17	209	966	54	308	0	0	0	0	0	432	0	0	0	0	CONF				
176101																	CONF	0	4824	1330	31674	579	2292	0	0	0	0	0	3291	19937	0	0	0	CONF				
176325																	CONF	0	315	0	3675	614	649	0	0	0	0	96	456	2159	0	0	0	CONF				
176437																	CONF	0	121	0	2677	46	122	71	0	0	0	0	274	2160	0	0	0	CONF	Credit Card Clearing			
176464																	CONF	50	805	0	20894	778	3452	300	0	0	0	0	2482	14155	0	0	0	CONF	software			
176642																	CONF	0	852	0	1905	0	481	0	0	0	0	0	572	0	0	0	0	CONF				
177135																	CONF	0	33	0	300	72	237	88	0	0	0	0	30	0	0	0	0	CONF	Int. Earned Not Coll.			
177443																	CONF	0	567	10	3441	0	856	0	0	0	0	0	2008	0	0	0	0	CONF				
177500																	CONF	0	158	0	580	64	300	0	0	0	0	0	122	0	0	0	0	CONF				
177546																	CONF	11	738	1830	3223	85	96	0	0	0	0	0	559	0	0	0	0	CONF				
177555																	CONF	0	81	4	399	156	173	17	0	0	0	0	141	0	0	0	0	CONF	Pre-paid Federal Tax			
177751																	CONF	0	1290	2435	7952	0	2420	0	0	0	0	0	1807	0	0	0	0	CONF				
177920																	CONF	0	1627	9	14642	582	3378	0	0	0	0	0	1855	7773	0	0	0	CONF				
177957																	CONF	0	2810	3507	15116	326	797	0	0	0	0	0	1299	6703	0	0	0	CONF				
178057																	CONF	0	80	0	261	0	57	0	0	0	0	0	124	0	0	0	0	CONF				
178150																	CONF	0	0	56	2831	98	817	0	0	0	0	0	683	1275	0	0	0	CONF				
178244																	CONF	0	470	0	1459	0	232	0	0	0	0	0	757	0	0	0	0	CONF				
178271																	CONF	0	958	0	2555	51	1347	65	36	942	0	0	250	0	0	0	0	CONF	Computer Software	Fiserv EFT Deposit	Misc Rec'v Inv	
178356																	CONF	0	243	0	1388	0	907	255	0	0	0	0	238	0	0	0	0	CONF	Interest Earned Not Collected Securities			
178851																	CONF	0	720	0	4589	380	2083	0	0	0	0	0	1786	0	0	0	0	CONF				
179148																	CONF	0	160	0	4120	0	612	0	0	0	0	0	1434	1914	0	0	0	CONF				
179335																	CONF	85	100	0	5449	66	900	0	0	0	0	0	1231	3218	0	0	0	CONF				
179700																	CONF	218	6035	2935	22423	216	3486	0	0	0	0	0	1788	8179	0	0	0	CONF				
179755																	CONF	0	379	0	1645	83	839	74	0	0	0	0	427	0	0	0	0	CONF	CIT Stock			
180041																	CONF	4	209	38	2985	95	172	37	36	0	0	0	508	2058	0	0	0	CONF	Check Printing Inventory	Premium Loans		
180078																	CONF	0	5114	2713	13361	0	1759	926	0	0	0	0	1269	2506	0	0	0	CONF	INCOME TAXES RECEIVABLE			
180144																	CONF	0	269	0	1123	0	479	0	0	0	0	0	375	0	0	0	0	CONF				
180443																	CONF	0	391	0	1559	7	282	0	0	0	0	0	591	295	0	0	0	CONF				
180537																	CONF	0	401	99	4152	155	596	0	0	0	0	0	762	2294	0	0	0	CONF				
180845																	CONF	0	1235	0	2070	89	309	0	0	0	0	0	526	0	0	0	0	CONF				
181347																	CONF	0	1360	981	6342	0	906	261	448	0	0	0	2460	635	0	0	0	CONF	Software	Income Tax Receivable		
181459																	CONF	0	1673	302	9787	348	3992	0	0	0	0	0	3820	0	0	0	0	CONF				
181758																	CONF	22	723	0	1506	110	405	0	0	0	0	0	277	101	0	0	0	CONF				
181963																	CONF	0	96	0	3708	1683	2400	0	0	0	0	0	1212	0	0	0	0	CONF				
182353																	CONF	0	88	0	561	5	128	0	0	0	0	0	345	0	0	0	0	CONF				
182652																	CONF	0	29	0	168	67	78	11	0	0	0	0	61	0	0	0	0	CONF	Shazam Daily			
182951																	CONF	83	1006	0	7590	415	1676	286	0	0	0	0	982	3926	0	0	0	CONF	Gold			
183042																	CONF	0	473	53	2046	0	526	0	0	0	0	0	994	0	0	0	0	CONF				
183051																	CONF	0	36	0	344	138	148	0	0	0	0	0	160	0	0	0	0	CONF				
183154																	CONF	0	334	0	1083	152	376	0	0	0	0	0	373	0	0	0	0	CONF				
183668																	CONF	0	3631	153	9986	0	4117	0	0	0	0	0	1540	545	0	0	0	CONF				
183770																	CONF	0	4106	0	11955	0	1938	0	0	0	0	0	1643	4268	0	0	0	CONF				
183846																	CONF	0	53	480	6052	0	864	0	0	0	0	0	1282	3373	0	0	0	CONF				
183958																	CONF	0	501	45	6626	0	1289	600	0	0	0	0	1208	3583	0	0	0	CONF	Qzab			
184142																	CONF	0	541	719	6188	0	3231	720	0	0	0	0	1697	0	0	0	0	CONF	taxes rec FIT			
184245																	CONF	0	1622	235	8138	0	1955	0	0	0	0	0	1292	3034	0	0	0	CONF				
184656																	CONF	33	65	0	1440	47	618	0	0	0	0	0	757	0	0	0	0	CONF				
184759																	CONF	0	210	109	973	29	151	0	0	0	0	0	474	29	0	0	0	CONF				
185037																	CONF	510	1670	5676	27652	749	6690	86	4911	0	0	0	1264	12352	0	0	0	CONF	Computer Software	Income Tax Payable		
185251																	CONF	0	82	0	861	93	240	44	24	0	0	0	134	405	0	0	0	CONF	Warrants Payable	Lease Purchase Asset		
185448																	CONF	0	692	9	1713	0	261	0	0	0	0	0	751	0	0	0	0	CONF				
185457																	CONF	0	279	0	679	0	126	0	0	0	0	0	274	0	0	0	0	CONF				
185859																	CONF	0	5007	0	8418	136	1323	156	0	0	0	0	2088	0	0	0	0	CONF	Branch Acquisition FA not placed into service			
186221																	CONF	99	4748	2221	32311	745	5973	0	0	0	0	0	2873	16496	0	0	0	CONF				
186548																	CONF	0	697	4	1719	60	567	116	0	0	0	0	451	0	0	0	0	CONF	Income Taxes Receivable			
186717																	CONF	0	2530	0	9277	0	3700	0	0	0	0	0	3047	0	0	0	0	CONF				
186744																	CONF	0	6939	0	26002	0	4575	0	0	0	0	0	6843	7645	0	0	0	CONF				
186838																	CONF	0	1755	165	10429	0	2133	0	0	0	0	0	1481	4895	0	0	0	CONF				
186856																	CONF	1	0	0	1029	467	564	96	0	0	0	0	465	0	0	0	0	CONF	Software			
187358																	CONF	0	0	0	671	0	93	0	0	0	0	0	266	312	0	0	0	CONF				
187451																	CONF	0	116	0	1451	20	403	0	0	0	0	0	699	233	0	0	0	CONF				
187648																	CONF	0	0	0	276	0	0	0	0	0	0	0	276	0	0	0	0	CONF				
187899																	CONF	0	3408	686	9305	994	4141	0	0	0	0	0	1070	0	0	0	0	CONF				
187947																	CONF	0	433	0	3642	39	561	0	0	0	0	0	1041	1607	0	0	0	CONF				
188056																	CONF	0	295	0	2608	0	879	0	0	0	0	0	1434	0	0	0	0	CONF				
188430																	CONF	0	5890	0	29718	479	11469	0	0	0	0	0	3473	8886	0	0	0	CONF				
188449																	CONF	0	259	11	1264	0	315	102	0	0	0	0	679	0	0	0	0	CONF	IT MAINTENANCE CONTRACT			
188720																	CONF	5	178	106	2814	472	1369	221	0	0	0	0	1161	0	0	0	0	CONF	Farmers Financial Services			
188739																	CONF	0	266	0	860	0	221	0	0	0	0	0	373	0	0	0	0	CONF				
188757																	CONF	0	0	0	189	17	85	0	0	0	0	0	104	0	0	0	0	CONF				
188917																	CONF	0	112	1675	3574	43	678	27	0	0	0	0	1109	0	0	0	0	CONF	Accrued Interest Purchased			
188926																	CONF	0	757	190	3953	107	446	0	0	0	0	0	363	2197	0	0	0	CONF				
189044																	CONF	0	5980	0	19209	1176	9995	340	4522	0	0	0	3234	0	0	0	0	CONF	TRUST INCOME RECEIVABLE	TAX CREDIT INVESTMENT		
189129																	CONF	0	5463	553	12631	597	2395	0	0	0	0	0	1340	2880	0	0	0	CONF				
189352																	CONF	0	3103	11309	66736	0	19640	8480	0	0	0	0	3797	28887	0	0	0	CONF	CUSTOMER LIAB ACCEPTANCES			
189549																	CONF	0	674	265	3134	0	525	0	0	0	0	0	414	1256	0	0	0	CONF				
189745																	CONF	158	5088	10074	41277	303	13243	104	3779	0	0	0	3974	8898	4245	0	0	CONF	Accounts receivable	Loss Assumption asset		
189820																	CONF	0	250	0	3121	973	1529	0	0	0	0	0	1342	0	0	0	0	CONF				
189950																	CONF	0	129	0	3762	0	360	0	0	0	0	0	1617	1656	0	0	0	CONF				
190246																	CONF	0	296	0	542	52	147	0	0	0	0	0	99	0	0	0	0	CONF				
190451																	CONF	51	359	0	2858	161	1004	0	0	0	0	0	1495	0	0	0	0	CONF				
190554																	CONF	0	0	0	1646	0	783	0	0	0	0	0	863	0	0	0	0	CONF				
190563																	CONF	0	20	0	818	97	398	24	0	0	0	0	400	0	0	0	0	CONF	UNPOSTED DEBITS			
190639																	CONF	3354	3746	2084	28017	0	11288	5886	0	0	0	0	1018	9881	0	0	0	CONF	Current Federal Tax Refund Receivable			
190648																	CONF	0	243	0	3092	0	1352	0	0	0	0	0	1171	326	0	0	0	CONF				
190947																	CONF	0	103	25	1222	20	377	0	0	0	0	0	717	0	0	0	0	CONF				
190956																	CONF	0	151	159	5647	48	335	0	0	0	0	0	1218	3784	0	0	0	CONF				
191355																	CONF	0	443	0	3071	0	1207	0	0	0	0	0	1421	0	0	0	0	CONF				
191449																	CONF	0	0	0	442	23	180	0	0	0	0	0	262	0	0	0	0	CONF				
191935																	CONF	0	9026	0	18956	712	5241	0	0	0	0	0	4689	0	0	0	0	CONF				
192147																	CONF	0	611	2111	8866	127	1612	71	0	0	0	0	1756	2776	0	0	0	CONF	Credit Card clearing			
192156																	CONF	0	1552	31	3867	232	1495	0	0	0	0	0	789	0	0	0	0	CONF				
192558																	CONF	0	862	0	3845	0	1119	0	0	0	0	0	1864	0	0	0	0	CONF				
192651																	CONF	2	0	0	293	28	106	0	0	0	0	0	187	0	0	0	0	CONF				
192857																	CONF	0	525	68	2775	159	474	0	0	0	0	0	713	995	0	0	0	CONF				
193162																	CONF	33	65	0	715	66	362	0	0	0	0	0	288	0	0	0	0	CONF				
193247																	CONF	0	1026	2	3152	57	403	0	0	0	0	0	159	1562	0	0	0	CONF				
193461																	CONF	0	4134	11938	29475	0	7451	4056	0	0	0	0	1567	4385	0	0	0	CONF	Federal Tax Receivable			
193537																	CONF	0	176	513	2898	0	609	0	0	0	0	0	1420	180	0	0	0	CONF				
193649																	CONF	0	490	0	2723	186	883	0	0	0	0	0	1350	0	0	0	0	CONF				
193809																	CONF	0	13977	297	42939	0	6147	0	0	0	0	0	3534	18984	0	0	0	CONF				
194253																	CONF	0	100	0	2521	260	523	0	0	0	0	0	654	1244	0	0	0	CONF				
194440																	CONF	0	444	0	1513	0	431	0	0	0	0	0	638	0	0	0	0	CONF				
194936																	CONF	0	1584	14	3486	275	996	0	0	0	0	0	892	0	0	0	0	CONF				
195111																	CONF	0	1752	2685	24204	0	7936	2600	0	0	0	0	1997	9834	0	0	0	CONF	Defined Benefit Plan			
195157																	CONF	0	61	0	886	38	249	0	0	0	0	0	576	0	0	0	0	CONF				
195456																	CONF	0	854	0	3079	0	1637	0	0	0	0	0	588	0	0	0	0	CONF				
196257																	CONF	0	247	0	420	0	104	0	0	0	0	0	56	13	0	0	0	CONF				
196743																	CONF	0	750	1250	9350	448	1685	46	0	0	0	0	738	4927	0	0	0	CONF	PURCHASED SOFTWARE			
196752																	CONF	0	37	0	72	1	18	0	0	0	0	0	17	0	0	0	0	CONF				
196800																	CONF	0	4651	0	11906	305	2750	259	493	0	0	0	2110	2395	0	0	0	CONF	Accr Trust Fees	Cost Recovery-NI SERP Plan		
197142																	CONF	0	1486	1776	10404	0	603	0	0	0	0	0	1848	4691	0	0	0	CONF				
197254																	CONF	0	147	0	591	3	100	0	0	0	0	0	344	0	0	0	0	CONF				
197302																	CONF	0	1376	6751	28316	470	3065	266	0	0	0	0	2757	14367	0	0	0	CONF	MISC OTHER ASSETS			
197478	0	227703	32603	1931756	0	1493850	0	0	0	0	0	78302	99298	0	0	980950	CONF		227703															CONF				
197759																	CONF	0	928	370	9214	0	1486	0	0	0	0	0	1174	5256	0	0	0	CONF	Software			
198046																	CONF	0	131	271	1978	0	206	0	0	0	0	0	365	1005	0	0	0	CONF				
198103																	CONF	0	275	148	914	41	272	0	0	0	0	0	219	0	0	0	0	CONF				
198149																	CONF	0	679	573	8641	137	1326	0	0	0	0	0	1100	4963	0	0	0	CONF				
198251																	CONF	0	465	0	1229	84	449	0	0	0	0	0	315	0	0	0	0	CONF				
198831																	CONF	0	1964	2391	18909	0	3309	678	0	0	0	0	1583	9662	0	0	0	CONF	Taxes Receivable-Carryback			
198859																	CONF	0	366	33	1428	308	308	0	0	0	0	0	686	35	0	0	0	CONF				
198961																	CONF	97	449	0	4296	31	1981	1323	0	0	0	0	490	1376	0	0	0	CONF	Deferred Compensation Plan			
199052																	CONF	0	276	132	2193	49	258	0	0	0	0	0	690	837	0	0	0	CONF				
199137																	CONF	0	0	0	985	129	355	80	0	0	0	0	630	0	0	0	0	CONF	accrued int securities			
199351																	CONF	0	201	0	424	52	111	0	0	0	0	0	112	0	0	0	0	CONF				
199436																	CONF	13	385	0	2913	197	1124	0	0	0	0	0	1404	0	0	0	0	CONF				
199454																	CONF	0	70	116	457	0	200	0	0	0	0	0	71	0	0	0	0	CONF				
199463																	CONF	219	615	980	6142	252	1529	0	0	0	0	0	1247	1771	0	0	0	CONF				
199940																	CONF	0	765	0	1917	42	239	196	0	0	0	0	913	0	0	0	0	CONF	closing proceeds held in escrow			
200042																	CONF	0	0	0	893	0	110	0	0	0	0	0	277	506	0	0	0	CONF				
200435																	CONF	23	2158	0	10436	282	3248	0	0	0	0	0	5030	0	24	0	0	CONF				
200640																	CONF	0	0	0	6422	4358	4703	0	0	0	0	0	1719	0	0	0	0	CONF				
201049																	CONF	0	446	0	1993	42	634	34	55	0	0	0	913	0	0	0	0	CONF	Receivable -Concord Services	Software costs		
201254																	CONF	88	558	0	3321	153	1008	44	129	594	0	0	876	879	0	0	0	CONF	Inventory/Preearned Credit Life	Contracts Receivables	FMS Nonpost	
201441																	CONF	0	412	528	1958	43	575	0	0	0	0	0	443	0	0	0	0	CONF				
201638																	CONF	0	0	0	2929	391	544	0	0	0	0	0	1315	1070	0	0	0	CONF				
201647																	CONF	0	788	39	2356	0	427	0	0	0	0	0	1102	0	0	0	0	CONF				
201834																	CONF	0	2056	0	14290	282	8775	8364	0	0	0	0	3459	0	0	0	0	CONF	PREPAID FDIC INSURANCE			
202251																	CONF	10	161	0	4236	106	832	0	0	0	0	0	632	2611	0	0	0	CONF				
202514																	CONF	0	1485	0	3605	0	1204	252	0	0	0	0	916	0	0	0	0	CONF	Unsold Fannie Mae Loans			
202541																	CONF	0	558	0	2547	36	529	51	0	0	0	0	1460	0	0	0	0	CONF	PREPAID INSURANCE			
202550																	CONF	13	2638	0	8243	218	1129	609	157	89	0	0	1306	3170	0	0	0	CONF	Tax Credits Owned	Other Assets-Software	Accounts Receivable	
202907																	CONF	265	51462	0	159726	39814	64845	0	0	0	0	0	27606	15813	0	0	0	CONF				
203052																	CONF	0	111	0	511	0	169	0	0	0	0	0	231	0	0	0	0	CONF				
203418																	CONF	0	2309	0	5467	771	2114	0	0	0	0	0	1044	0	0	0	0	CONF				
203575																	CONF	0	706	0	1544	0	513	138	0	0	0	0	325	0	0	0	0	CONF	Accrued federal income tax			
204004																	CONF	0	33356	35421	269316	0	42020	0	0	0	0	0	24775	133744	0	0	0	CONF				
204237																	CONF	0	1681	0	6450	0	2226	0	0	0	0	0	2543	0	0	0	0	CONF				
204826																	CONF	0	1027	0	3158	286	1044	0	0	0	0	0	1087	0	0	0	0	CONF				
205159																	CONF	0	230	0	767	69	235	0	0	0	0	0	302	0	0	0	0	CONF				
205243																	CONF	0	463	477	9931	0	1311	0	0	0	0	0	1716	5964	0	0	0	CONF				
205346																	CONF	0	600	0	3521	87	1057	0	0	0	0	0	1738	126	0	0	0	CONF				
205458																	CONF	0	45	0	652	0	171	0	0	0	0	0	436	0	0	0	0	CONF				
205542																	CONF	0	875	377	3416	19	630	0	0	0	0	0	1534	0	0	0	0	CONF				
205654																	CONF	403	6140	5074	33045	1164	15387	0	0	0	0	0	6444	0	229	0	6800	CONF				
206156																	CONF	0	1436	0	4006	124	874	0	0	0	0	0	917	779	0	0	0	CONF				
206174																	CONF	0	1612	48	6437	179	1143	7	56	0	0	0	1253	2381	0	0	0	CONF	Accounts Receivable	Computer Software		
206772																	CONF	0	486	212	1570	95	482	0	0	0	0	0	390	0	0	0	0	CONF				
206950																	CONF	0	370	0	1489	60	231	0	0	0	0	0	260	628	0	0	0	CONF				
207041																	CONF	0	11	0	1015	36	164	0	0	0	0	0	217	623	0	0	0	CONF				
207050																	CONF	0	3667	0	7151	583	2099	0	0	0	0	0	1179	206	0	0	0	CONF				
207452																	CONF	47	1384	0	3634	84	866	0	0	0	0	0	1384	0	0	0	0	CONF				
207555																	CONF	0	754	0	2478	86	836	37	0	0	0	0	888	0	0	0	0	CONF	Outgoing CDARS			
207845																	CONF	0	3193	1104	13497	1249	4356	0	0	0	0	0	3850	994	0	0	0	CONF				
207872																	CONF	0	1382	0	14285	831	6206	3283	1429	0	0	0	1168	5529	0	0	0	CONF	Income tax recievable	Software		
207957																	CONF	25	100	0	428	0	204	0	0	0	0	0	124	0	0	0	0	CONF				
208057																	CONF	0	948	0	5708	0	1731	0	0	0	0	0	2133	896	0	0	0	CONF				
208169																	CONF	0	10644	12157	40914	589	7560	0	0	0	0	0	4862	5691	0	0	0	CONF				
208244	0	50216	84371	440727	0	94842	28644	0	0	0	0	44541	166757	0	0	0	CONF		50217															CONF	FAS 133 Customer Swap Value			
208347																	CONF	6	364	3	1291	225	349	0	6	112	0	0	411	164	0	0	0	CONF	telephone banking	computer software	mortgage servficinig asset	
208440																	CONF	0	135	0	2348	96	500	0	0	0	0	0	1026	687	0	0	0	CONF				
208459																	CONF	74	132	0	459	30	274	0	0	0	0	0	53	0	0	0	0	CONF				
208655																	CONF	0	990	0	4852	1070	1070	0	0	0	0	0	2792	0	0	0	0	CONF				
208972																	CONF	0	4875	0	6239	0	437	0	0	0	0	0	152	775	0	0	0	CONF				
209148																	CONF	0	980	0	4303	1637	1694	0	0	0	0	0	1629	0	0	0	0	CONF				
209335																	CONF	0	3012	22552	38672	0	6870	0	0	0	0	0	2982	3256	0	0	0	CONF				
209362																	CONF	0	174	0	577	301	314	0	0	0	0	0	89	0	0	0	0	CONF				
209447																	CONF	0	406	20	2730	60	312	0	0	0	0	0	520	1472	0	0	0	CONF				
209559																	CONF	0	129	0	1988	125	153	28	0	0	0	0	563	1143	0	0	0	CONF	Prepaid insurance			
209830																	CONF	0	509	0	6288	279	1433	0	0	0	0	0	1469	2877	0	0	0	CONF				
209858																	CONF	28	1598	30	5716	180	1641	0	0	0	0	0	2447	0	0	0	0	CONF				
210238																	CONF	0	1314	1892	14407	0	3972	1585	0	0	0	0	1670	5559	0	0	0	CONF	Federal and State Income Tax Receivable			
210256																	CONF	0	897	0	2140	4	530	48	0	0	0	0	713	0	0	0	0	CONF	UNPOSTED DEBITS	NONE		
210434	0	368602	0	3044876	287733	2603942	970564	0	0	0	0	72332	0	81326	0	0	CONF		364692															CONF	Trust Security Settlement			
210452																	CONF	0	376	0	865	0	182	68	0	0	0	0	307	0	0	0	0	CONF	PREPAID INSURANCE			
210555																	CONF	0	0	446	1624	0	577	0	0	0	0	0	601	0	0	0	0	CONF				
211114																	CONF	0	823	14	2037	112	685	0	0	0	0	0	515	0	0	0	0	CONF				
211338																	CONF	61	911	108	2833	203	1161	0	0	0	0	0	653	0	0	0	0	CONF				
211851																	CONF	0	694	0	1678	304	304	0	0	0	0	0	680	0	0	0	0	CONF				
211954																	CONF	0	417	0	984	218	443	0	0	0	0	0	124	0	0	0	0	CONF				
212018																	CONF	5	2661	498	15742	554	6175	3836	0	0	0	0	1256	5152	0	0	0	CONF	Principal Receivable MBS			
212335																	CONF	0	235	0	1026	69	117	0	0	0	0	0	322	352	0	0	0	CONF				
212344																	CONF	0	135	0	1173	0	196	0	0	0	0	0	842	0	0	0	0	CONF				
212465	0	454226	767644	3772980	547175	2098763	767398	0	0	0	0	259534	192813	0	0	0	CONF		454226															CONF	Low Income Housing Investments			
212522																	CONF	0	3292	4225	27890	3712	5129	0	0	0	0	0	2798	12446	0	0	0	CONF				
213538																	CONF	0	100	266	2675	94	751	55	133	0	0	0	850	708	0	0	0	CONF	Data processing software	Tax refund receivable		
213912																	CONF	0	710	0	2661	0	974	382	0	0	0	0	977	0	0	0	0	CONF	Deferred Directors Fees Trust			
213958																	CONF	0	285	0	1935	55	399	0	0	0	0	0	266	985	0	0	0	CONF				
214414																	CONF	0	4448	0	25542	1197	4877	297	0	0	0	0	4636	11581	0	0	0	CONF	Accrued Federal Income Tax payable			
214722																	CONF	0	3556	3281	22537	975	4423	0	0	0	0	0	2376	8901	0	0	0	CONF				
214807	0	174000	447000	5476000	0	4807000	3729000	0	0	0	0	48000	0	0	0	0	CONF		174000															CONF	Inv in unconsolidated sub < 50%			
214843																	CONF	0	650	0	6165	482	1492	151	0	0	0	0	1556	2467	0	0	0	CONF	Software			
215130																	CONF	0	2705	0	20129	4383	9671	0	0	0	0	0	7753	0	0	0	0	CONF				
215251																	CONF	0	225	0	2060	92	299	0	0	0	0	0	228	1308	0	0	0	CONF				
215345																	CONF	0	1258	76	10758	0	1357	0	0	0	0	0	2024	6043	0	0	0	CONF				
215354																	CONF	0	1068	0	2139	125	690	85	0	0	0	0	381	0	0	0	0	CONF	software			
215653																	CONF	0	162	0	433	0	101	0	0	0	0	0	170	0	0	0	0	CONF				
215662																	CONF	20	1842	2623	22255	340	4845	404	154	0	0	0	3023	9922	0	0	0	CONF	Software	Unposted demand deposits		
215710																	CONF	0	2197	965	21914	815	3087	0	0	0	0	0	2468	13197	0	0	0	CONF				
216164																	CONF	0	599	0	3018	0	695	0	0	0	0	0	417	1307	0	0	0	CONF				
216230																	CONF	0	565	0	1815	0	715	0	0	0	0	0	535	0	0	0	0	CONF				
216445																	CONF	39	1159	0	2090	130	172	0	0	0	0	0	759	0	0	0	0	CONF				
216632																	CONF	0	1188	0	3817	414	1474	0	0	0	0	0	1155	0	0	0	0	CONF				
216922																	CONF	0	18569	0	171565	0	136641	0	0	0	0	0	14122	2233	0	0	117003	CONF				
217059																	CONF	0	1585	0	4253	688	696	0	0	0	0	0	697	1275	0	0	0	CONF				
217620																	CONF	0	3218	0	9856	0	2395	0	0	0	0	0	1448	2795	0	0	0	CONF				
218131																	CONF	0	1246	1614	6517	0	2485	0	0	0	0	0	1172	0	0	0	0	CONF				
218261																	CONF	0	130	0	1163	50	484	0	0	0	0	0	549	0	0	0	0	CONF				
218757																	CONF	0	0	0	143	91	91	0	0	0	0	0	52	0	0	0	0	CONF				
218775																	CONF	0	620	23	1788	0	886	386	0	0	0	0	259	0	0	0	0	CONF	Mutual to Stock Conversion expenses			
218850																	CONF	0	345	0	938	0	168	0	0	0	0	0	165	260	0	0	0	CONF				
218878																	CONF	0	1706	3	3379	255	1188	59	25	0	0	0	482	0	0	0	0	CONF	Accounts Receivable	Income Tax Receivable		
219044																	CONF	0	0	0	527	30	352	121	0	0	0	0	175	0	0	0	0	CONF	Core deposit premium			
