"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
278957																														0	1296	3315	0	16002	true	0	1296	0	0	0	0	40	0	0	0	true	0	0	0	3315	10080	226	2381	0	0	0	0	0	0	0	true	false	0	0	0	0	www.amfirstbank.com	
279105																														688	0	36048	688	177272	true	0	0	0	0	0	0	2363	1	815	0	true	0	0	0	36048	44853	34500	6871	52000	0	25000	10000	20000	0	55000	false	false	0	0	0	0	www.florencesavings.com	
279338																														0	10259	5000	0	11750	true	0	8929	0	30	852	448	1200	1	0	0	false	0	0	0	5000	6750	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.firstsouthernbank.com	
279673																														127	367	0	127	3000	true	0	0	0	0	0	367	1908	1	129	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.holbrookcoop.com	
279842																														1365	3321	4000	0	4000	true	1365	2734	0	477	0	110	20554	5	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.riverbank.biz	
279954																														0	11864	6600	0	17723	true	0	8327	0	890	0	2647	1666	2	0	0	false	0	50	0	9100	200	500	7589	10289	50	43	77	164	0	50	true	false	0	0	0	0	http://www.csbcc.com	
280044																														662	15911	45000	627	75000	true	35	1992	0	354	1800	11765	2760	3	627	0	true	0	0	0	50000	25000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.baylake.com	
280110	257320	130843	4000	211362	6103778	true	45958	211150	3	315208	0	true	12794258	1139888	4000	25278	18907	135428	0	4357199	1429781	131816	1369	70203	0	0	0	0	0					6075088			37691	0	17150	162	75840								0										0		true	true					www.key.com	
280138																														0	120	0	0	10	true	0	0	0	120	0	0	1154	0	0	0	false	0	0	0	0	0	0	0	0	10	0	0	0	0	10	true	false	0	0	0	0	http://www.wcgb.com	
280352																														0	0	0	0	0	true	0	0	0	0	0	0	91	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.faberick.com	
280558																														0	0	0	0	0	true	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbcokato.com	
280950																														0	195	0	0	0	true	0	0	0	195	0	0	423	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://theunionsavings.com	
281144																														258	1017	0	0	5000	true	258	1017	0	0	0	0	2441	1	0	0	true	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	false	false	0	0	0	0	http://www.edensbank.com	
281210																														2222	0	5000	0	5000	true	2222	0	0	0	0	0	1102	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.natbkdelco.com	
282048																														0	16	13100	0	13100	true	0	0	0	16	0	0	258	0	0	0	false	0	0	0	13100	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.peoplesowenton.com	
282075																														445	1266	13600	445	40074	true	0	887	0	259	0	120	1799	0	445	0	true	0	0	0	13600	23600	2874	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	http://www.mywashingtonfinancial.com	
282226																														382	1575	0	0	0	true	382	500	0	125	0	950	2008	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fmbsc.com	
282329																														7793	16656	2000	1941	39838	true	5852	11441	0	1824	69	3322	20027	5	1941	0	true	0	800	0	2000	21000	5000	11038	0	800	0	0	0	0	800	false	false	0	0	0	0	http://WWW.YADKINVALLEYBANK.COM	
282824																														0	0	1500	0	3000	true	0	0	0	0	0	0	89	0	0	0	false	0	0	0	1500	0	1500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.eldertonbank.com	
283157																														0	205	0	0	2	true	0	0	0	0	0	205	16	0	0	0	false	0	2	0	0	0	0	0	0	2	0	0	0	0	0	true	false	0	0	0	0	www.sbdanvers.com	
283438																														0	3277	0	0	3000	true	0	152	0	2616	0	509	1247	0	0	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.libertybank.net	
283652																														431	0	559	431	8746	true	0	0	0	0	0	0	3431	3	431	0	false	0	0	0	559	1431	2085	4671	0	0	0	0	0	0	0	false	false	0	0	0	0	Triadbank.com	
283737																														0	1274	0	0	188	true	0	138	0	846	0	290	11860	3	0	0	false	0	0	0	0	0	0	188	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbotn.com	
283858																														0	6726	6000	0	8000	true	0	3769	1035	902	0	1020	0	0	0	0	true	0	0	0	6000	2000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.DELANOBANK.COM	
283867																														14	1002	27545	0	53645	true	14	0	0	0	0	1002	887	1	0	0	false	0	0	0	27545	23104	0	2996	0	0	0	0	0	0	0	true	true	0	0	0	0	http://wallisbank.com	
284154																														0	1519	0	0	0	true	0	984	0	535	0	0	339	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.freedombankok.com	
284239																														0	924	0	0	11564	true	0	41	50	323	0	510	1912	1	0	0	false	0	0	0	3094	3170	1518	3782	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.thebankonthego.com	
284248																														259	0	0	259	0	true	0	0	0	0	0	0	4438	3	259	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.FBTOMAH.COM	
284332																														22	860	14000	0	14000	true	22	0	127	436	25	272	10320	6	0	0	true	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fcbtifton.com	
284408																														131	0	0	0	0	true	131	0	0	0	0	0	136	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.fsbcanisteo.com	
284556																														0	380	0	0	3500	true	0	0	120	13	0	247	3192	1	0	0	false	0	0	0	2500	1000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.stockmansbankok.com	
284819																														20636	2640	92175	2203	449157	true	18433	227	678	1377	0	358	10814	2	2257	0	true	0	1471	0	375175	45000	15432	12079	0	1471	0	0	0	0	0	true	true	0	0	0	0	www.harleysvillebank.com	
284958																														0	0	0	0	1348	true	0	0	0	0	0	0	1053	1	0	0	false	0	679	0	0	0	0	0	0	679	294	44	331	0	0	true	false	0	0	0	0	fsbhordville.com	
285151																														0	877	0	0	0	true	0	100	0	219	0	558	1173	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.colobank.com	
285348																														0	488	0	0	0	true	0	290	0	198	0	0	1163	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.thestatebankgroup.com	
285544																														0	2095	3500	0	3500	true	0	983	0	452	0	660	13523	12	0	0	true	0	0	0	3500	0	0	0	3500	0	0	0	0	0	0	true	false	0	0	0	0	http://www.capitolnational.com	
285553																														0	0	0	0	0	false	0	0	0	0	0	0	17	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
285740																														0	319	10917	0	31935	true	0	3	0	316	0	0	1593	1	0	0	true	0	0	0	10917	10730	7259	3029	0	0	0	0	0	0	0	true	false	0	0	0	0	www.paducahbank.com	
285759																														0	1028	1000	0	4000	true	0	578	0	450	0	0	455	0	0	0	true	0	0	0	1000	0	3000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.okstatebank.com	
285777																														0	0	2000	0	6000	false	0	0	0	0	0	0	8	0	0	0	false	0	0	0	2000	3000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
285852																														173	25	0	0	3500	true	173	25	0	0	0	0	1642	1	0	0	false	0	0	0	1500	1000	1000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.firstoptionbank.com	
285928																														0	6362	1000	0	26100	true	0	1021	0	5214	0	127	4097	3	0	0	true	0	0	0	1000	3500	14600	7000	17000	0	0	0	0	0	0	true	false	0	0	0	0	PEOPLESBANKSC.COM	
286251																														0	0	0	0	0	false	0	0	0	0	0	0	178	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
286457																														0	916	0	0	0	true	0	431	0	485	0	0	357	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.parkstatebank.com	
286840																														0	0	0	0	0	false	0	0	0	0	0	0	923	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
287007																														0	310	0	0	0	false	0	0	0	310	0	0	117	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.pcnb.biz	
287342																														0	372	0	0	9092	true	0	220	0	0	152	0	617	0	0	0	false	0	0	0	0	1550	0	7542	3220	0	0	0	0	0	0	true	false	0	0	0	0	http://www.readlynsavingsbank.com	
287539																														8157	904	0	0	9000	true	8157	112	0	630	0	162	11835	1	0	0	false	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	false	false	0	0	0	0	http://www.chicagocommunitybank.com	
287650																														0	229	0	0	0	false	0	229	0	0	0	0	242	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
287856																														0	0	0	0	0	false	0	0	0	0	0	0	290	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
287922																														0	0	0	0	0	false	0	0	0	0	0	0	222	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
287959																														0	0	0	0	0	true	0	0	0	0	0	0	2069	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ksb-ottawa.com	
288152																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
288358																														0	537	0	0	13620	true	0	0	0	35	0	502	272	0	0	0	false	0	0	0	13500	0	0	0	13500	120	0	0	0	0	120	false	false	0	0	0	0	http://www.fnbvinita.com	
288376																														0	434	0	0	0	true	0	300	0	18	31	85	751	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pinnaclebanc.com	
288853																														0	4002	0	0	38147	true	0	64	0	3938	0	0	8115	3	0	0	false	0	38147	0	0	0	0	0	0	38147	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstbank.com	
289056																														0	456	0	0	510	true	0	0	0	50	0	406	1807	1	0	0	true	0	0	0	11	25	30	444	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.norwaybank.com	
289225																														0	357	8000	0	24000	false	0	0	0	357	0	0	396	1	0	0	false	0	0	0	10000	6000	0	8000	22000	0	0	0	0	0	0	true	false	0	0	0	0		
289449																														0	0	0	0	0	false	0	0	0	0	0	0	1521	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0		
289515																														3057	229	27144	710	94244	true	2347	0	138	91	0	0	7836	3	710	0	true	0	0	0	27144	40631	26040	429	0	0	0	0	0	0	0	true	true	0	0	0	0	fmtrustonline.com	
289702																														0	978	24500	0	143926	true	0	0	0	778	0	200	4830	3	0	0	false	0	51	0	24500	37500	58430	22515	35000	51	141	162	627	0	981	true	false	0	0	0	0	http://www.norwaysavingsbank.com	
289739																														0	0	3010	0	6612	true	0	0	0	0	0	0	2395	2	0	0	false	0	0	0	3010	1002	2600	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.guaranty-bnk.com	
289757																														0	1159	2000	0	4500	true	0	0	0	0	0	1159	2152	2	0	0	false	0	0	0	2000	1000	0	1500	1500	0	0	0	0	0	0	true	false	0	0	0	0	www.msb-sd.com	
290052																														2387	1562	1062	1945	12178	true	442	89	0	841	0	632	6463	2	2440	0	true	0	37	0	1062	0	0	11000	0	37	79	0	0	0	0	false	false	0	0	0	0	EmpireBank.com	
290230																														0	688	0	0	0	true	0	9	0	374	0	305	222	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbmanchester.com	
290249																														0	7137	0	0	15798	true	0	4946	0	466	0	1725	14660	9	0	0	true	0	0	0	3798	6000	6000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.waukeshabank.com	
290838																														0	61	0	0	0	false	0	0	0	61	0	0	750	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
290922																														0	504	0	0	0	true	0	0	125	277	0	102	689	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://nbaconline.com	
291059																														0	71	3000	0	9253	true	0	0	0	71	0	0	293	0	0	0	true	0	0	0	3000	0	0	6253	5500	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofhydro.com	
291152																														0	0	0	0	767	true	0	0	0	0	0	0	0	0	0	0	false	0	767	0	0	0	0	0	0	767	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstbank.com	
291273																														0	5735	60500	0	162063	true	0	81	0	4410	529	715	300	0	0	0	false	0	0	0	122298	26765	0	13000	40500	0	0	0	0	0	0	true	false	0	0	0	0	http://geaugasavings.com	
291330																														0	300	0	0	0	true	0	300	0	0	0	0	778	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fbonline.biz	
291611																														0	801	0	0	91	true	0	0	0	542	0	259	300	0	0	0	false	0	1	0	0	0	0	0	0	91	0	0	0	0	90	true	false	0	0	0	0	www.hamlinbank.com	
291732																														0	0	0	0	0	false	0	0	0	0	0	0	176	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
292234																														15	12931	0	15	35820	true	0	9533	0	753	2596	49	1302	1	15	0	false	0	0	0	1055	6770	1405	26590	0	0	0	0	0	0	0	false	false	0	0	0	0	WWW.FFBALABAMA.COM	
292467																														0	0	0	0	3128	true	0	0	0	0	0	0	730	1	0	0	false	0	0	0	1043	2085	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pointwestbank.com	
292524																														393	11897	0	0	112543	true	393	6688	0	3702	0	1507	5828	1	0	0	false	0	0	0	0	543	0	112000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fouroaksbank.com	
292850																														0	371	0	0	0	true	0	0	0	371	0	0	1099	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbwakefieldmi.com/	
292908																														623	0	26885	350	48885	true	273	0	0	0	0	0	12203	5	350	0	true	0	0	0	26885	10000	12000	0	0	0	0	0	0	0	0	true	true	36907	0	0	0	www.evansbank.com	
293053																														181	357	0	0	0	true	181	75	0	282	0	0	8638	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://CNBTX.NET	
293352																														0	412	0	0	0	true	0	0	0	0	0	412	601	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.adrianstatebank.com	
293437																														0	117	0	0	40794	true	0	0	0	81	0	36	426	0	0	0	false	0	19	0	0	0	0	40775	40775	19	0	0	0	0	19	false	false	0	0	0	0	http://cbwinfield.com	
293651																														0	576	0	0	31570	false	0	0	0	0	0	576	1362	1	0	0	false	0	0	0	31570	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ccbank.org	
293754																														0	29	0	0	0	true	0	29	0	0	0	0	382	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.statebankonline.net	
294023																														2881	308	0	160	130	true	2721	0	0	308	0	0	5013	4	160	0	false	0	0	0	0	0	0	130	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsb4me.com	
294153																														0	32	0	0	0	true	0	0	0	32	0	0	173	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.minercountybank.com	
294256																														0	9184	19731	0	43985	true	0	2395	48	1891	250	4600	5423	3	0	0	true	0	0	0	19731	24254	0	0	2000	0	0	0	0	0	0	true	false	0	0	0	0	www.gladwemet.com	
294564																														6295	4158	0	5538	58352	true	757	3297	0	332	0	529	18301	7	5538	0	true	0	0	0	0	5000	9000	44352	56000	0	0	0	0	0	0	true	false	0	0	0	0	www.firstbanklubbock.com	
294751																														0	1612	0	0	0	true	0	626	0	612	0	374	13	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.cnbok.com	
294779																														3338	13398	20000	2678	89121	true	660	4695	0	3539	4213	951	1801	0	2678	0	true	0	0	0	20000	10000	0	45000	0	10444	0	0	3677	0	14121	true	false	0	0	0	0	http://www.timberlandbank.com	
294827																														848	127	500	0	500	true	848	0	0	127	0	0	1326	1	0	0	false	0	0	0	500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pioneercommunitybank.com	
295011																														0	0	0	0	21202	true	0	0	0	0	0	0	982	0	0	0	false	0	0	0	67	2158	4182	14795	0	0	0	0	0	0	0	false	false	0	0	0	0	www.greenvillenationalbank.com	
295057																														0	170	0	0	2500	true	0	109	0	61	0	0	578	1	0	0	false	0	0	0	1000	1500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.securitybankmn.com	
295646																														0	0	0	0	0	false	0	0	0	0	0	0	594	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://fsbmedora@frontiernet.net	
295758																														0	0	0	0	628	false	0	0	0	0	0	0	1251	2	0	0	false	0	628	0	0	0	0	0	0	628	0	0	0	2026	8	true	false	0	0	0	0		
296438																														0	21214	0	0	0	true	0	12347	0	2775	975	5117	7902	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://WWW.COASTALCOMMUNITYBANK.COM	
296456																														0	529	4500	0	15000	true	0	0	0	468	0	61	80	0	0	0	false	0	0	0	4500	5500	5000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.firstbank-ok.com	
296559																														3	219	0	0	140	true	3	0	0	63	0	156	13837	4	0	0	false	0	140	0	0	0	0	0	0	140	0	0	0	0	140	true	true	0	0	0	0	www.commercialbank.net	
296755																														0	0	0	0	2000	true	0	0	0	0	0	0	773	2	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.citizensstatebk.com	
296858																														0	258	0	0	0	false	0	0	0	66	0	192	139	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnblindsay.com	
297051																														526	974	1080	0	3550	true	526	369	0	605	0	0	314	0	0	0	false	0	0	0	1080	2470	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.patriotsbank.com	
297257																														0	9	0	0	0	true	0	9	0	0	0	0	46	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.thebankofweatherford.com	
297453																														0	1814	0	0	33	true	0	0	0	1227	0	587	0	0	0	0	false	0	33	0	0	0	0	0	0	33	0	0	0	0	0	false	false	0	0	0	0	http://www.efirstbank.com	
297547																														0	0	0	0	0	true	0	0	0	0	0	0	76	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	rowleysavingsbank.com	
297631																														0	1106	0	0	5775	true	0	0	0	731	0	375	214	0	0	0	false	0	0	0	3300	2475	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fsbarcadia.com	
297761																														46	22517	9000	1	34000	false	0	11339	0	10635	0	543	5130	3	10	45	false	0	0	0	9000	19000	5000	1000	0	0	0	0	0	0	0	false	false	0	0	0	0	http://montereycountybank.com	
298049																														653	164	0	0	0	true	653	0	0	164	0	0	189	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.scsbank.com	
298218																														1047	1042	0	0	0	true	1047	0	0	50	0	992	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.watertownsavingsbank.com	
298245																														0	146	13509	0	22218	true	0	0	0	146	0	0	1782	3	0	0	true	0	0	0	13509	5595	729	2385	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.cnb-metropolis.com	
299046																														2517	4702	0	2517	0	true	0	2982	0	17	0	1703	40263	9	3126	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.boonebank.com	
299251																														0	115	0	0	0	true	0	115	0	0	0	0	257	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fsbashby.com	
299644																														485	0	1700	0	22700	true	485	0	0	0	0	0	6	0	0	0	true	0	0	0	1700	900	3500	16600	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.bankiowabanks.com	
299653																														0	76	551	0	1357	true	0	0	0	76	0	0	1	0	0	0	false	0	0	0	552	108	382	315	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.atwaterstatebank.com	
299868																														0	6908	30000	0	65000	false	0	713	0	2616	1140	2439	0	0	0	0	false	0	0	0	30000	35000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.ccombank.com	
300009																														4229	1393	10000	1026	45125	true	3203	90	0	200	0	1103	7593	4	2072	0	false	0	0	0	10000	9000	2556	22214	0	0	0	0	1355	0	0	true	false	0	0	0	0	http://www.passumpsicbank.com	
300036																														2909	2385	11480	2795	30100	true	114	1971	0	414	0	0	2429	1	4261	0	true	0	0	0	11480	9620	7000	2000	8100	0	0	0	0	0	0	true	false	0	0	0	0	http://www.homestarbank.com	
300063																														0	1726	0	0	3000	true	0	900	0	0	0	826	1043	1	0	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://omnibankna.com	
300157																														0	908	0	0	15	false	0	0	0	908	0	0	0	0	0	0	false	0	15	0	0	0	0	0	0	15	0	0	0	0	0	true	false	0	0	0	0		
300250																														0	511	0	0	0	true	0	0	0	0	0	511	879	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.communitybank-na.com	
300353																														0	117	0	0	0	true	0	117	0	0	0	0	96	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.shamrockbank.com	
300456																														0	92	0	0	0	true	0	16	51	25	0	0	166	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://larrynelson@aceks.com	
300531																														0	2222	20000	0	45000	true	0	2222	0	0	0	0	19959	8	0	0	true	0	0	0	45000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.coastalbankofga.com	
300933																														0	3819	125	0	3537	true	0	2765	70	457	0	527	1693	2	0	0	true	0	1	0	125	1400	1504	507	1000	1	0	0	0	0	0	true	false	0	0	0	0	http://www.plantersfirst.com	
300942																														0	0	0	0	2300	true	0	0	0	0	0	0	525	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	2300	0	2300	false	false	0	0	0	0	http://www.pioneerbanks.com	
300960																														0	2903	2000	0	6000	true	0	1541	0	1227	135	0	1334	1	0	0	false	0	0	0	2000	4000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofidaho.com	
301640																														0	0	0	0	14500	true	0	0	0	0	0	0	726	1	0	0	true	0	1000	0	0	6000	0	7500	0	1000	0	0	0	0	0	false	false	0	0	0	0	bcsb.com	
301800																														9238	1373	3300	9098	6700	true	140	438	0	935	0	0	1405	0	11730	0	true	19455	0	0	3300	3400	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.ulstersavings.com	
302030																														0	185	0	0	0	true	0	0	0	185	0	0	2271	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofbelleglade.com	
302133																														0	97	0	0	0	false	0	0	35	0	0	62	606	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
302450																														0	0	0	0	455	false	0	0	0	0	0	0	4817	3	0	0	false	0	0	0	0	0	455	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbidabel.com	
302553																														505	0	0	0	0	true	505	0	0	0	0	0	1792	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.plainsstatebank.com	
302656																														0	15123	7700	0	34329	true	0	8905	0	0	1731	4487	240	0	0	0	false	0	108	0	7700	22250	1600	1700	10000	108	243	251	477	0	0	true	false	0	0	0	0	http://minnwestbank.com	
302665																														0	0	0	0	0	true	0	0	0	0	0	0	545	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.citizensnational.org	
303550																														2919	17710	1300	0	52205	true	2919	5766	58	2520	0	9366	2531	2	0	0	true	0	3	0	51300	0	0	0	51300	3	0	0	902	0	902	true	true	0	0	0	0	www.kleinbank.com	
303653																														0	0	0	0	0	true	0	0	0	0	0	0	87	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fsbburnet.com	
303701																														0	0	5000	0	9500	true	0	0	0	0	0	0	992	0	0	0	false	0	0	0	5000	4500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.wellsriversavings.com	
303747																														0	0	0	0	0	true	0	0	0	0	0	0	1156	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fb-t.com	
303952																														0	964	50	0	13600	true	0	5	1	194	0	764	3125	3	0	0	true	0	0	0	50	100	100	13350	0	0	0	0	0	0	0	true	false	0	0	0	0	www.onlinefarmersbank.com	
304155																														0	0	0	0	0	true	0	0	0	0	0	0	310	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.burtonbank.com	
304173																														1847	935	0	279	0	true	1568	0	0	935	0	0	1332	0	279	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.marquettesavings.com	
304520																														0	1944	0	0	540	true	0	600	0	529	815	0	1808	2	0	0	true	0	0	0	0	0	0	540	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.chesapeaketrust.com	
304762																														0	0	0	0	0	true	0	0	0	0	0	0	304	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.ssbwingate.com	
304913																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.db.com	
305059																														0	0	1200	0	1200	true	0	0	0	0	0	0	134	0	0	0	false	0	0	0	1200	0	0	0	0	0	0	0	0	1075	0	false	false	0	0	0	0	http://www.fsbabernathy.com	
