"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
112837	548446	0	0	202538	2993961	16222160	0	212343	0	1468669	16344210		0	0	12310	1398140	1172163	10774	23935	1525013	-14454	0	159748	159748	487906	3032950	3345232	469157	8845369	381476	0	0.0767	0.1099	0.0973	0.0000	0.0000	0.0000	1238392	159748	33236	31619	1851379	180178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43687	5235	53798	12726011	16137950	0	0	0	0	0	11371971	0	0	0	370627	370627	0	61764	0	308863	0	0	199144	7116	0	0	0	0	0	161154	383071	4221	202538	0	0	0	0	242514	176731	2440643	25677	108396	0	0	0	381476	0	0	134250	45709	2928417	8263595	12310	0	0	0	0	845492	265684	15771	85218	9662	510703	11968	0	3248	0	8720	476	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755390	755390	0	0	416469	338921	0	0	0	0	0	0	762507	0	7264	0	755243	0	5075	38612	487906	3110301	3800313	10257592	0	622060	1900157	10257592	12779809	0	78309	78309	1245508	0	548446					16222160																																																									
112855																																																																																																																																																																																			151123	0	0	0	19164	4120450	0	64561	0	583298	3744572	0	0	0	0	544414	0	0	0	0	0	50000	48708	98708	11568	169902	6713	140081	3859267	0	0	0.1236	0.1403	0.1149	0.0000	0.0000	0.0000	445706	98708	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15853	3880751	3606924	
112976																																																																																																																																																																																			3903	0	0	3348	7496	114938	0	500	0	18497	115521	0	0	0	0	18997	0	0	35	0	0	0	500	500	467	8798	59028	2444	47145	0	0	0.1601	0.2396	0.2333	0.0000	0.0000	0.0000	18497	500	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	79275	115521	
113003																																																																																																																																																																																			4710	0	0	0	84897	189292	0	2122	0	44010	180097	0	0	0	0	39228	0	0	0	0	0	0	1509	1509	5641	17403	81223	4163	76662	0	0	0.2094	0.3265	0.3140	0.0000	0.0000	0.0000	37719	1509	6291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	120142	180097	
113030																																																																																																																																																																																			4038	0	0	705	19834	100196	0	1142	0	10381	98668	0	0	0	0	10833	0	0	0	0	0	0	941	941	0	15680	26419	3570	58749	0	0	0.1003	0.1443	0.1318	0.0000	0.0000	0.0000	9892	941	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	75074	98668	
113151																																																																																																																																																																																			15943	0	0	0	56465	303460	0	2811	0	32635	298738	0	0	16000	0	32579	0	0	721	13469	0	0	1948	1948	14915	154376	42386	16687	92742	0	782	0.1028	0.2103	0.1977	0.0000	0.0000	0.0000	30631	1948	1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	154943	297956	
113441																																																																																																																																																																																			11725	0	0	5318	34348	307756	0	3075	0	26919	298794	0	0	0	0	29078	0	0	0	8337	0	0	2578	2578	5771	55929	112134	11909	136300	0	0	0.0887	0.1413	0.1288	0.0000	0.0000	0.0000	26500	2578	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	205750	298794	
113601																																																																																																																																																																																			9341	0	0	13518	1386	229003	0	2159	0	17913	211587	0	0	0	0	20043	0	0	2153	0	0	0	2159	2159	9103	27732	5106	3555	189220	0	0	0.0845	0.1010	0.0901	0.0000	0.0000	0.0000	17884	2159	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	198452	211587	
113740																																																																																																																																																																																			26200	0	0	80749	143286	641752	0	4941	0	63520	647051	473	0	0	0	67818	0	0	0	0	0	0	4576	4576	19322	210568	185017	23335	231375	0	0	0.0977	0.1854	0.1729	0.0000	0.0000	0.0000	63242	4576	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	365728	647051	
113759																																																																																																																																																																																			2579	0	0	0	11258	60432	0	578	0	8800	59077	723	0	0	0	5350	0	0	0	0	0	0	501	501	2569	15436	4030	1040	34872	929	0	0.0876	0.1336	0.1211	0.0000	0.0000	0.0000	4849	501	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	40042	55355	
113937																																																																																																																																																																																			6033	0	0	8039	20001	130399	0	1387	0	9521	127727	0	0	0	0	10482	0	0	347	0	0	0	1176	1176	6757	22477	25543	7182	76668	0	0	0.0729	0.1116	0.0991	0.0000	0.0000	0.0000	9306	1176	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	93898	127727	
114149																																																																																																																																																																																			894	0	0	393	15608	67988	0	772	0	5765	67285	0	0	0	0	6135	0	0	71	1048	0	0	585	585	739	14757	19226	1685	33712	0	0	0.0825	0.1315	0.1190	0.0000	0.0000	0.0000	5550	585	215	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	46649	67285	
114158																																																																																																																																																																																			5436	0	0	0	70401	150259	0	2015	0	16203	148960	0	0	4066	0	16481	0	0	133	6135	0	0	1072	1072	5153	77284	4964	4375	63683	0	0	0.1034	0.1943	0.1817	0.0000	0.0000	0.0000	15409	1072	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	84813	148960	
114251																																																																																																																																																																																			1660	0	0	0	7933	30994	0	325	0	3323	30747	0	0	0	0	3351	0	0	0	0	0	0	283	283	293	9109	1568	1168	20094	0	0	0.0998	0.1469	0.1345	0.0000	0.0000	0.0000	3068	283	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	22810	30747	
114260																																																																																																																																																																																			72666	0	0	0	706707	1899718	0	9000	0	415108	1802169	0	0	0	0	410005	0	0	0	118816	0	0	9000	9000	192681	589034	222557	76969	880980	26538	0	0.2226	0.3481	0.3404	0.0000	0.0000	0.0000	401005	9000	13413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177893	1801479	
114457																																																																																																																																																																																			3274	0	0	0	55948	151276	0	625	0	16772	149174	1061	0	0	0	15623	0	0	0	0	0	0	625	625	10806	44244	26587	3536	68491	0	0	0.1008	0.1720	0.1651	0.0000	0.0000	0.0000	14998	625	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90846	148807	
114756																																																																																																																																																																																			2488	0	0	0	1416	61302	0	677	0	8291	57882	0	0	0	0	5800	0	0	0	0	0	0	584	584	701	16254	3456	6648	41548	0	0	0.0951	0.1244	0.1118	0.0000	0.0000	0.0000	5216	584	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	46634	54827	
114774																																																																																																																																																																																			3024	0	0	5739	0	34057	0	79	0	5398	34559	0	0	0	0	5477	0	0	0	0	0	0	79	79	5367	3590	14379	804	10800	0	0	0.1562	0.2928	0.2885	0.0000	0.0000	0.0000	5398	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18708	34559	
114840																																																																																																																																																																																			3180	0	0	21352	16043	186481	0	2198	0	13409	182800	0	0	0	0	15095	0	0	0	63	0	0	1751	1751	1347	42591	26527	8456	118108	0	0	0.0730	0.1081	0.0956	0.0000	0.0000	0.0000	13344	1751	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	139617	182800	
114859																																																																																																																																																																																			1164	0	0	1032	21401	54108	0	340	0	6431	54093	0	0	0	0	6226	0	0	0	0	0	0	340	340	3403	16358	7365	1085	26779	0	0	0.1088	0.1844	0.1743	0.0000	0.0000	0.0000	5886	340	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33761	54093	
115100																																																																																																																																																																																			4981	0	0	0	23340	145224	0	1156	0	15087	140015	0	0	0	0	15859	0	0	1036	0	0	0	978	978	9492	21438	83509	3491	31694	0	0	0.1060	0.2031	0.1901	0.0000	0.0000	0.0000	14881	978	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	178	78077	139976	
115146																																																																																																																																																																																			1466	0	0	23487	2218	92227	0	696	0	10368	91804	187	0	0	0	10909	0	0	0	0	0	0	696	696	10909	22766	7300	2032	51793	0	0	0.1112	0.1817	0.1701				10213	696	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60033	91804	
115155																																																																																																																																																																																			1928	0	0	0	6901	55708	0	568	0	4400	54466	0	0	0	0	4857	0	0	0	1269	0	0	515	515	0	11201	12098	3516	32918	0	0	0.0797	0.1162	0.1039	0.0000	0.0000	0.0000	4342	515	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	41789	54466	
115221																																																																																																																																																																																			10971	0	0	0	57391	239601	0	2267	0	19685	203635	0	0	0	0	20748	10000	0	548	27234	277	571	2251	2822	13016	47558	43834	9575	135428	0	0	0.0883	0.1148	0.0992	0.0000	0.0000	0.0000	17926	2822	896	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	16	180737	203049	
115342																																																																																																																																																																																			5303	0	0	0	24621	141515	0	3144	0	10616	143070	0	0	0	0	11599	0	0	191	0	0	0	1360	1360	3964	30302	14581	6818	95435	0	0	0.0716	0.1083	0.0956	0.0000	0.0000	0.0000	10239	1360	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1784	107098	143070	
115575																																																																																																																																																																																			3486	0	0	0	26620	130029	0	994	0	10214	129391	0	0	0	0	11047	0	0	0	0	0	0	977	977	5365	18264	65258	4213	41890	0	0	0.0778	0.1413	0.1288	0.0000	0.0000	0.0000	10070	977	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	17	78155	129391	
115641																																																																																																																																																																																			29206	0	0	45078	318619	1042450	0	6990	0	105858	1039514	0	0	0	0	106468	0	0	0	7806	0	0	6990	6990	42684	333673	186346	48538	476011	0	0	0.0959	0.1646	0.1538	0.0960	0.1539	0.1646	99478	6990	4644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	0	646973	1036791	
116077																																																																																																																																																																																			3890	0	0	7921	9441	113427	0	884	0	7988	112426	0	0	0	0	8767	10000	0	0	0	0	0	884	884	3565	12121	56711	4922	41716	0	0	0.0701	0.1209	0.1087	0.0000	0.0000	0.0000	7883	884	-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	234	0	72521	112426	
116358																																																																																																																																																																																			1884	0	0	5543	1466	33589	0	271	0	2736	35117	38	0	0	0	2991	0	0	0	0	0	0	271	271	0	5240	5129	1014	23475	0	0	0.0775	0.1103	0.1003	0.0000	0.0000	0.0000	2720	271	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27090	35117	
116554																																																																																																																																																																																			608	0	0	2831	370	6763	0	43	0	638	6861	0	0	0	0	674	0	0	0	26	0	0	42	42	226	3627	736	170	2207	0	0	0.0921	0.2005	0.1880	0.0000	0.0000	0.0000	632	42	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3362	6861	
116639																																																																																																																																																																																			2254	0	0	6621	0	32524	0	456	0	4622	32758	0	0	0	0	4857	0	0	0	0	0	0	235	235	200	14041	5932	486	12807	0	0	0.1411	0.2617	0.2490	0.0000	0.0000	0.0000	4622	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	18560	32758	
116732																																																																																																																																																																																			2575	0	0	1006	10038	44200	0	394	0	4515	42963	599	0	0	0	4781	0	0	0	0	0	0	382	382	204	12551	7535	2978	24134	0	0	0.1025	0.1567	0.1442	0.0000	0.0000	0.0000	4402	382	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	30520	42963	
116741																																																																																																																																																																																			2690	0	0	8422	26304	74379	0	357	0	10149	74770	0	0	0	0	9397	0	0	0	2600	0	0	357	357	3684	26469	16981	2257	26215	0	0	0.1220	0.2275	0.2189	0.0000	0.0000	0.0000	9040	357	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41300	74128	
117038																																																																																																																																																																																			2090	0	0	3158	28992	79668	0	416	0	13411	79706	50	0	0	0	13232	0	0	0	0	0	0	416	416	6007	27590	11503	4219	34348	0	0	0.1608	0.2900	0.2809	0.0000	0.0000	0.0000	12816	416	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45628	79706	
117458																																																																																																																																																																																			3157	0	0	9690	23544	116490	1	1430	0	8786	116522	0	0	0	0	9630	0	0	0	4119	0	0	1134	1135	4680	25368	10179	2659	77253	299	0	0.0729	0.1065	0.0939	0.0000	0.0000	0.0000	8495	1135	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	90453	116522	
117672																																																																																																																																																																																			3543	0	0	26802	2700	77456	0	267	0	7305	75122	0	0	0	0	7572	0	0	0	0	0	0	267	267	1642	29611	34620	1793	11850	0	0	0.0972	0.2157	0.2081	0.0000	0.0000	0.0000	7305	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35103	75122	
117841																																																																																																																																																																																			4631	0	0	0	32287	164241	0	1125	0	13167	159633	0	0	0	0	13872	0	0	0	0	0	0	1125	1125	1120	36031	23603	10521	103967	0	0	0.0799	0.1120	0.1029	0.0000	0.0000	0.0000	12747	1125	420	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	123840	159633	
118156																																																																																																																																																																																			2344	0	0	4744	18710	114450	0	737	0	10240	114541	0	0	0	0	10241	0	0	0	0	0	0	737	737	645	28445	27652	3674	57459	0	0	0.0832	0.1325	0.1230	0.0000	0.0000	0.0000	9504	737	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77287	114290	
118174																																																																																																																																																																																			5081	0	0	3156	65395	182064	0	1262	0	15035	177017	94	0	0	0	16178	0	0	0	0	0	0	1262	1262	1350	46438	55001	8847	80430	0	0	0.0843	0.1380	0.1272	0.0000	0.0000	0.0000	14916	1262	-539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	117238	176874	
118352																																																																																																																																																																																			1301	0	0	3133	0	18802	0	187	0	1404	18196	0	0	0	0	1560	0	0	0	0	0	0	156	156	188	4242	5883	543	8676	0	0	0.0772	0.1255	0.1129	0.0000	0.0000	0.0000	1404	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12434	18196	
118660																																																																																																																																																																																			6531	0	0	0	0	125211	0	1531	0	11121	125724	0	0	0	0	12572	0	0	0	0	0	0	1451	1451	9	6929	10295	2055	109509	0	0	0.0885	0.1084	0.0959	0.0000	0.0000	0.0000	11121	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	115963	125724	
118736																																																																																																																																																																																			6116	0	0	7531	26414	129775	0	1175	0	15606	130405	634	0	0	0	16350	0	0	0	1000	0	0	1168	1168	7897	20263	26796	5669	75351	0	0	0.1164	0.1750	0.1625	0.0000	0.0000	0.0000	15182	1168	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	93422	130405	
119153																																																																																																																																																																																			8778	0	0	44	48848	149271	0	1035	0	14233	151163	0	0	0	0	14209	0	0	0	13691	0	0	1035	1035	5223	59388	19912	4288	64724	0	0	0.0872	0.1517	0.1406	0.0000	0.0000	0.0000	13174	1035	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93689	151163	
119274																																																																																																																																																																																			35940	0	0	0	72691	208024	0	2427	0	17471	208522	0	0	0	0	17070	0	0	0	9080	0	0	1592	1592	16380	82773	7528	9629	101657	701	0	0.0748	0.1349	0.1223	0.0000	0.0000	0.0000	15478	1592	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	835	126561	206839	
119331																																																																																																																																																																																			2848	0	0	0	26054	77932	0	1310	0	6014	77239	0	0	0	0	6431	0	0	0	1729	0	0	677	677	2029	25819	5739	2169	45275	0	0	0.0745	0.1201	0.1075	0.0000	0.0000	0.0000	5754	677	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	53550	77211	
119528																																																																																																																																																																																			7704	0	0	50	37899	226123	6	1424	0	20629	223716	0	0	0	0	19914	0	0	445	0	0	0	1424	1430	7301	25329	98804	5377	93708	1284	0	0.0832	0.1339	0.1243	0.0000	0.0000	0.0000	18484	1430	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148691	222077	
119779																																																																																																																																																																																			6319	0	0	1924	56885	316615	316	2411	0	28666	311256	0	0	0	0	30263	0	0	0	1037	0	0	2363	2679	3226	62396	152109	13851	99995	0	0	0.0886	0.1601	0.1459	0.0000	0.0000	0.0000	27584	2679	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	189000	311256	
120542																																																																																																																																																																																			1983	0	0	0	14951	101413	0	1158	0	19021	100017	0	0	0	0	19527	0	0	0	0	0	0	985	985	579	22832	8974	1991	69708	0	0	0.1857	0.2485	0.2359	0.0000	0.0000	0.0000	18542	985	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	78588	99842	
120609																																																																																																																																																																																			13542	0	0	16065	92937	404214	2279	1838	0	65226	395689	0	0	0	0	65326	0	0	440	13760	0	0	1838	4117	15063	95901	166426	20277	124853	0	0	0.1547	0.2800	0.2624	0.0000	0.0000	0.0000	61209	4117	4017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233306	395689	
120654																																																																																																																																																																																			2575	0	0	1468	7397	16406	0	68	0	2674	16315	0	0	0	0	2676	0	0	0	0	0	0	68	68	2	10123	0	278	6253	0	0	0.1599	0.3233	0.3151	0.0000	0.0000	0.0000	2608	68	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8278	16315	
120953																																																																																																																																																																																			2278	0	0	26836	4351	95351	0	1873	0	14877	97458	0	0	0	0	15380	0	0	0	0	0	0	826	826	1828	34472	2534	3000	57954	0	0	0.1495	0.2364	0.2237	0.0000	0.0000	0.0000	14554	826	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	65068	97331	
121576																																																																																																																																																																																			7869	0	0	6000	9430	130411	0	1439	0	9722	124276	0	0	0	0	10859	0	0	0	2042	0	0	1141	1141	2946	18334	51783	2514	58785	0	0	0.0782	0.1193	0.1068	0.0000	0.0000	0.0000	9718	1141	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	298	91018	124274	
121642																																																																																																																																																																																			41529	0	0	160376	22769	1097403	0	10007	0	101292	1082146	0	0	0	0	108066	0	0	0	46188	0	0	10007	10007	32557	198712	198381	61347	674412	0	0	0.0909	0.1290	0.1171	0.0000	0.0000	0.0000	98059	10007	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837434	1079093	
121651																																																																																																																																																																																			2124	0	0	3030	31154	76360	0	705	0	12325	75586	0	0	0	0	12627	0	0	0	0	0	0	362	362	17685	36232	2739	724	20318	0	0	0.1623	0.4412	0.4286	0.0000	0.0000	0.0000	12265	362	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	28618	75586	
121709	326506	0	0	0	966969	15856813	0	1032973	0	2433187	16042966		0	0	0	2751385	781177	0	0	323	0	0	318748	318748	6411635	367781	428007	2039342	8575425	0	0	0.1516	0.1741	0.1540	0.0000	0.0000	0.0000	2432637	318748	550	20871	467206	502200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30740	0	714225	15800398	16042966	0	0	0	0	0	6480446	1329705	7636106	7636106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76828	249677	0	0	0	0	0	0	880	826983	32104	0	107002	0	0	0	0	0	0	43396	0	7969	6429081	0	0	0	0	0	3579865	1106057	14428	0	420038	73964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	162	0	0	30740	6411635	367781	458747	16211693	0	73556	229374	16211693	16514623	5450000	86000	5536000	2432637	0	326506					15856813																																																									
121857																																																																																																																																																																																			4286	0	0	0	5147	15875	0	286	0	2293	16009	0	0	0	0	2287	0	0	16	235	0	0	79	79	5033	4461	2513	181	4047	0	0	0.1379	0.3740	0.3611	0.0000	0.0000	0.0000	2208	79	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	6115	16009	
121914																																																																																																																																																																																			4476	0	0	0	7398	145735	0	938	0	12312	144639	0	0	0	0	13190	0	0	0	4650	0	0	938	938	4144	16188	69951	5887	56300	0	0	0.0847	0.1364	0.1267	0.0000	0.0000	0.0000	12252	938	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96712	144639	
122153																																																																																																																																																																																			7298	0	0	980	12806	41901	0	483	0	4912	41909	0	0	0	0	5047	0	0	95	0	0	0	231	231	699	26893	3186	1317	11461	0	0	0.1149	0.2768	0.2641	0.0000	0.0000	0.0000	4816	231	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	18234	41909	
122546																																																																																																																																																																																			2065	0	0	0	24578	44614	0	218	0	5483	42899	0	0	0	0	4841	0	0	0	0	0	0	218	218	3375	18021	7321	312	15255	0	0	0.1078	0.2150	0.2053	0.0000	0.0000	0.0000	4623	218	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22520	42899	
122658																																																																																																																																																																																			5388	0	0	18402	31346	209351	0	1751	0	16842	208369	0	0	0	0	17887	0	0	1885	7068	0	0	1555	1555	2228	43862	107130	5388	56757	0	0	0.0784	0.1440	0.1315				16332	1555	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	124235	208369	
122751																																																																																																																																																																																			1207	0	0	1749	1177	20860	0	180	0	1607	20752	0	0	0	0	1783	0	0	0	770	0	0	180	180	276	7105	2436	1122	11223	0	0	0.0772	0.1251	0.1125	0.0000	0.0000	0.0000	1603	180	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14247	20752	
122854																																																																																																																																																																																			8887	0	0	10856	12948	204175	0	1241	0	14172	199095	0	0	0	0	14850	0	0	0	2715	0	1865	1241	3106	19539	24089	38589	9804	120771	0	0	0.0597	0.1011	0.0800	0.0000	0.0000	0.0000	11744	3106	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146877	196754	
123178																																																																																																																																																																																			10706	0	0	42289	526	285502	0	2100	0	21037	272466	0	0	0	0	22488	0	0	1376	0	0	0	2100	2100	40490	28383	27531	12636	190546	0	0	0.0750	0.1067	0.0968	0.0000	0.0000	0.0000	20388	2100	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210677	271821	
123440																																																																																																																																																																																			2946	0	0	0	35784	73573	0	452	0	6487	72596	0	0	0	0	6684	0	0	0	0	0	0	452	452	1313	35582	8385	1630	28357	0	0	0.0858	0.1678	0.1565				6232	452	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39831	72596	
123646																																																																																																																																																																																			18931	0	0	55761	0	792524	0	6971	0	64791	779330	0	0	0	0	62171	0	0	3116	25338	0	0	6971	6971	20902	64666	70265	24979	634071	2083	0	0.0717	0.0887	0.0787				55200	6971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701220	769739	
124344																																																																																																																																																																																			18536	0	0	0	1222	203950	0	2655	0	34690	201336	0	0	0	0	36897	0	0	0	0	0	0	2214	2214	1677	31105	9546	3934	164264	0	0	0.1723	0.2088	0.1963	0.0000	0.0000	0.0000	34683	2214	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	176693	201336	
124353																																																																																																																																																																																			541	0	0	405	0	9893	0	153	0	1578	10099	0	0	0	0	1686	0	0	0	0	0	0	108	108	272	1774	0	368	8000	0	0	0.1563	0.2029	0.1899	0.0000	0.0000	0.0000	1578	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	8310	10099	
