"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	
321947	1155	240	19	0	1031	135	0	
322056	2397	808	90	0	2034	535	0	
322449	157	114	4	0	185	146	0	
322458	1044	98	1	0	954	9	0	
322476	154	0	34	0	145	25	0	
322551	178	12	1	0	171	6	0	
322757	326	59	14	0	296	43	0	
322850	888	80	18	0	841	51	0	
323035	2311	450	0	0	1861	0	0	
323204	1160	175	19	0	1007	41	0	
323651	1142	504	18	0	1002	382	0	
323718	1069	0	3	0	1100	34	0	
324153	1174	50	1	0	1128	5	0	
324229	145	6	5	0	158	24	0	
324256	187	18	8	0	211	50	0	
324274	350	24	0	0	326	0	0	
324340	2030	385	106	0	2013	474	0	
324649	1458	135	2	0	1366	45	0	
324751	192	0	6	0	188	2	0	
324854	719	45	3	0	715	44	0	
324863	3093	50	61	0	3080	98	0	
324902	487	-248	8	0	727	0	0	
324975	92	42	11	0	83	44	0	
325141	1216	166	37	0	1134	121	0	
325459	230	0	2	0	229	1	0	
325534	572	30	2	0	547	7	0	
325824	529	60	42	0	518	91	0	
326054	467	50	6	0	422	11	0	
326250	395	135	20	0	291	51	0	
326344	1956	310	123	0	1670	147	0	
326670	126	69	14	0	162	119	0	
326858	5708	875	67	0	5332	566	0	
326979	832	59	29	0	745	1	0	
327015	467	119	12	0	489	153	0	
327220	535	30	21	0	514	30	0	
327305	2079	270	12	0	2098	301	0	
327435	2342	240	20	0	2224	142	0	
327453	2351	201	252	0	2153	255	0	
327556	447	0	13	0	449	15	0	
327855	896	190	47	0	844	185	0	
327949	1115	0	0	0	975	0	140	
328058	539	10	86	0	613	170	0	
328151	90	0	0	0	90	0	0	
328357	240	39	26	0	231	56	0	
328423	3806	850	142	0	3810	996	0	
328450	1005	690	22	0	528	235	0	
328553	1241	86	74	0	1180	99	0	
328656	385	18	0	0	367	0	0	
328777	6055	0	10	0	6236	191	0	
329149	502	129	3	80	450	0	0	
329345	305	65	14	0	396	170	0	
329550	5501	21	208	0	5517	245	0	
329578	481	-82	62	0	501	0	0	
329756	380	88	12	0	363	83	0	
329952	778	66	33	0	730	51	0	
330239	1095	450	61	0	699	415	300	
330248	595	12	5	0	588	10	0	
330417	559	145	26	0	420	32	0	
330453	235	4	2	0	230	1	0	
330659	1170	630	1	0	556	17	0	
330855	2227	180	18	0	2059	25	-5	
330873	196	-35	9	0	230	8	0	
330949	1343	150	54	0	1293	154	0	
331106	1632	220	8	0	1683	279	0	
331375	460	10	6	0	445	1	0	
331544	645	0	1	0	660	16	0	
331553	207	0	2	0	208	3	0	
331656	133	0	0	0	136	3	0	
331713	982	0	39	0	1050	107	0	
332055	349	50	2	0	313	16	0	
332224	1728	369	39	0	1505	185	0	
332345	63	0	0	0	63	0	0	
332402	1350	133	13	0	1217	13	0	
332644	56	8	1	0	63	16	0	
332756	209	84	3	0	123	1	0	
332907	109448	12380	4355	0	103364	10651	0	
332970	111	18	0	0	93	0	0	
333034	3648	583	236	0	3364	535	0	
333043	135	300	0	0	140	305	0	
333052	232	-1	5	0	228	0	0	
333203	1845	90	36	0	1766	47	0	
333249	1053	120	54	0	1098	219	0	
333650	916	0	39	0	891	14	0	
333856	333	85	1	0	265	18	0	
333940	269	0	1	0	268	0	0	
334059	1004	75	18	0	999	88	0	
334255	69	0	3	0	69	3	0	
334264	294	584	10	0	300	600	0	
334648	357	0	8	0	390	41	0	
334657	275	0	19	0	277	21	0	
334750	922	210	70	0	910	268	0	
335346	1000	129	34	0	933	96	0	
335355	484	160	7	0	543	226	0	
335757	107	-20	4	0	134	11	0	
336071	180	0	0	0	184	4	0	
336147	744	0	12	0	749	17	0	
336361	496	100	3	0	421	28	0	
336576	2497	120	50	0	2465	138	0	
336932	6815	1667	54	0	5195	101	0	
336950	104	0	0	0	101	0	3	
337247	219	0	1	0	256	38	0	
337340	700	32	0	0	695	27	0	
337658	416	24	35	0	392	35	0	
337733	1169	200	20	0	1166	217	0	
337966	74	1	1	0	73	1	0	
338178	475	0	7	0	481	13	0	
338646	1029	526	89	0	855	441	0	
338758	1905	162	11	0	1950	218	0	
338851	975	64	5	0	929	23	0	
338945	198	18	4	0	188	12	0	
339054	183	0	5	0	178	0	0	
339353	798	380	2	0	1032	616	0	
339456	944	196	30	0	921	203	0	
339607	2645	0	29	0	2655	39	0	
339773	2857	341	16	0	2500	0	0	
339858	79126	9463	1785	0	76393	8515	0	
339951	6221	90	101	0	6447	417	0	
340135	4243	489	23	0	3810	79	0	
340144	3254	360	48	0	2968	122	0	
340256	953	50	4	0	927	28	0	
340443	375	0	1	0	387	13	0	
340555	360	9	3	0	349	1	0	
340649	580	60	5	0	562	47	0	
340742	9973	1816	64	0	9522	1429	0	
340751	1213	90	31	0	1116	24	0	
341310	466	75	3	0	417	29	0	
341356	3494	3626	89	0	3351	3231	-341	
341646	31960	0	1748	0	23021	2005	9196	
341851	378	0	0	0	378	0	0	
341918	1074	59	42	0	1028	55	0	
341954	148	0	1	0	156	9	0	
341972	135	12	1	0	124	2	0	
342054	1207	21	13	0	1215	42	0	
342175	3515	587	55	0	3141	268	0	
342362	501	42	22	0	458	21	0	
342410	3354	300	5	0	3104	55	0	
342634	71914	7307	4411	0	71055	10859	0	
342643	1187	240	131	0	1109	293	0	
342960	1519	-750	1046	0	1597	374	0	
343051	374	30	31	0	353	40	0	
343248	151	10	9	0	139	7	0	
343257	253	0	0	0	254	1	0	
343314	531	43	1	0	487	0	0	
343341	1642	142	0	0	1500	0	0	
343556	800	60	0	0	746	6	0	
343770	94	12	0	0	82	0	0	
343903	1415	42	68	0	1338	33	0	
343958	200	20	24	0	158	2	0	
344236	672	30	3	0	642	3	0	
344423	65	0	1	0	66	2	0	
344647	2246	270	28	0	2312	364	0	
344674	154	5	2	0	148	1	0	
344816	2094	1822	77	0	1584	1389	0	
344852	240	0	0	0	248	8	0	
345149	285	18	0	0	267	0	0	
345309	5098	16	19	0	5145	82	0	
345345	1141	172	33	0	1315	379	0	
345747	1503	50	3	0	1575	125	0	
345756	1139	0	16	0	1224	101	0	
346566	211	2	8	0	202	1	0	
347022	1031	60	19	0	991	39	0	
347639	1836	360	48	0	2325	897	0	
347657	371	0	88	0	284	1	0	
347956	809	75	0	0	737	3	0	
348159	503	115	0	0	388	0	0	
348207	947	45	1	0	901	0	0	
348458	1327	83	8	0	1277	41	0	
348542	815	0	7	0	838	30	0	
348551	3150	540	46	0	2910	346	0	
348720	3631	380	19	0	3285	53	0	
348748	710	60	7	0	718	75	0	
349129	666	60	8	0	650	52	0	
349165	641	10	13	0	632	14	0	
349343	670	92	0	0	583	5	0	
349370	3299	3099	2	0	2509	2311	0	
350433	677	93	10	0	629	55	0	
350554	1788	331	256	0	1570	534	165	
350657	83	0	7	0	90	14	0	
350750	517	149	18	0	494	144	0	
351122	16810	2236	787	0	16695	2908	0	
351131	290	-121	125	0	324	38	0	
351207	3600	77	25	0	2836	46	708	
351355	472	48	4	0	452	32	0	
351560	1486	26	17	0	1449	6	0	
351850	1354	348	7	0	1199	200	0	
352035	1369	351	26	0	1264	272	0	
352558	13158	598	729	0	13161	1330	0	
352651	49	3	0	0	46	0	0	
352745	495	50	21	0	450	26	0	
352772	16646	7000	71	0	17552	8437	460	
352820	462	30	7	0	444	19	0	
352857	3987	382	68	0	4375	838	0	
353023	136	12	0	0	127	3	0	
353069	358	0	1	0	359	2	0	
353238	980	154	61	0	1098	333	0	
353322	145	12	0	0	147	14	0	
353359	503	0	6	0	511	14	0	
353546	321	24	4	0	326	33	0	
353555	12378	1950	756	0	11626	1954	0	
353724	1074	120	17	0	1005	68	0	
353751	1111	60	6	0	1071	26	0	
353957	1003	2	3	0	1000	2	0	
354057	401	65	5	0	359	28	0	
354132	437	18	0	0	437	18	0	
354253	273	30	0	0	320	77	0	
354310	9646	767	172	0	9386	679	0	
354552	805	150	0	0	665	10	0	
354851	430	140	1	0	371	82	0	
354954	344	0	20	0	377	53	0	
355120	1590	180	3	0	1423	16	0	
355559	506	90	0	0	430	14	0	
355737	90	0	6	0	84	0	0	
355746	969	123	40	0	885	79	0	
355821	1503	270	3	0	1277	47	0	
355858	18393	6036	1956	0	19528	9127	0	
356145	112	6	2	0	104	0	0	
356239	976	60	3	0	913	0	0	
356350	1667	180	6	0	1678	197	0	
356659	724	40	28	0	682	26	0	
356752	436	30	35	0	430	59	0	
356930	797	90	18	0	747	58	0	
356949	618	180	17	0	518	97	0	
357049	1584	75	26	0	1540	57	0	
357151	766	0	63	0	756	53	0	
357375	6915	912	962	0	6500	1459	0	
357432	1702	334	38	0	1518	188	0	
357526	1014	60	15	0	1020	81	0	
357553	949	0	24	0	943	18	0	
357740	1537	75	54	0	1419	11	0	
357777	683	60	10	0	673	60	0	
357834	370	3	1	0	370	4	0	
357937	873	280	16	0	1132	555	0	
358112	656	90	17	0	632	83	0	
358149	110	0	0	0	110	0	0	
358233	851	90	32	0	792	63	0	
358448	958	40	21	0	913	16	0	
358635	15199	16113	208	0	12546	14727	1059	
358756	491	325	4	0	322	160	0	
359070	38	0	0	0	38	0	0	
359324	157	36	2	0	133	14	0	
359351	334	0	0	0	334	0	0	
359360	199	18	1	0	186	6	0	
359548	1111	105	40	0	1044	78	0	
359650	106	5	48	0	131	78	0	
359744	244	0	14	0	231	1	0	
359838	392	27	9	0	366	10	0	
359847	807	305	42	0	671	211	0	
359856	225	0	4	0	221	0	0	
359959	297	30	35	0	239	7	0	
360777	101	0	0	0	101	0	0	
360834	647	25	19	0	641	38	0	
360843	346	33	1	0	317	5	0	
360852	10369	4300	464	0	8445	2840	0	
360955	159	33	13	0	124	11	0	
361055	6410	1975	301	0	4648	514	0	
361167	5872	1051	179	0	5814	1172	0	
361279	713	45	6	0	883	221	0	
361354	596	0	32	0	638	74	0	
361439	1885	309	23	0	1790	237	0	
361457	630	120	27	0	648	165	0	
361541	441	113	15	0	431	118	0	
361653	505	42	68	0	430	35	0	
362007	20654	0	1079	0	21735	2160	0	
362043	34	0	0	0	34	0	0	
362052	666	2	429	0	1025	790	0	
362155	783	98	167	0	607	89	0	
362445	200639	52803	11671	0	200239	64074	0	
362463	1474	0	13	0	1552	65	-26	
362717	3550	400	128	0	3346	324	0	
362753	553	90	2	0	620	159	0	
362856	675	0	44	23	654	0	0	
362940	437	0	0	0	437	0	0	
363264	439	375	2	0	288	226	0	
363415	54986	12732	366	0	45079	3191	0	
363442	73	0	0	0	73	0	0	
363648	501	50	5	0	487	41	0	
363657	1605	150	42	0	1512	99	0	
363956	107000	54112	2998	0	96300	46410	0	
364056	165	30	8	0	150	23	0	
364131	930	300	24	0	845	239	0	
364337	441	31	3	0	427	20	0	
364430	768	95	22	0	683	32	0	
364449	13061	4100	532	0	13000	4571	0	
364850	250	18	5	0	232	5	0	
364971	118	0	0	0	118	0	0	
365138	3446	-162	436	0	3414	242	0	
365325	18455	0	275	0	18270	90	0	
365455	606	173	3	0	447	17	0	
365651	1059	-134	21	0	1210	38	0	
365745	349	297	1	0	410	359	0	
365848	389	120	4	0	345	80	0	
365941	450	75	16	0	377	18	0	
365950	250	9	5	0	251	15	0	
366078	1715	815	40	0	1300	440	0	
366238	2131	200	300	0	2033	402	0	
366247	537	43	0	0	501	7	0	
366359	538	150	42	0	575	229	0	
366658	614	84	25	0	606	101	0	
366854	155	0	0	0	155	0	0	
367150	397	17	2	0	395	17	0	
367208	4317	212	33	0	4151	237	158	
367244	745	0	1	0	757	13	0	
367431	901	100	57	0	1012	268	0	
367543	1356	60	6	0	1324	34	0	
367552	102	0	0	0	107	5	0	
367673	755	86	57	0	801	189	0	
367851	528	60	5	0	520	57	0	
367954	525	120	22	0	466	83	0	
368054	585	0	25	0	570	10	0	
368111	789	0	0	0	802	13	0	
368344	107	195	5	0	292	385	0	
368429	1324	19	19	0	1309	23	0	
368447	3221	120	1	0	3430	330	0	
368522	846	48	8	0	862	72	0	
368755	107	6	3	0	108	10	0	
368933	355	18	8	0	351	22	0	
368951	1282	0	45	0	1262	25	0	
369257	473	90	30	0	486	133	0	
369426	175	74	59	0	181	139	0	
369435	1130	102	8	0	1085	65	0	
369453	484	60	12	0	422	10	0	
369659	2059	150	18	0	1947	56	0	
370020	1030	60	69	0	960	59	0	
370150	241	58	12	0	280	109	0	
370338	1563	0	291	0	1364	92	0	
370347	320	42	0	0	296	18	0	
370646	311	25	4	0	483	201	0	
370721	1236	0	4	0	1321	89	0	
370730	506	27	4	0	513	38	0	
370758	185	0	1	0	184	0	0	
370833	163	46	11	0	159	53	0	
370954	177	16	3	0	167	9	0	
371223	518	44	10	0	485	21	0	
371232	595	42	17	0	559	23	0	
371353	1091	133	8	0	958	8	0	
371362	930	90	68	0	877	105	0	
371559	305	5	5	0	301	6	0	
371755	425	30	27	0	536	168	0	
371849	354	71	13	0	318	48	0	
371858	485	250	239	0	337	341	0	
371915	433	0	0	0	433	0	0	
371924	1995	210	90	0	1931	236	0	
371942	332	48	8	0	289	13	0	
372109	0	0	0	0	0	0	0	
372248	533	720	8	0	752	947	0	
372257	76	0	0	0	76	0	0	
372444	580	58	55	0	488	21	0	
372538	3476	0	47	0	3573	144	0	
372556	341	12	1	0	328	0	0	
372640	432	36	4	0	401	9	0	
372855	456	30	9	0	445	28	0	
373058	416	18	0	0	407	9	0	
373115	3840	702	88	0	3386	336	0	
373553	366	0	1	0	365	0	0	
373601	629	0	0	0	629	0	0	
374130	924	30	16	0	899	21	0	
374149	99558	26275	3918	0	99558	30193	0	
374354	216	0	0	0	216	0	0	
374653	4211	1672	121	0	3952	1534	0	
374774	789	27	0	0	764	2	0	
374934	1434	135	13	0	1391	105	0	
375034	12408	2150	139	0	12262	2143	0	
375043	3581	552	206	0	3460	637	0	
375155	309	0	11	0	305	7	0	
375409	7965	325	75	0	8085	381	-139	
375502	1935	0	69	0	1868	2	0	
375566	949	256	3	0	868	178	0	
375650	103	0	0	0	103	0	0	
375735	1596	516	8	0	1361	289	0	
376068	482	0	6	0	485	9	0	
376125	1613	65	51	0	1723	163	-63	
376237	271	28	4	0	264	25	0	
376433	762	52	4	0	758	52	0	
376442	1062	60	9	0	1048	55	0	
376657	386	0	4	0	386	4	0	
376947	684	60	7	0	657	40	0	
377506	517	60	68	0	530	141	0	
377663	360	25	2	0	340	7	0	
377823	1407	42	7	0	1386	28	0	
377850	273	4	8	0	267	6	0	
377908	7720	600	95	0	7112	87	0	
378026	1071	60	29	0	1120	138	0	
378044	90	20	1	0	89	20	0	
378110	139	0	4	0	136	1	0	
378259	374	68	10	0	365	69	0	
378549	672	297	9	0	698	332	0	
378558	731	15	20	0	784	88	0	
378642	901	9	7	0	939	54	0	
378651	1504	60	89	0	1355	0	0	
378950	1702	210	22	0	1676	206	0	
379050	238	37	5	0	212	16	0	
379153	199	0	9	0	267	77	0	
379359	3969	3016	163	0	3774	2984	0	
379470	441	0	0	0	441	0	0	
379573	878	15	25	0	908	70	0	
379649	700	0	56	0	658	14	0	
379920	38708	3200	1843	0	13842	3777	23600	
380038	0	0	0	0	0	0	0	
380346	283	112	3	0	226	58	0	
380458	339	203	3	0	148	15	0	
380533	197	12	1	0	184	0	0	
380654	560	18	4	0	547	9	0	
380841	305	19	20	0	266	0	0	
380944	519	30	1	0	493	5	0	
381026	381	36	10	0	358	23	0	
381259	204	30	24	0	279	129	0	
381334	626	50	48	0	579	51	0	
381343	7917	720	1505	0	7061	1369	0	
381727	111	81	1	0	69	40	0	
381754	101	23	0	0	79	1	0	
381839	633	60	14	0	586	27	0	
381857	460	18	1	0	528	87	0	
381950	841	80	8	0	786	33	0	
382050	1650	152	13	0	1495	10	0	
382069	666	78	39	0	554	5	0	
382256	253	0	1	0	252	0	0	
382443	594	0	10	0	584	0	0	
382537	604	347	16	0	603	362	0	
382649	872	205	60	0	852	245	0	
382658	550	40	14	0	518	22	0	
382667	6291	1530	91	0	5559	889	0	
382733	300	46	0	0	280	26	0	
382742	465	48	4	0	501	88	0	
382751	532	78	4	0	530	80	0	
382854	1166	106	33	0	1281	254	0	
383253	225	6	1	0	224	6	0	
383534	2708	1176	59	0	1963	490	0	
384018	2119	0	115	0	2113	109	0	
384335	776	0	69	0	725	18	0	
384353	55	0	1	0	55	1	0	
384652	3402	325	289	0	3156	368	0	
384830	449	30	16	0	460	57	0	
385350	427	30	3	0	395	1	0	
385547	545	142	7	0	487	91	0	
385631	121	5	5	0	159	48	0	
385976	757	489	0	0	270	2	0	
386049	408	89	0	0	319	0	0	
386142	418	58	2	0	430	72	0	
386357	89	15	1	0	75	2	0	
386432	486	45	18	0	489	66	0	
386731	616	96	40	0	651	171	0	
386825	329	16	13	0	319	19	0	
386852	1023	46	5	0	993	21	0	
387000	6040	750	51	0	5799	560	0	
387055	219	65	0	0	167	13	0	
387336	714	56	2	0	755	99	0	
387345	447	0	3	0	444	0	0	
387457	455	538	13	0	390	486	0	
388155	1719	38	16	0	1718	53	0	
388258	268	20	0	0	253	5	0	
388557	36	0	0	0	36	0	0	
388744	1806	300	88	0	1667	249	0	
388753	203	75	4	0	202	78	0	
388931	683	323	16	0	678	334	0	
388940	410	112	2	0	374	78	0	
389059	341	35	0	0	313	7	0	
389358	20	0	0	0	20	0	0	
389657	155	19	2	0	154	20	0	
389826	108	0	0	0	114	6	0	
390167	0	0	0	0	0	0	0	
390336	2239	1100	24	0	1755	640	0	
390457	927	70	17	0	920	80	0	
390505	5256	400	145	0	5628	929	12	
390765	813	127	0	0	686	0	0	
390840	1650	48	6	0	1601	5	0	
390925	6908	965	69	0	6731	857	0	
391137	3570	450	124	0	3207	211	0	
391249	1085	122	0	0	1174	211	0	
391418	1779	588	124	0	1682	615	0	
391557	254	18	8	0	278	50	0	
391650	917	37	5	0	889	14	0	
391838	7892	1305	45	0	6982	440	0	
391856	217	6	0	0	211	0	0	
391959	422	0	2	0	420	0	0	
391977	2178	90	0	0	2092	4	0	
392031	452	60	2	0	398	8	0	
392152	154	0	39	0	153	38	0	
392228	82326	21593	1462	0	68593	9322	0	
392255	417	140	19	0	333	75	0	
392358	527	55	48	0	554	130	0	
392451	359	70	16	0	292	19	0	
392778	319	7	2	0	310	0	0	
392844	109	76	9	0	44	20	0	
393252	790	0	8	0	835	53	0	
393355	346	100	51	0	337	142	0	
393757	566	20	46	0	507	7	0	
393850	739	152	50	0	653	116	0	
393953	787	89	23	0	741	66	0	
394053	732	609	20	0	517	414	0	
394156	398	0	23	0	391	16	0	
394259	1964	126	23	0	2023	208	0	
394352	214	67	2	0	185	40	0	
394932	245	47	1	0	217	20	0	
395238	27153	10685	895	0	30170	14597	0	
395256	372	0	0	0	374	2	0	
395377	3979	765	46	0	3381	213	0	
395452	277	0	0	0	277	0	0	
395555	3206	240	21	0	2970	25	0	
395836	2615	848	95	0	2526	854	0	
396057	341	19	3	0	319	0	0	
396244	362	263	585	0	361	847	0	
396253	533	25	45	0	515	52	0	
396271	2704	450	2	0	2255	3	0	
396356	219	5	0	0	214	0	0	
396879	1019	330	0	0	729	40	0	
396954	417	49	10	0	413	55	0	
397447	1120	180	2	0	955	17	0	
397456	301	0	3	0	306	8	0	
397531	5075	1220	406	0	4699	1250	0	
397540	4342	700	414	0	3481	253	0	
397559	86	3	0	0	85	2	0	
397652	53	14	0	0	39	0	0	
397755	219	18	6	0	221	26	0	
397858	400	161	21	0	400	182	0	
398051	231	6	2	0	231	8	0	
398248	1175	0	6	0	1184	15	0	
398350	12151	2372	329	0	11492	2042	0	
398631	466	33	9	0	449	25	0	
398668	0	0	0	0	0	0	0	
398837	700	45	14	0	680	39	0	
399067	702	160	74	0	600	132	0	
399142	18288	4500	168	0	11001	2001	4620	
399151	350	155	58	0	398	261	0	
399357	415	87	23	0	782	477	0	
399517	4326	720	93	0	4095	582	0	
399731	393	40	5	0	361	13	0	
400057	1058	0	123	0	1057	122	0	
400141	1615	1225	156	0	1387	1153	0	
400253	9780	1170	77	0	10318	1785	0	
400365	928	299	27	0	1099	497	0	
400552	134	0	0	0	134	0	0	
400758	803	90	1	0	714	2	0	
400767	309	1	46	0	397	135	0	
400945	1286	77	31	0	1251	73	0	
401148	4436	240	61	0	4328	193	0	
401447	412	6	6	0	501	101	0	
401559	610	-3	7	0	610	4	0	
401755	458	171	0	0	410	123	0	
401906	3167	630	34	0	3078	575	0	
401951	113	6	4	0	111	8	0	
402462	77	0	7	0	83	13	0	
402837	617	140	59	0	573	155	0	
402846	297	0	0	0	297	0	0	
402949	906	78	14	0	894	80	0	
403058	691	60	5	0	747	121	0	
403067	1123	0	0	0	1123	0	0	
403106	1292	150	1	0	1143	2	0	
403151	2839	387	12	0	2302	12	150	
403254	259	0	0	0	266	7	0	
403348	351	0	31	0	343	23	0	
403357	240	6	1	0	245	12	0	
403441	1704	0	372	0	1583	251	0	
403553	812	0	22	0	878	88	0	
403656	373	36	32	0	315	10	0	
403937	289	48	2	0	239	0	0	
403946	2546	270	1	0	2288	13	0	
404653	96	0	3	0	105	12	0	
404747	85408	24870	4100	554	85252	28260	0	
404774	47	0	0	0	47	0	0	
404943	496	30	13	0	629	176	0	
405061	569	0	0	0	569	0	0	
405641	1847	369	151	0	1912	585	0	
405744	2927	400	29	0	2606	108	0	
405959	9303	800	155	0	8901	553	0	
406022	1215	90	5	0	1127	7	0	
406059	517	0	26	0	517	26	0	
406255	648	10	2	0	636	0	0	
406349	1242	260	100	0	1565	683	0	
406666	552	30	11	0	687	176	0	
406974	775	50	5	0	839	119	0	
407168	482	0	23	0	472	13	0	
407373	2300	230	0	0	2396	326	0	
407506	2948	150	39	0	2829	19	-51	
407645	1571	170	6	0	1460	65	0	
407850	488	0	0	0	488	0	0	
408147	446	0	97	0	349	0	0	
408307	2006	120	26	0	1862	2	0	
408473	789	301	1	0	756	269	0	
408642	2928	425	0	0	2503	0	0	
409265	126	0	23	0	163	60	0	
409555	857	-26	22	0	899	38	0	
409649	272	20	0	0	252	0	0	
410056	399	0	0	0	402	3	0	
410159	142	0	3	0	143	4	0	
410560	570	0	32	0	711	173	0	
410748	1792	75	21	0	1780	84	0	
410917	2134	320	110	0	2015	311	0	
410944	231	0	1	0	232	2	0	
411053	295	80	1	0	240	26	0	
411062	93	0	9	0	99	15	0	
411231	538	75	8	0	459	4	0	
411240	351	0	1	0	365	15	0	
411464	1543	450	579	0	1266	752	0	
411512	672	38	0	0	634	0	0	
411549	217	50	3	0	204	40	0	
411576	78	0	0	0	78	0	0	
411624	806	134	13	0	718	59	0	
411651	633	314	14	0	595	290	0	
412135	32918	4950	868	0	31118	4018	0	
412153	687	0	34	0	754	101	0	
412452	113	0	1	0	115	3	0	
412555	237	0	1	0	290	54	0	
412667	271	10	2	0	271	12	0	
412751	8128	1125	40	0	7090	127	0	
412845	1003	300	12	0	772	81	0	
413141	13112	6100	111	4317	12747	1529	0	
413208	538987	153267	20991	0	481706	114754	-2223	
413347	111	6	0	0	111	6	0	
413543	780	21	1	0	761	3	0	
413570	203	15	5	0	205	22	0	
413646	1177	213	10	0	1060	106	0	
413730	126	0	2	0	124	0	0	
413758	544	100	18	0	552	126	0	
413851	255	0	7	0	263	15	0	
414102	508	41	104	0	642	279	0	
414652	767	492	8	0	544	277	0	
414728	116	10	1	0	142	37	0	
414764	1494	584	103	0	1519	712	0	
414858	1021	1000	43	0	566	588	0	
415051	126	15	8	0	103	0	0	
415855	118	0	2	0	116	0	0	
416245	13380	1450	64	0	13288	1422	0	
416272	483	31	0	0	457	5	0	
416339	229	60	5	0	239	75	0	
416348	3213	314	9	0	3445	555	0	
416357	213	0	0	0	214	1	0	
416656	1285	55	16	0	1330	116	0	
416674	721	172	13	0	575	39	0	
417149	2043	107	81	0	1919	64	0	
417158	509	15	18	0	509	33	0	
417251	298	0	4	0	294	0	0	
417448	22069	9357	1915	0	32251	11271	-10183	
417626	3300	466	124	0	5604	2894	0	
417710	220	23	4	0	202	9	0	
417859	1297	270	60	0	1146	179	0	
417943	1270	197	3	0	1111	41	0	
417952	385	6	4	0	421	46	0	
418100	2430	30	3	0	2397	0	0	
418249	6121	150	22	0	6211	262	0	
418342	1138	141	143	0	909	55	0	
418436	98	4	0	0	99	5	0	
418753	106	0	9	0	109	12	0	
418856	213	6	2	0	205	0	0	
419152	16903	3410	1010	0	17031	4989	441	
419255	631	90	17	0	553	29	0	
419406	13953	1985	739	0	13824	2595	0	
419460	1002	117	51	0	963	129	0	
419675	4488	2650	404	0	3996	2562	0	
419947	232	25	0	0	219	12	0	
420233	156	0	0	0	156	0	0	
420457	3201	450	122	0	3061	432	0	
420644	589	21	2	0	569	3	0	
420653	318	75	1	0	357	115	0	
420868	5889	300	0	0	5616	27	0	
420934	118	18	2	0	104	6	0	
421155	40	0	0	0	40	0	0	
421203	3149	186	19	0	2721	49	272	
421445	858	25	25	0	881	73	0	
421539	924	116	154	0	1033	379	0	
421838	1241	384	40	0	971	154	0	
422059	62	-10	2	0	70	0	0	
422116	664	60	22	0	650	49	-19	
422358	281	0	5	0	314	38	0	
422433	4115	780	37	0	3748	450	0	
422657	714	200	4	0	603	93	0	
422750	1554	195	7	0	1362	10	0	
423065	1343	210	113	0	1392	372	0	
423159	945	339	163	0	1184	741	0	
423355	350585	89061	17829	0	333283	95351	5763	
423449	4369	700	238	0	4479	1048	0	
423458	1510	225	19	0	1327	61	0	
423636	269	55	58	0	238	82	0	
423739	1167	250	79	0	1030	192	0	
423841	148	18	0	0	134	4	0	
424035	8946	0	1127	0	8745	926	0	
424156	1648	280	33	0	1392	57	0	
424240	1475	0	12	0	1465	2	0	
424343	437	200	0	0	361	124	0	
424352	238	42	46	0	209	59	0	
424437	130	0	0	0	130	0	0	
424633	314	35	2	0	364	87	0	
425050	135	0	6	0	135	6	0	
425108	373	0	5	0	369	1	0	
425818	1044	120	22	0	993	91	0	
425845	343	80	7	0	305	49	0	
425911	2534	210	6	0	2391	73	0	
425957	105	52	3	0	102	52	0	
425975	1009	258	7	0	933	189	0	
426057	223	49	16	0	226	68	0	
426141	73	0	1	0	73	1	0	
426347	105	0	1	0	138	34	0	
426534	5084	340	52	0	4787	95	0	
426758	434	20	21	0	408	15	0	
426945	441	40	2	0	405	6	0	
427241	1158	150	25	0	1072	89	0	
427353	972	83	37	0	891	39	0	
427456	237	16	3	0	224	6	0	
427719	125980	59028	9892	0	124156	68920	1824	
427858	518	33	2	0	505	22	0	
427915	1162	36	1	0	1134	9	0	
427960	277	46	0	0	275	44	0	
428033	427	145	14	0	527	259	0	
428060	2387	180	17	0	2248	58	0	
428462	1144	305	21	0	894	76	0	
428547	1859	390	81	0	2477	1089	0	
428631	657	-222	154	0	788	63	0	
428659	265	0	1	0	282	18	0	
428752	94885	475	10540	0	95052	11016	-166	
428855	848	126	13	0	809	100	0	
428958	153	83	5	0	190	125	0	
429021	1921	90	98	0	1850	117	0	
429526	11816	840	392	0	11244	660	0	
429535	324	0	9	0	330	15	0	
429759	592	84	120	0	549	161	0	
430036	1474	200	48	0	1400	174	0	
430054	358	196	0	0	379	217	0	
430344	349	0	2	0	347	0	0	
430670	2262	384	13	0	2111	246	0	
430858	190	63	2	0	126	1	0	
431323	824	30	13	0	802	21	0	
431350	282	0	1	0	326	45	0	
431743	2931	60	48	0	2897	74	0	
431846	124	0	0	0	124	0	0	
431958	105	10	1	0	123	29	0	
432012	72	0	0	0	74	2	0	
432058	165	60	12	0	166	73	0	
432432	655	58	12	0	596	11	0	
433158	29	0	2	0	29	2	0	
433354	744	277	36	0	557	126	0	
433439	400	45	11	0	390	46	0	
433505	2305	119	10	0	2178	2	0	
433550	1105	119	78	0	1080	172	0	
433608	5504	192	136	0	5454	278	0	
433859	660	121	32	0	536	29	0	
433943	1236	155	19	0	1109	47	0	
434203	1547	135	9	0	1436	33	0	
434539	998	226	20	0	924	172	0	
