"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
248969	1424	0	0	0	1424	0	0	0	0	0	
249153	244	0	28	0	320	104	0	0	0	0	
249256	830	42	1	0	802	15	0	0	0	0	
249304	526	0	13	0	523	10	0	0	0	0	
249416	537	18	2	0	557	40	0	0	0	0	
249546	322	0	0	0	322	0	0	0	0	0	
249555	598	-2	2	0	604	6	0	0	0	0	
249564	131	0	0	0	131	0	0	0	0	0	
249612	6766	-431	14	0	7186	3	0	0	0	0	
249658	738	50	82	0	843	237	0	0	0	0	
249872	14911	0	34	0	15030	153	0	0	0	0	
249957	324	0	77	0	247	0	0	0	0	0	
250047	415	23	1	0	393	2	0	0	0	0	
250113	534	33	7	0	500	6	0	0	0	0	
250430	407	0	4	0	414	11	0	0	0	0	
250850	386	30	0	0	357	1	0	0	0	0	
251008	431	9	0	0	422	0	0	0	0	0	
251352	988	0	135	0	938	85	0	0	0	0	
251558	1671	104	11	0	1647	91	0	0	0	0	
251736	9955	330	110	0	9650	135	0	0	0	0	
251745	1441	75	26	0	1589	249	0	0	0	0	
251857	833	11	0	0	838	16	0	0	0	0	
251969	1822	38	2	0	1788	6	0	0	0	0	
252041	1048	0	0	0	1049	1	0	0	0	0	
252256	45	0	0	0	45	0	0	0	0	0	
252452	300	0	0	0	300	0	0	0	0	0	
252658	515	69	7	0	455	16	0	0	0	0	
252706	14089	0	96	0	14073	80	0	0	0	0	
252836	5282	0	1	0	5281	0	0	0	0	0	
253262	560	35	21	0	505	1	0	0	0	0	
253356	2476	300	5	0	2181	10	0	0	0	0	
253440	1186	67	6	0	1120	7	0	0	0	0	
253468	9073	0	19	0	9091	37	0	0	0	0	
253646	605	0	2	0	603	0	0	0	0	0	
253730	627	0	20	0	636	29	0	0	0	0	
253776	61	10	0	0	56	5	0	0	0	0	
254317	2846	0	3	0	2852	9	0	0	0	0	
254504	789	90	34	0	701	36	0	0	0	0	
254652	270	0	41	0	234	5	0	0	0	0	
254670	6	0	0	0	6	0	0	0	0	0	
254849	988	0	6	0	983	1	0	0	0	0	
255136	4432	364	40	0	4071	43	0	0	0	0	
255350	734	65	5	0	669	5	0	0	0	0	
255462	991	15	0	0	976	0	0	0	0	0	
255547	934	86	0	0	857	9	0	0	0	0	
255556	708	0	20	0	690	2	0	0	0	0	
255659	15781	366	52	0	14587	72	848	0	0	0	
255873	452	9	1	0	457	15	0	0	0	0	
256049	64	2	1	0	61	0	0	0	0	0	
256058	816	60	26	0	777	47	0	0	0	0	
256179	438	8	2	0	436	8	0	0	0	0	
256272	785	0	8	0	784	7	0	0	0	0	
256553	14326	555	57	0	14022	308	0	0	0	0	
256964	1787	145	18	0	1679	55	0	0	0	0	
257000	4470	0	29	0	4642	201	0	0	0	0	
257233	1191	75	58	0	1090	32	0	0	0	0	
257345	429	30	4	0	395	0	0	0	0	0	
257466	331	3	1	0	329	2	0	0	0	0	
257653	362	21	7	0	357	23	0	0	0	0	
257756	471	15	1	0	463	8	0	0	0	0	
257840	873	9	0	0	864	0	0	0	0	0	
257868	7122	298	96	0	6902	78	-96	0	0	0	
258146	175	4	1	0	170	0	0	0	0	0	
258306	2169	-246	1	0	2415	1	0	0	0	0	
258351	1144	45	12	0	1151	64	0	0	0	0	
258379	693	0	4	0	691	2	0	0	0	0	
258445	5113	32	3	0	5090	12	0	0	0	0	
258539	382	8	0	0	374	0	0	0	0	0	
258632	216	54	0	0	166	4	0	0	0	0	
258771	17518	-235	0	0	17753	0	0	0	0	0	
259031	33076	0	322	0	32882	128	0	0	0	0	
259059	190	0	0	0	190	0	0	0	0	0	
259330	7081	796	231	0	7061	1007	0	0	0	0	
259442	1521	75	3	0	1458	15	0	0	0	0	
259518	612178	-3421	40228	0	514318	94289	155342	0	841	0	
259554	405	23	11	0	373	2	0	0	0	0	
259657	3891	650	9	0	3577	290	-55	0	0	0	
259853	148	2	0	0	148	2	0	0	0	0	
259956	699	45	15	0	715	76	0	0	0	0	
260055	9168	552	140	0	8758	282	0	0	0	0	
260149	144	0	0	0	144	0	0	0	0	0	
260354	1142	0	0	0	1142	0	0	0	0	0	
260831	570	0	1	0	576	7	0	0	0	0	
260868	606	10	1	0	639	44	0	0	0	0	
261070	2468	95	97	0	2278	2	0	0	0	0	
261146	836	8	12	0	830	14	0	0	0	0	
261258	1970	0	26	0	1944	0	0	0	0	0	
261360	1125	60	25	0	1085	45	0	0	0	0	
261557	100	0	9	0	100	9	0	0	0	0	
261632	403	58	6	0	373	34	0	0	0	0	
261904	848	8	2	0	852	14	0	0	0	0	
261940	2854	60	90	0	2745	41	0	0	0	0	
262059	2016	309	46	0	1730	69	0	0	0	0	
262068	17281	1150	10	0	16270	149	0	0	0	0	
262237	623	15	0	0	608	0	0	0	0	0	
262273	321	3	6	0	312	0	0	0	0	0	
262358	351	5	42	0	331	27	0	0	0	0	
262451	1386	50	2	0	1337	3	0	0	0	0	
262741	1011	205	4	0	958	156	0	0	0	0	
262844	2829	105	9	0	2716	1	0	0	0	0	
262956	1206	30	18	0	1158	0	0	0	0	0	
262965	835	35	10	0	797	7	0	0	0	0	
263243	2506	150	25	0	2347	16	0	0	0	0	
263551	252	0	10	0	243	1	0	0	0	0	
263627	1007	52	11	0	1104	160	0	0	0	0	
263953	1122	45	29	0	1137	89	0	0	0	0	
264156	49	0	4	0	49	4	0	0	0	0	
264455	1112	63	35	0	1091	77	0	0	0	0	
264558	4159	1606	28	0	5441	2904	-12	0	0	0	
264941	2644	167	4	0	2505	32	0	0	0	0	
265041	516	-104	9	0	614	3	0	0	0	0	
265340	613	20	4	0	606	17	0	0	0	0	
265407	8854	150	91	0	8664	51	0	0	0	0	
265452	406	50	4	0	354	2	0	0	0	0	
265676	720	0	5	0	726	11	0	0	0	0	
265948	899	24	13	0	862	0	0	0	0	0	
266066	438	10	8	0	449	29	0	0	0	0	
266244	544	3	3	0	538	0	0	0	0	0	
266253	396	30	12	0	354	0	0	0	0	0	
266271	76883	-3436	3227	0	79878	2786	0	0	0	0	
266655	594	0	2	0	600	8	0	0	0	0	
266851	1647	105	5	0	1554	17	0	0	0	0	
266879	417	10	5	0	410	8	0	0	0	0	
266945	3559	273	66	0	3440	220	0	0	0	0	
267652	1079	22	1	0	1065	9	0	0	0	0	
267737	6541	586	18	0	6244	307	0	0	0	0	
267755	1513	22	1	0	1491	1	0	0	0	0	
267979	780	-177	48	0	946	37	0	0	0	0	
268042	1151	15	25	0	1200	89	0	0	0	0	
268136	1026	42	5	0	1004	25	0	0	0	0	
268257	3195	204	47	0	3021	77	0			0	
268341	443	0	0	0	452	9	0	0	0	0	
268556	5132	270	15	0	4946	100	1	0	0	0	
268734	6566	976	2	0	5588	0	0	0	0	0	
268828	2771	18	260	0	2554	61	0	0	0	0	
268846	1647	30	5	0	1657	45	0			0	
268976	665	15	0	0	650	0	0	0	0	0	
269049	1675	10	25	0	1645	5	0	0	0	0	
269058	1029	15	9	0	1006	1	0	0	0	0	
269478	308	0	0	0	308	0	0	0	0	0	
269759	448	0	2	0	450	4	0	0	0	0	
270036	7139	525	0	0	6661	47	0			0	
270148	608	45	13	0	598	48	0	0	0	0	
270335	3759	120	51	0	3635	47	0	0	0	0	
270353	398	3	4	0	391	0	0	0	0	0	
270504	2163	38	16	0	2153	44	0	0	0	0	
270531	1543	-141	83	0	1516	0	85	0	0	0	
270652	361	0	0	0	361	0	0	0	0	0	
271136	1800	169	55	0	1800	224	0	0	464	0	
271154	640	0	4	0	647	11	0	0	0	0	
271275	1038	0	1	0	1037	0	0	0	0	0	
271341	874	45	9	0	831	11	0	0	0	0	
271529	1316	15	3	0	1315	17	0	0	0	0	
271631	1728	120	8	0	1640	40	0	0	0	0	
271743	467	0	2	0	470	5	0	0	0	0	
271752	710	22	26	0	692	30	0			0	
271855	1103	106	5	0	1002	10	0	0	0	0	
272030	169	40	3	0	158	32	0	0	0	0	
272058	183	6	0	0	177	0	0	0	0	0	
272151	241	0	0	0	253	12	0	0	0	0	
272218	80581	3842	979	0	79142	3382	0	0	0	0	
272245	115	2	0	0	116	3	0	0	0	0	
272254	121	0	6	0	115	0	0	0	0	0	
272272	4738	2610	8	0	2140	20	0	0	0	0	
272302	1315	0	0	0	1315	0	0	0	0	0	
272870	393	0	6	0	387	0	0	0	0	0	
273149	1261	0	7	0	1270	16	0	0	0	0	
273251	554	0	11	0	543	0	0	0	0	0	
273336	5775	387	25	0	5574	211	0	0	0	0	
273523	10507	330	186	0	10411	420	0	0	0	0	
273550	1348	0	25	0	1335	12	0	0	0	0	
273653	655	0	3	0	652	0	0	0	0	0	
273662	2061	0	9	0	2056	4	0	0	0	0	
273840	196	4	0	0	194	2	0	0	0	0	
273859	42	0	1	0	57	16	0	0	0	0	
274025	154	0	0	0	154	0	0	0	0	0	
274052	208	0	0	0	208	0	0	0	0	0	
274164	1391	110	21	0	1430	170	0	0	0	0	
274548	1368	0	1	0	1368	1	0	0	0	0	
274641	252	8	3	0	241	0	0	0	0	0	
274753	139	0	2	0	137	0	0	0	0	0	
274829	3178	345	51	0	3202	420	0			0	
274856	610	3	0	0	610	3	0	0	0	0	
275116	1993	90	8	0	1902	7	0	0	0	0	
275255	283	0	11	0	284	12	0	0	0	0	
275358	2083	51	1	0	2032	1	0	0	0	0	
275509	1739	15	0	0	1727	3	0	0	0	0	
275657	376	12	1	0	363	0	0	0	0	0	
275750	2935	142	78	0	2704	19	30	0	0	0	
275769	74	0	3	0	71	0	0	0	0	0	
276159	531	15	24	0	496	4	0	0	0	0	
276355	309	0	8	0	313	12	0	0	0	0	
276449	514	0	3	0	511	0	0	0	0	0	
276551	847	0	31	0	817	1	0	0	0	0	
276579	100777	6750	2499	0	98605	7077	0	0	0	0	
276645	686	18	2	0	702	36	0			0	
276654	448	45	0	0	404	1	0	0	0	0	
276711	303	25	0	0	320	42	0	0	0	0	
276775	93	1	0	0	92	0	0	0	0	0	
276850	5741	108	200	0	5838	405	0	0	0	0	
276953	240	20	1	0	235	16	0	0	0	0	
277053	512	32	0	0	480	0	0	0	0	0	
277240	1482	66	0	0	1416	0	0	0	0	0	
277277	107	0	0	0	107	0	0	0	0	0	
277558	532	23	6	0	511	8	0	0	0	0	
277567	1514	45	10	0	1462	3	0	0	0	0	
277736	930	44	8	0	899	21	0	0	0	0	
277820	1704	45	113	0	1556	10	0	0	0	0	
277950	154	6	6	0	150	8	0	0	0	0	
278078	1258	85	0	0	1176	3	0	0	0	0	
278153	442	15	5	0	469	47	0	0	0	0	
278256	1183	0	9	0	1184	10	0	0	0	0	
278555	3138	248	69	0	2931	110	0	0	0	0	
278733	2839	850	185	0	2646	842	0	0	0	0	
278751	175	0	4	0	171	0	0	0	0	0	
278818	2695	0	6	0	2739	50	0	0	0	0	
278957	1299	60	4	0	1298	63	0	0	0	0	
279105	3636	15	12	0	3639	30	0	0	0	0	
279253	1553	0	1	0	1555	3	0	0	0	0	
279338	2968	285	0	0	2683	0	0			0	
279673	670	75	0	0	595	0	0	0	0	0	
279842	2027	72	32	0	1923	0	0	0	0	0	
279954	1553	0	77	0	1556	80	0	0	0	0	
280044	10279	30	140	0	10445	336	0			0	
280110	1128475	43939	24530	746	1138372	77721	101	0	0	0	
280138	1016	15	20	0	1022	41	0	0	0	0	
280352	176	0	0	0	176	0	0	0	0	0	
280558	74	0	3	0	72	1	0	0	0	0	
280950	858	21	15	0	843	21	0	0	0	0	
281144	2156	128	0	0	2028	0	0	0	0	0	
281210	914	15	58	0	847	6	0	0	0	0	
281751	73	0	0	0	78	5	0	0	0	0	
281845	1301	761	0	0	790	250	0	0	0	0	
282048	448	30	18	0	631	231	0	0	0	0	
282141	42338	-41	663	0	43687	1971	0	0	0	0	
282226	1840	40	14	0	1798	12	0	0	0	0	
282329	8683	382	164	0	8654	517	0	0	0	0	
282824	1118	15	1	0	1121	19	0	0	0	0	
283054	3461	299	12	0	3553	403	0	0	0	0	
283157	649	0	87	0	597	35	0	0	0	0	
283438	2321	180	106	0	2322	287	0	0	0	0	
283652	573	72	5	0	505	9	0	0	0	0	
283737	3499	148	11	0	3406	66	0	0	0	0	
283858	521	60	0	0	474	13	0	0	0	0	
283867	1332	75	49	0	1394	186	0	0	0	0	
284154	376	16	35	0	350	25	0	0	0	0	
284239	911	27	39	0	942	97	0	0	0	0	
284248	418	21	0	0	402	5	0	0	0	0	
284332	2510	195	2	0	2529	216	0	0	0	0	
284408	447	54	5	0	401	13	0	0	0	0	
284556	861	102	12	0	779	32	0	0	0	0	
284743	392	0	7	0	385	0	0	0	0	0	
284819	18724	750	135	0	18455	616	0	0	0	0	
284958	337	0	0	0	337	0	0	0	0	0	
285151	867	0	66	0	811	10	0	0	0	0	
285348	345	25	0	0	335	15	0	0	0	0	
285544	2599	180	74	0	2723	378	0	0	0	0	
285553	166	0	0	0	166	0	0	0	0	0	
285740	4151	150	19	0	4075	93	0	0	0	0	
285759	464	10	8	0	446	0	0	0	0	0	
285777	35	0	0	0	35	0	0	0	0	0	
285852	1179	0	3	0	1180	4	0	0	0	0	
285928	1338	45	40	0	1260	7	0	0	0	0	
286251	248	0	19	0	234	5	0	0	0	0	
286457	230	33	0	0	197	0	0	0	0	0	
286466	3098	152	7	0	2975	36	0	0	0	0	
286840	303	0	13	0	331	41	0	0	0	0	
286952	788	14	6	0	828	60	0	0	0	0	
287007	4310	0	708	0	3602	0	0	0	0	0	
287155	217	3	3	0	215	4	0	0	0	0	
287342	233	3	0	0	230	0	0	0	0	0	
287351	1810	8	28	0	1781	7	0	0	0	0	
287445	2167	30	17	0	2186	66	0	0	0	0	
287539	2671	110	2	0	2569	10	0	0	0	0	
287650	432	176	35	0	356	135	0	0	0	0	
287856	177	15	1	0	164	3	0	0	0	0	
287922	557	0	1	0	556	0	0	0	0	0	
287959	421	3	2	0	417	1	0	0	0	0	
288152	113	0	0	0	113	0	0	0	0	0	
288358	1219	136	32	0	1162	111	0	0	0	0	
288376	1243	156	26	0	1167	106	0	0	0	0	
288750	569	90	8	0	513	42	0	0	0	0	
288853	2687	85	46	0	2720	164	0	0	0	0	
289056	532	27	1	0	508	4	0	0	0	0	
289065	529	327	30	0	460	288	0	0	0	0	
289225	112	0	2	0	110	0	0	0	0	0	
289449	1258	0	86	0	1172	0	0	0	0	0	
289515	4937	106	28	0	4886	83	0	0	0	0	
289542	2619	0	2	0	2688	71	0	0	0	0	
289702	6636	60	74	0	6545	43	0	0	0	0	
289739	588	18	0	0	570	0	0	0	0	0	
289757	1089	42	0	0	1335	288	0	0	0	0	
290052	8128	370	359	0	7661	262	0	0	0	0	
290230	1213	38	26	0	1149	0	0	0	0	0	
290249	4207	145	28	0	4207	173	0	0	0	0	
290838	57	0	1	0	58	2	0	0	0	0	
290847	94	0	0	0	94	0	0	0	0	0	
290922	453	0	0	0	459	6	0	0	0	0	
291059	470	15	0	0	455	0	0	0	0	0	
291152	532	38	5	0	504	15	0	0	0	0	
291273	2711	235	0	0	2509	33	0	0	0	0	
291330	377	0	2	0	375	0	0	0	0	0	
291611	2141	150	74	0	2088	171	0	0	0	0	
291732	482	18	7	0	462	5	0	0	0	0	
291910	677	84	34	0	704	145	0	0	0	0	
292234	1679	19	132	0	1684	156	0	0	0	0	
292467	218	0	6	0	225	13	0	0	0	0	
292524	4185	187	57	0	4055	114	0	0	0	0	
292850	331	6	8	0	343	26	0	0	0	0	
292908	3179	151	32	0	2999	3	0	0	0	0	
293026	3782	330	21	0	3463	32	0	0	0	0	
293053	2189	187	16	0	2071	85	0	0	0	0	
293352	110	15	5	0	90	0	0	0	0	0	
293437	223	38	5	0	201	21	0	0	0	0	
293651	483	0	4	0	479	0	0	0	0	0	
293736	7372	525	43	0	6812	8	0	0	0	0	
293754	441	12	0	0	460	31	0	0	0	0	
294023	765	5	7	0	778	25	0	0	0	0	
294153	269	3	0	0	268	2	0	0	0	0	
294256	4739	178	14	0	4624	77	0	0	0	0	
294331	1906	0	2	0	1912	8	0	0	0	0	
294564	1460	265	3	0	1242	50	0	0	0	0	
294751	2225	90	19	0	2200	84	0	0	0	0	
294779	4007	20	3	0	3994	10	0	0	0	0	
294827	505	20	4	0	497	16	0	0	0	0	
295011	2840	60	14	0	2815	49	0	0	0	0	
295057	547	15	17	0	529	14	0	0	0	0	
295356	241	15	20	0	213	7	0	0	0	0	
295552	7642	418	15	0	7358	149	0	0	0	0	
295637	832	0	5	0	830	3	0	0	0	0	
295646	59	0	0	0	61	0	-2	0	0	0	
295758	385	17	0	0	373	5	0	0	0	0	
296438	1302	0	0	0	1304	2	0	0	0	0	
296456	868	113	80	0	790	115	0			0	
296559	1387	119	49	0	1283	64	0	0	0	0	
296755	430	0	7	0	426	3	0	0	0	0	
296858	304	181	11	0	138	26	0	0	0	0	
297042	1182	30	8	0	1146	2	0	0	0	0	
297051	409	0	2	0	423	16	0	0	0	0	
297257	227	15	0	0	213	1	0	0	0	0	
297453	750	19	7	0	736	12	0	0	0	0	
297547	145	2	0	0	146	3	0	0	0	0	
297631	1848	6	11	0	1835	4	0	0	0	0	
297734	1503	30	19	0	1471	17	0	0	0	0	
297761	965	2	0	0	963	0	0	0	0	48	
298049	533	15	1	0	521	4	0	0	0	0	
298058	242	21	0	0	221	0	0	0	0	0	
298218	918	16	6	0	903	7	0	0	0	0	
298245	1430	90	24	0	1369	53	0	0	0	0	
299046	10475	464	352	0	9953	294	0	0	0	0	
299251	173	6	0	0	169	2	0	0	0	0	
299644	771	0	36	0	741	6	0	0	0	0	
299653	302	0	4	0	298	0	0	0	0	0	
299868	3882	-33	33	0	3882	0	0	0	0	0	
300009	3817	210	28	0	3614	35	0	0	0	0	
300036	2411	0	18	0	2414	22	0	0	0	0	
300063	1964	0	2	0	1965	3	0	0	0	0	
300157	335	0	0	0	341	6	0	0	0	0	
300250	445	9	18	0	424	6	0	0	0	0	
300353	1144	84	25	0	1102	67	0	0	0	0	
300456	144	0	10	0	136	2	0	0	0	0	
300531	4820	126	11	0	4806	123	0	0	0	0	
300933	4231	143	169	0	4134	215	0	0	0	0	
300942	651	15	0	0	636	0	0	0	0	0	
300960	1971	80	16	0	1892	17	0	0	0	0	
301640	300	8	7	0	291	6	0	0	0	0	
301668	6023	295	38	0	5760	70	0	0	0	0	
301800	3661	0	19	0	3663	21	0	0	0	0	
302030	203	1	0	0	202	0	0	0	0	0	
302133	49	0	0	0	49	0	0			0	
302450	723	0	8	0	264	29	480	0	0	0	
302553	504	0	0	0	524	20	0	0	0	0	
302656	3608	105	16	0	3488	1	0	0	0	0	
302665	440	12	13	0	415	0	0	0	0	0	
303345	2688	64	29	0	2688	93	0	0	0	0	
303550	773	20	1	0	752	0	0	0	0	0	
303653	1134	37	51	0	1052	6	0	0	0	0	
303701	897	15	9	0	881	8	0	0	0	0	
303747	425	11	1	0	413	0	0	0	0	0	
303952	2358	0	10	0	2349	1	0	0	0	0	
304034	5416	380	20	0	5050	34	0	0	0	0	
304155	101	0	0	0	101	0	0	0	0	0	
304173	286	-12	5	0	298	5	0	0	0	0	
304520	682	0	0	0	683	1	0	0	0	0	
304762	227	0	1	0	228	2	0	0	0	0	
304913	547	-393	0	0	940	0	0	0	0	0	
305059	395	0	20	0	378	3	0	0	0	0	
305152	671	0	4	0	675	8	0	0	0	0	
305237	899	66	21	0	834	22	0	0	0	0	
305433	210	15	0	0	202	7	0	0	0	0	
305442	3180	57	20	0	3107	4	0	0	0	0	
305648	385	-10	1	0	394	0	0	0	0	0	
305750	423	42	59	0	428	106	0	0	0	0	
305835	1593	60	29	0	1543	39	0	0	0	0	
306056	112	0	0	0	112	0	0	0	0	0	
306140	403	0	0	0	409	6	0	0	0	0	
306159	3731	0	2	0	3849	120	0	0	0	0	
306337	897	90	9	0	799	1	0	0	0	0	
306739	462	0	23	0	439	0	0	0	0	0	
306908	3640	60	50	0	3645	115	0	0	0	0	
307062	2476	0	12	0	2467	3	0	0	0	0	
307334	637	75	4	0	607	49	0	0	0	0	
307361	1527	0	6	0	1523	2	0	0	0	0	
307679	4544	300	8	0	4236	0	0	0	0	0	
307745	1266	0	3	0	1269	6	0	0	0	0	
307932	185	9	2	0	212	38	0	0	0	0	
307950	869	30	0	0	842	3	0	0	0	0	
308247	327	0	6	0	321	0	0	0	0	0	
308256	215	0	0	0	215	0	0	0	0	0	
308340	935	21	4	0	915	5	0	0	0	0	
308443	3188	90	12	0	3121	35	0	0	0	0	
308649	6029	1344	35	0	4930	280	0	0	0	0	
308836	574	6	107	0	461	0	0	0	0	0	
309150	797	98	3	0	710	14	0	0	0	0	
309347	1422	55	37	0	1684	354	0	0	0	0	
309570	7880	50	7	0	7901	42	-36	0	0	0	
309655	596	0	2	0	621	27	0	0	0	0	
309664	1466	30	7	0	1429	0	0	0	0	0	
309758	1488	0	157	0	1332	1	0	0	0	0	
309851	465	77	0	0	388	0	0	0	0	0	
309936	2400	41	5	0	2362	8	0	0	0	0	
310053	1092	75	6	0	1011	0	0	0	0	0	
310437	813	0	109	0	704	0	0	0	0	0	
310727	60752	9248	839	0	60243	9578	0	0	0	0	
310754	357	0	0	0	369	12	0	0	0	0	
310875	2482	78	6	0	2404	6	0			0	
310950	284	150	71	0	282	219	0	0	0	0	
310978	4483	1037	0	0	3586	140	0	0	0	0	
311050	2128	150	71	0	1991	84	0	0	0	0	
311144	175	3	1	0	171	0	0	0	0	0	
311256	538	19	3	0	578	62	0	0	0	0	
311265	523	0	4	0	522	3	0	0	0	0	
311452	578	15	1	0	575	13	0	0	0	0	
311603	4048	19	9	0	4037	12	-5	0	0	0	
311649	324	22	0	0	302	0	0	0	0	0	
311658	148	12	0	0	149	13	0	0	0	0	
311845	79130	1847	1154	0	79702	3573	0			0	
311939	864	20	110	0	934	200	0	0	0	0	
312244	2687	7	20	0	2676	16	0	0	0	0	
312356	756	0	27	0	1082	353	0	0	0	0	
312431	592	0	3	0	656	67	0	0	0	0	
312730	17394	400	102	0	17059	167	0	0	0	0	
312954	1936	72	26	0	1913	75	0	0	0	0	
313009	931	0	4	0	927	0	0	0	0	0	
313157	478	0	16	0	462	0	0	0	0	0	
313223	880	45	27	0	821	13	0	0	0	0	
313241	1269	0	20	0	1250	1	0	0	0	0	
313401	723	0	10	0	738	25	0	0	0	0	
313531	2789	141	14	0	2655	21	0	0	0	0	
313577	731	105	15	0	697	86	0	0	0	0	
314033	2882	250	262	0	2657	287	0	0	0	0	
314257	1302	50	3	0	1270	21	0	0	0	0	
314444	885	0	2	0	927	44	0	0	0	0	
315339	322	12	1	0	310	1	0	0	0	0	
315348	131	0	4	0	133	6	0	0	0	0	
315357	765	22	6	0	750	13	0	0	0	0	
315629	3116	83	12	0	3039	18	0	0	0	0	
315656	848	474	7	0	841	474	0	0	0	0	
315674	587	9	0	0	578	0	0	0	0	0	
315852	2501	65	19	0	2455	38	0	0	0	0	
315973	229	2	8	0	220	1	0	0	0	0	
316354	1008	186	3	0	834	15	0	0	0	0	
316840	13351	1781	719	0	13117	2266	0	0	0	0	
316859	532	35	10	0	515	28	0	0	0	0	
316916	0	0	0	0	0	0	0	0	0	0	
316934	154	0	0	0	154	0	0	0	0	0	
317100	3210	0	3	0	3207	0	0	0	0	0	
317258	1922	45	5	0	1918	46	0	0	0	0	
317342	12580	225	169	0	12521	335	0	0	0	0	
317650	200	0	5	0	195	0	0	0	0	0	
317735	614	15	4	0	660	65	0	0	0	0	
318639	206	0	4	0	202	0	0	0	0	0	
318835	1217	105	1	0	1239	128	0			0	
319047	832	90	48	0	819	125	0	0	0	0	
319458	312	1	6	0	306	1	0	0	0	0	
319542	1003	10	2	0	999	8	0	0	0	0	
319551	3235	0	202	0	3036	3	0	0	0	0	
320034	394	0	6	0	411	23	0	0	0	0	
320052	3842	29	26	0	3875	88	0	0	0	0	
320070	262	7	0	0	255	0	0	0	0	0	
320119	53541	332	532	0	52186	368	859	0	0	0	
320155	2122	75	23	0	2060	36	0	0	0	0	
320856	309	0	0	0	309	0	0	0	0	0	
321152	122	3	0	0	122	3	0	0	0	0	
321255	286	0	8	0	289	11	0	0	0	0	
321330	383	5	0	0	385	7	0	0	0	0	
321536	1044	105	16	0	935	12	0	0	0	0	
321947	1717	60	49	0	1619	11	0	0	0	0	
322056	2388	196	81	0	2344	233	0	0	0	0	
322449	174	0	0	0	174	0	0	0	0	0	
322476	67	0	1	0	71	5	0	0	0	0	
322551	254	6	0	0	250	2	0	0	0	0	
322757	476	33	11	0	437	5	0	0	0	0	
322850	421	85	15	0	324	3	0	0	0	0	
323035	3637	0	0	0	3637	0	0	0	0	0	
323204	2496	97	22	0	2409	32	0	0	0	0	
323651	1427	424	14	0	1500	511	0	0	0	0	
323718	1206	55	14	0	1169	32	0	0	0	0	
324153	1149	30	0	0	1135	16	0	0	0	0	
324229	238	0	0	0	238	0	0	0	0	0	
324256	253	6	0	0	247	0	0	0	0	0	
324274	422	0	0	0	422	0	0	0	0	0	
324340	1783	100	32	0	1739	88	0	0	0	0	
324649	2172	90	7	0	2091	16	0	0	0	0	
324854	800	22	44	0	736	2	0	0	0	0	
324863	3886	0	4	0	3918	36	0	0	0	0	
324902	2629	1005	0	0	1624	0	0	0	0	0	
324975	159	-12	8	0	190	27	0	0	0	0	
325141	1823	0	0	0	1880	57	0	0	0	0	
325459	480	0	1	0	483	4	0			0	
325534	742	27	0	0	715	0	0	0	0	0	
325824	510	38	24	0	497	49	0	0	0	0	
326054	779	8	2	0	775	6	0	0	0	0	
326250	623	0	20	0	653	50	0	0	0	0	
326344	1964	45	8	0	2012	101	0	0	0	0	
326670	202	0	3	0	199	0	0	0	0	0	
326858	7693	0	171	0	7561	39	0	0	0	0	
326979	1023	21	4	0	998	0	0	0	0	0	
327015	1003	0	3	0	1008	8	0	0	0	0	
327220	556	150	8	0	597	199	0	0	0	0	
327305	3131	105	3	0	3030	7	0	0	0	0	
327435	3800	60	133	0	3632	25	0	0	0	0	
327453	2473	117	16	0	2574	234	0	0	0	0	
327556	688	0	34	0	654	0	0	0	0	0	
327855	1376	15	22	0	1361	22	0	0	0	0	
327949	1659	0	0	0	1660	1	0	0	0	0	
328058	631	0	29	0	602	0	0	0	0	0	
328151	99	0	0	0	99	0	0	0	0	0	
328357	696	135	18	0	618	75	0	0	0	0	
328423	4118	75	183	0	4212	352	0	0	0	0	
328450	811	137	13	0	673	12	0	0	0	0	
328553	874	44	14	0	856	40	0	0	0	0	
328656	485	9	0	0	476	0	0	0	0	0	
328777	6117	0	0	0	6117	0	0	0	0	0	
329149	699	18	2	0	685	6	0	0	0	0	
329345	366	0	3	0	378	15	0	0	0	0	
329550	2491	20	132	0	2467	128	0	0	0	0	
329578	226	-106	2	0	330	0	0	0	0	0	
329756	514	11	3	0	515	15	0	0	0	0	
329952	1014	93	4	0	953	36	0	0	0	0	
330239	1213	110	25	0	1188	110	0	0	0	0	
330248	637	2	2	0	634	1	0	0	0	0	
330417	754	45	6	0	709	6	0	0	0	0	
330453	289	0	2	0	287	0	0	0	0	0	
330659	1304	120	33	0	1301	150	0			0	
330855	3990	225	10	0	3860	118	13	0	0	0	
330873	252	0	0	0	253	1	0	0	0	0	
330949	1036	20	16	0	1027	27	0	0	0	0	
331106	1158	0	1	0	1191	34	0	0	0	0	
331375	614	27	0	0	587	0	0	0	0	0	
331544	510	0	1	0	510	1	0	0	0	0	
331553	137	0	6	0	133	2	0	0	0	0	
331656	101	0	0	0	101	0	0	0	0	0	
331713	1087	0	10	0	1086	9	0	0	0	0	
332055	542	30	2	0	527	17	0	0	0	0	
332224	2712	233	2	0	2512	35	0	0	0	0	
332345	80	0	0	0	80	0	0	0	0	0	
332402	1939	60	8	0	1872	1	0	0	0	0	
332644	216	0	9	0	250	43	0	0	0	0	
