"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
733559																															0	0	4944	0	1424		28		9692	106			1248	0	1253	0	50	18883	0	0			0	244	0	0	9426	0	0	8	236	0	0	2857	9504	2044	2994	946	294								0	0		0	
733661																															0	0	0	0	0		0		0	0			0	0	97027	0	0	96904	123	0			0	0	0	0	33852	0	0	0	0	0	0	10108	23744	49617	11761	990	0								0	0		0	
733755																															0	1529	3091	926	4700		46		694	0			1887	0	2799	0	61	31245	0	0			0	15080	432	7308	10308	2144	4382	6102	862	1548	0	2058	6372	5016	1745	954	0								0	0		0	
733951																															0	604	7427	74	2441		151		7570	0			1697	0	3806	0	389	35042	0	0			0	10832	51	10110	12923	402	1641	6737	1881	86	0	6023	11344	3094	3193	385	70								0	0		0	
734051																															0	4189	1603	661	3634		0		546	0			2829	290	1875	0	246	30860	0	0			0	12495	2480	581	9956	1403	1908	2708	4758	247	1471	4404	2509	2740	7028	912	772								0	12		0	
734248																															0	312	33449	125	20572		191		12108	121			22217	215	6615	0	3355	125695	0	7431			44	18429	621	6207	31758	327	1068	1435	4933	7634	3032	30978	14030	19717	23331	17141	1614								0	55		0	
734350																															0	253	96	762	6617		0		5967	0			17161	12	9267	0	62	61516	0	0			0	16470	340	16470	27289	2297	3266	6506	2835	841	73	8996	12730	11869	6946	3249	638								0	4509		0	
734538																															0	4901	140	3635	44381		18052		470	0			12100	0	8	0	0	90899	0	0			2000	6865	347	0	21861	2495	541	0	2210	52	1566	40635	5971	19036	15033	3362	0								0	0		0	
734565																															0	0	0	40	118		16		250	0			1018	0	4562	0	0	6756	0	0			0	752	0	0	2329	1	7	11	106	627	0	1279	1042	2183	975	307	218								0	0		0	
734613																															0	4139	1850	234	3969		2		0	0			11	8172	2389	0	90	98933	156	0			0	70278	7955	0	12140	192	270	6790	6350	41909	14767	4603	7075	3266	4632	8462	501								0	0		0	
734855																															0	72	3115	0	2208		15		7034	0			5588	0	984	0	0	19905	0	0			0	889	0	486	7587	351	208	58	67	205	0	7554	4985	1377	1842	2708	550								0	0		0	
734949																															0	550	4908	2200	2152		20		2955	0			788	0	2385	0	0	26820	0	0			0	10747	115	6141	11269	3767	328	2080	1401	879	2251	6722	452	1891	2185	1757	2975								0	0		0	
735049																															0	1432	320	0	1989		16		287	0			1390	0	1824	0	0	23660	0	0			0	16402	0	0	4498	417	754	4919	10232	80	0	2244	1083	1580	2163	164	0								0	0		0	
735067																															0	108	1060	217	2976		0		3277	119			3923	0	2712	0	944	16417	21	0			856	1221	0	0	3961	0	80	21	308	630	182	2886	2487	3273	4791	1094	686								0	0		0	
735142																															0	123	5250	0	2347		42		7376	0			9688	856	1688	0	0	32545	0	0			0	5033	0	0	9789	229	338	1662	2682	122	0	8109	3864	4966	7289	2711	70								142	0		0	
735357																															0	424	3914	0	681		5		2542	0			1113	0	471	0	0	10605	0	0			0	1455	0	0	2983	30	145	473	301	146	360	4401	1673	1252	941	883	0								0	0		0	
735414																															0	0	373	0	1682		0		0	0			231	63	2970	0	0	20550	0	0			0	14949	150	223	822	28	98	14	149	8854	5806	251	445	1360	1428	1112	1003								117	15		0	
735441																															0	2123	35229	0	51726		3117		88927	0			58880	3558	5327	0	0	256350	0	0			0	4324	1874	4324	113994	337	2324	945	390	28	281	116877	38160	38068	46546	9908	2203								1265	0		0	
735656																															0	3588	6020	1331	9253		19		497	0			6800	0	1977	0	0	36970	2	256			260	5980	1048	2196	14057	1537	714	904	1324	986	515	7708	6445	6600	4670	4677	892								0	203		0	
735768																															0	94521	8203	2634	167018	0	115	115	0	0	55643	0	55643	6966	3237	0	0	362162	811	9238	9238	0	74	12482	1830	6738	148338	4823	2360	1644	1269	2386	0	167683	56978	29673	28525	62210	5223	0	0	0	0	0	0	0	0	1086	0	0	
735852																															0	65114	15787	15133	96496	0	378	378	9398	0	22825	0	22825	4729	22298	0	0	346774	16	0	0	0	0	94180	452	61870	111056	15028	29395	17169	4813	10146	17618	92572	67965	40243	26051	11997	13426	0	0	0	0	0	0	0	0	0	0	0	
736158																															0	0	1600	0	510		13		6505	62			1426	0	904	0	129	11394	0	0			0	305	0	0	5937	0	0	86	33	104	81	3774	2163	1649	1681	1115	598								0	2		0	
736206																															0	1549	0	0	56522	0	256	256	0	0	29153	0	29153	55160	20665	0	0	299553	10	0	0	0	0	134434	647	86834	133569	3747	12490	44723	13321	36533	22978	116408	1523	8937	26958	8501	2535	0	0	0	0	0	0	0	0	1177	0	0	
736448																															0	36222	35828	7461	152431	0	237	237	3146	0	75404	0	75404	6603	32656	0	342	461778	4	0	0	0	2199	99754	10757	19341	237718	24385	11846	31457	29323	2591	0	160902	40585	79154	75678	4215	0	0	0	0	0	0	0	0	939	2	0	0	
736550																															0	763	12634	0	12542		70		7805	0			6183	0	5175	0	35	63196	0	0			0	17526	397	307	23022	1043	3121	6677	6231	318	0	6764	12095	15862	8205	2446	0								0	66		0	
736662																															0	0	19	0	347		3		46	0			382	0	1400	0	39	3682	0	0			0	1446	0	0	860	69	169	597	474	137	0	209	415	969	572	71	0								0	0		0	
736877																															0	34090	0	10262	53419	0	516	516	0	0	30699	0	30699	12983	1784	0	0	303389	659	736	736	0	1054	106595	51128	61136	29457	4578	1529	8982	10240	64260	16605	46564	7440	22947	44736	50706	20255	0	0	0	0	0	0	0	0	1836	0	0	
737548																															0	12825	41812	8252	56021	0	71	71	26383	0	40063	0	40063	7386	8017	0	7328	253192	0	0	0	0	0	38931	5324	5361	76704	2146	4225	11847	18116	1638	775	67931	23630	61856	40517	14118	5331	0	0	0	0	0	0	0	527	252	0	0	
737632																															0	16558	2049	7422	77874		318		5030	0			5886	7589	2993	0	1340	147125	0	0			0	18945	1120	17994	26742	4556	4986	5974	3321	108	0	43198	26158	43107	13818	1068	0								0	1		0	
737753																															0	252	7582	32	2374		0		8904	0			4038	0	1187	0	241	27381	0	13			0	2642	22	0	8795	30	210	823	718	861	0	8434	2976	3347	4427	5159	46								48	46		0	
737959																															0	378	208	43	1875		666		773	0			408	0	2202	0	0	11063	0	32			0	4478	0	3698	2651	202	796	817	1777	886	0	1039	1734	2285	1152	375	0								0	0		0	
738013																															0	12764	42908	8760	107637	68	444	376	14147	316	36949	0	36949	17204	2576	0	219	314109	0	0	0	0	0	66821	2903	22917	36143	5769	18657	13150	6363	14948	7752	87007	41659	55625	45030	14822	2084	0	0	0	0	0	0	0	747	30	0	0	
738040																															0	3513	107157	2327	35068	0	643	643	121177	1734	48358	0	48358	0	20671	0	1389	392738	3	5110	5110	0	0	38118	8638	19685	118815	2713	7942	9896	5048	8045	4180	155329	49769	42771	70399	32338	3532	0	0	0	0	0	0	0	572	0	0	0	
738143																															0	391	6493	1332	42917		12		3638	0			21931	0	2356	0	1882	96015	0	1251			0	13555	257	13555	16940	196	504	5425	5868	1504	0	946	15293	34977	24874	5056	305								0	0		0	
738255																															0	590	12884	0	2197		81		20854	174			5616	37	3093	0	0	48605	0	0			0	2999	24	0	18844	383	56	1318	1242	0	0	19064	8450	9434	7975	683	0								0	230		0	
738303																															0	15984	0	32715	55693	0	0	0	0	86	3467	0	3467	15420	1475	0	0	457838	0	0	0	0	0	332202	838	173736	7268	1972	6296	24344	75217	137502	86871	28960	4915	14664	24452	34742	15647	0	0	0	0	0	0	0	0	44	0	0	
738611																															0	936	223	0	2390		0		0	0			704	4553	1151	0	0	20169	0	0			0	9764	19	6455	2075	1481	924	1032	1345	4890	92	6240	1170	929	578	968	520								192	237		0	
738657																															0	45	4506	523	836		0		1718	0			704	0	1636	0	188	17451	0	0			0	7295	0	1105	4672	381	724	1683	3661	815	32	721	2846	2601	3484	443	60								0	0		0	
738769																															0	4238	2656	1281	39709		2262		5638	4			14648	0	7164	0	1163	99270	179	0			883	19844	846	4994	21523	1442	3622	2991	5191	5748	775	26808	6581	19298	19881	6814	0								0	0		0	
739159																															0	292	1410	0	592		0		2056	0			1058	0	516	0	0	7306	0	89			0	1293	0	1290	2126	0	1290	3	0	0	0	1992	2854	499	607	61	0								0	0		0	
739346																															0	270	1711	199	3559		0		3269	0			1962	0	1122	0	0	14704	0	0			0	2104	508	0	4240	89	87	264	542	1122	0	2206	2034	2239	3956	1955	210								0	0		0	
739355																															0	30	691	12	8982		62		31	0			18140	0	4589	0	0	42697	378	0			0	10507	31	0	17887	1281	882	1974	5144	1035	191	11773	3951	7686	7210	1544	0								0	0		0	
739430																															0	161	5042	741	32674		189		4957	0			18075	1417	13241	0	2743	124925	0	0			0	44976	627	5789	44399	7267	3990	7631	13901	12172	0	33293	11211	12333	19880	2815	101								0	82		0	
739560																															0	55891	0	219163	367545	0	0	0	0	67	115177	0	115177	348691	1868	0	0	1238900	1140	0	0	0	3429	120396	5589	100512	140782	30459	18398	23443	20402	12570	14940	702240	37898	84950	170654	102914	20651	0	0	0	0	0	0	0	571	5149	77	0	
739832																															0	2192	2397	1234	4054		6		1673	0			2406	783	2272	0	53	28401	0	0			0	10879	305	0	5347	82	407	2727	5934	1728	0	5271	1088	5094	5225	844	0								147	0		0	
739850																															0	145	5848	0	650		20		11634	0			1493	0	1252	0	54	22290	0	0			0	1194	0	0	9428	0	0	42	689	463	0	3324	6104	3780	7243	645	0								0	0		0	
740249																															0	2534	12891	0	5039		544		18985	0			12551	83	1787	0	17	60427	0	0			0	5489	507	0	30836	417	1233	2961	490	388	0	18367	12469	11854	6458	5790	0								0	0		0	
740258																															0	1810	251	299	22		2		1547	0			494	0	774	0	0	5669	0	0			0	470	0	0	2503	0	5	64	18	197	139	1557	946	1249	513	362	354								0	0		0	
740931																															12674	272838	0	1513	184928	110122	184463	74341	586	0	127447	0	127447	52	16267	0	0	999572	0	75135	75135	0	1760	54981	12753	49482	437975	11459	8958	18527	15910	127	0	787955	17643	21045	92969	12580	8716	12674	0	12674	0	0	0	0	49764	6171	0	0	
741068																															0	2272	1078	1550	13248		0		249	0			11106	26	5420	0	0	59447	0	0			2272	22685	1307	4428	27499	3935	3458	8764	5905	623	0	16700	3490	8840	5748	1934	50								0	506		0	
741152																															0	59	1190	0	2087		347		2976	0			3278	0	3422	0	46	18255	0	0			0	4767	83	0	6485	0	137	1101	3033	496	0	2338	4358	3084	2988	666	0								0	0		0	
741330																															0	44838	18201	5012	126145	256	1178	922	5984	0	37109	0	37109	40658	27291	0	0	383202	0	0	0	0	0	71338	5254	58982	181253	8440	8250	30297	14800	1140	8173	127012	47550	70415	40914	15937	9184	0	0	0	0	0	0	0	0	194	0	0	
741358																															0	0	980	0	957		0		3450	0			381	0	2335	0	100	10588	0	0			0	2385	0	0	5169	105	338	1230	521	191	0	1171	3602	2300	1099	24	0								0	0		0	
741639																															0	0	564	140	613		0		1989	0			3864	0	917	0	268	12145	0	0			0	3790	0	0	4616	1078	240	1020	1106	346	0	3467	1535	987	1988	378	0								0	0		0	
741648																															0	2683	0	0	1700		18		1	21			9475	37	4576	0	3	26774	8	0			0	8289	0	1696	13705	526	1765	1986	3084	677	251	2848	8602	3525	2675	315	0								0	0		0	
741657																															0	492	12692	86	6346		35		21528	0			6616	993	2632	0	376	62243	0	1134			0	9223	38	6777	21236	6998	44	1243	643	295	0	26383	3911	7159	11474	3301	0								0	52		0	
741844																															0	2694	9456	1197	8570		366		13364	0			14121	1300	8392	0	119	90921	0	0			0	28069	3132	28069	20622	701	2854	1752	252	4749	17753	16337	8400	8150	7994	11877	9612								0	141		0	
741956																															0	712	437	0	4109		2		1119	0			2495	0	1660	0	17	12465	0	0			0	1855	59	523	5871	275	419	413	583	165	0	4964	1621	1541	1722	733	0								0	0		0	
742056																															0	1164	821	537	6940		22		3719	0			2320	0	5075	0	229	27920	0	0			0	6514	579	4397	6498	324	4019	299	725	1146	0	2386	7987	4310	6031	693	0								0	0		0	
742355																															0	1578	5164	557	8394		26		3420	0			3859	0	2193	0	0	47515	0	0			0	21864	460	9001	7690	2127	7773	1548	4236	5999	181	4464	11049	3562	2509	3941	126								0	0		0	
742542																															0	5538	1965	304	12376		12		2162	0			5066	1836	2003	0	0	49177	0	0			0	15032	2654	2274	17511	885	1205	4675	6913	885	236	11125	6890	11036	4634	416	41								229	0		0	
742560	13843	0	0	0	18323	0	4	0	0	76960	42	6832	0	0	18004	54739	2356	17044	0	2065	0	38000	0	0	0	0	0	0	0	0	38000	0	0	1030	12015	0	0	0	0		18323	0	18323	0	4	0	0	76960	42	6832				798	0	0		0	0	0	0	798	0							38000			0	0			0	0			
742636																															0	9828	0	0	14116		82		0	0			29988	0	3667	0	0	66533	0	0			0	8083	769	8083	57541	2801	3852	1325	78	0	0	33597	19092	4822	434	9	0								0	0		0	
742944																															0	5053	4911	2855	24065		8		1828	0			12539	7006	1122	0	2605	78498	0	0			0	15905	397	0	40081	1301	5230	2340	2755	1004	3157	24675	8875	21307	2201	2522	589								188	16		0	
743053																															0	690	5280	0	2846		64		8516	0			9085	0	5439	0	0	43101	0	839			0	10276	66	0	16210	429	545	3532	5655	116	0	6820	8507	5112	10085	1245	135								0	0		0	
743455																															0	2508	2370	239	3229		42		935	0			3986	0	1794	0	0	22185	0	92			0	6829	161	4529	7016	1080	2678	1800	48	712	457	6582	3255	2973	803	805	867								0	0		0	
743679																															0	10556	832	7429	48107		24		0	0			17161	8079	4046	0	0	212527	0	0			349	75527	39945	47712	18347	8904	18073	5465	6947	21826	12374	45481	9060	21397	18169	36959	5582								0	821		0	
743857																															0	415	15776	0	2337		0		23920	0			3720	0	5183	0	53	53632	0	0			0	2188	0	0	34059	230	195	918	679	18	120	14694	19365	5914	6249	4703	466								0	40		0	
743950																															0	350	1769	342	1402		1		806	0			907	458	3390	0	0	15648	0	0			0	6159	45	6159	9188	862	3558	293	1446	0	0	1320	3448	1490	2896	315	19								0	19		0	
744144																															0	13987	445	220	19495		0		7076	0			17126	3101	6657	0	94	83454	0	743			421	13995	445	4474	44700	5060	2386	2012	3879	78	580	38791	10444	11037	7404	1165	0								0	70		0	
744238																															0	4376	994	5494	23413		49		3327	0			28399	7602	7622	0	388	104815	0	0			208	19365	3693	10977	22534	5940	2062	1823	4998	3571	874	67208	1388	9195	7533	103	0								0	93			
744256																															0	8746	3991	1875	75460		333		19941	0			19564	826	7361	0	3521	152324	0	707			0	9281	649	6775	35198	1330	3213	2886	1398	317	137	53174	32231	36983	14358	5935	0								0	69		0	
744854																															0	1724	1089	649	17170		582		1509	0			43662	0	11861	0	2731	106114	52	0			0	24722	465	20483	39652	230	458	1184	1255	13767	7722	53019	5629	7868	7034	6903	512								0	2		0	
745150																															0	10	1516	0	614		31		1224	0			1178	0	1108	0	0	8464	0	0			0	2687	96	2539	1761	150	812	1691	34	0	0	776	1960	1996	770	275	0								0	0		0	
745347																															0	1478	12936	0	13563		64		12794	0			10753	1222	1576	0	173	65980	0	31			0	8099	3291	6393	23005	105	943	1921	1659	1046	2425	18471	3486	7884	14588	11042	2249								0	0		0	
745570																															0	68643	229	5871	65717		172		333	0			26967	4554	3651	0	0	181485	641	0			0	3469	962	1055	78919	467	1051	1021	718	212	0	86492	13028	48057	23059	5001	44								1057	501		0	
745646																															0	1162	4114	975	14160		27		1092	0			10940	2531	3731	0	1931	67771	0	0			0	24438	2670	2408	12279	1485	1182	1799	7043	12578	260	10710	6429	6689	8458	9133	1841								0	0		0	
745954																															0	150	2105	0	1435		0		4291	0			1868	0	2855	29	0	15769	0	2879			0	157	0	114	2194	0	64	66	21	0	0	2100	2866	5211	4250	974	0								0	0		0	
746054																															0	0	9158	0	444		734		8363	0			2420	0	1276	0	0	23190	0	97			0	490	0	1	5620	150	60	71	60	149	0	5276	2238	6630	7636	920	0								208	0		0	
746157																															0	502	0	0	18832		19		1215	0			4602	2482	3971	0	0	36658	0	0			0	4977	0	0	7330	770	418	3251	524	0	14	8206	3477	14498	5482	0	0								0	58		0	
746223																															0	17305	1691	136	32972		177		2767	0			16410	2853	7994	0	3132	111453	346	0			1185	25980	325	357	32283	25	241	546	1688	20432	2926	26822	5195	12565	10883	30046	195								0	57		0	
746344																															0	0	7942	0	9146		8		1441	0			1564	0	4559	0	0	34270	0	0			0	9217	393	882	8374	1077	667	5309	1779	385	0	3694	4909	12054	3766	630	0								0	0		0	
746429																															0	2680	475	1852	43224		13		276	0			8254	4389	3038	0	0	92690	0	9			0	26713	1226	7707	19180	7878	973	3153	6047	8601	0	37372	3912	7489	7571	9634	0								515	26		0	
746513																															0	21497	4761	3450	40545		82		631	0			7491	1852	9260	0	0	177269	0	0			0	87064	414	5070	78583	12268	24702	42497	1948	5460	189	18960	30605	31586	6235	2101	666								0	222		0	
746755																															0	0	3126	1097	4327		12		6978	15			5988	347	1494	0	0	26636	0	107			0	3144	16	3104	9297	170	1243	698	993	0	0	5765	10092	2697	3204	1322	0								0	0		0	
746942																															0	172	6430	0	588		8		4862	0			1816	0	1530	0	142	24616	0	0			0	8878	190	7425	3848	1206	5073	1550	224	740	85	1507	7704	2837	2147	1510	0								0	0		0	
747051																															0	520	1954	0	2568		6		1654	0			1310	0	2400	0	0	25088	0	157			0	13790	723	2206	20831	2819	9212	1655	89	15	0	3335	5465	2022	261	17	183								0	6		0	
747257																															0	1609	5770	0	3671		75		6711	0			5549	0	3887	0	0	34235	0	11			0	6699	97	3586	11584	1340	1820	1360	945	691	507	9599	7594	5213	3278	1795	0								0	156		0	
747435	43089	315	0	0	10487	56749	278	0	0	116380	0	0	0	0	53141	66731	19233	2683	22879	813	1037	0	0	0	0	5462	0	0	0	0	0	0	0	13608	26182	0	315	315	0		10487	7808	18295	392	278	0	0	61977	0	0				2803	104	2519		2587	0	200	16	0	0							0			0	0			0	0			
747743																															0	700	6033	0	971		17		14742	0			5926	405	2199	0	256	42578	0	0			0	2096	60	13	18242	64	152	749	722	369	18	15659	5143	6695	9728	3222	0								9125	48		0	
747846																															0	4353	10465	2360	9474		18		4250	0			5211	1788	2928	0	673	48947	0	0			0	6882	168	0	16929	114	783	3875	1850	86	0	10377	5655	14054	9017	2584	65								377	0		0	
748254																															0	39790	0	8365	74451		31		0	2919			27140	10466	1063	0	6397	194068	0	0			0	18784	6672	3468	55477	6687	1821	4154	5394	635	93	63123	35079	31043	35424	6854	2115								239	670		0	
748357																															0	68	69	0	2323		5		171	16			974	0	1287	0	0	7839	0	0			0	2923	18	118	1367	21	118	529	411	1299	545	1784	696	1030	787	619	0								0	1		0	
748441																															0	1290	9810	1334	8203		227		542	35			9050	0	8019	0	68	61807	3	0			0	21884	1383	75	25602	2240	6472	3953	5822	1555	1832	6857	12032	11611	6887	2368	45								0	0			
748647																															0	5959	12420	996	30903		4482		15635	0			36130	19	4640	0	164	165289	0	0			0	49001	4682	36272	49844	184	24060	8598	6797	9362	0	34835	13213	21828	34681	10869	802								0	258		0	
748964																															0	1275	5230	541	19852		63		2339	0			10413	0	5548	0	0	68191	0	0			0	22019	911	301	13437	437	348	1235	2912	12729	4358	17439	2962	10045	8533	6125	197								0	0		0	
749046																															0	22040	378	3542	141519	0	957	957	0	570	42606	0	42606	10388	15413	0	238	344644	672	225	225	0	0	98560	8724	50873	41351	10147	11900	20917	16974	29352	8343	128286	3068	39656	62390	10544	1713	0	0	0	0	0	0	0	348	378	0	0	
749121																															0	124891	1662	3759	148904	0	402	402	127	0	26178	0	26178	82636	29250	0	3144	644674	0	0	0	0	0	217504	3248	139329	77730	76176	93584	12269	11474	7160	16425	301142	51101	17453	20836	22897	13483	0	0	0	0	0	0	0	0	2969	0	0	
749242																															1370	159155	14590	32471	505329	0	2342	2342	6933	745	200199	0	200199	42824	103421	0	3870	1605682	0	10763	10763	0	0	502743	18403	173453	481614	200763	56393	133551	73677	20146	16340	580305	138677	171055	149669	50581	10718	1370	0	1370	0	0	0	0	0	1269	0	0	
749550																															0	193	1758	68	177		5		607	29			660	0	1177	0	0	6245	65	0			0	1395	270	0	975	0	0	18	102	499	720	242	733	625	638	1304	1313								0	0		0	
749635																															0	26448	2495	14716	81778	0	40	40	728	0	38342	0	38342	4576	10497	0	8108	269208	309	5103	5103	0	3845	68832	7806	42256	62102	14189	4667	15597	17805	8351	8192	119740	15348	34657	27549	2712	51	0	0	0	0	0	0	0	0	48	0		
749840																															0	0	2011	0	53		0		1617	3			3114	0	1671	0	81	11847	0	0			0	3300	0	0	4266	44	703	1939	614	0	0	727	2792	3085	1848	0	0								0	0		0	
749943																															0	0	12192	0	5262		0		14626	0			4396	0	5753	0	0	59210	0	0			0	16981	0	0	12028	273	824	4477	10941	0	0	20129	3193	1623	16807	0	0								0	0		0	
749952																															0	59	6626	0	5911		12		3397	0			23368	0	2659	0	710	49908	0	0			0	7027	139	0	27350	703	218	2570	3006	531	0	24549	1880	3094	4299	7034	2023								0	0		0	
750051																															0	8519	0	2453	52010		280		0	910			45469	13915	1911	0	26831	168599	0	0			0	14336	1336	817	39907	161	1076	1597	1096	8773	1154	55888	13480	21880	31612	24107	6661								0	1539		0	
750127																															0	12407	7290	0	70778		43		5365	0			27660	3053	7229	0	179	183931	0	0			0	45882	3543	1166	37826	2919	8349	32511	2103	0	0	64225	23816	41819	7997	180	0								0	502		0	
750154																															0	2052	4875	29	15619		459		2929	0			17534	0	8838	0	0	60381	0	0			0	8046	0	2071	13068	2677	5218	63	12	0	0	27832	16905	4249	2178	809	0								0	0		0	
750239																															0	2684	235	400	41071	0	0	0	0	0	63528	0	63528	50166	175580	0	0	462738	190	0	0	0	0	126940	1412	16837	58917	58	1241	8134	20131	91793	5583	99105	9606	63744	147023	14517	0	0	0	0	0	0	0	0	69	843	0	0	
750305																															0	115428	1602	23543	283305	0	433	433	0	0	96918	0	96918	45200	5529	0	25217	739190	1374	0	0	0	0	135548	7437	86184	83079	2844	12553	18449	51530	31660	18210	153959	74243	97193	173946	47324	56922	0	0	0	0	0	0	0	0	404	0	0	
750341																															0	656	548	373	15111		0		584	582			14972	5503	9722	0	14985	143073	0	0			0	76125	4385	6785	22137	1421	4454	6205	2503	44066	17476	18541	6104	22543	15522	4238	0								0	109		0	
750444																															0	0	700	0	297		0		3623	0			1543	0	3082	0	0	10220	85	0			0	938	122	0	4078	0	0	36	121	752	0	1081	2997	2255	1877	1064	0								0	0		0	
750501																															0	24829	0	5751	101220	0	1067	1067	10	0	11876	0	11876	6260	2607	0	0	197530	0	0	0	0	0	32184	11694	4115	25994	653	637	2052	3263	14287	11292	38762	5533	41526	49003	21217	5858	0	0	0	0	0	0	0	5	27	0	0	
750846																															0	161	6847	0	1378		1420		12314	0			7953	853	4025	0	13	38219	0	14			0	3237	0	0	13363	83	217	1077	1778	82	0	11306	4404	5104	11269	2558	308								0	4		0	
750864	336025	19653	0	0	3876	250619	0	0	0	735064	434	0	0	2277	62947	529921	86717	80743	0	268	1202	0	0	0	0	0	125325	0	2649	1739	0	0	0	1324	189	0	17886	17886	0		3876	4942	8818	319190	0	0	0	485517	17	0				12802	0	1584		594	986	84	24	976	10081							0			0	0			125325	0			
751151																															0	8336	5546	4471	12801		88		3919	0			6435	439	18583	0	33	78388	0	0			0	17056	659	12686	20593	1515	3661	7690	1447	1506	1237	22564	22507	11950	2623	1116	566								0	22		0	
751254																															0	12688	11430	675	8356		45		8007	173			6261	6505	7173	0	0	72971	23	403			0	10436	863	0	22251	1671	923	5999	520	1218	106	18454	10750	13245	12040	6157	1449								14	138		0	
751656																															0	8911	5232	518	29876		35		6428	0			16416	6768	6436	0	2408	105866	0	0			0	18777	3723	148	22796	1329	2136	8496	4793	1751	228	41392	4663	21034	14738	4568	672								74	264		0	
751759																															0	126932	11794	5386	153987	2962	3646	684	18707	0	81509	0	81509	0	18738	0	7603	455580	1667	0	0	0	0	28356	589	15078	214572	16168	4265	4962	1528	947	486	358787	19113	19605	17197	10096	3519	0	0	0	0	0	0	0	0	0	0	0	
751852																															0	1350	284	5651	48748		374		112	95			18478	158	5217	0	0	96737	145	6			18327	14533	1971	4764	34485	6317	900	6261	98	181	0	47102	11309	18154	4807	289	88								0	0		0	
751955																															0	10	3413	0	260		70		6462	0			17560	0	612	0	1203	33279	0	315			0	3201	0	0	12578	148	233	269	191	2267	0	19742	1682	3535	2632	1675	0								173	0		0	
752644																															0	6744	2937	346	21087		0		736	0			15605	912	9173	0	0	96443	0	257			0	36081	1831	602	42831	5020	8066	22125	626	0	0	14487	19549	20960	4552	93	0								290	444		0	
752653																															0	9056	3788	1361	16157		173		3580	0			23010	2051	10730	0	314	88418	0	0			1805	17013	1171	2334	47069	4339	1411	5374	4761	996	0	31675	9644	13204	14988	1842	0								0	14		0	
752831																															0	28598	15768	770	36482		0		4026	0			10747	1045	6036	0	2217	141996	101	0			0	33732	2634	1177	58161	5253	8558	17239	2094	221	367	36265	26381	31350	9028	4540	386								0	42		0	
752970																															0	693160	0	0	2870734	1115043	1115043	0	56998	0	851435	0	851435	0	308691	0	0	6695659	5055	0	0	0	0	751604	263	451106	871461	17595	99760	267686	161343	58234	140118	2838243	637007	986272	830231	280231	350263	0	0	0	0	0	0	0	52785	0	0	0	
753052																															0	0	4952	24	483		82		2425	0			2571	0	1891	0	0	18114	0	0			0	5494	192	0	7369	178	1316	3541	64	0	0	2069	3806	5384	921	143	0								0	0		0	
753324																															0	35827	3311	0	72276	0	139	139	1315	0	24673	0	24673	30383	29067	0	104	320628	0	0	0	0	0	115233	5380	1927	71479	4245	6373	31707	50601	22046	261	86040	16105	38680	49270	14207	1066	0	0	0	0	0	0	0	2137	783	0	0	
753351																															0	2864	17910	1214	4222		71		21156	0			6891	2301	2928	0	4365	70174	0	184			0	5432	407	347	18931	251	385	2084	2620	92	0	24068	6738	17694	12277	1867	1756								0	229		0	
753548																															0	10143	1713	945	5402		0		1514	0			7473	813	7711	0	1253	90134	0	0			0	52120	582	3623	13537	4044	303	1037	2236	40554	3947	18731	3351	4358	5406	4727	1270								465	0		0	
753641																															0	1768	1863	0	9812		95		114	0			3258	0	2685	0	0	37118	0	0			0	17154	369	202	5110	463	586	1440	7951	5766	921	1974	2087	2739	6723	5313	1095								0	0		0	
753856																															0	0	181	0	481		199		2384	0			1515	0	1623	0	265	6628	48	0			0	28	0	0	4506	0	4	0	24	0	0	2022	2480	1368	476	162	0								0	0		0	
754068																															0	7208	0	2009	48187		974		0	0			9039	1666	213	0	0	74088	116	0			0	3738	1129	1205	26035	223	1411	0	620	1484	0	14245	10166	5353	14162	20108	6432								0	41		0	
754246																															0	0	5831	0	1773		23		4616	0			1234	0	627	0	0	15560	0	0			0	1456	0	0	4325	37	29	396	879	118	0	2503	1759	2932	6123	787	0								0	0		0	
754358																															0	0	1610	0	2498		23		3263	0			3796	0	1316	0	0	14493	0	0			0	1987	0	0	7213	82	226	518	851	310	0	4944	3224	2807	1274	249	3								0	0		0	
