"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
276449	0	0	0	0	0	0	0	0	13	10	19	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	18	0	0	46	0				CORRESPONDENT CHARGES                                                                                                                                                                            	TELEPHONE                                                                                                                                                                                        	FEES PAID                                                                                                                                                                                        								CONF			
276551	6	11	14	2	6	0	0	0	23	11	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	1	0	11	10	0	8				Securities Losses                                                                                                                                                                                	Other Insurance                                                                                                                                                                                  									CONF			
276579	0	0	0	0	0	2836	11785	0	3798	4462	20028	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	2537	0	0	0	0	Bankcard Interchange Fees                                                                                                                                                                        	Exchange Fees                                                                                                                                                                                    		Amortization of Software                                                                                                                                                                         	Bankcard Expense                                                                                                                                                                                 	Service Company Allocations                                                                                                                                                                      								CONF			
276645	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	35	31	23				Telephone                                                                                                                                                                                        										CONF			
276654	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	59	0				215 Holding Co                                                                                                                                                                                   										CONF			
276711	0	0	11	0	0	0	0	0	25	15	15	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	0	0	0				state tax                                                                                                                                                                                        	professional fees                                                                                                                                                                                	software maintenance                                                                                                                                                                             								CONF			
276775	3	0	6	0	0	0	0	0	3	5	4	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	0	0	8	27	4				NOW ACCOUNT EXPENSE                                                                                                                                                                              	AUDIT AND ACCOUNTING SERVICES                                                                                                                                                                    	ORGANIZATION DUES AND SUBSCRIPTIONS                                                                                                                                                              								CONF			
276850	110	0	0	0	0	0	0	0	585	105	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	877	0	0				ATM EXPENSES                                                                                                                                                                                     	MANAGEMENT FEES                                                                                                                                                                                  									CONF			
276953	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	8	0				ACCOUNTING FIRM FEES                                                                                                                                                                             										CONF			
277053	0	0	0	0	0	15			11				0		0		0					false	0			0	0	0	0	0	0	Data Processing                                                                                                                                                                                  			Bonus                                                                                                                                                                                            										CONF			
277240	15	0	48	29	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	3	0	3	9	104	17														CONF			
277277	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	6	0														CONF			
277558	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	63	16	Miscellaneous                                                                                                                                                                                    													CONF			
277567	0	0	86	56	0	38	0	0	32	43	65	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	63	0	44	150	42	Visa Debit Card Fees                                                                                                                                                                             			Telephone                                                                                                                                                                                        	Other Outside Services                                                                                                                                                                           	Maintenance & Repairs                                                                                                                                                                            								CONF			
277736	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	55	0														CONF			
277820	52	0	31	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	10	17	22	17	98	31														CONF			
277950	5	0	8	0	1	1	0	0	12	4	5	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	2	9	30	8	wire fees                                                                                                                                                                                        			Computer Expenses                                                                                                                                                                                	Telephone                                                                                                                                                                                        	Courier Service                                                                                                                                                                                  								CONF			
278078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	40	0														CONF			
278153	0	0	12	17	0	0	0	0	12	15	14	0	0	0	0	0	0	0	0	0	0	false	13	0	0	0	0	0	0	16	0				Telephone                                                                                                                                                                                        	Other Insurance                                                                                                                                                                                  	Service Charge Co-Banks                                                                                                                                                                          								CONF			
278256	16	1	12	22	12	26	3	4	9	9	7	0	0	0	0	0	0	0	0	0	0	false	8	0	0	1	3	1	2	28	11	IPCD Income                                                                                                                                                                                      	Leased Assets                                                                                                                                                                                    	PMO, BMO, Wire Fees                                                                                                                                                                              	IPCD Expense                                                                                                                                                                                     	Bonds and Insurance                                                                                                                                                                              	Service Charges                                                                                                                                                                                  								CONF			
278555	68	0	0	0	0	81	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	120	249	0	Income and fees from debit cards                                                                                                                                                                 	Miscellaneous income                                                                                                                                                                             												CONF			
278733	0	0	0	0	0	20			200	40	223		0		0		0					false	0			0	0	0	0	0	0	ATM fee income			Profit/Loss	Loan Collection exp	Amortization expense								CONF			
278751	2	0	5	0	1	4	3	4	6	4	5	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	1	16	7	NON CUSTOMER CHARGES                                                                                                                                                                             	LATE FEES ON LOANS                                                                                                                                                                               	LOAN ORIGINATION FEES                                                                                                                                                                            	AUDIT & TAX PREP FEES                                                                                                                                                                            	CORRESPONDENT ACCOUNT SERVICES                                                                                                                                                                   	COMPTROLLER OF CURRENCY ASSESSMENT                                                                                                                                                               								CONF			
278818	0	0	0	124	0	67	0	0	88	59	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	68	0	Tax Exempt BOLI Inc                                                                                                                                                                              			State Taxes & Other                                                                                                                                                                              	ATM Expense                                                                                                                                                                                      									CONF			
278957	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	38	0	DATA PROCESSING                                                                                                                                                                                  													CONF			
279105	219	0	107	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	134	0	0	296	0				Professional Fees                                                                                                                                                                                										CONF			
279253	0	0	0	0	0	35	0	0	63	68	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	160	0	Check Card Fees                                                                                                                                                                                  			Management Fee                                                                                                                                                                                   	Central Operations Fees                                                                                                                                                                          									CONF			
279338	0	0	0	0	0	0	0	0	59	65	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	116	0				Telephone                                                                                                                                                                                        	Insurance                                                                                                                                                                                        									CONF			
279673	22	0	26	10	3	0	0	0	29	17	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	0	0	0	6	56	11				AUDIT                                                                                                                                                                                            	MEETINGS/TRAVEL                                                                                                                                                                                  									CONF			
279842	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	0	0	31				Computer Services                                                                                                                                                                                	Correspondent Banking                                                                                                                                                                            									CONF			
279954	10	11	2	2	3	66	62	35	78	85	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	2	0	0	25	15	Moneygram Income                                                                                                                                                                                 	Credit Card Interchange Income                                                                                                                                                                   	Refund Program Income                                                                                                                                                                            	VISA Credit Card Expense                                                                                                                                                                         	FSMC Earnings Credit                                                                                                                                                                             									CONF			
280044	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	150	0	0	227	0	0	253	0	Sale of stock investment-Pulse shares                                                                                                                                                            													CONF	Tax overaccrual from December 2004                                                                                                                                                               		
280110	25180	0	0	0	0	19844	20732	30249	20998	18000	14838	0	0	0	0	0	0	0	0	101	0	false	0	0	0	0	26914	0	0	49046	0	Electronic banking fees	Other fees and commissions	Letter of credit and loan fees	Professional fees	Minority interest expense	Employee business expense						Foreign Currency Translation		CONF			
280138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	0	0	0	0														CONF			
280352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
280558	12	0	18	0	6	0	0	0	4	7	24	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	0	0	27	5				correspondent bank charges                                                                                                                                                                       	Accounting & Consulting Fees                                                                                                                                                                     	Other                                                                                                                                                                                            								CONF			
280950	19	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	0	17	18				Correspondent Bank Charges                                                                                                                                                                       										CONF			
281144	12	0	6	13	0	6	0	18	17	28	11	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	9	7	33	26	Debit card interchange                                                                                                                                                                           		Mortgage servicing release fees                                                                                                                                                                  	Telephone & telegraph                                                                                                                                                                            	Outside services                                                                                                                                                                                 	Messenger service                                                                                                                                                                                								CONF			
281210	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	112	0														CONF			
281751	1	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	8	1	0	1	3				phone                                                                                                                                                                                            										CONF			
281845	0	0	16	60	0	12	0	0	433	38	259	0	0	0	0	0	0	850	0	0	0	false	0	0	0	0	0	0	10	63	14	VCC income                                                                                                                                                                                       			Repossession expense                                                                                                                                                                             	Purchased services                                                                                                                                                                               	Other repossessed asset expense                                                                                                                                                                  				Capital contribution from parent company                                                                                                                                                         				CONF			
282048	6	0	9	3	2	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	1	17	1	3	15	7		FEES ON MORTGAGE AGENT                                                                                                                                                                           												CONF			
282141	321	0	0	0	0	285			246	2266	1422		0		0		0					false	501			0	0	0	0	0	0	Gain on sale of ATM network association			Telephone	Product processing	Institutional overhead								CONF			
282226	0	0	0	0	0	48	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	0	0	108	37	Death benefits received from BOLI                                                                                                                                                                			Telephone and computer line charges                                                                                                                                                              										CONF			
282329	0	0	0	0	0	252	207	0	292	0	0	0	0	0	0	0	0	0	0	0	0	false	151	0	0	0	144	0	0	172	169	Commissions and fees                                                                                                                                                                             	Investment service fees                                                                                                                                                                          		Telephone expense                                                                                                                                                                                										CONF			
282824	0	0	24	29	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0						Loan Expense                                                                                                                                                                                     								CONF			
283054	89	0	27	40	12	85	84		21	83	85		0		0		0					false	37			10	71	4	15	210	80	Loan Referral Fees                                                                                                                                                                               	Debit Card Interchange/Discount Fees                                                                                                                                                             		Travel & Meetings                                                                                                                                                                                	ATM/Debit Card Expense                                                                                                                                                                           	Loan & Collection Expense                                                                                                                                                                        								CONF			
283157	3	0	3	1	2	5	5	0	5	7	11	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	4	2	0	11	9	Other fee income                                                                                                                                                                                 	Insurance claim for water damage                                                                                                                                                                 		Telephone                                                                                                                                                                                        	Audit Fees                                                                                                                                                                                       	Software maintenance agreement                                                                                                                                                                   								CONF			
283438	98	0	0	51	0	0	0	0	93	58	109	0	0	0	0	0	0	0	0	0	0	false	0	185	0	0	0	0	139	0	86				Professional & Consultant Fees                                                                                                                                                                   	Insurance                                                                                                                                                                                        	Telephone                                                                                                                                                                                        								CONF	Tax Adjustment Based on Actual Taxes                                                                                                                                                             		
283652	0	0	0	18	0	0	0	0	15	29	14	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	37	13				telephone                                                                                                                                                                                        	maintenance agreements                                                                                                                                                                           	audit /accounting                                                                                                                                                                                								CONF			
283737	75	0	0	0	0	114	83	0	110	96	81	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	128	234	0	Merchant Credit Card Service Income                                                                                                                                                              	Secondary Market Loan Fees                                                                                                                                                                       		Operational-Merchant Credit Card Process                                                                                                                                                         	Communication Expense                                                                                                                                                                            	Professional Services Expense                                                                                                                                                                    								CONF			
283858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	60	0														CONF			
283867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	86	31														CONF			
284154	0	0	16	8	0				6				0		0		0					false	0			0	0	0	0	0	11				Telephone                                                                                                                                                                                        										CONF			
284239	5	0	7	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	5	0	0	0	29	0	0	49	15														CONF			
284248	0	0	0	0	0	91	0	0	25	38	14	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	13	PULSE/DISCOVER MERGER PAYOUT                                                                                                                                                                     			SOFTWARE MAINTENANCE                                                                                                                                                                             	DEPRECIATION SOFTWARE                                                                                                                                                                            	PROFESSIONAL FEES                                                                                                                                                                                								CONF			
284332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	false	0	0	0	0	0	0	0	217	0										Stock Option Market Appreciation                                                                                                                                                                 				CONF			
284408	6	0	0	22	0				9	8			0		0		0					false	6			0	0	0	0	6	10				Audit                                                                                                                                                                                            	FRB Check Processing                                                                                                                                                                             									CONF			
284556	22	0	0	113	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	2	0	0	0	0	0	0	21				REPOSSESSION EXPENSE                                                                                                                                                                             										CONF	2004 FEE RECEIVED L.ADAMS                                                                                                                                                                        		
284743	10	0	4	7	4	2	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	7	1	34	6	Exchange and Notary Received                                                                                                                                                                     			Donations                                                                                                                                                                                        	Service Charges                                                                                                                                                                                  									CONF			
284819	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	false	0	0	0	0	493	0	587	0	0										Holding company entry on bank                                                                                                                                                                    				CONF			
284958	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	2	0	0	2				DEBIT CARD EXPENSE                                                                                                                                                                               										CONF			
285151	6	0	14	5	2								0		0		0					false	3			3	0	1	0	15	6														CONF			
285348	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	17	0	0	16	0	0														CONF			
285544	43	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	125	0				Management Fees                                                                                                                                                                                  										CONF			
285553	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	0	4	6	service charges                                                                                                                                                                                  			telephone                                                                                                                                                                                        										CONF			
285740	61	0	16	34	10	0	0	0	100	68	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	2	60	40	115	16	34				Tax Bank Shares                                                                                                                                                                                  	ATM Data Processing                                                                                                                                                                              									CONF			
285759	28	0	12	60	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	26				Education & Training                                                                                                                                                                             										CONF			
285777	2	0	7	0	1	0	0	0	6	3	27	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	1	1	12	2				Audits/acctng                                                                                                                                                                                    	Insuance/Surety bonds                                                                                                                                                                            	Other Operating                                                                                                                                                                                  								CONF			
285852	0	0	0	0	0	23			69	24			0		0		0					false	0			0	0	22	0	0	0	Visa Interchange Fees                                                                                                                                                                            			Off Premise Posting                                                                                                                                                                              	Postage                                                                                                                                                                                          									CONF			
285928	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	28	0	0	99	0				Business Manager Fees                                                                                                                                                                            										CONF			
286251	7	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	15	0	0	5	2														CONF			
286457	5	0	0	1	1	0	0	0	3	1	1	0	0	0	0	0	0	100	0	0	0	false	2	0	0	0	0	0	0	14	5				Business Promotion                                                                                                                                                                               	Travel                                                                                                                                                                                           	S/C s Other Banks                                                                                                                                                                                				Paid In Capital                                                                                                                                                                                  				CONF			
286466	0	0	61	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	193	0														CONF			
286840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
286952	40	0	26	8	3	45	51	0	27	33	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	5	33	7	7	73	29	Visa Check Card Income                                                                                                                                                                           	Secondary Mortgage Origination Fees                                                                                                                                                              		Telephone Expense                                                                                                                                                                                	Visa Check Card Expense                                                                                                                                                                          									CONF			
287007	0	100	0	40	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	42	0				Other Real Estate Expenses                                                                                                                                                                       										CONF			
287155	0	0	13	0	0	5			5				0		0		0					false	0			0	0	0	0	0	0	EXCHANGE			Auditing & Accounting										CONF			
287342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	9	0														CONF			
287351	53	0	0	0	0	0	0	0	134	44	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	33	0	51	35	0				Item Processing                                                                                                                                                                                  	ATM Expense                                                                                                                                                                                      									CONF			
287445	120	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	61	132	0				Holding co. admin. & processing fees                                                                                                                                                             										CONF			
287539	8	0	3	8	6	177	28	8	44	39	14	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	7	49	31	29	MORTGAGE SERVICING RELEASE FEES                                                                                                                                                                  	DEBIT CARD INTERCHANGE                                                                                                                                                                           	WIRE TRANSFER FEES                                                                                                                                                                               	OUTSIDE SERVICES                                                                                                                                                                                 	ATM EXPENSE                                                                                                                                                                                      	TELEPHONE AND TELEPGRAPH                                                                                                                                                                         								CONF			
287650	0	0	15	0	0				8				0		0		0					false	6			0	7	0	0	6	6				EDUCATION DUES                                                                                                                                                                                   										CONF			
287856	5	0	10	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	6	10	0				AUDIT & ACCOUNTING EXP                                                                                                                                                                           	STATE BANKING ASSESSMENT                                                                                                                                                                         									CONF			
287922	4	0	8	21	2	1	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	0	0	8	Misc. Income                                                                                                                                                                                     			Franchise Tax                                                                                                                                                                                    	Misc. Expense                                                                                                                                                                                    									CONF			
287959	0	0	0	0	0	20	0	0	31	17	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	60	15	Visa Check Discount Income                                                                                                                                                                       			ATM expense                                                                                                                                                                                      	Other computer expense                                                                                                                                                                           									CONF			
288152	1	0	2	0	1	0	0	0	4	3	2	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	7	0	0	0	3				EXAMINATION FEES                                                                                                                                                                                 	INSURANCE                                                                                                                                                                                        	ACCOUNTANT FEES                                                                                                                                                                                  								CONF			
288358	42	0	0	0	0	29	0	0	35	46	34	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	42	Interchange fees                                                                                                                                                                                 			Telephone expense                                                                                                                                                                                	Computer expense                                                                                                                                                                                 	Transfund expense                                                                                                                                                                                								CONF			
288376	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	74	0	0	0	43				bond and insurnce premiums                                                                                                                                                                       										CONF			
288750	18	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	29	13														CONF			
288853	139	0	0	0	0	263	1035	623	779	146	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	459	969	0	Debit card fees	Credit card fees	Portfolio loan servicing	Credit card processing	Debit card processing									CONF			
289056	0	0	21	0	0	0	0	0	16	12	13	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Equipment Maint & Repair                                                                                                                                                                         	Correspondent Service Charges                                                                                                                                                                    	Exams & Audits                                                                                                                                                                                   								CONF			
289065	0	0	0	21	0	15	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	42	0	Overdraft Recovery                                                                                                                                                                               			Correspondent Bank Charges                                                                                                                                                                       										CONF			
289225	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
289449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
289515	147	0	0	0	0	0	0	0	121	83	0	0	0	0	0	0	0	0	0	0	0	false	85	0	0	0	123	0	0	98	0				Capital Shares tax                                                                                                                                                                               	Consulting                                                                                                                                                                                       									CONF			
