"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
210443																																																																																																																																																																																			5480	0	0	3099	17606	47512	0	290	0	4895	47245	0	0	0	0	4978	0	0	0	0	0	0	257	257	1999	24661	10507	2089	10370	0	0	0.0999	0.2426	0.2300	0.0000	0.0000	0.0000	4721	257	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	20523	47245	
210452																																																																																																																																																																																			705	0	0	196	1738	20438	0	219	0	1671	19684	0	0	0	0	1710	0	0	200	0	0	0	189	189	32	3316	5943	902	11340	0	0	0.0779	0.1137	0.1011	0.0000	0.0000	0.0000	1521	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15044	19534	
210555																																																																																																																																																																																			2440	0	0	19483	1269	91035	0	857	0	9769	90714	0	0	0	0	10525	0	0	0	1052	0	0	763	763	9047	9905	29596	2386	43341	0	0	0.1076	0.1732	0.1602	0.0000	0.0000	0.0000	9762	763	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	60916	90714	
211114																																																																																																																																																																																			3482	0	0	1991	29272	96458	0	1607	0	8015	96322	0	0	0	0	8268	0	0	0	2295	0	0	726	726	5173	28133	25465	4836	38578	0	0	0.0783	0.1445	0.1318	0.0000	0.0000	0.0000	7542	726	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	57214	96322	
211338																																																																																																																																																																																			1701	0	0	0	6074	38856	0	617	0	4631	38555	23	0	0	0	4762	0	0	0	0	0	0	337	337	701	7918	10493	794	20140	0	0	0.1148	0.1784	0.1658	0.0000	0.0000	0.0000	4425	337	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	26696	38555	
211543																																																																																																																																																																																			426	0	0	0	6400	24356	0	206	0	2452	24289	0	0	0	0	2502	0	0	0	0	0	0	206	206	555	8384	1463	451	14001	0	0	0.0947	0.1525	0.1399	0.0000	0.0000	0.0000	2296	206	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16409	24236	
211628																																																																																																																																																																																			17779	0	0	2899	66395	347927	0	3172	0	31565	340083	0	0	0	0	32212	0	0	1376	0	0	0	2816	2816	5655	91616	89946	11899	161297	1841	0	0.0867	0.1432	0.1307	0.0000	0.0000	0.0000	29396	2816	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	224925	338865	
211851																																																																																																																																																																																			535	0	0	0	16263	50264	0	296	0	5833	50011	0	0	0	0	5788	0	0	0	0	0	0	296	296	1287	9217	10643	1495	28845	0	0	0.1098	0.1606	0.1524	0.0000	0.0000	0.0000	5492	296	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36035	50011	
211954																																																																																																																																																																																			2658	0	0	0	0	45942	0	647	0	3278	41999	0	0	0	0	3725	0	0	0	803	0	0	447	447	2823	7244	3851	6340	32671	0	0	0.0780	0.1027	0.0904	0.0000	0.0000	0.0000	3278	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	36267	41999	
212018																																																																																																																																																																																			8581	0	0	16253	36613	201990	0	1081	0	13634	194335	0	0	0	0	14162	0	0	198	0	0	0	1081	1081	19235	46962	78562	11890	57561	0	0	0.0674	0.1332	0.1230	0.0000	0.0000	0.0000	13081	1081	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106333	194165	
212120																																																																																																																																																																																			8901	0	0	66340	117680	272806	0	605	0	20689	255307	0	0	0	0	17299	0	0	155	0	0	0	605	605	8219	123517	0	5888	136071	0	0	0.0655	0.1075	0.1038	0.0000	0.0000	0.0000	16694	605	3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160852	255011	
212335																																																																																																																																																																																			1372	0	0	0	9755	57036	0	551	0	7713	50616	0	0	0	0	4053	0	0	35	1832	0	0	472	472	577	12808	11655	1444	28415	0	0	0.0765	0.1076	0.0951	0.0000	0.0000	0.0000	3581	472	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	37660	46791	
212344																																																																																																																																																																																			2940	0	0	0	30241	67583	0	511	0	13729	67629	0	0	0	0	12441	0	0	0	0	0	0	489	489	3130	23039	12413	2327	28316	0	0	0.1784	0.3181	0.3056	0.0000	0.0000	0.0000	11952	489	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	39115	66989	
212456																																																																																																																																																																																			18152	0	0	776	10900	59292	0	473	0	5424	56371	0	0	0	0	5511	0	0	0	266	0	0	341	341	859	36950	2772	1523	18931	0	0	0.0917	0.1984	0.1862	0.0000	0.0000	0.0000	5170	341	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	27773	56371	
212465	2326105	0	0	0	6193804	37028539	0	587081	0	3641878	35277028		65318	1577060	420818	3751076	2340273	1839227	313858	8960306	110638	80000	399886	479886	1055341	9726015	6241206	1753464	19915623	38692	0	0.0930	0.1179	0.1029	0.0000	0.0000	0.0000	3271284	479886	143558	336238	8593878	1559940	98104	0	0	0	0	0	0	0	0	0	0	0	0	0	415931	0	187195	31803655	35160630	0	0	0	0	0	25331023	0	0	0	2312465	2312465	0	224532	0	2087933	0	0	116398	0	0	0	0	94	0	518424	1807681	0	0	0	0	0	0	232484	336866	5433774	57816	132864	0	0	0	0	38692	0	117446	1132179	6160423	17920975	150864	10675	166993	22658	69628	2167628	294087	71930	47838	309	90354	156929	0	15397	0	141532	50952	2111	15316	0	33525	65318	0	0	65318	1577060	1577060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4480153	0	0	0	4480153	0	193515	222416	2634512	10174775	6463622	26724084	0	2034955	3231811	26724084	31990850	0	1137550	1137550	3271284	0	2145355					35767775																																																									
212522																																																																																																																																																																																			12666	0	0	0	89720	369104	0	4738	0	31514	368464	129	0	0	0	33467	0	0	3838	0	0	0	3145	3145	7863	91550	84385	20267	188268	2100	0	0.0823	0.1338	0.1213				30322	3145	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	250046	368407	
213538																																																																																																																																																																																			6468	0	0	22879	54604	112544	0	689	0	22589	113592	0	0	0	0	22268	0	0	0	0	0	0	550	550	5218	71530	11625	2475	23541	0	0	0.1912	0.5078	0.4952	0.0000	0.0000	0.0000	21718	550	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	43853	113592	
213912																																																																																																																																																																																			2807	0	0	46	4812	76306	0	507	0	5825	76559	0	0	0	0	6289	0	0	0	0	0	0	507	507	0	10491	47577	5366	18683	0	0	0.0755	0.1411	0.1297				5782	507	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44570	76552	
213921																																																																																																																																																																																			2507	0	0	8179	13068	68481	0	372	0	7035	67817	0	0	0	0	7247	0	0	0	0	0	0	372	372	1644	17682	19059	2222	30164	0	0	0.1014	0.1675	0.1589	0.0000	0.0000	0.0000	6875	372	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43255	67817	
213958																																																																																																																																																																																			1560	0	0	0	4673	37921	0	262	0	3713	39678	0	0	0	0	3820	0	0	135	0	0	0	262	262	1893	4175	8295	2257	23665	288	0	0.0897	0.1329	0.1238	0.0000	0.0000	0.0000	3558	262	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28735	39678	
214106																																																																																																																																																																																			9658	0	0	0	67835	226943	0	1086	0	22876	222330	0	0	0	0	22796	0	0	0	0	0	0	1086	1086	11525	56809	99091	6614	58664	0	0	0.0976	0.1906	0.1816	0.0000	0.0000	0.0000	21710	1086	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119572	222330	
214414																																																																																																																																																																																			19267	0	0	0	162798	695871	0	6251	0	65614	694462	3055	0	0	0	77797	0	0	0	11044	0	10000	6209	16209	12128	147356	150904	22813	385635	7332	0	0.0887	0.1566	0.1240	0.0000	0.0000	0.0000	61588	16209	4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	496649	694462	
214571																																																																																																																																																																																			8321	0	0	1360	26424	111129	0	350	0	8911	112641	0	0	0	0	8906	0	0	486	0	0	0	350	350	6513	27951	30356	3140	46141	1102	0	0.0760	0.1326	0.1274	0.0000	0.0000	0.0000	8556	350	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	67152	112624	
214722																																																																																																																																																																																			8597	0	0	0	39868	279695	0	3538	0	21658	273352	0	0	0	0	22957	0	0	0	35613	0	0	2876	2876	8172	42602	38125	12389	191944	0	0	0.0735	0.1001	0.0875				20081	2876	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	229437	273352	
214807	2509000	0	827000	0	84000	40447000	7000	462000	0	6839000	37157000		0	22809000	10466000	6791000	10166000	2504000	186000	5788000	0	9000	283000	504000	6583000	8406000	175000	5156000	14692000	0	488000	0.1717	0.3021	0.2797				6287000	504000	13000	1608000	7701000	8552000	253000	411000	0	0	0	0	0	0	1691000	847000	0	9161000	880000	801000	1930000	0	187000	22477300	36613000	0	0	0	0	30000	13672000	45000	279000	279000	2443000	2443000	0	1280000	0	1163000	0	5000	56000	0	0	205000	0	0	0	33000	2476000	0	0	0	0	0	0	13000	0	0	0	71000	0	0	0	0	0	0	1026000	3036000	175000	9435000	10466000	0	0	0	0	5845000	574000	115000	0	0	10591000	93000	0	43000	0	50000	0	0	0	0	0	0	0	0	0	22809000	22391000	418000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2894000	0	83000	0	2811000	0	854000	1076000	28974000	11084000	1251000	18995000	0	2216800	625500	18995000	22664300	5409000	2894000	8333000	6775000	0	2145000					28401000																																																									
214843																																																																																																																																																																																			3790	0	0	0	29699	142136	0	1198	0	14306	143430	0	0	0	0	15017	0	0	0	685	0	0	1198	1198	3825	26381	27386	4775	85156	0	0	0.0964	0.1437	0.1323	0.0000	0.0000	0.0000	13819	1198	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104486	143310	
215130																																																																																																																																																																																			3536	0	0	8178	0	362193	0	3680	0	26261	349623	0	0	0	0	41941	0	0	0	1359	0	12000	3680	15680	3435	16303	7787	4912	338349	0	0	0.0751	0.1205	0.0754	0.0000	0.0000	0.0000	26261	15680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348098	349623	
215251																																																																																																																																																																																			1247	0	0	0	8052	31761	0	309	0	4329	33342	0	0	0	0	4363	0	0	129	566	0	0	213	213	293	11656	11066	975	8784	0	0	0.1245	0.2578	0.2452	0.0000	0.0000	0.0000	4150	213	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	16925	33342	
215345																																																																																																																																																																																			4226	0	0	0	42490	200892	0	2505	0	19439	199403	0	0	0	0	16900	0	0	0	1414	0	0	1765	1765	1984	50568	33360	4926	113114	0	0	0.0771	0.1203	0.1078	0.0000	0.0000	0.0000	15135	1765	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	140427	196358	
215354																																																																																																																																																																																			4198	0	0	0	15174	117045	0	960	0	9568	117117	30	0	0	0	10120	0	0	575	686	0	0	960	960	4214	18404	25852	5453	69126	0	0	0.0782	0.1172	0.1060	0.0000	0.0000	0.0000	9160	960	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86380	117117	
215653																																																																																																																																																																																			920	0	0	136	1633	16409	0	233	0	1604	16090	0	0	0	0	1700	0	0	0	0	0	0	170	170	920	1764	1344	1044	12540	0	0	0.0951	0.1259	0.1133	0.0000	0.0000	0.0000	1530	170	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	13502	16090	
215662																																																																																																																																																																																			27580	0	0	0	54207	378546	0	3444	0	22871	371763	25	0	0	0	26020	0	0	1360	6155	0	0	3444	3444	23284	61322	18720	17178	278217	0	0	0.0607	0.0852	0.0739	0.0000	0.0000	0.0000	22576	3444	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305406	371763	
215710																																																																																																																																																																																			15076	0	0	31914	63188	371258	0	2629	0	45622	369003	0	0	0	0	46637	0	0	953	6598	0	0	2629	2629	9529	86081	123331	20811	152501	0	0	0.1193	0.1983	0.1871	0.0000	0.0000	0.0000	44008	2629	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235159	369003	
215756																																																																																																																																																																																			4187	0	0	1776	4526	252576	0	2002	0	23601	258080	0	0	0	0	25600	0	0	0	56039	0	0	2002	2002	3880	12824	22243	6425	215631	0	0	0.0914	0.1062	0.0979	0.0000	0.0000	0.0000	23598	2002	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241091	258080	
215952																																																																																																																																																																																			1195	0	0	969	1598	38276	0	380	0	3360	39192	0	0	0	0	3615	0	0	0	0	0	0	319	319	870	13280	1278	3704	23131	0	0	0.0841	0.1368	0.1247	0	0	0	3296	319	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	26425	39192	
216164																																																																																																																																																																																			14685	0	0	594	596	47888	0	267	0	3688	46517	0	0	0	0	3950	0	0	0	45	0	0	267	267	579	20032	4855	1922	22683	0	0	0.0792	0.1277	0.1191	0.0000	0.0000	0.0000	3683	267	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30924	46517	
216230																																																																																																																																																																																			10395	0	0	4433	15639	135118	0	773	0	14119	134276	0	0	0	0	14649	0	0	30	1443	0	0	773	773	6388	36236	13127	5152	79897	0	0	0.1033	0.1554	0.1472	0.0000	0.0000	0.0000	13876	773	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94271	134276	
216258																																																																																																																																																																																			978	0	0	0	7734	72073	0	656	0	8727	71467	31	0	0	0	9249	0	0	0	5298	0	0	656	656	1133	11451	2698	5933	57244	0	0	0.1202	0.1448	0.1345	0.0000	0.0000	0.0000	8593	656	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63869	71467	
216445																																																																																																																																																																																			2529	0	0	13369	5316	70395	0	690	0	5272	70240	0	0	0	0	5743	0	0	0	0	0	0	644	644	361	16163	12221	666	42174	0	0	0.0726	0.1116	0.0991	0.0000	0.0000	0.0000	5099	644	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	51472	70240	
216632																																																																																																																																																																																			3575	0	0	115	16352	109169	0	880	0	8393	105532	0	0	0	0	8935	0	0	25	7668	0	0	880	880	3523	4881	31580	4110	69727	0	0	0.0763	0.0982	0.0885	0.0000	0.0000	0.0000	8055	880	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91034	105532	
216922																																																																																																																																																																																			25569	0	0	14114	74015	1168084	0	10524	0	118750	1164225	0	0	0	0	104817	0	0	0	69922	0	0	10524	10524	15810	110051	363632	31720	663967	5401	0	0.0827	0.1158	0.1042	0.0000	0.0000	0.0000	94293	10524	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904773	1140849	
217059																																																																																																																																																																																			6644	0	0	2686	8957	74370	0	452	0	5615	72380	0	0	0	0	5895	0	0	169	0	0	0	452	452	872	18954	4663	3377	50047	0	0	0.0752	0.1048	0.0968	0.0000	0.0000	0.0000	5443	452	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56255	72380	
217479																																																																																																																																																																																			47702	0	0	17796	43133	308004	0	1775	0	21015	295722	0	0	0	0	22501	0	0	134	0	0	0	1775	1775	58387	50096	101643	8544	99180	16719	0	0.0701	0.1383	0.1274	0.0000	0.0000	0.0000	20726	1775	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162703	295722	
217620																																																																																																																																																																																			10787	0	0	12787	44117	290065	0	1683	0	31030	290561	0	0	0	0	24133	0	0	42	8411	0	0	1683	1683	7834	40301	125788	8809	108285	0	0	0.0791	0.1309	0.1218	0.0000	0.0000	0.0000	22450	1683	1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	184357	283842	
218131																																																																																																																																																																																			9035	0	0	54331	31391	280516	0	2301	0	35464	284994	0	0	0	0	37573	0	0	0	20600	0	0	2301	2301	6296	91642	40876	8498	143693	0	0	0.1238	0.1948	0.1829	0.0000	0.0000	0.0000	35272	2301	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192865	284994	
218261																																																																																																																																																																																			2224	0	0	2161	18191	50705	0	269	0	5207	51680	0	0	0	0	5138	0	0	0	0	0	0	269	269	4297	24541	10503	1778	11295	0	0	0.0942	0.2369	0.2245	0.0000	0.0000	0.0000	4869	269	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21686	51680	
218757																																																																																																																																																																																			5485	0	0	807	0	11091	0	40	0	1177	10987	0	0	0	0	1217	0	0	0	0	0	0	40	40	191	6642	719	191	3579	0	0	0.1071	0.2311	0.2235	0.0000	0.0000	0.0000	1177	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5267	10987	
218775																																																																																																																																																																																			1489	0	0	3164	2461	45591	0	120	0	3285	45601	0	0	0	345	3401	0	0	0	0	0	0	120	120	212	5870	28713	369	10911	3124	0	0.0720	0.1286	0.1241	0.0000	0.0000	0.0000	3281	120	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26442	45601	
218832																																																																																																																																																																																			3987	0	0	29414	46710	105744	0	213	0	8945	105725	0	0	0	0	8263	0	0	0	496	0	0	213	213	2469	79908	10812	2168	11873	0	0	0.0761	0.2466	0.2402	0.0000	0.0000	0.0000	8050	213	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33509	105725	
218850																																																																																																																																																																																			1519	0	0	0	1429	19368	0	214	0	2276	18997	0	0	0	0	2409	0	0	0	0	0	0	188	188	94	3666	2818	812	12944	0	0	0.1169	0.1599	0.1476	0.0000	0.0000	0.0000	2221	188	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	12	0	25	15067	18997	
218878																																																																																																																																																																																			8765	0	0	0	79804	194028	289	378	0	22130	191318	0	0	0	0	21466	0	0	0	5561	0	0	424	713	18937	68758	70379	6758	34535	2578	0	0.1085	0.2522	0.2439	0.0000	0.0000	0.0000	20753	713	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85105	191318	
219044																																																																																																																																																																																			796	0	0	100	0	12757	0	136	0	1999	12687	0	0	0	0	2121	0	0	0	0	0	0	122	122	183	1791	2973	181	7946	0	0	0.1576	0.2169	0.2045	0.0000	0.0000	0.0000	1999	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9777	12687	
219259																																																																																																																																																																																			9844	0	0	8569	11787	90394	0	893	0	6864	90866	0	0	0	0	7611	0	0	62	0	0	0	800	800	12138	18848	0	3668	60248	0	0	0.0750	0.1191	0.1065	0.0000	0.0000	0.0000	6811	800	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	63931	90866	
219343																																																																																																																																																																																			56686	0	0	220	313142	934656	0	7913	0	86145	931935	0	0	0	0	83951	0	0	0	0	0	0	7287	7287	81967	232708	170123	47537	444866	1681	0	0.0825	0.1442	0.1316	0.0000	0.0000	0.0000	76664	7287	6645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	582347	929099	
219651																																																																																																																																																																																			7567	0	0	19719	70385	176329	0	912	0	17811	172769	0	0	0	0	17160	0	0	0	5250	0	0	912	912	4529	86551	38960	3657	45603	0	0	0.0940	0.2002	0.1896	0.0000	0.0000	0.0000	16248	912	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	85704	172769	
219857																																																																																																																																																																																			2501	0	0	1933	4948	18326	0	191	0	2255	18024	0	0	0	0	2305	0	0	0	0	0	0	111	111	1290	9439	1383	446	6327	0	0	0.1217	0.2613	0.2487	0.0000	0.0000	0.0000	2194	111	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	8827	18024	
220040																																																																																																																																																																																			3647	0	0	0	21625	90674	0	782	0	16445	90618	0	0	0	0	16550	0	0	0	47	0	0	584	584	868	23156	49229	2166	17477	0	0	0.1761	0.3556	0.3430	0.0000	0.0000	0.0000	15966	584	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	46537	90618	
220059																																																																																																																																																																																			9242	0	0	0	63072	237828	0	3543	0	25922	234411	0	0	0	0	25498	0	0	0	0	0	0	2099	2099	3288	56965	44871	9408	133724	545	0	0.0998	0.1532	0.1406	0.0990	0.1396	0.1509	23399	2099	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1444	166402	234411	
220527																																																																																																																																																																																			14701	0	0	0	75258	631820	0	7513	0	60488	620763	0	0	0	0	66040	0	0	1209	58981	844	0	6921	6921	4823	73878	110847	26311	448978	5343	0	0.0952	0.1194	0.1069	0.0000	0.0000	0.0000	59119	6921	443	1382	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1682	0	592	553116	620681	
220545																																																																																																																																																																																			16705	0	0	63446	37437	526134	0	3931	0	43465	525257	0	0	0	0	46761	0	0	0	0	0	0	3931	3931	7613	103327	159928	22113	258233	3753	0	0.0815	0.1276	0.1168	0.0000	0.0000	0.0000	42830	3931	635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366597	525257	
220554																																																																																																																																																																																			2506	0	0	35562	23204	94313	0	288	0	7950	90906	176	0	0	0	8114	0	0	0	0	0	0	288	288	35944	41451	4400	1595	12682	0	0	0.0861	0.3496	0.3372	0.0000	0.0000	0.0000	7826	288	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23207	90906	
220844																																																																																																																																																																																			1122	0	0	0	15644	46727	0	198	0	4967	46079	0	0	0	0	3508	0	0	0	136	0	0	198	198	280	16528	11309	1401	16945	0	0	0.0739	0.1351	0.1274	0.0000	0.0000	0.0000	3310	198	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25974	44767	
221476																																																																																																																																																																																			8606	0	0	0	76307	208765	0	1976	0	22191	202808	29	0	0	0	22381	0	0	0	486	0	0	1467	1467	9844	77877	39135	10148	81944	1329	0	0.1033	0.1916	0.1790	0.0000	0.0000	0.0000	20914	1467	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	116824	202489	
221533																																																																																																																																																																																			2251	0	0	0	6190	160879	0	1847	0	15804	164526	0	0	0	0	16130	0	0	0	2284	0	0	1399	1399	2802	48303	21624	4738	89755	521	0	0.0900	0.1447	0.1321	0.0000	0.0000	0.0000	14731	1399	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	111476	163601	
221654																																																																																																																																																																																			3538	0	0	0	20848	110930	2	1173	0	10768	109093	0	0	0	0	11522	0	0	55	1048	0	0	1162	1164	568	17439	9283	2102	84312	0	0	0.0949	0.1239	0.1114	0.0000	0.0000	0.0000	10358	1164	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	92983	109093	
222053																																																																																																																																																																																			7189	0	0	0	10696	97609	0	733	0	9284	98309	175	0	0	0	7685	0	0	0	1932	0	0	733	733	5462	19532	21807	5870	49156	0	0	0.0727	0.1183	0.1076	0.0000	0.0000	0.0000	6991	733	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64967	96113	
222147																																																																																																																																																																																			150144	0	0	0	762674	5110732	0	54757	0	452038	5079698	112238	0	0	19	408409	0	0	5635	176806	0	0	50305	50305	120283	938484	642128	138644	3370083	89139	0	0.0715	0.1016	0.0891				358104	50305	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4452	4019983	5009764	
