"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
655651	0	0	0	0	0	0	0	0	0	0	0	0	30	10			0	19	3	0	0	0						0						19			0	0	0	0			0	0	3	1	0	0	0	0	
655660	0	0	0	0	0	0	0	0	0	0	0	0	14	1			0	0	176	60	0	0						0						0			60	1	0	0			0	0	116	13	0	0	0	0	
655839	0	0	0	0	0	0	32	22	0	0	0	0	81	13			0	1	293	71	0	65						0						0			0	0	0	0			12	6	68	34	5	0	45	0	
655857	0	0	0	0	0	0	0	0	0	0	0	0	14	5			0	0	18	13	0	0						0						0			0	0	0	0			0	0	5	9	0	0	0	0	
656032	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	0	123	4	0	27						27						0			0	0	0	0			5	2	77	23	0	0	10	0	
656153	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0															0	0	0	0			0	0	8	0	0	0	0	0	
656247	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	15	6	0	0	6						6						15			0	0	0	0			0	0	0	0	0	0	0	0	
656359	0	0	0	0	0	0	25	0	0	0	0	0	45	0			0	0	316	0	0	0						0						0			0	0	0	0			6	1	285	44	0	0	0	0	
656470	0	0	0	0	0	0	59	14	0	0	0	0	161	6			0	22	361	84	0	18						0						0			0	0	0	0			78	30	122	69	0	20	0	0	
656555	0	0	0	0	0	0	0	0	0	0	0	0	27	4			0	0	375	302	0	0						0						0			0	0	0	0			3	3	70	20	0	0	0	0	
656649	0	0	0	0	0	0	0	0	0	0	0	0	71	0			0	0	273	38	0	0						0						0			0	0	0	0			24	10	211	61	0	0	0	0	
656658	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	26	0	0	0						0						0			0	0	0	0			0	0	26	4	0	0	0	0	
656733	0	109	0	0	757	35	0	0	0	0	0	0	1188	266	266	0	0	0	6127	4063	0	0	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	71	0	0	94	49	220	89	105	464	232	360	
656742	0	0	0	0	0	0	0	0	0	0	0	0	45	28			0	0	10	0	0	10						0						0			0	0	0	0			0	0	0	0	17	0	0	0	
657178	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	9	0	0	0	
657365	0	0	0	0	0	0	40	28	0	0	0	0	700	452		0	0	0	3075	2674	0	0		0	0		0	0		0	0		0	0		0	0	0	0	3			58	0	244	99	69	49	59	0	
657459	0	12	0	0	0	0	750	22	0	0	0	0	223	137		0	0	0	961	86	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	3	101	42	7	0	0	24	
657758	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
657767	2	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	118	0	0	0						0						0			0	0	0	0			0	0	116	8	0	0	0	0	
657815	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	0	66	29	0	0						0						0			0	0	0	0			0	0	37	3	0	0	0	0	
657954	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	67	0	0	65						65						0			0	0	0	0			0	0	2	2	0	0	0	0	
658036	0	0	0	0	45	0	0	0	0	0	0	0	13	7		0	0	0	52	1	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	0	0	6	0	0	
658139	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	43	0	0	0						0						0			0	0	0	0			5	0	38	0	0	0	0	0	
658157	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
658456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	0	
658540	0	0	0	6	0	0	0	0	0	0	0	0	6	0			0	0	2700	2700	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
658559	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	1	0	0	0						0						0			0	0	0	0			0	3	1	0	0	0	0	0	
658924	0	0	0	0	0	0	0	0	0	0	0	0	29	1			0	0	138	7	0	2															0	0	0	0			0	0	129	28	0	0	0	0	
659042	0	0	0	0	0	0	0	0	0	4	0	0	42	21			0	0	33	15	0	0						0						0			0	0	0	0			0	0	18	17	0	0	0	0	
659257	0	0	0	12	0	0	805	148	0	0	0	0	364	56		0	0	25	3089	1583	0	0		0	0		0	0		0	0		0	25		0	0	0	0	0			0	1	667	110	12	0	34	0	
659341	0	0	0	0	0	0	18	0	0	0	0	0	75	12			0	0	610	280	0	0						0						0			0	0	0	0			0	0	248	48	15	0	64	0	
659453	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	16	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	0	
659538	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	2	0	0	0	0	
659556	0	0	0	2	0	0	0	0	0	0	0	0	20	13			0	3	254	236	0	0						0						3			0	0	0	0			0	0	18	2	0	0	0	0	
659622	0	0	0	0	0	0	0	0	0	0	0	0	9	6			0	0	47	33	0	0						0						0			0	0	0	0			1	3	13	0	0	0	0	0	
659640	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	170	0	0	155						155						0			0	0	0	0			0	0	15	8	0	0	0	0	
659734	0	0	0	12	0	0	0	0	0	0	0	0	53	3			0	0	65	3	0	1						0						0			0	0	0	0			0	0	46	38	0	0	15	0	
659855	0	0	0	0	0	0	278	34	0	0	0	0	1762	190		0	0	76	6765	1415	0	494		0	0		0	494		0	0		0	76		0	0	0	0	0			413	41	3825	1318	103	0	340	0	
660066	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	13	2	0	0	0						0						13			0	0	0	0			0	0	2	1	0	0	0	0	
660253	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	300	300	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
660271	0	0	0	0	0	0	0	0	0	0	0	0	109	92			0	0	116	20	0	62						62						0			0	0	0	0			0	0	25	13	4	0	3	6	
660570	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
660655	0	0	0	0	0	0	0	36	654	88	0	0	1139	99		0	0	28	3835	410	0	99		0	0		0	7		0	0		0	5		0	0	0	2	0			0	0	2513	857	5	26	27	130	
660842	636	8	235	3	0	9	1087	3590	0	0	0	0	7964	1650		0	0	198	16971	9186	0	699		0	0		0	699		0	0		0	195		0	0	0	304	45			0	0	4310	2138	32	291	489	25	
660927	0	0	0	0	0	0	0	0	0	0	0	0	14	1			0	0	146	100	0	0						0						0			0	0	0	0			0	0	46	13	0	0	0	0	
661157	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	9	30	29	0	0						0						9			0	0	0	0			0	0	1	0	0	0	0	0	
661223	0	0	0	0	0	0	0	0	0	0	0	0	81	0			0	0	176	7	0	0						0						0			0	0	0	0			0	0	166	50	31	0	3	0	
661308	0	0	0	0	0	0	0	300	0	0	0	0	1116	0		0	0	0	2372	806	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1566	816	0	0	0	0	
661858	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
662350	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	7	4	1	0	0						0						7			0	0	0	0			0	0	3	2	0	0	0	0	
662369	0	0	0	0	0	0	0	0	0	0	0	0	171	70		0	0	28	2980	952	0	602		0	0		0	602		0	0		0	28		0	0	0	0	0			508	44	918	29	0	0	0	0	
662453	0	0	0	0	0	0	0	0	0	0	0	0	24	1			0	22	68	0	0	45						0						0			0	0	0	0			0	0	23	1	0	0	0	0	
662556	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	17	7	0	0						0						0			0	0	0	0			0	0	10	2	0	0	0	0	
662640	0	0	0	0	0	0	86	0	0	0	0	0	0	0		0	0	0	234	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			25	0	100	0	0	0	23	0	
662659	15	0	0	0	0	0	20	14	0	0	0	0	51	4			0	13	167	62	0	38						0						0			0	0	0	0			0	0	32	8	12	0	0	0	
662770	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	76	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	36	0	0	0	40	0	
662949	0	0	0	0	0	0	0	0	0	0	0	0	152	148			0	0	64	20	0	0						0						0			0	0	0	0			0	0	39	4	0	0	5	0	
663058	0	0	0	0	0	0	0	0	0	0	0	0	23	9			0	0	598	515	0	0						0						0			0	0	0	0			0	0	35	13	0	1	22	26	
663245	0	0	0	0	0	0	0	2	0	0	0	0	827	85		0	0	8	5221	92	0	579		0	0		0	579		0	0		0	8		0	0	0	0	0			3541	481	817	238	13	0	192	0	
663450	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	0	0	1	0	0	
663638	0	0	0	0	0	0	0	0	0	0	0	0	101	65			0	4	154	0	0	85						85						4			0	3	23	25			0	0	46	7	0	0	0	0	
663647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	0	0	0	0						0						0			0	0	0	0			0	6	0	0	0	0	0	0	
663656	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	87	19	0	6						6						0			0	0	0	0			0	0	62	1	0	0	0	0	
663722	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	8	7	0	0	7						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
663768	0	0	0	0	0	0	0	0	0	0	0	0	35	21			0	0	68	66	0	0						0						0			0	0	0	0			0	0	2	14	0	0	0	0	
663834	6605	64	0	0	0	0	272	50	0	0	0	0	1396	515		42	0	515	21857	10561	0	3601		362	0		0	0		0	0		0	0		0	0	0	0	103			0	0	805	71	78	0	0	13	
663955	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	2	0	0	0	0	
664206	0	0	0	0	0	0	0	31	0	0	0	0	97	30		0	0	0	65	1	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			22	5	42	31	0	0	0	0	
664336	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	16	0	0	0															0	0	0	11			0	0	16	1	0	0	0	0	
664457	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	22	13	0	0						0						0			0	0	0	0			0	0	9	3	0	0	0	0	
664653	0	0	0	0	0	0	0	0	0	0	0	0	176	22			0	147	17	0	0	0						0						147			0	0	0	0			0	0	17	6	0	1	0	0	
664756	92	106	0	0	0	0	1	8	0	0	0	0	214	34		0	0	9	244	38	0	40		0	0		0	40		0	0		0	9		0	0	0	0	0			0	0	73	53	4	0	0	0	
664831	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	9	0	0	0						0						0			0	0	0	0			3	0	6	0	0	0	0	0	
665052	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
665146	0	0	0	0	0	0	3	56	0	0	0	0	59	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	7	3	0	0	0	0	
665258	0	0	0	0	0	0	0	0	0	0	0	0	11	11			0	0	22	18	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
665865	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	4	0	0	0	0	
665931	0	0	0	0	0	0	86	460	0	0	0	0	599	73	73	0	0	11	849	654	0	64	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	24	31	0	14	0	
666031	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	23	19	0	4	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
666059	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	51	5	0	2						0						0			0	0	0	0			0	0	39	7	0	0	5	0	
666358	0	0	0	0	0	0	0	0	0	0	0	0	45	38			0	0	295	270	0	0						0						0			0	0	0	0			0	0	25	7	0	0	0	0	
666554	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	64	0	0	27						27						0			0	0	0	0			0	0	37	11	0	0	0	0	
666657	0	0	0	0	0	0	0	7	0	0	0	0	15	0		0	0	0	72	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	27	0	8	0	42	0	
666750	0	0	0	0	0	0	0	0	0	0	0	0	12	4			0	6	31	0	0	0						0						6			0	0	0	0			0	0	31	2	0	0	0	0	
666844	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	11	10	0	0	0						0						11			0	0	0	0			0	0	10	5	0	0	0	0	
667029	0	0	0	0	0	0	10	2	0	0	0	0	9	0			0	0	22	0	0	0						0						0			0	0	0	0			0	0	12	7	0	0	0	0	
667038	0	0	0	0	0	0	2	0	0	0	0	0	46	20			0	0	30	23	0	0						0						0			0	0	0	0			0	0	5	26	0	0	0	0	
667252	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	3	0	0	0	0	
667346	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
667355	0	0	0	0	0	0	0	0	0	0	0	0	10	6			0	3	8	8	0	0						0						0			0	0	0	0			0	0	0	0	1	0	0	0	
667458	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
667524	0	0	0	0	0	0	0	0	0	0	0	0	45	7			0	0	232	51	0	6															0	0	0	0			0	0	132	38	0	0	43	0	
667551	0	0	0	0	0	0	0	0	0	0	0	0	17	2			0	1	51	46	0	0						0						0			0	0	0	0			0	0	5	14	0	0	0	0	
667757	0	0	1	0	0	0	74	25	0	0	0	0	117	21			0	0	474	79	0	10						10						0			0	0	0	0			0	0	238	70	1	0	51	21	
667832	0	0	0	0	0	0	0	0	0	0	0	0	68	16			0	0	196	40	0	0						0						0			0	0	0	0			0	0	156	50	2	0	0	0	
667850	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
667869	0	0	0	0	0	0	0	0	55	0	0	0	3	0			0	0	62	0	0	0						0						0			0	0	0	0			0	0	7	3	0	0	0	0	
668053	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	2	12	0	0	0						0						2			0	0	0	0			0	0	12	6	10	0	0	0	
668147	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	6	61	0	0	6						0						0			0	0	0	0			26	8	18	14	28	1	11	0	
668352	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
668745	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	44	25	0	0						0						0			0	0	0	0			14	0	5	2	0	0	0	0	
668848	0	0	0	0	0	0	0	0	0	0	0	0	40	0			0	39	653	244	0	409						409						39			0	0	0	0			0	0	0	1	0	0	0	0	
669340	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	148	0	0	100						0						0			0	0	0	0			0	0	48	7	0	0	0	0	
669359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
669443	0	0	0	0	0	0	0	0	0	0	0	0	413	184		0	0	0	391	82	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			67	32	240	167	30	0	2	0	
669555	0	0	0	0	0	0	0	0	0	0	0	0	56	42			0	2	368	213	0	98						98						2			0	0	0	0			0	0	57	10	2	0	0	0	
669751	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	4	0	0	0	0	
670056	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	73	0	0	0						0						0			0	0	0	0			0	0	73	4	0	0	0	0	
670159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
670421	0	0	0	0	0	0	0	0	0	0	0	0	82	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	12	38	44	0	11	0	
670430	0	0	0	0	0	0	0	2	0	0	0	0	34	0			0	0	49	0	0	0						0						0			0	0	0	0			0	0	49	32	0	0	0	0	
670467	0	0	0	0	0	0	0	0	0	0	0	0	61	8			0	0	451	120	0	48						48						0			0	0	0	1			33	12	237	40	0	0	13	0	
670551	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	
670560	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
670645	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
670654	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	6	0	0	0	
670748	26	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	35	0	0	0						0						0			0	0	0	0			0	0	4	8	0	0	5	0	
670850	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
671053	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	8						8						0			0	0	0	0			0	0	0	1	0	0	0	0	
671147	26	0	0	174	0	0	0	8	0	0	0	0	547	245			0	106	1749	18	0	1672						1672						106			0	0	0	0			1	0	32	6	0	8	0	0	
671334	0	0	0	0	0	0	0	0	0	0	0	0	12	0		0	0	0	22	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	9			0	0	22	0	0	3	0	0	
671464	0	0	0	0	0	0	0	6	0	0	0	0	746	727		0	0	0	926	848	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			78	0	0	4	9	0	0	0	
671558	0	0	0	20	0	0	9	54	0	0	0	0	160	18		0	0	0	407	73	0	44		0	0		0	0		0	0		0	0		0	0	0	0	3			25	13	167	42	10	0	89	0	
671576	0	0	0	0	0	0	0	0	0	0	0	1	151	14		0	0	11	1179	88	0	116		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	975	111	14	0	0	0	
671857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	2						2						0			0	0	1	0			0	0	0	0	0	0	0	0	
672041	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
672238	0	0	0	0	0	0	0	0	0	0	0	0	25	0			0	7	16	0	0	0						0						7			0	0	0	0			0	0	16	18	0	0	0	0	
672247	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	26	0	0	0						0						0			0	0	0	0			24	0	0	1	0	0	2	0	
672359	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	0	0	0	0						0						2			0	0	0	0			0	0	0	0	0	0	0	0	
672537	0	0	0	0	0	0	7	0	0	0	0	0	100	38			0	0	506	321	0	0						0						0			0	0	0	0			15	8	131	44	10	0	32	0	
672612	0	0	0	0	0	0	0	0	26	0	0	0	50	0		0	0	0	224	1	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	165	17	0	33	6	26	
672751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
672836	0	0	0	0	0	0	30	0	0	0	0	0	11	8		0	0	0	258	166	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	62	3	0	0	0	0	
673132	0	0	0	0	0	0	0	0	0	0	0	0	97	65		0	0	0	486	315	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	171	32	0	0	0	0	
673178	0	0	0	0	0	0	0	0	0	0	0	0	31	0			0	17	26	0	0	0						0						0			0	0	0	0			0	0	26	14	0	0	0	0	
673244	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	20	75	0	0	75						75						20			0	0	0	0			0	1	0	1	0	0	0	0	
673431	0	0	0	0	2	0	192	0	0	0	0	0	15	0			0	0	1424	1224	0	0						0						0			0	0	0	0			0	0	6	15	0	0	0	0	
673440	0	0	0	0	0	0	0	0	0	0	0	0	89	37		0	0	0	2461	1653	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			78	4	730	48	0	0	0	0	
673851	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	3	0	0	0	
673909	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
673963	0	0	0	0	0	0	50	0	0	0	0	0	156	80			0	1	210	76	0	0						0						0			0	0	0	0			0	0	84	75	0	0	0	0	
674344	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	2	0	0	0	0	
674513	0	0	28	0	0	0	66	62	0	0	0	0	216	55		0	0	0	271	0	0	0		0	0		0	0		0	0		0	0		0	0	55	0	0			17	6	141	93	0	0	19	0	
674737	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	4	0	0	0	0	
674849	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	5	0	0	0						0						0			0	0	0	10			0	0	5	5	0	0	0	0	
675042	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	12	8	6	0	0	0	
675051	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
675079	0	0	0	0	0	0	0	0	0	0	0	0	13	13			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	0	0	0	0	0	
675239	0	0	0	0	0	0	0	0	0	0	0	0	47	8			0	0	253	62	0	0						0						0			0	0	0	0			0	0	191	39	0	0	0	0	
675248	0	0	0	2	0	0	0	0	0	0	0	0	71	0			0	0	143	0	0	0						0						0			0	0	0	0			9	0	13	5	64	0	98	23	
675332	696	39	0	0	0	0	17433	2393	6077	955	0	0	45075	12838	12822	16	0	3776	367022	223388	0	10711	223376	12	0	0	0	0	6077	0	0	0	0	0	955	0	0	0	2865	1016	0	0	0	0	99501	22300	1196	562	4885	1466	
675341	0	0	0	47	0	0	0	0	0	0	0	0	49	0			0	1	84	75	0	0						0						1			0	0	0	0			0	0	9	1	0	0	0	0	
675547	0	0	0	0	0	0	2	5	0	0	0	0	10	0			0	0	56	15	0	0						0						0			0	0	0	0			6	3	29	1	1	0	4	0	
675659	0	0	0	0	0	0	3	62	0	0	0	0	67	5			0	0	107	100	0	0						0						0			0	0	0	0			0	0	4	0	0	0	0	0	
675855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	52	43	0	0						0						0			3	0	0	0			0	0	9	0	0	0	0	0	
675949	0	0	0	0	0	0	0	0	0	0	0	0	145	145			0	0	33	4	0	0						0						0			0	0	0	0			1	0	0	0	0	0	28	0	
675958	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	3	0	0	0	
676049	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	21	506	158	0	237						0						0			0	0	0	0			0	0	0	0	0	0	111	0	
676151	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	2	303	107	0	96						96						2			0	0	0	0			21	1	79	4	0	0	0	0	
676160	0	6	0	0	0	160	0	13	0	0	0	0	2403	2224		0	0	0	2346	2345	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	0	0	0	0	0	
676245	0	0	0	0	0	0	0	0	0	0	0	0	203	203			0	0	7	4	0	0															0	0	0	0			0	0	3	0	0	0	0	0	
676432	0	0	0	0	0	0	0	0	0	0	0	0	69	0			0	5	116	0	0	29						0						0			0	0	2	1			0	0	77	63	0	0	0	8	
676656	107	0	0	0	64	97	32	0	0	0	0	0	515	206	206	0	0	14	6107	4977	0	109	4977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	17	649	181	0	0	23	40	
676955	0	0	0	55	0	0	0	0	0	0	0	0	76	0			0	12	90	2	0	33						33						12			2	0	0	0			0	0	55	9	0	0	0	0	
677354	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	17	0	0	8						8						0			0	0	0	0			0	0	9	7	0	0	0	0	
677448	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	20	2	0	0	0						0						20			0	0	0	0			0	0	2	0	0	0	0	0	
677644	20	2	0	0	0	0	0	0	0	0	0	0	67	1			0	0	97	0	0	0															0	0	0	0			5	0	72	33	31	0	0	0	
677756	0	0	0	0	0	0	0	42	0	0	0	0	45	0			0	1	3	3	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
678043	0	0	0	0	0	0	0	0	0	0	0	0	12	6			0	0	31	0	0	0						0						0			0	0	0	0			3	0	28	6	0	0	0	0	
678052	0	0	0	0	0	0	0	0	0	0	0	0	16	9			0	0	124	3	0	0						0						0			0	0	0	0			0	0	121	7	0	0	0	0	
678070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	10	
678258	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	46	33	0	0						0						0			0	0	0	0			0	0	13	10	0	0	0	0	
678454	0	0	3	0	0	0	0	0	0	0	0	0	43	3			0	0	122	6	0	0						0						0			0	0	0	0			0	0	107	37	3	0	6	0	
678557	0	0	0	0	0	0	0	0	0	0	0	0	18	1			0	0	30	2	0	0						0						0			0	0	0	0			0	0	28	6	11	0	0	0	
678717	0	0	0	0	0	0	0	0	0	0	0	0	69	39		0	0	0	373	164	0	0		0	0		0	0		0	0		0	0		0	0	0	23	0			17	0	125	17	13	0	44	0	
678744	0	0	0	0	0	0	0	0	0	0	0	0	20	12			0	7	282	0	0	162						0						0			0	0	0	0			0	0	20	1	0	0	100	0	
678865	0	0	0	0	0	0	1008	0	0	0	0	0	0	0		0	0	0	1055	47	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	
678931	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	17	0	0	0	0	
679125	0	0	0	0	0	0	0	0	0	0	0	0	1439	0		0	0	0	6701	38	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			8	268	6640	1171	0	0	15	0	
